Date,ALXO
2023-01-09,10.479999542236328
2023-01-10,9.470000267028809
2023-01-11,8.90999984741211
2023-01-12,9.180000305175781
2023-01-13,10.010000228881836
2023-01-17,9.600000381469727
2023-01-18,9.470000267028809
2023-01-19,9.270000457763672
2023-01-20,9.029999732971191
2023-01-23,9.109999656677246
2023-01-24,9.34000015258789
2023-01-25,9.550000190734863
2023-01-26,9.399999618530273
2023-01-27,9.180000305175781
2023-01-30,9.279999732971191
2023-01-31,9.300000190734863
2023-02-01,9.15999984741211
2023-02-02,9.229999542236328
2023-02-03,8.720000267028809
2023-02-06,9.3100004196167
2023-02-07,8.960000038146973
2023-02-08,8.319999694824219
2023-02-09,8.130000114440918
2023-02-10,8.170000076293945
2023-02-13,8.119999885559082
2023-02-14,8.050000190734863
2023-02-15,7.760000228881836
2023-02-16,7.46999979019165
2023-02-17,7.639999866485596
2023-02-21,7.110000133514404
2023-02-22,7.150000095367432
2023-02-23,6.96999979019165
2023-02-24,6.559999942779541
2023-02-27,6.679999828338623
2023-02-28,6.619999885559082
2023-03-01,6.53000020980835
2023-03-02,6.46999979019165
2023-03-03,6.519999980926514
2023-03-06,6.489999771118164
2023-03-07,6.389999866485596
2023-03-08,6.239999771118164
2023-03-09,5.869999885559082
2023-03-10,5.389999866485596
2023-03-13,5.630000114440918
2023-03-14,5.25
2023-03-15,5.190000057220459
2023-03-16,5.0
2023-03-17,4.769999980926514
2023-03-20,4.610000133514404
2023-03-21,4.809999942779541
2023-03-22,4.800000190734863
2023-03-23,4.869999885559082
2023-03-24,4.659999847412109
2023-03-27,4.989999771118164
2023-03-28,4.869999885559082
2023-03-29,5.0
2023-03-30,4.559999942779541
2023-03-31,4.519999980926514
2023-04-03,4.610000133514404
2023-04-04,4.369999885559082
2023-04-05,4.380000114440918
2023-04-06,4.449999809265137
2023-04-10,4.440000057220459
2023-04-11,4.630000114440918
2023-04-12,4.639999866485596
2023-04-13,4.949999809265137
2023-04-14,4.800000190734863
2023-04-17,4.849999904632568
2023-04-18,4.659999847412109
2023-04-19,4.960000038146973
2023-04-20,5.0
2023-04-21,6.0
2023-04-24,5.46999979019165
2023-04-25,5.489999771118164
2023-04-26,5.659999847412109
2023-04-27,5.579999923706055
2023-04-28,5.940000057220459
2023-05-01,6.489999771118164
2023-05-02,5.784999847412109
2023-05-03,6.119999885559082
2023-05-04,6.349999904632568
2023-05-05,6.369999885559082
2023-05-08,6.130000114440918
2023-05-09,6.519999980926514
2023-05-10,6.489999771118164
2023-05-11,6.269999980926514
2023-05-12,6.53000020980835
2023-05-15,6.460000038146973
2023-05-16,6.034999847412109
2023-05-17,6.309999942779541
2023-05-18,6.010000228881836
2023-05-19,6.389999866485596
2023-05-22,6.5
2023-05-23,6.809999942779541
2023-05-24,6.659999847412109
2023-05-25,6.510000228881836
2023-05-26,6.809999942779541
2023-05-30,6.679999828338623
2023-05-31,6.670000076293945
2023-06-01,7.380000114440918
2023-06-02,8.319999694824219
2023-06-05,8.430000305175781
2023-06-06,8.350000381469727
2023-06-07,8.220000267028809
2023-06-08,7.940000057220459
2023-06-09,8.0
2023-06-12,8.75
2023-06-13,9.350000381469727
2023-06-14,9.220000267028809
2023-06-15,9.5600004196167
2023-06-16,9.430000305175781
2023-06-20,8.140000343322754
2023-06-21,7.309999942779541
2023-06-22,7.210000038146973
2023-06-23,7.75
2023-06-26,7.369999885559082
2023-06-27,7.21999979019165
2023-06-28,7.28000020980835
2023-06-29,7.329999923706055
2023-06-30,7.510000228881836
2023-07-03,7.349999904632568
2023-07-05,7.289999961853027
2023-07-06,6.329999923706055
2023-07-07,6.179999828338623
2023-07-10,6.659999847412109
2023-07-11,6.670000076293945
2023-07-12,6.699999809265137
2023-07-13,7.110000133514404
2023-07-14,6.769999980926514
2023-07-17,6.875
2023-07-18,6.929999828338623
2023-07-19,7.114999771118164
2023-07-20,6.809999942779541
2023-07-21,6.730000019073486
2023-07-24,6.159999847412109
2023-07-25,5.860000133514404
2023-07-26,5.860000133514404
2023-07-27,5.699999809265137
2023-07-28,5.940000057220459
2023-07-31,6.110000133514404
2023-08-01,5.960000038146973
2023-08-02,5.769999980926514
2023-08-03,5.650000095367432
2023-08-04,5.559999942779541
2023-08-07,5.170000076293945
2023-08-08,5.03000020980835
2023-08-09,4.989999771118164
2023-08-10,5.039999961853027
2023-08-11,5.059999942779541
2023-08-14,4.900000095367432
2023-08-15,4.860000133514404
2023-08-16,4.550000190734863
2023-08-17,4.559999942779541
2023-08-18,4.710000038146973
2023-08-21,4.769999980926514
2023-08-22,4.940000057220459
2023-08-23,4.960000038146973
2023-08-24,4.489999771118164
2023-08-25,4.21999979019165
2023-08-28,4.190000057220459
2023-08-29,4.28000020980835
2023-08-30,4.349999904632568
2023-08-31,4.260000228881836
2023-09-01,4.519999980926514
2023-09-05,4.550000190734863
2023-09-06,4.840000152587891
2023-09-07,4.96999979019165
2023-09-08,4.920000076293945
2023-09-11,4.960000038146973
2023-09-12,5.050000190734863
2023-09-13,5.150000095367432
2023-09-14,5.010000228881836
2023-09-15,5.179999828338623
2023-09-18,5.159999847412109
2023-09-19,4.960000038146973
2023-09-20,4.820000171661377
2023-09-21,5.019999980926514
2023-09-22,5.03000020980835
2023-09-25,4.809999942779541
2023-09-26,4.940000057220459
2023-09-27,4.760000228881836
2023-09-28,4.949999809265137
2023-09-29,4.800000190734863
2023-10-02,4.809999942779541
2023-10-03,7.510000228881836
2023-10-04,6.380000114440918
2023-10-05,6.554999828338623
2023-10-06,8.350000381469727
2023-10-09,8.1899995803833
2023-10-10,9.520000457763672
2023-10-11,9.09000015258789
2023-10-12,9.449999809265137
2023-10-13,9.130000114440918
2023-10-16,9.270000457763672
2023-10-17,8.5
2023-10-18,7.699999809265137
2023-10-19,7.050000190734863
2023-10-20,7.159999847412109
2023-10-23,6.934999942779541
2023-10-24,7.099999904632568
2023-10-25,6.78000020980835
2023-10-26,6.920000076293945
2023-10-27,6.684999942779541
2023-10-30,6.880000114440918
2023-10-31,7.199999809265137
2023-11-01,7.239999771118164
2023-11-02,7.699999809265137
2023-11-03,8.319999694824219
2023-11-06,8.960000038146973
2023-11-07,9.119999885559082
2023-11-08,9.010000228881836
2023-11-09,7.840000152587891
2023-11-10,7.800000190734863
2023-11-13,8.430000305175781
2023-11-14,8.829999923706055
2023-11-15,8.770000457763672
2023-11-16,8.930000305175781
2023-11-17,9.5
2023-11-20,9.800000190734863
2023-11-21,9.149999618530273
2023-11-22,9.210000038146973
2023-11-24,8.84000015258789
2023-11-27,8.869999885559082
2023-11-28,8.989999771118164
2023-11-29,8.324999809265137
2023-11-30,7.840000152587891
2023-12-01,8.010000228881836
2023-12-04,8.300000190734863
2023-12-05,8.15999984741211
2023-12-06,8.430000305175781
2023-12-07,9.25
2023-12-08,12.260000228881836
2023-12-11,12.5
2023-12-12,12.8100004196167
2023-12-13,13.300000190734863
2023-12-14,13.1899995803833
2023-12-15,13.550000190734863
2023-12-18,13.59000015258789
2023-12-19,13.989999771118164
2023-12-20,13.15999984741211
2023-12-21,13.029999732971191
2023-12-22,15.380000114440918
2023-12-26,15.09000015258789
2023-12-27,14.869999885559082
2023-12-28,15.28499984741211
2023-12-29,14.890000343322754
2024-01-02,14.550000190734863
2024-01-03,14.380000114440918
2024-01-04,13.0600004196167
2024-01-05,12.59000015258789
2024-01-08,14.319999694824219
2024-01-09,14.470000267028809
2024-01-10,14.399999618530273
2024-01-11,14.050000190734863
2024-01-12,14.34000015258789
2024-01-16,13.970000267028809
2024-01-17,13.949999809265137
2024-01-18,12.760000228881836
2024-01-19,13.3100004196167
2024-01-22,13.359999656677246
2024-01-23,13.59000015258789
2024-01-24,14.210000038146973
2024-01-25,14.479999542236328
2024-01-26,14.739999771118164
2024-01-29,14.970000267028809
2024-01-30,14.40999984741211
2024-01-31,14.40999984741211
2024-02-01,15.0
2024-02-02,14.699999809265137
2024-02-05,15.649999618530273
2024-02-06,15.640000343322754
2024-02-07,15.050000190734863
2024-02-08,13.819999694824219
2024-02-09,14.0600004196167
2024-02-12,14.989999771118164
2024-02-13,14.15999984741211
2024-02-14,15.84000015258789
2024-02-15,16.790000915527344
2024-02-16,15.850000381469727
2024-02-20,16.25
2024-02-21,15.859999656677246
2024-02-22,16.049999237060547
2024-02-23,15.850000381469727
2024-02-26,16.450000762939453
2024-02-27,16.40999984741211
2024-02-28,14.510000228881836
2024-02-29,14.670000076293945
2024-03-01,15.029999732971191
2024-03-04,14.699999809265137
2024-03-05,14.770000457763672
2024-03-06,14.770000457763672
2024-03-07,16.239999771118164
2024-03-08,15.210000038146973
2024-03-11,13.460000038146973
2024-03-12,12.369999885559082
2024-03-13,11.600000381469727
2024-03-14,11.149999618530273
2024-03-15,11.300000190734863
2024-03-18,10.949999809265137
2024-03-19,11.5600004196167
2024-03-20,12.0
2024-03-21,12.510000228881836
2024-03-22,11.739999771118164
2024-03-25,11.720000267028809
2024-03-26,11.1899995803833
2024-03-27,11.40999984741211
2024-03-28,11.149999618530273
2024-04-01,11.020000457763672
2024-04-02,10.720000267028809
2024-04-03,10.800000190734863
2024-04-04,11.239999771118164
2024-04-05,12.229999542236328
2024-04-08,12.140000343322754
2024-04-09,12.34000015258789
2024-04-10,12.050000190734863
2024-04-11,13.380000114440918
2024-04-12,13.029999732971191
2024-04-15,12.890000343322754
2024-04-16,14.489999771118164
2024-04-17,16.079999923706055
2024-04-18,15.739999771118164
2024-04-19,15.600000381469727
2024-04-22,14.229999542236328
2024-04-23,15.5
2024-04-24,16.219999313354492
2024-04-25,16.8700008392334
2024-04-26,16.860000610351562
2024-04-29,16.93000030517578
2024-04-30,17.020000457763672
2024-05-01,16.940000534057617
2024-05-02,16.6200008392334
2024-05-03,15.359999656677246
2024-05-06,15.779999732971191
2024-05-07,17.559999465942383
2024-05-08,16.610000610351562
2024-05-09,16.950000762939453
2024-05-10,16.209999084472656
2024-05-13,15.609999656677246
2024-05-14,15.170000076293945
2024-05-15,15.020000457763672
2024-05-16,14.65999984741211
2024-05-17,14.210000038146973
2024-05-20,13.789999961853027
2024-05-21,13.619999885559082
2024-05-22,15.0
2024-05-23,14.6899995803833
2024-05-24,13.170000076293945
2024-05-28,12.5600004196167
2024-05-29,11.1899995803833
2024-05-30,10.649999618530273
2024-05-31,10.630000114440918
2024-06-03,8.960000038146973
2024-06-04,8.369999885559082
2024-06-05,8.800000190734863
2024-06-06,9.279999732971191
2024-06-07,9.010000228881836
2024-06-10,8.670000076293945
2024-06-11,8.5600004196167
2024-06-12,8.529999732971191
2024-06-13,8.4399995803833
2024-06-14,8.050000190734863
2024-06-17,7.380000114440918
2024-06-18,6.929999828338623
2024-06-20,6.880000114440918
2024-06-21,6.559999942779541
2024-06-24,6.550000190734863
2024-06-25,6.570000171661377
2024-06-26,5.880000114440918
2024-06-27,5.835000038146973
2024-06-28,6.03000020980835
2024-07-01,5.989999771118164
2024-07-02,5.71999979019165
2024-07-03,5.599999904632568
2024-07-05,5.449999809265137
2024-07-08,5.639999866485596
2024-07-09,6.360000133514404
2024-07-10,6.760000228881836
2024-07-11,7.699999809265137
2024-07-12,7.059999942779541
2024-07-15,8.0
2024-07-16,8.130000114440918
2024-07-17,7.659999847412109
2024-07-18,6.610000133514404
2024-07-19,6.150000095367432
2024-07-22,6.730000019073486
2024-07-23,6.650000095367432
2024-07-24,6.210000038146973
2024-07-25,6.099999904632568
2024-07-26,6.050000190734863
2024-07-29,5.849999904632568
2024-07-30,5.449999809265137
2024-07-31,4.800000190734863
2024-08-01,2.799999952316284
2024-08-02,2.859999895095825
2024-08-05,2.7300000190734863
2024-08-06,2.75
2024-08-07,2.569999933242798
2024-08-08,2.630000114440918
2024-08-09,2.609999895095825
2024-08-12,2.5199999809265137
2024-08-13,2.640000104904175
2024-08-14,2.5799999237060547
2024-08-15,2.6500000953674316
2024-08-16,2.5399999618530273
2024-08-19,2.569999933242798
2024-08-20,2.509999990463257
2024-08-21,2.5
2024-08-22,2.3299999237060547
2024-08-23,2.390000104904175
2024-08-26,2.569999933242798
2024-08-27,2.490000009536743
2024-08-28,2.3399999141693115
2024-08-29,2.299999952316284
2024-08-30,2.319999933242798
2024-09-03,2.140000104904175
2024-09-04,2.059999942779541
2024-09-05,1.9900000095367432
2024-09-06,1.909999966621399
2024-09-09,2.0999999046325684
2024-09-10,2.1600000858306885
2024-09-11,2.180000066757202
2024-09-12,2.140000104904175
2024-09-13,2.2200000286102295
2024-09-16,2.180000066757202
2024-09-17,2.180000066757202
2024-09-18,2.140000104904175
2024-09-19,2.1700000762939453
2024-09-20,2.069999933242798
2024-09-23,1.9900000095367432
2024-09-24,1.9500000476837158
2024-09-25,1.809999942779541
2024-09-26,1.8700000047683716
2024-09-27,1.9700000286102295
2024-09-30,1.8200000524520874
2024-10-01,1.8600000143051147
2024-10-02,1.8300000429153442
2024-10-03,1.7200000286102295
2024-10-04,1.6799999475479126
2024-10-07,1.590000033378601
2024-10-08,1.649999976158142
2024-10-09,1.6200000047683716
2024-10-10,1.440000057220459
2024-10-11,1.5399999618530273
2024-10-14,1.5499999523162842
2024-10-15,1.559999942779541
2024-10-16,1.559999942779541
2024-10-17,1.5099999904632568
2024-10-18,1.4800000190734863
2024-10-21,1.5
2024-10-22,1.5
2024-10-23,1.659999966621399
2024-10-24,1.4550000429153442
2024-10-25,1.4700000286102295
2024-10-28,1.4600000381469727
2024-10-29,1.399999976158142
2024-10-30,1.3799999952316284
2024-10-31,1.4299999475479126
2024-11-01,1.4500000476837158
2024-11-04,1.4900000095367432
2024-11-05,1.5199999809265137
2024-11-06,1.5299999713897705
2024-11-07,1.5099999904632568
2024-11-08,1.4500000476837158
2024-11-11,1.4800000190734863
2024-11-12,1.340000033378601
2024-11-13,1.340000033378601
2024-11-14,1.3300000429153442
2024-11-15,1.2899999618530273
2024-11-18,1.2200000286102295
2024-11-19,1.2300000190734863
2024-11-20,1.2100000381469727
2024-11-21,1.2899999618530273
