Date,EDIT
2022-09-23,12.720000267028809
2022-09-26,12.210000038146973
2022-09-27,12.699999809265137
2022-09-28,13.399999618530273
2022-09-29,12.15999984741211
2022-09-30,12.239999771118164
2022-10-03,12.329999923706055
2022-10-04,12.949999809265137
2022-10-05,12.529999732971191
2022-10-06,12.75
2022-10-07,12.0
2022-10-10,11.800000190734863
2022-10-11,11.920000076293945
2022-10-12,11.960000038146973
2022-10-13,12.149999618530273
2022-10-14,11.380000114440918
2022-10-17,11.9399995803833
2022-10-18,12.460000038146973
2022-10-19,11.529999732971191
2022-10-20,11.430000305175781
2022-10-21,11.739999771118164
2022-10-24,11.380000114440918
2022-10-25,11.640000343322754
2022-10-26,12.119999885559082
2022-10-27,11.979999542236328
2022-10-28,12.739999771118164
2022-10-31,12.550000190734863
2022-11-01,12.75
2022-11-02,12.890000343322754
2022-11-03,11.670000076293945
2022-11-04,11.5
2022-11-07,11.039999961853027
2022-11-08,11.220000267028809
2022-11-09,10.720000267028809
2022-11-10,12.399999618530273
2022-11-11,13.210000038146973
2022-11-14,12.930000305175781
2022-11-15,13.050000190734863
2022-11-16,12.25
2022-11-17,11.010000228881836
2022-11-18,10.949999809265137
2022-11-21,10.279999732971191
2022-11-22,10.460000038146973
2022-11-23,10.369999885559082
2022-11-25,10.029999732971191
2022-11-28,9.869999885559082
2022-11-29,9.930000305175781
2022-11-30,10.600000381469727
2022-12-01,10.0600004196167
2022-12-02,10.25
2022-12-05,9.829999923706055
2022-12-06,9.609999656677246
2022-12-07,9.899999618530273
2022-12-08,9.979999542236328
2022-12-09,9.449999809265137
2022-12-12,9.479999542236328
2022-12-13,9.960000038146973
2022-12-14,10.359999656677246
2022-12-15,10.010000228881836
2022-12-16,10.270000457763672
2022-12-19,9.170000076293945
2022-12-20,9.15999984741211
2022-12-21,9.199999809265137
2022-12-22,9.109999656677246
2022-12-23,8.84000015258789
2022-12-27,8.350000381469727
2022-12-28,8.319999694824219
2022-12-29,8.979999542236328
2022-12-30,8.869999885559082
2023-01-03,8.4399995803833
2023-01-04,9.239999771118164
2023-01-05,8.949999809265137
2023-01-06,9.0
2023-01-09,8.220000267028809
2023-01-10,8.289999961853027
2023-01-11,8.539999961853027
2023-01-12,8.880000114440918
2023-01-13,8.430000305175781
2023-01-17,8.329999923706055
2023-01-18,8.109999656677246
2023-01-19,7.809999942779541
2023-01-20,8.050000190734863
2023-01-23,8.180000305175781
2023-01-24,8.829999923706055
2023-01-25,9.09000015258789
2023-01-26,9.069999694824219
2023-01-27,9.569999694824219
2023-01-30,9.350000381469727
2023-01-31,9.890000343322754
2023-02-01,10.40999984741211
2023-02-02,11.529999732971191
2023-02-03,11.260000228881836
2023-02-06,11.119999885559082
2023-02-07,11.220000267028809
2023-02-08,10.34000015258789
2023-02-09,10.029999732971191
2023-02-10,9.760000228881836
2023-02-13,9.989999771118164
2023-02-14,10.130000114440918
2023-02-15,10.359999656677246
2023-02-16,9.960000038146973
2023-02-17,10.149999618530273
2023-02-21,9.180000305175781
2023-02-22,9.75
2023-02-23,9.390000343322754
2023-02-24,9.0600004196167
2023-02-27,9.039999961853027
2023-02-28,9.039999961853027
2023-03-01,8.720000267028809
2023-03-02,8.720000267028809
2023-03-03,8.960000038146973
2023-03-06,8.569999694824219
2023-03-07,8.619999885559082
2023-03-08,8.789999961853027
2023-03-09,8.199999809265137
2023-03-10,7.829999923706055
2023-03-13,8.430000305175781
2023-03-14,8.430000305175781
2023-03-15,8.430000305175781
2023-03-16,8.489999771118164
2023-03-17,8.369999885559082
2023-03-20,8.199999809265137
2023-03-21,8.050000190734863
2023-03-22,7.300000190734863
2023-03-23,7.420000076293945
2023-03-24,7.460000038146973
2023-03-27,7.449999809265137
2023-03-28,7.110000133514404
2023-03-29,7.409999847412109
2023-03-30,7.03000020980835
2023-03-31,7.25
2023-04-03,7.079999923706055
2023-04-04,6.96999979019165
2023-04-05,6.849999904632568
2023-04-06,6.920000076293945
2023-04-10,6.630000114440918
2023-04-11,6.710000038146973
2023-04-12,6.360000133514404
2023-04-13,7.650000095367432
2023-04-14,7.590000152587891
2023-04-17,8.180000305175781
2023-04-18,8.0600004196167
2023-04-19,8.09000015258789
2023-04-20,7.650000095367432
2023-04-21,8.180000305175781
2023-04-24,7.869999885559082
2023-04-25,7.699999809265137
2023-04-26,7.900000095367432
2023-04-27,8.020000457763672
2023-04-28,8.15999984741211
2023-05-01,8.300000190734863
2023-05-02,7.869999885559082
2023-05-03,8.359999656677246
2023-05-04,8.720000267028809
2023-05-05,9.770000457763672
2023-05-08,9.619999885559082
2023-05-09,10.274999618530273
2023-05-10,9.989999771118164
2023-05-11,9.5600004196167
2023-05-12,9.579999923706055
2023-05-15,10.010000228881836
2023-05-16,9.550000190734863
2023-05-17,9.609999656677246
2023-05-18,9.420000076293945
2023-05-19,9.319999694824219
2023-05-22,9.640000343322754
2023-05-23,9.579999923706055
2023-05-24,9.449999809265137
2023-05-25,9.079999923706055
2023-05-26,9.100000381469727
2023-05-30,8.960000038146973
2023-05-31,9.180000305175781
2023-06-01,9.550000190734863
2023-06-02,9.670000076293945
2023-06-05,9.4399995803833
2023-06-06,10.25
2023-06-07,10.520000457763672
2023-06-08,9.600000381469727
2023-06-09,9.670000076293945
2023-06-12,9.930000305175781
2023-06-13,11.470000267028809
2023-06-14,11.09000015258789
2023-06-15,9.279999732971191
2023-06-16,8.819999694824219
2023-06-20,8.359999656677246
2023-06-21,8.020000457763672
2023-06-22,8.020000457763672
2023-06-23,8.069999694824219
2023-06-26,8.0
2023-06-27,8.0600004196167
2023-06-28,8.399999618530273
2023-06-29,8.149999618530273
2023-06-30,8.229999542236328
2023-07-03,8.239999771118164
2023-07-05,8.279999732971191
2023-07-06,8.329999923706055
2023-07-07,8.40999984741211
2023-07-10,8.819999694824219
2023-07-11,8.949999809265137
2023-07-12,9.069999694824219
2023-07-13,8.949999809265137
2023-07-14,8.609999656677246
2023-07-17,8.59000015258789
2023-07-18,8.720000267028809
2023-07-19,8.819999694824219
2023-07-20,8.770000457763672
2023-07-21,8.9399995803833
2023-07-24,8.65999984741211
2023-07-25,8.65999984741211
2023-07-26,8.779999732971191
2023-07-27,8.5
2023-07-28,8.670000076293945
2023-07-31,8.779999732971191
2023-08-01,8.649999618530273
2023-08-02,9.140000343322754
2023-08-03,9.3100004196167
2023-08-04,9.050000190734863
2023-08-07,8.430000305175781
2023-08-08,8.899999618530273
2023-08-09,8.84000015258789
2023-08-10,8.65999984741211
2023-08-11,8.680000305175781
2023-08-14,8.670000076293945
2023-08-15,8.760000228881836
2023-08-16,8.5
2023-08-17,8.479999542236328
2023-08-18,8.65999984741211
2023-08-21,8.619999885559082
2023-08-22,8.789999961853027
2023-08-23,8.75
2023-08-24,8.8100004196167
2023-08-25,8.770000457763672
2023-08-28,9.020000457763672
2023-08-29,9.0600004196167
2023-08-30,9.039999961853027
2023-08-31,8.90999984741211
2023-09-01,9.079999923706055
2023-09-05,8.829999923706055
2023-09-06,9.119999885559082
2023-09-07,8.90999984741211
2023-09-08,9.020000457763672
2023-09-11,9.170000076293945
2023-09-12,9.0
2023-09-13,8.470000267028809
2023-09-14,8.399999618530273
2023-09-15,8.390000343322754
2023-09-18,8.010000228881836
2023-09-19,7.989999771118164
2023-09-20,7.949999809265137
2023-09-21,8.0
2023-09-22,7.849999904632568
2023-09-25,7.105000019073486
2023-09-26,7.054999828338623
2023-09-27,7.110000133514404
2023-09-28,6.920000076293945
2023-09-29,7.800000190734863
2023-10-02,7.139999866485596
2023-10-03,7.329999923706055
2023-10-04,7.050000190734863
2023-10-05,7.170000076293945
2023-10-06,7.150000095367432
2023-10-09,7.010000228881836
2023-10-10,7.25
2023-10-11,7.179999828338623
2023-10-12,6.840000152587891
2023-10-13,7.050000190734863
2023-10-16,7.260000228881836
2023-10-17,6.809999942779541
2023-10-18,6.599999904632568
2023-10-19,6.429999828338623
2023-10-20,6.289999961853027
2023-10-23,6.25
2023-10-24,6.570000171661377
2023-10-25,6.619999885559082
2023-10-26,6.510000228881836
2023-10-27,6.260000228881836
2023-10-30,6.329999923706055
2023-10-31,6.679999828338623
2023-11-01,6.900000095367432
2023-11-02,7.03000020980835
2023-11-03,8.3100004196167
2023-11-06,8.3100004196167
2023-11-07,8.960000038146973
2023-11-08,8.399999618530273
2023-11-09,7.869999885559082
2023-11-10,7.670000076293945
2023-11-13,7.650000095367432
2023-11-14,8.520000457763672
2023-11-15,8.84000015258789
2023-11-16,8.779999732971191
2023-11-17,9.779999732971191
2023-11-20,10.84000015258789
2023-11-21,10.119999885559082
2023-11-22,10.489999771118164
2023-11-24,10.579999923706055
2023-11-27,10.654999732971191
2023-11-28,10.739999771118164
2023-11-29,10.609999656677246
2023-11-30,10.529999732971191
2023-12-01,10.770000457763672
2023-12-04,11.050000190734863
2023-12-05,10.979999542236328
2023-12-06,11.109999656677246
2023-12-07,10.899999618530273
2023-12-08,10.510000228881836
2023-12-11,9.90999984741211
2023-12-12,9.84000015258789
2023-12-13,10.399999618530273
2023-12-14,10.84000015258789
2023-12-15,10.930000305175781
2023-12-18,10.489999771118164
2023-12-19,11.010000228881836
2023-12-20,10.210000038146973
2023-12-21,10.34000015258789
2023-12-22,10.829999923706055
2023-12-26,10.65999984741211
2023-12-27,10.380000114440918
2023-12-28,10.350000381469727
2023-12-29,10.130000114440918
2024-01-02,9.979999542236328
2024-01-03,9.470000267028809
2024-01-04,9.539999961853027
2024-01-05,9.09000015258789
2024-01-08,9.40999984741211
2024-01-09,9.220000267028809
2024-01-10,9.460000038146973
2024-01-11,9.15999984741211
2024-01-12,9.069999694824219
2024-01-16,8.829999923706055
2024-01-17,8.40999984741211
2024-01-18,8.170000076293945
2024-01-19,8.09000015258789
2024-01-22,8.329999923706055
2024-01-23,8.34000015258789
2024-01-24,8.039999961853027
2024-01-25,7.78000020980835
2024-01-26,7.289999961853027
2024-01-29,7.630000114440918
2024-01-30,7.210000038146973
2024-01-31,7.03000020980835
2024-02-01,7.21999979019165
2024-02-02,7.110000133514404
2024-02-05,7.079999923706055
2024-02-06,7.210000038146973
2024-02-07,7.110000133514404
2024-02-08,7.170000076293945
2024-02-09,7.449999809265137
2024-02-12,8.130000114440918
2024-02-13,7.400000095367432
2024-02-14,7.920000076293945
2024-02-15,8.3100004196167
2024-02-16,8.149999618530273
2024-02-20,7.949999809265137
2024-02-21,8.010000228881836
2024-02-22,7.929999828338623
2024-02-23,7.809999942779541
2024-02-26,8.0600004196167
2024-02-27,8.859999656677246
2024-02-28,11.069999694824219
2024-02-29,10.0600004196167
2024-03-01,10.529999732971191
2024-03-04,9.920000076293945
2024-03-05,9.140000343322754
2024-03-06,9.079999923706055
2024-03-07,8.850000381469727
2024-03-08,9.15999984741211
2024-03-11,9.0
2024-03-12,8.609999656677246
2024-03-13,8.59000015258789
2024-03-14,8.149999618530273
2024-03-15,8.130000114440918
2024-03-18,7.71999979019165
2024-03-19,7.75
2024-03-20,7.920000076293945
2024-03-21,7.829999923706055
2024-03-22,7.46999979019165
2024-03-25,7.360000133514404
2024-03-26,7.21999979019165
2024-03-27,7.440000057220459
2024-03-28,7.420000076293945
2024-04-01,7.28000020980835
2024-04-02,6.869999885559082
2024-04-03,6.860000133514404
2024-04-04,6.809999942779541
2024-04-05,6.71999979019165
2024-04-08,6.71999979019165
2024-04-09,7.010000228881836
2024-04-10,6.630000114440918
2024-04-11,6.579999923706055
2024-04-12,6.210000038146973
2024-04-15,6.079999923706055
2024-04-16,5.849999904632568
2024-04-17,5.610000133514404
2024-04-18,5.550000190734863
2024-04-19,5.489999771118164
2024-04-22,5.599999904632568
2024-04-23,5.460000038146973
2024-04-24,5.349999904632568
2024-04-25,5.21999979019165
2024-04-26,5.320000171661377
2024-04-29,5.369999885559082
2024-04-30,5.210000038146973
2024-05-01,5.46999979019165
2024-05-02,5.619999885559082
2024-05-03,5.670000076293945
2024-05-06,5.659999847412109
2024-05-07,5.679999828338623
2024-05-08,5.034999847412109
2024-05-09,5.559999942779541
2024-05-10,5.320000171661377
2024-05-13,5.710000038146973
2024-05-14,5.679999828338623
2024-05-15,6.0
2024-05-16,5.889999866485596
2024-05-17,5.619999885559082
2024-05-20,5.519999980926514
2024-05-21,5.510000228881836
2024-05-22,6.019999980926514
2024-05-23,5.829999923706055
2024-05-24,5.630000114440918
2024-05-28,5.320000171661377
2024-05-29,5.099999904632568
2024-05-30,5.170000076293945
2024-05-31,5.199999809265137
2024-06-03,5.409999847412109
2024-06-04,5.75
2024-06-05,5.599999904632568
2024-06-06,5.429999828338623
2024-06-07,5.300000190734863
2024-06-10,5.320000171661377
2024-06-11,5.429999828338623
2024-06-12,6.039999961853027
2024-06-13,5.489999771118164
2024-06-14,5.059999942779541
2024-06-17,5.070000171661377
2024-06-18,5.039999961853027
2024-06-20,5.039999961853027
2024-06-21,5.110000133514404
2024-06-24,5.079999923706055
2024-06-25,4.96999979019165
2024-06-26,4.809999942779541
2024-06-27,4.739999771118164
2024-06-28,4.670000076293945
2024-07-01,4.610000133514404
2024-07-02,4.539999961853027
2024-07-03,4.659999847412109
2024-07-05,4.590000152587891
2024-07-08,4.820000171661377
2024-07-09,4.909999847412109
2024-07-10,5.079999923706055
2024-07-11,5.46999979019165
2024-07-12,5.539999961853027
2024-07-15,5.610000133514404
2024-07-16,5.960000038146973
2024-07-17,5.71999979019165
2024-07-18,5.300000190734863
2024-07-19,5.0
2024-07-22,5.210000038146973
2024-07-23,5.610000133514404
2024-07-24,5.340000152587891
2024-07-25,5.570000171661377
2024-07-26,5.650000095367432
2024-07-29,5.400000095367432
2024-07-30,5.420000076293945
2024-07-31,5.409999847412109
2024-08-01,5.139999866485596
2024-08-02,5.0
2024-08-05,4.730000019073486
2024-08-06,4.679999828338623
2024-08-07,4.110000133514404
2024-08-08,4.204999923706055
2024-08-09,3.9700000286102295
2024-08-12,3.9200000762939453
2024-08-13,3.990000009536743
2024-08-14,3.740000009536743
2024-08-15,4.0
2024-08-16,4.0
2024-08-19,4.099999904632568
2024-08-20,3.9600000381469727
2024-08-21,4.079999923706055
2024-08-22,3.7899999618530273
2024-08-23,3.869999885559082
2024-08-26,3.9200000762939453
2024-08-27,3.819999933242798
2024-08-28,3.680000066757202
2024-08-29,3.7100000381469727
2024-08-30,3.740000009536743
2024-09-03,3.490000009536743
2024-09-04,3.5
2024-09-05,3.490000009536743
2024-09-06,3.5899999141693115
2024-09-09,3.509999990463257
2024-09-10,3.7699999809265137
2024-09-11,3.7799999713897705
2024-09-12,3.75
2024-09-13,3.950000047683716
2024-09-16,3.8299999237060547
2024-09-17,3.859999895095825
2024-09-18,3.880000114440918
2024-09-19,3.9100000858306885
2024-09-20,3.7699999809265137
2024-09-23,3.6600000858306885
2024-09-24,3.5299999713897705
2024-09-25,3.390000104904175
2024-09-26,3.490000009536743
2024-09-27,3.4800000190734863
2024-09-30,3.4100000858306885
2024-10-01,3.2699999809265137
2024-10-02,3.2200000286102295
2024-10-03,3.200000047683716
2024-10-04,3.380000114440918
2024-10-07,3.2100000381469727
2024-10-08,3.1700000762939453
2024-10-09,3.119999885559082
2024-10-10,2.9600000381469727
2024-10-11,3.190000057220459
2024-10-14,3.240000009536743
2024-10-15,3.359999895095825
2024-10-16,3.450000047683716
2024-10-17,3.309999942779541
2024-10-18,3.359999895095825
2024-10-21,3.759999990463257
2024-10-22,3.2899999618530273
2024-10-23,3.2100000381469727
2024-10-24,3.180000066757202
2024-10-25,3.180000066757202
2024-10-28,3.259999990463257
2024-10-29,3.109999895095825
2024-10-30,3.0199999809265137
2024-10-31,2.9000000953674316
2024-11-01,2.9100000858306885
2024-11-04,2.880000114440918
2024-11-05,3.119999885559082
2024-11-06,3.2799999713897705
2024-11-07,3.1700000762939453
2024-11-08,3.119999885559082
2024-11-11,3.299999952316284
2024-11-12,3.069999933242798
2024-11-13,2.9600000381469727
2024-11-14,2.7699999809265137
2024-11-15,2.6600000858306885
2024-11-18,2.5199999809265137
2024-11-19,2.4800000190734863
2024-11-20,2.4100000858306885
2024-11-21,2.369999885559082
