Date,LYRA
2023-02-06,2.700000047683716
2023-02-07,2.680000066757202
2023-02-08,2.700000047683716
2023-02-09,2.6600000858306885
2023-02-10,2.569999933242798
2023-02-13,2.5299999713897705
2023-02-14,2.4800000190734863
2023-02-15,2.440000057220459
2023-02-16,2.4800000190734863
2023-02-17,2.5299999713897705
2023-02-21,2.4600000381469727
2023-02-22,2.430000066757202
2023-02-23,2.369999885559082
2023-02-24,2.319999933242798
2023-02-27,2.309999942779541
2023-02-28,2.380000114440918
2023-03-01,2.259999990463257
2023-03-02,2.3299999237060547
2023-03-03,2.390000104904175
2023-03-06,2.3499999046325684
2023-03-07,2.299999952316284
2023-03-08,2.309999942779541
2023-03-09,2.1600000858306885
2023-03-10,2.0
2023-03-13,1.9500000476837158
2023-03-14,2.109999895095825
2023-03-15,2.0399999618530273
2023-03-16,2.055000066757202
2023-03-17,2.0299999713897705
2023-03-20,1.9500000476837158
2023-03-21,2.140000104904175
2023-03-22,2.062999963760376
2023-03-23,2.005000114440918
2023-03-24,1.9500000476837158
2023-03-27,2.0799999237060547
2023-03-28,1.9600000381469727
2023-03-29,2.0299999713897705
2023-03-30,2.0799999237060547
2023-03-31,2.009999990463257
2023-04-03,2.2300000190734863
2023-04-04,2.1600000858306885
2023-04-05,2.240000009536743
2023-04-06,2.3499999046325684
2023-04-10,2.5
2023-04-11,2.5
2023-04-12,2.509999990463257
2023-04-13,2.5399999618530273
2023-04-14,2.390000104904175
2023-04-17,2.2200000286102295
2023-04-18,2.109999895095825
2023-04-19,2.0299999713897705
2023-04-20,2.0199999809265137
2023-04-21,2.0299999713897705
2023-04-24,1.9800000190734863
2023-04-25,2.0199999809265137
2023-04-26,2.359999895095825
2023-04-27,2.4600000381469727
2023-04-28,2.4000000953674316
2023-05-01,2.5899999141693115
2023-05-02,2.7300000190734863
2023-05-03,2.630000114440918
2023-05-04,2.559999942779541
2023-05-05,2.619999885559082
2023-05-08,2.609999895095825
2023-05-09,2.6600000858306885
2023-05-10,2.569999933242798
2023-05-11,2.799999952316284
2023-05-12,2.6700000762939453
2023-05-15,2.609999895095825
2023-05-16,2.759999990463257
2023-05-17,2.740000009536743
2023-05-18,2.7200000286102295
2023-05-19,2.690000057220459
2023-05-22,2.640000104904175
2023-05-23,2.680000066757202
2023-05-24,2.5799999237060547
2023-05-25,2.430000066757202
2023-05-26,2.5899999141693115
2023-05-30,2.5799999237060547
2023-05-31,2.569999933242798
2023-06-01,2.700000047683716
2023-06-02,2.799999952316284
2023-06-05,3.0
2023-06-06,2.940000057220459
2023-06-07,2.9200000762939453
2023-06-08,2.880000114440918
2023-06-09,2.9000000953674316
2023-06-12,2.7799999713897705
2023-06-13,2.9800000190734863
2023-06-14,2.9100000858306885
2023-06-15,2.990000009536743
2023-06-16,3.0299999713897705
2023-06-20,3.690000057220459
2023-06-21,3.759999990463257
2023-06-22,3.6600000858306885
2023-06-23,4.329999923706055
2023-06-26,4.159999847412109
2023-06-27,4.110000133514404
2023-06-28,4.28000020980835
2023-06-29,4.150000095367432
2023-06-30,4.110000133514404
2023-07-03,4.099999904632568
2023-07-05,4.050000190734863
2023-07-06,3.9000000953674316
2023-07-07,3.700000047683716
2023-07-10,3.4600000381469727
2023-07-11,3.2699999809265137
2023-07-12,3.065000057220459
2023-07-13,3.0899999141693115
2023-07-14,3.059999942779541
2023-07-17,3.200000047683716
2023-07-18,3.069999933242798
2023-07-19,2.950000047683716
2023-07-20,3.069999933242798
2023-07-21,3.319999933242798
2023-07-24,3.319999933242798
2023-07-25,3.109999895095825
2023-07-26,3.0999999046325684
2023-07-27,3.0899999141693115
2023-07-28,3.299999952316284
2023-07-31,3.2200000286102295
2023-08-01,3.2799999713897705
2023-08-02,3.2799999713897705
2023-08-03,3.3299999237060547
2023-08-04,3.180000066757202
2023-08-07,3.119999885559082
2023-08-08,3.2200000286102295
2023-08-09,3.2899999618530273
2023-08-10,3.3499999046325684
2023-08-11,3.549999952316284
2023-08-14,3.6500000953674316
2023-08-15,3.5799999237060547
2023-08-16,3.609999895095825
2023-08-17,3.380000114440918
2023-08-18,3.390000104904175
2023-08-21,3.2899999618530273
2023-08-22,3.299999952316284
2023-08-23,3.2699999809265137
2023-08-24,3.190000057220459
2023-08-25,3.259999990463257
2023-08-28,3.2899999618530273
2023-08-29,3.4100000858306885
2023-08-30,3.359999895095825
2023-08-31,3.4800000190734863
2023-09-01,3.490000009536743
2023-09-05,3.5399999618530273
2023-09-06,3.640000104904175
2023-09-07,3.7699999809265137
2023-09-08,3.859999895095825
2023-09-11,4.28000020980835
2023-09-12,4.599999904632568
2023-09-13,4.690000057220459
2023-09-14,4.739999771118164
2023-09-15,4.349999904632568
2023-09-18,4.570000171661377
2023-09-19,4.800000190734863
2023-09-20,4.420000076293945
2023-09-21,4.389999866485596
2023-09-22,3.6700000762939453
2023-09-25,3.7300000190734863
2023-09-26,3.819999933242798
2023-09-27,3.7100000381469727
2023-09-28,3.9000000953674316
2023-09-29,3.9100000858306885
2023-10-02,3.880000114440918
2023-10-03,3.9200000762939453
2023-10-04,3.799999952316284
2023-10-05,3.8499999046325684
2023-10-06,3.640000104904175
2023-10-09,3.4600000381469727
2023-10-10,3.509999990463257
2023-10-11,3.6600000858306885
2023-10-12,3.5399999618530273
2023-10-13,3.5799999237060547
2023-10-16,3.700000047683716
2023-10-17,3.8299999237060547
2023-10-18,3.5399999618530273
2023-10-19,3.509999990463257
2023-10-20,3.5899999141693115
2023-10-23,3.3499999046325684
2023-10-24,3.359999895095825
2023-10-25,3.180000066757202
2023-10-26,3.309999942779541
2023-10-27,2.950000047683716
2023-10-30,3.059999942779541
2023-10-31,2.9700000286102295
2023-11-01,2.950000047683716
2023-11-02,3.0399999618530273
2023-11-03,3.119999885559082
2023-11-06,2.930000066757202
2023-11-07,2.930000066757202
2023-11-08,2.930000066757202
2023-11-09,2.819999933242798
2023-11-10,3.0
2023-11-13,2.9800000190734863
2023-11-14,2.880000114440918
2023-11-15,2.890000104904175
2023-11-16,2.9200000762939453
2023-11-17,2.9200000762939453
2023-11-20,3.0
2023-11-21,3.119999885559082
2023-11-22,3.0799999237060547
2023-11-24,2.880000114440918
2023-11-27,3.3399999141693115
2023-11-28,3.4000000953674316
2023-11-29,3.259999990463257
2023-11-30,3.309999942779541
2023-12-01,3.619999885559082
2023-12-04,3.5399999618530273
2023-12-05,3.5399999618530273
2023-12-06,3.690000057220459
2023-12-07,3.9100000858306885
2023-12-08,3.930000066757202
2023-12-11,3.9700000286102295
2023-12-12,3.990000009536743
2023-12-13,3.950000047683716
2023-12-14,4.019999980926514
2023-12-15,4.650000095367432
2023-12-18,5.21999979019165
2023-12-19,4.989999771118164
2023-12-20,4.460000038146973
2023-12-21,4.590000152587891
2023-12-22,4.769999980926514
2023-12-26,4.980000019073486
2023-12-27,5.099999904632568
2023-12-28,4.96999979019165
2023-12-29,5.239999771118164
2024-01-02,5.199999809265137
2024-01-03,5.039999961853027
2024-01-04,5.429999828338623
2024-01-05,5.260000228881836
2024-01-08,5.369999885559082
2024-01-09,5.389999866485596
2024-01-10,5.21999979019165
2024-01-11,5.260000228881836
2024-01-12,5.380000114440918
2024-01-16,5.25
2024-01-17,5.159999847412109
2024-01-18,5.090000152587891
2024-01-19,5.199999809265137
2024-01-22,5.0
2024-01-23,4.949999809265137
2024-01-24,4.579999923706055
2024-01-25,4.889999866485596
2024-01-26,4.829999923706055
2024-01-29,4.849999904632568
2024-01-30,4.579999923706055
2024-01-31,4.550000190734863
2024-02-01,4.590000152587891
2024-02-02,4.679999828338623
2024-02-05,4.880000114440918
2024-02-06,4.929999828338623
2024-02-07,4.900000095367432
2024-02-08,4.809999942779541
2024-02-09,4.880000114440918
2024-02-12,4.869999885559082
2024-02-13,4.820000171661377
2024-02-14,4.900000095367432
2024-02-15,5.0
2024-02-16,5.03000020980835
2024-02-20,5.0
2024-02-21,5.0
2024-02-22,4.960000038146973
2024-02-23,5.300000190734863
2024-02-26,5.400000095367432
2024-02-27,5.409999847412109
2024-02-28,5.480000019073486
2024-02-29,5.260000228881836
2024-03-01,5.690000057220459
2024-03-04,5.739999771118164
2024-03-05,5.599999904632568
2024-03-06,5.489999771118164
2024-03-07,5.489999771118164
2024-03-08,5.309999942779541
2024-03-11,5.659999847412109
2024-03-12,6.190000057220459
2024-03-13,6.409999847412109
2024-03-14,5.730000019073486
2024-03-15,5.929999828338623
2024-03-18,5.769999980926514
2024-03-19,6.039999961853027
2024-03-20,6.070000171661377
2024-03-21,6.070000171661377
2024-03-22,6.239999771118164
2024-03-25,6.159999847412109
2024-03-26,6.130000114440918
2024-03-27,6.53000020980835
2024-03-28,6.21999979019165
2024-04-01,6.25
2024-04-02,5.610000133514404
2024-04-03,5.460000038146973
2024-04-04,5.28000020980835
2024-04-05,5.019999980926514
2024-04-08,5.099999904632568
2024-04-09,5.239999771118164
2024-04-10,5.25
2024-04-11,5.440000057220459
2024-04-12,5.28000020980835
2024-04-15,5.269999980926514
2024-04-16,5.400000095367432
2024-04-17,5.40500020980835
2024-04-18,5.389999866485596
2024-04-19,5.190000057220459
2024-04-22,5.210000038146973
2024-04-23,5.210000038146973
2024-04-24,5.230000019073486
2024-04-25,5.170000076293945
2024-04-26,4.71999979019165
2024-04-29,4.730000019073486
2024-04-30,5.159999847412109
2024-05-01,5.25
2024-05-02,4.630000114440918
2024-05-03,4.03000020980835
2024-05-06,0.5220000147819519
2024-05-07,0.41999998688697815
2024-05-08,0.38999998569488525
2024-05-09,0.3869999945163727
2024-05-10,0.37299999594688416
2024-05-13,0.3630000054836273
2024-05-14,0.3720000088214874
2024-05-15,0.35600000619888306
2024-05-16,0.36800000071525574
2024-05-17,0.382999986410141
2024-05-20,0.37299999594688416
2024-05-21,0.35499998927116394
2024-05-22,0.34200000762939453
2024-05-23,0.32600000500679016
2024-05-24,0.32600000500679016
2024-05-28,0.33399999141693115
2024-05-29,0.3310000002384186
2024-05-30,0.3319999873638153
2024-05-31,0.328000009059906
2024-06-03,0.32499998807907104
2024-06-04,0.3240000009536743
2024-06-05,0.3199999928474426
2024-06-06,0.3199999928474426
2024-06-07,0.3199999928474426
2024-06-10,0.31200000643730164
2024-06-11,0.3100000023841858
2024-06-12,0.3100000023841858
2024-06-13,0.3100000023841858
2024-06-14,0.29499998688697815
2024-06-17,0.2709999978542328
2024-06-18,0.2590000033378601
2024-06-20,0.2619999945163727
2024-06-21,0.27000001072883606
2024-06-24,0.2630000114440918
2024-06-25,0.257999986410141
2024-06-26,0.2669999897480011
2024-06-27,0.26100000739097595
2024-06-28,0.2770000100135803
2024-07-01,0.296999990940094
2024-07-02,0.2800000011920929
2024-07-03,0.2800000011920929
2024-07-05,0.2720000147819519
2024-07-08,0.26899999380111694
2024-07-09,0.2709999978542328
2024-07-10,0.2930000126361847
2024-07-11,0.2919999957084656
2024-07-12,0.29100000858306885
2024-07-15,0.3050000071525574
2024-07-16,0.3100000023841858
2024-07-17,0.3059999942779541
2024-07-18,0.289000004529953
2024-07-19,0.2800000011920929
2024-07-22,0.289000004529953
2024-07-23,0.30000001192092896
2024-07-24,0.28999999165534973
2024-07-25,0.3089999854564667
2024-07-26,0.30799999833106995
2024-07-29,0.32899999618530273
2024-07-30,0.3199999928474426
2024-07-31,0.32499998807907104
2024-08-01,0.3059999942779541
2024-08-02,0.289000004529953
2024-08-05,0.2879999876022339
2024-08-06,0.33000001311302185
2024-08-07,0.3059999942779541
2024-08-08,0.30799999833106995
2024-08-09,0.30000001192092896
2024-08-12,0.30300000309944153
2024-08-13,0.30000001192092896
2024-08-14,0.28700000047683716
2024-08-15,0.28999999165534973
2024-08-16,0.29899999499320984
2024-08-19,0.31200000643730164
2024-08-20,0.32600000500679016
2024-08-21,0.33500000834465027
2024-08-22,0.31200000643730164
2024-08-23,0.3160000145435333
2024-08-26,0.34200000762939453
2024-08-27,0.33000001311302185
2024-08-28,0.3190000057220459
2024-08-29,0.3149999976158142
2024-08-30,0.32199999690055847
2024-09-03,0.30000001192092896
2024-09-04,0.2879999876022339
2024-09-05,0.2849999964237213
2024-09-06,0.27300000190734863
2024-09-09,0.26600000262260437
2024-09-10,0.2669999897480011
2024-09-11,0.2680000066757202
2024-09-12,0.25999999046325684
2024-09-13,0.2800000011920929
2024-09-16,0.2800000011920929
2024-09-17,0.27799999713897705
2024-09-18,0.27399998903274536
2024-09-19,0.2809999883174896
2024-09-20,0.28200000524520874
2024-09-23,0.27300000190734863
2024-09-24,0.27399998903274536
2024-09-25,0.26899999380111694
2024-09-26,0.2409999966621399
2024-09-27,0.26600000262260437
2024-09-30,0.25699999928474426
2024-10-01,0.2590000033378601
2024-10-02,0.24500000476837158
2024-10-03,0.23000000417232513
2024-10-04,0.2370000034570694
2024-10-07,0.22300000488758087
2024-10-08,0.21899999678134918
2024-10-09,0.22300000488758087
2024-10-10,0.22300000488758087
2024-10-11,0.23000000417232513
2024-10-14,0.22300000488758087
2024-10-15,0.2280000001192093
2024-10-16,0.23999999463558197
2024-10-17,0.2329999953508377
2024-10-18,0.24400000274181366
2024-10-21,0.24400000274181366
2024-10-22,0.25200000405311584
2024-10-23,0.2800000011920929
2024-10-24,0.2529999911785126
2024-10-25,0.25
2024-10-28,0.2529999911785126
2024-10-29,0.26499998569488525
2024-10-30,0.27300000190734863
2024-10-31,0.2750000059604645
2024-11-01,0.2590000033378601
2024-11-04,0.2630000114440918
2024-11-05,0.2680000066757202
2024-11-06,0.2800000011920929
2024-11-07,0.26499998569488525
2024-11-08,0.2680000066757202
2024-11-11,0.26499998569488525
2024-11-12,0.2750000059604645
2024-11-13,0.1979999989271164
2024-11-14,0.18000000715255737
2024-11-15,0.17000000178813934
2024-11-18,0.1679999977350235
2024-11-19,0.19599999487400055
2024-11-20,0.17800000309944153
2024-11-21,0.18199999630451202
