Date,GNPX
2023-03-06,44.400001525878906
2023-03-07,42.400001525878906
2023-03-08,42.79999923706055
2023-03-09,40.400001525878906
2023-03-10,36.040000915527344
2023-03-13,36.599998474121094
2023-03-14,34.20000076293945
2023-03-15,33.08000183105469
2023-03-16,33.0
2023-03-17,31.0
2023-03-20,30.280000686645508
2023-03-21,31.559999465942383
2023-03-22,32.400001525878906
2023-03-23,33.599998474121094
2023-03-24,36.0
2023-03-27,37.560001373291016
2023-03-28,37.20000076293945
2023-03-29,36.0
2023-03-30,36.119998931884766
2023-03-31,36.400001525878906
2023-04-03,35.20000076293945
2023-04-04,33.599998474121094
2023-04-05,32.0
2023-04-06,33.20000076293945
2023-04-10,32.720001220703125
2023-04-11,32.68000030517578
2023-04-12,32.52000045776367
2023-04-13,33.880001068115234
2023-04-14,33.31999969482422
2023-04-17,36.79999923706055
2023-04-18,38.0
2023-04-19,39.599998474121094
2023-04-20,44.0
2023-04-21,42.79999923706055
2023-04-24,35.68000030517578
2023-04-25,32.720001220703125
2023-04-26,32.0
2023-04-27,32.880001068115234
2023-04-28,32.720001220703125
2023-05-01,30.520000457763672
2023-05-02,31.200000762939453
2023-05-03,32.040000915527344
2023-05-04,31.559999465942383
2023-05-05,32.279998779296875
2023-05-08,32.040000915527344
2023-05-09,32.599998474121094
2023-05-10,32.599998474121094
2023-05-11,32.52000045776367
2023-05-12,32.84000015258789
2023-05-15,32.2400016784668
2023-05-16,31.920000076293945
2023-05-17,30.8799991607666
2023-05-18,30.399999618530273
2023-05-19,31.0
2023-05-22,31.520000457763672
2023-05-23,31.440000534057617
2023-05-24,31.200000762939453
2023-05-25,34.0
2023-05-26,35.599998474121094
2023-05-30,32.119998931884766
2023-05-31,34.439998626708984
2023-06-01,37.36000061035156
2023-06-02,41.599998474121094
2023-06-05,37.91999816894531
2023-06-06,38.400001525878906
2023-06-07,37.31999969482422
2023-06-08,36.119998931884766
2023-06-09,36.040000915527344
2023-06-12,37.119998931884766
2023-06-13,35.47999954223633
2023-06-14,34.0
2023-06-15,34.0
2023-06-16,32.959999084472656
2023-06-20,32.0
2023-06-21,31.600000381469727
2023-06-22,30.84000015258789
2023-06-23,29.559999465942383
2023-06-26,29.639999389648438
2023-06-27,29.600000381469727
2023-06-28,31.520000457763672
2023-06-29,32.79999923706055
2023-06-30,37.959999084472656
2023-07-03,38.400001525878906
2023-07-05,37.0
2023-07-06,34.119998931884766
2023-07-07,34.79999923706055
2023-07-10,34.7599983215332
2023-07-11,34.68000030517578
2023-07-12,31.600000381469727
2023-07-13,33.20000076293945
2023-07-14,32.959999084472656
2023-07-17,37.52000045776367
2023-07-18,41.599998474121094
2023-07-19,34.400001525878906
2023-07-20,34.599998474121094
2023-07-21,33.20000076293945
2023-07-24,31.440000534057617
2023-07-25,30.200000762939453
2023-07-26,30.399999618530273
2023-07-27,28.1200008392334
2023-07-28,29.799999237060547
2023-07-31,30.399999618530273
2023-08-01,30.0
2023-08-02,28.84000015258789
2023-08-03,29.239999771118164
2023-08-04,28.68000030517578
2023-08-07,27.239999771118164
2023-08-08,26.440000534057617
2023-08-09,25.600000381469727
2023-08-10,25.68000030517578
2023-08-11,25.200000762939453
2023-08-14,25.200000762939453
2023-08-15,22.639999389648438
2023-08-16,22.84000015258789
2023-08-17,21.920000076293945
2023-08-18,20.520000457763672
2023-08-21,17.959999084472656
2023-08-22,19.399999618530273
2023-08-23,18.360000610351562
2023-08-24,18.31999969482422
2023-08-25,18.600000381469727
2023-08-28,18.719999313354492
2023-08-29,18.600000381469727
2023-08-30,21.760000228881836
2023-08-31,20.799999237060547
2023-09-01,21.040000915527344
2023-09-05,22.079999923706055
2023-09-06,20.760000228881836
2023-09-07,20.239999771118164
2023-09-08,21.600000381469727
2023-09-11,20.600000381469727
2023-09-12,22.0
2023-09-13,20.799999237060547
2023-09-14,20.600000381469727
2023-09-15,20.360000610351562
2023-09-18,17.84000015258789
2023-09-19,18.1200008392334
2023-09-20,17.920000076293945
2023-09-21,17.200000762939453
2023-09-22,15.520000457763672
2023-09-25,15.4399995803833
2023-09-26,15.920000076293945
2023-09-27,14.960000038146973
2023-09-28,15.199999809265137
2023-09-29,15.800000190734863
2023-10-02,14.960000038146973
2023-10-03,14.079999923706055
2023-10-04,14.800000190734863
2023-10-05,14.800000190734863
2023-10-06,14.079999923706055
2023-10-09,14.0
2023-10-10,14.0
2023-10-11,14.0
2023-10-12,13.199999809265137
2023-10-13,13.0
2023-10-16,13.119999885559082
2023-10-17,13.199999809265137
2023-10-18,12.920000076293945
2023-10-19,12.359999656677246
2023-10-20,12.0
2023-10-23,11.520000457763672
2023-10-24,9.920000076293945
2023-10-25,9.520000457763672
2023-10-26,8.520000457763672
2023-10-27,7.960000038146973
2023-10-30,8.15999984741211
2023-10-31,8.84000015258789
2023-11-01,8.960000038146973
2023-11-02,10.039999961853027
2023-11-03,12.760000228881836
2023-11-06,13.960000038146973
2023-11-07,11.279999732971191
2023-11-08,9.800000190734863
2023-11-09,8.84000015258789
2023-11-10,8.920000076293945
2023-11-13,9.15999984741211
2023-11-14,9.399999618530273
2023-11-15,10.399999618530273
2023-11-16,9.520000457763672
2023-11-17,9.880000114440918
2023-11-20,10.359999656677246
2023-11-21,10.319999694824219
2023-11-22,10.319999694824219
2023-11-24,11.199999809265137
2023-11-27,9.960000038146973
2023-11-28,9.119999885559082
2023-11-29,9.760000228881836
2023-11-30,9.680000305175781
2023-12-01,9.479999542236328
2023-12-04,9.640000343322754
2023-12-05,9.640000343322754
2023-12-06,9.600000381469727
2023-12-07,9.199999809265137
2023-12-08,9.239999771118164
2023-12-11,8.479999542236328
2023-12-12,7.71999979019165
2023-12-13,8.680000305175781
2023-12-14,8.920000076293945
2023-12-15,8.4399995803833
2023-12-18,9.039999961853027
2023-12-19,8.760000228881836
2023-12-20,8.800000190734863
2023-12-21,8.359999656677246
2023-12-22,8.479999542236328
2023-12-26,8.479999542236328
2023-12-27,8.720000267028809
2023-12-28,9.199999809265137
2023-12-29,9.199999809265137
2024-01-02,9.359999656677246
2024-01-03,8.760000228881836
2024-01-04,9.199999809265137
2024-01-05,9.479999542236328
2024-01-08,11.199999809265137
2024-01-09,9.319999694824219
2024-01-10,8.800000190734863
2024-01-11,8.680000305175781
2024-01-12,8.720000267028809
2024-01-16,8.640000343322754
2024-01-17,8.520000457763672
2024-01-18,8.279999732971191
2024-01-19,8.359999656677246
2024-01-22,8.600000381469727
2024-01-23,9.119999885559082
2024-01-24,9.319999694824219
2024-01-25,9.119999885559082
2024-01-26,9.319999694824219
2024-01-29,10.84000015258789
2024-01-30,10.720000267028809
2024-01-31,7.599999904632568
2024-02-01,7.360000133514404
2024-02-02,5.909999847412109
2024-02-05,6.699999809265137
2024-02-06,6.0
2024-02-07,5.329999923706055
2024-02-08,4.409999847412109
2024-02-09,4.579999923706055
2024-02-12,4.900000095367432
2024-02-13,4.869999885559082
2024-02-14,4.650000095367432
2024-02-15,4.380000114440918
2024-02-16,4.400000095367432
2024-02-20,4.289999961853027
2024-02-21,4.489999771118164
2024-02-22,4.400000095367432
2024-02-23,4.360000133514404
2024-02-26,4.409999847412109
2024-02-27,4.199999809265137
2024-02-28,4.170000076293945
2024-02-29,4.300000190734863
2024-03-01,4.480000019073486
2024-03-04,4.239999771118164
2024-03-05,4.119999885559082
2024-03-06,4.380000114440918
2024-03-07,4.25
2024-03-08,4.230000019073486
2024-03-11,4.699999809265137
2024-03-12,4.210000038146973
2024-03-13,4.190000057220459
2024-03-14,4.159999847412109
2024-03-15,4.039999961853027
2024-03-18,4.090000152587891
2024-03-19,3.380000114440918
2024-03-20,2.9800000190734863
2024-03-21,3.0199999809265137
2024-03-22,3.059999942779541
2024-03-25,3.0
2024-03-26,2.740000009536743
2024-03-27,2.7100000381469727
2024-03-28,2.9800000190734863
2024-04-01,2.9700000286102295
2024-04-02,2.8399999141693115
2024-04-03,3.109999895095825
2024-04-04,2.990000009536743
2024-04-05,3.0
2024-04-08,2.9600000381469727
2024-04-09,3.069999933242798
2024-04-10,2.880000114440918
2024-04-11,2.7799999713897705
2024-04-12,2.680000066757202
2024-04-15,2.3499999046325684
2024-04-16,2.299999952316284
2024-04-17,2.2100000381469727
2024-04-18,2.2190001010894775
2024-04-19,2.130000114440918
2024-04-22,2.1630001068115234
2024-04-23,2.309999942779541
2024-04-24,2.2100000381469727
2024-04-25,2.119999885559082
2024-04-26,2.2100000381469727
2024-04-29,2.2899999618530273
2024-04-30,2.2699999809265137
2024-05-01,2.259999990463257
2024-05-02,2.359999895095825
2024-05-03,2.440000057220459
2024-05-06,2.614000082015991
2024-05-07,2.4800000190734863
2024-05-08,2.3299999237060547
2024-05-09,2.430000066757202
2024-05-10,2.319999933242798
2024-05-13,2.390000104904175
2024-05-14,2.569999933242798
2024-05-15,2.505000114440918
2024-05-16,2.4200000762939453
2024-05-17,2.549999952316284
2024-05-20,2.440000057220459
2024-05-21,2.3499999046325684
2024-05-22,2.369999885559082
2024-05-23,2.2100000381469727
2024-05-24,2.200000047683716
2024-05-28,2.119999885559082
2024-05-29,2.369999885559082
2024-05-30,2.4200000762939453
2024-05-31,3.109999895095825
2024-06-03,3.1500000953674316
2024-06-04,2.880000114440918
2024-06-05,2.9100000858306885
2024-06-06,2.734999895095825
2024-06-07,2.450000047683716
2024-06-10,2.490000009536743
2024-06-11,2.5299999713897705
2024-06-12,2.5899999141693115
2024-06-13,2.4200000762939453
2024-06-14,2.1700000762939453
2024-06-17,2.2100000381469727
2024-06-18,2.0799999237060547
2024-06-20,2.049999952316284
2024-06-21,2.0199999809265137
2024-06-24,2.0199999809265137
2024-06-25,2.0399999618530273
2024-06-26,1.9600000381469727
2024-06-27,1.9700000286102295
2024-06-28,1.8849999904632568
2024-07-01,1.9299999475479126
2024-07-02,1.9700000286102295
2024-07-03,1.909999966621399
2024-07-05,1.899999976158142
2024-07-08,1.8600000143051147
2024-07-09,1.840000033378601
2024-07-10,1.850000023841858
2024-07-11,1.840000033378601
2024-07-12,1.9199999570846558
2024-07-15,1.9800000190734863
2024-07-16,2.059999942779541
2024-07-17,1.9900000095367432
2024-07-18,1.9800000190734863
2024-07-19,1.940000057220459
2024-07-22,1.9700000286102295
2024-07-23,2.0
2024-07-24,1.899999976158142
2024-07-25,1.9299999475479126
2024-07-26,1.8600000143051147
2024-07-29,1.7999999523162842
2024-07-30,1.7999999523162842
2024-07-31,1.6799999475479126
2024-08-01,1.6799999475479126
2024-08-02,1.5700000524520874
2024-08-05,1.4700000286102295
2024-08-06,1.409999966621399
2024-08-07,1.440000057220459
2024-08-08,1.4199999570846558
2024-08-09,1.4199999570846558
2024-08-12,1.2599999904632568
2024-08-13,0.8500000238418579
2024-08-14,0.7300000190734863
2024-08-15,0.6520000100135803
2024-08-16,0.6480000019073486
2024-08-19,0.6399999856948853
2024-08-20,0.6600000262260437
2024-08-21,0.7049999833106995
2024-08-22,0.699999988079071
2024-08-23,0.7139999866485596
2024-08-26,0.7020000219345093
2024-08-27,0.7020000219345093
2024-08-28,0.6949999928474426
2024-08-29,0.671999990940094
2024-08-30,0.6850000023841858
2024-09-03,0.6700000166893005
2024-09-04,0.5379999876022339
2024-09-05,0.49900001287460327
2024-09-06,0.4699999988079071
2024-09-09,0.4650000035762787
2024-09-10,0.4560000002384186
2024-09-11,0.47999998927116394
2024-09-12,0.4300000071525574
2024-09-13,0.41999998688697815
2024-09-16,0.39100000262260437
2024-09-17,0.3400000035762787
2024-09-18,0.36500000953674316
2024-09-19,0.38999998569488525
2024-09-20,0.38199999928474426
2024-09-23,0.41600000858306885
2024-09-24,0.3959999978542328
2024-09-25,0.3499999940395355
2024-09-26,0.3499999940395355
2024-09-27,0.3709999918937683
2024-09-30,0.3619999885559082
2024-10-01,0.3529999852180481
2024-10-02,0.33000001311302185
2024-10-03,0.33000001311302185
2024-10-04,0.35100001096725464
2024-10-07,0.3499999940395355
2024-10-08,0.3499999940395355
2024-10-09,0.3409999907016754
2024-10-10,0.3400000035762787
2024-10-11,0.33899998664855957
2024-10-14,0.34200000762939453
2024-10-15,0.335999995470047
2024-10-16,0.3449999988079071
2024-10-17,0.3400000035762787
2024-10-18,0.4129999876022339
2024-10-21,1.5099999904632568
2024-10-22,3.5899999141693115
2024-10-23,2.6500000953674316
2024-10-24,2.140000104904175
2024-10-25,1.9800000190734863
2024-10-28,2.740000009536743
2024-10-29,2.440000057220459
2024-10-30,2.0199999809265137
2024-10-31,2.25
2024-11-01,2.1500000953674316
2024-11-04,2.0199999809265137
2024-11-05,1.809999942779541
2024-11-06,1.5499999523162842
2024-11-07,1.690000057220459
2024-11-08,1.5499999523162842
2024-11-11,1.340000033378601
2024-11-12,2.0899999141693115
2024-11-13,1.600000023841858
2024-11-14,1.6399999856948853
2024-11-15,1.600000023841858
2024-11-18,1.3600000143051147
2024-11-19,1.284999966621399
2024-11-20,1.100000023841858
2024-11-21,1.1399999856948853
