Date,AKTS
2022-09-14,3.819999933242798
2022-09-15,3.880000114440918
2022-09-16,3.7300000190734863
2022-09-19,3.569999933242798
2022-09-20,3.509999990463257
2022-09-21,3.3299999237060547
2022-09-22,3.0799999237060547
2022-09-23,3.0
2022-09-26,3.049999952316284
2022-09-27,3.0
2022-09-28,3.049999952316284
2022-09-29,2.8399999141693115
2022-09-30,2.9700000286102295
2022-10-03,3.059999942779541
2022-10-04,3.0899999141693115
2022-10-05,3.0999999046325684
2022-10-06,2.9600000381469727
2022-10-07,2.8299999237060547
2022-10-10,2.559999942779541
2022-10-11,2.5
2022-10-12,2.4100000858306885
2022-10-13,2.4700000286102295
2022-10-14,2.4100000858306885
2022-10-17,2.569999933242798
2022-10-18,2.6600000858306885
2022-10-19,2.4800000190734863
2022-10-20,2.3399999141693115
2022-10-21,2.4600000381469727
2022-10-24,2.5399999618530273
2022-10-25,2.950000047683716
2022-10-26,3.140000104904175
2022-10-27,3.2200000286102295
2022-10-28,3.2799999713897705
2022-10-31,3.3299999237060547
2022-11-01,3.4200000762939453
2022-11-02,3.180000066757202
2022-11-03,3.1549999713897705
2022-11-04,3.190000057220459
2022-11-07,3.190000057220459
2022-11-08,3.1700000762939453
2022-11-09,3.119999885559082
2022-11-10,3.450000047683716
2022-11-11,3.5999999046325684
2022-11-14,3.569999933242798
2022-11-15,3.8499999046325684
2022-11-16,3.759999990463257
2022-11-17,3.680000066757202
2022-11-18,3.5999999046325684
2022-11-21,3.569999933242798
2022-11-22,3.4700000286102295
2022-11-23,3.5399999618530273
2022-11-25,3.640000104904175
2022-11-28,3.6700000762939453
2022-11-29,3.630000114440918
2022-11-30,3.799999952316284
2022-12-01,3.690000057220459
2022-12-02,3.740000009536743
2022-12-05,3.680000066757202
2022-12-06,3.569999933242798
2022-12-07,3.4800000190734863
2022-12-08,3.509999990463257
2022-12-09,3.4600000381469727
2022-12-12,3.430000066757202
2022-12-13,3.5
2022-12-14,3.450000047683716
2022-12-15,3.369999885559082
2022-12-16,3.1600000858306885
2022-12-19,2.8350000381469727
2022-12-20,2.8299999237060547
2022-12-21,2.8399999141693115
2022-12-22,2.609999895095825
2022-12-23,2.4800000190734863
2022-12-27,2.4000000953674316
2022-12-28,2.690000057220459
2022-12-29,2.7899999618530273
2022-12-30,2.819999933242798
2023-01-03,2.7899999618530273
2023-01-04,2.9200000762939453
2023-01-05,2.700000047683716
2023-01-06,2.8499999046325684
2023-01-09,3.049999952316284
2023-01-10,3.259999990463257
2023-01-11,3.390000104904175
2023-01-12,3.6500000953674316
2023-01-13,3.700000047683716
2023-01-17,3.6500000953674316
2023-01-18,3.549999952316284
2023-01-19,2.940000057220459
2023-01-20,3.0199999809265137
2023-01-23,3.200000047683716
2023-01-24,3.369999885559082
2023-01-25,3.4200000762939453
2023-01-26,3.5
2023-01-27,3.549999952316284
2023-01-30,3.680000066757202
2023-01-31,3.690000057220459
2023-02-01,3.8399999141693115
2023-02-02,4.070000171661377
2023-02-03,4.320000171661377
2023-02-06,4.46999979019165
2023-02-07,4.800000190734863
2023-02-08,4.630000114440918
2023-02-09,4.400000095367432
2023-02-10,4.329999923706055
2023-02-13,4.099999904632568
2023-02-14,4.230000019073486
2023-02-15,4.239999771118164
2023-02-16,3.9600000381469727
2023-02-17,3.884999990463257
2023-02-21,3.6500000953674316
2023-02-22,3.619999885559082
2023-02-23,3.7300000190734863
2023-02-24,3.5899999141693115
2023-02-27,3.619999885559082
2023-02-28,3.740000009536743
2023-03-01,3.5399999618530273
2023-03-02,3.4800000190734863
2023-03-03,3.6500000953674316
2023-03-06,3.7100000381469727
2023-03-07,3.700000047683716
2023-03-08,3.8399999141693115
2023-03-09,3.690000057220459
2023-03-10,3.190000057220459
2023-03-13,3.1700000762939453
2023-03-14,3.2699999809265137
2023-03-15,3.1700000762939453
2023-03-16,3.200000047683716
2023-03-17,2.9200000762939453
2023-03-20,2.7300000190734863
2023-03-21,2.9000000953674316
2023-03-22,2.819999933242798
2023-03-23,2.799999952316284
2023-03-24,2.890000104904175
2023-03-27,2.809999942779541
2023-03-28,2.75
2023-03-29,2.9200000762939453
2023-03-30,2.990000009536743
2023-03-31,3.0799999237060547
2023-04-03,3.0999999046325684
2023-04-04,2.930000066757202
2023-04-05,2.809999942779541
2023-04-06,3.0799999237060547
2023-04-10,3.2100000381469727
2023-04-11,3.180000066757202
2023-04-12,3.119999885559082
2023-04-13,3.3299999237060547
2023-04-14,3.180000066757202
2023-04-17,3.430000066757202
2023-04-18,3.4200000762939453
2023-04-19,3.440000057220459
2023-04-20,3.359999895095825
2023-04-21,3.3299999237060547
2023-04-24,3.119999885559082
2023-04-25,2.869999885559082
2023-04-26,2.9000000953674316
2023-04-27,2.9700000286102295
2023-04-28,2.8499999046325684
2023-05-01,2.869999885559082
2023-05-02,2.680000066757202
2023-05-03,2.7200000286102295
2023-05-04,2.7300000190734863
2023-05-05,2.9000000953674316
2023-05-08,2.9100000858306885
2023-05-09,2.7100000381469727
2023-05-10,2.7899999618530273
2023-05-11,2.7200000286102295
2023-05-12,2.680000066757202
2023-05-15,2.930000066757202
2023-05-16,2.859999895095825
2023-05-17,3.1500000953674316
2023-05-18,3.130000114440918
2023-05-19,2.9600000381469727
2023-05-22,2.9000000953674316
2023-05-23,2.890000104904175
2023-05-24,2.880000114440918
2023-05-25,2.8399999141693115
2023-05-26,3.009999990463257
2023-05-30,3.1600000858306885
2023-05-31,3.1600000858306885
2023-06-01,3.1500000953674316
2023-06-02,3.309999942779541
2023-06-05,3.309999942779541
2023-06-06,3.390000104904175
2023-06-07,3.4600000381469727
2023-06-08,3.430000066757202
2023-06-09,3.190000057220459
2023-06-12,3.2200000286102295
2023-06-13,3.2100000381469727
2023-06-14,3.140000104904175
2023-06-15,3.0999999046325684
2023-06-16,3.2300000190734863
2023-06-20,3.200000047683716
2023-06-21,3.109999895095825
2023-06-22,3.0
2023-06-23,3.0299999713897705
2023-06-26,2.930000066757202
2023-06-27,3.130000114440918
2023-06-28,3.0899999141693115
2023-06-29,3.0999999046325684
2023-06-30,3.180000066757202
2023-07-03,3.200000047683716
2023-07-05,3.0
2023-07-06,2.759999990463257
2023-07-07,2.819999933242798
2023-07-10,2.859999895095825
2023-07-11,2.7699999809265137
2023-07-12,2.7799999713897705
2023-07-13,2.7799999713897705
2023-07-14,2.75
2023-07-17,2.6700000762939453
2023-07-18,2.5899999141693115
2023-07-19,2.569999933242798
2023-07-20,2.4700000286102295
2023-07-21,2.4700000286102295
2023-07-24,2.3499999046325684
2023-07-25,2.309999942779541
2023-07-26,2.3499999046325684
2023-07-27,2.309999942779541
2023-07-28,2.390000104904175
2023-07-31,2.390000104904175
2023-08-01,2.3399999141693115
2023-08-02,2.309999942779541
2023-08-03,2.2799999713897705
2023-08-04,2.240000009536743
2023-08-07,2.2100000381469727
2023-08-08,2.2699999809265137
2023-08-09,2.0799999237060547
2023-08-10,1.9299999475479126
2023-08-11,1.9600000381469727
2023-08-14,1.9299999475479126
2023-08-15,1.850000023841858
2023-08-16,1.7899999618530273
2023-08-17,1.809999942779541
2023-08-18,1.8600000143051147
2023-08-21,1.909999966621399
2023-08-22,1.8200000524520874
2023-08-23,1.9500000476837158
2023-08-24,1.840000033378601
2023-08-25,1.7699999809265137
2023-08-28,1.690000057220459
2023-08-29,1.6100000143051147
2023-08-30,1.559999942779541
2023-08-31,1.5099999904632568
2023-09-01,1.5199999809265137
2023-09-05,1.649999976158142
2023-09-06,1.159999966621399
2023-09-07,1.0399999618530273
2023-09-08,1.190000057220459
2023-09-11,1.0399999618530273
2023-09-12,0.9800000190734863
2023-09-13,0.972000002861023
2023-09-14,0.9200000166893005
2023-09-15,0.8460000157356262
2023-09-18,0.8399999737739563
2023-09-19,0.8149999976158142
2023-09-20,0.8149999976158142
2023-09-21,0.7730000019073486
2023-09-22,0.7390000224113464
2023-09-25,0.7720000147819519
2023-09-26,0.7559999823570251
2023-09-27,0.7749999761581421
2023-09-28,0.7940000295639038
2023-09-29,0.753000020980835
2023-10-02,0.7099999785423279
2023-10-03,0.7049999833106995
2023-10-04,0.7409999966621399
2023-10-05,0.8090000152587891
2023-10-06,0.8920000195503235
2023-10-09,0.8659999966621399
2023-10-10,0.8510000109672546
2023-10-11,0.8429999947547913
2023-10-12,0.7739999890327454
2023-10-13,0.75
2023-10-16,0.7979999780654907
2023-10-17,0.8159999847412109
2023-10-18,0.703000009059906
2023-10-19,0.699999988079071
2023-10-20,0.6349999904632568
2023-10-23,0.6060000061988831
2023-10-24,0.5839999914169312
2023-10-25,0.5389999747276306
2023-10-26,0.5009999871253967
2023-10-27,0.4959999918937683
2023-10-30,0.47999998927116394
2023-10-31,0.5070000290870667
2023-11-01,0.5189999938011169
2023-11-02,0.5490000247955322
2023-11-03,0.6460000276565552
2023-11-06,0.5879999995231628
2023-11-07,0.5630000233650208
2023-11-08,0.5799999833106995
2023-11-09,0.48500001430511475
2023-11-10,0.5600000023841858
2023-11-13,0.5920000076293945
2023-11-14,0.6299999952316284
2023-11-15,0.7559999823570251
2023-11-16,0.6880000233650208
2023-11-17,0.7080000042915344
2023-11-20,0.6000000238418579
2023-11-21,0.6069999933242798
2023-11-22,0.6169999837875366
2023-11-24,0.6209999918937683
2023-11-27,0.6480000019073486
2023-11-28,0.6100000143051147
2023-11-29,0.597000002861023
2023-11-30,0.5699999928474426
2023-12-01,0.5690000057220459
2023-12-04,0.609000027179718
2023-12-05,0.5860000252723694
2023-12-06,0.5839999914169312
2023-12-07,0.5699999928474426
2023-12-08,0.5580000281333923
2023-12-11,0.5270000100135803
2023-12-12,0.574999988079071
2023-12-13,0.625
2023-12-14,0.8330000042915344
2023-12-15,0.7739999890327454
2023-12-18,0.6650000214576721
2023-12-19,0.7429999709129333
2023-12-20,0.734000027179718
2023-12-21,0.7319999933242798
2023-12-22,0.8410000205039978
2023-12-26,1.059999942779541
2023-12-27,0.9950000047683716
2023-12-28,0.9039999842643738
2023-12-29,0.8339999914169312
2024-01-02,0.800000011920929
2024-01-03,0.7630000114440918
2024-01-04,0.7419999837875366
2024-01-05,0.7649999856948853
2024-01-08,0.7210000157356262
2024-01-09,0.7440000176429749
2024-01-10,0.7570000290870667
2024-01-11,0.7039999961853027
2024-01-12,0.652999997138977
2024-01-16,0.5910000205039978
2024-01-17,0.6330000162124634
2024-01-18,0.699999988079071
2024-01-19,0.7400000095367432
2024-01-22,0.7250000238418579
2024-01-23,0.7039999961853027
2024-01-24,0.7049999833106995
2024-01-25,0.5429999828338623
2024-01-26,0.5460000038146973
2024-01-29,0.5630000233650208
2024-01-30,0.5960000157356262
2024-01-31,0.5740000009536743
2024-02-01,0.5529999732971191
2024-02-02,0.6100000143051147
2024-02-05,0.5830000042915344
2024-02-06,0.6100000143051147
2024-02-07,0.6299999952316284
2024-02-08,0.6579999923706055
2024-02-09,0.6830000281333923
2024-02-12,0.7310000061988831
2024-02-13,0.6209999918937683
2024-02-14,0.6769999861717224
2024-02-15,0.7350000143051147
2024-02-16,0.7799999713897705
2024-02-20,0.7940000295639038
2024-02-21,0.734000027179718
2024-02-22,0.7409999966621399
2024-02-23,0.6480000019073486
2024-02-26,0.6480000019073486
2024-02-27,0.6389999985694885
2024-02-28,0.6190000176429749
2024-02-29,0.621999979019165
2024-03-01,0.5989999771118164
2024-03-04,0.6000000238418579
2024-03-05,0.5929999947547913
2024-03-06,0.625
2024-03-07,0.6169999837875366
2024-03-08,0.6309999823570251
2024-03-11,0.625
2024-03-12,0.5950000286102295
2024-03-13,0.6019999980926514
2024-03-14,0.5680000185966492
2024-03-15,0.5440000295639038
2024-03-18,0.5400000214576721
2024-03-19,0.6060000061988831
2024-03-20,0.6069999933242798
2024-03-21,0.6140000224113464
2024-03-22,0.5690000057220459
2024-03-25,0.5680000185966492
2024-03-26,0.5389999747276306
2024-03-27,0.5830000042915344
2024-03-28,0.5910000205039978
2024-04-01,0.550000011920929
2024-04-02,0.5450000166893005
2024-04-03,0.5899999737739563
2024-04-04,0.5960000157356262
2024-04-05,0.5770000219345093
2024-04-08,0.5929999947547913
2024-04-09,0.597000002861023
2024-04-10,0.5849999785423279
2024-04-11,0.6000000238418579
2024-04-12,0.5730000138282776
2024-04-15,0.5249999761581421
2024-04-16,0.5049999952316284
2024-04-17,0.5049999952316284
2024-04-18,0.5109999775886536
2024-04-19,0.4869999885559082
2024-04-22,0.546999990940094
2024-04-23,0.6039999723434448
2024-04-24,0.5559999942779541
2024-04-25,0.5659999847412109
2024-04-26,0.5460000038146973
2024-04-29,0.5730000138282776
2024-04-30,0.5870000123977661
2024-05-01,0.6000000238418579
2024-05-02,0.6000000238418579
2024-05-03,0.6000000238418579
2024-05-06,0.6029999852180481
2024-05-07,0.597000002861023
2024-05-08,0.5699999928474426
2024-05-09,0.5619999766349792
2024-05-10,0.5680000185966492
2024-05-13,0.4189999997615814
2024-05-14,0.4399999976158142
2024-05-15,0.41600000858306885
2024-05-16,0.39800000190734863
2024-05-17,0.35600000619888306
2024-05-20,0.15800000727176666
2024-05-21,0.1379999965429306
2024-05-22,0.3149999976158142
2024-05-23,0.20999999344348907
2024-05-24,0.20600000023841858
2024-05-28,0.210999995470047
2024-05-29,0.19099999964237213
2024-05-30,0.19200000166893005
2024-05-31,0.2150000035762787
2024-06-03,0.19499999284744263
2024-06-04,0.17399999499320984
2024-06-05,0.19300000369548798
2024-06-06,0.1860000044107437
2024-06-07,0.16899999976158142
2024-06-10,0.16500000655651093
2024-06-11,0.1550000011920929
2024-06-12,0.15399999916553497
2024-06-13,0.14000000059604645
2024-06-14,0.13199999928474426
2024-06-17,0.12800000607967377
2024-06-18,0.12200000137090683
2024-06-20,0.12300000339746475
2024-06-21,0.12600000202655792
2024-06-24,0.12999999523162842
2024-06-25,0.1289999932050705
2024-06-26,0.13699999451637268
2024-06-27,0.14900000393390656
2024-06-28,0.13199999928474426
2024-07-01,0.12399999797344208
2024-07-02,0.11599999666213989
2024-07-03,0.12700000405311584
2024-07-05,0.12300000339746475
2024-07-08,0.13600000739097595
2024-07-09,0.12700000405311584
2024-07-10,0.12200000137090683
2024-07-11,0.12800000607967377
2024-07-12,0.13300000131130219
2024-07-15,0.13199999928474426
2024-07-16,0.14499999582767487
2024-07-17,0.13600000739097595
2024-07-18,0.125
2024-07-19,0.11999999731779099
2024-07-22,0.125
2024-07-23,0.12300000339746475
2024-07-24,0.12300000339746475
2024-07-25,0.12200000137090683
2024-07-26,0.125
2024-07-29,0.12300000339746475
2024-07-30,0.11900000274181366
2024-07-31,0.12099999934434891
2024-08-01,0.11400000005960464
2024-08-02,0.10000000149011612
2024-08-05,0.0860000029206276
2024-08-06,0.09099999815225601
2024-08-07,0.08299999684095383
2024-08-08,0.0820000022649765
2024-08-09,0.07699999958276749
2024-08-12,0.08500000089406967
2024-08-13,0.0860000029206276
2024-08-14,0.0820000022649765
2024-08-15,0.08900000154972076
2024-08-16,0.09200000017881393
2024-08-19,0.08699999749660492
2024-08-20,0.09700000286102295
2024-08-21,0.10100000351667404
2024-08-22,0.09399999678134918
2024-08-23,0.10400000214576721
2024-08-26,0.09700000286102295
2024-08-27,0.09200000017881393
2024-08-28,0.0820000022649765
2024-08-29,0.08500000089406967
2024-08-30,0.08100000023841858
2024-09-03,0.08500000089406967
2024-09-04,0.07800000160932541
2024-09-05,0.07100000232458115
2024-09-06,0.06400000303983688
2024-09-09,0.07000000029802322
2024-09-10,0.06800000369548798
2024-09-11,0.06199999898672104
2024-09-12,0.061000000685453415
2024-09-13,0.0560000017285347
2024-09-16,0.05400000140070915
2024-09-17,0.057999998331069946
2024-09-18,0.05900000035762787
2024-09-19,0.06800000369548798
2024-09-20,0.0689999982714653
2024-09-23,0.06800000369548798
2024-09-24,0.07000000029802322
2024-09-25,0.07400000095367432
2024-09-26,0.07500000298023224
2024-09-27,0.08100000023841858
2024-09-30,0.09000000357627869
2024-10-01,0.07599999755620956
2024-10-02,0.07500000298023224
2024-10-03,0.07699999958276749
2024-10-04,0.07699999958276749
2024-10-07,0.07500000298023224
2024-10-08,0.08399999886751175
2024-10-09,0.07199999690055847
2024-10-10,0.07500000298023224
2024-10-11,0.07500000298023224
2024-10-14,0.07500000298023224
2024-10-15,0.06499999761581421
2024-10-16,0.07100000232458115
2024-10-17,0.06700000166893005
2024-10-18,0.06700000166893005
2024-10-21,0.06700000166893005
2024-10-22,0.06700000166893005
2024-10-23,0.06800000369548798
2024-10-24,0.05700000002980232
2024-10-25,0.05900000035762787
2024-10-28,0.06700000166893005
2024-10-29,0.06499999761581421
2024-10-30,0.061000000685453415
2024-10-31,0.0560000017285347
2024-11-01,0.050999999046325684
2024-11-04,0.05900000035762787
2024-11-05,0.05900000035762787
2024-11-06,0.04800000041723251
2024-11-07,0.052000001072883606
2024-11-08,0.04899999871850014
2024-11-11,0.04699999839067459
2024-11-12,0.04800000041723251
2024-11-13,0.04699999839067459
2024-11-14,0.05400000140070915
2024-11-15,0.06400000303983688
2024-11-18,0.08100000023841858
2024-11-19,0.08299999684095383
2024-11-20,0.08699999749660492
2024-11-21,0.10400000214576721
