Date,IRWD
2022-06-14,11.449999809265137
2022-06-15,11.579999923706055
2022-06-16,11.270000457763672
2022-06-17,11.420000076293945
2022-06-21,11.600000381469727
2022-06-22,11.199999809265137
2022-06-23,11.050000190734863
2022-06-24,11.300000190734863
2022-06-27,11.600000381469727
2022-06-28,11.529999732971191
2022-06-29,11.720000267028809
2022-06-30,11.529999732971191
2022-07-01,11.529999732971191
2022-07-05,11.869999885559082
2022-07-06,11.869999885559082
2022-07-07,11.899999618530273
2022-07-08,11.890000343322754
2022-07-11,11.9399995803833
2022-07-12,12.039999961853027
2022-07-13,12.119999885559082
2022-07-14,11.869999885559082
2022-07-15,11.649999618530273
2022-07-18,11.470000267028809
2022-07-19,11.710000038146973
2022-07-20,11.800000190734863
2022-07-21,11.640000343322754
2022-07-22,11.789999961853027
2022-07-25,11.880000114440918
2022-07-26,12.130000114440918
2022-07-27,12.359999656677246
2022-07-28,12.380000114440918
2022-07-29,11.449999809265137
2022-08-01,11.100000381469727
2022-08-02,10.800000190734863
2022-08-03,11.210000038146973
2022-08-04,11.479999542236328
2022-08-05,11.869999885559082
2022-08-08,11.699999809265137
2022-08-09,11.84000015258789
2022-08-10,11.819999694824219
2022-08-11,11.550000190734863
2022-08-12,11.75
2022-08-15,11.90999984741211
2022-08-16,12.010000228881836
2022-08-17,11.710000038146973
2022-08-18,11.850000381469727
2022-08-19,11.930000305175781
2022-08-22,11.5600004196167
2022-08-23,11.569999694824219
2022-08-24,11.59000015258789
2022-08-25,11.479999542236328
2022-08-26,11.140000343322754
2022-08-29,10.890000343322754
2022-08-30,10.859999656677246
2022-08-31,10.760000228881836
2022-09-01,10.829999923706055
2022-09-02,10.880000114440918
2022-09-06,10.510000228881836
2022-09-07,10.6899995803833
2022-09-08,10.970000267028809
2022-09-09,11.0
2022-09-12,11.020000457763672
2022-09-13,10.859999656677246
2022-09-14,11.050000190734863
2022-09-15,10.90999984741211
2022-09-16,10.710000038146973
2022-09-19,10.770000457763672
2022-09-20,10.75
2022-09-21,10.59000015258789
2022-09-22,10.430000305175781
2022-09-23,10.180000305175781
2022-09-26,10.140000343322754
2022-09-27,10.270000457763672
2022-09-28,10.630000114440918
2022-09-29,10.369999885559082
2022-09-30,10.359999656677246
2022-10-03,10.369999885559082
2022-10-04,10.600000381469727
2022-10-05,10.470000267028809
2022-10-06,10.149999618530273
2022-10-07,10.130000114440918
2022-10-10,9.899999618530273
2022-10-11,10.020000457763672
2022-10-12,10.140000343322754
2022-10-13,10.3100004196167
2022-10-14,10.09000015258789
2022-10-17,10.210000038146973
2022-10-18,10.319999694824219
2022-10-19,10.029999732971191
2022-10-20,9.960000038146973
2022-10-21,10.380000114440918
2022-10-24,10.510000228881836
2022-10-25,10.710000038146973
2022-10-26,10.819999694824219
2022-10-27,10.90999984741211
2022-10-28,11.109999656677246
2022-10-31,10.9399995803833
2022-11-01,11.149999618530273
2022-11-02,10.960000038146973
2022-11-03,11.359999656677246
2022-11-04,11.369999885559082
2022-11-07,11.760000228881836
2022-11-08,11.710000038146973
2022-11-09,11.390000343322754
2022-11-10,11.600000381469727
2022-11-11,11.5
2022-11-14,11.460000038146973
2022-11-15,11.40999984741211
2022-11-16,11.260000228881836
2022-11-17,11.329999923706055
2022-11-18,11.640000343322754
2022-11-21,11.449999809265137
2022-11-22,11.5
2022-11-23,11.579999923706055
2022-11-25,11.729999542236328
2022-11-28,11.779999732971191
2022-11-29,11.829999923706055
2022-11-30,12.109999656677246
2022-12-01,11.960000038146973
2022-12-02,12.260000228881836
2022-12-05,12.0
2022-12-06,11.90999984741211
2022-12-07,11.90999984741211
2022-12-08,11.800000190734863
2022-12-09,11.789999961853027
2022-12-12,12.130000114440918
2022-12-13,12.260000228881836
2022-12-14,12.399999618530273
2022-12-15,12.050000190734863
2022-12-16,12.069999694824219
2022-12-19,11.920000076293945
2022-12-20,12.100000381469727
2022-12-21,12.260000228881836
2022-12-22,12.300000190734863
2022-12-23,12.380000114440918
2022-12-27,12.199999809265137
2022-12-28,12.149999618530273
2022-12-29,12.430000305175781
2022-12-30,12.390000343322754
2023-01-03,12.270000457763672
2023-01-04,12.319999694824219
2023-01-05,12.40999984741211
2023-01-06,12.5600004196167
2023-01-09,11.180000305175781
2023-01-10,11.520000457763672
2023-01-11,11.210000038146973
2023-01-12,11.699999809265137
2023-01-13,11.59000015258789
2023-01-17,11.40999984741211
2023-01-18,11.369999885559082
2023-01-19,11.279999732971191
2023-01-20,11.40999984741211
2023-01-23,11.390000343322754
2023-01-24,11.460000038146973
2023-01-25,11.300000190734863
2023-01-26,11.3100004196167
2023-01-27,11.489999771118164
2023-01-30,11.199999809265137
2023-01-31,11.520000457763672
2023-02-01,11.420000076293945
2023-02-02,11.539999961853027
2023-02-03,11.399999618530273
2023-02-06,11.489999771118164
2023-02-07,11.579999923706055
2023-02-08,11.270000457763672
2023-02-09,11.199999809265137
2023-02-10,11.170000076293945
2023-02-13,11.199999809265137
2023-02-14,11.149999618530273
2023-02-15,11.199999809265137
2023-02-16,11.260000228881836
2023-02-17,11.850000381469727
2023-02-21,11.640000343322754
2023-02-22,11.520000457763672
2023-02-23,11.539999961853027
2023-02-24,11.420000076293945
2023-02-27,11.350000381469727
2023-02-28,11.270000457763672
2023-03-01,11.390000343322754
2023-03-02,11.279999732971191
2023-03-03,11.270000457763672
2023-03-06,10.970000267028809
2023-03-07,10.960000038146973
2023-03-08,10.739999771118164
2023-03-09,10.720000267028809
2023-03-10,10.670000076293945
2023-03-13,10.479999542236328
2023-03-14,10.720000267028809
2023-03-15,10.430000305175781
2023-03-16,10.470000267028809
2023-03-17,10.369999885559082
2023-03-20,10.4399995803833
2023-03-21,10.59000015258789
2023-03-22,10.420000076293945
2023-03-23,10.510000228881836
2023-03-24,10.6899995803833
2023-03-27,10.819999694824219
2023-03-28,10.59000015258789
2023-03-29,10.600000381469727
2023-03-30,10.420000076293945
2023-03-31,10.520000457763672
2023-04-03,10.680000305175781
2023-04-04,10.5600004196167
2023-04-05,10.550000190734863
2023-04-06,10.880000114440918
2023-04-10,10.729999542236328
2023-04-11,10.770000457763672
2023-04-12,10.649999618530273
2023-04-13,11.100000381469727
2023-04-14,10.989999771118164
2023-04-17,11.229999542236328
2023-04-18,10.949999809265137
2023-04-19,10.850000381469727
2023-04-20,10.6899995803833
2023-04-21,10.75
2023-04-24,10.569999694824219
2023-04-25,10.529999732971191
2023-04-26,10.420000076293945
2023-04-27,10.420000076293945
2023-04-28,10.40999984741211
2023-05-01,10.670000076293945
2023-05-02,10.430000305175781
2023-05-03,10.510000228881836
2023-05-04,10.579999923706055
2023-05-05,10.670000076293945
2023-05-08,10.510000228881836
2023-05-09,10.260000228881836
2023-05-10,10.420000076293945
2023-05-11,10.260000228881836
2023-05-12,10.130000114440918
2023-05-15,10.529999732971191
2023-05-16,10.100000381469727
2023-05-17,10.210000038146973
2023-05-18,10.220000267028809
2023-05-19,10.470000267028809
2023-05-22,10.850000381469727
2023-05-23,10.970000267028809
2023-05-24,10.8100004196167
2023-05-25,10.729999542236328
2023-05-26,10.8100004196167
2023-05-30,10.75
2023-05-31,10.880000114440918
2023-06-01,10.880000114440918
2023-06-02,11.029999732971191
2023-06-05,11.029999732971191
2023-06-06,11.270000457763672
2023-06-07,11.510000228881836
2023-06-08,11.600000381469727
2023-06-09,11.420000076293945
2023-06-12,11.420000076293945
2023-06-13,11.029999732971191
2023-06-14,11.050000190734863
2023-06-15,11.029999732971191
2023-06-16,10.979999542236328
2023-06-20,10.770000457763672
2023-06-21,10.829999923706055
2023-06-22,11.0
2023-06-23,10.930000305175781
2023-06-26,10.640000343322754
2023-06-27,10.579999923706055
2023-06-28,10.5600004196167
2023-06-29,10.649999618530273
2023-06-30,10.640000343322754
2023-07-03,10.390000343322754
2023-07-05,10.4399995803833
2023-07-06,10.069999694824219
2023-07-07,10.09000015258789
2023-07-10,10.25
2023-07-11,10.34000015258789
2023-07-12,10.34000015258789
2023-07-13,10.329999923706055
2023-07-14,10.359999656677246
2023-07-17,10.369999885559082
2023-07-18,10.430000305175781
2023-07-19,10.479999542236328
2023-07-20,10.640000343322754
2023-07-21,10.630000114440918
2023-07-24,10.75
2023-07-25,10.539999961853027
2023-07-26,10.8100004196167
2023-07-27,10.850000381469727
2023-07-28,11.050000190734863
2023-07-31,11.09000015258789
2023-08-01,11.25
2023-08-02,11.140000343322754
2023-08-03,11.010000228881836
2023-08-04,11.130000114440918
2023-08-07,11.350000381469727
2023-08-08,10.3100004196167
2023-08-09,9.609999656677246
2023-08-10,9.710000038146973
2023-08-11,10.069999694824219
2023-08-14,10.020000457763672
2023-08-15,9.859999656677246
2023-08-16,9.760000228881836
2023-08-17,9.640000343322754
2023-08-18,9.960000038146973
2023-08-21,9.720000267028809
2023-08-22,9.359999656677246
2023-08-23,9.149999618530273
2023-08-24,9.130000114440918
2023-08-25,9.239999771118164
2023-08-28,9.109999656677246
2023-08-29,9.4399995803833
2023-08-30,9.140000343322754
2023-08-31,8.800000190734863
2023-09-01,9.260000228881836
2023-09-05,8.789999961853027
2023-09-06,8.6899995803833
2023-09-07,8.600000381469727
2023-09-08,8.25
2023-09-11,8.260000228881836
2023-09-12,8.65999984741211
2023-09-13,8.529999732971191
2023-09-14,8.520000457763672
2023-09-15,8.34000015258789
2023-09-18,8.609999656677246
2023-09-19,9.260000228881836
2023-09-20,9.180000305175781
2023-09-21,9.40999984741211
2023-09-22,9.289999961853027
2023-09-25,9.430000305175781
2023-09-26,9.399999618530273
2023-09-27,9.630000114440918
2023-09-28,9.550000190734863
2023-09-29,9.630000114440918
2023-10-02,9.239999771118164
2023-10-03,9.699999809265137
2023-10-04,9.649999618530273
2023-10-05,9.739999771118164
2023-10-06,9.619999885559082
2023-10-09,9.59000015258789
2023-10-10,9.390000343322754
2023-10-11,9.4399995803833
2023-10-12,9.260000228881836
2023-10-13,9.350000381469727
2023-10-16,9.800000190734863
2023-10-17,9.859999656677246
2023-10-18,9.609999656677246
2023-10-19,9.430000305175781
2023-10-20,9.229999542236328
2023-10-23,9.0
2023-10-24,9.220000267028809
2023-10-25,8.960000038146973
2023-10-26,9.020000457763672
2023-10-27,8.789999961853027
2023-10-30,8.930000305175781
2023-10-31,8.970000267028809
2023-11-01,9.069999694824219
2023-11-02,8.989999771118164
2023-11-03,9.5
2023-11-06,9.199999809265137
2023-11-07,9.449999809265137
2023-11-08,9.229999542236328
2023-11-09,9.520000457763672
2023-11-10,9.739999771118164
2023-11-13,9.390000343322754
2023-11-14,9.75
2023-11-15,9.760000228881836
2023-11-16,9.4399995803833
2023-11-17,9.779999732971191
2023-11-20,9.510000228881836
2023-11-21,9.369999885559082
2023-11-22,9.489999771118164
2023-11-24,9.609999656677246
2023-11-27,9.600000381469727
2023-11-28,9.680000305175781
2023-11-29,9.84000015258789
2023-11-30,9.899999618530273
2023-12-01,10.300000190734863
2023-12-04,10.529999732971191
2023-12-05,10.350000381469727
2023-12-06,10.300000190734863
2023-12-07,10.399999618530273
2023-12-08,10.479999542236328
2023-12-11,10.210000038146973
2023-12-12,10.229999542236328
2023-12-13,10.6899995803833
2023-12-14,11.449999809265137
2023-12-15,11.130000114440918
2023-12-18,11.140000343322754
2023-12-19,11.369999885559082
2023-12-20,11.0
2023-12-21,11.100000381469727
2023-12-22,11.180000305175781
2023-12-26,11.270000457763672
2023-12-27,11.510000228881836
2023-12-28,11.470000267028809
2023-12-29,11.4399995803833
2024-01-02,12.40999984741211
2024-01-03,12.319999694824219
2024-01-04,12.40999984741211
2024-01-05,12.449999809265137
2024-01-08,12.760000228881836
2024-01-09,12.510000228881836
2024-01-10,12.4399995803833
2024-01-11,12.239999771118164
2024-01-12,12.149999618530273
2024-01-16,11.739999771118164
2024-01-17,12.359999656677246
2024-01-18,12.180000305175781
2024-01-19,12.670000076293945
2024-01-22,13.140000343322754
2024-01-23,13.479999542236328
2024-01-24,13.3100004196167
2024-01-25,13.550000190734863
2024-01-26,13.390000343322754
2024-01-29,13.760000228881836
2024-01-30,13.800000190734863
2024-01-31,14.1899995803833
2024-02-01,14.600000381469727
2024-02-02,14.59000015258789
2024-02-05,14.75
2024-02-06,14.869999885559082
2024-02-07,14.869999885559082
2024-02-08,14.899999618530273
2024-02-09,15.319999694824219
2024-02-12,15.369999885559082
2024-02-13,15.199999809265137
2024-02-14,15.449999809265137
2024-02-15,14.989999771118164
2024-02-16,14.579999923706055
2024-02-20,14.829999923706055
2024-02-21,15.140000343322754
2024-02-22,14.859999656677246
2024-02-23,15.069999694824219
2024-02-26,15.029999732971191
2024-02-27,15.180000305175781
2024-02-28,15.119999885559082
2024-02-29,9.430000305175781
2024-03-01,9.069999694824219
2024-03-04,9.329999923706055
2024-03-05,9.319999694824219
2024-03-06,8.619999885559082
2024-03-07,8.930000305175781
2024-03-08,9.010000228881836
2024-03-11,8.949999809265137
2024-03-12,8.6899995803833
2024-03-13,8.640000343322754
2024-03-14,8.970000267028809
2024-03-15,9.020000457763672
2024-03-18,8.510000228881836
2024-03-19,8.850000381469727
2024-03-20,9.109999656677246
2024-03-21,9.029999732971191
2024-03-22,8.680000305175781
2024-03-25,8.40999984741211
2024-03-26,8.319999694824219
2024-03-27,8.619999885559082
2024-03-28,8.710000038146973
2024-04-01,8.609999656677246
2024-04-02,8.220000267028809
2024-04-03,8.109999656677246
2024-04-04,8.149999618530273
2024-04-05,8.0600004196167
2024-04-08,8.020000457763672
2024-04-09,8.069999694824219
2024-04-10,7.989999771118164
2024-04-11,8.010000228881836
2024-04-12,7.880000114440918
2024-04-15,7.789999961853027
2024-04-16,7.889999866485596
2024-04-17,7.650000095367432
2024-04-18,7.599999904632568
2024-04-19,7.920000076293945
2024-04-22,8.0600004196167
2024-04-23,8.3100004196167
2024-04-24,8.100000381469727
2024-04-25,8.079999923706055
2024-04-26,7.820000171661377
2024-04-29,7.880000114440918
2024-04-30,7.75
2024-05-01,8.220000267028809
2024-05-02,8.300000190734863
2024-05-03,8.119999885559082
2024-05-06,8.109999656677246
2024-05-07,8.119999885559082
2024-05-08,8.119999885559082
2024-05-09,6.739999771118164
2024-05-10,7.0
2024-05-13,6.690000057220459
2024-05-14,6.630000114440918
2024-05-15,6.559999942779541
2024-05-16,6.639999866485596
2024-05-17,6.480000019073486
2024-05-20,6.420000076293945
2024-05-21,6.78000020980835
2024-05-22,6.489999771118164
2024-05-23,6.059999942779541
2024-05-24,5.949999809265137
2024-05-28,5.880000114440918
2024-05-29,6.03000020980835
2024-05-30,6.059999942779541
2024-05-31,6.300000190734863
2024-06-03,6.809999942779541
2024-06-04,6.519999980926514
2024-06-05,6.389999866485596
2024-06-06,6.449999809265137
2024-06-07,6.349999904632568
2024-06-10,6.539999961853027
2024-06-11,6.25
2024-06-12,6.380000114440918
2024-06-13,5.980000019073486
2024-06-14,5.829999923706055
2024-06-17,5.699999809265137
2024-06-18,5.699999809265137
2024-06-20,5.579999923706055
2024-06-21,6.090000152587891
2024-06-24,6.320000171661377
2024-06-25,6.170000076293945
2024-06-26,6.179999828338623
2024-06-27,6.199999809265137
2024-06-28,6.519999980926514
2024-07-01,6.519999980926514
2024-07-02,6.21999979019165
2024-07-03,6.110000133514404
2024-07-05,6.489999771118164
2024-07-08,6.570000171661377
2024-07-09,6.320000171661377
2024-07-10,6.460000038146973
2024-07-11,6.829999923706055
2024-07-12,6.480000019073486
2024-07-15,6.480000019073486
2024-07-16,6.880000114440918
2024-07-17,6.820000171661377
2024-07-18,6.630000114440918
2024-07-19,6.71999979019165
2024-07-22,6.840000152587891
2024-07-23,6.789999961853027
2024-07-24,6.650000095367432
2024-07-25,6.789999961853027
2024-07-26,7.039999961853027
2024-07-29,6.940000057220459
2024-07-30,6.940000057220459
2024-07-31,6.829999923706055
2024-08-01,6.590000152587891
2024-08-02,6.53000020980835
2024-08-05,6.199999809265137
2024-08-06,6.070000171661377
2024-08-07,6.010000228881836
2024-08-08,4.050000190734863
2024-08-09,4.239999771118164
2024-08-12,4.239999771118164
2024-08-13,4.489999771118164
2024-08-14,4.340000152587891
2024-08-15,4.449999809265137
2024-08-16,4.320000171661377
2024-08-19,4.760000228881836
2024-08-20,4.769999980926514
2024-08-21,5.0
2024-08-22,4.690000057220459
2024-08-23,4.980000019073486
2024-08-26,5.039999961853027
2024-08-27,4.900000095367432
2024-08-28,4.75
2024-08-29,5.110000133514404
2024-08-30,5.059999942779541
2024-09-03,4.980000019073486
2024-09-04,4.960000038146973
2024-09-05,4.659999847412109
2024-09-06,4.510000228881836
2024-09-09,3.9800000190734863
2024-09-10,4.079999923706055
2024-09-11,4.349999904632568
2024-09-12,4.53000020980835
2024-09-13,4.570000171661377
2024-09-16,4.46999979019165
2024-09-17,4.480000019073486
2024-09-18,4.519999980926514
2024-09-19,4.510000228881836
2024-09-20,4.300000190734863
2024-09-23,4.079999923706055
2024-09-24,4.019999980926514
2024-09-25,3.930000066757202
2024-09-26,4.059999942779541
2024-09-27,4.019999980926514
2024-09-30,4.119999885559082
2024-10-01,4.019999980926514
2024-10-02,4.260000228881836
2024-10-03,4.230000019073486
2024-10-04,4.300000190734863
2024-10-07,4.010000228881836
2024-10-08,4.150000095367432
2024-10-09,4.210000038146973
2024-10-10,4.210000038146973
2024-10-11,4.260000228881836
2024-10-14,4.289999961853027
2024-10-15,4.389999866485596
2024-10-16,4.5
2024-10-17,4.440000057220459
2024-10-18,4.400000095367432
2024-10-21,4.190000057220459
2024-10-22,4.079999923706055
2024-10-23,3.9800000190734863
2024-10-24,3.9800000190734863
2024-10-25,3.9600000381469727
2024-10-28,4.150000095367432
2024-10-29,4.25
2024-10-30,4.150000095367432
2024-10-31,3.950000047683716
2024-11-01,4.190000057220459
2024-11-04,4.190000057220459
2024-11-05,4.489999771118164
2024-11-06,5.039999961853027
2024-11-07,4.659999847412109
2024-11-08,4.960000038146973
2024-11-11,4.78000020980835
2024-11-12,4.389999866485596
2024-11-13,4.309999942779541
2024-11-14,4.110000133514404
2024-11-15,4.210000038146973
2024-11-18,4.019999980926514
2024-11-19,3.809999942779541
2024-11-20,3.5199999809265137
2024-11-21,3.3399999141693115
