Date,UONE
2023-01-05,5.050000190734863
2023-01-06,5.260000228881836
2023-01-09,5.21999979019165
2023-01-10,5.260000228881836
2023-01-11,5.28000020980835
2023-01-12,5.5
2023-01-13,5.71999979019165
2023-01-17,5.880000114440918
2023-01-18,5.860000133514404
2023-01-19,6.019999980926514
2023-01-20,6.190000057220459
2023-01-23,6.550000190734863
2023-01-24,6.360000133514404
2023-01-25,6.380000114440918
2023-01-26,6.53000020980835
2023-01-27,6.860000133514404
2023-01-30,6.940000057220459
2023-01-31,7.010000228881836
2023-02-01,6.789999961853027
2023-02-02,6.71999979019165
2023-02-03,6.650000095367432
2023-02-06,6.789999961853027
2023-02-07,6.860000133514404
2023-02-08,6.559999942779541
2023-02-09,6.320000171661377
2023-02-10,6.150000095367432
2023-02-13,6.119999885559082
2023-02-14,6.090000152587891
2023-02-15,6.199999809265137
2023-02-16,6.329999923706055
2023-02-17,6.949999809265137
2023-02-21,6.78000020980835
2023-02-22,6.75
2023-02-23,6.949999809265137
2023-02-24,6.789999961853027
2023-02-27,6.630000114440918
2023-02-28,6.829999923706055
2023-03-01,6.889999866485596
2023-03-02,6.849999904632568
2023-03-03,6.840000152587891
2023-03-06,6.800000190734863
2023-03-07,6.710000038146973
2023-03-08,6.900000095367432
2023-03-09,6.630000114440918
2023-03-10,6.659999847412109
2023-03-13,6.920000076293945
2023-03-14,7.349999904632568
2023-03-15,7.170000076293945
2023-03-16,7.380000114440918
2023-03-17,6.949999809265137
2023-03-20,7.269999980926514
2023-03-21,7.349999904632568
2023-03-22,7.300000190734863
2023-03-23,7.119999885559082
2023-03-24,7.25
2023-03-27,7.289999961853027
2023-03-28,7.590000152587891
2023-03-29,7.570000171661377
2023-03-30,7.599999904632568
2023-03-31,7.550000190734863
2023-04-03,7.590000152587891
2023-04-04,7.5
2023-04-05,7.510000228881836
2023-04-06,7.699999809265137
2023-04-10,7.5
2023-04-11,7.489999771118164
2023-04-12,7.650000095367432
2023-04-13,7.78000020980835
2023-04-14,7.829999923706055
2023-04-17,7.699999809265137
2023-04-18,7.739999771118164
2023-04-19,7.949999809265137
2023-04-20,7.800000190734863
2023-04-21,7.829999923706055
2023-04-24,7.739999771118164
2023-04-25,7.559999942779541
2023-04-26,6.289999961853027
2023-04-27,6.730000019073486
2023-04-28,7.139999866485596
2023-05-01,7.25
2023-05-02,7.099999904632568
2023-05-03,7.059999942779541
2023-05-04,7.510000228881836
2023-05-05,7.550000190734863
2023-05-08,7.380000114440918
2023-05-09,7.269999980926514
2023-05-10,7.300000190734863
2023-05-11,7.170000076293945
2023-05-12,6.96999979019165
2023-05-15,7.309999942779541
2023-05-16,6.989999771118164
2023-05-17,7.199999809265137
2023-05-18,7.369999885559082
2023-05-19,7.559999942779541
2023-05-22,7.199999809265137
2023-05-23,7.210000038146973
2023-05-24,7.099999904632568
2023-05-25,6.400000095367432
2023-05-26,6.409999847412109
2023-05-30,6.519999980926514
2023-05-31,6.25
2023-06-01,5.960000038146973
2023-06-02,6.25
2023-06-05,5.940000057220459
2023-06-06,6.170000076293945
2023-06-07,6.489999771118164
2023-06-08,6.409999847412109
2023-06-09,6.019999980926514
2023-06-12,6.159999847412109
2023-06-13,6.110000133514404
2023-06-14,6.329999923706055
2023-06-15,6.320000171661377
2023-06-16,5.920000076293945
2023-06-20,5.570000171661377
2023-06-21,5.449999809265137
2023-06-22,5.559999942779541
2023-06-23,5.53000020980835
2023-06-26,5.570000171661377
2023-06-27,5.809999942779541
2023-06-28,5.869999885559082
2023-06-29,5.940000057220459
2023-06-30,5.989999771118164
2023-07-03,6.039999961853027
2023-07-05,6.070000171661377
2023-07-06,5.840000152587891
2023-07-07,6.039999961853027
2023-07-10,6.010000228881836
2023-07-11,5.849999904632568
2023-07-12,5.980000019073486
2023-07-13,5.889999866485596
2023-07-14,5.559999942779541
2023-07-17,5.650000095367432
2023-07-18,5.829999923706055
2023-07-19,5.809999942779541
2023-07-20,5.840000152587891
2023-07-21,5.75
2023-07-24,5.760000228881836
2023-07-25,5.639999866485596
2023-07-26,5.760000228881836
2023-07-27,5.760000228881836
2023-07-28,5.75
2023-07-31,5.730000019073486
2023-08-01,5.610000133514404
2023-08-02,5.550000190734863
2023-08-03,5.699999809265137
2023-08-04,5.75
2023-08-07,5.610000133514404
2023-08-08,5.659999847412109
2023-08-09,5.539999961853027
2023-08-10,5.510000228881836
2023-08-11,5.599999904632568
2023-08-14,5.409999847412109
2023-08-15,5.340000152587891
2023-08-16,5.28000020980835
2023-08-17,5.21999979019165
2023-08-18,5.239999771118164
2023-08-21,5.090000152587891
2023-08-22,5.010000228881836
2023-08-23,4.989999771118164
2023-08-24,5.400000095367432
2023-08-25,5.570000171661377
2023-08-28,5.380000114440918
2023-08-29,5.599999904632568
2023-08-30,5.599999904632568
2023-08-31,5.559999942779541
2023-09-01,5.420000076293945
2023-09-05,5.440000057220459
2023-09-06,5.489999771118164
2023-09-07,5.360000133514404
2023-09-08,5.429999828338623
2023-09-11,5.349999904632568
2023-09-12,5.389999866485596
2023-09-13,5.25
2023-09-14,5.400000095367432
2023-09-15,5.340000152587891
2023-09-18,5.199999809265137
2023-09-19,5.179999828338623
2023-09-20,5.159999847412109
2023-09-21,5.170000076293945
2023-09-22,5.110000133514404
2023-09-25,5.039999961853027
2023-09-26,5.130000114440918
2023-09-27,5.289999961853027
2023-09-28,5.239999771118164
2023-09-29,5.019999980926514
2023-10-02,5.070000171661377
2023-10-03,4.849999904632568
2023-10-04,5.039999961853027
2023-10-05,5.130000114440918
2023-10-06,5.210000038146973
2023-10-09,5.360000133514404
2023-10-10,5.400000095367432
2023-10-11,5.429999828338623
2023-10-12,5.329999923706055
2023-10-13,5.389999866485596
2023-10-16,5.5
2023-10-17,5.519999980926514
2023-10-18,5.409999847412109
2023-10-19,5.360000133514404
2023-10-20,5.349999904632568
2023-10-23,5.429999828338623
2023-10-24,5.559999942779541
2023-10-25,5.340000152587891
2023-10-26,5.440000057220459
2023-10-27,5.260000228881836
2023-10-30,5.420000076293945
2023-10-31,5.429999828338623
2023-11-01,5.519999980926514
2023-11-02,5.78000020980835
2023-11-03,5.900000095367432
2023-11-06,5.829999923706055
2023-11-07,5.730000019073486
2023-11-08,3.690000057220459
2023-11-09,3.930000066757202
2023-11-10,3.990000009536743
2023-11-13,4.090000152587891
2023-11-14,4.28000020980835
2023-11-15,4.409999847412109
2023-11-16,4.190000057220459
2023-11-17,4.329999923706055
2023-11-20,4.440000057220459
2023-11-21,4.389999866485596
2023-11-22,4.320000171661377
2023-11-24,4.409999847412109
2023-11-27,4.25
2023-11-28,4.150000095367432
2023-11-29,4.239999771118164
2023-11-30,4.170000076293945
2023-12-01,4.230000019073486
2023-12-04,4.320000171661377
2023-12-05,4.21999979019165
2023-12-06,4.010000228881836
2023-12-07,3.8299999237060547
2023-12-08,3.990000009536743
2023-12-11,4.190000057220459
2023-12-12,4.090000152587891
2023-12-13,4.260000228881836
2023-12-14,4.170000076293945
2023-12-15,4.159999847412109
2023-12-18,4.099999904632568
2023-12-19,4.110000133514404
2023-12-20,4.079999923706055
2023-12-21,3.9800000190734863
2023-12-22,3.940000057220459
2023-12-26,4.070000171661377
2023-12-27,4.170000076293945
2023-12-28,4.119999885559082
2023-12-29,4.03000020980835
2024-01-02,4.079999923706055
2024-01-03,4.03000020980835
2024-01-04,4.03000020980835
2024-01-05,4.059999942779541
2024-01-08,4.070000171661377
2024-01-09,3.859999895095825
2024-01-10,4.03000020980835
2024-01-11,3.9100000858306885
2024-01-12,3.880000114440918
2024-01-16,3.8499999046325684
2024-01-17,3.809999942779541
2024-01-18,3.630000114440918
2024-01-19,3.5899999141693115
2024-01-22,3.8299999237060547
2024-01-23,3.890000104904175
2024-01-24,3.9600000381469727
2024-01-25,4.099999904632568
2024-01-26,4.010000228881836
2024-01-29,4.019999980926514
2024-01-30,3.950000047683716
2024-01-31,3.6600000858306885
2024-02-01,3.9100000858306885
2024-02-02,3.8499999046325684
2024-02-05,3.759999990463257
2024-02-06,3.819999933242798
2024-02-07,3.7100000381469727
2024-02-08,3.640000104904175
2024-02-09,3.5999999046325684
2024-02-12,3.690000057220459
2024-02-13,3.549999952316284
2024-02-14,3.549999952316284
2024-02-15,3.619999885559082
2024-02-16,3.630000114440918
2024-02-20,3.509999990463257
2024-02-21,3.430000066757202
2024-02-22,3.299999952316284
2024-02-23,3.2300000190734863
2024-02-26,3.3499999046325684
2024-02-27,3.4100000858306885
2024-02-28,3.259999990463257
2024-02-29,3.309999942779541
2024-03-01,3.3499999046325684
2024-03-04,3.2799999713897705
2024-03-05,3.2100000381469727
2024-03-06,2.440000057220459
2024-03-07,2.4600000381469727
2024-03-08,2.4700000286102295
2024-03-11,2.4800000190734863
2024-03-12,2.299999952316284
2024-03-13,2.2300000190734863
2024-03-14,2.1500000953674316
2024-03-15,2.0899999141693115
2024-03-18,2.059999942779541
2024-03-19,1.9900000095367432
2024-03-20,2.1500000953674316
2024-03-21,2.299999952316284
2024-03-22,2.4000000953674316
2024-03-25,2.4600000381469727
2024-03-26,2.5899999141693115
2024-03-27,2.509999990463257
2024-03-28,2.700000047683716
2024-04-01,2.549999952316284
2024-04-02,2.380000114440918
2024-04-03,2.5
2024-04-04,2.3399999141693115
2024-04-05,2.380000114440918
2024-04-08,2.4200000762939453
2024-04-09,2.430000066757202
2024-04-10,2.4200000762939453
2024-04-11,2.4200000762939453
2024-04-12,2.2200000286102295
2024-04-15,2.240000009536743
2024-04-16,2.069999933242798
2024-04-17,2.0199999809265137
2024-04-18,1.9700000286102295
2024-04-19,2.359999895095825
2024-04-22,2.0199999809265137
2024-04-23,2.0899999141693115
2024-04-24,2.059999942779541
2024-04-25,1.9900000095367432
2024-04-26,2.059999942779541
2024-04-29,2.0199999809265137
2024-04-30,1.9900000095367432
2024-05-01,1.9900000095367432
2024-05-02,1.9299999475479126
2024-05-03,1.9199999570846558
2024-05-06,2.0199999809265137
2024-05-07,2.0
2024-05-08,2.190000057220459
2024-05-09,2.0799999237060547
2024-05-10,2.059999942779541
2024-05-13,2.069999933242798
2024-05-14,2.109999895095825
2024-05-15,2.0899999141693115
2024-05-16,2.1500000953674316
2024-05-17,2.1700000762939453
2024-05-20,2.430000066757202
2024-05-21,2.2899999618530273
2024-05-22,2.180000066757202
2024-05-23,1.9900000095367432
2024-05-24,2.0199999809265137
2024-05-28,2.109999895095825
2024-05-29,2.059999942779541
2024-05-30,2.2300000190734863
2024-05-31,2.109999895095825
2024-06-03,2.25
2024-06-04,2.2300000190734863
2024-06-05,2.309999942779541
2024-06-06,2.2100000381469727
2024-06-07,2.119999885559082
2024-06-10,2.9000000953674316
2024-06-11,2.549999952316284
2024-06-12,2.2300000190734863
2024-06-13,2.200000047683716
2024-06-14,2.1700000762939453
2024-06-17,2.369999885559082
2024-06-18,2.049999952316284
2024-06-20,1.940000057220459
2024-06-21,1.899999976158142
2024-06-24,1.940000057220459
2024-06-25,1.9900000095367432
2024-06-26,2.049999952316284
2024-06-27,2.119999885559082
2024-06-28,1.9900000095367432
2024-07-01,1.899999976158142
2024-07-02,1.7999999523162842
2024-07-03,1.75
2024-07-05,1.7400000095367432
2024-07-08,1.7000000476837158
2024-07-09,1.7200000286102295
2024-07-10,1.75
2024-07-11,1.8300000429153442
2024-07-12,1.8200000524520874
2024-07-15,1.909999966621399
2024-07-16,1.9900000095367432
2024-07-17,1.9900000095367432
2024-07-18,2.0199999809265137
2024-07-19,2.0899999141693115
2024-07-22,2.119999885559082
2024-07-23,2.130000114440918
2024-07-24,2.1700000762939453
2024-07-25,2.2100000381469727
2024-07-26,2.1700000762939453
2024-07-29,2.1700000762939453
2024-07-30,2.119999885559082
2024-07-31,2.069999933242798
2024-08-01,2.0
2024-08-02,1.9800000190734863
2024-08-05,1.899999976158142
2024-08-06,2.049999952316284
2024-08-07,1.9600000381469727
2024-08-08,2.240000009536743
2024-08-09,2.0999999046325684
2024-08-12,2.0
2024-08-13,2.0999999046325684
2024-08-14,2.0199999809265137
2024-08-15,2.1500000953674316
2024-08-16,2.109999895095825
2024-08-19,2.1700000762939453
2024-08-20,2.069999933242798
2024-08-21,2.0899999141693115
2024-08-22,2.009999990463257
2024-08-23,2.0999999046325684
2024-08-26,2.059999942779541
2024-08-27,2.009999990463257
2024-08-28,2.059999942779541
2024-08-29,2.0399999618530273
2024-08-30,2.130000114440918
2024-09-03,2.059999942779541
2024-09-04,2.0199999809265137
2024-09-05,2.0899999141693115
2024-09-06,2.0399999618530273
2024-09-09,2.0199999809265137
2024-09-10,1.9500000476837158
2024-09-11,1.9500000476837158
2024-09-12,1.9299999475479126
2024-09-13,1.909999966621399
2024-09-16,1.9199999570846558
2024-09-17,1.909999966621399
2024-09-18,1.9900000095367432
2024-09-19,1.9700000286102295
2024-09-20,1.940000057220459
2024-09-23,1.8899999856948853
2024-09-24,1.8899999856948853
2024-09-25,1.899999976158142
2024-09-26,1.8200000524520874
2024-09-27,1.7799999713897705
2024-09-30,1.7599999904632568
2024-10-01,1.6399999856948853
2024-10-02,1.659999966621399
2024-10-03,1.6100000143051147
2024-10-04,1.6399999856948853
2024-10-07,1.6200000047683716
2024-10-08,1.5700000524520874
2024-10-09,1.600000023841858
2024-10-10,1.340000033378601
2024-10-11,1.3600000143051147
2024-10-14,1.409999966621399
2024-10-15,1.3799999952316284
2024-10-16,1.4299999475479126
2024-10-17,1.409999966621399
2024-10-18,1.409999966621399
2024-10-21,1.3600000143051147
2024-10-22,1.350000023841858
2024-10-23,1.3799999952316284
2024-10-24,1.340000033378601
2024-10-25,1.3600000143051147
2024-10-28,1.4199999570846558
2024-10-29,1.3600000143051147
2024-10-30,1.3700000047683716
2024-10-31,1.350000023841858
2024-11-01,1.3200000524520874
2024-11-04,1.5299999713897705
2024-11-05,1.600000023841858
2024-11-06,1.4500000476837158
2024-11-07,1.5499999523162842
2024-11-08,1.5800000429153442
2024-11-11,1.659999966621399
2024-11-12,1.659999966621399
2024-11-13,1.409999966621399
2024-11-14,1.409999966621399
2024-11-15,1.5
2024-11-18,1.409999966621399
2024-11-19,1.4600000381469727
2024-11-20,1.3700000047683716
2024-11-21,1.4500000476837158
