Date,TZUP
2022-03-21,10.0
2022-03-22,9.989999771118164
2022-03-23,9.989999771118164
2022-03-24,9.25
2022-03-25,9.1899995803833
2022-03-28,9.1899995803833
2022-03-29,9.1899995803833
2022-03-30,9.1899995803833
2022-03-31,9.1899995803833
2022-04-01,9.1899995803833
2022-04-04,9.1899995803833
2022-04-05,8.479999542236328
2022-04-06,8.479999542236328
2022-04-07,8.479999542236328
2022-04-08,8.479999542236328
2022-04-11,9.1899995803833
2022-04-12,9.1899995803833
2022-04-13,9.1899995803833
2022-04-14,9.1899995803833
2022-04-18,9.1899995803833
2022-04-19,9.1899995803833
2022-04-20,9.1899995803833
2022-04-21,9.1899995803833
2022-04-22,9.1899995803833
2022-04-25,9.1899995803833
2022-04-26,9.1899995803833
2022-04-27,9.1899995803833
2022-04-28,9.1899995803833
2022-04-29,9.1899995803833
2022-05-02,9.1899995803833
2022-05-03,9.1899995803833
2022-05-04,9.1899995803833
2022-05-05,9.1899995803833
2022-05-06,9.1899995803833
2022-05-09,9.1899995803833
2022-05-10,9.1899995803833
2022-05-11,9.1899995803833
2022-05-12,9.300000190734863
2022-05-13,9.300000190734863
2022-05-16,9.300000190734863
2022-05-17,9.300000190734863
2022-05-18,9.300000190734863
2022-05-19,9.300000190734863
2022-05-20,9.300000190734863
2022-05-23,9.300000190734863
2022-05-24,9.300000190734863
2022-05-25,9.300000190734863
2022-05-26,9.300000190734863
2022-05-27,9.300000190734863
2022-05-31,8.0
2022-06-01,7.099999904632568
2022-06-02,7.099999904632568
2022-06-03,7.099999904632568
2022-06-06,7.099999904632568
2022-06-07,7.150000095367432
2022-06-08,10.0
2022-06-09,8.0
2022-06-10,8.0
2022-06-13,8.0
2022-06-14,8.0
2022-06-15,8.0
2022-06-16,8.0
2022-06-17,9.0
2022-06-21,8.899999618530273
2022-06-22,8.100000381469727
2022-06-23,8.100000381469727
2022-06-24,8.100000381469727
2022-06-27,8.489999771118164
2022-06-28,8.489999771118164
2022-06-29,8.489999771118164
2022-06-30,8.489999771118164
2022-07-01,8.489999771118164
2022-07-05,8.489999771118164
2022-07-06,8.489999771118164
2022-07-07,8.489999771118164
2022-07-08,8.489999771118164
2022-07-11,8.489999771118164
2022-07-12,8.489999771118164
2022-07-13,8.489999771118164
2022-07-14,8.489999771118164
2022-07-15,8.489999771118164
2022-07-18,8.489999771118164
2022-07-19,8.489999771118164
2022-07-20,8.489999771118164
2022-07-21,8.489999771118164
2022-07-22,8.489999771118164
2022-07-25,8.489999771118164
2022-07-26,8.489999771118164
2022-07-27,8.489999771118164
2022-07-28,8.489999771118164
2022-07-29,8.489999771118164
2022-08-01,8.489999771118164
2022-08-02,8.489999771118164
2022-08-03,8.489999771118164
2022-08-04,8.489999771118164
2022-08-05,8.489999771118164
2022-08-08,8.489999771118164
2022-08-09,8.489999771118164
2022-08-10,8.489999771118164
2022-08-11,8.489999771118164
2022-08-12,8.489999771118164
2022-08-15,8.489999771118164
2022-08-16,8.489999771118164
2022-08-17,8.489999771118164
2022-08-18,8.489999771118164
2022-08-19,8.489999771118164
2022-08-22,8.489999771118164
2022-08-23,8.489999771118164
2022-08-24,8.489999771118164
2022-08-25,8.489999771118164
2022-08-26,8.489999771118164
2022-08-29,8.489999771118164
2022-08-30,7.099999904632568
2022-08-31,7.099999904632568
2022-09-01,7.099999904632568
2022-09-02,7.099999904632568
2022-09-06,7.099999904632568
2022-09-07,7.099999904632568
2022-09-08,7.099999904632568
2022-09-09,7.099999904632568
2022-09-12,7.099999904632568
2022-09-13,7.099999904632568
2022-09-14,7.099999904632568
2022-09-15,7.099999904632568
2022-09-16,7.099999904632568
2022-09-19,7.099999904632568
2022-09-20,7.099999904632568
2022-09-21,7.099999904632568
2022-09-22,7.099999904632568
2022-09-23,7.099999904632568
2022-09-26,7.099999904632568
2022-09-27,7.099999904632568
2022-09-28,7.099999904632568
2022-09-29,7.099999904632568
2022-09-30,7.099999904632568
2022-10-03,7.099999904632568
2022-10-04,7.099999904632568
2022-10-05,7.099999904632568
2022-10-06,7.099999904632568
2022-10-07,7.099999904632568
2022-10-10,7.099999904632568
2022-10-11,7.099999904632568
2022-10-12,7.099999904632568
2022-10-13,7.099999904632568
2022-10-14,7.099999904632568
2022-10-17,7.099999904632568
2022-10-18,7.099999904632568
2022-10-19,7.099999904632568
2022-10-20,7.099999904632568
2022-10-21,7.099999904632568
2022-10-24,7.099999904632568
2022-10-25,7.099999904632568
2022-10-26,7.099999904632568
2022-10-27,7.099999904632568
2022-10-28,7.099999904632568
2022-10-31,7.099999904632568
2022-11-01,7.099999904632568
2022-11-02,7.099999904632568
2022-11-03,7.099999904632568
2022-11-04,7.099999904632568
2022-11-07,7.099999904632568
2022-11-08,7.099999904632568
2022-11-09,7.099999904632568
2022-11-10,7.099999904632568
2022-11-11,7.099999904632568
2022-11-14,7.099999904632568
2022-11-15,7.099999904632568
2022-11-16,7.099999904632568
2022-11-17,7.099999904632568
2022-11-18,7.099999904632568
2022-11-21,7.099999904632568
2022-11-22,7.099999904632568
2022-11-23,7.099999904632568
2022-11-25,7.099999904632568
2022-11-28,7.099999904632568
2022-11-29,7.099999904632568
2022-11-30,7.099999904632568
2022-12-01,7.099999904632568
2022-12-02,7.099999904632568
2022-12-05,7.099999904632568
2022-12-06,7.099999904632568
2022-12-07,7.099999904632568
2022-12-08,7.099999904632568
2022-12-09,7.099999904632568
2022-12-12,7.099999904632568
2022-12-13,7.099999904632568
2022-12-14,7.099999904632568
2022-12-15,7.099999904632568
2022-12-16,7.099999904632568
2022-12-19,7.099999904632568
2022-12-20,7.099999904632568
2022-12-21,7.099999904632568
2022-12-22,7.099999904632568
2022-12-23,7.099999904632568
2022-12-27,7.099999904632568
2022-12-28,7.099999904632568
2022-12-29,7.099999904632568
2022-12-30,7.099999904632568
2023-01-03,7.099999904632568
2023-01-04,7.099999904632568
2023-01-05,7.099999904632568
2023-01-06,7.099999904632568
2023-01-09,7.099999904632568
2023-01-10,7.099999904632568
2023-01-11,7.099999904632568
2023-01-12,7.099999904632568
2023-01-13,7.099999904632568
2023-01-17,7.099999904632568
2023-01-18,7.099999904632568
2023-01-19,7.099999904632568
2023-01-20,7.099999904632568
2023-01-23,7.099999904632568
2023-01-24,7.099999904632568
2023-01-25,7.099999904632568
2023-01-26,7.099999904632568
2023-01-27,7.099999904632568
2023-01-30,7.099999904632568
2023-01-31,7.099999904632568
2023-02-01,7.099999904632568
2023-02-02,7.099999904632568
2023-02-03,7.099999904632568
2023-02-06,7.099999904632568
2023-02-07,7.099999904632568
2023-02-08,7.099999904632568
2023-02-09,7.099999904632568
2023-02-10,7.099999904632568
2023-02-13,7.099999904632568
2023-02-14,7.099999904632568
2023-02-15,7.099999904632568
2023-02-16,8.414999961853027
2023-02-17,8.414999961853027
2023-02-21,8.414999961853027
2023-02-22,8.414999961853027
2023-02-23,8.414999961853027
2023-02-24,8.414999961853027
2023-02-27,8.414999961853027
2023-02-28,8.414999961853027
2023-03-01,8.414999961853027
2023-03-02,8.414999961853027
2023-03-03,8.414999961853027
2023-03-06,8.414999961853027
2023-03-07,8.5
2023-03-08,8.5
2023-03-09,8.5
2023-03-10,8.5
2023-03-13,8.5
2023-03-14,8.5
2023-03-15,8.5
2023-03-16,8.5
2023-03-17,8.5
2023-03-20,8.5
2023-03-21,8.5
2023-03-22,8.5
2023-03-23,8.5
2023-03-24,8.5
2023-03-27,8.5
2023-03-28,8.5
2023-03-29,8.5
2023-03-30,8.5
2023-03-31,8.5
2023-04-03,8.5
2023-04-04,8.399999618530273
2023-04-05,8.399999618530273
2023-04-06,8.399999618530273
2023-04-10,4.5
2023-04-11,5.0
2023-04-12,5.0
2023-04-13,5.0
2023-04-14,5.0
2023-04-17,4.5
2023-04-18,6.0
2023-04-19,6.0
2023-04-20,6.0
2023-04-21,6.0
2023-04-24,6.0
2023-04-25,6.0
2023-04-26,6.0
2023-04-27,6.0
2023-04-28,6.0
2023-05-01,6.0
2023-05-02,4.0
2023-05-03,4.159999847412109
2023-05-04,4.199999809265137
2023-05-05,4.5
2023-05-08,7.5
2023-05-09,5.019999980926514
2023-05-10,5.019999980926514
2023-05-11,5.019999980926514
2023-05-12,8.5
2023-05-15,8.5
2023-05-16,7.0
2023-05-17,7.0
2023-05-18,7.0
2023-05-19,7.0
2023-05-22,7.0
2023-05-23,7.0
2023-05-24,7.0
2023-05-25,7.0
2023-05-26,7.0
2023-05-30,8.0
2023-05-31,8.0
2023-06-01,7.25
2023-06-02,7.25
2023-06-05,7.25
2023-06-06,7.25
2023-06-07,7.25
2023-06-08,7.260000228881836
2023-06-09,7.260000228881836
2023-06-12,7.260000228881836
2023-06-13,7.260000228881836
2023-06-14,7.260000228881836
2023-06-15,7.260000228881836
2023-06-16,7.260000228881836
2023-06-20,7.25
2023-06-21,7.25
2023-06-22,7.25
2023-06-23,6.050000190734863
2023-06-26,7.039999961853027
2023-06-27,7.039999961853027
2023-06-28,7.039999961853027
2023-06-29,7.039999961853027
2023-06-30,7.039999961853027
2023-07-03,7.039999961853027
2023-07-05,7.039999961853027
2023-07-06,7.039999961853027
2023-07-07,6.050000190734863
2023-07-10,6.5
2023-07-11,6.5
2023-07-12,7.099999904632568
2023-07-13,7.099999904632568
2023-07-14,7.099999904632568
2023-07-17,8.0
2023-07-18,8.0
2023-07-19,8.100000381469727
2023-07-20,8.100000381469727
2023-07-21,6.150000095367432
2023-07-24,8.0
2023-07-25,8.0
2023-07-26,8.0
2023-07-27,8.0
2023-07-28,8.0
2023-07-31,8.0
2023-08-01,6.610000133514404
2023-08-02,7.5
2023-08-03,7.489999771118164
2023-08-04,7.489999771118164
2023-08-07,5.150000095367432
2023-08-08,5.119999885559082
2023-08-09,5.849999904632568
2023-08-10,6.449999809265137
2023-08-11,6.449999809265137
2023-08-14,6.900000095367432
2023-08-15,6.900000095367432
2023-08-16,6.5
2023-08-17,6.5
2023-08-18,5.550000190734863
2023-08-21,6.300000190734863
2023-08-22,6.300000190734863
2023-08-23,6.300000190734863
2023-08-24,6.300000190734863
2023-08-25,6.0
2023-08-28,6.0
2023-08-29,6.0
2023-08-30,6.0
2023-08-31,6.0
2023-09-01,6.0
2023-09-05,6.0
2023-09-06,6.0
2023-09-07,5.5
2023-09-08,5.25
2023-09-11,5.25
2023-09-12,5.25
2023-09-13,6.0
2023-09-14,6.0
2023-09-15,6.0
2023-09-18,6.0
2023-09-19,6.0
2023-09-20,6.0
2023-09-21,6.0
2023-09-22,6.0
2023-09-25,6.590000152587891
2023-09-26,6.590000152587891
2023-09-27,6.590000152587891
2023-09-28,6.590000152587891
2023-09-29,6.590000152587891
2023-10-02,6.590000152587891
2023-10-03,6.590000152587891
2023-10-04,6.590000152587891
2023-10-05,6.590000152587891
2023-10-06,6.590000152587891
2023-10-09,6.590000152587891
2023-10-10,6.599999904632568
2023-10-11,5.320000171661377
2023-10-12,5.320000171661377
2023-10-13,5.320000171661377
2023-10-16,5.320000171661377
2023-10-17,6.449999809265137
2023-10-18,6.449999809265137
2023-10-19,6.449999809265137
2023-10-20,6.449999809265137
2023-10-23,6.449999809265137
2023-10-24,6.449999809265137
2023-10-25,6.449999809265137
2023-10-26,6.099999904632568
2023-10-27,6.099999904632568
2023-10-30,5.699999809265137
2023-10-31,5.699999809265137
2023-11-01,4.800000190734863
2023-11-02,5.75
2023-11-03,5.75
2023-11-06,5.75
2023-11-07,5.099999904632568
2023-11-08,5.75
2023-11-09,6.400000095367432
2023-11-10,6.400000095367432
2023-11-13,6.400000095367432
2023-11-14,6.400000095367432
2023-11-15,6.400000095367432
2023-11-16,6.400000095367432
2023-11-17,6.400000095367432
2023-11-20,6.400000095367432
2023-11-21,6.400000095367432
2023-11-22,6.400000095367432
2023-11-24,6.400000095367432
2023-11-27,6.400000095367432
2023-11-28,6.400000095367432
2023-11-29,6.400000095367432
2023-11-30,5.150000095367432
2023-12-01,6.0
2023-12-04,6.0
2023-12-05,6.0
2023-12-06,6.0
2023-12-07,6.0
2023-12-08,6.389999866485596
2023-12-11,5.550000190734863
2023-12-12,5.75
2023-12-13,6.400000095367432
2023-12-14,6.400000095367432
2023-12-15,6.0
2023-12-18,6.0
2023-12-19,6.0
2023-12-20,6.0
2023-12-21,6.0
2023-12-22,6.0
2023-12-26,6.0
2023-12-27,6.0
2023-12-28,6.0
2023-12-29,6.0
2024-01-02,6.0
2024-01-03,6.590000152587891
2024-01-04,6.900000095367432
2024-01-05,6.880000114440918
2024-01-08,7.099999904632568
2024-01-09,6.550000190734863
2024-01-10,6.5
2024-01-11,6.0
2024-01-12,6.0
2024-01-16,6.0
2024-01-17,6.0
2024-01-18,6.0
2024-01-19,4.900000095367432
2024-01-22,4.900000095367432
2024-01-23,5.099999904632568
2024-01-24,4.25
2024-01-25,4.78000020980835
2024-01-26,4.78000020980835
2024-01-29,4.78000020980835
2024-01-30,4.0
2024-01-31,4.0
2024-02-01,4.0
2024-02-02,4.0
2024-02-05,4.0
2024-02-06,5.400000095367432
2024-02-07,5.400000095367432
2024-02-08,5.400000095367432
2024-02-09,5.400000095367432
2024-02-12,5.400000095367432
2024-02-13,5.400000095367432
2024-02-14,5.400000095367432
2024-02-15,5.400000095367432
2024-02-16,5.400000095367432
2024-02-20,5.400000095367432
2024-02-21,5.400000095367432
2024-02-22,5.400000095367432
2024-02-23,5.400000095367432
2024-02-26,5.400000095367432
2024-02-27,5.400000095367432
2024-02-28,5.400000095367432
2024-02-29,5.400000095367432
2024-03-01,5.400000095367432
2024-03-04,5.739999771118164
2024-03-05,5.739999771118164
2024-03-06,5.739999771118164
2024-03-07,5.739999771118164
2024-03-08,5.0
2024-03-11,5.0
2024-03-12,4.260000228881836
2024-03-13,4.260000228881836
2024-03-14,4.300000190734863
2024-03-15,4.300000190734863
2024-03-18,4.510000228881836
2024-03-19,4.75
2024-03-20,4.5
2024-03-21,4.5
2024-03-22,4.5
2024-03-25,4.5
2024-03-26,4.260000228881836
2024-03-27,4.25
2024-03-28,4.25
2024-04-01,4.25
2024-04-02,4.25
2024-04-03,4.25
2024-04-04,4.25
2024-04-05,4.25
2024-04-08,4.25
