Date,BENF
2022-06-16,797.5999755859375
2022-06-17,798.4000244140625
2022-06-21,798.4000244140625
2022-06-22,796.7999877929688
2022-06-23,798.0
2022-06-24,798.0
2022-06-27,799.5999755859375
2022-06-28,797.5999755859375
2022-06-29,797.5999755859375
2022-06-30,799.2000122070312
2022-07-01,797.5999755859375
2022-07-05,797.5999755859375
2022-07-06,798.4000244140625
2022-07-07,798.4000244140625
2022-07-08,798.4000244140625
2022-07-11,798.4000244140625
2022-07-12,799.2000122070312
2022-07-13,799.2000122070312
2022-07-14,799.2000122070312
2022-07-15,801.5999755859375
2022-07-18,799.2000122070312
2022-07-19,799.2000122070312
2022-07-20,799.2000122070312
2022-07-21,799.2000122070312
2022-07-22,799.2000122070312
2022-07-25,799.2000122070312
2022-07-26,799.2000122070312
2022-07-27,799.2000122070312
2022-07-28,803.2000122070312
2022-07-29,803.2000122070312
2022-08-01,803.2000122070312
2022-08-02,801.5999755859375
2022-08-03,801.5999755859375
2022-08-04,802.4000244140625
2022-08-05,801.5999755859375
2022-08-08,802.4000244140625
2022-08-09,802.4000244140625
2022-08-10,802.4000244140625
2022-08-11,802.4000244140625
2022-08-12,802.4000244140625
2022-08-15,802.4000244140625
2022-08-16,804.0
2022-08-17,802.4000244140625
2022-08-18,802.4000244140625
2022-08-19,802.4000244140625
2022-08-22,801.5999755859375
2022-08-23,801.5999755859375
2022-08-24,801.5999755859375
2022-08-25,801.5999755859375
2022-08-26,801.5999755859375
2022-08-29,800.7999877929688
2022-08-30,802.4000244140625
2022-08-31,800.7999877929688
2022-09-01,802.4000244140625
2022-09-02,802.4000244140625
2022-09-06,802.4000244140625
2022-09-07,802.4000244140625
2022-09-08,802.4000244140625
2022-09-09,804.0
2022-09-12,804.0
2022-09-13,801.5999755859375
2022-09-14,801.5999755859375
2022-09-15,801.5999755859375
2022-09-16,801.5999755859375
2022-09-19,801.5999755859375
2022-09-20,801.5999755859375
2022-09-21,801.5999755859375
2022-09-22,800.7999877929688
2022-09-23,800.0
2022-09-26,801.5999755859375
2022-09-27,801.5999755859375
2022-09-28,800.7999877929688
2022-09-29,800.7999877929688
2022-09-30,804.0
2022-10-03,800.7999877929688
2022-10-04,801.5999755859375
2022-10-05,801.5999755859375
2022-10-06,802.4000244140625
2022-10-07,802.4000244140625
2022-10-10,808.7999877929688
2022-10-11,808.7999877929688
2022-10-12,808.7999877929688
2022-10-13,808.7999877929688
2022-10-14,803.2000122070312
2022-10-17,803.2000122070312
2022-10-18,803.2000122070312
2022-10-19,804.0
2022-10-20,804.0
2022-10-21,804.0
2022-10-24,804.0
2022-10-25,807.2000122070312
2022-10-26,807.2000122070312
2022-10-27,805.5999755859375
2022-10-28,805.5999755859375
2022-10-31,805.5999755859375
2022-11-01,805.5999755859375
2022-11-02,806.4000244140625
2022-11-03,805.5999755859375
2022-11-04,805.5999755859375
2022-11-07,804.7999877929688
2022-11-08,804.7999877929688
2022-11-09,806.4000244140625
2022-11-10,806.4000244140625
2022-11-11,807.2000122070312
2022-11-14,807.2000122070312
2022-11-15,807.2000122070312
2022-11-16,808.7999877929688
2022-11-17,808.7999877929688
2022-11-18,808.7999877929688
2022-11-21,808.7999877929688
2022-11-22,808.7999877929688
2022-11-23,808.7999877929688
2022-11-25,808.7999877929688
2022-11-28,809.2000122070312
2022-11-29,809.2000122070312
2022-11-30,810.0
2022-12-01,808.7999877929688
2022-12-02,808.7999877929688
2022-12-05,808.7999877929688
2022-12-06,808.7999877929688
2022-12-07,808.7999877929688
2022-12-08,808.7999877929688
2022-12-09,808.7999877929688
2022-12-12,809.5999755859375
2022-12-13,808.4000244140625
2022-12-14,816.7999877929688
2022-12-15,809.2000122070312
2022-12-16,810.4000244140625
2022-12-19,810.4000244140625
2022-12-20,810.4000244140625
2022-12-21,810.4000244140625
2022-12-22,810.4000244140625
2022-12-23,814.4000244140625
2022-12-27,812.7999877929688
2022-12-28,817.5999755859375
2022-12-29,817.2000122070312
2022-12-30,820.0
2023-01-03,817.5999755859375
2023-01-04,818.4000244140625
2023-01-05,821.5999755859375
2023-01-06,823.2000122070312
2023-01-09,823.2000122070312
2023-01-10,824.0
2023-01-11,823.2000122070312
2023-01-12,824.0
2023-01-13,824.0
2023-01-17,826.4000244140625
2023-01-18,824.7999877929688
2023-01-19,824.7999877929688
2023-01-20,824.7999877929688
2023-01-23,824.7999877929688
2023-01-24,826.4000244140625
2023-01-25,826.4000244140625
2023-01-26,825.760009765625
2023-01-27,825.5999755859375
2023-01-30,825.5999755859375
2023-01-31,828.7999877929688
2023-02-01,824.7999877929688
2023-02-02,824.7999877929688
2023-02-03,827.2000122070312
2023-02-06,827.2000122070312
2023-02-07,827.2000122070312
2023-02-08,827.2000122070312
2023-02-09,825.5999755859375
2023-02-10,828.0
2023-02-13,828.0
2023-02-14,827.5999755859375
2023-02-15,825.5999755859375
2023-02-16,828.0
2023-02-17,828.0
2023-02-21,830.4000244140625
2023-02-22,830.0
2023-02-23,831.2000122070312
2023-02-24,830.4000244140625
2023-02-27,828.7999877929688
2023-02-28,829.5999755859375
2023-03-01,829.5999755859375
2023-03-02,829.5999755859375
2023-03-03,831.2000122070312
2023-03-06,831.2000122070312
2023-03-07,830.4000244140625
2023-03-08,831.2000122070312
2023-03-09,831.2000122070312
2023-03-10,832.0
2023-03-13,830.4000244140625
2023-03-14,832.0
2023-03-15,832.0
2023-03-16,832.7999877929688
2023-03-17,832.7999877929688
2023-03-20,832.7999877929688
2023-03-21,833.52001953125
2023-03-22,832.7999877929688
2023-03-23,832.0
2023-03-24,832.7999877929688
2023-03-27,832.7999877929688
2023-03-28,834.4000244140625
2023-03-29,834.4000244140625
2023-03-30,834.4000244140625
2023-03-31,834.4000244140625
2023-04-03,834.4000244140625
2023-04-04,835.2000122070312
2023-04-05,837.5999755859375
2023-04-06,838.4000244140625
2023-04-10,837.5999755859375
2023-04-11,838.4000244140625
2023-04-12,838.4000244140625
2023-04-13,838.4000244140625
2023-04-14,838.4000244140625
2023-04-17,838.4000244140625
2023-04-18,840.0
2023-04-19,840.0
2023-04-20,838.4000244140625
2023-04-21,838.7999877929688
2023-04-24,838.7999877929688
2023-04-25,839.2000122070312
2023-04-26,840.0
2023-04-27,840.0
2023-04-28,840.7999877929688
2023-05-01,840.7999877929688
2023-05-02,840.7999877929688
2023-05-03,840.7999877929688
2023-05-04,842.4000244140625
2023-05-05,841.5999755859375
2023-05-08,842.4000244140625
2023-05-09,842.4000244140625
2023-05-10,842.4000244140625
2023-05-11,845.5999755859375
2023-05-12,843.5999755859375
2023-05-15,844.0
2023-05-16,844.4000244140625
2023-05-17,843.2000122070312
2023-05-18,844.7999877929688
2023-05-19,844.7999877929688
2023-05-22,845.5999755859375
2023-05-23,844.0
2023-05-24,844.0
2023-05-25,845.5999755859375
2023-05-26,844.7999877929688
2023-05-30,846.4000244140625
2023-05-31,845.5999755859375
2023-06-01,845.5999755859375
2023-06-02,871.280029296875
2023-06-05,776.0
2023-06-06,712.0
2023-06-07,728.0
2023-06-08,720.0
2023-06-09,661.5999755859375
2023-06-12,530.4000244140625
2023-06-13,456.0
2023-06-14,441.6000061035156
2023-06-15,424.79998779296875
2023-06-16,409.6000061035156
2023-06-20,365.6000061035156
2023-06-21,344.79998779296875
2023-06-22,312.0
2023-06-23,309.6000061035156
2023-06-26,247.1999969482422
2023-06-27,219.1999969482422
2023-06-28,274.3999938964844
2023-06-29,258.3999938964844
2023-06-30,240.0
2023-07-03,232.0
2023-07-05,225.60000610351562
2023-07-06,217.60000610351562
2023-07-07,219.1999969482422
2023-07-10,223.1999969482422
2023-07-11,260.79998779296875
2023-07-12,241.60000610351562
2023-07-13,229.60000610351562
2023-07-14,218.39999389648438
2023-07-17,222.39999389648438
2023-07-18,213.60000610351562
2023-07-19,194.39999389648438
2023-07-20,172.8000030517578
2023-07-21,172.8000030517578
2023-07-24,170.39999389648438
2023-07-25,174.39999389648438
2023-07-26,175.1999969482422
2023-07-27,171.1999969482422
2023-07-28,176.8000030517578
2023-07-31,168.0
2023-08-01,160.0
2023-08-02,152.0
2023-08-03,163.1999969482422
2023-08-04,155.1999969482422
2023-08-07,147.1999969482422
2023-08-08,141.60000610351562
2023-08-09,149.60000610351562
2023-08-10,191.1999969482422
2023-08-11,160.8000030517578
2023-08-14,160.0
2023-08-15,160.0
2023-08-16,158.39999389648438
2023-08-17,154.39999389648438
2023-08-18,151.1999969482422
2023-08-21,144.0
2023-08-22,156.0
2023-08-23,158.39999389648438
2023-08-24,148.8000030517578
2023-08-25,171.1999969482422
2023-08-28,175.1999969482422
2023-08-29,167.1999969482422
2023-08-30,214.39999389648438
2023-08-31,215.1999969482422
2023-09-01,240.8000030517578
2023-09-05,244.8000030517578
2023-09-06,258.3999938964844
2023-09-07,260.0
2023-09-08,254.39999389648438
2023-09-11,239.1999969482422
2023-09-12,233.60000610351562
2023-09-13,200.0
2023-09-14,202.39999389648438
2023-09-15,232.0
2023-09-18,232.0
2023-09-19,220.0
2023-09-20,222.39999389648438
2023-09-21,201.60000610351562
2023-09-22,215.1999969482422
2023-09-25,213.60000610351562
2023-09-26,212.8000030517578
2023-09-27,220.8000030517578
2023-09-28,212.0
2023-09-29,207.1999969482422
2023-10-02,200.8000030517578
2023-10-03,201.60000610351562
2023-10-04,159.1999969482422
2023-10-05,116.0
2023-10-06,103.19999694824219
2023-10-09,96.0
2023-10-10,98.4000015258789
2023-10-11,92.0
2023-10-12,89.5999984741211
2023-10-13,91.19999694824219
2023-10-16,76.63999938964844
2023-10-17,73.5999984741211
2023-10-18,64.80000305175781
2023-10-19,58.47999954223633
2023-10-20,54.560001373291016
2023-10-23,49.599998474121094
2023-10-24,49.84000015258789
2023-10-25,50.0
2023-10-26,50.560001373291016
2023-10-27,49.68000030517578
2023-10-30,47.439998626708984
2023-10-31,48.720001220703125
2023-11-01,48.0
2023-11-02,51.20000076293945
2023-11-03,53.599998474121094
2023-11-06,55.20000076293945
2023-11-07,62.400001525878906
2023-11-08,65.83999633789062
2023-11-09,65.19999694824219
2023-11-10,64.31999969482422
2023-11-13,52.720001220703125
2023-11-14,44.08000183105469
2023-11-15,43.279998779296875
2023-11-16,42.08000183105469
2023-11-17,41.68000030517578
2023-11-20,42.0
2023-11-21,41.91999816894531
2023-11-22,47.52000045776367
2023-11-24,48.720001220703125
2023-11-27,46.08000183105469
2023-11-28,47.279998779296875
2023-11-29,48.0
2023-11-30,39.7599983215332
2023-12-01,44.400001525878906
2023-12-04,39.52000045776367
2023-12-05,40.08000183105469
2023-12-06,36.0
2023-12-07,32.0
2023-12-08,33.52000045776367
2023-12-11,30.399999618530273
2023-12-12,31.200000762939453
2023-12-13,34.0
2023-12-14,36.79999923706055
2023-12-15,38.400001525878906
2023-12-18,38.400001525878906
2023-12-19,35.119998931884766
2023-12-20,36.15999984741211
2023-12-21,37.52000045776367
2023-12-22,40.79999923706055
2023-12-26,41.20000076293945
2023-12-27,39.439998626708984
2023-12-28,40.79999923706055
2023-12-29,38.880001068115234
2024-01-02,39.20000076293945
2024-01-03,35.36000061035156
2024-01-04,35.20000076293945
2024-01-05,29.600000381469727
2024-01-08,31.84000015258789
2024-01-09,33.599998474121094
2024-01-10,32.15999984741211
2024-01-11,32.47999954223633
2024-01-12,32.79999923706055
2024-01-16,31.84000015258789
2024-01-17,30.399999618530273
2024-01-18,29.600000381469727
2024-01-19,27.84000015258789
2024-01-22,28.079999923706055
2024-01-23,27.040000915527344
2024-01-24,26.719999313354492
2024-01-25,26.559999465942383
2024-01-26,27.200000762939453
2024-01-29,27.200000762939453
2024-01-30,27.040000915527344
2024-01-31,26.719999313354492
2024-02-01,26.15999984741211
2024-02-02,25.360000610351562
2024-02-05,25.040000915527344
2024-02-06,24.8799991607666
2024-02-07,25.600000381469727
2024-02-08,24.0
2024-02-09,24.0
2024-02-12,23.84000015258789
2024-02-13,22.799999237060547
2024-02-14,23.200000762939453
2024-02-15,20.479999542236328
2024-02-16,20.239999771118164
2024-02-20,20.31999969482422
2024-02-21,19.200000762939453
2024-02-22,17.600000381469727
2024-02-23,15.84000015258789
2024-02-26,12.960000038146973
2024-02-27,10.800000190734863
2024-02-28,11.760000228881836
2024-02-29,10.399999618530273
2024-03-01,8.800000190734863
2024-03-04,8.720000267028809
2024-03-05,8.399999618530273
2024-03-06,8.0
2024-03-07,8.640000343322754
2024-03-08,7.360000133514404
2024-03-11,6.480000019073486
2024-03-12,5.920000076293945
2024-03-13,6.079999923706055
2024-03-14,6.079999923706055
2024-03-15,5.679999828338623
2024-03-18,5.440000057220459
2024-03-19,4.880000114440918
2024-03-20,5.360000133514404
2024-03-21,5.760000228881836
2024-03-22,5.679999828338623
2024-03-25,5.519999980926514
2024-03-26,5.440000057220459
2024-03-27,5.599999904632568
2024-03-28,5.360000133514404
2024-04-01,5.039999961853027
2024-04-02,4.639999866485596
2024-04-03,4.320000171661377
2024-04-04,4.159999847412109
2024-04-05,4.159999847412109
2024-04-08,6.639999866485596
2024-04-09,7.039999961853027
2024-04-10,6.079999923706055
2024-04-11,5.519999980926514
2024-04-12,7.760000228881836
2024-04-15,7.199999809265137
2024-04-16,5.920000076293945
2024-04-17,5.760000228881836
2024-04-18,4.550000190734863
2024-04-19,3.9200000762939453
2024-04-22,4.800000190734863
2024-04-23,4.800000190734863
2024-04-24,4.610000133514404
2024-04-25,4.429999828338623
2024-04-26,4.21999979019165
2024-04-29,3.809999942779541
2024-04-30,3.319999933242798
2024-05-01,2.0399999618530273
2024-05-02,1.9199999570846558
2024-05-03,6.820000171661377
2024-05-06,6.0
2024-05-07,5.550000190734863
2024-05-08,4.75
2024-05-09,4.829999923706055
2024-05-10,4.679999828338623
2024-05-13,4.820000171661377
2024-05-14,4.659999847412109
2024-05-15,4.199999809265137
2024-05-16,4.0
2024-05-17,3.859999895095825
2024-05-20,3.5
2024-05-21,3.569999933242798
2024-05-22,3.369999885559082
2024-05-23,3.259999990463257
2024-05-24,3.1500000953674316
2024-05-28,3.490000009536743
2024-05-29,3.240000009536743
2024-05-30,3.4800000190734863
2024-05-31,3.3299999237060547
2024-06-03,3.119999885559082
2024-06-04,3.0399999618530273
2024-06-05,3.390000104904175
2024-06-06,3.174999952316284
2024-06-07,3.299999952316284
2024-06-10,3.130000114440918
2024-06-11,3.7200000286102295
2024-06-12,2.940000057220459
2024-06-13,3.0199999809265137
2024-06-14,3.180000066757202
2024-06-17,3.0
2024-06-18,2.7200000286102295
2024-06-20,2.5399999618530273
2024-06-21,2.6500000953674316
2024-06-24,2.5299999713897705
2024-06-25,2.549999952316284
2024-06-26,2.5399999618530273
2024-06-27,2.5
2024-06-28,2.2200000286102295
2024-07-01,2.0799999237060547
2024-07-02,2.140000104904175
2024-07-03,2.1500000953674316
2024-07-05,4.840000152587891
2024-07-08,3.930000066757202
2024-07-09,3.950000047683716
2024-07-10,3.549999952316284
2024-07-11,3.799999952316284
2024-07-12,4.389999866485596
2024-07-15,4.0
2024-07-16,4.440000057220459
2024-07-17,4.389999866485596
2024-07-18,4.070000171661377
2024-07-19,4.0
2024-07-22,4.019999980926514
2024-07-23,3.809999942779541
2024-07-24,3.6700000762939453
2024-07-25,3.690000057220459
2024-07-26,3.5899999141693115
2024-07-29,3.299999952316284
2024-07-30,3.200000047683716
2024-07-31,3.109999895095825
2024-08-01,2.9159998893737793
2024-08-02,2.759999990463257
2024-08-05,2.630000114440918
2024-08-06,2.5999999046325684
2024-08-07,2.359999895095825
2024-08-08,2.299999952316284
2024-08-09,2.2899999618530273
2024-08-12,2.3399999141693115
2024-08-13,2.3399999141693115
2024-08-14,2.2799999713897705
2024-08-15,2.364000082015991
2024-08-16,2.2799999713897705
2024-08-19,2.3299999237060547
2024-08-20,2.259999990463257
2024-08-21,2.313999891281128
2024-08-22,2.5199999809265137
2024-08-23,2.119999885559082
2024-08-26,1.9700000286102295
2024-08-27,1.899999976158142
2024-08-28,1.559999942779541
2024-08-29,1.5800000429153442
2024-08-30,1.5
2024-09-03,1.5
2024-09-04,1.5199999809265137
2024-09-05,1.5
2024-09-06,2.049999952316284
2024-09-09,1.7899999618530273
2024-09-10,1.5800000429153442
2024-09-11,1.5
2024-09-12,1.2899999618530273
2024-09-13,1.2699999809265137
2024-09-16,1.2400000095367432
2024-09-17,1.309999942779541
2024-09-18,1.2300000190734863
2024-09-19,1.2599999904632568
2024-09-20,1.1100000143051147
2024-09-23,1.149999976158142
2024-09-24,1.2200000286102295
2024-09-25,1.2699999809265137
2024-09-26,1.4199999570846558
2024-09-27,1.2599999904632568
2024-09-30,1.2300000190734863
2024-10-01,1.1100000143051147
2024-10-02,1.1799999475479126
2024-10-03,1.190000057220459
2024-10-04,1.8899999856948853
2024-10-07,1.6100000143051147
2024-10-08,1.649999976158142
2024-10-09,1.6100000143051147
2024-10-10,1.3799999952316284
2024-10-11,1.3600000143051147
2024-10-14,1.350000023841858
2024-10-15,1.2799999713897705
2024-10-16,1.2400000095367432
2024-10-17,1.2100000381469727
2024-10-18,1.2300000190734863
2024-10-21,1.2899999618530273
2024-10-22,1.2599999904632568
2024-10-23,1.2599999904632568
2024-10-24,1.25
2024-10-25,1.2400000095367432
2024-10-28,1.2699999809265137
2024-10-29,1.2699999809265137
2024-10-30,1.25
2024-10-31,1.2599999904632568
2024-11-01,1.340000033378601
2024-11-04,1.2899999618530273
2024-11-05,1.3300000429153442
2024-11-06,1.309999942779541
2024-11-07,1.2699999809265137
2024-11-08,1.25
2024-11-11,1.2300000190734863
2024-11-12,1.2899999618530273
2024-11-13,1.25
2024-11-14,1.25
2024-11-15,1.2000000476837158
2024-11-18,0.949999988079071
2024-11-19,0.906000018119812
2024-11-20,0.8240000009536743
2024-11-21,0.8799999952316284
