Date,MPW
2022-02-28,20.34000015258789
2022-03-01,20.270000457763672
2022-03-02,20.43000030517578
2022-03-03,20.6299991607666
2022-03-04,20.489999771118164
2022-03-07,20.1299991607666
2022-03-08,20.290000915527344
2022-03-09,20.329999923706055
2022-03-10,20.610000610351562
2022-03-11,20.149999618530273
2022-03-14,19.989999771118164
2022-03-15,20.06999969482422
2022-03-16,19.940000534057617
2022-03-17,20.219999313354492
2022-03-18,20.5
2022-03-21,20.209999084472656
2022-03-22,20.360000610351562
2022-03-23,20.209999084472656
2022-03-24,20.399999618530273
2022-03-25,20.670000076293945
2022-03-28,20.940000534057617
2022-03-29,21.489999771118164
2022-03-30,21.3700008392334
2022-03-31,21.139999389648438
2022-04-01,21.540000915527344
2022-04-04,21.260000228881836
2022-04-05,20.770000457763672
2022-04-06,21.260000228881836
2022-04-07,21.1299991607666
2022-04-08,21.100000381469727
2022-04-11,20.530000686645508
2022-04-12,20.329999923706055
2022-04-13,20.309999465942383
2022-04-14,20.229999542236328
2022-04-18,19.520000457763672
2022-04-19,19.809999465942383
2022-04-20,20.190000534057617
2022-04-21,20.329999923706055
2022-04-22,18.760000228881836
2022-04-25,18.540000915527344
2022-04-26,18.1200008392334
2022-04-27,17.65999984741211
2022-04-28,18.729999542236328
2022-04-29,18.389999389648438
2022-05-02,18.030000686645508
2022-05-03,18.780000686645508
2022-05-04,18.959999084472656
2022-05-05,18.6200008392334
2022-05-06,18.420000076293945
2022-05-09,17.899999618530273
2022-05-10,17.559999465942383
2022-05-11,17.479999542236328
2022-05-12,17.8799991607666
2022-05-13,18.209999084472656
2022-05-16,18.1200008392334
2022-05-17,18.469999313354492
2022-05-18,18.1200008392334
2022-05-19,18.1299991607666
2022-05-20,18.06999969482422
2022-05-23,18.149999618530273
2022-05-24,18.469999313354492
2022-05-25,18.75
2022-05-26,18.579999923706055
2022-05-27,18.579999923706055
2022-05-31,18.579999923706055
2022-06-01,18.290000915527344
2022-06-02,18.020000457763672
2022-06-03,17.329999923706055
2022-06-06,16.989999771118164
2022-06-07,17.43000030517578
2022-06-08,16.8799991607666
2022-06-09,16.1299991607666
2022-06-10,15.989999771118164
2022-06-13,15.069999694824219
2022-06-14,14.9399995803833
2022-06-15,14.989999771118164
2022-06-16,14.34000015258789
2022-06-17,14.359999656677246
2022-06-21,14.65999984741211
2022-06-22,14.649999618530273
2022-06-23,15.050000190734863
2022-06-24,15.479999542236328
2022-06-27,15.720000267028809
2022-06-28,15.569999694824219
2022-06-29,15.9399995803833
2022-06-30,15.270000457763672
2022-07-01,15.640000343322754
2022-07-05,15.6899995803833
2022-07-06,15.600000381469727
2022-07-07,15.65999984741211
2022-07-08,15.59000015258789
2022-07-11,15.460000038146973
2022-07-12,15.8100004196167
2022-07-13,15.680000305175781
2022-07-14,15.550000190734863
2022-07-15,15.770000457763672
2022-07-18,15.8100004196167
2022-07-19,16.15999984741211
2022-07-20,16.1200008392334
2022-07-21,16.239999771118164
2022-07-22,16.549999237060547
2022-07-25,16.799999237060547
2022-07-26,16.690000534057617
2022-07-27,16.809999465942383
2022-07-28,16.920000076293945
2022-07-29,17.239999771118164
2022-08-01,17.200000762939453
2022-08-02,16.899999618530273
2022-08-03,16.06999969482422
2022-08-04,16.010000228881836
2022-08-05,15.880000114440918
2022-08-08,16.18000030517578
2022-08-09,16.219999313354492
2022-08-10,16.219999313354492
2022-08-11,16.31999969482422
2022-08-12,16.719999313354492
2022-08-15,16.68000030517578
2022-08-16,16.6200008392334
2022-08-17,16.5
2022-08-18,16.030000686645508
2022-08-19,15.949999809265137
2022-08-22,15.59000015258789
2022-08-23,15.039999961853027
2022-08-24,15.210000038146973
2022-08-25,15.430000305175781
2022-08-26,14.970000267028809
2022-08-29,14.850000381469727
2022-08-30,14.420000076293945
2022-08-31,14.609999656677246
2022-09-01,14.529999732971191
2022-09-02,14.319999694824219
2022-09-06,14.170000076293945
2022-09-07,14.5
2022-09-08,14.6899995803833
2022-09-09,14.850000381469727
2022-09-12,15.029999732971191
2022-09-13,14.289999961853027
2022-09-14,13.789999961853027
2022-09-15,13.6899995803833
2022-09-16,13.800000190734863
2022-09-19,13.520000457763672
2022-09-20,13.140000343322754
2022-09-21,12.979999542236328
2022-09-22,12.90999984741211
2022-09-23,12.479999542236328
2022-09-26,12.020000457763672
2022-09-27,11.930000305175781
2022-09-28,12.029999732971191
2022-09-29,11.4399995803833
2022-09-30,11.859999656677246
2022-10-03,11.550000190734863
2022-10-04,11.989999771118164
2022-10-05,11.399999618530273
2022-10-06,10.6899995803833
2022-10-07,10.140000343322754
2022-10-10,10.390000343322754
2022-10-11,10.979999542236328
2022-10-12,10.9399995803833
2022-10-13,11.050000190734863
2022-10-14,10.859999656677246
2022-10-17,11.170000076293945
2022-10-18,11.0600004196167
2022-10-19,11.0
2022-10-20,10.989999771118164
2022-10-21,10.220000267028809
2022-10-24,10.390000343322754
2022-10-25,10.829999923706055
2022-10-26,10.850000381469727
2022-10-27,11.680000305175781
2022-10-28,11.59000015258789
2022-10-31,11.449999809265137
2022-11-01,11.550000190734863
2022-11-02,11.010000228881836
2022-11-03,11.100000381469727
2022-11-04,11.260000228881836
2022-11-07,11.329999923706055
2022-11-08,11.579999923706055
2022-11-09,11.239999771118164
2022-11-10,12.079999923706055
2022-11-11,12.550000190734863
2022-11-14,12.470000267028809
2022-11-15,12.609999656677246
2022-11-16,12.300000190734863
2022-11-17,12.289999961853027
2022-11-18,12.369999885559082
2022-11-21,12.529999732971191
2022-11-22,12.729999542236328
2022-11-23,12.770000457763672
2022-11-25,13.09000015258789
2022-11-28,12.640000343322754
2022-11-29,12.979999542236328
2022-11-30,13.119999885559082
2022-12-01,12.949999809265137
2022-12-02,13.010000228881836
2022-12-05,12.720000267028809
2022-12-06,12.529999732971191
2022-12-07,11.880000114440918
2022-12-08,12.010000228881836
2022-12-09,11.800000190734863
2022-12-12,11.850000381469727
2022-12-13,11.829999923706055
2022-12-14,11.859999656677246
2022-12-15,11.619999885559082
2022-12-16,11.390000343322754
2022-12-19,10.930000305175781
2022-12-20,10.880000114440918
2022-12-21,10.75
2022-12-22,11.710000038146973
2022-12-23,11.149999618530273
2022-12-27,11.319999694824219
2022-12-28,11.039999961853027
2022-12-29,11.229999542236328
2022-12-30,11.140000343322754
2023-01-03,11.529999732971191
2023-01-04,12.09000015258789
2023-01-05,11.989999771118164
2023-01-06,12.359999656677246
2023-01-09,12.380000114440918
2023-01-10,12.489999771118164
2023-01-11,12.920000076293945
2023-01-12,13.0
2023-01-13,12.829999923706055
2023-01-17,13.59000015258789
2023-01-18,13.489999771118164
2023-01-19,13.34000015258789
2023-01-20,13.720000267028809
2023-01-23,13.779999732971191
2023-01-24,13.220000267028809
2023-01-25,12.390000343322754
2023-01-26,12.579999923706055
2023-01-27,13.0600004196167
2023-01-30,12.760000228881836
2023-01-31,12.949999809265137
2023-02-01,12.930000305175781
2023-02-02,12.899999618530273
2023-02-03,12.789999961853027
2023-02-06,12.489999771118164
2023-02-07,12.34000015258789
2023-02-08,12.329999923706055
2023-02-09,11.850000381469727
2023-02-10,12.09000015258789
2023-02-13,12.300000190734863
2023-02-14,12.100000381469727
2023-02-15,13.119999885559082
2023-02-16,12.819999694824219
2023-02-17,12.960000038146973
2023-02-21,12.539999961853027
2023-02-22,12.199999809265137
2023-02-23,11.140000343322754
2023-02-24,10.550000190734863
2023-02-27,10.350000381469727
2023-02-28,10.300000190734863
2023-03-01,10.069999694824219
2023-03-02,10.489999771118164
2023-03-03,10.529999732971191
2023-03-06,10.510000228881836
2023-03-07,10.0600004196167
2023-03-08,10.079999923706055
2023-03-09,9.579999923706055
2023-03-10,8.789999961853027
2023-03-13,8.6899995803833
2023-03-14,8.520000457763672
2023-03-15,8.149999618530273
2023-03-16,8.010000228881836
2023-03-17,7.730000019073486
2023-03-20,7.889999866485596
2023-03-21,7.889999866485596
2023-03-22,7.400000095367432
2023-03-23,7.269999980926514
2023-03-24,7.53000020980835
2023-03-27,7.460000038146973
2023-03-28,7.409999847412109
2023-03-29,7.690000057220459
2023-03-30,8.039999961853027
2023-03-31,8.220000267028809
2023-04-03,8.15999984741211
2023-04-04,8.119999885559082
2023-04-05,8.109999656677246
2023-04-06,8.100000381469727
2023-04-10,8.369999885559082
2023-04-11,8.739999771118164
2023-04-12,8.600000381469727
2023-04-13,8.520000457763672
2023-04-14,8.279999732971191
2023-04-17,8.529999732971191
2023-04-18,8.369999885559082
2023-04-19,8.479999542236328
2023-04-20,8.229999542236328
2023-04-21,8.3100004196167
2023-04-24,8.15999984741211
2023-04-25,8.039999961853027
2023-04-26,7.929999828338623
2023-04-27,8.529999732971191
2023-04-28,8.770000457763672
2023-05-01,8.59000015258789
2023-05-02,8.319999694824219
2023-05-03,8.289999961853027
2023-05-04,8.40999984741211
2023-05-05,8.609999656677246
2023-05-08,8.569999694824219
2023-05-09,8.390000343322754
2023-05-10,8.430000305175781
2023-05-11,8.40999984741211
2023-05-12,7.639999866485596
2023-05-15,7.389999866485596
2023-05-16,7.260000228881836
2023-05-17,7.619999885559082
2023-05-18,7.78000020980835
2023-05-19,7.679999828338623
2023-05-22,7.820000171661377
2023-05-23,7.900000095367432
2023-05-24,7.880000114440918
2023-05-25,7.690000057220459
2023-05-26,7.920000076293945
2023-05-30,8.149999618530273
2023-05-31,8.25
2023-06-01,8.170000076293945
2023-06-02,8.25
2023-06-05,8.510000228881836
2023-06-06,8.979999542236328
2023-06-07,9.300000190734863
2023-06-08,9.350000381469727
2023-06-09,9.1899995803833
2023-06-12,9.210000038146973
2023-06-13,9.300000190734863
2023-06-14,9.079999923706055
2023-06-15,9.119999885559082
2023-06-16,9.180000305175781
2023-06-20,9.109999656677246
2023-06-21,8.930000305175781
2023-06-22,8.800000190734863
2023-06-23,8.680000305175781
2023-06-26,8.970000267028809
2023-06-27,9.229999542236328
2023-06-28,9.1899995803833
2023-06-29,9.25
2023-06-30,9.260000228881836
2023-07-03,9.539999961853027
2023-07-05,9.510000228881836
2023-07-06,9.15999984741211
2023-07-07,9.260000228881836
2023-07-10,9.369999885559082
2023-07-11,9.6899995803833
2023-07-12,9.800000190734863
2023-07-13,9.899999618530273
2023-07-14,9.84000015258789
2023-07-17,9.850000381469727
2023-07-18,9.949999809265137
2023-07-19,10.430000305175781
2023-07-20,10.270000457763672
2023-07-21,10.34000015258789
2023-07-24,10.460000038146973
2023-07-25,10.399999618530273
2023-07-26,10.619999885559082
2023-07-27,10.239999771118164
2023-07-28,10.050000190734863
2023-07-31,10.09000015258789
2023-08-01,9.920000076293945
2023-08-02,9.859999656677246
2023-08-03,9.869999885559082
2023-08-04,9.949999809265137
2023-08-07,10.100000381469727
2023-08-08,8.680000305175781
2023-08-09,8.5
2023-08-10,8.130000114440918
2023-08-11,8.079999923706055
2023-08-14,7.809999942779541
2023-08-15,7.590000152587891
2023-08-16,7.389999866485596
2023-08-17,7.5
2023-08-18,6.929999828338623
2023-08-21,7.010000228881836
2023-08-22,6.769999980926514
2023-08-23,7.039999961853027
2023-08-24,7.090000152587891
2023-08-25,7.010000228881836
2023-08-28,7.059999942779541
2023-08-29,7.28000020980835
2023-08-30,7.340000152587891
2023-08-31,7.21999979019165
2023-09-01,7.289999961853027
2023-09-05,7.130000114440918
2023-09-06,7.010000228881836
2023-09-07,6.730000019073486
2023-09-08,6.639999866485596
2023-09-11,6.489999771118164
2023-09-12,6.570000171661377
2023-09-13,6.420000076293945
2023-09-14,6.579999923706055
2023-09-15,6.360000133514404
2023-09-18,6.090000152587891
2023-09-19,6.019999980926514
2023-09-20,5.789999961853027
2023-09-21,5.309999942779541
2023-09-22,5.340000152587891
2023-09-25,5.28000020980835
2023-09-26,5.039999961853027
2023-09-27,5.03000020980835
2023-09-28,5.230000019073486
2023-09-29,5.449999809265137
2023-10-02,5.230000019073486
2023-10-03,4.949999809265137
2023-10-04,5.260000228881836
2023-10-05,5.300000190734863
2023-10-06,5.099999904632568
2023-10-09,5.130000114440918
2023-10-10,5.349999904632568
2023-10-11,5.5
2023-10-12,5.28000020980835
2023-10-13,4.960000038146973
2023-10-16,4.989999771118164
2023-10-17,5.059999942779541
2023-10-18,4.75
2023-10-19,4.639999866485596
2023-10-20,4.699999809265137
2023-10-23,4.599999904632568
2023-10-24,4.699999809265137
2023-10-25,4.460000038146973
2023-10-26,5.159999847412109
2023-10-27,4.900000095367432
2023-10-30,4.820000171661377
2023-10-31,4.78000020980835
2023-11-01,4.659999847412109
2023-11-02,5.210000038146973
2023-11-03,5.449999809265137
2023-11-06,5.050000190734863
2023-11-07,4.960000038146973
2023-11-08,4.809999942779541
2023-11-09,4.639999866485596
2023-11-10,4.239999771118164
2023-11-13,4.079999923706055
2023-11-14,4.679999828338623
2023-11-15,4.75
2023-11-16,4.590000152587891
2023-11-17,4.610000133514404
2023-11-20,4.849999904632568
2023-11-21,4.539999961853027
2023-11-22,4.550000190734863
2023-11-24,4.670000076293945
2023-11-27,4.820000171661377
2023-11-28,4.760000228881836
2023-11-29,4.900000095367432
2023-11-30,4.849999904632568
2023-12-01,5.210000038146973
2023-12-04,5.349999904632568
2023-12-05,5.119999885559082
2023-12-06,4.619999885559082
2023-12-07,4.78000020980835
2023-12-08,4.690000057220459
2023-12-11,4.789999961853027
2023-12-12,4.630000114440918
2023-12-13,4.980000019073486
2023-12-14,5.46999979019165
2023-12-15,5.050000190734863
2023-12-18,4.940000057220459
2023-12-19,5.059999942779541
2023-12-20,4.849999904632568
2023-12-21,4.940000057220459
2023-12-22,4.920000076293945
2023-12-26,4.909999847412109
2023-12-27,4.900000095367432
2023-12-28,5.079999923706055
2023-12-29,4.909999847412109
2024-01-02,5.059999942779541
2024-01-03,4.900000095367432
2024-01-04,5.0
2024-01-05,3.549999952316284
2024-01-08,3.390000104904175
2024-01-09,3.6600000858306885
2024-01-10,3.640000104904175
2024-01-11,3.5299999713897705
2024-01-12,3.430000066757202
2024-01-16,3.240000009536743
2024-01-17,3.069999933242798
2024-01-18,3.069999933242798
2024-01-19,3.069999933242798
2024-01-22,3.240000009536743
2024-01-23,3.309999942779541
2024-01-24,3.2799999713897705
2024-01-25,3.4100000858306885
2024-01-26,3.2699999809265137
2024-01-29,3.2300000190734863
2024-01-30,3.1600000858306885
2024-01-31,3.0999999046325684
2024-02-01,3.259999990463257
2024-02-02,3.2799999713897705
2024-02-05,3.1700000762939453
2024-02-06,3.2300000190734863
2024-02-07,3.259999990463257
2024-02-08,3.2799999713897705
2024-02-09,3.4000000953674316
2024-02-12,3.630000114440918
2024-02-13,3.509999990463257
2024-02-14,3.7100000381469727
2024-02-15,3.859999895095825
2024-02-16,3.559999942779541
2024-02-20,3.5999999046325684
2024-02-21,3.799999952316284
2024-02-22,3.690000057220459
2024-02-23,3.8399999141693115
2024-02-26,3.8399999141693115
2024-02-27,4.170000076293945
2024-02-28,4.170000076293945
2024-02-29,4.210000038146973
2024-03-01,4.380000114440918
2024-03-04,4.389999866485596
2024-03-05,4.429999828338623
2024-03-06,4.510000228881836
2024-03-07,4.440000057220459
2024-03-08,4.179999828338623
2024-03-11,4.190000057220459
2024-03-12,4.260000228881836
2024-03-13,4.420000076293945
2024-03-14,4.199999809265137
2024-03-15,4.400000095367432
2024-03-18,4.300000190734863
2024-03-19,4.400000095367432
2024-03-20,4.25
2024-03-21,4.260000228881836
2024-03-22,4.099999904632568
2024-03-25,3.9600000381469727
2024-03-26,3.9800000190734863
2024-03-27,4.71999979019165
2024-03-28,4.699999809265137
2024-04-01,4.510000228881836
2024-04-02,4.309999942779541
2024-04-03,4.25
2024-04-04,4.230000019073486
2024-04-05,4.050000190734863
2024-04-08,4.090000152587891
2024-04-09,4.28000020980835
2024-04-10,4.110000133514404
2024-04-11,4.090000152587891
2024-04-12,3.990000009536743
2024-04-15,4.739999771118164
2024-04-16,4.619999885559082
2024-04-17,4.769999980926514
2024-04-18,4.989999771118164
2024-04-19,4.420000076293945
2024-04-22,4.519999980926514
2024-04-23,4.639999866485596
2024-04-24,4.570000171661377
2024-04-25,4.559999942779541
2024-04-26,4.510000228881836
2024-04-29,4.78000020980835
2024-04-30,4.599999904632568
2024-05-01,4.630000114440918
2024-05-02,4.840000152587891
2024-05-03,4.869999885559082
2024-05-06,4.5
2024-05-07,4.28000020980835
2024-05-08,4.460000038146973
2024-05-09,4.690000057220459
2024-05-10,4.78000020980835
2024-05-13,5.579999923706055
2024-05-14,5.849999904632568
2024-05-15,5.420000076293945
2024-05-16,5.119999885559082
2024-05-17,5.010000228881836
2024-05-20,5.230000019073486
2024-05-21,5.0
2024-05-22,4.949999809265137
2024-05-23,5.039999961853027
2024-05-24,5.039999961853027
2024-05-28,5.110000133514404
2024-05-29,4.980000019073486
2024-05-30,5.0
2024-05-31,5.360000133514404
2024-06-03,5.53000020980835
2024-06-04,5.519999980926514
2024-06-05,5.630000114440918
2024-06-06,5.570000171661377
2024-06-07,5.369999885559082
2024-06-10,5.03000020980835
2024-06-11,4.929999828338623
2024-06-12,4.840000152587891
2024-06-13,4.829999923706055
2024-06-14,4.849999904632568
2024-06-17,4.809999942779541
2024-06-18,4.809999942779541
2024-06-20,4.809999942779541
2024-06-21,4.800000190734863
2024-06-24,4.849999904632568
2024-06-25,4.710000038146973
2024-06-26,4.650000095367432
2024-06-27,4.659999847412109
2024-06-28,4.309999942779541
2024-07-01,4.090000152587891
2024-07-02,4.03000020980835
2024-07-03,4.059999942779541
2024-07-05,4.190000057220459
2024-07-08,4.130000114440918
2024-07-09,4.260000228881836
2024-07-10,4.389999866485596
2024-07-11,4.519999980926514
2024-07-12,4.519999980926514
2024-07-15,4.75
2024-07-16,4.800000190734863
2024-07-17,4.829999923706055
2024-07-18,4.710000038146973
2024-07-19,4.800000190734863
2024-07-22,4.889999866485596
2024-07-23,4.96999979019165
2024-07-24,5.119999885559082
2024-07-25,5.199999809265137
2024-07-26,5.309999942779541
2024-07-29,5.019999980926514
2024-07-30,5.0
2024-07-31,4.809999942779541
2024-08-01,4.630000114440918
2024-08-02,4.710000038146973
2024-08-05,4.570000171661377
2024-08-06,4.789999961853027
2024-08-07,4.590000152587891
2024-08-08,4.789999961853027
2024-08-09,4.659999847412109
2024-08-12,4.489999771118164
2024-08-13,4.699999809265137
2024-08-14,4.679999828338623
2024-08-15,4.929999828338623
2024-08-16,4.920000076293945
2024-08-19,4.639999866485596
2024-08-20,4.739999771118164
2024-08-21,4.670000076293945
2024-08-22,4.539999961853027
2024-08-23,4.510000228881836
2024-08-26,4.380000114440918
2024-08-27,4.429999828338623
2024-08-28,4.409999847412109
2024-08-29,4.429999828338623
2024-08-30,4.5
2024-09-03,4.559999942779541
2024-09-04,4.800000190734863
2024-09-05,4.889999866485596
2024-09-06,4.929999828338623
2024-09-09,4.989999771118164
2024-09-10,4.800000190734863
2024-09-11,4.820000171661377
2024-09-12,5.599999904632568
2024-09-13,6.369999885559082
2024-09-16,6.349999904632568
2024-09-17,6.239999771118164
2024-09-18,5.940000057220459
2024-09-19,5.769999980926514
2024-09-20,5.760000228881836
2024-09-23,5.880000114440918
2024-09-24,6.099999904632568
2024-09-25,5.929999828338623
2024-09-26,5.900000095367432
2024-09-27,5.949999809265137
2024-09-30,5.849999904632568
2024-10-01,5.769999980926514
2024-10-02,5.559999942779541
2024-10-03,5.679999828338623
2024-10-04,5.71999979019165
2024-10-07,5.570000171661377
2024-10-08,5.480000019073486
2024-10-09,5.159999847412109
2024-10-10,4.949999809265137
2024-10-11,4.75
2024-10-14,4.53000020980835
2024-10-15,4.690000057220459
2024-10-16,4.730000019073486
2024-10-17,4.710000038146973
2024-10-18,4.989999771118164
2024-10-21,4.730000019073486
2024-10-22,4.710000038146973
2024-10-23,4.71999979019165
2024-10-24,4.929999828338623
2024-10-25,4.619999885559082
2024-10-28,4.659999847412109
2024-10-29,4.659999847412109
2024-10-30,4.710000038146973
2024-10-31,4.630000114440918
2024-11-01,4.510000228881836
2024-11-04,4.630000114440918
2024-11-05,4.559999942779541
2024-11-06,4.590000152587891
2024-11-07,4.539999961853027
2024-11-08,4.909999847412109
2024-11-11,4.53000020980835
2024-11-12,4.349999904632568
2024-11-13,4.400000095367432
2024-11-14,4.28000020980835
2024-11-15,4.309999942779541
2024-11-18,4.210000038146973
2024-11-19,4.329999923706055
2024-11-20,4.260000228881836
2024-11-21,4.239999771118164
