Date,WLDS
2023-01-30,13.020000457763672
2023-01-31,15.800000190734863
2023-02-01,15.800000190734863
2023-02-02,13.760000228881836
2023-02-03,13.359999656677246
2023-02-06,12.420000076293945
2023-02-07,12.859999656677246
2023-02-08,12.600000381469727
2023-02-09,18.200000762939453
2023-02-10,18.799999237060547
2023-02-13,18.780000686645508
2023-02-14,18.020000457763672
2023-02-15,19.020000457763672
2023-02-16,18.020000457763672
2023-02-17,17.600000381469727
2023-02-21,14.84000015258789
2023-02-22,14.220000267028809
2023-02-23,13.479999542236328
2023-02-24,12.960000038146973
2023-02-27,12.5
2023-02-28,11.380000114440918
2023-03-01,12.800000190734863
2023-03-02,11.819999694824219
2023-03-03,11.800000190734863
2023-03-06,12.199999809265137
2023-03-07,12.0
2023-03-08,12.899999618530273
2023-03-09,12.0
2023-03-10,11.140000343322754
2023-03-13,12.0
2023-03-14,11.779999732971191
2023-03-15,11.65999984741211
2023-03-16,11.199999809265137
2023-03-17,11.539999961853027
2023-03-20,10.819999694824219
2023-03-21,11.600000381469727
2023-03-22,11.399999618530273
2023-03-23,11.399999618530273
2023-03-24,10.65999984741211
2023-03-27,10.859999656677246
2023-03-28,10.699999809265137
2023-03-29,10.600000381469727
2023-03-30,10.399999618530273
2023-03-31,10.300000190734863
2023-04-03,9.199999809265137
2023-04-04,10.0
2023-04-05,9.800000190734863
2023-04-06,9.800000190734863
2023-04-10,10.699999809265137
2023-04-11,10.800000190734863
2023-04-12,10.760000228881836
2023-04-13,12.279999732971191
2023-04-14,12.800000190734863
2023-04-17,13.0
2023-04-18,12.680000305175781
2023-04-19,11.420000076293945
2023-04-20,10.600000381469727
2023-04-21,11.399999618530273
2023-04-24,11.100000381469727
2023-04-25,10.479999542236328
2023-04-26,10.5
2023-04-27,11.300000190734863
2023-04-28,11.0600004196167
2023-05-01,10.600000381469727
2023-05-02,10.34000015258789
2023-05-03,10.34000015258789
2023-05-04,10.300000190734863
2023-05-05,9.899999618530273
2023-05-08,10.0600004196167
2023-05-09,10.0
2023-05-10,10.399999618530273
2023-05-11,9.640000343322754
2023-05-12,10.199999809265137
2023-05-15,9.119999885559082
2023-05-16,8.199999809265137
2023-05-17,8.579999923706055
2023-05-18,9.800000190734863
2023-05-19,9.399999618530273
2023-05-22,8.920000076293945
2023-05-23,9.260000228881836
2023-05-24,9.0600004196167
2023-05-25,28.200000762939453
2023-05-26,23.399999618530273
2023-05-30,36.79999923706055
2023-05-31,29.399999618530273
2023-06-01,39.79999923706055
2023-06-02,40.400001525878906
2023-06-05,42.79999923706055
2023-06-06,39.599998474121094
2023-06-07,44.0
2023-06-08,41.599998474121094
2023-06-09,42.0
2023-06-12,38.20000076293945
2023-06-13,38.79999923706055
2023-06-14,39.0
2023-06-15,39.20000076293945
2023-06-16,33.79999923706055
2023-06-20,31.600000381469727
2023-06-21,28.799999237060547
2023-06-22,32.0
2023-06-23,35.400001525878906
2023-06-26,33.0
2023-06-27,30.200000762939453
2023-06-28,27.799999237060547
2023-06-29,27.399999618530273
2023-06-30,28.600000381469727
2023-07-03,28.799999237060547
2023-07-05,30.799999237060547
2023-07-06,29.600000381469727
2023-07-07,28.399999618530273
2023-07-10,31.600000381469727
2023-07-11,30.799999237060547
2023-07-12,31.600000381469727
2023-07-13,32.400001525878906
2023-07-14,30.799999237060547
2023-07-17,32.79999923706055
2023-07-18,32.0
2023-07-19,29.600000381469727
2023-07-20,30.0
2023-07-21,30.200000762939453
2023-07-24,29.399999618530273
2023-07-25,30.0
2023-07-26,31.600000381469727
2023-07-27,28.799999237060547
2023-07-28,27.0
2023-07-31,28.600000381469727
2023-08-01,28.0
2023-08-02,27.399999618530273
2023-08-03,26.799999237060547
2023-08-04,26.600000381469727
2023-08-07,25.0
2023-08-08,22.600000381469727
2023-08-09,21.399999618530273
2023-08-10,23.399999618530273
2023-08-11,21.600000381469727
2023-08-14,22.600000381469727
2023-08-15,26.600000381469727
2023-08-16,30.0
2023-08-17,29.399999618530273
2023-08-18,27.600000381469727
2023-08-21,24.600000381469727
2023-08-22,25.600000381469727
2023-08-23,25.399999618530273
2023-08-24,24.0
2023-08-25,23.600000381469727
2023-08-28,23.600000381469727
2023-08-29,23.399999618530273
2023-08-30,23.799999237060547
2023-08-31,23.600000381469727
2023-09-01,22.399999618530273
2023-09-05,23.399999618530273
2023-09-06,22.600000381469727
2023-09-07,22.0
2023-09-08,21.799999237060547
2023-09-11,16.260000228881836
2023-09-12,18.739999771118164
2023-09-13,19.579999923706055
2023-09-14,19.200000762939453
2023-09-15,18.600000381469727
2023-09-18,18.5
2023-09-19,17.799999237060547
2023-09-20,17.760000228881836
2023-09-21,16.5
2023-09-22,16.700000762939453
2023-09-25,17.0
2023-09-26,16.34000015258789
2023-09-27,15.819999694824219
2023-09-28,15.600000381469727
2023-09-29,15.600000381469727
2023-10-02,16.760000228881836
2023-10-03,15.399999618530273
2023-10-04,16.3799991607666
2023-10-05,15.399999618530273
2023-10-06,15.800000190734863
2023-10-09,15.0
2023-10-10,15.0
2023-10-11,14.0
2023-10-12,13.300000190734863
2023-10-13,13.0
2023-10-16,12.539999961853027
2023-10-17,12.199999809265137
2023-10-18,12.800000190734863
2023-10-19,11.020000457763672
2023-10-20,11.399999618530273
2023-10-23,10.619999885559082
2023-10-24,11.260000228881836
2023-10-25,9.920000076293945
2023-10-26,9.779999732971191
2023-10-27,9.819999694824219
2023-10-30,10.260000228881836
2023-10-31,10.020000457763672
2023-11-01,11.65999984741211
2023-11-02,12.220000267028809
2023-11-03,12.979999542236328
2023-11-06,14.600000381469727
2023-11-07,18.6200008392334
2023-11-08,18.399999618530273
2023-11-09,8.520000457763672
2023-11-10,8.0
2023-11-13,7.360000133514404
2023-11-14,7.0
2023-11-15,7.400000095367432
2023-11-16,6.5
2023-11-17,6.820000171661377
2023-11-20,7.0
2023-11-21,6.960000038146973
2023-11-22,6.840000152587891
2023-11-24,7.059999942779541
2023-11-27,8.279999732971191
2023-11-28,7.980000019073486
2023-11-29,8.380000114440918
2023-11-30,8.399999618530273
2023-12-01,8.220000267028809
2023-12-04,8.079999923706055
2023-12-05,8.0600004196167
2023-12-06,7.5
2023-12-07,7.0
2023-12-08,6.059999942779541
2023-12-11,6.199999809265137
2023-12-12,5.420000076293945
2023-12-13,5.920000076293945
2023-12-14,6.199999809265137
2023-12-15,6.699999809265137
2023-12-18,6.679999828338623
2023-12-19,6.300000190734863
2023-12-20,6.159999847412109
2023-12-21,6.460000038146973
2023-12-22,6.5
2023-12-26,6.0
2023-12-27,6.380000114440918
2023-12-28,7.300000190734863
2023-12-29,6.880000114440918
2024-01-02,7.559999942779541
2024-01-03,6.840000152587891
2024-01-04,7.599999904632568
2024-01-05,10.0
2024-01-08,9.119999885559082
2024-01-09,9.0
2024-01-10,8.380000114440918
2024-01-11,8.300000190734863
2024-01-12,8.199999809265137
2024-01-16,7.0
2024-01-17,7.099999904632568
2024-01-18,6.699999809265137
2024-01-19,7.039999961853027
2024-01-22,6.960000038146973
2024-01-23,6.900000095367432
2024-01-24,7.400000095367432
2024-01-25,7.400000095367432
2024-01-26,7.300000190734863
2024-01-29,7.599999904632568
2024-01-30,7.739999771118164
2024-01-31,7.860000133514404
2024-02-01,7.71999979019165
2024-02-02,8.180000305175781
2024-02-05,8.680000305175781
2024-02-06,9.260000228881836
2024-02-07,9.0
2024-02-08,8.800000190734863
2024-02-09,8.600000381469727
2024-02-12,8.199999809265137
2024-02-13,7.800000190734863
2024-02-14,8.859999656677246
2024-02-15,8.800000190734863
2024-02-16,8.600000381469727
2024-02-20,8.800000190734863
2024-02-21,8.65999984741211
2024-02-22,8.5600004196167
2024-02-23,8.600000381469727
2024-02-26,9.119999885559082
2024-02-27,9.100000381469727
2024-02-28,10.399999618530273
2024-02-29,9.960000038146973
2024-03-01,9.619999885559082
2024-03-04,9.479999542236328
2024-03-05,8.600000381469727
2024-03-06,8.65999984741211
2024-03-07,9.260000228881836
2024-03-08,9.119999885559082
2024-03-11,9.279999732971191
2024-03-12,8.899999618530273
2024-03-13,9.0
2024-03-14,8.9399995803833
2024-03-15,9.199999809265137
2024-03-18,11.619999885559082
2024-03-19,12.600000381469727
2024-03-20,13.260000228881836
2024-03-21,12.600000381469727
2024-03-22,12.199999809265137
2024-03-25,12.15999984741211
2024-03-26,11.979999542236328
2024-03-27,11.65999984741211
2024-03-28,11.260000228881836
2024-04-01,10.399999618530273
2024-04-02,10.180000305175781
2024-04-03,9.979999542236328
2024-04-04,9.720000267028809
2024-04-05,9.720000267028809
2024-04-08,9.600000381469727
2024-04-09,9.800000190734863
2024-04-10,11.199999809265137
2024-04-11,11.699999809265137
2024-04-12,11.180000305175781
2024-04-15,10.279999732971191
2024-04-16,9.720000267028809
2024-04-17,10.420000076293945
2024-04-18,10.399999618530273
2024-04-19,9.600000381469727
2024-04-22,9.779999732971191
2024-04-23,9.5
2024-04-24,9.260000228881836
2024-04-25,7.400000095367432
2024-04-26,7.360000133514404
2024-04-29,7.340000152587891
2024-04-30,7.480000019073486
2024-05-01,7.179999828338623
2024-05-02,6.800000190734863
2024-05-03,6.800000190734863
2024-05-06,7.099999904632568
2024-05-07,6.619999885559082
2024-05-08,6.940000057220459
2024-05-09,6.940000057220459
2024-05-10,6.519999980926514
2024-05-13,6.599999904632568
2024-05-14,5.820000171661377
2024-05-15,6.380000114440918
2024-05-16,6.78000020980835
2024-05-17,6.599999904632568
2024-05-20,6.320000171661377
2024-05-21,6.679999828338623
2024-05-22,6.800000190734863
2024-05-23,6.599999904632568
2024-05-24,7.139999866485596
2024-05-28,7.599999904632568
2024-05-29,8.640000343322754
2024-05-30,8.0
2024-05-31,8.100000381469727
2024-06-03,7.0
2024-06-04,6.659999847412109
2024-06-05,6.900000095367432
2024-06-06,6.800000190734863
2024-06-07,6.760000228881836
2024-06-10,8.220000267028809
2024-06-11,9.199999809265137
2024-06-12,9.300000190734863
2024-06-13,8.979999542236328
2024-06-14,8.539999961853027
2024-06-17,8.739999771118164
2024-06-18,8.800000190734863
2024-06-20,10.199999809265137
2024-06-21,9.5600004196167
2024-06-24,11.699999809265137
2024-06-25,10.5
2024-06-26,11.279999732971191
2024-06-27,11.739999771118164
2024-06-28,11.520000457763672
2024-07-01,11.5
2024-07-02,9.819999694824219
2024-07-03,9.399999618530273
2024-07-05,10.579999923706055
2024-07-08,9.800000190734863
2024-07-09,9.600000381469727
2024-07-10,9.760000228881836
2024-07-11,9.880000114440918
2024-07-12,9.680000305175781
2024-07-15,8.619999885559082
2024-07-16,9.399999618530273
2024-07-17,8.880000114440918
2024-07-18,8.4399995803833
2024-07-19,8.960000038146973
2024-07-22,8.699999809265137
2024-07-23,8.720000267028809
2024-07-24,8.680000305175781
2024-07-25,8.4399995803833
2024-07-26,8.520000457763672
2024-07-29,8.520000457763672
2024-07-30,8.119999885559082
2024-07-31,8.5
2024-08-01,8.239999771118164
2024-08-02,8.180000305175781
2024-08-05,7.760000228881836
2024-08-06,8.140000343322754
2024-08-07,7.199999809265137
2024-08-08,7.239999771118164
2024-08-09,7.159999847412109
2024-08-12,7.900000095367432
2024-08-13,6.900000095367432
2024-08-14,7.340000152587891
2024-08-15,7.440000057220459
2024-08-16,8.300000190734863
2024-08-19,8.760000228881836
2024-08-20,8.5600004196167
2024-08-21,7.920000076293945
2024-08-22,7.659999847412109
2024-08-23,7.239999771118164
2024-08-26,7.320000171661377
2024-08-27,7.659999847412109
2024-08-28,7.380000114440918
2024-08-29,7.099999904632568
2024-08-30,7.21999979019165
2024-09-03,6.71999979019165
2024-09-04,6.760000228881836
2024-09-05,6.579999923706055
2024-09-06,6.599999904632568
2024-09-09,6.380000114440918
2024-09-10,6.599999904632568
2024-09-11,6.599999904632568
2024-09-12,6.320000171661377
2024-09-13,6.21999979019165
2024-09-16,6.159999847412109
2024-09-17,6.139999866485596
2024-09-18,5.840000152587891
2024-09-19,5.460000038146973
2024-09-20,5.519999980926514
2024-09-23,5.559999942779541
2024-09-24,5.559999942779541
2024-09-25,5.199999809265137
2024-09-26,4.739999771118164
2024-09-27,5.079999923706055
2024-09-30,4.639999866485596
2024-10-01,4.400000095367432
2024-10-02,4.340000152587891
2024-10-03,4.579999923706055
2024-10-04,4.800000190734863
2024-10-07,4.360000133514404
2024-10-08,4.800000190734863
2024-10-09,4.579999923706055
2024-10-10,4.150000095367432
2024-10-11,3.5999999046325684
2024-10-14,3.7100000381469727
2024-10-15,4.0
2024-10-16,4.03000020980835
2024-10-17,4.039999961853027
2024-10-18,3.950000047683716
2024-10-21,3.880000114440918
2024-10-22,3.5850000381469727
2024-10-23,3.2899999618530273
2024-10-24,3.3919999599456787
2024-10-25,3.4800000190734863
2024-10-28,3.359999895095825
2024-10-29,3.3299999237060547
2024-10-30,3.009999990463257
2024-10-31,2.930000066757202
2024-11-01,2.8499999046325684
2024-11-04,2.4800000190734863
2024-11-05,2.5399999618530273
2024-11-06,2.559999942779541
2024-11-07,2.380000114440918
2024-11-08,2.2100000381469727
2024-11-11,2.069999933242798
2024-11-12,1.940000057220459
2024-11-13,1.8899999856948853
2024-11-14,1.899999976158142
2024-11-15,1.6299999952316284
2024-11-18,1.4900000095367432
2024-11-19,1.5499999523162842
2024-11-20,1.5099999904632568
2024-11-21,1.4500000476837158
