Date,GSM
2023-01-03,3.6600000858306885
2023-01-04,3.930000066757202
2023-01-05,3.990000009536743
2023-01-06,4.269999980926514
2023-01-09,4.360000133514404
2023-01-10,4.460000038146973
2023-01-11,4.599999904632568
2023-01-12,4.78000020980835
2023-01-13,4.840000152587891
2023-01-17,4.769999980926514
2023-01-18,4.789999961853027
2023-01-19,4.650000095367432
2023-01-20,4.789999961853027
2023-01-23,4.710000038146973
2023-01-24,4.769999980926514
2023-01-25,4.789999961853027
2023-01-26,4.78000020980835
2023-01-27,4.730000019073486
2023-01-30,4.559999942779541
2023-01-31,4.75
2023-02-01,4.699999809265137
2023-02-02,4.820000171661377
2023-02-03,4.789999961853027
2023-02-06,4.53000020980835
2023-02-07,4.599999904632568
2023-02-08,4.639999866485596
2023-02-09,4.449999809265137
2023-02-10,4.389999866485596
2023-02-13,4.420000076293945
2023-02-14,4.5
2023-02-15,4.489999771118164
2023-02-16,4.400000095367432
2023-02-17,4.269999980926514
2023-02-21,4.349999904632568
2023-02-22,4.28000020980835
2023-02-23,5.03000020980835
2023-02-24,4.989999771118164
2023-02-27,4.929999828338623
2023-02-28,4.989999771118164
2023-03-01,5.289999961853027
2023-03-02,5.28000020980835
2023-03-03,5.300000190734863
2023-03-06,4.920000076293945
2023-03-07,4.909999847412109
2023-03-08,4.949999809265137
2023-03-09,4.679999828338623
2023-03-10,4.639999866485596
2023-03-13,4.460000038146973
2023-03-14,4.619999885559082
2023-03-15,4.320000171661377
2023-03-16,4.349999904632568
2023-03-17,4.28000020980835
2023-03-20,4.409999847412109
2023-03-21,4.53000020980835
2023-03-22,4.309999942779541
2023-03-23,4.269999980926514
2023-03-24,4.460000038146973
2023-03-27,4.53000020980835
2023-03-28,4.619999885559082
2023-03-29,4.71999979019165
2023-03-30,4.849999904632568
2023-03-31,4.940000057220459
2023-04-03,5.099999904632568
2023-04-04,4.570000171661377
2023-04-05,4.380000114440918
2023-04-06,4.480000019073486
2023-04-10,4.5
2023-04-11,4.650000095367432
2023-04-12,4.46999979019165
2023-04-13,4.389999866485596
2023-04-14,4.329999923706055
2023-04-17,4.309999942779541
2023-04-18,4.300000190734863
2023-04-19,4.28000020980835
2023-04-20,4.150000095367432
2023-04-21,4.130000114440918
2023-04-24,4.070000171661377
2023-04-25,4.039999961853027
2023-04-26,4.059999942779541
2023-04-27,4.079999923706055
2023-04-28,4.039999961853027
2023-05-01,4.090000152587891
2023-05-02,4.050000190734863
2023-05-03,4.079999923706055
2023-05-04,4.059999942779541
2023-05-05,4.21999979019165
2023-05-08,4.130000114440918
2023-05-09,4.239999771118164
2023-05-10,4.269999980926514
2023-05-11,4.639999866485596
2023-05-12,4.599999904632568
2023-05-15,4.449999809265137
2023-05-16,4.409999847412109
2023-05-17,4.440000057220459
2023-05-18,4.550000190734863
2023-05-19,4.650000095367432
2023-05-22,5.019999980926514
2023-05-23,4.860000133514404
2023-05-24,4.820000171661377
2023-05-25,4.710000038146973
2023-05-26,4.739999771118164
2023-05-30,4.5
2023-05-31,4.340000152587891
2023-06-01,4.489999771118164
2023-06-02,4.78000020980835
2023-06-05,4.75
2023-06-06,5.059999942779541
2023-06-07,5.130000114440918
2023-06-08,5.010000228881836
2023-06-09,5.059999942779541
2023-06-12,5.070000171661377
2023-06-13,5.239999771118164
2023-06-14,5.340000152587891
2023-06-15,5.329999923706055
2023-06-16,5.110000133514404
2023-06-20,5.079999923706055
2023-06-21,5.119999885559082
2023-06-22,5.03000020980835
2023-06-23,5.0
2023-06-26,4.940000057220459
2023-06-27,4.929999828338623
2023-06-28,4.809999942779541
2023-06-29,4.849999904632568
2023-06-30,4.769999980926514
2023-07-03,4.880000114440918
2023-07-05,4.789999961853027
2023-07-06,4.71999979019165
2023-07-07,4.820000171661377
2023-07-10,4.909999847412109
2023-07-11,4.860000133514404
2023-07-12,4.900000095367432
2023-07-13,5.010000228881836
2023-07-14,4.869999885559082
2023-07-17,4.800000190734863
2023-07-18,4.980000019073486
2023-07-19,5.050000190734863
2023-07-20,4.889999866485596
2023-07-21,5.070000171661377
2023-07-24,5.119999885559082
2023-07-25,5.199999809265137
2023-07-26,5.159999847412109
2023-07-27,4.96999979019165
2023-07-28,5.059999942779541
2023-07-31,5.420000076293945
2023-08-01,5.389999866485596
2023-08-02,5.039999961853027
2023-08-03,5.079999923706055
2023-08-04,5.03000020980835
2023-08-07,5.070000171661377
2023-08-08,4.96999979019165
2023-08-09,5.019999980926514
2023-08-10,4.929999828338623
2023-08-11,4.829999923706055
2023-08-14,4.829999923706055
2023-08-15,5.139999866485596
2023-08-16,5.619999885559082
2023-08-17,5.599999904632568
2023-08-18,5.590000152587891
2023-08-21,5.679999828338623
2023-08-22,5.630000114440918
2023-08-23,5.570000171661377
2023-08-24,5.510000228881836
2023-08-25,5.489999771118164
2023-08-28,5.409999847412109
2023-08-29,5.480000019073486
2023-08-30,5.340000152587891
2023-08-31,5.329999923706055
2023-09-01,5.389999866485596
2023-09-05,5.53000020980835
2023-09-06,5.349999904632568
2023-09-07,5.300000190734863
2023-09-08,5.349999904632568
2023-09-11,5.309999942779541
2023-09-12,5.369999885559082
2023-09-13,5.449999809265137
2023-09-14,5.610000133514404
2023-09-15,5.429999828338623
2023-09-18,5.199999809265137
2023-09-19,5.309999942779541
2023-09-20,5.320000171661377
2023-09-21,5.170000076293945
2023-09-22,5.179999828338623
2023-09-25,5.150000095367432
2023-09-26,5.090000152587891
2023-09-27,5.059999942779541
2023-09-28,5.170000076293945
2023-09-29,5.199999809265137
2023-10-02,5.0
2023-10-03,5.079999923706055
2023-10-04,4.820000171661377
2023-10-05,4.900000095367432
2023-10-06,5.019999980926514
2023-10-09,5.070000171661377
2023-10-10,5.139999866485596
2023-10-11,5.090000152587891
2023-10-12,4.980000019073486
2023-10-13,4.869999885559082
2023-10-16,4.869999885559082
2023-10-17,4.929999828338623
2023-10-18,4.710000038146973
2023-10-19,4.639999866485596
2023-10-20,4.429999828338623
2023-10-23,4.510000228881836
2023-10-24,4.650000095367432
2023-10-25,4.449999809265137
2023-10-26,4.5
2023-10-27,4.429999828338623
2023-10-30,4.440000057220459
2023-10-31,4.550000190734863
2023-11-01,4.449999809265137
2023-11-02,4.610000133514404
2023-11-03,4.699999809265137
2023-11-06,4.53000020980835
2023-11-07,4.460000038146973
2023-11-08,4.699999809265137
2023-11-09,4.489999771118164
2023-11-10,4.429999828338623
2023-11-13,4.409999847412109
2023-11-14,4.670000076293945
2023-11-15,4.889999866485596
2023-11-16,4.860000133514404
2023-11-17,4.989999771118164
2023-11-20,4.929999828338623
2023-11-21,4.889999866485596
2023-11-22,4.940000057220459
2023-11-24,4.980000019073486
2023-11-27,4.940000057220459
2023-11-28,5.159999847412109
2023-11-29,5.380000114440918
2023-11-30,5.789999961853027
2023-12-01,6.119999885559082
2023-12-04,6.119999885559082
2023-12-05,5.880000114440918
2023-12-06,6.010000228881836
2023-12-07,6.110000133514404
2023-12-08,6.110000133514404
2023-12-11,6.110000133514404
2023-12-12,5.989999771118164
2023-12-13,6.539999961853027
2023-12-14,6.570000171661377
2023-12-15,6.46999979019165
2023-12-18,6.349999904632568
2023-12-19,6.46999979019165
2023-12-20,6.309999942779541
2023-12-21,6.53000020980835
2023-12-22,6.690000057220459
2023-12-26,6.710000038146973
2023-12-27,6.730000019073486
2023-12-28,6.71999979019165
2023-12-29,6.510000228881836
2024-01-02,6.510000228881836
2024-01-03,6.300000190734863
2024-01-04,6.289999961853027
2024-01-05,6.329999923706055
2024-01-08,6.389999866485596
2024-01-09,6.300000190734863
2024-01-10,6.159999847412109
2024-01-11,6.110000133514404
2024-01-12,6.099999904632568
2024-01-16,6.139999866485596
2024-01-17,6.019999980926514
2024-01-18,6.090000152587891
2024-01-19,6.099999904632568
2024-01-22,5.980000019073486
2024-01-23,5.679999828338623
2024-01-24,5.329999923706055
2024-01-25,5.099999904632568
2024-01-26,5.079999923706055
2024-01-29,5.139999866485596
2024-01-30,5.090000152587891
2024-01-31,5.059999942779541
2024-02-01,5.079999923706055
2024-02-02,5.03000020980835
2024-02-05,4.920000076293945
2024-02-06,5.079999923706055
2024-02-07,5.110000133514404
2024-02-08,5.150000095367432
2024-02-09,5.150000095367432
2024-02-12,5.139999866485596
2024-02-13,4.980000019073486
2024-02-14,5.230000019073486
2024-02-15,5.28000020980835
2024-02-16,5.320000171661377
2024-02-20,5.079999923706055
2024-02-21,5.210000038146973
2024-02-22,4.880000114440918
2024-02-23,4.940000057220459
2024-02-26,4.860000133514404
2024-02-27,4.760000228881836
2024-02-28,4.539999961853027
2024-02-29,4.550000190734863
2024-03-01,4.550000190734863
2024-03-04,4.46999979019165
2024-03-05,4.340000152587891
2024-03-06,4.360000133514404
2024-03-07,4.539999961853027
2024-03-08,4.46999979019165
2024-03-11,4.309999942779541
2024-03-12,4.380000114440918
2024-03-13,4.380000114440918
2024-03-14,4.349999904632568
2024-03-15,4.46999979019165
2024-03-18,4.429999828338623
2024-03-19,4.53000020980835
2024-03-20,4.75
2024-03-21,4.699999809265137
2024-03-22,4.739999771118164
2024-03-25,4.75
2024-03-26,4.829999923706055
2024-03-27,4.940000057220459
2024-03-28,4.980000019073486
2024-04-01,4.760000228881836
2024-04-02,4.949999809265137
2024-04-03,5.099999904632568
2024-04-04,5.059999942779541
2024-04-05,5.090000152587891
2024-04-08,5.199999809265137
2024-04-09,5.25
2024-04-10,5.579999923706055
2024-04-11,5.440000057220459
2024-04-12,5.150000095367432
2024-04-15,5.130000114440918
2024-04-16,5.050000190734863
2024-04-17,4.989999771118164
2024-04-18,5.03000020980835
2024-04-19,5.010000228881836
2024-04-22,5.010000228881836
2024-04-23,5.019999980926514
2024-04-24,5.090000152587891
2024-04-25,5.190000057220459
2024-04-26,5.230000019073486
2024-04-29,5.309999942779541
2024-04-30,5.25
2024-05-01,5.210000038146973
2024-05-02,5.340000152587891
2024-05-03,5.380000114440918
2024-05-06,5.429999828338623
2024-05-07,5.400000095367432
2024-05-08,5.360000133514404
2024-05-09,5.480000019073486
2024-05-10,5.440000057220459
2024-05-13,5.449999809265137
2024-05-14,5.579999923706055
2024-05-15,5.989999771118164
2024-05-16,5.940000057220459
2024-05-17,6.03000020980835
2024-05-20,6.159999847412109
2024-05-21,6.099999904632568
2024-05-22,6.050000190734863
2024-05-23,5.78000020980835
2024-05-24,5.96999979019165
2024-05-28,6.039999961853027
2024-05-29,5.869999885559082
2024-05-30,5.849999904632568
2024-05-31,5.949999809265137
2024-06-03,5.96999979019165
2024-06-04,5.769999980926514
2024-06-05,5.829999923706055
2024-06-06,5.940000057220459
2024-06-07,5.789999961853027
2024-06-10,5.760000228881836
2024-06-11,5.599999904632568
2024-06-12,5.519999980926514
2024-06-13,5.440000057220459
2024-06-14,5.369999885559082
2024-06-17,5.340000152587891
2024-06-18,5.170000076293945
2024-06-20,5.210000038146973
2024-06-21,5.179999828338623
2024-06-24,5.199999809265137
2024-06-25,5.210000038146973
2024-06-26,5.260000228881836
2024-06-27,5.349999904632568
2024-06-28,5.360000133514404
2024-07-01,5.489999771118164
2024-07-02,5.519999980926514
2024-07-03,5.639999866485596
2024-07-05,5.699999809265137
2024-07-08,5.710000038146973
2024-07-09,5.71999979019165
2024-07-10,5.710000038146973
2024-07-11,5.710000038146973
2024-07-12,5.789999961853027
2024-07-15,5.840000152587891
2024-07-16,6.010000228881836
2024-07-17,5.920000076293945
2024-07-18,5.820000171661377
2024-07-19,5.78000020980835
2024-07-22,5.71999979019165
2024-07-23,5.699999809265137
2024-07-24,5.570000171661377
2024-07-25,5.409999847412109
2024-07-26,5.429999828338623
2024-07-29,5.309999942779541
2024-07-30,5.289999961853027
2024-07-31,5.550000190734863
2024-08-01,5.159999847412109
2024-08-02,4.849999904632568
2024-08-05,4.690000057220459
2024-08-06,4.800000190734863
2024-08-07,4.599999904632568
2024-08-08,4.420000076293945
2024-08-09,4.610000133514404
2024-08-12,4.53000020980835
2024-08-13,4.559999942779541
2024-08-14,4.46999979019165
2024-08-15,4.570000171661377
2024-08-16,4.539999961853027
2024-08-19,4.559999942779541
2024-08-20,4.440000057220459
2024-08-21,4.400000095367432
2024-08-22,4.329999923706055
2024-08-23,4.539999961853027
2024-08-26,4.400000095367432
2024-08-27,4.380000114440918
2024-08-28,4.409999847412109
2024-08-29,4.409999847412109
2024-08-30,4.420000076293945
2024-09-03,4.28000020980835
2024-09-04,4.289999961853027
2024-09-05,4.210000038146973
2024-09-06,4.210000038146973
2024-09-09,4.190000057220459
2024-09-10,4.130000114440918
2024-09-11,4.25
2024-09-12,4.139999866485596
2024-09-13,4.179999828338623
2024-09-16,4.150000095367432
2024-09-17,4.179999828338623
2024-09-18,4.199999809265137
2024-09-19,4.309999942779541
2024-09-20,4.199999809265137
2024-09-23,4.239999771118164
2024-09-24,4.349999904632568
2024-09-25,4.309999942779541
2024-09-26,4.389999866485596
2024-09-27,4.579999923706055
2024-09-30,4.639999866485596
2024-10-01,4.960000038146973
2024-10-02,4.599999904632568
2024-10-03,4.489999771118164
2024-10-04,4.570000171661377
2024-10-07,4.53000020980835
2024-10-08,4.389999866485596
2024-10-09,4.369999885559082
2024-10-10,4.409999847412109
2024-10-11,4.53000020980835
2024-10-14,4.579999923706055
2024-10-15,4.53000020980835
2024-10-16,4.53000020980835
2024-10-17,4.590000152587891
2024-10-18,4.5
2024-10-21,4.46999979019165
2024-10-22,4.46999979019165
2024-10-23,4.309999942779541
2024-10-24,4.329999923706055
2024-10-25,4.289999961853027
2024-10-28,4.369999885559082
2024-10-29,4.28000020980835
2024-10-30,4.21999979019165
2024-10-31,4.190000057220459
2024-11-01,4.210000038146973
2024-11-04,4.199999809265137
2024-11-05,4.260000228881836
2024-11-06,4.679999828338623
2024-11-07,4.340000152587891
2024-11-08,4.179999828338623
2024-11-11,4.170000076293945
2024-11-12,4.099999904632568
2024-11-13,4.039999961853027
2024-11-14,4.03000020980835
2024-11-15,4.230000019073486
2024-11-18,4.53000020980835
2024-11-19,4.489999771118164
2024-11-20,4.480000019073486
2024-11-21,4.519999980926514
