Date,NOVA
2022-12-29,17.850000381469727
2022-12-30,18.010000228881836
2023-01-03,17.559999465942383
2023-01-04,18.209999084472656
2023-01-05,17.100000381469727
2023-01-06,17.65999984741211
2023-01-09,17.420000076293945
2023-01-10,18.010000228881836
2023-01-11,19.579999923706055
2023-01-12,20.450000762939453
2023-01-13,21.25
2023-01-17,21.760000228881836
2023-01-18,21.81999969482422
2023-01-19,19.059999465942383
2023-01-20,19.440000534057617
2023-01-23,20.520000457763672
2023-01-24,20.149999618530273
2023-01-25,18.639999389648438
2023-01-26,18.110000610351562
2023-01-27,19.209999084472656
2023-01-30,18.75
2023-01-31,19.479999542236328
2023-02-01,20.079999923706055
2023-02-02,20.81999969482422
2023-02-03,19.350000381469727
2023-02-06,19.06999969482422
2023-02-07,18.8799991607666
2023-02-08,18.239999771118164
2023-02-09,17.25
2023-02-10,17.010000228881836
2023-02-13,17.59000015258789
2023-02-14,17.530000686645508
2023-02-15,18.489999771118164
2023-02-16,17.790000915527344
2023-02-17,18.030000686645508
2023-02-21,16.940000534057617
2023-02-22,16.889999389648438
2023-02-23,17.530000686645508
2023-02-24,16.59000015258789
2023-02-27,17.3700008392334
2023-02-28,17.780000686645508
2023-03-01,17.600000381469727
2023-03-02,17.299999237060547
2023-03-03,18.239999771118164
2023-03-06,19.010000228881836
2023-03-07,18.700000762939453
2023-03-08,18.18000030517578
2023-03-09,17.43000030517578
2023-03-10,16.309999465942383
2023-03-13,16.81999969482422
2023-03-14,16.149999618530273
2023-03-15,15.229999542236328
2023-03-16,14.699999809265137
2023-03-17,12.930000305175781
2023-03-20,12.6899995803833
2023-03-21,14.430000305175781
2023-03-22,13.529999732971191
2023-03-23,13.229999542236328
2023-03-24,13.170000076293945
2023-03-27,13.0600004196167
2023-03-28,12.6899995803833
2023-03-29,13.920000076293945
2023-03-30,14.390000343322754
2023-03-31,15.619999885559082
2023-04-03,15.479999542236328
2023-04-04,15.510000228881836
2023-04-05,14.869999885559082
2023-04-06,14.739999771118164
2023-04-10,15.569999694824219
2023-04-11,16.0
2023-04-12,15.609999656677246
2023-04-13,16.479999542236328
2023-04-14,15.850000381469727
2023-04-17,16.549999237060547
2023-04-18,16.139999389648438
2023-04-19,15.829999923706055
2023-04-20,18.149999618530273
2023-04-21,18.040000915527344
2023-04-24,18.59000015258789
2023-04-25,17.84000015258789
2023-04-26,16.31999969482422
2023-04-27,18.18000030517578
2023-04-28,17.959999084472656
2023-05-01,17.229999542236328
2023-05-02,16.260000228881836
2023-05-03,16.34000015258789
2023-05-04,15.0
2023-05-05,15.75
2023-05-08,15.460000038146973
2023-05-09,15.329999923706055
2023-05-10,16.06999969482422
2023-05-11,15.989999771118164
2023-05-12,15.850000381469727
2023-05-15,16.110000610351562
2023-05-16,15.270000457763672
2023-05-17,15.859999656677246
2023-05-18,15.300000190734863
2023-05-19,14.34000015258789
2023-05-22,15.59000015258789
2023-05-23,16.229999542236328
2023-05-24,16.139999389648438
2023-05-25,16.18000030517578
2023-05-26,16.479999542236328
2023-05-30,17.68000030517578
2023-05-31,17.65999984741211
2023-06-01,18.15999984741211
2023-06-02,17.90999984741211
2023-06-05,17.940000534057617
2023-06-06,17.709999084472656
2023-06-07,17.899999618530273
2023-06-08,17.8799991607666
2023-06-09,17.489999771118164
2023-06-12,18.239999771118164
2023-06-13,18.899999618530273
2023-06-14,18.479999542236328
2023-06-15,19.520000457763672
2023-06-16,18.760000228881836
2023-06-20,18.229999542236328
2023-06-21,18.6200008392334
2023-06-22,18.389999389648438
2023-06-23,18.200000762939453
2023-06-26,18.75
2023-06-27,19.040000915527344
2023-06-28,18.860000610351562
2023-06-29,17.739999771118164
2023-06-30,18.309999465942383
2023-07-03,18.299999237060547
2023-07-05,18.459999084472656
2023-07-06,16.93000030517578
2023-07-07,17.760000228881836
2023-07-10,18.780000686645508
2023-07-11,19.770000457763672
2023-07-12,20.920000076293945
2023-07-13,21.65999984741211
2023-07-14,21.010000228881836
2023-07-17,22.90999984741211
2023-07-18,23.43000030517578
2023-07-19,23.260000228881836
2023-07-20,22.579999923706055
2023-07-21,21.440000534057617
2023-07-24,21.040000915527344
2023-07-25,20.700000762939453
2023-07-26,20.5
2023-07-27,18.100000381469727
2023-07-28,17.940000534057617
2023-07-31,17.65999984741211
2023-08-01,17.729999542236328
2023-08-02,16.59000015258789
2023-08-03,16.540000915527344
2023-08-04,15.649999618530273
2023-08-07,15.75
2023-08-08,15.529999732971191
2023-08-09,16.459999084472656
2023-08-10,15.720000267028809
2023-08-11,15.569999694824219
2023-08-14,16.200000762939453
2023-08-15,15.010000228881836
2023-08-16,14.260000228881836
2023-08-17,13.5
2023-08-18,13.350000381469727
2023-08-21,12.729999542236328
2023-08-22,12.800000190734863
2023-08-23,13.260000228881836
2023-08-24,12.819999694824219
2023-08-25,13.289999961853027
2023-08-28,12.869999885559082
2023-08-29,14.119999885559082
2023-08-30,13.779999732971191
2023-08-31,13.90999984741211
2023-09-01,14.029999732971191
2023-09-05,14.09000015258789
2023-09-06,13.920000076293945
2023-09-07,13.170000076293945
2023-09-08,12.989999771118164
2023-09-11,12.699999809265137
2023-09-12,13.75
2023-09-13,12.970000267028809
2023-09-14,13.579999923706055
2023-09-15,12.859999656677246
2023-09-18,11.819999694824219
2023-09-19,11.670000076293945
2023-09-20,11.680000305175781
2023-09-21,10.829999923706055
2023-09-22,10.84000015258789
2023-09-25,10.949999809265137
2023-09-26,10.59000015258789
2023-09-27,10.579999923706055
2023-09-28,10.359999656677246
2023-09-29,10.470000267028809
2023-10-02,9.680000305175781
2023-10-03,9.40999984741211
2023-10-04,9.619999885559082
2023-10-05,8.8100004196167
2023-10-06,9.130000114440918
2023-10-09,8.899999618530273
2023-10-10,9.890000343322754
2023-10-11,10.59000015258789
2023-10-12,10.319999694824219
2023-10-13,10.220000267028809
2023-10-16,10.529999732971191
2023-10-17,10.75
2023-10-18,10.229999542236328
2023-10-19,9.210000038146973
2023-10-20,8.670000076293945
2023-10-23,8.600000381469727
2023-10-24,8.529999732971191
2023-10-25,8.010000228881836
2023-10-26,9.3100004196167
2023-10-27,8.630000114440918
2023-10-30,8.789999961853027
2023-10-31,9.130000114440918
2023-11-01,9.010000228881836
2023-11-02,10.100000381469727
2023-11-03,10.510000228881836
2023-11-06,9.930000305175781
2023-11-07,10.279999732971191
2023-11-08,9.920000076293945
2023-11-09,9.489999771118164
2023-11-10,8.65999984741211
2023-11-13,8.520000457763672
2023-11-14,9.890000343322754
2023-11-15,10.539999961853027
2023-11-16,10.34000015258789
2023-11-17,10.729999542236328
2023-11-20,11.0
2023-11-21,10.529999732971191
2023-11-22,10.479999542236328
2023-11-24,10.220000267028809
2023-11-27,10.180000305175781
2023-11-28,11.0
2023-11-29,11.739999771118164
2023-11-30,11.600000381469727
2023-12-01,12.579999923706055
2023-12-04,12.260000228881836
2023-12-05,11.9399995803833
2023-12-06,12.119999885559082
2023-12-07,12.40999984741211
2023-12-08,10.40999984741211
2023-12-11,10.75
2023-12-12,10.300000190734863
2023-12-13,11.90999984741211
2023-12-14,13.859999656677246
2023-12-15,13.84000015258789
2023-12-18,13.170000076293945
2023-12-19,15.140000343322754
2023-12-20,14.170000076293945
2023-12-21,15.029999732971191
2023-12-22,15.380000114440918
2023-12-26,15.800000190734863
2023-12-27,16.049999237060547
2023-12-28,15.859999656677246
2023-12-29,15.25
2024-01-02,15.260000228881836
2024-01-03,14.569999694824219
2024-01-04,13.579999923706055
2024-01-05,12.729999542236328
2024-01-08,13.220000267028809
2024-01-09,13.020000457763672
2024-01-10,12.850000381469727
2024-01-11,12.279999732971191
2024-01-12,11.869999885559082
2024-01-16,10.470000267028809
2024-01-17,10.069999694824219
2024-01-18,10.079999923706055
2024-01-19,9.989999771118164
2024-01-22,10.449999809265137
2024-01-23,10.949999809265137
2024-01-24,10.289999961853027
2024-01-25,10.550000190734863
2024-01-26,10.239999771118164
2024-01-29,10.829999923706055
2024-01-30,10.920000076293945
2024-01-31,10.520000457763672
2024-02-01,10.800000190734863
2024-02-02,9.899999618530273
2024-02-05,8.859999656677246
2024-02-06,9.069999694824219
2024-02-07,10.350000381469727
2024-02-08,11.0
2024-02-09,11.680000305175781
2024-02-12,12.149999618530273
2024-02-13,10.699999809265137
2024-02-14,11.65999984741211
2024-02-15,11.920000076293945
2024-02-16,11.270000457763672
2024-02-20,11.239999771118164
2024-02-21,11.6899995803833
2024-02-22,8.569999694824219
2024-02-23,7.440000057220459
2024-02-26,6.929999828338623
2024-02-27,7.050000190734863
2024-02-28,6.53000020980835
2024-02-29,7.28000020980835
2024-03-01,7.239999771118164
2024-03-04,6.900000095367432
2024-03-05,6.150000095367432
2024-03-06,6.289999961853027
2024-03-07,5.690000057220459
2024-03-08,5.349999904632568
2024-03-11,5.329999923706055
2024-03-12,5.099999904632568
2024-03-13,4.650000095367432
2024-03-14,4.199999809265137
2024-03-15,4.46999979019165
2024-03-18,4.360000133514404
2024-03-19,4.389999866485596
2024-03-20,4.760000228881836
2024-03-21,5.679999828338623
2024-03-22,5.789999961853027
2024-03-25,5.389999866485596
2024-03-26,5.559999942779541
2024-03-27,5.96999979019165
2024-03-28,6.130000114440918
2024-04-01,5.670000076293945
2024-04-02,5.070000171661377
2024-04-03,5.28000020980835
2024-04-04,5.130000114440918
2024-04-05,4.78000020980835
2024-04-08,4.590000152587891
2024-04-09,5.400000095367432
2024-04-10,4.820000171661377
2024-04-11,4.460000038146973
2024-04-12,4.210000038146973
2024-04-15,4.099999904632568
2024-04-16,3.869999885559082
2024-04-17,3.9200000762939453
2024-04-18,3.7799999713897705
2024-04-19,3.799999952316284
2024-04-22,3.819999933242798
2024-04-23,3.9200000762939453
2024-04-24,3.930000066757202
2024-04-25,3.680000066757202
2024-04-26,4.0
2024-04-29,4.340000152587891
2024-04-30,4.210000038146973
2024-05-01,3.5299999713897705
2024-05-02,4.420000076293945
2024-05-03,4.789999961853027
2024-05-06,4.670000076293945
2024-05-07,4.420000076293945
2024-05-08,4.110000133514404
2024-05-09,4.329999923706055
2024-05-10,4.03000020980835
2024-05-13,4.179999828338623
2024-05-14,5.329999923706055
2024-05-15,4.809999942779541
2024-05-16,4.590000152587891
2024-05-17,4.199999809265137
2024-05-20,4.150000095367432
2024-05-21,4.050000190734863
2024-05-22,4.360000133514404
2024-05-23,4.070000171661377
2024-05-24,4.309999942779541
2024-05-28,4.46999979019165
2024-05-29,4.510000228881836
2024-05-30,5.079999923706055
2024-05-31,5.21999979019165
2024-06-03,5.53000020980835
2024-06-04,5.239999771118164
2024-06-05,5.619999885559082
2024-06-06,5.199999809265137
2024-06-07,4.900000095367432
2024-06-10,5.059999942779541
2024-06-11,5.320000171661377
2024-06-12,5.449999809265137
2024-06-13,5.46999979019165
2024-06-14,5.329999923706055
2024-06-17,5.050000190734863
2024-06-18,5.480000019073486
2024-06-20,5.730000019073486
2024-06-21,6.039999961853027
2024-06-24,6.0
2024-06-25,5.670000076293945
2024-06-26,5.900000095367432
2024-06-27,6.510000228881836
2024-06-28,5.579999923706055
2024-07-01,5.230000019073486
2024-07-02,5.170000076293945
2024-07-03,5.559999942779541
2024-07-05,5.630000114440918
2024-07-08,5.929999828338623
2024-07-09,6.079999923706055
2024-07-10,6.090000152587891
2024-07-11,7.25
2024-07-12,7.679999828338623
2024-07-15,6.920000076293945
2024-07-16,7.489999771118164
2024-07-17,7.289999961853027
2024-07-18,7.170000076293945
2024-07-19,7.380000114440918
2024-07-22,7.579999923706055
2024-07-23,7.389999866485596
2024-07-24,7.610000133514404
2024-07-25,7.539999961853027
2024-07-26,8.039999961853027
2024-07-29,7.239999771118164
2024-07-30,7.079999923706055
2024-07-31,7.070000171661377
2024-08-01,8.300000190734863
2024-08-02,7.989999771118164
2024-08-05,7.710000038146973
2024-08-06,7.25
2024-08-07,7.389999866485596
2024-08-08,7.28000020980835
2024-08-09,6.929999828338623
2024-08-12,6.619999885559082
2024-08-13,7.800000190734863
2024-08-14,7.75
2024-08-15,8.399999618530273
2024-08-16,8.59000015258789
2024-08-19,9.630000114440918
2024-08-20,9.670000076293945
2024-08-21,9.979999542236328
2024-08-22,9.84000015258789
2024-08-23,11.399999618530273
2024-08-26,11.359999656677246
2024-08-27,10.930000305175781
2024-08-28,10.739999771118164
2024-08-29,10.710000038146973
2024-08-30,11.109999656677246
2024-09-03,10.09000015258789
2024-09-04,11.5600004196167
2024-09-05,11.140000343322754
2024-09-06,10.470000267028809
2024-09-09,10.399999618530273
2024-09-10,10.5600004196167
2024-09-11,11.220000267028809
2024-09-12,10.75
2024-09-13,11.5
2024-09-16,11.619999885559082
2024-09-17,12.239999771118164
2024-09-18,12.149999618530273
2024-09-19,11.520000457763672
2024-09-20,11.069999694824219
2024-09-23,10.369999885559082
2024-09-24,10.350000381469727
2024-09-25,9.930000305175781
2024-09-26,10.550000190734863
2024-09-27,10.390000343322754
2024-09-30,9.739999771118164
2024-10-01,9.100000381469727
2024-10-02,8.4399995803833
2024-10-03,7.829999923706055
2024-10-04,7.440000057220459
2024-10-07,7.010000228881836
2024-10-08,6.940000057220459
2024-10-09,6.869999885559082
2024-10-10,6.5
2024-10-11,6.570000171661377
2024-10-14,6.329999923706055
2024-10-15,6.230000019073486
2024-10-16,6.260000228881836
2024-10-17,5.800000190734863
2024-10-18,5.739999771118164
2024-10-21,5.21999979019165
2024-10-22,5.210000038146973
2024-10-23,5.019999980926514
2024-10-24,5.199999809265137
2024-10-25,5.289999961853027
2024-10-28,5.349999904632568
2024-10-29,5.230000019073486
2024-10-30,5.380000114440918
2024-10-31,6.070000171661377
2024-11-01,5.730000019073486
2024-11-04,6.550000190734863
2024-11-05,7.059999942779541
2024-11-06,3.4200000762939453
2024-11-07,3.6500000953674316
2024-11-08,3.140000104904175
2024-11-11,3.490000009536743
2024-11-12,3.390000104904175
2024-11-13,3.4100000858306885
2024-11-14,4.03000020980835
2024-11-15,3.75
2024-11-18,3.6500000953674316
2024-11-19,3.440000057220459
2024-11-20,4.230000019073486
2024-11-21,4.369999885559082
