Date,AILE
2023-01-04,10.045000076293945
2023-01-05,10.0600004196167
2023-01-06,10.069999694824219
2023-01-09,10.0600004196167
2023-01-10,10.0600004196167
2023-01-11,10.069999694824219
2023-01-12,10.0600004196167
2023-01-13,10.069999694824219
2023-01-17,10.085000038146973
2023-01-18,10.09000015258789
2023-01-19,10.079999923706055
2023-01-20,10.085000038146973
2023-01-23,10.079999923706055
2023-01-24,10.079999923706055
2023-01-25,10.079999923706055
2023-01-26,10.079999923706055
2023-01-27,10.079999923706055
2023-01-30,10.09000015258789
2023-01-31,10.100000381469727
2023-02-01,10.100000381469727
2023-02-02,10.100000381469727
2023-02-03,10.119999885559082
2023-02-06,10.114999771118164
2023-02-07,10.109999656677246
2023-02-08,10.109999656677246
2023-02-09,10.119999885559082
2023-02-10,10.109999656677246
2023-02-13,10.100000381469727
2023-02-14,10.119999885559082
2023-02-15,10.130000114440918
2023-02-16,10.130000114440918
2023-02-17,10.119999885559082
2023-02-21,10.119999885559082
2023-02-22,10.130000114440918
2023-02-23,10.149999618530273
2023-02-24,10.130000114440918
2023-02-27,10.119999885559082
2023-02-28,10.119999885559082
2023-03-01,10.121999740600586
2023-03-02,10.121999740600586
2023-03-03,10.119999885559082
2023-03-06,10.149999618530273
2023-03-07,10.15999984741211
2023-03-08,10.15999984741211
2023-03-09,10.1899995803833
2023-03-10,10.210000038146973
2023-03-13,10.210000038146973
2023-03-14,10.1899995803833
2023-03-15,10.170000076293945
2023-03-16,10.170000076293945
2023-03-17,10.170000076293945
2023-03-20,10.260000228881836
2023-03-21,10.260000228881836
2023-03-22,10.260000228881836
2023-03-23,10.229999542236328
2023-03-24,10.229999542236328
2023-03-27,10.25
2023-03-28,10.25
2023-03-29,10.25
2023-03-30,10.25
2023-03-31,10.220000267028809
2023-04-03,10.260000228881836
2023-04-04,10.255000114440918
2023-04-05,10.260000228881836
2023-04-06,10.260000228881836
2023-04-10,10.270000457763672
2023-04-11,10.279999732971191
2023-04-12,10.279999732971191
2023-04-13,10.274999618530273
2023-04-14,10.274999618530273
2023-04-17,10.274999618530273
2023-04-18,10.274999618530273
2023-04-19,10.274999618530273
2023-04-20,10.274999618530273
2023-04-21,10.274999618530273
2023-04-24,10.279999732971191
2023-04-25,10.279999732971191
2023-04-26,10.279999732971191
2023-04-27,10.279999732971191
2023-04-28,10.350000381469727
2023-05-01,10.350000381469727
2023-05-02,10.3100004196167
2023-05-03,10.3100004196167
2023-05-04,10.300000190734863
2023-05-05,10.3100004196167
2023-05-08,10.300000190734863
2023-05-09,10.300000190734863
2023-05-10,10.300000190734863
2023-05-11,10.319999694824219
2023-05-12,10.319999694824219
2023-05-15,10.34000015258789
2023-05-16,10.319999694824219
2023-05-17,10.34000015258789
2023-05-18,10.350000381469727
2023-05-19,10.350000381469727
2023-05-22,10.354999542236328
2023-05-23,10.350000381469727
2023-05-24,10.359999656677246
2023-05-25,10.359999656677246
2023-05-26,10.380000114440918
2023-05-30,10.380000114440918
2023-05-31,10.449999809265137
2023-06-01,10.388999938964844
2023-06-02,10.380000114440918
2023-06-05,10.380000114440918
2023-06-06,10.380000114440918
2023-06-07,10.380000114440918
2023-06-08,10.380000114440918
2023-06-09,10.418000221252441
2023-06-12,10.418000221252441
2023-06-13,10.418000221252441
2023-06-14,10.399999618530273
2023-06-15,10.390000343322754
2023-06-16,10.390000343322754
2023-06-20,10.430000305175781
2023-06-21,10.430000305175781
2023-06-22,10.420000076293945
2023-06-23,10.420000076293945
2023-06-26,10.430000305175781
2023-06-27,10.430000305175781
2023-06-28,10.430000305175781
2023-06-29,10.4399995803833
2023-06-30,10.430000305175781
2023-07-03,10.430000305175781
2023-07-05,10.430000305175781
2023-07-06,10.420000076293945
2023-07-07,10.430000305175781
2023-07-10,10.4399995803833
2023-07-11,10.449999809265137
2023-07-12,10.444999694824219
2023-07-13,10.479999542236328
2023-07-14,10.489999771118164
2023-07-17,10.520000457763672
2023-07-18,10.5
2023-07-19,10.5
2023-07-20,10.5
2023-07-21,10.505000114440918
2023-07-24,10.505000114440918
2023-07-25,10.505000114440918
2023-07-26,10.479999542236328
2023-07-27,10.479999542236328
2023-07-28,10.479999542236328
2023-07-31,10.479999542236328
2023-08-01,10.510000228881836
2023-08-02,10.539999961853027
2023-08-03,10.539999961853027
2023-08-04,10.489999771118164
2023-08-07,10.489999771118164
2023-08-08,10.501999855041504
2023-08-09,10.520000457763672
2023-08-10,10.520000457763672
2023-08-11,10.520000457763672
2023-08-14,10.510000228881836
2023-08-15,10.520000457763672
2023-08-16,10.520000457763672
2023-08-17,10.4399995803833
2023-08-18,10.529999732971191
2023-08-21,10.510000228881836
2023-08-22,10.510000228881836
2023-08-23,10.510000228881836
2023-08-24,10.520000457763672
2023-08-25,10.520000457763672
2023-08-28,10.53499984741211
2023-08-29,10.550999641418457
2023-08-30,10.5600004196167
2023-08-31,10.57699966430664
2023-09-01,10.57699966430664
2023-09-05,10.593999862670898
2023-09-06,10.569999694824219
2023-09-07,10.579999923706055
2023-09-08,10.579999923706055
2023-09-11,10.579999923706055
2023-09-12,10.5600004196167
2023-09-13,10.550000190734863
2023-09-14,10.539999961853027
2023-09-15,10.520000457763672
2023-09-18,10.520000457763672
2023-09-19,10.5
2023-09-20,10.5
2023-09-21,10.470000267028809
2023-09-22,10.470000267028809
2023-09-25,10.479999542236328
2023-09-26,10.479999542236328
2023-09-27,10.470000267028809
2023-09-28,10.470000267028809
2023-09-29,10.470000267028809
2023-10-02,10.479999542236328
2023-10-03,10.470999717712402
2023-10-04,10.479999542236328
2023-10-05,10.470000267028809
2023-10-06,10.470000267028809
2023-10-09,10.479999542236328
2023-10-10,10.479999542236328
2023-10-11,10.479999542236328
2023-10-12,10.479999542236328
2023-10-13,10.479999542236328
2023-10-16,10.479999542236328
2023-10-17,10.470000267028809
2023-10-18,10.470000267028809
2023-10-19,10.449999809265137
2023-10-20,10.449999809265137
2023-10-23,10.449999809265137
2023-10-24,10.449999809265137
2023-10-25,10.449999809265137
2023-10-26,10.449999809265137
2023-10-27,10.489999771118164
2023-10-30,10.489999771118164
2023-10-31,10.489999771118164
2023-11-01,10.489999771118164
2023-11-02,10.489999771118164
2023-11-03,10.489999771118164
2023-11-06,10.510000228881836
2023-11-07,10.5
2023-11-08,10.5
2023-11-09,10.5
2023-11-10,10.470000267028809
2023-11-13,10.470999717712402
2023-11-14,10.489999771118164
2023-11-15,10.489999771118164
2023-11-16,10.489999771118164
2023-11-17,10.489999771118164
2023-11-20,10.489999771118164
2023-11-21,10.489999771118164
2023-11-22,10.470000267028809
2023-11-24,10.470000267028809
2023-11-27,10.470000267028809
2023-11-28,10.489999771118164
2023-11-29,10.5
2023-11-30,10.5
2023-12-01,10.489999771118164
2023-12-04,10.489999771118164
2023-12-05,10.489999771118164
2023-12-06,10.470000267028809
2023-12-07,10.470000267028809
2023-12-08,10.489999771118164
2023-12-11,10.5
2023-12-12,10.489999771118164
2023-12-13,10.510000228881836
2023-12-14,10.510000228881836
2023-12-15,10.510000228881836
2023-12-18,10.5
2023-12-19,10.503999710083008
2023-12-20,10.510000228881836
2023-12-21,10.510000228881836
2023-12-22,10.510000228881836
2023-12-26,10.489999771118164
2023-12-27,10.479999542236328
2023-12-28,10.479999542236328
2023-12-29,10.470000267028809
2024-01-02,10.51099967956543
2024-01-03,10.520000457763672
2024-01-04,10.539999961853027
2024-01-05,10.50100040435791
2024-01-08,10.50100040435791
2024-01-09,10.50100040435791
2024-01-10,10.510000228881836
2024-01-11,10.510000228881836
2024-01-12,10.510000228881836
2024-01-16,10.529999732971191
2024-01-17,10.520000457763672
2024-01-18,10.524999618530273
2024-01-19,10.529999732971191
2024-01-22,10.529999732971191
2024-01-23,10.539999961853027
2024-01-24,10.520000457763672
2024-01-25,10.510000228881836
2024-01-26,10.510000228881836
2024-01-29,10.545000076293945
2024-01-30,10.420000076293945
2024-01-31,10.510000228881836
2024-02-01,10.414999961853027
2024-02-02,10.404999732971191
2024-02-05,10.404999732971191
2024-02-06,10.329999923706055
2024-02-07,10.420000076293945
2024-02-08,9.75
2024-02-09,9.75
2024-02-12,9.75
2024-02-13,10.550000190734863
2024-02-14,10.5
2024-02-15,10.40999984741211
2024-02-16,10.920000076293945
2024-02-20,10.710000038146973
2024-02-21,11.0
2024-02-22,10.510000228881836
2024-02-23,10.510000228881836
2024-02-26,11.0
2024-02-27,10.699999809265137
2024-02-28,10.600000381469727
2024-02-29,10.670000076293945
2024-03-01,10.800000190734863
2024-03-04,10.789999961853027
2024-03-05,10.789999961853027
2024-03-06,10.800000190734863
2024-03-07,10.800000190734863
2024-03-08,10.850000381469727
2024-03-11,10.850000381469727
2024-03-12,10.84000015258789
2024-03-13,10.8100004196167
2024-03-14,10.8100004196167
2024-03-15,10.850000381469727
2024-03-18,11.0
2024-03-19,10.850000381469727
2024-03-20,9.213000297546387
2024-03-21,9.5
2024-03-22,9.918999671936035
2024-03-25,9.779999732971191
2024-03-26,8.460000038146973
2024-03-27,10.850000381469727
2024-03-28,10.850000381469727
2024-04-01,13.0
2024-04-02,12.300000190734863
2024-04-03,12.520000457763672
2024-04-04,12.270000457763672
2024-04-05,13.696999549865723
2024-04-08,13.970000267028809
2024-04-09,14.0
2024-04-10,12.770000457763672
2024-04-11,12.447999954223633
2024-04-12,12.899999618530273
2024-04-15,12.40999984741211
2024-04-16,18.0
2024-04-17,10.0
2024-04-18,7.110000133514404
2024-04-19,6.760000228881836
2024-04-22,6.820000171661377
2024-04-23,7.289999961853027
2024-04-24,7.0
2024-04-25,6.760000228881836
2024-04-26,8.0
2024-04-29,6.385000228881836
2024-04-30,6.505000114440918
2024-05-01,7.300000190734863
2024-05-02,7.849999904632568
2024-05-03,7.619999885559082
2024-05-06,8.100000381469727
2024-05-07,8.970000267028809
2024-05-08,8.890000343322754
2024-05-09,7.769999980926514
2024-05-10,7.400000095367432
2024-05-13,7.019999980926514
2024-05-14,7.400000095367432
2024-05-15,7.090000152587891
2024-05-16,6.800000190734863
2024-05-17,6.75
2024-05-20,6.599999904632568
2024-05-21,6.099999904632568
2024-05-22,4.980000019073486
2024-05-23,5.360000133514404
2024-05-24,5.900000095367432
2024-05-28,6.269999980926514
2024-05-29,6.300000190734863
2024-05-30,6.349999904632568
2024-05-31,5.949999809265137
2024-06-03,5.820000171661377
2024-06-04,5.510000228881836
2024-06-05,5.480000019073486
2024-06-06,5.190000057220459
2024-06-07,4.75
2024-06-10,5.739999771118164
2024-06-11,6.369999885559082
2024-06-12,7.25
2024-06-13,7.0
2024-06-14,7.789999961853027
2024-06-17,8.260000228881836
2024-06-18,8.579999923706055
2024-06-20,8.399999618530273
2024-06-21,8.970000267028809
2024-06-24,9.130000114440918
2024-06-25,9.010000228881836
2024-06-26,8.600000381469727
2024-06-27,8.739999771118164
2024-06-28,9.079999923706055
2024-07-01,9.140000343322754
2024-07-02,9.0
2024-07-03,9.329999923706055
2024-07-05,9.210000038146973
2024-07-08,9.0
2024-07-09,8.510000228881836
2024-07-10,8.800000190734863
2024-07-11,9.0
2024-07-12,9.140000343322754
2024-07-15,9.5
2024-07-16,9.979999542236328
2024-07-17,10.75
2024-07-18,10.489999771118164
2024-07-19,9.949999809265137
2024-07-22,9.880000114440918
2024-07-23,9.5
2024-07-24,8.6899995803833
2024-07-25,8.850000381469727
2024-07-26,8.59000015258789
2024-07-29,7.949999809265137
2024-07-30,8.3100004196167
2024-07-31,8.270000457763672
2024-08-01,7.460000038146973
2024-08-02,7.389999866485596
2024-08-05,6.599999904632568
2024-08-06,6.420000076293945
2024-08-07,5.75
2024-08-08,5.960000038146973
2024-08-09,5.78000020980835
2024-08-12,3.049999952316284
2024-08-13,4.010000228881836
2024-08-14,3.950000047683716
2024-08-15,4.679999828338623
2024-08-16,4.369999885559082
2024-08-19,4.144999980926514
2024-08-20,4.0
2024-08-21,3.990000009536743
2024-08-22,3.740000009536743
2024-08-23,3.509999990463257
2024-08-26,3.2899999618530273
2024-08-27,3.180000066757202
2024-08-28,3.190000057220459
2024-08-29,1.4900000095367432
2024-08-30,1.3899999856948853
2024-09-03,1.2300000190734863
2024-09-04,1.1699999570846558
2024-09-05,1.0099999904632568
2024-09-06,0.8650000095367432
2024-09-09,0.7250000238418579
2024-09-10,1.559999942779541
2024-09-11,1.350000023841858
2024-09-12,1.3300000429153442
2024-09-13,1.1799999475479126
2024-09-16,1.2200000286102295
2024-09-17,1.3799999952316284
2024-09-18,1.2999999523162842
2024-09-19,1.3799999952316284
2024-09-20,1.7599999904632568
2024-09-23,1.5700000524520874
2024-09-24,1.7699999809265137
2024-09-25,1.7200000286102295
2024-09-26,1.7000000476837158
2024-09-27,1.6399999856948853
2024-09-30,1.6699999570846558
2024-10-01,1.5499999523162842
2024-10-02,1.5199999809265137
2024-10-03,1.4900000095367432
2024-10-04,1.4600000381469727
2024-10-07,1.3300000429153442
2024-10-08,1.3600000143051147
2024-10-09,1.2999999523162842
2024-10-10,1.2200000286102295
2024-10-11,1.2699999809265137
2024-10-14,1.6100000143051147
2024-10-15,1.5099999904632568
2024-10-16,1.5199999809265137
2024-10-17,1.559999942779541
2024-10-18,1.6100000143051147
2024-10-21,1.649999976158142
2024-10-22,1.6299999952316284
2024-10-23,1.590000033378601
2024-10-24,1.5099999904632568
2024-10-25,1.6100000143051147
2024-10-28,1.5800000429153442
2024-10-29,1.559999942779541
2024-10-30,1.5299999713897705
2024-10-31,1.5
2024-11-01,1.4800000190734863
2024-11-04,1.409999966621399
2024-11-05,1.3799999952316284
2024-11-06,1.4800000190734863
2024-11-07,1.4900000095367432
2024-11-08,1.5199999809265137
2024-11-11,1.590000033378601
2024-11-12,1.690000057220459
2024-11-13,1.5399999618530273
2024-11-14,1.6100000143051147
2024-11-15,1.5
2024-11-18,1.0950000286102295
2024-11-19,1.0800000429153442
2024-11-20,1.2000000476837158
2024-11-21,1.3300000429153442
