Date,ACCD
2022-10-19,10.279999732971191
2022-10-20,10.40999984741211
2022-10-21,10.970000267028809
2022-10-24,10.84000015258789
2022-10-25,11.050000190734863
2022-10-26,10.890000343322754
2022-10-27,10.770000457763672
2022-10-28,11.010000228881836
2022-10-31,10.779999732971191
2022-11-01,10.90999984741211
2022-11-02,10.050000190734863
2022-11-03,9.770000457763672
2022-11-04,9.300000190734863
2022-11-07,9.0600004196167
2022-11-08,9.069999694824219
2022-11-09,8.170000076293945
2022-11-10,9.319999694824219
2022-11-11,9.710000038146973
2022-11-14,9.5600004196167
2022-11-15,9.550000190734863
2022-11-16,8.960000038146973
2022-11-17,8.350000381469727
2022-11-18,8.319999694824219
2022-11-21,8.359999656677246
2022-11-22,8.1899995803833
2022-11-23,8.609999656677246
2022-11-25,8.4399995803833
2022-11-28,7.889999866485596
2022-11-29,8.199999809265137
2022-11-30,8.829999923706055
2022-12-01,8.970000267028809
2022-12-02,8.890000343322754
2022-12-05,8.34000015258789
2022-12-06,7.769999980926514
2022-12-07,8.119999885559082
2022-12-08,8.770000457763672
2022-12-09,8.989999771118164
2022-12-12,9.0
2022-12-13,9.130000114440918
2022-12-14,9.270000457763672
2022-12-15,8.380000114440918
2022-12-16,8.460000038146973
2022-12-19,8.329999923706055
2022-12-20,8.34000015258789
2022-12-21,8.34000015258789
2022-12-22,7.96999979019165
2022-12-23,8.350000381469727
2022-12-27,7.190000057220459
2022-12-28,7.349999904632568
2022-12-29,7.699999809265137
2022-12-30,7.789999961853027
2023-01-03,7.320000171661377
2023-01-04,7.800000190734863
2023-01-05,7.369999885559082
2023-01-06,7.429999828338623
2023-01-09,7.739999771118164
2023-01-10,9.550000190734863
2023-01-11,9.0
2023-01-12,9.289999961853027
2023-01-13,9.319999694824219
2023-01-17,9.699999809265137
2023-01-18,9.039999961853027
2023-01-19,8.899999618530273
2023-01-20,9.170000076293945
2023-01-23,9.65999984741211
2023-01-24,9.720000267028809
2023-01-25,10.260000228881836
2023-01-26,10.609999656677246
2023-01-27,11.279999732971191
2023-01-30,11.079999923706055
2023-01-31,11.670000076293945
2023-02-01,11.84000015258789
2023-02-02,12.829999923706055
2023-02-03,12.609999656677246
2023-02-06,12.40999984741211
2023-02-07,12.53499984741211
2023-02-08,12.579999923706055
2023-02-09,11.569999694824219
2023-02-10,11.5
2023-02-13,11.149999618530273
2023-02-14,12.010000228881836
2023-02-15,12.489999771118164
2023-02-16,11.880000114440918
2023-02-17,11.819999694824219
2023-02-21,11.079999923706055
2023-02-22,11.430000305175781
2023-02-23,11.510000228881836
2023-02-24,11.119999885559082
2023-02-27,11.09000015258789
2023-02-28,11.109999656677246
2023-03-01,12.390000343322754
2023-03-02,12.369999885559082
2023-03-03,13.300000190734863
2023-03-06,12.829999923706055
2023-03-07,12.710000038146973
2023-03-08,12.829999923706055
2023-03-09,12.079999923706055
2023-03-10,11.529999732971191
2023-03-13,11.850000381469727
2023-03-14,12.010000228881836
2023-03-15,12.020000457763672
2023-03-16,12.270000457763672
2023-03-17,11.960000038146973
2023-03-20,11.949999809265137
2023-03-21,12.680000305175781
2023-03-22,11.960000038146973
2023-03-23,13.25
2023-03-24,13.609999656677246
2023-03-27,13.300000190734863
2023-03-28,13.0600004196167
2023-03-29,13.369999885559082
2023-03-30,13.569999694824219
2023-03-31,14.380000114440918
2023-04-03,13.800000190734863
2023-04-04,13.779999732971191
2023-04-05,13.470000267028809
2023-04-06,13.579999923706055
2023-04-10,13.510000228881836
2023-04-11,14.109999656677246
2023-04-12,14.25
2023-04-13,14.850000381469727
2023-04-14,14.3100004196167
2023-04-17,14.600000381469727
2023-04-18,14.75
2023-04-19,15.010000228881836
2023-04-20,15.300000190734863
2023-04-21,16.030000686645508
2023-04-24,15.949999809265137
2023-04-25,15.970000267028809
2023-04-26,16.0
2023-04-27,16.059999465942383
2023-04-28,13.529999732971191
2023-05-01,13.020000457763672
2023-05-02,12.170000076293945
2023-05-03,11.819999694824219
2023-05-04,11.699999809265137
2023-05-05,12.0
2023-05-08,11.625
2023-05-09,11.020000457763672
2023-05-10,10.930000305175781
2023-05-11,10.75
2023-05-12,10.619999885559082
2023-05-15,10.880000114440918
2023-05-16,10.520000457763672
2023-05-17,10.800000190734863
2023-05-18,10.609999656677246
2023-05-19,10.819999694824219
2023-05-22,11.050000190734863
2023-05-23,11.079999923706055
2023-05-24,11.90999984741211
2023-05-25,11.210000038146973
2023-05-26,11.520000457763672
2023-05-30,11.770000457763672
2023-05-31,12.039999961853027
2023-06-01,12.479999542236328
2023-06-02,13.069999694824219
2023-06-05,12.819999694824219
2023-06-06,13.670000076293945
2023-06-07,13.510000228881836
2023-06-08,13.34000015258789
2023-06-09,13.260000228881836
2023-06-12,13.510000228881836
2023-06-13,14.300000190734863
2023-06-14,13.779999732971191
2023-06-15,13.8100004196167
2023-06-16,13.619999885559082
2023-06-20,13.470000267028809
2023-06-21,13.170000076293945
2023-06-22,12.8100004196167
2023-06-23,12.65999984741211
2023-06-26,12.229999542236328
2023-06-27,12.130000114440918
2023-06-28,12.609999656677246
2023-06-29,12.640000343322754
2023-06-30,13.470000267028809
2023-07-03,13.1899995803833
2023-07-05,11.880000114440918
2023-07-06,11.390000343322754
2023-07-07,11.859999656677246
2023-07-10,12.760000228881836
2023-07-11,13.510000228881836
2023-07-12,13.630000114440918
2023-07-13,13.619999885559082
2023-07-14,13.460000038146973
2023-07-17,13.979999542236328
2023-07-18,14.600000381469727
2023-07-19,14.470000267028809
2023-07-20,13.8100004196167
2023-07-21,13.380000114440918
2023-07-24,13.390000343322754
2023-07-25,13.489999771118164
2023-07-26,14.149999618530273
2023-07-27,14.130000114440918
2023-07-28,14.489999771118164
2023-07-31,15.020000457763672
2023-08-01,14.979999542236328
2023-08-02,14.399999618530273
2023-08-03,14.319999694824219
2023-08-04,14.539999961853027
2023-08-07,14.359999656677246
2023-08-08,14.670000076293945
2023-08-09,14.300000190734863
2023-08-10,14.1899995803833
2023-08-11,14.229999542236328
2023-08-14,14.130000114440918
2023-08-15,13.800000190734863
2023-08-16,13.319999694824219
2023-08-17,13.170000076293945
2023-08-18,12.970000267028809
2023-08-21,13.020000457763672
2023-08-22,13.149999618530273
2023-08-23,13.420000076293945
2023-08-24,12.90999984741211
2023-08-25,12.949999809265137
2023-08-28,13.25
2023-08-29,13.520000457763672
2023-08-30,13.619999885559082
2023-08-31,13.489999771118164
2023-09-01,13.710000038146973
2023-09-05,13.430000305175781
2023-09-06,13.149999618530273
2023-09-07,13.020000457763672
2023-09-08,12.899999618530273
2023-09-11,13.260000228881836
2023-09-12,12.779999732971191
2023-09-13,12.649999618530273
2023-09-14,12.399999618530273
2023-09-15,12.229999542236328
2023-09-18,11.930000305175781
2023-09-19,11.65999984741211
2023-09-20,11.720000267028809
2023-09-21,10.899999618530273
2023-09-22,10.760000228881836
2023-09-25,10.710000038146973
2023-09-26,10.449999809265137
2023-09-27,10.710000038146973
2023-09-28,10.760000228881836
2023-09-29,10.579999923706055
2023-10-02,10.470000267028809
2023-10-03,10.109999656677246
2023-10-04,9.75
2023-10-05,8.470000267028809
2023-10-06,8.199999809265137
2023-10-09,8.220000267028809
2023-10-10,8.619999885559082
2023-10-11,8.40999984741211
2023-10-12,7.28000020980835
2023-10-13,7.019999980926514
2023-10-16,7.159999847412109
2023-10-17,7.21999979019165
2023-10-18,6.849999904632568
2023-10-19,6.670000076293945
2023-10-20,6.769999980926514
2023-10-23,6.71999979019165
2023-10-24,6.949999809265137
2023-10-25,6.78000020980835
2023-10-26,6.590000152587891
2023-10-27,6.559999942779541
2023-10-30,6.519999980926514
2023-10-31,6.5
2023-11-01,6.690000057220459
2023-11-02,6.940000057220459
2023-11-03,7.260000228881836
2023-11-06,7.070000171661377
2023-11-07,7.260000228881836
2023-11-08,7.179999828338623
2023-11-09,6.960000038146973
2023-11-10,7.059999942779541
2023-11-13,6.900000095367432
2023-11-14,7.860000133514404
2023-11-15,7.869999885559082
2023-11-16,7.610000133514404
2023-11-17,8.0600004196167
2023-11-20,8.039999961853027
2023-11-21,7.880000114440918
2023-11-22,7.96999979019165
2023-11-24,8.130000114440918
2023-11-27,8.295000076293945
2023-11-28,8.5
2023-11-29,8.619999885559082
2023-11-30,8.729999542236328
2023-12-01,9.0600004196167
2023-12-04,9.140000343322754
2023-12-05,9.0
2023-12-06,9.130000114440918
2023-12-07,9.239999771118164
2023-12-08,9.34000015258789
2023-12-11,9.470000267028809
2023-12-12,9.640000343322754
2023-12-13,10.199999809265137
2023-12-14,10.819999694824219
2023-12-15,10.479999542236328
2023-12-18,10.65999984741211
2023-12-19,11.420000076293945
2023-12-20,10.819999694824219
2023-12-21,11.319999694824219
2023-12-22,11.6899995803833
2023-12-26,12.130000114440918
2023-12-27,12.479999542236328
2023-12-28,12.850000381469727
2023-12-29,12.010000228881836
2024-01-02,12.109999656677246
2024-01-03,11.279999732971191
2024-01-04,11.180000305175781
2024-01-05,11.140000343322754
2024-01-08,11.619999885559082
2024-01-09,14.989999771118164
2024-01-10,15.020000457763672
2024-01-11,14.539999961853027
2024-01-12,13.930000305175781
2024-01-16,13.229999542236328
2024-01-17,12.180000305175781
2024-01-18,11.880000114440918
2024-01-19,11.739999771118164
2024-01-22,12.010000228881836
2024-01-23,11.729999542236328
2024-01-24,11.739999771118164
2024-01-25,12.15999984741211
2024-01-26,12.149999618530273
2024-01-29,12.75
2024-01-30,12.180000305175781
2024-01-31,11.319999694824219
2024-02-01,11.729999542236328
2024-02-02,12.0
2024-02-05,11.859999656677246
2024-02-06,12.979999542236328
2024-02-07,12.989999771118164
2024-02-08,13.3100004196167
2024-02-09,13.460000038146973
2024-02-12,13.920000076293945
2024-02-13,12.71500015258789
2024-02-14,13.039999961853027
2024-02-15,13.140000343322754
2024-02-16,12.359999656677246
2024-02-20,11.6850004196167
2024-02-21,11.5
2024-02-22,10.619999885559082
2024-02-23,10.220000267028809
2024-02-26,10.75
2024-02-27,10.680000305175781
2024-02-28,10.489999771118164
2024-02-29,10.25
2024-03-01,9.960000038146973
2024-03-04,9.579999923706055
2024-03-05,9.220000267028809
2024-03-06,9.40999984741211
2024-03-07,9.529999732971191
2024-03-08,9.5
2024-03-11,9.5600004196167
2024-03-12,9.40999984741211
2024-03-13,9.5
2024-03-14,9.5600004196167
2024-03-15,9.229999542236328
2024-03-18,9.529999732971191
2024-03-19,9.630000114440918
2024-03-20,9.829999923706055
2024-03-21,9.75
2024-03-22,9.489999771118164
2024-03-25,9.6899995803833
2024-03-26,9.960000038146973
2024-03-27,9.989999771118164
2024-03-28,10.479999542236328
2024-04-01,10.130000114440918
2024-04-02,9.600000381469727
2024-04-03,9.359999656677246
2024-04-04,9.25
2024-04-05,9.1899995803833
2024-04-08,9.289999961853027
2024-04-09,9.600000381469727
2024-04-10,8.949999809265137
2024-04-11,8.680000305175781
2024-04-12,8.25
2024-04-15,8.579999923706055
2024-04-16,8.399999618530273
2024-04-17,8.699999809265137
2024-04-18,9.170000076293945
2024-04-19,9.130000114440918
2024-04-22,9.210000038146973
2024-04-23,9.350000381469727
2024-04-24,9.399999618530273
2024-04-25,9.1899995803833
2024-04-26,7.889999866485596
2024-04-29,8.1899995803833
2024-04-30,7.630000114440918
2024-05-01,7.360000133514404
2024-05-02,7.260000228881836
2024-05-03,7.539999961853027
2024-05-06,7.630000114440918
2024-05-07,7.440000057220459
2024-05-08,7.119999885559082
2024-05-09,7.289999961853027
2024-05-10,7.210000038146973
2024-05-13,7.210000038146973
2024-05-14,7.360000133514404
2024-05-15,7.360000133514404
2024-05-16,7.329999923706055
2024-05-17,7.480000019073486
2024-05-20,7.679999828338623
2024-05-21,7.28000020980835
2024-05-22,7.320000171661377
2024-05-23,7.170000076293945
2024-05-24,7.369999885559082
2024-05-28,7.650000095367432
2024-05-29,7.230000019073486
2024-05-30,7.159999847412109
2024-05-31,7.079999923706055
2024-06-03,6.769999980926514
2024-06-04,6.559999942779541
2024-06-05,6.809999942779541
2024-06-06,6.880000114440918
2024-06-07,6.679999828338623
2024-06-10,6.739999771118164
2024-06-11,6.429999828338623
2024-06-12,6.510000228881836
2024-06-13,6.449999809265137
2024-06-14,6.179999828338623
2024-06-17,6.190000057220459
2024-06-18,6.150000095367432
2024-06-20,5.960000038146973
2024-06-21,6.139999866485596
2024-06-24,6.130000114440918
2024-06-25,5.96999979019165
2024-06-26,6.130000114440918
2024-06-27,6.389999866485596
2024-06-28,3.5799999237060547
2024-07-01,3.5399999618530273
2024-07-02,3.5299999713897705
2024-07-03,3.549999952316284
2024-07-05,3.609999895095825
2024-07-08,3.5399999618530273
2024-07-09,3.4000000953674316
2024-07-10,3.450000047683716
2024-07-11,3.4200000762939453
2024-07-12,3.4600000381469727
2024-07-15,3.4200000762939453
2024-07-16,3.950000047683716
2024-07-17,3.8399999141693115
2024-07-18,3.4800000190734863
2024-07-19,3.450000047683716
2024-07-22,3.740000009536743
2024-07-23,3.950000047683716
2024-07-24,3.690000057220459
2024-07-25,3.8499999046325684
2024-07-26,4.079999923706055
2024-07-29,4.0
2024-07-30,4.139999866485596
2024-07-31,4.099999904632568
2024-08-01,3.880000114440918
2024-08-02,3.7300000190734863
2024-08-05,3.640000104904175
2024-08-06,3.5799999237060547
2024-08-07,3.559999942779541
2024-08-08,3.630000114440918
2024-08-09,3.5199999809265137
2024-08-12,3.890000104904175
2024-08-13,4.059999942779541
2024-08-14,4.0
2024-08-15,4.150000095367432
2024-08-16,4.130000114440918
2024-08-19,4.269999980926514
2024-08-20,4.179999828338623
2024-08-21,4.329999923706055
2024-08-22,4.199999809265137
2024-08-23,4.420000076293945
2024-08-26,4.409999847412109
2024-08-27,4.329999923706055
2024-08-28,4.21999979019165
2024-08-29,4.309999942779541
2024-08-30,4.340000152587891
2024-09-03,4.239999771118164
2024-09-04,4.159999847412109
2024-09-05,4.210000038146973
2024-09-06,4.03000020980835
2024-09-09,4.050000190734863
2024-09-10,3.9600000381469727
2024-09-11,3.9100000858306885
2024-09-12,3.930000066757202
2024-09-13,4.260000228881836
2024-09-16,4.210000038146973
2024-09-17,4.309999942779541
2024-09-18,4.179999828338623
2024-09-19,4.190000057220459
2024-09-20,3.9700000286102295
2024-09-23,3.8399999141693115
2024-09-24,3.9200000762939453
2024-09-25,3.7899999618530273
2024-09-26,3.859999895095825
2024-09-27,3.859999895095825
2024-09-30,3.8499999046325684
2024-10-01,3.75
2024-10-02,3.7699999809265137
2024-10-03,3.680000066757202
2024-10-04,3.75
2024-10-07,3.9700000286102295
2024-10-08,4.039999961853027
2024-10-09,3.9000000953674316
2024-10-10,3.869999885559082
2024-10-11,3.7899999618530273
2024-10-14,3.6700000762939453
2024-10-15,3.75
2024-10-16,3.75
2024-10-17,3.5799999237060547
2024-10-18,3.5
2024-10-21,3.380000114440918
2024-10-22,3.359999895095825
2024-10-23,3.200000047683716
2024-10-24,3.190000057220459
2024-10-25,3.190000057220459
2024-10-28,3.380000114440918
2024-10-29,3.299999952316284
2024-10-30,3.359999895095825
2024-10-31,3.1700000762939453
2024-11-01,3.200000047683716
2024-11-04,3.1500000953674316
2024-11-05,3.2100000381469727
2024-11-06,3.4100000858306885
2024-11-07,3.559999942779541
2024-11-08,3.559999942779541
2024-11-11,3.6600000858306885
2024-11-12,3.7100000381469727
2024-11-13,3.680000066757202
2024-11-14,3.5999999046325684
2024-11-15,3.4700000286102295
2024-11-18,3.380000114440918
2024-11-19,3.490000009536743
2024-11-20,3.559999942779541
2024-11-21,3.7100000381469727
