Date,PDYN
2022-10-07,13.260000228881836
2022-10-10,12.539999961853027
2022-10-11,12.300000190734863
2022-10-12,12.479999542236328
2022-10-13,13.020000457763672
2022-10-14,12.539999961853027
2022-10-17,12.0600004196167
2022-10-18,11.819999694824219
2022-10-19,11.9399995803833
2022-10-20,11.220000267028809
2022-10-21,11.039999961853027
2022-10-24,10.800000190734863
2022-10-25,11.039999961853027
2022-10-26,11.15999984741211
2022-10-27,11.15999984741211
2022-10-28,12.0
2022-10-31,12.119999885559082
2022-11-01,12.119999885559082
2022-11-02,11.9399995803833
2022-11-03,12.0
2022-11-04,12.180000305175781
2022-11-07,11.880000114440918
2022-11-08,10.5
2022-11-09,9.539999961853027
2022-11-10,9.119999885559082
2022-11-11,9.119999885559082
2022-11-14,8.279999732971191
2022-11-15,8.279999732971191
2022-11-16,7.920000076293945
2022-11-17,7.139999866485596
2022-11-18,7.019999980926514
2022-11-21,6.960000038146973
2022-11-22,6.659999847412109
2022-11-23,7.139999866485596
2022-11-25,7.019999980926514
2022-11-28,6.420000076293945
2022-11-29,6.659999847412109
2022-11-30,6.989999771118164
2022-12-01,6.539999961853027
2022-12-02,6.539999961853027
2022-12-05,6.480000019073486
2022-12-06,6.059999942779541
2022-12-07,5.693999767303467
2022-12-08,5.550000190734863
2022-12-09,4.739999771118164
2022-12-12,4.374000072479248
2022-12-13,4.176000118255615
2022-12-14,4.199999809265137
2022-12-15,3.7019999027252197
2022-12-16,3.4679999351501465
2022-12-19,3.881999969482422
2022-12-20,3.9179999828338623
2022-12-21,3.9179999828338623
2022-12-22,3.7260000705718994
2022-12-23,3.299999952316284
2022-12-27,3.299999952316284
2022-12-28,3.359999895095825
2022-12-29,3.4679999351501465
2022-12-30,3.365999937057495
2023-01-03,3.7799999713897705
2023-01-04,4.211999893188477
2023-01-05,3.828000068664551
2023-01-06,3.930000066757202
2023-01-09,4.2179999351501465
2023-01-10,4.547999858856201
2023-01-11,5.010000228881836
2023-01-12,4.619999885559082
2023-01-13,4.650000095367432
2023-01-17,4.409999847412109
2023-01-18,3.809999942779541
2023-01-19,3.4860000610351562
2023-01-20,3.4800000190734863
2023-01-23,3.7679998874664307
2023-01-24,3.6659998893737793
2023-01-25,3.5820000171661377
2023-01-26,3.509999990463257
2023-01-27,3.74399995803833
2023-01-30,3.7799999713897705
2023-01-31,3.5999999046325684
2023-02-01,3.9119999408721924
2023-02-02,4.380000114440918
2023-02-03,4.361999988555908
2023-02-06,3.803999900817871
2023-02-07,3.6659998893737793
2023-02-08,3.5999999046325684
2023-02-09,3.4560000896453857
2023-02-10,3.75600004196167
2023-02-13,3.5999999046325684
2023-02-14,3.384000062942505
2023-02-15,3.4739999771118164
2023-02-16,3.497999906539917
2023-02-17,3.7200000286102295
2023-02-21,3.378000020980835
2023-02-22,3.371999979019165
2023-02-23,3.2699999809265137
2023-02-24,3.563999891281128
2023-02-27,3.7739999294281006
2023-02-28,3.7799999713897705
2023-03-01,3.5280001163482666
2023-03-02,3.5280001163482666
2023-03-03,3.450000047683716
2023-03-06,3.365999937057495
2023-03-07,3.390000104904175
2023-03-08,3.3480000495910645
2023-03-09,3.0899999141693115
2023-03-10,3.059999942779541
2023-03-13,2.9579999446868896
2023-03-14,2.819999933242798
2023-03-15,2.8499999046325684
2023-03-16,2.8980000019073486
2023-03-17,2.6459999084472656
2023-03-20,2.4600000381469727
2023-03-21,2.3940000534057617
2023-03-22,2.555999994277954
2023-03-23,2.621999979019165
2023-03-24,2.430000066757202
2023-03-27,2.634000062942505
2023-03-28,2.700000047683716
2023-03-29,2.802000045776367
2023-03-30,2.7660000324249268
2023-03-31,2.8499999046325684
2023-04-03,2.8320000171661377
2023-04-04,2.9519999027252197
2023-04-05,2.934000015258789
2023-04-06,2.747999906539917
2023-04-10,2.819999933242798
2023-04-11,2.880000114440918
2023-04-12,2.880000114440918
2023-04-13,2.8980000019073486
2023-04-14,2.880000114440918
2023-04-17,2.885999917984009
2023-04-18,2.8919999599456787
2023-04-19,2.640000104904175
2023-04-20,2.496000051498413
2023-04-21,2.4000000953674316
2023-04-24,2.25600004196167
2023-04-25,2.135999917984009
2023-04-26,2.25
2023-04-27,2.5439999103546143
2023-04-28,2.4000000953674316
2023-05-01,2.4000000953674316
2023-05-02,2.4000000953674316
2023-05-03,2.4000000953674316
2023-05-04,2.430000066757202
2023-05-05,2.4000000953674316
2023-05-08,2.3459999561309814
2023-05-09,2.2739999294281006
2023-05-10,2.441999912261963
2023-05-11,2.25
2023-05-12,2.0999999046325684
2023-05-15,2.0999999046325684
2023-05-16,2.1600000858306885
2023-05-17,2.111999988555908
2023-05-18,2.303999900817871
2023-05-19,2.328000068664551
2023-05-22,2.069999933242798
2023-05-23,2.2799999713897705
2023-05-24,2.6760001182556152
2023-05-25,2.4779999256134033
2023-05-26,2.4539999961853027
2023-05-30,2.2980000972747803
2023-05-31,2.3399999141693115
2023-06-01,2.184000015258789
2023-06-02,2.118000030517578
2023-06-05,2.2200000286102295
2023-06-06,2.1419999599456787
2023-06-07,2.0999999046325684
2023-06-08,2.0759999752044678
2023-06-09,2.0399999618530273
2023-06-12,2.0940001010894775
2023-06-13,2.562000036239624
2023-06-14,2.309999942779541
2023-06-15,2.1540000438690186
2023-06-16,2.880000114440918
2023-06-20,2.2799999713897705
2023-06-21,2.2920000553131104
2023-06-22,2.2799999713897705
2023-06-23,2.2679998874664307
2023-06-26,2.2200000286102295
2023-06-27,2.0460000038146973
2023-06-28,2.0399999618530273
2023-06-29,1.9919999837875366
2023-06-30,1.9320000410079956
2023-07-03,1.7999999523162842
2023-07-05,1.9019999504089355
2023-07-06,1.600000023841858
2023-07-07,1.5800000429153442
2023-07-10,1.5099999904632568
2023-07-11,1.5199999809265137
2023-07-12,1.5299999713897705
2023-07-13,1.5
2023-07-14,1.559999942779541
2023-07-17,1.4800000190734863
2023-07-18,1.4700000286102295
2023-07-19,1.5199999809265137
2023-07-20,1.5199999809265137
2023-07-21,1.5499999523162842
2023-07-24,1.5399999618530273
2023-07-25,1.4500000476837158
2023-07-26,1.6699999570846558
2023-07-27,1.6799999475479126
2023-07-28,1.75
2023-07-31,1.7999999523162842
2023-08-01,1.9500000476837158
2023-08-02,1.9199999570846558
2023-08-03,1.9299999475479126
2023-08-04,1.7799999713897705
2023-08-07,1.659999966621399
2023-08-08,1.649999976158142
2023-08-09,1.590000033378601
2023-08-10,1.4299999475479126
2023-08-11,1.409999966621399
2023-08-14,1.4199999570846558
2023-08-15,1.3700000047683716
2023-08-16,1.25
2023-08-17,1.2400000095367432
2023-08-18,1.25
2023-08-21,1.2000000476837158
2023-08-22,1.1299999952316284
2023-08-23,1.1399999856948853
2023-08-24,1.0399999618530273
2023-08-25,1.034999966621399
2023-08-28,1.100000023841858
2023-08-29,1.0700000524520874
2023-08-30,1.100000023841858
2023-08-31,1.1200000047683716
2023-09-01,1.149999976158142
2023-09-05,1.1299999952316284
2023-09-06,1.100000023841858
2023-09-07,1.059999942779541
2023-09-08,1.0
2023-09-11,0.9900000095367432
2023-09-12,0.9950000047683716
2023-09-13,0.949999988079071
2023-09-14,0.8999999761581421
2023-09-15,0.7549999952316284
2023-09-18,0.7509999871253967
2023-09-19,0.7419999837875366
2023-09-20,0.7519999742507935
2023-09-21,0.7139999866485596
2023-09-22,0.6800000071525574
2023-09-25,0.6909999847412109
2023-09-26,0.6990000009536743
2023-09-27,0.6700000166893005
2023-09-28,0.9200000166893005
2023-09-29,0.8550000190734863
2023-10-02,0.8299999833106995
2023-10-03,0.800000011920929
2023-10-04,0.8199999928474426
2023-10-05,0.7860000133514404
2023-10-06,0.7300000190734863
2023-10-09,0.7459999918937683
2023-10-10,0.7509999871253967
2023-10-11,0.75
2023-10-12,0.7390000224113464
2023-10-13,0.7279999852180481
2023-10-16,0.7129999995231628
2023-10-17,0.7099999785423279
2023-10-18,0.7149999737739563
2023-10-19,0.699999988079071
2023-10-20,0.6869999766349792
2023-10-23,0.6060000061988831
2023-10-24,0.5759999752044678
2023-10-25,0.5509999990463257
2023-10-26,0.5299999713897705
2023-10-27,0.5199999809265137
2023-10-30,0.546999990940094
2023-10-31,0.5099999904632568
2023-11-01,0.5199999809265137
2023-11-02,0.5289999842643738
2023-11-03,0.5419999957084656
2023-11-06,0.5479999780654907
2023-11-07,0.5699999928474426
2023-11-08,0.550000011920929
2023-11-09,0.550000011920929
2023-11-10,0.5329999923706055
2023-11-13,0.5699999928474426
2023-11-14,0.6299999952316284
2023-11-15,0.6840000152587891
2023-11-16,0.6650000214576721
2023-11-17,0.6899999976158142
2023-11-20,0.699999988079071
2023-11-21,0.6800000071525574
2023-11-22,0.6959999799728394
2023-11-24,0.6800000071525574
2023-11-27,0.6499999761581421
2023-11-28,0.6499999761581421
2023-11-29,0.6460000276565552
2023-11-30,0.6489999890327454
2023-12-01,0.6499999761581421
2023-12-04,0.6679999828338623
2023-12-05,0.6589999794960022
2023-12-06,0.6579999923706055
2023-12-07,0.6399999856948853
2023-12-08,0.6399999856948853
2023-12-11,0.6000000238418579
2023-12-12,0.5950000286102295
2023-12-13,0.5989999771118164
2023-12-14,0.5920000076293945
2023-12-15,0.7039999961853027
2023-12-18,0.703000009059906
2023-12-19,0.6800000071525574
2023-12-20,0.6209999918937683
2023-12-21,0.6129999756813049
2023-12-22,0.6019999980926514
2023-12-26,0.6399999856948853
2023-12-27,0.699999988079071
2023-12-28,0.7239999771118164
2023-12-29,0.7210000157356262
2024-01-02,0.6740000247955322
2024-01-03,0.6800000071525574
2024-01-04,0.652999997138977
2024-01-05,0.6790000200271606
2024-01-08,0.6890000104904175
2024-01-09,0.6700000166893005
2024-01-10,0.6800000071525574
2024-01-11,0.6700000166893005
2024-01-12,0.6800000071525574
2024-01-16,0.6579999923706055
2024-01-17,0.6589999794960022
2024-01-18,0.6399999856948853
2024-01-19,0.5509999990463257
2024-01-22,0.5600000023841858
2024-01-23,0.5479999780654907
2024-01-24,0.550000011920929
2024-01-25,0.5049999952316284
2024-01-26,0.5320000052452087
2024-01-29,0.5600000023841858
2024-01-30,0.5799999833106995
2024-01-31,0.5400000214576721
2024-02-01,0.5090000033378601
2024-02-02,0.5040000081062317
2024-02-05,0.4749999940395355
2024-02-06,0.460999995470047
2024-02-07,0.4749999940395355
2024-02-08,0.4950000047683716
2024-02-09,0.5299999713897705
2024-02-12,0.48100000619888306
2024-02-13,0.48500001430511475
2024-02-14,0.49399998784065247
2024-02-15,0.5
2024-02-16,0.5479999780654907
2024-02-20,0.5479999780654907
2024-02-21,0.5289999842643738
2024-02-22,0.5600000023841858
2024-02-23,0.5910000205039978
2024-02-26,1.0549999475479126
2024-02-27,1.7100000381469727
2024-02-28,1.850000023841858
2024-02-29,1.409999966621399
2024-03-01,1.3600000143051147
2024-03-04,1.6699999570846558
2024-03-05,2.009999990463257
2024-03-06,1.9600000381469727
2024-03-07,2.0
2024-03-08,1.6649999618530273
2024-03-11,1.6200000047683716
2024-03-12,1.4800000190734863
2024-03-13,1.4900000095367432
2024-03-14,1.2699999809265137
2024-03-15,1.4299999475479126
2024-03-18,1.2999999523162842
2024-03-19,1.8250000476837158
2024-03-20,2.190000057220459
2024-03-21,2.0
2024-03-22,2.119999885559082
2024-03-25,1.9800000190734863
2024-03-26,1.899999976158142
2024-03-27,1.9800000190734863
2024-03-28,1.809999942779541
2024-04-01,1.9700000286102295
2024-04-02,1.8200000524520874
2024-04-03,1.9600000381469727
2024-04-04,1.9299999475479126
2024-04-05,2.4600000381469727
2024-04-08,2.630000114440918
2024-04-09,2.4800000190734863
2024-04-10,2.4100000858306885
2024-04-11,2.3399999141693115
2024-04-12,1.9800000190734863
2024-04-15,1.7699999809265137
2024-04-16,1.6200000047683716
2024-04-17,1.590000033378601
2024-04-18,1.4700000286102295
2024-04-19,1.440000057220459
2024-04-22,1.4500000476837158
2024-04-23,1.600000023841858
2024-04-24,1.5099999904632568
2024-04-25,1.4600000381469727
2024-04-26,1.4600000381469727
2024-04-29,1.4199999570846558
2024-04-30,1.350000023841858
2024-05-01,1.3200000524520874
2024-05-02,1.2999999523162842
2024-05-03,1.3200000524520874
2024-05-06,1.3700000047683716
2024-05-07,1.3300000429153442
2024-05-08,1.3200000524520874
2024-05-09,1.340000033378601
2024-05-10,1.309999942779541
2024-05-13,1.3200000524520874
2024-05-14,1.340000033378601
2024-05-15,1.3600000143051147
2024-05-16,1.4900000095367432
2024-05-17,1.600000023841858
2024-05-20,1.9600000381469727
2024-05-21,1.9199999570846558
2024-05-22,2.0
2024-05-23,1.9299999475479126
2024-05-24,1.9600000381469727
2024-05-28,1.850000023841858
2024-05-29,2.049999952316284
2024-05-30,2.009999990463257
2024-05-31,1.9500000476837158
2024-06-03,1.8200000524520874
2024-06-04,1.600000023841858
2024-06-05,1.690000057220459
2024-06-06,1.7599999904632568
2024-06-07,1.7699999809265137
2024-06-10,1.7799999713897705
2024-06-11,1.9299999475479126
2024-06-12,2.0899999141693115
2024-06-13,1.8799999952316284
2024-06-14,1.8300000429153442
2024-06-17,1.7400000095367432
2024-06-18,1.590000033378601
2024-06-20,1.690000057220459
2024-06-21,1.600000023841858
2024-06-24,1.6299999952316284
2024-06-25,1.6399999856948853
2024-06-26,1.5700000524520874
2024-06-27,1.6100000143051147
2024-06-28,1.600000023841858
2024-07-01,1.559999942779541
2024-07-02,1.5099999904632568
2024-07-03,1.7200000286102295
2024-07-05,2.0
2024-07-08,2.119999885559082
2024-07-09,1.9500000476837158
2024-07-10,1.809999942779541
2024-07-11,1.9700000286102295
2024-07-12,2.190000057220459
2024-07-15,2.0999999046325684
2024-07-16,2.359999895095825
2024-07-17,2.2100000381469727
2024-07-18,2.009999990463257
2024-07-19,2.009999990463257
2024-07-22,1.9500000476837158
2024-07-23,1.9900000095367432
2024-07-24,1.909999966621399
2024-07-25,1.9500000476837158
2024-07-26,1.9900000095367432
2024-07-29,1.9700000286102295
2024-07-30,1.9600000381469727
2024-07-31,2.0
2024-08-01,1.850000023841858
2024-08-02,1.6699999570846558
2024-08-05,1.7100000381469727
2024-08-06,1.7300000190734863
2024-08-07,1.5800000429153442
2024-08-08,1.5800000429153442
2024-08-09,1.649999976158142
2024-08-12,1.5399999618530273
2024-08-13,1.5
2024-08-14,1.4900000095367432
2024-08-15,1.5
2024-08-16,1.4900000095367432
2024-08-19,1.5199999809265137
2024-08-20,1.5299999713897705
2024-08-21,1.6200000047683716
2024-08-22,1.909999966621399
2024-08-23,1.909999966621399
2024-08-26,1.7999999523162842
2024-08-27,1.7100000381469727
2024-08-28,1.6699999570846558
2024-08-29,1.6699999570846558
2024-08-30,1.690000057220459
2024-09-03,1.6100000143051147
2024-09-04,1.649999976158142
2024-09-05,1.5399999618530273
2024-09-06,1.4700000286102295
2024-09-09,1.590000033378601
2024-09-10,1.5800000429153442
2024-09-11,1.5
2024-09-12,1.5099999904632568
2024-09-13,1.9199999570846558
2024-09-16,2.049999952316284
2024-09-17,1.940000057220459
2024-09-18,1.850000023841858
2024-09-19,1.899999976158142
2024-09-20,1.7699999809265137
2024-09-23,1.659999966621399
2024-09-24,1.7300000190734863
2024-09-25,1.8200000524520874
2024-09-26,1.7999999523162842
2024-09-27,1.7999999523162842
2024-09-30,1.7899999618530273
2024-10-01,1.7200000286102295
2024-10-02,1.9500000476837158
2024-10-03,2.0
2024-10-04,1.8700000047683716
2024-10-07,1.8799999952316284
2024-10-08,2.75
2024-10-09,2.390000104904175
2024-10-10,2.309999942779541
2024-10-11,2.3399999141693115
2024-10-14,2.450000047683716
2024-10-15,2.309999942779541
2024-10-16,2.259999990463257
2024-10-17,2.2200000286102295
2024-10-18,2.190000057220459
2024-10-21,2.0999999046325684
2024-10-22,1.9900000095367432
2024-10-23,2.0
2024-10-24,1.9900000095367432
2024-10-25,2.240000009536743
2024-10-28,2.2899999618530273
2024-10-29,2.299999952316284
2024-10-30,2.2300000190734863
2024-10-31,2.049999952316284
2024-11-01,2.009999990463257
2024-11-04,1.9500000476837158
2024-11-05,2.0799999237060547
2024-11-06,2.190000057220459
2024-11-07,2.1600000858306885
2024-11-08,2.0999999046325684
2024-11-11,2.359999895095825
2024-11-12,2.1700000762939453
2024-11-13,2.069999933242798
2024-11-14,1.8300000429153442
2024-11-15,1.850000023841858
2024-11-18,1.7799999713897705
2024-11-19,1.7999999523162842
2024-11-20,1.940000057220459
2024-11-21,2.0
