Date,ALUR
2022-02-28,9.75
2022-03-01,9.760000228881836
2022-03-02,9.760000228881836
2022-03-03,9.760000228881836
2022-03-04,9.760000228881836
2022-03-07,9.760000228881836
2022-03-08,9.760000228881836
2022-03-09,9.744999885559082
2022-03-10,9.739999771118164
2022-03-11,9.75
2022-03-14,9.755000114440918
2022-03-15,9.770000457763672
2022-03-16,9.760000228881836
2022-03-17,9.770000457763672
2022-03-18,9.770000457763672
2022-03-21,9.774999618530273
2022-03-22,9.774999618530273
2022-03-23,9.770000457763672
2022-03-24,9.774999618530273
2022-03-25,9.78499984741211
2022-03-28,9.774999618530273
2022-03-29,9.789999961853027
2022-03-30,9.779999732971191
2022-03-31,9.779999732971191
2022-04-01,9.779999732971191
2022-04-04,9.789999961853027
2022-04-05,9.800000190734863
2022-04-06,9.800000190734863
2022-04-07,9.789999961853027
2022-04-08,9.800000190734863
2022-04-11,9.800999641418457
2022-04-12,9.800000190734863
2022-04-13,9.8100004196167
2022-04-14,9.824999809265137
2022-04-18,9.819999694824219
2022-04-19,9.8100004196167
2022-04-20,9.819999694824219
2022-04-21,9.800000190734863
2022-04-22,9.8100004196167
2022-04-25,9.8100004196167
2022-04-26,9.800000190734863
2022-04-27,9.819999694824219
2022-04-28,9.8100004196167
2022-04-29,9.8100004196167
2022-05-02,9.8100004196167
2022-05-03,9.8100004196167
2022-05-04,9.8100004196167
2022-05-05,9.8100004196167
2022-05-06,9.800000190734863
2022-05-09,9.789999961853027
2022-05-10,9.779999732971191
2022-05-11,9.779999732971191
2022-05-12,9.770000457763672
2022-05-13,9.770000457763672
2022-05-16,9.770000457763672
2022-05-17,9.779999732971191
2022-05-18,9.789999961853027
2022-05-19,9.779999732971191
2022-05-20,9.779999732971191
2022-05-23,9.779999732971191
2022-05-24,9.779999732971191
2022-05-25,9.779999732971191
2022-05-26,9.800000190734863
2022-05-27,9.779999732971191
2022-05-31,9.779999732971191
2022-06-01,9.805000305175781
2022-06-02,9.8100004196167
2022-06-03,9.8149995803833
2022-06-06,9.819999694824219
2022-06-07,9.8100004196167
2022-06-08,9.819999694824219
2022-06-09,9.800000190734863
2022-06-10,9.8100004196167
2022-06-13,9.8149995803833
2022-06-14,9.8100004196167
2022-06-15,9.819999694824219
2022-06-16,9.8149995803833
2022-06-17,9.819999694824219
2022-06-21,9.8100004196167
2022-06-22,9.819999694824219
2022-06-23,9.819999694824219
2022-06-24,9.8100004196167
2022-06-27,9.8100004196167
2022-06-28,9.8100004196167
2022-06-29,9.819999694824219
2022-06-30,9.8100004196167
2022-07-01,9.819999694824219
2022-07-05,9.8100004196167
2022-07-06,9.824999809265137
2022-07-07,9.829999923706055
2022-07-08,9.824999809265137
2022-07-11,9.819999694824219
2022-07-12,9.819999694824219
2022-07-13,9.829999923706055
2022-07-14,9.819999694824219
2022-07-15,9.819999694824219
2022-07-18,9.829999923706055
2022-07-19,9.829999923706055
2022-07-20,9.829999923706055
2022-07-21,9.84000015258789
2022-07-22,9.850000381469727
2022-07-25,9.859999656677246
2022-07-26,9.850000381469727
2022-07-27,9.84000015258789
2022-07-28,9.850000381469727
2022-07-29,9.850000381469727
2022-08-01,9.850000381469727
2022-08-02,9.84000015258789
2022-08-03,9.850000381469727
2022-08-04,9.850000381469727
2022-08-05,9.84000015258789
2022-08-08,9.850000381469727
2022-08-09,9.850000381469727
2022-08-10,9.850000381469727
2022-08-11,9.850000381469727
2022-08-12,9.850000381469727
2022-08-15,9.850000381469727
2022-08-16,9.859999656677246
2022-08-17,9.850000381469727
2022-08-18,9.869999885559082
2022-08-19,9.850000381469727
2022-08-22,9.850000381469727
2022-08-23,9.850000381469727
2022-08-24,9.829999923706055
2022-08-25,9.829999923706055
2022-08-26,9.829999923706055
2022-08-29,9.84000015258789
2022-08-30,9.829999923706055
2022-08-31,9.829999923706055
2022-09-01,9.829999923706055
2022-09-02,9.84000015258789
2022-09-06,9.829999923706055
2022-09-07,9.850000381469727
2022-09-08,9.84000015258789
2022-09-09,9.84000015258789
2022-09-12,9.84000015258789
2022-09-13,9.84000015258789
2022-09-14,9.829999923706055
2022-09-15,9.829999923706055
2022-09-16,9.84000015258789
2022-09-19,9.84000015258789
2022-09-20,9.84000015258789
2022-09-21,9.850000381469727
2022-09-22,9.850000381469727
2022-09-23,9.84000015258789
2022-09-26,9.850000381469727
2022-09-27,9.85099983215332
2022-09-28,9.859999656677246
2022-09-29,9.850000381469727
2022-09-30,9.869999885559082
2022-10-03,9.864999771118164
2022-10-04,9.869999885559082
2022-10-05,9.885000228881836
2022-10-06,9.880000114440918
2022-10-07,9.899999618530273
2022-10-10,9.90999984741211
2022-10-11,9.90999984741211
2022-10-12,9.90999984741211
2022-10-13,9.920000076293945
2022-10-14,9.920000076293945
2022-10-17,9.920000076293945
2022-10-18,9.90999984741211
2022-10-19,9.920000076293945
2022-10-20,9.9399995803833
2022-10-21,9.979999542236328
2022-10-24,9.989999771118164
2022-10-25,10.0
2022-10-26,10.0
2022-10-27,10.0
2022-10-28,10.010000228881836
2022-10-31,10.010000228881836
2022-11-01,10.010000228881836
2022-11-02,10.010000228881836
2022-11-03,10.010000228881836
2022-11-04,10.0
2022-11-07,10.020000457763672
2022-11-08,10.010000228881836
2022-11-09,10.010000228881836
2022-11-10,10.0
2022-11-11,10.010000228881836
2022-11-14,10.020000457763672
2022-11-15,10.020000457763672
2022-11-16,10.010000228881836
2022-11-17,10.010000228881836
2022-11-18,10.020000457763672
2022-11-21,10.020000457763672
2022-11-22,10.020000457763672
2022-11-23,10.020000457763672
2022-11-25,10.029999732971191
2022-11-28,10.039999961853027
2022-11-29,10.029999732971191
2022-11-30,10.010000228881836
2022-12-01,10.010000228881836
2022-12-02,10.010000228881836
2022-12-05,10.029999732971191
2022-12-06,10.020000457763672
2022-12-07,10.020000457763672
2022-12-08,10.020000457763672
2022-12-09,10.050000190734863
2022-12-12,10.069999694824219
2022-12-13,10.050000190734863
2022-12-14,10.050000190734863
2022-12-15,10.050000190734863
2022-12-16,10.050000190734863
2022-12-19,10.062000274658203
2022-12-20,10.069999694824219
2022-12-21,10.050000190734863
2022-12-22,10.050000190734863
2022-12-23,10.0600004196167
2022-12-27,10.055000305175781
2022-12-28,10.0600004196167
2022-12-29,10.0600004196167
2022-12-30,10.100000381469727
2023-01-03,10.119999885559082
2023-01-04,10.100000381469727
2023-01-05,10.119999885559082
2023-01-06,10.119999885559082
2023-01-09,10.100000381469727
2023-01-10,10.210000038146973
2023-01-11,10.199999809265137
2023-01-12,10.21500015258789
2023-01-13,10.21500015258789
2023-01-17,10.210000038146973
2023-01-18,10.210000038146973
2023-01-19,10.25
2023-01-20,10.239999771118164
2023-01-23,10.229999542236328
2023-01-24,10.270000457763672
2023-01-25,10.270000457763672
2023-01-26,10.279999732971191
2023-01-27,10.260000228881836
2023-01-30,10.279999732971191
2023-01-31,10.3100004196167
2023-02-01,10.3100004196167
2023-02-02,10.289999961853027
2023-02-03,10.289999961853027
2023-02-06,10.270000457763672
2023-02-07,10.270000457763672
2023-02-08,10.300000190734863
2023-02-09,10.3100004196167
2023-02-10,10.300000190734863
2023-02-13,10.319999694824219
2023-02-14,10.300000190734863
2023-02-15,10.260000228881836
2023-02-16,10.260000228881836
2023-02-17,10.260000228881836
2023-02-21,10.260000228881836
2023-02-22,10.260000228881836
2023-02-23,10.260000228881836
2023-02-24,10.260000228881836
2023-02-27,10.260000228881836
2023-02-28,10.260000228881836
2023-03-01,10.25
2023-03-02,10.229999542236328
2023-03-03,10.239999771118164
2023-03-06,10.239999771118164
2023-03-07,10.239999771118164
2023-03-08,10.229999542236328
2023-03-09,10.239999771118164
2023-03-10,10.239999771118164
2023-03-13,10.229999542236328
2023-03-14,10.229999542236328
2023-03-15,10.229999542236328
2023-03-16,10.239999771118164
2023-03-17,10.229999542236328
2023-03-20,10.229999542236328
2023-03-21,10.239999771118164
2023-03-22,10.239999771118164
2023-03-23,10.239999771118164
2023-03-24,10.25
2023-03-27,10.25
2023-03-28,10.25
2023-03-29,10.239999771118164
2023-03-30,10.239999771118164
2023-03-31,10.239999771118164
2023-04-03,10.25
2023-04-04,10.25
2023-04-05,10.25
2023-04-06,10.270000457763672
2023-04-10,10.270000457763672
2023-04-11,10.289999961853027
2023-04-12,10.289999961853027
2023-04-13,10.289999961853027
2023-04-14,10.3100004196167
2023-04-17,10.329999923706055
2023-04-18,10.350000381469727
2023-04-19,10.359999656677246
2023-04-20,10.359999656677246
2023-04-21,10.369999885559082
2023-04-24,10.359999656677246
2023-04-25,10.380000114440918
2023-04-26,10.380000114440918
2023-04-27,10.369999885559082
2023-04-28,10.380000114440918
2023-05-01,10.399999618530273
2023-05-02,10.399999618530273
2023-05-03,10.430000305175781
2023-05-04,10.399999618530273
2023-05-05,10.399999618530273
2023-05-08,10.40999984741211
2023-05-09,10.430000305175781
2023-05-10,10.40999984741211
2023-05-11,10.430000305175781
2023-05-12,10.4399995803833
2023-05-15,10.4399995803833
2023-05-16,10.449999809265137
2023-05-17,10.449999809265137
2023-05-18,10.489999771118164
2023-05-19,10.470000267028809
2023-05-22,10.460000038146973
2023-05-23,10.470000267028809
2023-05-24,10.470000267028809
2023-05-25,10.510000228881836
2023-05-26,10.520000457763672
2023-05-30,10.539999961853027
2023-05-31,10.539999961853027
2023-06-01,10.539999961853027
2023-06-02,10.539999961853027
2023-06-05,10.569999694824219
2023-06-06,10.5649995803833
2023-06-07,10.564000129699707
2023-06-08,10.5600004196167
2023-06-09,10.569000244140625
2023-06-12,10.569999694824219
2023-06-13,10.579999923706055
2023-06-14,10.619999885559082
2023-06-15,10.6899995803833
2023-06-16,10.654999732971191
2023-06-20,10.649999618530273
2023-06-21,10.649999618530273
2023-06-22,10.649999618530273
2023-06-23,10.649999618530273
2023-06-26,10.649999618530273
2023-06-27,10.649999618530273
2023-06-28,10.649999618530273
2023-06-29,10.649999618530273
2023-06-30,10.670000076293945
2023-07-03,10.680000305175781
2023-07-05,10.649999618530273
2023-07-06,10.670000076293945
2023-07-07,10.65999984741211
2023-07-10,10.649999618530273
2023-07-11,10.670000076293945
2023-07-12,10.640000343322754
2023-07-13,10.649999618530273
2023-07-14,10.640000343322754
2023-07-17,10.609999656677246
2023-07-18,10.630000114440918
2023-07-19,10.640000343322754
2023-07-20,10.640000343322754
2023-07-21,10.630000114440918
2023-07-24,10.619999885559082
2023-07-25,10.40999984741211
2023-07-26,10.479999542236328
2023-07-27,10.420000076293945
2023-07-28,10.210000038146973
2023-07-31,10.579999923706055
2023-08-01,10.359999656677246
2023-08-02,7.25
2023-08-03,5.289999961853027
2023-08-04,5.460000038146973
2023-08-07,5.869999885559082
2023-08-08,6.0
2023-08-09,5.539999961853027
2023-08-10,5.190000057220459
2023-08-11,4.070000171661377
2023-08-14,3.309999942779541
2023-08-15,3.0
2023-08-16,3.049999952316284
2023-08-17,2.880000114440918
2023-08-18,2.759999990463257
2023-08-21,3.0
2023-08-22,3.240000009536743
2023-08-23,3.0999999046325684
2023-08-24,3.1600000858306885
2023-08-25,3.2799999713897705
2023-08-28,3.200000047683716
2023-08-29,3.109999895095825
2023-08-30,3.8399999141693115
2023-08-31,3.9800000190734863
2023-09-01,4.349999904632568
2023-09-05,4.769999980926514
2023-09-06,4.809999942779541
2023-09-07,4.78000020980835
2023-09-08,4.809999942779541
2023-09-11,4.849999904632568
2023-09-12,4.980000019073486
2023-09-13,5.349999904632568
2023-09-14,5.460000038146973
2023-09-15,5.75
2023-09-18,6.210000038146973
2023-09-19,5.809999942779541
2023-09-20,5.409999847412109
2023-09-21,5.440000057220459
2023-09-22,4.949999809265137
2023-09-25,5.150000095367432
2023-09-26,4.179999828338623
2023-09-27,3.9000000953674316
2023-09-28,4.21999979019165
2023-09-29,4.300000190734863
2023-10-02,4.679999828338623
2023-10-03,4.489999771118164
2023-10-04,4.670000076293945
2023-10-05,4.730000019073486
2023-10-06,4.75
2023-10-09,4.570000171661377
2023-10-10,4.659999847412109
2023-10-11,4.559999942779541
2023-10-12,4.409999847412109
2023-10-13,4.71999979019165
2023-10-16,4.820000171661377
2023-10-17,4.75
2023-10-18,4.610000133514404
2023-10-19,4.420000076293945
2023-10-20,4.300000190734863
2023-10-23,4.320000171661377
2023-10-24,4.5
2023-10-25,4.590000152587891
2023-10-26,4.409999847412109
2023-10-27,4.269999980926514
2023-10-30,4.570000171661377
2023-10-31,4.199999809265137
2023-11-01,4.309999942779541
2023-11-02,4.46999979019165
2023-11-03,4.519999980926514
2023-11-06,4.199999809265137
2023-11-07,4.289999961853027
2023-11-08,4.389999866485596
2023-11-09,4.28000020980835
2023-11-10,4.159999847412109
2023-11-13,4.230000019073486
2023-11-14,4.440000057220459
2023-11-15,4.329999923706055
2023-11-16,4.25
2023-11-17,4.260000228881836
2023-11-20,3.740000009536743
2023-11-21,3.6600000858306885
2023-11-22,3.6600000858306885
2023-11-24,3.880000114440918
2023-11-27,4.050000190734863
2023-11-28,3.930000066757202
2023-11-29,3.799999952316284
2023-11-30,3.7300000190734863
2023-12-01,3.869999885559082
2023-12-04,3.5199999809265137
2023-12-05,3.380000114440918
2023-12-06,3.2200000286102295
2023-12-07,3.309999942779541
2023-12-08,3.319999933242798
2023-12-11,3.440000057220459
2023-12-12,3.359999895095825
2023-12-13,3.5
2023-12-14,3.440000057220459
2023-12-15,3.5399999618530273
2023-12-18,3.450000047683716
2023-12-19,3.430000066757202
2023-12-20,3.359999895095825
2023-12-21,3.549999952316284
2023-12-22,3.549999952316284
2023-12-26,3.490000009536743
2023-12-27,3.75
2023-12-28,3.9000000953674316
2023-12-29,3.740000009536743
2024-01-02,3.5299999713897705
