Date,BZFD
2022-08-25,6.519999980926514
2022-08-26,6.159999847412109
2022-08-29,6.199999809265137
2022-08-30,6.159999847412109
2022-08-31,6.199999809265137
2022-09-01,6.800000190734863
2022-09-02,6.519999980926514
2022-09-06,6.639999866485596
2022-09-07,6.559999942779541
2022-09-08,6.480000019073486
2022-09-09,6.440000057220459
2022-09-12,6.420000076293945
2022-09-13,6.320000171661377
2022-09-14,6.480000019073486
2022-09-15,6.360000133514404
2022-09-16,6.28000020980835
2022-09-19,6.440000057220459
2022-09-20,6.519999980926514
2022-09-21,6.519999980926514
2022-09-22,6.360000133514404
2022-09-23,6.079999923706055
2022-09-26,5.960000038146973
2022-09-27,6.159999847412109
2022-09-28,6.440000057220459
2022-09-29,6.199999809265137
2022-09-30,6.239999771118164
2022-10-03,6.28000020980835
2022-10-04,6.760000228881836
2022-10-05,6.960000038146973
2022-10-06,6.880000114440918
2022-10-07,6.800000190734863
2022-10-10,6.920000076293945
2022-10-11,6.920000076293945
2022-10-12,7.0
2022-10-13,6.960000038146973
2022-10-14,7.119999885559082
2022-10-17,7.800000190734863
2022-10-18,8.199999809265137
2022-10-19,8.119999885559082
2022-10-20,8.359999656677246
2022-10-21,8.279999732971191
2022-10-24,8.119999885559082
2022-10-25,7.840000152587891
2022-10-26,7.360000133514404
2022-10-27,7.28000020980835
2022-10-28,7.360000133514404
2022-10-31,7.320000171661377
2022-11-01,7.559999942779541
2022-11-02,7.519999980926514
2022-11-03,7.360000133514404
2022-11-04,7.360000133514404
2022-11-07,7.480000019073486
2022-11-08,7.21999979019165
2022-11-09,6.840000152587891
2022-11-10,7.079999923706055
2022-11-11,6.71999979019165
2022-11-14,6.440000057220459
2022-11-15,6.820000171661377
2022-11-16,6.519999980926514
2022-11-17,6.159999847412109
2022-11-18,5.840000152587891
2022-11-21,5.599999904632568
2022-11-22,4.71999979019165
2022-11-23,5.239999771118164
2022-11-25,4.800000190734863
2022-11-28,4.760000228881836
2022-11-29,4.760000228881836
2022-11-30,4.599999904632568
2022-12-01,4.679999828338623
2022-12-02,4.639999866485596
2022-12-05,4.559999942779541
2022-12-06,4.28000020980835
2022-12-07,4.159999847412109
2022-12-08,4.079999923706055
2022-12-09,4.119999885559082
2022-12-12,4.0
2022-12-13,4.079999923706055
2022-12-14,3.9800000190734863
2022-12-15,3.880000114440918
2022-12-16,3.559999942779541
2022-12-19,3.2679998874664307
2022-12-20,3.240000009536743
2022-12-21,3.3959999084472656
2022-12-22,3.0439999103546143
2022-12-23,2.9560000896453857
2022-12-27,2.815999984741211
2022-12-28,2.640000104904175
2022-12-29,2.8519999980926514
2022-12-30,2.759999990463257
2023-01-03,2.9240000247955322
2023-01-04,3.063999891281128
2023-01-05,3.131999969482422
2023-01-06,3.2799999713897705
2023-01-09,3.9000000953674316
2023-01-10,4.119999885559082
2023-01-11,4.28000020980835
2023-01-12,4.519999980926514
2023-01-13,4.400000095367432
2023-01-17,4.28000020980835
2023-01-18,3.9079999923706055
2023-01-19,3.680000066757202
2023-01-20,3.7799999713897705
2023-01-23,3.759999990463257
2023-01-24,3.5999999046325684
2023-01-25,3.803999900817871
2023-01-26,8.359999656677246
2023-01-27,15.479999542236328
2023-01-30,10.960000038146973
2023-01-31,9.199999809265137
2023-02-01,8.720000267028809
2023-02-02,8.359999656677246
2023-02-03,8.5600004196167
2023-02-06,8.800000190734863
2023-02-07,7.199999809265137
2023-02-08,7.480000019073486
2023-02-09,6.760000228881836
2023-02-10,6.800000190734863
2023-02-13,6.840000152587891
2023-02-14,6.599999904632568
2023-02-15,8.399999618530273
2023-02-16,8.039999961853027
2023-02-17,7.840000152587891
2023-02-21,7.400000095367432
2023-02-22,6.960000038146973
2023-02-23,6.920000076293945
2023-02-24,6.400000095367432
2023-02-27,6.28000020980835
2023-02-28,6.199999809265137
2023-03-01,5.800000190734863
2023-03-02,5.599999904632568
2023-03-03,6.199999809265137
2023-03-06,6.360000133514404
2023-03-07,5.920000076293945
2023-03-08,5.679999828338623
2023-03-09,5.119999885559082
2023-03-10,5.159999847412109
2023-03-13,5.119999885559082
2023-03-14,3.799999952316284
2023-03-15,4.360000133514404
2023-03-16,4.559999942779541
2023-03-17,4.559999942779541
2023-03-20,4.199999809265137
2023-03-21,4.28000020980835
2023-03-22,3.8440001010894775
2023-03-23,3.7839999198913574
2023-03-24,3.6600000858306885
2023-03-27,3.747999906539917
2023-03-28,3.431999921798706
2023-03-29,3.640000104904175
2023-03-30,4.239999771118164
2023-03-31,4.519999980926514
2023-04-03,4.360000133514404
2023-04-04,4.039999961853027
2023-04-05,3.640000104904175
2023-04-06,3.747999906539917
2023-04-10,3.640000104904175
2023-04-11,4.159999847412109
2023-04-12,3.9800000190734863
2023-04-13,3.9000000953674316
2023-04-14,3.819999933242798
2023-04-17,4.079999923706055
2023-04-18,3.9600000381469727
2023-04-19,3.7360000610351562
2023-04-20,3.0
2023-04-21,2.680000066757202
2023-04-24,2.359999895095825
2023-04-25,2.0840001106262207
2023-04-26,2.240000009536743
2023-04-27,2.259999990463257
2023-04-28,2.1480000019073486
2023-05-01,2.180000066757202
2023-05-02,2.1040000915527344
2023-05-03,2.5999999046325684
2023-05-04,2.447999954223633
2023-05-05,2.319999933242798
2023-05-08,2.2960000038146973
2023-05-09,2.2760000228881836
2023-05-10,2.2279999256134033
2023-05-11,2.1600000858306885
2023-05-12,2.1600000858306885
2023-05-15,2.187999963760376
2023-05-16,2.3359999656677246
2023-05-17,2.680000066757202
2023-05-18,2.9200000762939453
2023-05-19,2.440000057220459
2023-05-22,2.552000045776367
2023-05-23,2.6440000534057617
2023-05-24,2.507999897003174
2023-05-25,2.444000005722046
2023-05-26,2.4159998893737793
2023-05-30,2.5920000076293945
2023-05-31,2.559999942779541
2023-06-01,2.7360000610351562
2023-06-02,2.747999906539917
2023-06-05,2.6080000400543213
2023-06-06,2.759999990463257
2023-06-07,2.7079999446868896
2023-06-08,2.5920000076293945
2023-06-09,2.619999885559082
2023-06-12,2.640000104904175
2023-06-13,2.4600000381469727
2023-06-14,2.447999954223633
2023-06-15,2.552000045776367
2023-06-16,2.559999942779541
2023-06-20,2.5199999809265137
2023-06-21,2.319999933242798
2023-06-22,2.1600000858306885
2023-06-23,2.0
2023-06-26,2.0
2023-06-27,2.0399999618530273
2023-06-28,1.9759999513626099
2023-06-29,2.0
2023-06-30,2.0199999809265137
2023-07-03,2.259999990463257
2023-07-05,2.2920000553131104
2023-07-06,2.1679999828338623
2023-07-07,2.380000114440918
2023-07-10,2.303999900817871
2023-07-11,2.440000057220459
2023-07-12,2.431999921798706
2023-07-13,2.559999942779541
2023-07-14,2.359999895095825
2023-07-17,2.4679999351501465
2023-07-18,2.427999973297119
2023-07-19,2.4839999675750732
2023-07-20,2.3239998817443848
2023-07-21,2.380000114440918
2023-07-24,2.3919999599456787
2023-07-25,2.440000057220459
2023-07-26,2.5480000972747803
2023-07-27,2.444000005722046
2023-07-28,2.635999917984009
2023-07-31,2.680000066757202
2023-08-01,2.700000047683716
2023-08-02,2.555999994277954
2023-08-03,2.568000078201294
2023-08-04,2.5759999752044678
2023-08-07,2.4200000762939453
2023-08-08,2.364000082015991
2023-08-09,2.1040000915527344
2023-08-10,2.1040000915527344
2023-08-11,2.0799999237060547
2023-08-14,1.968000054359436
2023-08-15,1.9520000219345093
2023-08-16,1.9040000438690186
2023-08-17,1.8559999465942383
2023-08-18,1.7760000228881836
2023-08-21,1.7359999418258667
2023-08-22,1.7200000286102295
2023-08-23,1.7480000257492065
2023-08-24,1.7239999771118164
2023-08-25,1.7239999771118164
2023-08-28,1.7200000286102295
2023-08-29,1.659999966621399
2023-08-30,1.6480000019073486
2023-08-31,1.6119999885559082
2023-09-01,1.5679999589920044
2023-09-05,1.6679999828338623
2023-09-06,1.6319999694824219
2023-09-07,1.5119999647140503
2023-09-08,1.4759999513626099
2023-09-11,1.3919999599456787
2023-09-12,1.4160000085830688
2023-09-13,1.5
2023-09-14,1.4600000381469727
2023-09-15,1.5199999809265137
2023-09-18,1.4040000438690186
2023-09-19,1.3519999980926514
2023-09-20,1.3279999494552612
2023-09-21,1.2519999742507935
2023-09-22,1.2319999933242798
2023-09-25,1.215999960899353
2023-09-26,1.3040000200271606
2023-09-27,1.315999984741211
2023-09-28,1.3760000467300415
2023-09-29,1.527999997138977
2023-10-02,1.4199999570846558
2023-10-03,1.2879999876022339
2023-10-04,1.2599999904632568
2023-10-05,1.2480000257492065
2023-10-06,1.3040000200271606
2023-10-09,1.315999984741211
2023-10-10,1.371999979019165
2023-10-11,1.4040000438690186
2023-10-12,1.3600000143051147
2023-10-13,1.2920000553131104
2023-10-16,1.284000039100647
2023-10-17,1.2799999713897705
2023-10-18,1.3200000524520874
2023-10-19,1.2000000476837158
2023-10-20,1.2200000286102295
2023-10-23,1.159999966621399
2023-10-24,1.1480000019073486
2023-10-25,1.1160000562667847
2023-10-26,1.1679999828338623
2023-10-27,1.184000015258789
2023-10-30,1.2000000476837158
2023-10-31,1.2799999713897705
2023-11-01,1.2239999771118164
2023-11-02,1.4839999675750732
2023-11-03,1.3200000524520874
2023-11-06,1.3279999494552612
2023-11-07,1.2879999876022339
2023-11-08,1.2280000448226929
2023-11-09,1.2359999418258667
2023-11-10,1.2039999961853027
2023-11-13,1.25600004196167
2023-11-14,1.2760000228881836
2023-11-15,1.3200000524520874
2023-11-16,1.2799999713897705
2023-11-17,1.2599999904632568
2023-11-20,1.2480000257492065
2023-11-21,1.2400000095367432
2023-11-22,1.2400000095367432
2023-11-24,1.1360000371932983
2023-11-27,1.1679999828338623
2023-11-28,1.184000015258789
2023-11-29,1.1920000314712524
2023-11-30,1.1799999475479126
2023-12-01,1.1720000505447388
2023-12-04,1.1799999475479126
2023-12-05,1.1920000314712524
2023-12-06,1.2280000448226929
2023-12-07,1.2719999551773071
2023-12-08,1.4199999570846558
2023-12-11,1.3359999656677246
2023-12-12,1.2400000095367432
2023-12-13,1.2200000286102295
2023-12-14,1.3279999494552612
2023-12-15,1.3279999494552612
2023-12-18,1.2039999961853027
2023-12-19,1.1959999799728394
2023-12-20,1.2239999771118164
2023-12-21,1.2680000066757202
2023-12-22,1.2480000257492065
2023-12-26,1.1200000047683716
2023-12-27,1.059999942779541
2023-12-28,0.9919999837875366
2023-12-29,1.0
2024-01-02,1.0800000429153442
2024-01-03,1.0679999589920044
2024-01-04,1.0399999618530273
2024-01-05,1.0360000133514404
2024-01-08,1.0800000429153442
2024-01-09,1.0520000457763672
2024-01-10,1.0119999647140503
2024-01-11,1.0160000324249268
2024-01-12,1.0160000324249268
2024-01-16,0.9079999923706055
2024-01-17,0.9359999895095825
2024-01-18,0.9319999814033508
2024-01-19,0.8519999980926514
2024-01-22,0.8600000143051147
2024-01-23,0.8840000033378601
2024-01-24,0.8600000143051147
2024-01-25,0.8799999952316284
2024-01-26,0.7919999957084656
2024-01-29,0.7480000257492065
2024-01-30,0.7080000042915344
2024-01-31,0.7279999852180481
2024-02-01,0.7239999771118164
2024-02-02,0.7080000042915344
2024-02-05,0.6880000233650208
2024-02-06,0.7360000014305115
2024-02-07,0.7319999933242798
2024-02-08,0.7360000014305115
2024-02-09,0.7480000257492065
2024-02-12,0.8199999928474426
2024-02-13,0.6679999828338623
2024-02-14,0.6919999718666077
2024-02-15,0.9520000219345093
2024-02-16,0.8679999709129333
2024-02-20,0.9559999704360962
2024-02-21,0.8759999871253967
2024-02-22,1.3839999437332153
2024-02-23,1.3200000524520874
2024-02-26,1.3079999685287476
2024-02-27,1.3760000467300415
2024-02-28,1.3880000114440918
2024-02-29,1.371999979019165
2024-03-01,1.25600004196167
2024-03-04,1.3200000524520874
2024-03-05,1.3519999980926514
2024-03-06,1.3200000524520874
2024-03-07,1.4240000247955322
2024-03-08,1.444000005722046
2024-03-11,1.5199999809265137
2024-03-12,1.559999942779541
2024-03-13,1.6039999723434448
2024-03-14,1.5679999589920044
2024-03-15,1.5440000295639038
2024-03-18,1.531999945640564
2024-03-19,1.5399999618530273
2024-03-20,1.5479999780654907
2024-03-21,1.5520000457763672
2024-03-22,1.4800000190734863
2024-03-25,1.6160000562667847
2024-03-26,1.6039999723434448
2024-03-27,1.5959999561309814
2024-03-28,1.8680000305175781
2024-04-01,1.871999979019165
2024-04-02,1.8919999599456787
2024-04-03,1.812000036239624
2024-04-04,1.6399999856948853
2024-04-05,1.5759999752044678
2024-04-08,1.5880000591278076
2024-04-09,1.5479999780654907
2024-04-10,1.7200000286102295
2024-04-11,1.7120000123977661
2024-04-12,1.600000023841858
2024-04-15,1.6200000047683716
2024-04-16,1.5199999809265137
2024-04-17,1.4800000190734863
2024-04-18,1.5440000295639038
2024-04-19,1.559999942779541
2024-04-22,1.5399999618530273
2024-04-23,1.600000023841858
2024-04-24,1.600000023841858
2024-04-25,1.5399999618530273
2024-04-26,1.5479999780654907
2024-04-29,1.5479999780654907
2024-04-30,1.5399999618530273
2024-05-01,1.559999942779541
2024-05-02,1.5800000429153442
2024-05-03,1.6720000505447388
2024-05-06,1.600000023841858
2024-05-07,1.690000057220459
2024-05-08,1.840000033378601
2024-05-09,2.1500000953674316
2024-05-10,2.0199999809265137
2024-05-13,2.119999885559082
2024-05-14,2.049999952316284
2024-05-15,1.9800000190734863
2024-05-16,2.180000066757202
2024-05-17,2.2799999713897705
2024-05-20,2.5399999618530273
2024-05-21,2.5
2024-05-22,3.009999990463257
2024-05-23,2.640000104904175
2024-05-24,2.799999952316284
2024-05-28,3.0
2024-05-29,3.009999990463257
2024-05-30,2.9700000286102295
2024-05-31,2.799999952316284
2024-06-03,2.75
2024-06-04,2.694999933242798
2024-06-05,2.559999942779541
2024-06-06,2.5199999809265137
2024-06-07,2.4100000858306885
2024-06-10,2.3299999237060547
2024-06-11,2.4000000953674316
2024-06-12,2.390000104904175
2024-06-13,2.309999942779541
2024-06-14,2.240000009536743
2024-06-17,2.180000066757202
2024-06-18,2.0999999046325684
2024-06-20,2.1600000858306885
2024-06-21,2.130000114440918
2024-06-24,2.630000114440918
2024-06-25,2.7300000190734863
2024-06-26,3.180000066757202
2024-06-27,2.9200000762939453
2024-06-28,2.759999990463257
2024-07-01,2.7899999618530273
2024-07-02,2.7100000381469727
2024-07-03,2.7100000381469727
2024-07-05,2.75
2024-07-08,2.809999942779541
2024-07-09,2.7200000286102295
2024-07-10,2.7200000286102295
2024-07-11,2.759999990463257
2024-07-12,2.7300000190734863
2024-07-15,2.809999942779541
2024-07-16,2.950000047683716
2024-07-17,2.9700000286102295
2024-07-18,2.8299999237060547
2024-07-19,2.7300000190734863
2024-07-22,2.75
2024-07-23,2.7049999237060547
2024-07-24,2.740000009536743
2024-07-25,2.740000009536743
2024-07-26,2.799999952316284
2024-07-29,2.880000114440918
2024-07-30,2.740000009536743
2024-07-31,2.7100000381469727
2024-08-01,2.619999885559082
2024-08-02,2.4049999713897705
2024-08-05,2.2200000286102295
2024-08-06,2.234999895095825
2024-08-07,2.130000114440918
2024-08-08,2.25
2024-08-09,2.309999942779541
2024-08-12,2.240000009536743
2024-08-13,2.819999933242798
2024-08-14,2.7200000286102295
2024-08-15,2.8299999237060547
2024-08-16,2.8299999237060547
2024-08-19,2.9100000858306885
2024-08-20,2.9100000858306885
2024-08-21,2.9700000286102295
2024-08-22,2.799999952316284
2024-08-23,2.740000009536743
2024-08-26,2.7300000190734863
2024-08-27,2.640000104904175
2024-08-28,2.559999942779541
2024-08-29,2.619999885559082
2024-08-30,2.5899999141693115
2024-09-03,2.490000009536743
2024-09-04,2.3499999046325684
2024-09-05,2.359999895095825
2024-09-06,2.3299999237060547
2024-09-09,2.430000066757202
2024-09-10,2.4100000858306885
2024-09-11,2.4700000286102295
2024-09-12,2.509999990463257
2024-09-13,2.6700000762939453
2024-09-16,2.7699999809265137
2024-09-17,2.7799999713897705
2024-09-18,2.75
2024-09-19,2.859999895095825
2024-09-20,2.740000009536743
2024-09-23,2.75
2024-09-24,2.75
2024-09-25,2.759999990463257
2024-09-26,2.799999952316284
2024-09-27,2.759999990463257
2024-09-30,2.6649999618530273
2024-10-01,2.690000057220459
2024-10-02,2.740000009536743
2024-10-03,2.740000009536743
2024-10-04,2.7200000286102295
2024-10-07,2.700000047683716
2024-10-08,2.690000057220459
2024-10-09,2.690000057220459
2024-10-10,2.509999990463257
2024-10-11,2.359999895095825
2024-10-14,2.430000066757202
2024-10-15,2.5799999237060547
2024-10-16,2.5199999809265137
2024-10-17,2.4700000286102295
2024-10-18,2.5
2024-10-21,2.440000057220459
2024-10-22,2.5
2024-10-23,2.430000066757202
2024-10-24,2.4000000953674316
2024-10-25,2.359999895095825
2024-10-28,2.549999952316284
2024-10-29,2.509999990463257
2024-10-30,2.740000009536743
2024-10-31,2.490000009536743
2024-11-01,2.549999952316284
2024-11-04,2.5399999618530273
2024-11-05,2.640000104904175
2024-11-06,2.7799999713897705
2024-11-07,2.740000009536743
2024-11-08,2.765000104904175
2024-11-11,3.180000066757202
2024-11-12,3.0
2024-11-13,2.9100000858306885
2024-11-14,3.2799999713897705
2024-11-15,3.059999942779541
2024-11-18,3.200000047683716
2024-11-19,3.200000047683716
2024-11-20,3.0299999713897705
2024-11-21,3.25
