Date,GOVX
2023-01-13,13.350000381469727
2023-01-17,12.420000076293945
2023-01-18,11.399999618530273
2023-01-19,10.289999961853027
2023-01-20,10.649999618530273
2023-01-23,10.829999923706055
2023-01-24,10.484999656677246
2023-01-25,16.649999618530273
2023-01-26,11.265000343322754
2023-01-27,12.449999809265137
2023-01-30,11.984999656677246
2023-01-31,12.135000228881836
2023-02-01,13.4399995803833
2023-02-02,13.800000190734863
2023-02-03,14.024999618530273
2023-02-06,13.604999542236328
2023-02-07,13.350000381469727
2023-02-08,13.199999809265137
2023-02-09,12.104999542236328
2023-02-10,11.625
2023-02-13,11.71500015258789
2023-02-14,13.5
2023-02-15,13.199999809265137
2023-02-16,12.449999809265137
2023-02-17,12.600000381469727
2023-02-21,12.135000228881836
2023-02-22,11.5649995803833
2023-02-23,11.550000190734863
2023-02-24,11.444999694824219
2023-02-27,10.5
2023-02-28,10.079999923706055
2023-03-01,10.350000381469727
2023-03-02,10.800000190734863
2023-03-03,11.414999961853027
2023-03-06,10.649999618530273
2023-03-07,10.649999618530273
2023-03-08,11.085000038146973
2023-03-09,10.545000076293945
2023-03-10,10.199999809265137
2023-03-13,10.244999885559082
2023-03-14,9.75
2023-03-15,9.779999732971191
2023-03-16,10.125
2023-03-17,9.3149995803833
2023-03-20,9.899999618530273
2023-03-21,10.5600004196167
2023-03-22,10.5600004196167
2023-03-23,9.899999618530273
2023-03-24,10.350000381469727
2023-03-27,9.704999923706055
2023-03-28,9.3149995803833
2023-03-29,9.539999961853027
2023-03-30,9.824999809265137
2023-03-31,9.975000381469727
2023-04-03,10.649999618530273
2023-04-04,11.175000190734863
2023-04-05,10.725000381469727
2023-04-06,10.829999923706055
2023-04-10,10.470000267028809
2023-04-11,10.364999771118164
2023-04-12,10.545000076293945
2023-04-13,10.515000343322754
2023-04-14,10.199999809265137
2023-04-17,10.199999809265137
2023-04-18,10.125
2023-04-19,9.84000015258789
2023-04-20,9.675000190734863
2023-04-21,9.600000381469727
2023-04-24,9.539999961853027
2023-04-25,9.390000343322754
2023-04-26,9.09000015258789
2023-04-27,9.449999809265137
2023-04-28,9.270000457763672
2023-05-01,8.880000114440918
2023-05-02,9.104999542236328
2023-05-03,9.015000343322754
2023-05-04,9.75
2023-05-05,9.404999732971191
2023-05-08,9.989999771118164
2023-05-09,10.050000190734863
2023-05-10,10.154999732971191
2023-05-11,9.824999809265137
2023-05-12,9.720000267028809
2023-05-15,9.824999809265137
2023-05-16,9.75
2023-05-17,9.600000381469727
2023-05-18,10.050000190734863
2023-05-19,10.109999656677246
2023-05-22,10.050000190734863
2023-05-23,9.854999542236328
2023-05-24,11.25
2023-05-25,10.050000190734863
2023-05-26,9.0
2023-05-30,9.164999961853027
2023-05-31,9.300000190734863
2023-06-01,9.390000343322754
2023-06-02,9.300000190734863
2023-06-05,9.149999618530273
2023-06-06,9.600000381469727
2023-06-07,9.494999885559082
2023-06-08,9.135000228881836
2023-06-09,8.5649995803833
2023-06-12,8.399999618530273
2023-06-13,8.625
2023-06-14,9.345000267028809
2023-06-15,9.600000381469727
2023-06-16,9.270000457763672
2023-06-20,9.225000381469727
2023-06-21,9.225000381469727
2023-06-22,8.789999961853027
2023-06-23,8.925000190734863
2023-06-26,8.399999618530273
2023-06-27,8.234999656677246
2023-06-28,8.295000076293945
2023-06-29,8.25
2023-06-30,8.25
2023-07-03,8.609999656677246
2023-07-05,8.444999694824219
2023-07-06,8.25
2023-07-07,8.489999771118164
2023-07-10,8.699999809265137
2023-07-11,8.925000190734863
2023-07-12,8.925000190734863
2023-07-13,8.864999771118164
2023-07-14,8.774999618530273
2023-07-17,8.699999809265137
2023-07-18,8.699999809265137
2023-07-19,8.53499984741211
2023-07-20,8.520000457763672
2023-07-21,8.399999618530273
2023-07-24,8.5649995803833
2023-07-25,8.265000343322754
2023-07-26,9.225000381469727
2023-07-27,8.789999961853027
2023-07-28,8.835000038146973
2023-07-31,8.5649995803833
2023-08-01,8.399999618530273
2023-08-02,8.489999771118164
2023-08-03,8.414999961853027
2023-08-04,8.489999771118164
2023-08-07,8.354999542236328
2023-08-08,8.444999694824219
2023-08-09,8.354999542236328
2023-08-10,8.295000076293945
2023-08-11,8.324999809265137
2023-08-14,8.100000381469727
2023-08-15,8.024999618530273
2023-08-16,7.769999980926514
2023-08-17,7.679999828338623
2023-08-18,7.724999904632568
2023-08-21,8.114999771118164
2023-08-22,8.609999656677246
2023-08-23,9.270000457763672
2023-08-24,8.699999809265137
2023-08-25,8.399999618530273
2023-08-28,8.699999809265137
2023-08-29,8.744999885559082
2023-08-30,9.104999542236328
2023-08-31,8.654999732971191
2023-09-01,8.53499984741211
2023-09-05,8.729999542236328
2023-09-06,8.699999809265137
2023-09-07,8.53499984741211
2023-09-08,8.550000190734863
2023-09-11,8.324999809265137
2023-09-12,8.295000076293945
2023-09-13,7.695000171661377
2023-09-14,8.085000038146973
2023-09-15,8.085000038146973
2023-09-18,8.100000381469727
2023-09-19,8.069999694824219
2023-09-20,7.769999980926514
2023-09-21,7.590000152587891
2023-09-22,7.769999980926514
2023-09-25,7.664999961853027
2023-09-26,7.664999961853027
2023-09-27,7.664999961853027
2023-09-28,7.695000171661377
2023-09-29,7.710000038146973
2023-10-02,8.489999771118164
2023-10-03,8.595000267028809
2023-10-04,8.100000381469727
2023-10-05,8.550000190734863
2023-10-06,8.130000114440918
2023-10-09,7.949999809265137
2023-10-10,7.920000076293945
2023-10-11,7.829999923706055
2023-10-12,7.949999809265137
2023-10-13,8.100000381469727
2023-10-16,8.039999961853027
2023-10-17,8.085000038146973
2023-10-18,8.069999694824219
2023-10-19,7.800000190734863
2023-10-20,7.724999904632568
2023-10-23,7.574999809265137
2023-10-24,7.650000095367432
2023-10-25,7.335000038146973
2023-10-26,7.09499979019165
2023-10-27,7.5
2023-10-30,7.394999980926514
2023-10-31,7.425000190734863
2023-11-01,7.650000095367432
2023-11-02,7.934999942779541
2023-11-03,7.90500020980835
2023-11-06,7.994999885559082
2023-11-07,7.934999942779541
2023-11-08,8.25
2023-11-09,8.114999771118164
2023-11-10,7.965000152587891
2023-11-13,8.25
2023-11-14,8.024999618530273
2023-11-15,8.15999984741211
2023-11-16,8.204999923706055
2023-11-17,8.100000381469727
2023-11-20,7.994999885559082
2023-11-21,7.800000190734863
2023-11-22,7.664999961853027
2023-11-24,7.304999828338623
2023-11-27,6.599999904632568
2023-11-28,6.78000020980835
2023-11-29,6.449999809265137
2023-11-30,6.434999942779541
2023-12-01,6.210000038146973
2023-12-04,6.014999866485596
2023-12-05,5.849999904632568
2023-12-06,6.0
2023-12-07,5.820000171661377
2023-12-08,5.400000095367432
2023-12-11,4.860000133514404
2023-12-12,4.679999828338623
2023-12-13,4.5
2023-12-14,4.800000190734863
2023-12-15,4.739999771118164
2023-12-18,4.769999980926514
2023-12-19,4.90500020980835
2023-12-20,5.070000171661377
2023-12-21,5.190000057220459
2023-12-22,5.474999904632568
2023-12-26,5.474999904632568
2023-12-27,5.59499979019165
2023-12-28,5.25
2023-12-29,5.414999961853027
2024-01-02,5.550000190734863
2024-01-03,5.610000133514404
2024-01-04,5.474999904632568
2024-01-05,5.550000190734863
2024-01-08,5.550000190734863
2024-01-09,5.550000190734863
2024-01-10,5.489999771118164
2024-01-11,5.429999828338623
2024-01-12,5.400000095367432
2024-01-16,4.980000019073486
2024-01-17,4.84499979019165
2024-01-18,4.574999809265137
2024-01-19,4.5
2024-01-22,4.320000171661377
2024-01-23,4.139999866485596
2024-01-24,4.275000095367432
2024-01-25,4.09499979019165
2024-01-26,4.260000228881836
2024-01-29,3.9000000953674316
2024-01-30,3.9000000953674316
2024-01-31,3.3299999237060547
2024-02-01,3.3239998817443848
2024-02-02,2.9690001010894775
2024-02-05,2.5299999713897705
2024-02-06,2.6500000953674316
2024-02-07,2.5799999237060547
2024-02-08,2.549999952316284
2024-02-09,2.6500000953674316
2024-02-12,2.640000104904175
2024-02-13,2.5399999618530273
2024-02-14,2.509999990463257
2024-02-15,2.4800000190734863
2024-02-16,2.3499999046325684
2024-02-20,2.359999895095825
2024-02-21,2.200000047683716
2024-02-22,2.190000057220459
2024-02-23,2.171999931335449
2024-02-26,2.359999895095825
2024-02-27,2.7100000381469727
2024-02-28,2.5399999618530273
2024-02-29,2.559999942779541
2024-03-01,2.5399999618530273
2024-03-04,2.3499999046325684
2024-03-05,2.1500000953674316
2024-03-06,2.1500000953674316
2024-03-07,2.0899999141693115
2024-03-08,2.130000114440918
2024-03-11,2.140000104904175
2024-03-12,2.069999933242798
2024-03-13,2.109999895095825
2024-03-14,2.0399999618530273
2024-03-15,1.8600000143051147
2024-03-18,1.8899999856948853
2024-03-19,2.009999990463257
2024-03-20,1.899999976158142
2024-03-21,1.9299999475479126
2024-03-22,1.9700000286102295
2024-03-25,1.899999976158142
2024-03-26,1.840000033378601
2024-03-27,1.850000023841858
2024-03-28,2.0
2024-04-01,1.9600000381469727
2024-04-02,1.9199999570846558
2024-04-03,1.940000057220459
2024-04-04,2.009999990463257
2024-04-05,1.8899999856948853
2024-04-08,1.899999976158142
2024-04-09,1.9500000476837158
2024-04-10,1.8799999952316284
2024-04-11,1.8300000429153442
2024-04-12,1.7100000381469727
2024-04-15,1.6799999475479126
2024-04-16,1.5299999713897705
2024-04-17,1.4600000381469727
2024-04-18,1.5199999809265137
2024-04-19,1.5
2024-04-22,1.5499999523162842
2024-04-23,1.5399999618530273
2024-04-24,1.5399999618530273
2024-04-25,1.4700000286102295
2024-04-26,1.4199999570846558
2024-04-29,1.440000057220459
2024-04-30,1.399999976158142
2024-05-01,1.4500000476837158
2024-05-02,1.4199999570846558
2024-05-03,1.6100000143051147
2024-05-06,1.649999976158142
2024-05-07,1.6200000047683716
2024-05-08,1.6299999952316284
2024-05-09,1.590000033378601
2024-05-10,1.559999942779541
2024-05-13,1.649999976158142
2024-05-14,1.7000000476837158
2024-05-15,1.7200000286102295
2024-05-16,1.7400000095367432
2024-05-17,1.7000000476837158
2024-05-20,1.6299999952316284
2024-05-21,1.6100000143051147
2024-05-22,1.8700000047683716
2024-05-23,1.690000057220459
2024-05-24,1.7400000095367432
2024-05-28,1.6299999952316284
2024-05-29,1.7599999904632568
2024-05-30,1.7799999713897705
2024-05-31,1.8200000524520874
2024-06-03,1.809999942779541
2024-06-04,1.7599999904632568
2024-06-05,1.7999999523162842
2024-06-06,1.7200000286102295
2024-06-07,1.6100000143051147
2024-06-10,1.5499999523162842
2024-06-11,1.5499999523162842
2024-06-12,1.4830000400543213
2024-06-13,1.399999976158142
2024-06-14,1.2000000476837158
2024-06-17,1.1100000143051147
2024-06-18,1.899999976158142
2024-06-20,1.8899999856948853
2024-06-21,2.3299999237060547
2024-06-24,3.0299999713897705
2024-06-25,2.200000047683716
2024-06-26,2.015000104904175
2024-06-27,3.549999952316284
2024-06-28,3.184999942779541
2024-07-01,3.2799999713897705
2024-07-02,3.309999942779541
2024-07-03,2.9000000953674316
2024-07-05,2.799999952316284
2024-07-08,2.869999885559082
2024-07-09,2.5199999809265137
2024-07-10,3.200000047683716
2024-07-11,2.9000000953674316
2024-07-12,2.7799999713897705
2024-07-15,2.809999942779541
2024-07-16,2.9600000381469727
2024-07-17,3.0199999809265137
2024-07-18,2.9200000762939453
2024-07-19,2.799999952316284
2024-07-22,2.6700000762939453
2024-07-23,2.640000104904175
2024-07-24,2.5799999237060547
2024-07-25,2.5799999237060547
2024-07-26,2.619999885559082
2024-07-29,2.299999952316284
2024-07-30,2.109999895095825
2024-07-31,2.0799999237060547
2024-08-01,2.109999895095825
2024-08-02,1.9199999570846558
2024-08-05,1.7599999904632568
2024-08-06,1.7999999523162842
2024-08-07,1.7799999713897705
2024-08-08,1.8700000047683716
2024-08-09,1.8650000095367432
2024-08-12,2.1700000762939453
2024-08-13,2.5
2024-08-14,3.25
2024-08-15,3.3499999046325684
2024-08-16,7.059999942779541
2024-08-19,7.150000095367432
2024-08-20,5.679999828338623
2024-08-21,8.350000381469727
2024-08-22,7.320000171661377
2024-08-23,6.389999866485596
2024-08-26,6.599999904632568
2024-08-27,5.96999979019165
2024-08-28,5.0
2024-08-29,4.949999809265137
2024-08-30,4.630000114440918
2024-09-03,4.519999980926514
2024-09-04,3.8399999141693115
2024-09-05,3.869999885559082
2024-09-06,3.4200000762939453
2024-09-09,3.6600000858306885
2024-09-10,3.2799999713897705
2024-09-11,3.25
2024-09-12,3.130000114440918
2024-09-13,2.8399999141693115
2024-09-16,2.7100000381469727
2024-09-17,2.7300000190734863
2024-09-18,2.690000057220459
2024-09-19,2.700000047683716
2024-09-20,2.950000047683716
2024-09-23,2.7300000190734863
2024-09-24,2.75
2024-09-25,2.6500000953674316
2024-09-26,2.4700000286102295
2024-09-27,2.450000047683716
2024-09-30,2.4100000858306885
2024-10-01,2.200000047683716
2024-10-02,2.119999885559082
2024-10-03,2.0999999046325684
2024-10-04,2.069999933242798
2024-10-07,2.009999990463257
2024-10-08,1.9800000190734863
2024-10-09,2.2300000190734863
2024-10-10,2.0299999713897705
2024-10-11,2.0299999713897705
2024-10-14,2.009999990463257
2024-10-15,2.109999895095825
2024-10-16,2.0999999046325684
2024-10-17,2.009999990463257
2024-10-18,2.119999885559082
2024-10-21,2.240000009536743
2024-10-22,2.059999942779541
2024-10-23,2.25
2024-10-24,2.140000104904175
2024-10-25,2.069999933242798
2024-10-28,1.9900000095367432
2024-10-29,2.009999990463257
2024-10-30,2.0199999809265137
2024-10-31,1.9700000286102295
2024-11-01,1.9199999570846558
2024-11-04,1.7899999618530273
2024-11-05,1.8200000524520874
2024-11-06,1.8300000429153442
2024-11-07,1.9199999570846558
2024-11-08,1.9500000476837158
2024-11-11,3.140000104904175
2024-11-12,3.25
2024-11-13,2.700000047683716
2024-11-14,2.609999895095825
2024-11-15,2.430000066757202
2024-11-18,3.0299999713897705
2024-11-19,2.9100000858306885
2024-11-20,2.609999895095825
2024-11-21,2.700000047683716
