Date,DH
2022-08-01,26.959999084472656
2022-08-02,28.530000686645508
2022-08-03,29.290000915527344
2022-08-04,29.329999923706055
2022-08-05,24.5049991607666
2022-08-08,25.329999923706055
2022-08-09,23.850000381469727
2022-08-10,23.559999465942383
2022-08-11,23.200000762939453
2022-08-12,22.90999984741211
2022-08-15,22.079999923706055
2022-08-16,22.389999389648438
2022-08-17,22.1200008392334
2022-08-18,21.709999084472656
2022-08-19,20.850000381469727
2022-08-22,20.389999389648438
2022-08-23,20.43000030517578
2022-08-24,21.479999542236328
2022-08-25,21.489999771118164
2022-08-26,20.209999084472656
2022-08-29,19.690000534057617
2022-08-30,19.969999313354492
2022-08-31,20.079999923706055
2022-09-01,19.280000686645508
2022-09-02,18.84000015258789
2022-09-06,19.399999618530273
2022-09-07,20.43000030517578
2022-09-08,21.09000015258789
2022-09-09,20.450000762939453
2022-09-12,20.59000015258789
2022-09-13,19.760000228881836
2022-09-14,19.450000762939453
2022-09-15,19.3799991607666
2022-09-16,18.270000457763672
2022-09-19,17.549999237060547
2022-09-20,16.780000686645508
2022-09-21,16.920000076293945
2022-09-22,16.719999313354492
2022-09-23,16.770000457763672
2022-09-26,16.239999771118164
2022-09-27,16.600000381469727
2022-09-28,16.809999465942383
2022-09-29,16.579999923706055
2022-09-30,15.539999961853027
2022-10-03,16.280000686645508
2022-10-04,17.010000228881836
2022-10-05,16.450000762939453
2022-10-06,16.09000015258789
2022-10-07,14.819999694824219
2022-10-10,14.239999771118164
2022-10-11,14.300000190734863
2022-10-12,13.880000114440918
2022-10-13,14.4399995803833
2022-10-14,14.75
2022-10-17,14.880000114440918
2022-10-18,15.5
2022-10-19,14.430000305175781
2022-10-20,14.5
2022-10-21,14.279999732971191
2022-10-24,15.050000190734863
2022-10-25,16.0
2022-10-26,15.6899995803833
2022-10-27,15.520000457763672
2022-10-28,15.739999771118164
2022-10-31,15.779999732971191
2022-11-01,15.65999984741211
2022-11-02,14.5600004196167
2022-11-03,13.829999923706055
2022-11-04,10.920000076293945
2022-11-07,11.5
2022-11-08,10.229999542236328
2022-11-09,10.140000343322754
2022-11-10,11.489999771118164
2022-11-11,11.920000076293945
2022-11-14,11.34000015258789
2022-11-15,11.640000343322754
2022-11-16,11.020000457763672
2022-11-17,10.869999885559082
2022-11-18,10.800000190734863
2022-11-21,10.569999694824219
2022-11-22,10.720000267028809
2022-11-23,10.970000267028809
2022-11-25,11.100000381469727
2022-11-28,10.770000457763672
2022-11-29,10.6899995803833
2022-11-30,11.369999885559082
2022-12-01,12.0
2022-12-02,12.449999809265137
2022-12-05,12.25
2022-12-06,11.649999618530273
2022-12-07,12.359999656677246
2022-12-08,12.579999923706055
2022-12-09,12.520000457763672
2022-12-12,12.010000228881836
2022-12-13,11.960000038146973
2022-12-14,12.279999732971191
2022-12-15,11.9399995803833
2022-12-16,11.699999809265137
2022-12-19,11.420000076293945
2022-12-20,11.6899995803833
2022-12-21,11.84000015258789
2022-12-22,11.760000228881836
2022-12-23,11.430000305175781
2022-12-27,11.180000305175781
2022-12-28,10.970000267028809
2022-12-29,11.15999984741211
2022-12-30,10.989999771118164
2023-01-03,11.199999809265137
2023-01-04,11.420000076293945
2023-01-05,10.59000015258789
2023-01-06,10.40999984741211
2023-01-09,11.529999732971191
2023-01-10,12.020000457763672
2023-01-11,12.430000305175781
2023-01-12,11.979999542236328
2023-01-13,12.399999618530273
2023-01-17,12.539999961853027
2023-01-18,11.59000015258789
2023-01-19,11.420000076293945
2023-01-20,11.4399995803833
2023-01-23,11.970000267028809
2023-01-24,11.710000038146973
2023-01-25,11.720000267028809
2023-01-26,11.770000457763672
2023-01-27,12.25
2023-01-30,11.989999771118164
2023-01-31,12.380000114440918
2023-02-01,13.010000228881836
2023-02-02,13.75
2023-02-03,13.119999885559082
2023-02-06,12.899999618530273
2023-02-07,13.170000076293945
2023-02-08,13.050000190734863
2023-02-09,12.729999542236328
2023-02-10,12.600000381469727
2023-02-13,12.970000267028809
2023-02-14,13.350000381469727
2023-02-15,14.010000228881836
2023-02-16,13.619999885559082
2023-02-17,12.279999732971191
2023-02-21,12.140000343322754
2023-02-22,11.609999656677246
2023-02-23,12.100000381469727
2023-02-24,12.020000457763672
2023-02-27,11.270000457763672
2023-02-28,11.420000076293945
2023-03-01,11.449999809265137
2023-03-02,11.880000114440918
2023-03-03,12.300000190734863
2023-03-06,11.850000381469727
2023-03-07,12.109999656677246
2023-03-08,11.75
2023-03-09,11.289999961853027
2023-03-10,11.029999732971191
2023-03-13,11.329999923706055
2023-03-14,11.890000343322754
2023-03-15,11.289999961853027
2023-03-16,11.350000381469727
2023-03-17,11.050000190734863
2023-03-20,10.760000228881836
2023-03-21,11.119999885559082
2023-03-22,10.890000343322754
2023-03-23,10.609999656677246
2023-03-24,10.279999732971191
2023-03-27,10.390000343322754
2023-03-28,9.779999732971191
2023-03-29,9.760000228881836
2023-03-30,9.720000267028809
2023-03-31,10.329999923706055
2023-04-03,10.15999984741211
2023-04-04,10.199999809265137
2023-04-05,10.1899995803833
2023-04-06,10.470000267028809
2023-04-10,10.449999809265137
2023-04-11,10.789999961853027
2023-04-12,10.850000381469727
2023-04-13,11.140000343322754
2023-04-14,10.819999694824219
2023-04-17,10.989999771118164
2023-04-18,10.979999542236328
2023-04-19,11.229999542236328
2023-04-20,11.039999961853027
2023-04-21,11.859999656677246
2023-04-24,11.479999542236328
2023-04-25,10.489999771118164
2023-04-26,10.630000114440918
2023-04-27,10.729999542236328
2023-04-28,10.699999809265137
2023-05-01,10.6899995803833
2023-05-02,10.010000228881836
2023-05-03,10.119999885559082
2023-05-04,9.899999618530273
2023-05-05,10.210000038146973
2023-05-08,10.069999694824219
2023-05-09,9.75
2023-05-10,9.8100004196167
2023-05-11,9.770000457763672
2023-05-12,9.119999885559082
2023-05-15,9.5
2023-05-16,9.020000457763672
2023-05-17,9.0
2023-05-18,9.170000076293945
2023-05-19,9.270000457763672
2023-05-22,9.600000381469727
2023-05-23,9.420000076293945
2023-05-24,9.350000381469727
2023-05-25,9.479999542236328
2023-05-26,9.380000114440918
2023-05-30,9.600000381469727
2023-05-31,9.739999771118164
2023-06-01,10.399999618530273
2023-06-02,10.920000076293945
2023-06-05,10.84000015258789
2023-06-06,10.890000343322754
2023-06-07,10.569999694824219
2023-06-08,10.260000228881836
2023-06-09,10.050000190734863
2023-06-12,10.630000114440918
2023-06-13,10.899999618530273
2023-06-14,10.59000015258789
2023-06-15,10.9399995803833
2023-06-16,10.800000190734863
2023-06-20,10.710000038146973
2023-06-21,9.770000457763672
2023-06-22,9.789999961853027
2023-06-23,9.859999656677246
2023-06-26,10.149999618530273
2023-06-27,10.5600004196167
2023-06-28,10.729999542236328
2023-06-29,10.8100004196167
2023-06-30,11.0
2023-07-03,11.0
2023-07-05,10.770000457763672
2023-07-06,10.640000343322754
2023-07-07,10.670000076293945
2023-07-10,11.180000305175781
2023-07-11,11.430000305175781
2023-07-12,11.8100004196167
2023-07-13,11.609999656677246
2023-07-14,11.65999984741211
2023-07-17,12.0
2023-07-18,12.119999885559082
2023-07-19,11.899999618530273
2023-07-20,11.579999923706055
2023-07-21,11.529999732971191
2023-07-24,11.380000114440918
2023-07-25,11.470000267028809
2023-07-26,12.100000381469727
2023-07-27,11.319999694824219
2023-07-28,11.630000114440918
2023-07-31,11.829999923706055
2023-08-01,11.34000015258789
2023-08-02,11.4399995803833
2023-08-03,10.960000038146973
2023-08-04,11.3100004196167
2023-08-07,11.34000015258789
2023-08-08,11.390000343322754
2023-08-09,10.8100004196167
2023-08-10,10.539999961853027
2023-08-11,10.550000190734863
2023-08-14,10.479999542236328
2023-08-15,10.130000114440918
2023-08-16,10.0
2023-08-17,10.0
2023-08-18,9.899999618530273
2023-08-21,9.979999542236328
2023-08-22,10.149999618530273
2023-08-23,9.449999809265137
2023-08-24,9.390000343322754
2023-08-25,9.380000114440918
2023-08-28,9.550000190734863
2023-08-29,9.46500015258789
2023-08-30,9.550000190734863
2023-08-31,9.399999618530273
2023-09-01,9.220000267028809
2023-09-05,9.100000381469727
2023-09-06,9.039999961853027
2023-09-07,8.904999732971191
2023-09-08,8.920000076293945
2023-09-11,9.039999961853027
2023-09-12,9.069999694824219
2023-09-13,8.3100004196167
2023-09-14,8.270000457763672
2023-09-15,8.109999656677246
2023-09-18,7.849999904632568
2023-09-19,7.900000095367432
2023-09-20,7.769999980926514
2023-09-21,7.809999942779541
2023-09-22,7.889999866485596
2023-09-25,7.900000095367432
2023-09-26,7.800000190734863
2023-09-27,7.889999866485596
2023-09-28,8.0
2023-09-29,7.989999771118164
2023-10-02,7.78000020980835
2023-10-03,7.599999904632568
2023-10-04,7.550000190734863
2023-10-05,7.329999923706055
2023-10-06,7.199999809265137
2023-10-09,7.449999809265137
2023-10-10,7.440000057220459
2023-10-11,7.099999904632568
2023-10-12,6.900000095367432
2023-10-13,6.804999828338623
2023-10-16,6.800000190734863
2023-10-17,6.96999979019165
2023-10-18,7.079999923706055
2023-10-19,7.579999923706055
2023-10-20,6.550000190734863
2023-10-23,6.320000171661377
2023-10-24,6.46999979019165
2023-10-25,6.150000095367432
2023-10-26,6.110000133514404
2023-10-27,5.940000057220459
2023-10-30,5.960000038146973
2023-10-31,5.760000228881836
2023-11-01,5.699999809265137
2023-11-02,6.059999942779541
2023-11-03,7.269999980926514
2023-11-06,7.489999771118164
2023-11-07,7.380000114440918
2023-11-08,7.449999809265137
2023-11-09,6.929999828338623
2023-11-10,7.179999828338623
2023-11-13,7.519999980926514
2023-11-14,8.289999961853027
2023-11-15,8.380000114440918
2023-11-16,7.980000019073486
2023-11-17,8.140000343322754
2023-11-20,8.25
2023-11-21,7.920000076293945
2023-11-22,8.039999961853027
2023-11-24,8.1899995803833
2023-11-27,7.989999771118164
2023-11-28,8.100000381469727
2023-11-29,8.100000381469727
2023-11-30,8.25
2023-12-01,8.520000457763672
2023-12-04,8.800000190734863
2023-12-05,8.470000267028809
2023-12-06,8.5
2023-12-07,8.460000038146973
2023-12-08,8.600000381469727
2023-12-11,8.5600004196167
2023-12-12,8.5
2023-12-13,8.850000381469727
2023-12-14,9.029999732971191
2023-12-15,8.819999694824219
2023-12-18,9.069999694824219
2023-12-19,9.520000457763672
2023-12-20,9.5
2023-12-21,9.59000015258789
2023-12-22,9.789999961853027
2023-12-26,10.130000114440918
2023-12-27,10.130000114440918
2023-12-28,10.210000038146973
2023-12-29,9.9399995803833
2024-01-02,10.149999618530273
2024-01-03,9.680000305175781
2024-01-04,8.829999923706055
2024-01-05,9.0
2024-01-08,9.4399995803833
2024-01-09,9.359999656677246
2024-01-10,9.079999923706055
2024-01-11,9.399999618530273
2024-01-12,9.40999984741211
2024-01-16,9.1899995803833
2024-01-17,8.585000038146973
2024-01-18,8.25
2024-01-19,8.699999809265137
2024-01-22,9.289999961853027
2024-01-23,9.239999771118164
2024-01-24,9.260000228881836
2024-01-25,9.210000038146973
2024-01-26,9.119999885559082
2024-01-29,9.359999656677246
2024-01-30,9.029999732971191
2024-01-31,8.5
2024-02-01,8.59000015258789
2024-02-02,8.609999656677246
2024-02-05,8.300000190734863
2024-02-06,8.710000038146973
2024-02-07,8.579999923706055
2024-02-08,9.0600004196167
2024-02-09,9.34000015258789
2024-02-12,9.619999885559082
2024-02-13,9.1899995803833
2024-02-14,9.609999656677246
2024-02-15,10.260000228881836
2024-02-16,9.989999771118164
2024-02-20,9.720000267028809
2024-02-21,9.220000267028809
2024-02-22,9.25
2024-02-23,9.15999984741211
2024-02-26,9.149999618530273
2024-02-27,9.3100004196167
2024-02-28,9.199999809265137
2024-02-29,9.520000457763672
2024-03-01,8.970000267028809
2024-03-04,8.920000076293945
2024-03-05,8.350000381469727
2024-03-06,8.140000343322754
2024-03-07,8.380000114440918
2024-03-08,8.479999542236328
2024-03-11,8.369999885559082
2024-03-12,8.220000267028809
2024-03-13,8.1850004196167
2024-03-14,8.09000015258789
2024-03-15,7.889999866485596
2024-03-18,8.050000190734863
2024-03-19,7.849999904632568
2024-03-20,8.020000457763672
2024-03-21,7.909999847412109
2024-03-22,7.610000133514404
2024-03-25,7.860000133514404
2024-03-26,7.78000020980835
2024-03-27,7.909999847412109
2024-03-28,8.069999694824219
2024-04-01,8.0
2024-04-02,7.710000038146973
2024-04-03,8.020000457763672
2024-04-04,8.010000228881836
2024-04-05,7.920000076293945
2024-04-08,7.800000190734863
2024-04-09,7.860000133514404
2024-04-10,7.730000019073486
2024-04-11,7.679999828338623
2024-04-12,7.349999904632568
2024-04-15,7.090000152587891
2024-04-16,7.309999942779541
2024-04-17,7.190000057220459
2024-04-18,7.039999961853027
2024-04-19,7.059999942779541
2024-04-22,7.329999923706055
2024-04-23,7.269999980926514
2024-04-24,7.25
2024-04-25,6.730000019073486
2024-04-26,6.989999771118164
2024-04-29,7.150000095367432
2024-04-30,6.940000057220459
2024-05-01,6.96999979019165
2024-05-02,6.989999771118164
2024-05-03,7.03000020980835
2024-05-06,7.340000152587891
2024-05-07,7.25
2024-05-08,5.349999904632568
2024-05-09,5.170000076293945
2024-05-10,5.320000171661377
2024-05-13,5.429999828338623
2024-05-14,5.449999809265137
2024-05-15,5.570000171661377
2024-05-16,5.5
2024-05-17,5.5
2024-05-20,5.670000076293945
2024-05-21,5.650000095367432
2024-05-22,5.659999847412109
2024-05-23,5.590000152587891
2024-05-24,5.619999885559082
2024-05-28,5.46999979019165
2024-05-29,5.300000190734863
2024-05-30,5.300000190734863
2024-05-31,5.320000171661377
2024-06-03,5.239999771118164
2024-06-04,5.199999809265137
2024-06-05,5.369999885559082
2024-06-06,5.659999847412109
2024-06-07,5.590000152587891
2024-06-10,5.849999904632568
2024-06-11,5.949999809265137
2024-06-12,6.0
2024-06-13,5.739999771118164
2024-06-14,5.619999885559082
2024-06-17,5.570000171661377
2024-06-18,5.539999961853027
2024-06-20,5.440000057220459
2024-06-21,5.480000019073486
2024-06-24,5.360000133514404
2024-06-25,5.150000095367432
2024-06-26,5.300000190734863
2024-06-27,5.300000190734863
2024-06-28,5.460000038146973
2024-07-01,5.369999885559082
2024-07-02,5.429999828338623
2024-07-03,5.349999904632568
2024-07-05,5.340000152587891
2024-07-08,5.360000133514404
2024-07-09,5.289999961853027
2024-07-10,5.090000152587891
2024-07-11,5.429999828338623
2024-07-12,5.440000057220459
2024-07-15,5.5
2024-07-16,5.869999885559082
2024-07-17,5.889999866485596
2024-07-18,5.650000095367432
2024-07-19,5.619999885559082
2024-07-22,5.71999979019165
2024-07-23,6.019999980926514
2024-07-24,5.840000152587891
2024-07-25,5.960000038146973
2024-07-26,6.03000020980835
2024-07-29,5.96999979019165
2024-07-30,5.739999771118164
2024-07-31,3.9000000953674316
2024-08-01,3.950000047683716
2024-08-02,3.700000047683716
2024-08-05,3.549999952316284
2024-08-06,3.6500000953674316
2024-08-07,3.8299999237060547
2024-08-08,3.8299999237060547
2024-08-09,3.890000104904175
2024-08-12,3.7300000190734863
2024-08-13,3.9000000953674316
2024-08-14,3.7699999809265137
2024-08-15,4.010000228881836
2024-08-16,4.019999980926514
2024-08-19,4.070000171661377
2024-08-20,4.059999942779541
2024-08-21,4.340000152587891
2024-08-22,4.260000228881836
2024-08-23,4.53000020980835
2024-08-26,4.579999923706055
2024-08-27,4.519999980926514
2024-08-28,4.480000019073486
2024-08-29,4.539999961853027
2024-08-30,4.690000057220459
2024-09-03,4.619999885559082
2024-09-04,4.5
2024-09-05,4.489999771118164
2024-09-06,4.300000190734863
2024-09-09,4.289999961853027
2024-09-10,4.159999847412109
2024-09-11,4.25
2024-09-12,4.380000114440918
2024-09-13,4.440000057220459
2024-09-16,4.440000057220459
2024-09-17,4.739999771118164
2024-09-18,4.559999942779541
2024-09-19,4.809999942779541
2024-09-20,4.5
2024-09-23,4.320000171661377
2024-09-24,4.349999904632568
2024-09-25,4.230000019073486
2024-09-26,4.349999904632568
2024-09-27,4.409999847412109
2024-09-30,4.46999979019165
2024-10-01,4.400000095367432
2024-10-02,4.340000152587891
2024-10-03,4.349999904632568
2024-10-04,4.340000152587891
2024-10-07,4.25
2024-10-08,4.210000038146973
2024-10-09,4.300000190734863
2024-10-10,4.309999942779541
2024-10-11,4.429999828338623
2024-10-14,4.420000076293945
2024-10-15,4.429999828338623
2024-10-16,4.539999961853027
2024-10-17,4.46999979019165
2024-10-18,4.539999961853027
2024-10-21,4.460000038146973
2024-10-22,4.480000019073486
2024-10-23,4.300000190734863
2024-10-24,4.230000019073486
2024-10-25,4.159999847412109
2024-10-28,4.21999979019165
2024-10-29,4.21999979019165
2024-10-30,4.159999847412109
2024-10-31,4.150000095367432
2024-11-01,4.179999828338623
2024-11-04,4.079999923706055
2024-11-05,4.119999885559082
2024-11-06,4.300000190734863
2024-11-07,4.309999942779541
2024-11-08,4.239999771118164
2024-11-11,4.400000095367432
2024-11-12,4.570000171661377
2024-11-13,4.519999980926514
2024-11-14,4.460000038146973
2024-11-15,4.289999961853027
2024-11-18,4.119999885559082
2024-11-19,4.179999828338623
2024-11-20,4.099999904632568
2024-11-21,4.25
