Date,VERU
2022-06-15,12.850000381469727
2022-06-16,11.960000038146973
2022-06-17,12.789999961853027
2022-06-21,13.390000343322754
2022-06-22,13.539999961853027
2022-06-23,13.289999961853027
2022-06-24,13.210000038146973
2022-06-27,12.859999656677246
2022-06-28,11.8100004196167
2022-06-29,11.449999809265137
2022-06-30,11.300000190734863
2022-07-01,11.199999809265137
2022-07-05,11.520000457763672
2022-07-06,13.020000457763672
2022-07-07,13.460000038146973
2022-07-08,13.319999694824219
2022-07-11,15.300000190734863
2022-07-12,15.0
2022-07-13,15.9399995803833
2022-07-14,15.630000114440918
2022-07-15,17.229999542236328
2022-07-18,16.3799991607666
2022-07-19,16.790000915527344
2022-07-20,16.219999313354492
2022-07-21,15.920000076293945
2022-07-22,14.09000015258789
2022-07-25,13.3100004196167
2022-07-26,12.350000381469727
2022-07-27,12.600000381469727
2022-07-28,12.210000038146973
2022-07-29,12.100000381469727
2022-08-01,11.869999885559082
2022-08-02,12.09000015258789
2022-08-03,12.3100004196167
2022-08-04,12.369999885559082
2022-08-05,12.609999656677246
2022-08-08,12.0600004196167
2022-08-09,11.5
2022-08-10,11.770000457763672
2022-08-11,16.010000228881836
2022-08-12,19.079999923706055
2022-08-15,19.610000610351562
2022-08-16,22.25
2022-08-17,23.780000686645508
2022-08-18,18.68000030517578
2022-08-19,17.469999313354492
2022-08-22,16.959999084472656
2022-08-23,18.010000228881836
2022-08-24,18.139999389648438
2022-08-25,17.309999465942383
2022-08-26,16.670000076293945
2022-08-29,16.489999771118164
2022-08-30,14.880000114440918
2022-08-31,15.300000190734863
2022-09-01,15.300000190734863
2022-09-02,14.800000190734863
2022-09-06,14.59000015258789
2022-09-07,11.510000228881836
2022-09-08,12.770000457763672
2022-09-09,15.569999694824219
2022-09-12,16.09000015258789
2022-09-13,15.380000114440918
2022-09-14,15.770000457763672
2022-09-15,15.15999984741211
2022-09-16,14.279999732971191
2022-09-19,11.6899995803833
2022-09-20,11.869999885559082
2022-09-21,10.710000038146973
2022-09-22,10.670000076293945
2022-09-23,10.220000267028809
2022-09-26,10.729999542236328
2022-09-27,11.109999656677246
2022-09-28,11.010000228881836
2022-09-29,11.720000267028809
2022-09-30,11.520000457763672
2022-10-03,12.279999732971191
2022-10-04,12.510000228881836
2022-10-05,11.890000343322754
2022-10-06,11.40999984741211
2022-10-07,11.069999694824219
2022-10-10,10.609999656677246
2022-10-11,11.149999618530273
2022-10-12,10.949999809265137
2022-10-13,11.399999618530273
2022-10-14,10.859999656677246
2022-10-17,11.470000267028809
2022-10-18,11.9399995803833
2022-10-19,11.119999885559082
2022-10-20,11.170000076293945
2022-10-21,11.180000305175781
2022-10-24,10.890000343322754
2022-10-25,11.630000114440918
2022-10-26,12.09000015258789
2022-10-27,12.239999771118164
2022-10-28,12.210000038146973
2022-10-31,12.239999771118164
2022-11-01,12.40999984741211
2022-11-02,11.460000038146973
2022-11-03,11.279999732971191
2022-11-04,10.350000381469727
2022-11-07,14.4399995803833
2022-11-08,15.010000228881836
2022-11-09,15.010000228881836
2022-11-10,6.96999979019165
2022-11-11,6.590000152587891
2022-11-14,6.190000057220459
2022-11-15,6.269999980926514
2022-11-16,6.090000152587891
2022-11-17,5.929999828338623
2022-11-18,6.0
2022-11-21,5.380000114440918
2022-11-22,5.349999904632568
2022-11-23,5.510000228881836
2022-11-25,5.610000133514404
2022-11-28,5.420000076293945
2022-11-29,5.519999980926514
2022-11-30,5.679999828338623
2022-12-01,5.480000019073486
2022-12-02,5.5
2022-12-05,5.820000171661377
2022-12-06,5.659999847412109
2022-12-07,5.570000171661377
2022-12-08,5.829999923706055
2022-12-09,5.46999979019165
2022-12-12,5.369999885559082
2022-12-13,5.309999942779541
2022-12-14,5.230000019073486
2022-12-15,5.110000133514404
2022-12-16,4.989999771118164
2022-12-19,4.809999942779541
2022-12-20,4.78000020980835
2022-12-21,5.110000133514404
2022-12-22,5.119999885559082
2022-12-23,5.050000190734863
2022-12-27,4.929999828338623
2022-12-28,5.010000228881836
2022-12-29,5.289999961853027
2022-12-30,5.28000020980835
2023-01-03,5.139999866485596
2023-01-04,5.429999828338623
2023-01-05,5.639999866485596
2023-01-06,5.409999847412109
2023-01-09,5.289999961853027
2023-01-10,5.699999809265137
2023-01-11,5.690000057220459
2023-01-12,6.159999847412109
2023-01-13,6.260000228881836
2023-01-17,6.210000038146973
2023-01-18,6.210000038146973
2023-01-19,6.130000114440918
2023-01-20,6.409999847412109
2023-01-23,6.239999771118164
2023-01-24,6.269999980926514
2023-01-25,6.110000133514404
2023-01-26,5.909999847412109
2023-01-27,5.900000095367432
2023-01-30,5.570000171661377
2023-01-31,5.760000228881836
2023-02-01,5.900000095367432
2023-02-02,5.909999847412109
2023-02-03,5.760000228881836
2023-02-06,5.710000038146973
2023-02-07,5.409999847412109
2023-02-08,5.130000114440918
2023-02-09,3.9700000286102295
2023-02-10,4.150000095367432
2023-02-13,4.019999980926514
2023-02-14,4.010000228881836
2023-02-15,4.400000095367432
2023-02-16,4.539999961853027
2023-02-17,4.590000152587891
2023-02-21,4.440000057220459
2023-02-22,4.480000019073486
2023-02-23,4.420000076293945
2023-02-24,4.139999866485596
2023-02-27,4.010000228881836
2023-02-28,3.9600000381469727
2023-03-01,3.759999990463257
2023-03-02,3.7799999713897705
2023-03-03,2.4200000762939453
2023-03-06,2.440000057220459
2023-03-07,2.359999895095825
2023-03-08,2.390000104904175
2023-03-09,2.240000009536743
2023-03-10,2.180000066757202
2023-03-13,2.0299999713897705
2023-03-14,2.069999933242798
2023-03-15,1.840000033378601
2023-03-16,1.8600000143051147
2023-03-17,1.600000023841858
2023-03-20,1.7300000190734863
2023-03-21,1.590000033378601
2023-03-22,1.409999966621399
2023-03-23,1.309999942779541
2023-03-24,1.3799999952316284
2023-03-27,1.2799999713897705
2023-03-28,1.2999999523162842
2023-03-29,1.3200000524520874
2023-03-30,1.2000000476837158
2023-03-31,1.159999966621399
2023-04-03,1.1399999856948853
2023-04-04,1.1100000143051147
2023-04-05,1.1200000047683716
2023-04-06,1.059999942779541
2023-04-10,1.0
2023-04-11,1.0099999904632568
2023-04-12,1.0
2023-04-13,1.0499999523162842
2023-04-14,1.0
2023-04-17,1.0399999618530273
2023-04-18,1.0299999713897705
2023-04-19,1.0299999713897705
2023-04-20,1.2000000476837158
2023-04-21,1.409999966621399
2023-04-24,1.399999976158142
2023-04-25,1.2899999618530273
2023-04-26,1.2799999713897705
2023-04-27,1.2699999809265137
2023-04-28,1.2699999809265137
2023-05-01,1.340000033378601
2023-05-02,1.2599999904632568
2023-05-03,1.2699999809265137
2023-05-04,1.2699999809265137
2023-05-05,1.340000033378601
2023-05-08,1.3700000047683716
2023-05-09,1.3700000047683716
2023-05-10,1.4900000095367432
2023-05-11,1.2300000190734863
2023-05-12,1.1399999856948853
2023-05-15,1.1100000143051147
2023-05-16,1.0800000429153442
2023-05-17,1.1399999856948853
2023-05-18,1.1299999952316284
2023-05-19,1.1399999856948853
2023-05-22,1.1100000143051147
2023-05-23,1.0800000429153442
2023-05-24,1.059999942779541
2023-05-25,1.0299999713897705
2023-05-26,1.0399999618530273
2023-05-30,1.0800000429153442
2023-05-31,0.9900000095367432
2023-06-01,0.9800000190734863
2023-06-02,1.0399999618530273
2023-06-05,1.059999942779541
2023-06-06,1.1299999952316284
2023-06-07,1.2200000286102295
2023-06-08,1.309999942779541
2023-06-09,1.309999942779541
2023-06-12,1.2699999809265137
2023-06-13,1.3200000524520874
2023-06-14,1.2799999713897705
2023-06-15,1.309999942779541
2023-06-16,1.2300000190734863
2023-06-20,1.2200000286102295
2023-06-21,1.2100000381469727
2023-06-22,1.1699999570846558
2023-06-23,1.1299999952316284
2023-06-26,1.0299999713897705
2023-06-27,1.1200000047683716
2023-06-28,1.1299999952316284
2023-06-29,1.1799999475479126
2023-06-30,1.190000057220459
2023-07-03,1.2000000476837158
2023-07-05,1.2000000476837158
2023-07-06,1.1100000143051147
2023-07-07,1.1299999952316284
2023-07-10,1.2000000476837158
2023-07-11,1.2300000190734863
2023-07-12,1.2300000190734863
2023-07-13,1.2599999904632568
2023-07-14,1.2200000286102295
2023-07-17,1.2599999904632568
2023-07-18,1.3200000524520874
2023-07-19,1.3300000429153442
2023-07-20,1.3300000429153442
2023-07-21,1.2899999618530273
2023-07-24,1.25
2023-07-25,1.190000057220459
2023-07-26,1.2200000286102295
2023-07-27,1.190000057220459
2023-07-28,1.2400000095367432
2023-07-31,1.2599999904632568
2023-08-01,1.2000000476837158
2023-08-02,1.1699999570846558
2023-08-03,1.1699999570846558
2023-08-04,1.149999976158142
2023-08-07,1.1299999952316284
2023-08-08,1.090000033378601
2023-08-09,1.0800000429153442
2023-08-10,1.090000033378601
2023-08-11,1.1399999856948853
2023-08-14,1.1399999856948853
2023-08-15,1.1200000047683716
2023-08-16,1.0800000429153442
2023-08-17,1.0299999713897705
2023-08-18,1.0800000429153442
2023-08-21,1.0700000524520874
2023-08-22,1.0499999523162842
2023-08-23,1.0399999618530273
2023-08-24,1.0299999713897705
2023-08-25,1.0299999713897705
2023-08-28,1.0499999523162842
2023-08-29,1.0700000524520874
2023-08-30,1.100000023841858
2023-08-31,1.0399999618530273
2023-09-01,1.0399999618530273
2023-09-05,1.090000033378601
2023-09-06,1.0499999523162842
2023-09-07,1.0399999618530273
2023-09-08,1.0299999713897705
2023-09-11,1.0499999523162842
2023-09-12,1.0199999809265137
2023-09-13,1.059999942779541
2023-09-14,1.0099999904632568
2023-09-15,1.0
2023-09-18,0.9300000071525574
2023-09-19,0.8299999833106995
2023-09-20,0.9200000166893005
2023-09-21,0.949999988079071
2023-09-22,0.8700000047683716
2023-09-25,0.8399999737739563
2023-09-26,0.800000011920929
2023-09-27,0.7799999713897705
2023-09-28,0.75
2023-09-29,0.7200000286102295
2023-10-02,0.7300000190734863
2023-10-03,0.7400000095367432
2023-10-04,0.7400000095367432
2023-10-05,0.7599999904632568
2023-10-06,0.7599999904632568
2023-10-09,0.800000011920929
2023-10-10,0.8999999761581421
2023-10-11,0.8100000023841858
2023-10-12,0.8600000143051147
2023-10-13,0.8500000238418579
2023-10-16,0.9399999976158142
2023-10-17,1.0
2023-10-18,0.9399999976158142
2023-10-19,0.8700000047683716
2023-10-20,0.8100000023841858
2023-10-23,0.75
2023-10-24,0.8399999737739563
2023-10-25,0.8500000238418579
2023-10-26,0.9100000262260437
2023-10-27,0.8799999952316284
2023-10-30,0.9599999785423279
2023-10-31,0.8999999761581421
2023-11-01,0.8700000047683716
2023-11-02,0.9700000286102295
2023-11-03,1.0
2023-11-06,0.9800000190734863
2023-11-07,1.0299999713897705
2023-11-08,0.9700000286102295
2023-11-09,0.9100000262260437
2023-11-10,0.9200000166893005
2023-11-13,0.9399999976158142
2023-11-14,0.9599999785423279
2023-11-15,1.059999942779541
2023-11-16,1.0
2023-11-17,1.0700000524520874
2023-11-20,0.9900000095367432
2023-11-21,1.0
2023-11-22,0.9800000190734863
2023-11-24,1.0099999904632568
2023-11-27,1.0
2023-11-28,0.949999988079071
2023-11-29,0.9200000166893005
2023-11-30,0.9599999785423279
2023-12-01,1.0099999904632568
2023-12-04,0.9800000190734863
2023-12-05,0.9900000095367432
2023-12-06,1.1100000143051147
2023-12-07,1.1399999856948853
2023-12-08,1.1699999570846558
2023-12-11,0.8600000143051147
2023-12-12,0.8500000238418579
2023-12-13,0.8299999833106995
2023-12-14,0.75
2023-12-15,0.7599999904632568
2023-12-18,0.6800000071525574
2023-12-19,0.7200000286102295
2023-12-20,0.6700000166893005
2023-12-21,0.6700000166893005
2023-12-22,0.7099999785423279
2023-12-26,0.7200000286102295
2023-12-27,0.7099999785423279
2023-12-28,0.7599999904632568
2023-12-29,0.7200000286102295
2024-01-02,0.7200000286102295
2024-01-03,0.6800000071525574
2024-01-04,0.6499999761581421
2024-01-05,0.5899999737739563
2024-01-08,0.5600000023841858
2024-01-09,0.5600000023841858
2024-01-10,0.5099999904632568
2024-01-11,0.4399999976158142
2024-01-12,0.46000000834465027
2024-01-16,0.41999998688697815
2024-01-17,0.4399999976158142
2024-01-18,0.41999998688697815
2024-01-19,0.3700000047683716
2024-01-22,0.4000000059604645
2024-01-23,0.4099999964237213
2024-01-24,0.4300000071525574
2024-01-25,0.4399999976158142
2024-01-26,0.4300000071525574
2024-01-29,0.49000000953674316
2024-01-30,0.4699999988079071
2024-01-31,0.49000000953674316
2024-02-01,0.49000000953674316
2024-02-02,0.5
2024-02-05,0.49000000953674316
2024-02-06,0.4399999976158142
2024-02-07,0.4399999976158142
2024-02-08,0.4099999964237213
2024-02-09,0.3799999952316284
2024-02-12,0.38999998569488525
2024-02-13,0.3799999952316284
2024-02-14,0.41999998688697815
2024-02-15,0.41999998688697815
2024-02-16,0.47999998927116394
2024-02-20,0.5
2024-02-21,0.5
2024-02-22,0.5600000023841858
2024-02-23,0.5899999737739563
2024-02-26,0.550000011920929
2024-02-27,0.6499999761581421
2024-02-28,0.6200000047683716
2024-02-29,0.6100000143051147
2024-03-01,0.6399999856948853
2024-03-04,0.6399999856948853
2024-03-05,0.5899999737739563
2024-03-06,0.6399999856948853
2024-03-07,0.6100000143051147
2024-03-08,0.6499999761581421
2024-03-11,0.6600000262260437
2024-03-12,0.6299999952316284
2024-03-13,0.6399999856948853
2024-03-14,0.6000000238418579
2024-03-15,0.5799999833106995
2024-03-18,0.5699999928474426
2024-03-19,0.6000000238418579
2024-03-20,0.5899999737739563
2024-03-21,0.5699999928474426
2024-03-22,0.5600000023841858
2024-03-25,0.6100000143051147
2024-03-26,0.6100000143051147
2024-03-27,0.6499999761581421
2024-03-28,0.699999988079071
2024-04-01,0.7599999904632568
2024-04-02,0.7699999809265137
2024-04-03,0.8299999833106995
2024-04-04,0.8299999833106995
2024-04-05,0.9300000071525574
2024-04-08,1.0299999713897705
2024-04-09,1.1699999570846558
2024-04-10,1.2400000095367432
2024-04-11,1.7899999618530273
2024-04-12,1.5199999809265137
2024-04-15,1.5299999713897705
2024-04-16,1.25
2024-04-17,1.159999966621399
2024-04-18,1.4199999570846558
2024-04-19,1.309999942779541
2024-04-22,1.2699999809265137
2024-04-23,1.2699999809265137
2024-04-24,1.3200000524520874
2024-04-25,1.2100000381469727
2024-04-26,1.2699999809265137
2024-04-29,1.25
2024-04-30,1.350000023841858
2024-05-01,1.4900000095367432
2024-05-02,1.6399999856948853
2024-05-03,1.6299999952316284
2024-05-06,1.6399999856948853
2024-05-07,1.6299999952316284
2024-05-08,1.4299999475479126
2024-05-09,1.3700000047683716
2024-05-10,1.3300000429153442
2024-05-13,1.3300000429153442
2024-05-14,1.4700000286102295
2024-05-15,1.4700000286102295
2024-05-16,1.3700000047683716
2024-05-17,1.3200000524520874
2024-05-20,1.4199999570846558
2024-05-21,1.3899999856948853
2024-05-22,1.3700000047683716
2024-05-23,1.2699999809265137
2024-05-24,1.2300000190734863
2024-05-28,1.1100000143051147
2024-05-29,1.0
2024-05-30,0.9700000286102295
2024-05-31,1.0099999904632568
2024-06-03,1.0099999904632568
2024-06-04,1.0099999904632568
2024-06-05,0.9800000190734863
2024-06-06,0.9200000166893005
2024-06-07,0.9200000166893005
2024-06-10,0.8999999761581421
2024-06-11,0.9300000071525574
2024-06-12,0.8899999856948853
2024-06-13,0.8399999737739563
2024-06-14,0.8100000023841858
2024-06-17,0.8299999833106995
2024-06-18,0.800000011920929
2024-06-20,0.7799999713897705
2024-06-21,0.7799999713897705
2024-06-24,0.8500000238418579
2024-06-25,0.7900000214576721
2024-06-26,0.800000011920929
2024-06-27,0.800000011920929
2024-06-28,0.8399999737739563
2024-07-01,0.8799999952316284
2024-07-02,0.949999988079071
2024-07-03,0.9100000262260437
2024-07-05,0.949999988079071
2024-07-08,0.8500000238418579
2024-07-09,0.8299999833106995
2024-07-10,0.8799999952316284
2024-07-11,0.9300000071525574
2024-07-12,0.949999988079071
2024-07-15,0.949999988079071
2024-07-16,1.0399999618530273
2024-07-17,1.0099999904632568
2024-07-18,0.9399999976158142
2024-07-19,0.8999999761581421
2024-07-22,0.9599999785423279
2024-07-23,0.9800000190734863
2024-07-24,0.949999988079071
2024-07-25,0.949999988079071
2024-07-26,0.949999988079071
2024-07-29,0.9399999976158142
2024-07-30,0.9100000262260437
2024-07-31,0.9399999976158142
2024-08-01,0.8899999856948853
2024-08-02,0.8399999737739563
2024-08-05,0.8299999833106995
2024-08-06,0.8100000023841858
2024-08-07,0.7699999809265137
2024-08-08,0.8100000023841858
2024-08-09,0.8199999928474426
2024-08-12,0.8299999833106995
2024-08-13,0.8199999928474426
2024-08-14,0.800000011920929
2024-08-15,0.8399999737739563
2024-08-16,0.8299999833106995
2024-08-19,0.8399999737739563
2024-08-20,0.8100000023841858
2024-08-21,0.8500000238418579
2024-08-22,0.8299999833106995
2024-08-23,0.8600000143051147
2024-08-26,0.8600000143051147
2024-08-27,0.8399999737739563
2024-08-28,0.8100000023841858
2024-08-29,0.8199999928474426
2024-08-30,0.8199999928474426
2024-09-03,0.9100000262260437
2024-09-04,0.8899999856948853
2024-09-05,0.8799999952316284
2024-09-06,0.8500000238418579
2024-09-09,0.8700000047683716
2024-09-10,0.8700000047683716
2024-09-11,0.8700000047683716
2024-09-12,0.8299999833106995
2024-09-13,0.8299999833106995
2024-09-16,0.8100000023841858
2024-09-17,0.7799999713897705
2024-09-18,0.7699999809265137
2024-09-19,0.800000011920929
2024-09-20,0.7799999713897705
2024-09-23,0.7799999713897705
2024-09-24,0.7900000214576721
2024-09-25,0.7799999713897705
2024-09-26,0.7799999713897705
2024-09-27,0.7699999809265137
2024-09-30,0.7699999809265137
2024-10-01,0.7699999809265137
2024-10-02,0.75
2024-10-03,0.75
2024-10-04,0.7699999809265137
2024-10-07,0.8100000023841858
2024-10-08,0.8299999833106995
2024-10-09,0.9100000262260437
2024-10-10,0.8299999833106995
2024-10-11,0.8700000047683716
2024-10-14,0.9300000071525574
2024-10-15,0.9100000262260437
2024-10-16,0.9100000262260437
2024-10-17,0.8600000143051147
2024-10-18,0.8399999737739563
2024-10-21,0.8700000047683716
2024-10-22,0.9200000166893005
2024-10-23,0.8700000047683716
2024-10-24,0.8399999737739563
2024-10-25,0.8299999833106995
2024-10-28,0.8399999737739563
2024-10-29,0.800000011920929
2024-10-30,0.7699999809265137
2024-10-31,0.7599999904632568
2024-11-01,0.7599999904632568
2024-11-04,0.7300000190734863
2024-11-05,0.7400000095367432
2024-11-06,0.7400000095367432
2024-11-07,0.7300000190734863
2024-11-08,0.7300000190734863
2024-11-11,0.7200000286102295
2024-11-12,0.6600000262260437
2024-11-13,0.6200000047683716
2024-11-14,0.6299999952316284
2024-11-15,0.5799999833106995
2024-11-18,0.5899999737739563
2024-11-19,0.6299999952316284
2024-11-20,0.6299999952316284
2024-11-21,0.6299999952316284
