Date,NMHI
2022-09-30,301.5
2022-10-03,301.20001220703125
2022-10-04,301.20001220703125
2022-10-05,302.1000061035156
2022-10-06,302.1000061035156
2022-10-07,301.5
2022-10-10,301.5
2022-10-11,301.55999755859375
2022-10-12,301.55999755859375
2022-10-13,301.55999755859375
2022-10-14,301.55999755859375
2022-10-17,301.5
2022-10-18,301.5
2022-10-19,301.5
2022-10-20,301.5
2022-10-21,302.1000061035156
2022-10-24,302.1000061035156
2022-10-25,302.1000061035156
2022-10-26,302.1000061035156
2022-10-27,302.1000061035156
2022-10-28,302.1000061035156
2022-10-31,302.1000061035156
2022-11-01,302.1000061035156
2022-11-02,302.1000061035156
2022-11-03,304.5
2022-11-04,303.29998779296875
2022-11-07,303.29998779296875
2022-11-08,303.29998779296875
2022-11-09,303.29998779296875
2022-11-10,303.45001220703125
2022-11-11,303.29998779296875
2022-11-14,303.29998779296875
2022-11-15,303.29998779296875
2022-11-16,303.29998779296875
2022-11-17,303.29998779296875
2022-11-18,303.29998779296875
2022-11-21,303.29998779296875
2022-11-22,303.29998779296875
2022-11-23,303.29998779296875
2022-11-25,303.29998779296875
2022-11-28,303.29998779296875
2022-11-29,303.6000061035156
2022-11-30,303.8999938964844
2022-12-01,303.8999938964844
2022-12-02,303.8999938964844
2022-12-05,303.8999938964844
2022-12-06,304.20001220703125
2022-12-07,304.5
2022-12-08,304.79998779296875
2022-12-09,304.79998779296875
2022-12-12,304.79998779296875
2022-12-13,306.0
2022-12-14,305.25
2022-12-15,305.1000061035156
2022-12-16,304.5
2022-12-19,304.79998779296875
2022-12-20,305.3999938964844
2022-12-21,305.70001220703125
2022-12-22,305.3999938964844
2022-12-23,305.70001220703125
2022-12-27,305.3999938964844
2022-12-28,305.3999938964844
2022-12-29,305.3999938964844
2022-12-30,305.70001220703125
2023-01-03,305.3999938964844
2023-01-04,306.29998779296875
2023-01-05,306.29998779296875
2023-01-06,306.0
2023-01-09,306.0
2023-01-10,306.6000061035156
2023-01-11,306.6000061035156
2023-01-12,307.5
2023-01-13,307.20001220703125
2023-01-17,305.1000061035156
2023-01-18,305.1000061035156
2023-01-19,305.1000061035156
2023-01-20,308.3999938964844
2023-01-23,308.1000061035156
2023-01-24,308.1000061035156
2023-01-25,308.3999938964844
2023-01-26,309.0
2023-01-27,309.0
2023-01-30,309.29998779296875
2023-01-31,308.70001220703125
2023-02-01,308.70001220703125
2023-02-02,308.3999938964844
2023-02-03,308.3999938964844
2023-02-06,308.70001220703125
2023-02-07,308.70001220703125
2023-02-08,309.0
2023-02-09,309.0
2023-02-10,309.6000061035156
2023-02-13,309.29998779296875
2023-02-14,309.29998779296875
2023-02-15,309.29998779296875
2023-02-16,309.6000061035156
2023-02-17,309.6000061035156
2023-02-21,309.6000061035156
2023-02-22,310.20001220703125
2023-02-23,310.20001220703125
2023-02-24,310.79998779296875
2023-02-27,310.79998779296875
2023-02-28,310.5
2023-03-01,310.79998779296875
2023-03-02,310.79998779296875
2023-03-03,311.1000061035156
2023-03-06,313.5
2023-03-07,313.20001220703125
2023-03-08,313.20001220703125
2023-03-09,313.4700012207031
2023-03-10,311.3999938964844
2023-03-13,311.3999938964844
2023-03-14,311.1000061035156
2023-03-15,311.1000061035156
2023-03-16,311.70001220703125
2023-03-17,312.0
2023-03-20,312.0
2023-03-21,312.0
2023-03-22,312.0
2023-03-23,312.0
2023-03-24,312.0
2023-03-27,312.0
2023-03-28,312.0
2023-03-29,312.0
2023-03-30,312.29998779296875
2023-03-31,312.29998779296875
2023-04-03,312.29998779296875
2023-04-04,312.6000061035156
2023-04-05,312.6000061035156
2023-04-06,312.8999938964844
2023-04-10,312.6000061035156
2023-04-11,312.6000061035156
2023-04-12,312.6000061035156
2023-04-13,312.6000061035156
2023-04-14,313.20001220703125
2023-04-17,313.20001220703125
2023-04-18,312.8999938964844
2023-04-19,312.8999938964844
2023-04-20,312.8999938964844
2023-04-21,313.5
2023-04-24,313.5
2023-04-25,313.5
2023-04-26,314.3999938964844
2023-04-27,314.3999938964844
2023-04-28,313.79998779296875
2023-05-01,313.79998779296875
2023-05-02,314.3999938964844
2023-05-03,314.3999938964844
2023-05-04,314.3999938964844
2023-05-05,315.29998779296875
2023-05-08,315.29998779296875
2023-05-09,315.29998779296875
2023-05-10,315.29998779296875
2023-05-11,315.29998779296875
2023-05-12,315.29998779296875
2023-05-15,315.0
2023-05-16,315.29998779296875
2023-05-17,316.5
2023-05-18,316.5
2023-05-19,316.5
2023-05-22,316.5
2023-05-23,314.70001220703125
2023-05-24,314.70001220703125
2023-05-25,315.0
2023-05-26,316.5
2023-05-30,315.0
2023-05-31,315.6000061035156
2023-06-01,315.6000061035156
2023-06-02,315.29998779296875
2023-06-05,315.8999938964844
2023-06-06,315.8999938964844
2023-06-07,315.29998779296875
2023-06-08,315.29998779296875
2023-06-09,315.29998779296875
2023-06-12,316.20001220703125
2023-06-13,316.79998779296875
2023-06-14,318.0
2023-06-15,318.0
2023-06-16,318.0
2023-06-20,318.0
2023-06-21,317.70001220703125
2023-06-22,317.70001220703125
2023-06-23,317.70001220703125
2023-06-26,317.3999938964844
2023-06-27,317.3999938964844
2023-06-28,317.3999938964844
2023-06-29,318.0
2023-06-30,317.3999938964844
2023-07-03,317.3999938964844
2023-07-05,317.3999938964844
2023-07-06,318.80999755859375
2023-07-07,318.8999938964844
2023-07-10,318.8999938964844
2023-07-11,319.79998779296875
2023-07-12,319.79998779296875
2023-07-13,319.79998779296875
2023-07-14,319.79998779296875
2023-07-17,319.79998779296875
2023-07-18,319.79998779296875
2023-07-19,319.79998779296875
2023-07-20,319.79998779296875
2023-07-21,318.6000061035156
2023-07-24,318.6000061035156
2023-07-25,320.3999938964844
2023-07-26,320.3999938964844
2023-07-27,320.1000061035156
2023-07-28,320.1000061035156
2023-07-31,320.1000061035156
2023-08-01,320.1000061035156
2023-08-02,320.3999938964844
2023-08-03,320.70001220703125
2023-08-04,320.70001220703125
2023-08-07,320.70001220703125
2023-08-08,320.70001220703125
2023-08-09,320.70001220703125
2023-08-10,320.70001220703125
2023-08-11,320.70001220703125
2023-08-14,320.70001220703125
2023-08-15,320.70001220703125
2023-08-16,321.8999938964844
2023-08-17,321.8999938964844
2023-08-18,321.8999938964844
2023-08-21,321.8999938964844
2023-08-22,322.20001220703125
2023-08-23,322.20001220703125
2023-08-24,323.1000061035156
2023-08-25,323.1000061035156
2023-08-28,323.1000061035156
2023-08-29,323.1000061035156
2023-08-30,324.29998779296875
2023-08-31,324.29998779296875
2023-09-01,324.29998779296875
2023-09-05,324.29998779296875
2023-09-06,324.29998779296875
2023-09-07,324.29998779296875
2023-09-08,324.29998779296875
2023-09-11,324.29998779296875
2023-09-12,324.6000061035156
2023-09-13,324.8999938964844
2023-09-14,324.29998779296875
2023-09-15,324.29998779296875
2023-09-18,324.6000061035156
2023-09-19,324.6000061035156
2023-09-20,324.6000061035156
2023-09-21,324.6000061035156
2023-09-22,324.6000061035156
2023-09-25,324.6000061035156
2023-09-26,324.6000061035156
2023-09-27,325.20001220703125
2023-09-28,325.5
2023-09-29,325.5
2023-10-02,325.5
2023-10-03,326.1000061035156
2023-10-04,326.1000061035156
2023-10-05,326.1000061035156
2023-10-06,326.1000061035156
2023-10-09,326.3999938964844
2023-10-10,326.1000061035156
2023-10-11,326.3999938964844
2023-10-12,326.3999938964844
2023-10-13,326.3999938964844
2023-10-16,326.3999938964844
2023-10-17,326.3999938964844
2023-10-18,326.3999938964844
2023-10-19,326.3999938964844
2023-10-20,326.70001220703125
2023-10-23,326.70001220703125
2023-10-24,326.70001220703125
2023-10-25,326.70001220703125
2023-10-26,327.0
2023-10-27,327.0
2023-10-30,327.0
2023-10-31,327.0
2023-11-01,327.0
2023-11-02,327.0
2023-11-03,326.70001220703125
2023-11-06,326.70001220703125
2023-11-07,326.70001220703125
2023-11-08,326.70001220703125
2023-11-09,326.70001220703125
2023-11-10,326.70001220703125
2023-11-13,327.0
2023-11-14,327.29998779296875
2023-11-15,327.6000061035156
2023-11-16,327.29998779296875
2023-11-17,327.6000061035156
2023-11-20,327.29998779296875
2023-11-21,327.6000061035156
2023-11-22,327.6000061035156
2023-11-24,327.6000061035156
2023-11-27,327.6000061035156
2023-11-28,327.6000061035156
2023-11-29,327.6000061035156
2023-11-30,327.8999938964844
2023-12-01,327.8999938964844
2023-12-04,327.8999938964844
2023-12-05,327.8999938964844
2023-12-06,327.8999938964844
2023-12-07,327.8999938964844
2023-12-08,328.5
2023-12-11,328.5
2023-12-12,329.1000061035156
2023-12-13,328.79998779296875
2023-12-14,328.79998779296875
2023-12-15,328.79998779296875
2023-12-18,328.79998779296875
2023-12-19,328.79998779296875
2023-12-20,328.79998779296875
2023-12-21,328.79998779296875
2023-12-22,328.79998779296875
2023-12-26,332.70001220703125
2023-12-27,330.0
2023-12-28,330.0
2023-12-29,330.0
2024-01-02,329.70001220703125
2024-01-03,333.0
2024-01-04,333.0
2024-01-05,333.0
2024-01-08,333.0
2024-01-09,329.70001220703125
2024-01-10,334.5
2024-01-11,334.5
2024-01-12,333.8999938964844
2024-01-16,333.8999938964844
2024-01-17,333.8999938964844
2024-01-18,333.8999938964844
2024-01-19,331.5
2024-01-22,330.29998779296875
2024-01-23,330.29998779296875
2024-01-24,330.29998779296875
2024-01-25,330.29998779296875
2024-01-26,330.29998779296875
2024-01-29,330.29998779296875
2024-01-30,330.29998779296875
2024-01-31,330.29998779296875
2024-02-01,334.20001220703125
2024-02-02,330.29998779296875
2024-02-05,330.6000061035156
2024-02-06,332.70001220703125
2024-02-07,333.0
2024-02-08,333.8999938964844
2024-02-09,337.5
2024-02-12,262.5
2024-02-13,162.83999633789062
2024-02-14,126.0
2024-02-15,146.10000610351562
2024-02-16,131.39999389648438
2024-02-20,138.60000610351562
2024-02-21,197.6999969482422
2024-02-22,178.8000030517578
2024-02-23,176.39999389648438
2024-02-26,156.89999389648438
2024-02-27,162.60000610351562
2024-02-28,150.60000610351562
2024-02-29,160.5
2024-03-01,153.0
2024-03-04,144.0
2024-03-05,158.10000610351562
2024-03-06,153.0
2024-03-07,155.39999389648438
2024-03-08,142.1999969482422
2024-03-11,90.0
2024-03-12,90.9000015258789
2024-03-13,70.19999694824219
2024-03-14,52.79999923706055
2024-03-15,54.0
2024-03-18,47.70000076293945
2024-03-19,43.20000076293945
2024-03-20,27.65999984741211
2024-03-21,27.0
2024-03-22,26.549999237060547
2024-03-25,25.079999923706055
2024-03-26,26.100000381469727
2024-03-27,27.299999237060547
2024-03-28,28.31999969482422
2024-04-01,28.5
2024-04-02,28.469999313354492
2024-04-03,27.899999618530273
2024-04-04,29.729999542236328
2024-04-05,28.5
2024-04-08,28.559999465942383
2024-04-09,32.400001525878906
2024-04-10,33.9900016784668
2024-04-11,29.700000762939453
2024-04-12,29.100000381469727
2024-04-15,29.100000381469727
2024-04-16,27.899999618530273
2024-04-17,28.200000762939453
2024-04-18,27.600000381469727
2024-04-19,28.350000381469727
2024-04-22,27.540000915527344
2024-04-23,27.0
2024-04-24,27.239999771118164
2024-04-25,28.139999389648438
2024-04-26,28.200000762939453
2024-04-29,27.360000610351562
2024-04-30,28.350000381469727
2024-05-01,27.299999237060547
2024-05-02,27.149999618530273
2024-05-03,26.520000457763672
2024-05-06,26.010000228881836
2024-05-07,26.729999542236328
2024-05-08,28.200000762939453
2024-05-09,26.670000076293945
2024-05-10,25.31999969482422
2024-05-13,25.440000534057617
2024-05-14,25.5
2024-05-15,25.020000457763672
2024-05-16,23.43000030517578
2024-05-17,20.219999313354492
2024-05-20,15.449999809265137
2024-05-21,17.100000381469727
2024-05-22,17.729999542236328
2024-05-23,20.34000015258789
2024-05-24,20.309999465942383
2024-05-28,22.200000762939453
2024-05-29,20.700000762939453
2024-05-30,22.170000076293945
2024-05-31,21.600000381469727
2024-06-03,21.0
2024-06-04,21.270000457763672
2024-06-05,20.940000534057617
2024-06-06,24.0
2024-06-07,22.170000076293945
2024-06-10,20.760000228881836
2024-06-11,21.780000686645508
2024-06-12,20.25
2024-06-13,20.520000457763672
2024-06-14,20.100000381469727
2024-06-17,18.899999618530273
2024-06-18,18.899999618530273
2024-06-20,18.809999465942383
2024-06-21,18.420000076293945
2024-06-24,17.399999618530273
2024-06-25,17.040000915527344
2024-06-26,17.040000915527344
2024-06-27,16.049999237060547
2024-06-28,16.40999984741211
2024-07-01,15.600000381469727
2024-07-02,15.449999809265137
2024-07-03,15.449999809265137
2024-07-05,13.829999923706055
2024-07-08,12.600000381469727
2024-07-09,12.479999542236328
2024-07-10,12.8100004196167
2024-07-11,12.989999771118164
2024-07-12,13.680000305175781
2024-07-15,13.319999694824219
2024-07-16,13.529999732971191
2024-07-17,13.079999923706055
2024-07-18,12.180000305175781
2024-07-19,12.09000015258789
2024-07-22,10.5
2024-07-23,12.0
2024-07-24,13.050000190734863
2024-07-25,11.760000228881836
2024-07-26,6.150000095367432
2024-07-29,6.090000152587891
2024-07-30,5.789999961853027
2024-07-31,5.849999904632568
2024-08-01,5.789999961853027
2024-08-02,5.25
2024-08-05,4.739999771118164
2024-08-06,4.889999866485596
2024-08-07,4.710000038146973
2024-08-08,4.769999980926514
2024-08-09,4.619999885559082
2024-08-12,4.559999942779541
2024-08-13,5.610000133514404
2024-08-14,5.070000171661377
2024-08-15,4.920000076293945
2024-08-16,5.010000228881836
2024-08-19,5.309999942779541
2024-08-20,4.949999809265137
2024-08-21,5.159999847412109
2024-08-22,4.980000019073486
2024-08-23,5.880000114440918
2024-08-26,5.21999979019165
2024-08-27,5.130000114440918
2024-08-28,4.889999866485596
2024-08-29,4.769999980926514
2024-08-30,5.159999847412109
2024-09-03,5.099999904632568
2024-09-04,4.980000019073486
2024-09-05,5.010000228881836
2024-09-06,5.039999961853027
2024-09-09,4.889999866485596
2024-09-10,4.860000133514404
2024-09-11,4.800000190734863
2024-09-12,4.829999923706055
2024-09-13,4.800000190734863
2024-09-16,4.409999847412109
2024-09-17,4.5
2024-09-18,4.590000152587891
2024-09-19,4.860000133514404
2024-09-20,4.739999771118164
2024-09-23,4.679999828338623
2024-09-24,4.619999885559082
2024-09-25,4.590000152587891
2024-09-26,4.440000057220459
2024-09-27,4.380000114440918
2024-09-30,4.170000076293945
2024-10-01,4.260000228881836
2024-10-02,3.9600000381469727
2024-10-03,3.869999885559082
2024-10-04,4.349999904632568
2024-10-07,4.079999923706055
2024-10-08,5.909999847412109
2024-10-09,5.849999904632568
2024-10-10,5.099999904632568
2024-10-11,5.429999828338623
2024-10-14,5.519999980926514
2024-10-15,5.039999961853027
2024-10-16,5.25
2024-10-17,5.039999961853027
2024-10-18,5.099999904632568
2024-10-21,4.949999809265137
2024-10-22,5.099999904632568
2024-10-23,4.920000076293945
2024-10-24,4.650000095367432
2024-10-25,4.380000114440918
2024-10-28,4.110000133514404
2024-10-29,3.9600000381469727
2024-10-30,3.4200000762939453
2024-10-31,2.9700000286102295
2024-11-01,3.390000104904175
2024-11-04,2.9100000858306885
2024-11-05,3.119999885559082
2024-11-06,2.9100000858306885
2024-11-07,4.440000057220459
2024-11-08,3.119999885559082
2024-11-11,2.880000114440918
2024-11-12,2.5799999237060547
2024-11-13,4.260000228881836
2024-11-14,3.359999895095825
2024-11-15,2.940000057220459
2024-11-18,2.9700000286102295
2024-11-19,2.640000104904175
2024-11-20,2.0999999046325684
2024-11-21,2.200000047683716
