Date,ABCL
2022-02-28,8.710000038146973
2022-03-01,9.039999961853027
2022-03-02,9.430000305175781
2022-03-03,9.039999961853027
2022-03-04,8.529999732971191
2022-03-07,8.279999732971191
2022-03-08,8.1899995803833
2022-03-09,8.539999961853027
2022-03-10,8.380000114440918
2022-03-11,7.75
2022-03-14,7.460000038146973
2022-03-15,7.769999980926514
2022-03-16,8.5
2022-03-17,8.819999694824219
2022-03-18,8.829999923706055
2022-03-21,8.819999694824219
2022-03-22,9.40999984741211
2022-03-23,9.420000076293945
2022-03-24,9.710000038146973
2022-03-25,9.539999961853027
2022-03-28,9.489999771118164
2022-03-29,9.779999732971191
2022-03-30,9.75
2022-03-31,9.75
2022-04-01,10.130000114440918
2022-04-04,10.40999984741211
2022-04-05,10.0600004196167
2022-04-06,9.930000305175781
2022-04-07,9.75
2022-04-08,9.039999961853027
2022-04-11,8.829999923706055
2022-04-12,8.65999984741211
2022-04-13,9.010000228881836
2022-04-14,8.989999771118164
2022-04-18,8.40999984741211
2022-04-19,8.670000076293945
2022-04-20,8.460000038146973
2022-04-21,8.170000076293945
2022-04-22,7.980000019073486
2022-04-25,8.0600004196167
2022-04-26,7.559999942779541
2022-04-27,7.760000228881836
2022-04-28,7.880000114440918
2022-04-29,7.670000076293945
2022-05-02,8.069999694824219
2022-05-03,8.039999961853027
2022-05-04,8.279999732971191
2022-05-05,7.760000228881836
2022-05-06,7.440000057220459
2022-05-09,6.5
2022-05-10,6.639999866485596
2022-05-11,5.71999979019165
2022-05-12,6.710000038146973
2022-05-13,7.230000019073486
2022-05-16,7.809999942779541
2022-05-17,8.149999618530273
2022-05-18,8.029999732971191
2022-05-19,8.300000190734863
2022-05-20,7.900000095367432
2022-05-23,7.670000076293945
2022-05-24,7.260000228881836
2022-05-25,7.5
2022-05-26,7.5
2022-05-27,7.900000095367432
2022-05-31,7.619999885559082
2022-06-01,7.800000190734863
2022-06-02,7.71999979019165
2022-06-03,7.539999961853027
2022-06-06,7.670000076293945
2022-06-07,7.829999923706055
2022-06-08,7.960000038146973
2022-06-09,8.390000343322754
2022-06-10,8.34000015258789
2022-06-13,8.199999809265137
2022-06-14,8.800000190734863
2022-06-15,9.270000457763672
2022-06-16,9.260000228881836
2022-06-17,10.119999885559082
2022-06-21,9.8100004196167
2022-06-22,10.289999961853027
2022-06-23,10.550000190734863
2022-06-24,10.649999618530273
2022-06-27,10.270000457763672
2022-06-28,10.260000228881836
2022-06-29,10.109999656677246
2022-06-30,10.649999618530273
2022-07-01,10.640000343322754
2022-07-05,10.380000114440918
2022-07-06,10.579999923706055
2022-07-07,11.489999771118164
2022-07-08,11.579999923706055
2022-07-11,11.109999656677246
2022-07-12,11.390000343322754
2022-07-13,11.319999694824219
2022-07-14,11.100000381469727
2022-07-15,10.539999961853027
2022-07-18,10.449999809265137
2022-07-19,10.649999618530273
2022-07-20,10.649999618530273
2022-07-21,10.470000267028809
2022-07-22,10.069999694824219
2022-07-25,10.100000381469727
2022-07-26,10.1899995803833
2022-07-27,10.510000228881836
2022-07-28,10.430000305175781
2022-07-29,10.039999961853027
2022-08-01,10.145000457763672
2022-08-02,10.720000267028809
2022-08-03,10.979999542236328
2022-08-04,11.329999923706055
2022-08-05,11.319999694824219
2022-08-08,11.760000228881836
2022-08-09,11.109999656677246
2022-08-10,13.34000015258789
2022-08-11,13.359999656677246
2022-08-12,13.680000305175781
2022-08-15,13.539999961853027
2022-08-16,12.75
2022-08-17,13.010000228881836
2022-08-18,12.449999809265137
2022-08-19,11.4399995803833
2022-08-22,11.010000228881836
2022-08-23,11.470000267028809
2022-08-24,11.850000381469727
2022-08-25,12.180000305175781
2022-08-26,11.260000228881836
2022-08-29,10.630000114440918
2022-08-30,10.65999984741211
2022-08-31,10.680000305175781
2022-09-01,11.069999694824219
2022-09-02,10.84000015258789
2022-09-06,10.460000038146973
2022-09-07,10.859999656677246
2022-09-08,11.300000190734863
2022-09-09,11.199999809265137
2022-09-12,11.079999923706055
2022-09-13,10.739999771118164
2022-09-14,10.84000015258789
2022-09-15,10.880000114440918
2022-09-16,10.350000381469727
2022-09-19,10.420000076293945
2022-09-20,10.289999961853027
2022-09-21,10.229999542236328
2022-09-22,9.6899995803833
2022-09-23,9.199999809265137
2022-09-26,9.220000267028809
2022-09-27,9.430000305175781
2022-09-28,9.970000267028809
2022-09-29,9.850000381469727
2022-09-30,9.890000343322754
2022-10-03,10.25
2022-10-04,11.239999771118164
2022-10-05,11.229999542236328
2022-10-06,11.40999984741211
2022-10-07,10.75
2022-10-10,10.920000076293945
2022-10-11,10.9399995803833
2022-10-12,10.640000343322754
2022-10-13,10.729999542236328
2022-10-14,10.34000015258789
2022-10-17,10.640000343322754
2022-10-18,10.640000343322754
2022-10-19,10.1899995803833
2022-10-20,10.100000381469727
2022-10-21,10.3100004196167
2022-10-24,10.25
2022-10-25,10.729999542236328
2022-10-26,10.819999694824219
2022-10-27,10.739999771118164
2022-10-28,11.710000038146973
2022-10-31,11.829999923706055
2022-11-01,11.5
2022-11-02,12.0
2022-11-03,12.109999656677246
2022-11-04,11.90999984741211
2022-11-07,12.010000228881836
2022-11-08,12.239999771118164
2022-11-09,11.8100004196167
2022-11-10,12.90999984741211
2022-11-11,13.579999923706055
2022-11-14,14.270000457763672
2022-11-15,14.489999771118164
2022-11-16,14.520000457763672
2022-11-17,14.079999923706055
2022-11-18,14.15999984741211
2022-11-21,14.0600004196167
2022-11-22,13.979999542236328
2022-11-23,14.0
2022-11-25,13.520000457763672
2022-11-28,13.5600004196167
2022-11-29,13.359999656677246
2022-11-30,12.869999885559082
2022-12-01,13.180000305175781
2022-12-02,12.710000038146973
2022-12-05,11.90999984741211
2022-12-06,11.510000228881836
2022-12-07,11.140000343322754
2022-12-08,11.140000343322754
2022-12-09,10.470000267028809
2022-12-12,10.489999771118164
2022-12-13,10.079999923706055
2022-12-14,10.130000114440918
2022-12-15,10.399999618530273
2022-12-16,10.210000038146973
2022-12-19,9.9399995803833
2022-12-20,10.40999984741211
2022-12-21,10.600000381469727
2022-12-22,10.539999961853027
2022-12-23,10.329999923706055
2022-12-27,9.479999542236328
2022-12-28,9.569999694824219
2022-12-29,10.050000190734863
2022-12-30,10.130000114440918
2023-01-03,9.489999771118164
2023-01-04,9.369999885559082
2023-01-05,9.649999618530273
2023-01-06,9.510000228881836
2023-01-09,9.550000190734863
2023-01-10,9.380000114440918
2023-01-11,9.600000381469727
2023-01-12,10.199999809265137
2023-01-13,10.380000114440918
2023-01-17,10.539999961853027
2023-01-18,10.380000114440918
2023-01-19,10.15999984741211
2023-01-20,10.34000015258789
2023-01-23,10.279999732971191
2023-01-24,10.050000190734863
2023-01-25,10.40999984741211
2023-01-26,10.520000457763672
2023-01-27,10.760000228881836
2023-01-30,10.399999618530273
2023-01-31,10.529999732971191
2023-02-01,10.760000228881836
2023-02-02,11.010000228881836
2023-02-03,11.180000305175781
2023-02-06,10.970000267028809
2023-02-07,10.8100004196167
2023-02-08,10.420000076293945
2023-02-09,9.779999732971191
2023-02-10,9.829999923706055
2023-02-13,9.770000457763672
2023-02-14,9.970000267028809
2023-02-15,9.979999542236328
2023-02-16,9.5
2023-02-17,9.59000015258789
2023-02-21,8.890000343322754
2023-02-22,8.789999961853027
2023-02-23,8.510000228881836
2023-02-24,8.369999885559082
2023-02-27,8.430000305175781
2023-02-28,8.399999618530273
2023-03-01,8.149999618530273
2023-03-02,8.180000305175781
2023-03-03,8.380000114440918
2023-03-06,8.100000381469727
2023-03-07,8.0
2023-03-08,8.15999984741211
2023-03-09,7.869999885559082
2023-03-10,7.550000190734863
2023-03-13,7.420000076293945
2023-03-14,7.570000171661377
2023-03-15,7.429999828338623
2023-03-16,7.480000019073486
2023-03-17,7.389999866485596
2023-03-20,7.570000171661377
2023-03-21,7.619999885559082
2023-03-22,7.309999942779541
2023-03-23,7.309999942779541
2023-03-24,7.340000152587891
2023-03-27,7.579999923706055
2023-03-28,7.550000190734863
2023-03-29,7.619999885559082
2023-03-30,7.420000076293945
2023-03-31,7.539999961853027
2023-04-03,7.480000019073486
2023-04-04,7.210000038146973
2023-04-05,7.150000095367432
2023-04-06,7.239999771118164
2023-04-10,7.199999809265137
2023-04-11,7.28000020980835
2023-04-12,7.289999961853027
2023-04-13,7.590000152587891
2023-04-14,7.380000114440918
2023-04-17,7.389999866485596
2023-04-18,7.190000057220459
2023-04-19,7.210000038146973
2023-04-20,7.119999885559082
2023-04-21,7.210000038146973
2023-04-24,7.170000076293945
2023-04-25,6.730000019073486
2023-04-26,6.739999771118164
2023-04-27,6.639999866485596
2023-04-28,6.78000020980835
2023-05-01,6.769999980926514
2023-05-02,6.460000038146973
2023-05-03,6.590000152587891
2023-05-04,6.610000133514404
2023-05-05,5.989999771118164
2023-05-08,5.710000038146973
2023-05-09,5.659999847412109
2023-05-10,5.889999866485596
2023-05-11,5.739999771118164
2023-05-12,5.739999771118164
2023-05-15,5.980000019073486
2023-05-16,5.699999809265137
2023-05-17,5.840000152587891
2023-05-18,5.849999904632568
2023-05-19,5.840000152587891
2023-05-22,6.610000133514404
2023-05-23,7.079999923706055
2023-05-24,7.019999980926514
2023-05-25,6.909999847412109
2023-05-26,6.800000190734863
2023-05-30,6.949999809265137
2023-05-31,6.96999979019165
2023-06-01,6.789999961853027
2023-06-02,6.789999961853027
2023-06-05,6.829999923706055
2023-06-06,6.909999847412109
2023-06-07,7.309999942779541
2023-06-08,7.159999847412109
2023-06-09,7.090000152587891
2023-06-12,7.400000095367432
2023-06-13,7.46999979019165
2023-06-14,7.389999866485596
2023-06-15,7.480000019073486
2023-06-16,7.579999923706055
2023-06-20,7.510000228881836
2023-06-21,7.260000228881836
2023-06-22,7.199999809265137
2023-06-23,7.309999942779541
2023-06-26,6.909999847412109
2023-06-27,6.349999904632568
2023-06-28,6.610000133514404
2023-06-29,6.579999923706055
2023-06-30,6.460000038146973
2023-07-03,6.590000152587891
2023-07-05,6.519999980926514
2023-07-06,6.369999885559082
2023-07-07,6.510000228881836
2023-07-10,6.789999961853027
2023-07-11,6.75
2023-07-12,7.550000190734863
2023-07-13,7.420000076293945
2023-07-14,7.159999847412109
2023-07-17,7.550000190734863
2023-07-18,7.559999942779541
2023-07-19,7.949999809265137
2023-07-20,7.71999979019165
2023-07-21,7.849999904632568
2023-07-24,7.650000095367432
2023-07-25,7.820000171661377
2023-07-26,7.760000228881836
2023-07-27,7.519999980926514
2023-07-28,7.690000057220459
2023-07-31,7.730000019073486
2023-08-01,7.269999980926514
2023-08-02,6.940000057220459
2023-08-03,6.96999979019165
2023-08-04,6.039999961853027
2023-08-07,5.849999904632568
2023-08-08,5.889999866485596
2023-08-09,6.019999980926514
2023-08-10,5.880000114440918
2023-08-11,5.760000228881836
2023-08-14,5.590000152587891
2023-08-15,5.519999980926514
2023-08-16,5.5
2023-08-17,5.5
2023-08-18,5.489999771118164
2023-08-21,5.579999923706055
2023-08-22,5.5
2023-08-23,5.559999942779541
2023-08-24,5.5
2023-08-25,5.510000228881836
2023-08-28,5.5
2023-08-29,5.659999847412109
2023-08-30,5.800000190734863
2023-08-31,5.449999809265137
2023-09-01,5.590000152587891
2023-09-05,5.550000190734863
2023-09-06,5.510000228881836
2023-09-07,5.559999942779541
2023-09-08,5.409999847412109
2023-09-11,5.360000133514404
2023-09-12,5.139999866485596
2023-09-13,5.25
2023-09-14,5.170000076293945
2023-09-15,5.340000152587891
2023-09-18,5.130000114440918
2023-09-19,5.079999923706055
2023-09-20,5.079999923706055
2023-09-21,4.909999847412109
2023-09-22,5.0
2023-09-25,4.769999980926514
2023-09-26,4.699999809265137
2023-09-27,4.710000038146973
2023-09-28,4.659999847412109
2023-09-29,4.599999904632568
2023-10-02,4.460000038146973
2023-10-03,4.380000114440918
2023-10-04,4.429999828338623
2023-10-05,4.420000076293945
2023-10-06,4.420000076293945
2023-10-09,4.400000095367432
2023-10-10,4.519999980926514
2023-10-11,4.389999866485596
2023-10-12,3.9800000190734863
2023-10-13,4.260000228881836
2023-10-16,4.28000020980835
2023-10-17,4.400000095367432
2023-10-18,4.349999904632568
2023-10-19,4.289999961853027
2023-10-20,4.320000171661377
2023-10-23,4.269999980926514
2023-10-24,4.449999809265137
2023-10-25,4.059999942779541
2023-10-26,4.139999866485596
2023-10-27,3.9100000858306885
2023-10-30,4.039999961853027
2023-10-31,4.110000133514404
2023-11-01,4.119999885559082
2023-11-02,4.429999828338623
2023-11-03,4.699999809265137
2023-11-06,4.474999904632568
2023-11-07,4.400000095367432
2023-11-08,4.179999828338623
2023-11-09,4.039999961853027
2023-11-10,4.039999961853027
2023-11-13,3.9800000190734863
2023-11-14,4.329999923706055
2023-11-15,4.53000020980835
2023-11-16,4.380000114440918
2023-11-17,4.46999979019165
2023-11-20,4.599999904632568
2023-11-21,4.340000152587891
2023-11-22,4.429999828338623
2023-11-24,4.429999828338623
2023-11-27,4.53000020980835
2023-11-28,4.730000019073486
2023-11-29,4.78000020980835
2023-11-30,4.710000038146973
2023-12-01,4.829999923706055
2023-12-04,4.639999866485596
2023-12-05,4.5
2023-12-06,4.849999904632568
2023-12-07,4.840000152587891
2023-12-08,4.869999885559082
2023-12-11,4.789999961853027
2023-12-12,4.78000020980835
2023-12-13,5.039999961853027
2023-12-14,5.480000019073486
2023-12-15,5.429999828338623
2023-12-18,5.320000171661377
2023-12-19,5.679999828338623
2023-12-20,5.429999828338623
2023-12-21,5.690000057220459
2023-12-22,5.690000057220459
2023-12-26,5.769999980926514
2023-12-27,5.800000190734863
2023-12-28,5.929999828338623
2023-12-29,5.710000038146973
2024-01-02,5.730000019073486
2024-01-03,5.699999809265137
2024-01-04,5.940000057220459
2024-01-05,5.840000152587891
2024-01-08,5.96999979019165
2024-01-09,5.710000038146973
2024-01-10,5.630000114440918
2024-01-11,5.449999809265137
2024-01-12,5.389999866485596
2024-01-16,5.0
2024-01-17,5.269999980926514
2024-01-18,5.190000057220459
2024-01-19,5.239999771118164
2024-01-22,5.510000228881836
2024-01-23,5.309999942779541
2024-01-24,5.260000228881836
2024-01-25,5.320000171661377
2024-01-26,5.320000171661377
2024-01-29,5.590000152587891
2024-01-30,5.28000020980835
2024-01-31,5.110000133514404
2024-02-01,5.199999809265137
2024-02-02,5.010000228881836
2024-02-05,4.949999809265137
2024-02-06,5.179999828338623
2024-02-07,4.909999847412109
2024-02-08,5.019999980926514
2024-02-09,5.110000133514404
2024-02-12,5.460000038146973
2024-02-13,5.110000133514404
2024-02-14,5.21999979019165
2024-02-15,5.28000020980835
2024-02-16,5.340000152587891
2024-02-20,5.309999942779541
2024-02-21,4.809999942779541
2024-02-22,4.849999904632568
2024-02-23,4.869999885559082
2024-02-26,4.949999809265137
2024-02-27,5.119999885559082
2024-02-28,5.079999923706055
2024-02-29,5.050000190734863
2024-03-01,5.050000190734863
2024-03-04,5.0
2024-03-05,4.809999942779541
2024-03-06,4.869999885559082
2024-03-07,4.909999847412109
2024-03-08,4.769999980926514
2024-03-11,4.960000038146973
2024-03-12,4.880000114440918
2024-03-13,4.909999847412109
2024-03-14,4.699999809265137
2024-03-15,4.710000038146973
2024-03-18,4.590000152587891
2024-03-19,4.599999904632568
2024-03-20,4.730000019073486
2024-03-21,4.710000038146973
2024-03-22,4.590000152587891
2024-03-25,4.579999923706055
2024-03-26,4.289999961853027
2024-03-27,4.489999771118164
2024-03-28,4.53000020980835
2024-04-01,4.440000057220459
2024-04-02,4.320000171661377
2024-04-03,4.380000114440918
2024-04-04,4.400000095367432
2024-04-05,4.340000152587891
2024-04-08,4.489999771118164
2024-04-09,4.730000019073486
2024-04-10,4.460000038146973
2024-04-11,4.380000114440918
2024-04-12,4.340000152587891
2024-04-15,4.179999828338623
2024-04-16,4.050000190734863
2024-04-17,3.9200000762939453
2024-04-18,3.9100000858306885
2024-04-19,3.869999885559082
2024-04-22,4.010000228881836
2024-04-23,3.9700000286102295
2024-04-24,3.9000000953674316
2024-04-25,3.630000114440918
2024-04-26,3.759999990463257
2024-04-29,3.8399999141693115
2024-04-30,3.7799999713897705
2024-05-01,3.7799999713897705
2024-05-02,3.8499999046325684
2024-05-03,4.03000020980835
2024-05-06,4.110000133514404
2024-05-07,4.039999961853027
2024-05-08,3.8399999141693115
2024-05-09,3.950000047683716
2024-05-10,3.8299999237060547
2024-05-13,3.8499999046325684
2024-05-14,3.819999933242798
2024-05-15,3.700000047683716
2024-05-16,3.7799999713897705
2024-05-17,3.640000104904175
2024-05-20,3.740000009536743
2024-05-21,3.8499999046325684
2024-05-22,3.859999895095825
2024-05-23,3.8499999046325684
2024-05-24,3.8499999046325684
2024-05-28,4.079999923706055
2024-05-29,4.079999923706055
2024-05-30,4.039999961853027
2024-05-31,3.9200000762939453
2024-06-03,3.880000114440918
2024-06-04,3.7799999713897705
2024-06-05,3.75
2024-06-06,3.7799999713897705
2024-06-07,3.619999885559082
2024-06-10,3.509999990463257
2024-06-11,3.430000066757202
2024-06-12,3.4200000762939453
2024-06-13,3.3299999237060547
2024-06-14,3.2300000190734863
2024-06-17,3.059999942779541
2024-06-18,3.0199999809265137
2024-06-20,2.940000057220459
2024-06-21,2.9000000953674316
2024-06-24,2.7899999618530273
2024-06-25,2.7300000190734863
2024-06-26,2.7899999618530273
2024-06-27,2.880000114440918
2024-06-28,2.9600000381469727
2024-07-01,2.7799999713897705
2024-07-02,2.7699999809265137
2024-07-03,2.7100000381469727
2024-07-05,2.690000057220459
2024-07-08,2.75
2024-07-09,2.819999933242798
2024-07-10,2.799999952316284
2024-07-11,3.130000114440918
2024-07-12,3.119999885559082
2024-07-15,3.200000047683716
2024-07-16,3.490000009536743
2024-07-17,3.369999885559082
2024-07-18,3.059999942779541
2024-07-19,2.9700000286102295
2024-07-22,3.009999990463257
2024-07-23,3.0999999046325684
2024-07-24,3.009999990463257
2024-07-25,3.0999999046325684
2024-07-26,3.259999990463257
2024-07-29,3.2300000190734863
2024-07-30,3.2300000190734863
2024-07-31,3.259999990463257
2024-08-01,3.049999952316284
2024-08-02,2.9200000762939453
2024-08-05,2.759999990463257
2024-08-06,2.8499999046325684
2024-08-07,2.630000114440918
2024-08-08,2.7699999809265137
2024-08-09,2.680000066757202
2024-08-12,2.634999990463257
2024-08-13,2.6700000762939453
2024-08-14,2.619999885559082
2024-08-15,2.619999885559082
2024-08-16,2.609999895095825
2024-08-19,2.7100000381469727
2024-08-20,2.5999999046325684
2024-08-21,2.640000104904175
2024-08-22,2.509999990463257
2024-08-23,2.609999895095825
2024-08-26,2.690000057220459
2024-08-27,2.609999895095825
2024-08-28,2.559999942779541
2024-08-29,2.5299999713897705
2024-08-30,2.559999942779541
2024-09-03,2.5
2024-09-04,2.5199999809265137
2024-09-05,2.430000066757202
2024-09-06,2.390000104904175
2024-09-09,2.4000000953674316
2024-09-10,2.5799999237060547
2024-09-11,2.690000057220459
2024-09-12,2.680000066757202
2024-09-13,2.75
2024-09-16,2.680000066757202
2024-09-17,2.7300000190734863
2024-09-18,2.75
2024-09-19,2.740000009536743
2024-09-20,2.5899999141693115
2024-09-23,2.4800000190734863
2024-09-24,2.5199999809265137
2024-09-25,2.440000057220459
2024-09-26,2.559999942779541
2024-09-27,2.609999895095825
2024-09-30,2.5999999046325684
2024-10-01,2.569999933242798
2024-10-02,2.4800000190734863
2024-10-03,2.4800000190734863
2024-10-04,2.5
2024-10-07,2.630000114440918
2024-10-08,2.569999933242798
2024-10-09,2.490000009536743
2024-10-10,2.5
2024-10-11,2.5899999141693115
2024-10-14,2.5199999809265137
2024-10-15,2.559999942779541
2024-10-16,2.619999885559082
2024-10-17,2.680000066757202
2024-10-18,2.869999885559082
2024-10-21,2.7699999809265137
2024-10-22,2.8399999141693115
2024-10-23,2.7799999713897705
2024-10-24,2.700000047683716
2024-10-25,2.7200000286102295
2024-10-28,2.890000104904175
2024-10-29,2.8299999237060547
