Date,SVRA
2022-12-20,1.4800000190734863
2022-12-21,1.5299999713897705
2022-12-22,1.4600000381469727
2022-12-23,1.5
2022-12-27,1.5099999904632568
2022-12-28,1.5
2022-12-29,1.5299999713897705
2022-12-30,1.5499999523162842
2023-01-03,1.600000023841858
2023-01-04,1.75
2023-01-05,1.7899999618530273
2023-01-06,1.7400000095367432
2023-01-09,1.7400000095367432
2023-01-10,1.7400000095367432
2023-01-11,1.7799999713897705
2023-01-12,1.7999999523162842
2023-01-13,1.8300000429153442
2023-01-17,1.8899999856948853
2023-01-18,1.9199999570846558
2023-01-19,2.009999990463257
2023-01-20,2.0899999141693115
2023-01-23,2.180000066757202
2023-01-24,2.369999885559082
2023-01-25,2.559999942779541
2023-01-26,2.6700000762939453
2023-01-27,2.75
2023-01-30,2.640000104904175
2023-01-31,2.5999999046325684
2023-02-01,2.5
2023-02-02,2.369999885559082
2023-02-03,2.359999895095825
2023-02-06,2.430000066757202
2023-02-07,2.5199999809265137
2023-02-08,2.390000104904175
2023-02-09,2.440000057220459
2023-02-10,2.440000057220459
2023-02-13,2.4100000858306885
2023-02-14,2.5299999713897705
2023-02-15,2.694999933242798
2023-02-16,2.819999933242798
2023-02-17,2.75
2023-02-21,2.6600000858306885
2023-02-22,2.6500000953674316
2023-02-23,2.640000104904175
2023-02-24,2.5299999713897705
2023-02-27,2.4700000286102295
2023-02-28,2.5
2023-03-01,2.4800000190734863
2023-03-02,2.559999942779541
2023-03-03,2.369999885559082
2023-03-06,2.450000047683716
2023-03-07,2.4649999141693115
2023-03-08,2.5199999809265137
2023-03-09,2.509999990463257
2023-03-10,2.109999895095825
2023-03-13,2.0999999046325684
2023-03-14,2.190000057220459
2023-03-15,2.190000057220459
2023-03-16,2.190000057220459
2023-03-17,2.0299999713897705
2023-03-20,2.059999942779541
2023-03-21,1.9700000286102295
2023-03-22,1.909999966621399
2023-03-23,1.9299999475479126
2023-03-24,2.0
2023-03-27,2.0299999713897705
2023-03-28,2.0399999618530273
2023-03-29,2.0299999713897705
2023-03-30,2.0399999618530273
2023-03-31,1.9500000476837158
2023-04-03,1.8300000429153442
2023-04-04,1.7100000381469727
2023-04-05,1.690000057220459
2023-04-06,1.7200000286102295
2023-04-10,1.7200000286102295
2023-04-11,1.7300000190734863
2023-04-12,1.7599999904632568
2023-04-13,1.75
2023-04-14,1.75
2023-04-17,1.7599999904632568
2023-04-18,1.8600000143051147
2023-04-19,1.809999942779541
2023-04-20,1.840000033378601
2023-04-21,1.7999999523162842
2023-04-24,1.8200000524520874
2023-04-25,1.7899999618530273
2023-04-26,1.809999942779541
2023-04-27,1.8600000143051147
2023-04-28,1.8799999952316284
2023-05-01,1.909999966621399
2023-05-02,1.909999966621399
2023-05-03,1.8899999856948853
2023-05-04,1.899999976158142
2023-05-05,2.0299999713897705
2023-05-08,1.9600000381469727
2023-05-09,1.840000033378601
2023-05-10,1.899999976158142
2023-05-11,1.940000057220459
2023-05-12,1.9900000095367432
2023-05-15,1.9800000190734863
2023-05-16,2.1600000858306885
2023-05-17,2.4800000190734863
2023-05-18,2.559999942779541
2023-05-19,2.619999885559082
2023-05-22,2.5799999237060547
2023-05-23,2.549999952316284
2023-05-24,2.5999999046325684
2023-05-25,2.5799999237060547
2023-05-26,2.6600000858306885
2023-05-30,2.5999999046325684
2023-05-31,2.75
2023-06-01,2.930000066757202
2023-06-02,2.9000000953674316
2023-06-05,2.859999895095825
2023-06-06,2.940000057220459
2023-06-07,3.0
2023-06-08,2.950000047683716
2023-06-09,3.2300000190734863
2023-06-12,3.0799999237060547
2023-06-13,3.240000009536743
2023-06-14,3.200000047683716
2023-06-15,3.180000066757202
2023-06-16,3.069999933242798
2023-06-20,3.0999999046325684
2023-06-21,3.049999952316284
2023-06-22,2.9200000762939453
2023-06-23,2.859999895095825
2023-06-26,2.6500000953674316
2023-06-27,2.680000066757202
2023-06-28,2.7100000381469727
2023-06-29,2.700000047683716
2023-06-30,3.194999933242798
2023-07-03,3.1700000762939453
2023-07-05,3.130000114440918
2023-07-06,3.009999990463257
2023-07-07,3.130000114440918
2023-07-10,3.180000066757202
2023-07-11,2.9700000286102295
2023-07-12,2.9700000286102295
2023-07-13,3.234999895095825
2023-07-14,3.0799999237060547
2023-07-17,3.140000104904175
2023-07-18,3.25
2023-07-19,3.240000009536743
2023-07-20,3.4800000190734863
2023-07-21,3.430000066757202
2023-07-24,3.430000066757202
2023-07-25,3.25
2023-07-26,3.299999952316284
2023-07-27,3.2799999713897705
2023-07-28,3.430000066757202
2023-07-31,3.5799999237060547
2023-08-01,3.569999933242798
2023-08-02,3.5299999713897705
2023-08-03,3.569999933242798
2023-08-04,3.5899999141693115
2023-08-07,3.6600000858306885
2023-08-08,3.7100000381469727
2023-08-09,3.7200000286102295
2023-08-10,3.8399999141693115
2023-08-11,3.880000114440918
2023-08-14,3.819999933242798
2023-08-15,3.859999895095825
2023-08-16,3.549999952316284
2023-08-17,3.440000057220459
2023-08-18,3.5399999618530273
2023-08-21,3.75
2023-08-22,3.7899999618530273
2023-08-23,3.809999942779541
2023-08-24,3.6600000858306885
2023-08-25,3.6700000762939453
2023-08-28,3.700000047683716
2023-08-29,3.75
2023-08-30,3.75
2023-08-31,3.619999885559082
2023-09-01,3.8399999141693115
2023-09-05,3.6700000762939453
2023-09-06,3.7799999713897705
2023-09-07,3.799999952316284
2023-09-08,3.690000057220459
2023-09-11,3.809999942779541
2023-09-12,3.75
2023-09-13,3.6700000762939453
2023-09-14,3.680000066757202
2023-09-15,3.680000066757202
2023-09-18,3.809999942779541
2023-09-19,3.8399999141693115
2023-09-20,3.7699999809265137
2023-09-21,3.8399999141693115
2023-09-22,3.7799999713897705
2023-09-25,3.740000009536743
2023-09-26,3.700000047683716
2023-09-27,3.7200000286102295
2023-09-28,3.7799999713897705
2023-09-29,3.7799999713897705
2023-10-02,3.559999942779541
2023-10-03,3.619999885559082
2023-10-04,3.6500000953674316
2023-10-05,3.7699999809265137
2023-10-06,3.759999990463257
2023-10-09,3.6700000762939453
2023-10-10,3.6500000953674316
2023-10-11,3.450000047683716
2023-10-12,3.2699999809265137
2023-10-13,3.2699999809265137
2023-10-16,3.509999990463257
2023-10-17,3.490000009536743
2023-10-18,3.3399999141693115
2023-10-19,3.190000057220459
2023-10-20,3.240000009536743
2023-10-23,3.180000066757202
2023-10-24,3.2699999809265137
2023-10-25,3.2699999809265137
2023-10-26,3.509999990463257
2023-10-27,3.4600000381469727
2023-10-30,3.6700000762939453
2023-10-31,3.6600000858306885
2023-11-01,3.6500000953674316
2023-11-02,3.5999999046325684
2023-11-03,3.7899999618530273
2023-11-06,3.6600000858306885
2023-11-07,3.75
2023-11-08,3.700000047683716
2023-11-09,3.4100000858306885
2023-11-10,3.4700000286102295
2023-11-13,3.4600000381469727
2023-11-14,3.680000066757202
2023-11-15,3.6600000858306885
2023-11-16,3.6050000190734863
2023-11-17,3.7300000190734863
2023-11-20,3.75
2023-11-21,3.7300000190734863
2023-11-22,3.630000114440918
2023-11-24,3.799999952316284
2023-11-27,3.759999990463257
2023-11-28,3.5999999046325684
2023-11-29,3.7899999618530273
2023-11-30,3.8499999046325684
2023-12-01,3.9000000953674316
2023-12-04,3.9049999713897705
2023-12-05,3.9000000953674316
2023-12-06,3.890000104904175
2023-12-07,4.019999980926514
2023-12-08,4.159999847412109
2023-12-11,4.130000114440918
2023-12-12,4.21999979019165
2023-12-13,4.360000133514404
2023-12-14,4.449999809265137
2023-12-15,4.5
2023-12-18,4.599999904632568
2023-12-19,4.690000057220459
2023-12-20,4.519999980926514
2023-12-21,4.690000057220459
2023-12-22,4.900000095367432
2023-12-26,4.78000020980835
2023-12-27,4.800000190734863
2023-12-28,4.820000171661377
2023-12-29,4.699999809265137
2024-01-02,4.369999885559082
2024-01-03,4.369999885559082
2024-01-04,4.349999904632568
2024-01-05,4.349999904632568
2024-01-08,4.510000228881836
2024-01-09,4.28000020980835
2024-01-10,4.300000190734863
2024-01-11,4.190000057220459
2024-01-12,4.269999980926514
2024-01-16,4.260000228881836
2024-01-17,4.409999847412109
2024-01-18,4.269999980926514
2024-01-19,4.409999847412109
2024-01-22,4.610000133514404
2024-01-23,5.050000190734863
2024-01-24,4.940000057220459
2024-01-25,4.980000019073486
2024-01-26,4.800000190734863
2024-01-29,4.989999771118164
2024-01-30,5.050000190734863
2024-01-31,4.940000057220459
2024-02-01,5.059999942779541
2024-02-02,4.849999904632568
2024-02-05,4.710000038146973
2024-02-06,4.800000190734863
2024-02-07,4.730000019073486
2024-02-08,4.769999980926514
2024-02-09,4.880000114440918
2024-02-12,5.0
2024-02-13,4.78000020980835
2024-02-14,5.0
2024-02-15,4.96999979019165
2024-02-16,4.96999979019165
2024-02-20,4.820000171661377
2024-02-21,4.800000190734863
2024-02-22,4.909999847412109
2024-02-23,5.119999885559082
2024-02-26,5.21999979019165
2024-02-27,5.300000190734863
2024-02-28,5.090000152587891
2024-02-29,5.050000190734863
2024-03-01,5.159999847412109
2024-03-04,5.510000228881836
2024-03-05,5.429999828338623
2024-03-06,5.420000076293945
2024-03-07,5.590000152587891
2024-03-08,5.300000190734863
2024-03-11,4.909999847412109
2024-03-12,4.920000076293945
2024-03-13,4.889999866485596
2024-03-14,4.659999847412109
2024-03-15,4.710000038146973
2024-03-18,4.710000038146973
2024-03-19,4.860000133514404
2024-03-20,4.889999866485596
2024-03-21,4.889999866485596
2024-03-22,4.800000190734863
2024-03-25,4.820000171661377
2024-03-26,4.909999847412109
2024-03-27,4.849999904632568
2024-03-28,4.980000019073486
2024-04-01,4.840000152587891
2024-04-02,4.670000076293945
2024-04-03,4.789999961853027
2024-04-04,4.610000133514404
2024-04-05,4.78000020980835
2024-04-08,4.679999828338623
2024-04-09,4.900000095367432
2024-04-10,4.739999771118164
2024-04-11,5.340000152587891
2024-04-12,5.070000171661377
2024-04-15,5.039999961853027
2024-04-16,5.159999847412109
2024-04-17,4.960000038146973
2024-04-18,4.789999961853027
2024-04-19,4.809999942779541
2024-04-22,4.699999809265137
2024-04-23,4.690000057220459
2024-04-24,4.239999771118164
2024-04-25,4.449999809265137
2024-04-26,4.409999847412109
2024-04-29,4.610000133514404
2024-04-30,4.579999923706055
2024-05-01,4.949999809265137
2024-05-02,4.679999828338623
2024-05-03,4.704999923706055
2024-05-06,4.949999809265137
2024-05-07,5.260000228881836
2024-05-08,4.989999771118164
2024-05-09,5.070000171661377
2024-05-10,4.65500020980835
2024-05-13,4.590000152587891
2024-05-14,4.809999942779541
2024-05-15,4.829999923706055
2024-05-16,4.71999979019165
2024-05-17,4.480000019073486
2024-05-20,4.170000076293945
2024-05-21,4.300000190734863
2024-05-22,4.329999923706055
2024-05-23,4.170000076293945
2024-05-24,4.079999923706055
2024-05-28,4.150000095367432
2024-05-29,4.150000095367432
2024-05-30,4.110000133514404
2024-05-31,4.090000152587891
2024-06-03,4.050000190734863
2024-06-04,4.019999980926514
2024-06-05,4.239999771118164
2024-06-06,4.019999980926514
2024-06-07,3.9600000381469727
2024-06-10,4.170000076293945
2024-06-11,4.110000133514404
2024-06-12,4.039999961853027
2024-06-13,4.059999942779541
2024-06-14,4.079999923706055
2024-06-17,3.869999885559082
2024-06-18,3.8299999237060547
2024-06-20,3.7200000286102295
2024-06-21,3.880000114440918
2024-06-24,3.6600000858306885
2024-06-25,3.799999952316284
2024-06-26,3.8399999141693115
2024-06-27,3.809999942779541
2024-06-28,4.03000020980835
2024-07-01,4.639999866485596
2024-07-02,4.300000190734863
2024-07-03,4.329999923706055
2024-07-05,4.429999828338623
2024-07-08,4.570000171661377
2024-07-09,4.840000152587891
2024-07-10,4.829999923706055
2024-07-11,5.070000171661377
2024-07-12,4.889999866485596
2024-07-15,4.949999809265137
2024-07-16,4.960000038146973
2024-07-17,4.78000020980835
2024-07-18,4.710000038146973
2024-07-19,4.46999979019165
2024-07-22,4.619999885559082
2024-07-23,4.460000038146973
2024-07-24,4.510000228881836
2024-07-25,4.579999923706055
2024-07-26,4.460000038146973
2024-07-29,4.400000095367432
2024-07-30,4.260000228881836
2024-07-31,4.599999904632568
2024-08-01,4.539999961853027
2024-08-02,4.159999847412109
2024-08-05,3.9600000381469727
2024-08-06,4.179999828338623
2024-08-07,4.0
2024-08-08,4.050000190734863
2024-08-09,3.9800000190734863
2024-08-12,4.099999904632568
2024-08-13,4.139999866485596
2024-08-14,4.260000228881836
2024-08-15,4.510000228881836
2024-08-16,4.349999904632568
2024-08-19,4.449999809265137
2024-08-20,4.5
2024-08-21,4.480000019073486
2024-08-22,4.409999847412109
2024-08-23,4.369999885559082
2024-08-26,4.329999923706055
2024-08-27,4.320000171661377
2024-08-28,4.210000038146973
2024-08-29,4.21999979019165
2024-08-30,4.269999980926514
2024-09-03,4.210000038146973
2024-09-04,4.409999847412109
2024-09-05,4.539999961853027
2024-09-06,4.420000076293945
2024-09-09,4.260000228881836
2024-09-10,4.400000095367432
2024-09-11,4.320000171661377
2024-09-12,4.239999771118164
2024-09-13,4.199999809265137
2024-09-16,4.320000171661377
2024-09-17,4.429999828338623
2024-09-18,4.440000057220459
2024-09-19,4.639999866485596
2024-09-20,4.489999771118164
2024-09-23,4.610000133514404
2024-09-24,4.420000076293945
2024-09-25,4.150000095367432
2024-09-26,4.239999771118164
2024-09-27,4.239999771118164
2024-09-30,4.239999771118164
2024-10-01,3.990000009536743
2024-10-02,3.9000000953674316
2024-10-03,3.809999942779541
2024-10-04,3.819999933242798
2024-10-07,3.740000009536743
2024-10-08,3.7799999713897705
2024-10-09,3.6500000953674316
2024-10-10,3.5999999046325684
2024-10-11,3.7699999809265137
2024-10-14,3.6600000858306885
2024-10-15,3.6500000953674316
2024-10-16,3.740000009536743
2024-10-17,3.6500000953674316
2024-10-18,3.759999990463257
2024-10-21,3.569999933242798
2024-10-22,3.4600000381469727
2024-10-23,3.4100000858306885
2024-10-24,3.3399999141693115
2024-10-25,3.4800000190734863
2024-10-28,3.5199999809265137
2024-10-29,3.680000066757202
2024-10-30,3.640000104904175
2024-10-31,3.634999990463257
2024-11-01,3.5999999046325684
2024-11-04,3.700000047683716
2024-11-05,3.619999885559082
2024-11-06,3.819999933242798
2024-11-07,4.019999980926514
2024-11-08,3.9700000286102295
2024-11-11,4.070000171661377
2024-11-12,3.8299999237060547
2024-11-13,3.25
2024-11-14,3.190000057220459
2024-11-15,2.9800000190734863
2024-11-18,2.9600000381469727
2024-11-19,2.940000057220459
2024-11-20,3.130000114440918
2024-11-21,3.240000009536743
