Date,SYRS
2022-02-28,12.899999618530273
2022-03-01,13.300000190734863
2022-03-02,13.199999809265137
2022-03-03,11.600000381469727
2022-03-04,11.0
2022-03-07,10.199999809265137
2022-03-08,11.100000381469727
2022-03-09,12.699999809265137
2022-03-10,12.199999809265137
2022-03-11,11.5
2022-03-14,10.699999809265137
2022-03-15,11.100000381469727
2022-03-16,11.0
2022-03-17,11.600000381469727
2022-03-18,11.600000381469727
2022-03-21,11.0
2022-03-22,11.0
2022-03-23,10.399999618530273
2022-03-24,11.100000381469727
2022-03-25,10.399999618530273
2022-03-28,11.100000381469727
2022-03-29,11.5
2022-03-30,13.100000381469727
2022-03-31,11.899999618530273
2022-04-01,11.100000381469727
2022-04-04,11.899999618530273
2022-04-05,11.0
2022-04-06,10.600000381469727
2022-04-07,10.699999809265137
2022-04-08,11.5
2022-04-11,10.399999618530273
2022-04-12,9.470000267028809
2022-04-13,9.899999618530273
2022-04-14,9.0600004196167
2022-04-18,8.770000457763672
2022-04-19,9.399999618530273
2022-04-20,10.199999809265137
2022-04-21,10.199999809265137
2022-04-22,12.100000381469727
2022-04-25,9.619999885559082
2022-04-26,8.90999984741211
2022-04-27,8.829999923706055
2022-04-28,8.829999923706055
2022-04-29,8.420000076293945
2022-05-02,9.850000381469727
2022-05-03,10.199999809265137
2022-05-04,10.600000381469727
2022-05-05,10.399999618530273
2022-05-06,10.100000381469727
2022-05-09,8.779999732971191
2022-05-10,8.979999542236328
2022-05-11,8.199999809265137
2022-05-12,8.40999984741211
2022-05-13,8.989999771118164
2022-05-16,7.699999809265137
2022-05-17,7.769999980926514
2022-05-18,7.099999904632568
2022-05-19,7.0
2022-05-20,7.260000228881836
2022-05-23,7.150000095367432
2022-05-24,6.960000038146973
2022-05-25,6.940000057220459
2022-05-26,7.119999885559082
2022-05-27,7.230000019073486
2022-05-31,8.220000267028809
2022-06-01,7.800000190734863
2022-06-02,7.670000076293945
2022-06-03,8.84000015258789
2022-06-06,9.020000457763672
2022-06-07,10.800000190734863
2022-06-08,10.800000190734863
2022-06-09,10.800000190734863
2022-06-10,10.300000190734863
2022-06-13,9.59000015258789
2022-06-14,9.600000381469727
2022-06-15,10.699999809265137
2022-06-16,9.699999809265137
2022-06-17,10.199999809265137
2022-06-21,10.5
2022-06-22,10.800000190734863
2022-06-23,10.199999809265137
2022-06-24,8.90999984741211
2022-06-27,9.569999694824219
2022-06-28,9.109999656677246
2022-06-29,9.59000015258789
2022-06-30,9.630000114440918
2022-07-01,9.100000381469727
2022-07-05,8.699999809265137
2022-07-06,8.0
2022-07-07,8.649999618530273
2022-07-08,8.760000228881836
2022-07-11,8.630000114440918
2022-07-12,8.680000305175781
2022-07-13,8.59000015258789
2022-07-14,8.550000190734863
2022-07-15,9.350000381469727
2022-07-18,9.3100004196167
2022-07-19,9.760000228881836
2022-07-20,10.0
2022-07-21,9.899999618530273
2022-07-22,9.539999961853027
2022-07-25,8.899999618530273
2022-07-26,8.699999809265137
2022-07-27,8.739999771118164
2022-07-28,8.239999771118164
2022-07-29,7.849999904632568
2022-08-01,7.909999847412109
2022-08-02,8.170000076293945
2022-08-03,8.789999961853027
2022-08-04,9.09000015258789
2022-08-05,9.0
2022-08-08,9.75
2022-08-09,9.270000457763672
2022-08-10,9.600000381469727
2022-08-11,9.300000190734863
2022-08-12,9.550000190734863
2022-08-15,10.100000381469727
2022-08-16,9.699999809265137
2022-08-17,9.119999885559082
2022-08-18,8.869999885559082
2022-08-19,8.3100004196167
2022-08-22,8.0600004196167
2022-08-23,8.039999961853027
2022-08-24,8.5
2022-08-25,8.899999618530273
2022-08-26,8.25
2022-08-29,8.199999809265137
2022-08-30,8.010000228881836
2022-08-31,8.010000228881836
2022-09-01,7.869999885559082
2022-09-02,7.820000171661377
2022-09-06,7.039999961853027
2022-09-07,6.769999980926514
2022-09-08,6.900000095367432
2022-09-09,6.900000095367432
2022-09-12,7.300000190734863
2022-09-13,7.659999847412109
2022-09-14,7.079999923706055
2022-09-15,7.289999961853027
2022-09-16,7.349999904632568
2022-09-19,6.079999923706055
2022-09-20,6.190000057220459
2022-09-21,6.650000095367432
2022-09-22,6.25
2022-09-23,5.570000171661377
2022-09-26,5.579999923706055
2022-09-27,5.340000152587891
2022-09-28,5.559999942779541
2022-09-29,5.840000152587891
2022-09-30,6.440000057220459
2022-10-03,5.940000057220459
2022-10-04,6.639999866485596
2022-10-05,6.679999828338623
2022-10-06,6.730000019073486
2022-10-07,6.650000095367432
2022-10-10,6.400000095367432
2022-10-11,6.159999847412109
2022-10-12,5.849999904632568
2022-10-13,6.179999828338623
2022-10-14,5.769999980926514
2022-10-17,5.809999942779541
2022-10-18,5.599999904632568
2022-10-19,5.260000228881836
2022-10-20,4.489999771118164
2022-10-21,4.440000057220459
2022-10-24,4.159999847412109
2022-10-25,4.320000171661377
2022-10-26,4.565000057220459
2022-10-27,4.5
2022-10-28,4.639999866485596
2022-10-31,5.019999980926514
2022-11-01,4.349999904632568
2022-11-02,4.25
2022-11-03,4.199999809265137
2022-11-04,4.159999847412109
2022-11-07,4.019999980926514
2022-11-08,3.8499999046325684
2022-11-09,3.5299999713897705
2022-11-10,3.759999990463257
2022-11-11,3.9800000190734863
2022-11-14,3.6600000858306885
2022-11-15,4.010000228881836
2022-11-16,4.28000020980835
2022-11-17,4.289999961853027
2022-11-18,4.079999923706055
2022-11-21,4.070000171661377
2022-11-22,4.150000095367432
2022-11-23,4.150000095367432
2022-11-25,4.139999866485596
2022-11-28,3.990000009536743
2022-11-29,3.8299999237060547
2022-11-30,3.9600000381469727
2022-12-01,3.950000047683716
2022-12-02,4.0
2022-12-05,3.8299999237060547
2022-12-06,3.4100000858306885
2022-12-07,3.4600000381469727
2022-12-08,3.4200000762939453
2022-12-09,3.569999933242798
2022-12-12,3.75
2022-12-13,3.8399999141693115
2022-12-14,3.700000047683716
2022-12-15,3.619999885559082
2022-12-16,3.3399999141693115
2022-12-19,3.0799999237060547
2022-12-20,3.0299999713897705
2022-12-21,3.0999999046325684
2022-12-22,3.190000057220459
2022-12-23,3.2200000286102295
2022-12-27,3.119999885559082
2022-12-28,3.200000047683716
2022-12-29,3.4100000858306885
2022-12-30,3.5899999141693115
2023-01-03,3.5399999618530273
2023-01-04,3.490000009536743
2023-01-05,3.559999942779541
2023-01-06,3.559999942779541
2023-01-09,3.5
2023-01-10,3.9000000953674316
2023-01-11,4.599999904632568
2023-01-12,4.679999828338623
2023-01-13,4.769999980926514
2023-01-17,4.53000020980835
2023-01-18,4.360000133514404
2023-01-19,4.449999809265137
2023-01-20,4.460000038146973
2023-01-23,4.5
2023-01-24,4.369999885559082
2023-01-25,4.440000057220459
2023-01-26,4.420000076293945
2023-01-27,4.5
2023-01-30,4.849999904632568
2023-01-31,5.110000133514404
2023-02-01,5.320000171661377
2023-02-02,5.119999885559082
2023-02-03,5.050000190734863
2023-02-06,4.929999828338623
2023-02-07,4.820000171661377
2023-02-08,4.730000019073486
2023-02-09,4.369999885559082
2023-02-10,4.25
2023-02-13,4.199999809265137
2023-02-14,4.079999923706055
2023-02-15,4.139999866485596
2023-02-16,4.019999980926514
2023-02-17,4.090000152587891
2023-02-21,4.03000020980835
2023-02-22,3.950000047683716
2023-02-23,3.859999895095825
2023-02-24,3.6700000762939453
2023-02-27,3.5999999046325684
2023-02-28,3.759999990463257
2023-03-01,3.6600000858306885
2023-03-02,3.759999990463257
2023-03-03,3.930000066757202
2023-03-06,3.940000057220459
2023-03-07,4.019999980926514
2023-03-08,3.9600000381469727
2023-03-09,3.609999895095825
2023-03-10,3.130000114440918
2023-03-13,3.2899999618530273
2023-03-14,3.0199999809265137
2023-03-15,3.0899999141693115
2023-03-16,2.9800000190734863
2023-03-17,2.819999933242798
2023-03-20,2.7100000381469727
2023-03-21,2.8299999237060547
2023-03-22,2.8299999237060547
2023-03-23,2.809999942779541
2023-03-24,2.740000009536743
2023-03-27,2.7699999809265137
2023-03-28,2.700000047683716
2023-03-29,2.7899999618530273
2023-03-30,2.7200000286102295
2023-03-31,2.6700000762939453
2023-04-03,2.559999942779541
2023-04-04,2.6500000953674316
2023-04-05,2.559999942779541
2023-04-06,2.505000114440918
2023-04-10,2.5899999141693115
2023-04-11,2.7100000381469727
2023-04-12,2.619999885559082
2023-04-13,2.7699999809265137
2023-04-14,2.700000047683716
2023-04-17,2.5899999141693115
2023-04-18,2.690000057220459
2023-04-19,2.680000066757202
2023-04-20,2.609999895095825
2023-04-21,2.6700000762939453
2023-04-24,2.819999933242798
2023-04-25,3.0
2023-04-26,3.1500000953674316
2023-04-27,2.990000009536743
2023-04-28,3.180000066757202
2023-05-01,3.240000009536743
2023-05-02,2.950000047683716
2023-05-03,2.990000009536743
2023-05-04,3.119999885559082
2023-05-05,3.1500000953674316
2023-05-08,3.0299999713897705
2023-05-09,3.109999895095825
2023-05-10,3.430000066757202
2023-05-11,3.319999933242798
2023-05-12,3.4600000381469727
2023-05-15,3.759999990463257
2023-05-16,3.819999933242798
2023-05-17,4.079999923706055
2023-05-18,3.869999885559082
2023-05-19,4.0
2023-05-22,3.9000000953674316
2023-05-23,3.950000047683716
2023-05-24,3.950000047683716
2023-05-25,3.75
2023-05-26,3.700000047683716
2023-05-30,3.75
2023-05-31,3.8499999046325684
2023-06-01,3.700000047683716
2023-06-02,3.7300000190734863
2023-06-05,3.700000047683716
2023-06-06,3.740000009536743
2023-06-07,3.5399999618530273
2023-06-08,3.490000009536743
2023-06-09,3.549999952316284
2023-06-12,3.5299999713897705
2023-06-13,3.509999990463257
2023-06-14,3.3399999141693115
2023-06-15,3.240000009536743
2023-06-16,3.180000066757202
2023-06-20,3.0999999046325684
2023-06-21,3.049999952316284
2023-06-22,2.9200000762939453
2023-06-23,2.880000114440918
2023-06-26,2.930000066757202
2023-06-27,2.8299999237060547
2023-06-28,2.9000000953674316
2023-06-29,3.059999942779541
2023-06-30,3.1500000953674316
2023-07-03,3.0299999713897705
2023-07-05,3.0
2023-07-06,2.930000066757202
2023-07-07,3.009999990463257
2023-07-10,3.0299999713897705
2023-07-11,3.25
2023-07-12,3.240000009536743
2023-07-13,3.4000000953674316
2023-07-14,3.3499999046325684
2023-07-17,3.5199999809265137
2023-07-18,3.569999933242798
2023-07-19,3.5
2023-07-20,3.5299999713897705
2023-07-21,3.5
2023-07-24,3.4600000381469727
2023-07-25,3.5199999809265137
2023-07-26,3.490000009536743
2023-07-27,3.4000000953674316
2023-07-28,3.759999990463257
2023-07-31,3.9800000190734863
2023-08-01,3.940000057220459
2023-08-02,3.7899999618530273
2023-08-03,3.880000114440918
2023-08-04,3.6500000953674316
2023-08-07,3.680000066757202
2023-08-08,3.6600000858306885
2023-08-09,3.7300000190734863
2023-08-10,3.759999990463257
2023-08-11,3.819999933242798
2023-08-14,3.9200000762939453
2023-08-15,3.809999942779541
2023-08-16,4.119999885559082
2023-08-17,4.070000171661377
2023-08-18,4.059999942779541
2023-08-21,4.0
2023-08-22,4.019999980926514
2023-08-23,4.03000020980835
2023-08-24,4.050000190734863
2023-08-25,4.0
2023-08-28,4.0
2023-08-29,3.890000104904175
2023-08-30,3.8399999141693115
2023-08-31,3.9000000953674316
2023-09-01,3.880000114440918
2023-09-05,3.940000057220459
2023-09-06,3.9100000858306885
2023-09-07,3.869999885559082
2023-09-08,3.8499999046325684
2023-09-11,3.950000047683716
2023-09-12,3.9700000286102295
2023-09-13,3.940000057220459
2023-09-14,3.9200000762939453
2023-09-15,3.930000066757202
2023-09-18,3.9000000953674316
2023-09-19,3.890000104904175
2023-09-20,3.9200000762939453
2023-09-21,3.950000047683716
2023-09-22,3.9800000190734863
2023-09-25,4.0
2023-09-26,3.9200000762939453
2023-09-27,3.9800000190734863
2023-09-28,3.9800000190734863
2023-09-29,3.950000047683716
2023-10-02,3.2100000381469727
2023-10-03,2.799999952316284
2023-10-04,2.990000009536743
2023-10-05,3.009999990463257
2023-10-06,3.0399999618530273
2023-10-09,2.859999895095825
2023-10-10,2.8499999046325684
2023-10-11,2.809999942779541
2023-10-12,2.6600000858306885
2023-10-13,2.5899999141693115
2023-10-16,2.25
2023-10-17,2.2699999809265137
2023-10-18,2.130000114440918
2023-10-19,2.130000114440918
2023-10-20,2.2100000381469727
2023-10-23,2.2100000381469727
2023-10-24,2.190000057220459
2023-10-25,2.3399999141693115
2023-10-26,2.5399999618530273
2023-10-27,2.5199999809265137
2023-10-30,2.5
2023-10-31,2.490000009536743
2023-11-01,2.390000104904175
2023-11-02,2.359999895095825
2023-11-03,2.4800000190734863
2023-11-06,2.799999952316284
2023-11-07,2.950000047683716
2023-11-08,2.9800000190734863
2023-11-09,2.8499999046325684
2023-11-10,2.799999952316284
2023-11-13,2.690000057220459
2023-11-14,2.7200000286102295
2023-11-15,3.0399999618530273
2023-11-16,3.0
2023-11-17,2.9800000190734863
2023-11-20,2.869999885559082
2023-11-21,2.9000000953674316
2023-11-22,2.700000047683716
2023-11-24,2.799999952316284
2023-11-27,2.640000104904175
2023-11-28,2.5899999141693115
2023-11-29,2.75
2023-11-30,2.75
2023-12-01,2.6600000858306885
2023-12-04,2.869999885559082
2023-12-05,2.819999933242798
2023-12-06,4.019999980926514
2023-12-07,4.659999847412109
2023-12-08,4.139999866485596
2023-12-11,4.690000057220459
2023-12-12,4.909999847412109
2023-12-13,4.389999866485596
2023-12-14,4.329999923706055
2023-12-15,4.159999847412109
2023-12-18,4.300000190734863
2023-12-19,5.630000114440918
2023-12-20,5.449999809265137
2023-12-21,5.78000020980835
2023-12-22,7.03000020980835
2023-12-26,7.0
2023-12-27,7.309999942779541
2023-12-28,7.199999809265137
2023-12-29,7.789999961853027
2024-01-02,7.840000152587891
2024-01-03,7.059999942779541
2024-01-04,6.710000038146973
2024-01-05,6.860000133514404
2024-01-08,6.900000095367432
2024-01-09,7.71999979019165
2024-01-10,7.409999847412109
2024-01-11,7.309999942779541
2024-01-12,7.239999771118164
2024-01-16,7.239999771118164
2024-01-17,7.059999942779541
2024-01-18,6.630000114440918
2024-01-19,6.460000038146973
2024-01-22,6.860000133514404
2024-01-23,6.5
2024-01-24,6.630000114440918
2024-01-25,6.610000133514404
2024-01-26,6.869999885559082
2024-01-29,7.519999980926514
2024-01-30,6.929999828338623
2024-01-31,7.139999866485596
2024-02-01,7.119999885559082
2024-02-02,7.650000095367432
2024-02-05,7.460000038146973
2024-02-06,7.429999828338623
2024-02-07,7.159999847412109
2024-02-08,7.059999942779541
2024-02-09,7.070000171661377
2024-02-12,7.03000020980835
2024-02-13,6.849999904632568
2024-02-14,7.119999885559082
2024-02-15,7.079999923706055
2024-02-16,7.179999828338623
2024-02-20,7.449999809265137
2024-02-21,7.039999961853027
2024-02-22,7.090000152587891
2024-02-23,7.260000228881836
2024-02-26,7.489999771118164
2024-02-27,7.340000152587891
2024-02-28,7.190000057220459
2024-02-29,7.260000228881836
2024-03-01,7.75
2024-03-04,7.599999904632568
2024-03-05,7.150000095367432
2024-03-06,7.130000114440918
2024-03-07,6.929999828338623
2024-03-08,6.769999980926514
2024-03-11,6.559999942779541
2024-03-12,6.460000038146973
2024-03-13,6.46999979019165
2024-03-14,6.03000020980835
2024-03-15,6.010000228881836
2024-03-18,6.099999904632568
2024-03-19,6.230000019073486
2024-03-20,6.329999923706055
2024-03-21,6.340000152587891
2024-03-22,6.269999980926514
2024-03-25,6.400000095367432
2024-03-26,6.25
2024-03-27,5.840000152587891
2024-03-28,5.349999904632568
2024-04-01,5.039999961853027
2024-04-02,4.635000228881836
2024-04-03,4.980000019073486
2024-04-04,4.820000171661377
2024-04-05,4.670000076293945
2024-04-08,4.5
2024-04-09,5.5
2024-04-10,5.53000020980835
2024-04-11,5.920000076293945
2024-04-12,5.389999866485596
2024-04-15,5.349999904632568
2024-04-16,5.559999942779541
2024-04-17,5.110000133514404
2024-04-18,4.71999979019165
2024-04-19,4.539999961853027
2024-04-22,4.989999771118164
2024-04-23,5.139999866485596
2024-04-24,5.070000171661377
2024-04-25,5.099999904632568
2024-04-26,5.039999961853027
2024-04-29,5.380000114440918
2024-04-30,5.400000095367432
2024-05-01,5.440000057220459
2024-05-02,5.199999809265137
2024-05-03,5.130000114440918
2024-05-06,5.079999923706055
2024-05-07,5.150000095367432
2024-05-08,5.0
2024-05-09,5.010000228881836
2024-05-10,4.96999979019165
2024-05-13,5.059999942779541
2024-05-14,5.429999828338623
2024-05-15,5.510000228881836
2024-05-16,5.480000019073486
2024-05-17,5.449999809265137
2024-05-20,5.610000133514404
2024-05-21,5.650000095367432
2024-05-22,5.360000133514404
2024-05-23,5.150000095367432
2024-05-24,4.96999979019165
2024-05-28,5.0
2024-05-29,5.050000190734863
2024-05-30,5.0
2024-05-31,5.099999904632568
2024-06-03,5.130000114440918
2024-06-04,5.260000228881836
2024-06-05,5.300000190734863
2024-06-06,5.300000190734863
2024-06-07,5.150000095367432
2024-06-10,5.119999885559082
2024-06-11,5.25
2024-06-12,5.400000095367432
2024-06-13,5.800000190734863
2024-06-14,6.0
2024-06-17,5.710000038146973
2024-06-18,5.340000152587891
2024-06-20,5.309999942779541
2024-06-21,5.579999923706055
2024-06-24,5.809999942779541
2024-06-25,5.800000190734863
2024-06-26,5.699999809265137
2024-06-27,5.730000019073486
2024-06-28,5.159999847412109
2024-07-01,4.929999828338623
2024-07-02,5.0
2024-07-03,5.0
2024-07-05,5.03000020980835
2024-07-08,5.179999828338623
2024-07-09,5.539999961853027
2024-07-10,5.630000114440918
2024-07-11,5.980000019073486
2024-07-12,6.0
2024-07-15,6.139999866485596
2024-07-16,6.519999980926514
2024-07-17,6.53000020980835
2024-07-18,6.059999942779541
2024-07-19,6.269999980926514
2024-07-22,6.019999980926514
2024-07-23,6.059999942779541
2024-07-24,5.800000190734863
2024-07-25,6.039999961853027
2024-07-26,6.21999979019165
2024-07-29,6.46999979019165
2024-07-30,6.260000228881836
2024-07-31,6.0
2024-08-01,5.670000076293945
2024-08-02,5.46999979019165
2024-08-05,5.199999809265137
2024-08-06,5.349999904632568
2024-08-07,5.010000228881836
2024-08-08,5.170000076293945
2024-08-09,5.070000171661377
2024-08-12,5.010000228881836
2024-08-13,1.9199999570846558
2024-08-14,1.6150000095367432
2024-08-15,1.5299999713897705
2024-08-16,1.5199999809265137
2024-08-19,1.7400000095367432
2024-08-20,1.7400000095367432
2024-08-21,1.7100000381469727
2024-08-22,1.6200000047683716
2024-08-23,1.659999966621399
2024-08-26,1.6699999570846558
2024-08-27,1.5700000524520874
2024-08-28,1.590000033378601
2024-08-29,1.659999966621399
2024-08-30,1.6399999856948853
2024-09-03,1.5499999523162842
2024-09-04,1.5299999713897705
2024-09-05,1.5299999713897705
2024-09-06,1.5149999856948853
2024-09-09,1.5
2024-09-10,1.559999942779541
2024-09-11,1.6050000190734863
2024-09-12,1.5700000524520874
2024-09-13,1.9500000476837158
