Date,WTI
2022-08-01,4.849999904632568
2022-08-02,4.949999809265137
2022-08-03,4.550000190734863
2022-08-04,4.28000020980835
2022-08-05,4.599999904632568
2022-08-08,5.369999885559082
2022-08-09,5.510000228881836
2022-08-10,5.630000114440918
2022-08-11,6.159999847412109
2022-08-12,6.159999847412109
2022-08-15,5.659999847412109
2022-08-16,5.489999771118164
2022-08-17,5.730000019073486
2022-08-18,6.309999942779541
2022-08-19,6.25
2022-08-22,6.349999904632568
2022-08-23,6.860000133514404
2022-08-24,7.0
2022-08-25,7.179999828338623
2022-08-26,7.119999885559082
2022-08-29,7.360000133514404
2022-08-30,6.28000020980835
2022-08-31,6.5
2022-09-01,6.039999961853027
2022-09-02,6.539999961853027
2022-09-06,6.28000020980835
2022-09-07,6.150000095367432
2022-09-08,6.269999980926514
2022-09-09,6.579999923706055
2022-09-12,6.96999979019165
2022-09-13,6.71999979019165
2022-09-14,7.429999828338623
2022-09-15,7.21999979019165
2022-09-16,6.630000114440918
2022-09-19,6.630000114440918
2022-09-20,6.28000020980835
2022-09-21,5.96999979019165
2022-09-22,5.699999809265137
2022-09-23,5.190000057220459
2022-09-26,5.079999923706055
2022-09-27,5.440000057220459
2022-09-28,5.880000114440918
2022-09-29,5.820000171661377
2022-09-30,5.860000133514404
2022-10-03,6.449999809265137
2022-10-04,6.929999828338623
2022-10-05,7.329999923706055
2022-10-06,7.739999771118164
2022-10-07,7.510000228881836
2022-10-10,7.210000038146973
2022-10-11,7.0
2022-10-12,6.980000019073486
2022-10-13,7.309999942779541
2022-10-14,7.0
2022-10-17,7.380000114440918
2022-10-18,7.070000171661377
2022-10-19,7.53000020980835
2022-10-20,7.369999885559082
2022-10-21,7.46999979019165
2022-10-24,7.690000057220459
2022-10-25,7.860000133514404
2022-10-26,7.96999979019165
2022-10-27,7.760000228881836
2022-10-28,7.340000152587891
2022-10-31,7.590000152587891
2022-11-01,7.760000228881836
2022-11-02,7.900000095367432
2022-11-03,8.210000038146973
2022-11-04,8.699999809265137
2022-11-07,8.989999771118164
2022-11-08,8.670000076293945
2022-11-09,7.070000171661377
2022-11-10,7.360000133514404
2022-11-11,7.75
2022-11-14,7.550000190734863
2022-11-15,7.840000152587891
2022-11-16,7.460000038146973
2022-11-17,7.239999771118164
2022-11-18,7.119999885559082
2022-11-21,6.769999980926514
2022-11-22,7.25
2022-11-23,6.909999847412109
2022-11-25,7.03000020980835
2022-11-28,6.679999828338623
2022-11-29,6.860000133514404
2022-11-30,6.869999885559082
2022-12-01,6.570000171661377
2022-12-02,6.489999771118164
2022-12-05,6.139999866485596
2022-12-06,6.0
2022-12-07,5.789999961853027
2022-12-08,5.639999866485596
2022-12-09,5.440000057220459
2022-12-12,5.71999979019165
2022-12-13,5.849999904632568
2022-12-14,5.909999847412109
2022-12-15,5.949999809265137
2022-12-16,5.739999771118164
2022-12-19,5.400000095367432
2022-12-20,5.590000152587891
2022-12-21,5.579999923706055
2022-12-22,5.510000228881836
2022-12-23,5.730000019073486
2022-12-27,5.789999961853027
2022-12-28,5.460000038146973
2022-12-29,5.590000152587891
2022-12-30,5.579999923706055
2023-01-03,5.070000171661377
2023-01-04,5.159999847412109
2023-01-05,5.119999885559082
2023-01-06,5.230000019073486
2023-01-09,5.449999809265137
2023-01-10,5.429999828338623
2023-01-11,5.579999923706055
2023-01-12,5.909999847412109
2023-01-13,6.010000228881836
2023-01-17,6.21999979019165
2023-01-18,5.829999923706055
2023-01-19,6.039999961853027
2023-01-20,6.110000133514404
2023-01-23,6.210000038146973
2023-01-24,6.050000190734863
2023-01-25,6.199999809265137
2023-01-26,6.5
2023-01-27,6.360000133514404
2023-01-30,6.079999923706055
2023-01-31,6.21999979019165
2023-02-01,6.0
2023-02-02,5.730000019073486
2023-02-03,5.840000152587891
2023-02-06,5.769999980926514
2023-02-07,6.070000171661377
2023-02-08,5.820000171661377
2023-02-09,5.650000095367432
2023-02-10,6.179999828338623
2023-02-13,6.070000171661377
2023-02-14,6.150000095367432
2023-02-15,6.059999942779541
2023-02-16,5.909999847412109
2023-02-17,5.539999961853027
2023-02-21,5.320000171661377
2023-02-22,5.300000190734863
2023-02-23,5.53000020980835
2023-02-24,5.630000114440918
2023-02-27,5.730000019073486
2023-02-28,5.610000133514404
2023-03-01,5.820000171661377
2023-03-02,5.900000095367432
2023-03-03,6.269999980926514
2023-03-06,6.0
2023-03-07,5.699999809265137
2023-03-08,5.809999942779541
2023-03-09,5.409999847412109
2023-03-10,5.360000133514404
2023-03-13,5.130000114440918
2023-03-14,5.119999885559082
2023-03-15,4.650000095367432
2023-03-16,4.699999809265137
2023-03-17,4.570000171661377
2023-03-20,4.53000020980835
2023-03-21,5.050000190734863
2023-03-22,4.929999828338623
2023-03-23,4.78000020980835
2023-03-24,4.820000171661377
2023-03-27,5.039999961853027
2023-03-28,5.019999980926514
2023-03-29,5.099999904632568
2023-03-30,5.010000228881836
2023-03-31,5.079999923706055
2023-04-03,5.480000019073486
2023-04-04,5.449999809265137
2023-04-05,5.320000171661377
2023-04-06,5.059999942779541
2023-04-10,5.059999942779541
2023-04-11,5.130000114440918
2023-04-12,5.130000114440918
2023-04-13,5.289999961853027
2023-04-14,5.130000114440918
2023-04-17,4.909999847412109
2023-04-18,4.880000114440918
2023-04-19,4.739999771118164
2023-04-20,4.570000171661377
2023-04-21,4.46999979019165
2023-04-24,4.570000171661377
2023-04-25,4.329999923706055
2023-04-26,4.190000057220459
2023-04-27,4.21999979019165
2023-04-28,4.369999885559082
2023-05-01,4.320000171661377
2023-05-02,4.019999980926514
2023-05-03,4.03000020980835
2023-05-04,4.110000133514404
2023-05-05,4.269999980926514
2023-05-08,4.320000171661377
2023-05-09,4.230000019073486
2023-05-10,4.170000076293945
2023-05-11,4.070000171661377
2023-05-12,4.090000152587891
2023-05-15,4.130000114440918
2023-05-16,3.940000057220459
2023-05-17,4.039999961853027
2023-05-18,4.119999885559082
2023-05-19,4.179999828338623
2023-05-22,4.380000114440918
2023-05-23,4.380000114440918
2023-05-24,4.360000133514404
2023-05-25,4.099999904632568
2023-05-26,4.059999942779541
2023-05-30,3.9200000762939453
2023-05-31,3.869999885559082
2023-06-01,3.890000104904175
2023-06-02,4.03000020980835
2023-06-05,4.0
2023-06-06,4.110000133514404
2023-06-07,4.300000190734863
2023-06-08,4.199999809265137
2023-06-09,4.190000057220459
2023-06-12,3.9800000190734863
2023-06-13,4.059999942779541
2023-06-14,4.0
2023-06-15,4.070000171661377
2023-06-16,4.059999942779541
2023-06-20,3.940000057220459
2023-06-21,3.930000066757202
2023-06-22,3.759999990463257
2023-06-23,3.690000057220459
2023-06-26,3.7200000286102295
2023-06-27,3.7799999713897705
2023-06-28,3.819999933242798
2023-06-29,3.890000104904175
2023-06-30,3.869999885559082
2023-07-03,3.869999885559082
2023-07-05,3.859999895095825
2023-07-06,3.740000009536743
2023-07-07,3.940000057220459
2023-07-10,3.9000000953674316
2023-07-11,4.090000152587891
2023-07-12,4.099999904632568
2023-07-13,4.139999866485596
2023-07-14,3.9000000953674316
2023-07-17,3.9200000762939453
2023-07-18,4.159999847412109
2023-07-19,4.119999885559082
2023-07-20,4.099999904632568
2023-07-21,4.110000133514404
2023-07-24,4.28000020980835
2023-07-25,4.409999847412109
2023-07-26,4.28000020980835
2023-07-27,4.199999809265137
2023-07-28,4.289999961853027
2023-07-31,4.380000114440918
2023-08-01,4.309999942779541
2023-08-02,3.940000057220459
2023-08-03,4.119999885559082
2023-08-04,4.139999866485596
2023-08-07,4.099999904632568
2023-08-08,4.119999885559082
2023-08-09,4.190000057220459
2023-08-10,4.039999961853027
2023-08-11,4.119999885559082
2023-08-14,4.110000133514404
2023-08-15,4.050000190734863
2023-08-16,4.0
2023-08-17,4.139999866485596
2023-08-18,4.21999979019165
2023-08-21,4.179999828338623
2023-08-22,4.119999885559082
2023-08-23,4.010000228881836
2023-08-24,3.9000000953674316
2023-08-25,3.9600000381469727
2023-08-28,3.990000009536743
2023-08-29,4.010000228881836
2023-08-30,4.110000133514404
2023-08-31,4.079999923706055
2023-09-01,4.389999866485596
2023-09-05,4.230000019073486
2023-09-06,4.28000020980835
2023-09-07,4.190000057220459
2023-09-08,4.199999809265137
2023-09-11,4.059999942779541
2023-09-12,4.300000190734863
2023-09-13,4.079999923706055
2023-09-14,4.199999809265137
2023-09-15,4.159999847412109
2023-09-18,4.159999847412109
2023-09-19,4.199999809265137
2023-09-20,4.099999904632568
2023-09-21,4.090000152587891
2023-09-22,4.119999885559082
2023-09-25,4.260000228881836
2023-09-26,4.159999847412109
2023-09-27,4.389999866485596
2023-09-28,4.440000057220459
2023-09-29,4.380000114440918
2023-10-02,4.170000076293945
2023-10-03,4.170000076293945
2023-10-04,3.799999952316284
2023-10-05,3.809999942779541
2023-10-06,3.880000114440918
2023-10-09,4.21999979019165
2023-10-10,4.079999923706055
2023-10-11,4.019999980926514
2023-10-12,3.950000047683716
2023-10-13,4.099999904632568
2023-10-16,4.119999885559082
2023-10-17,4.139999866485596
2023-10-18,4.239999771118164
2023-10-19,4.210000038146973
2023-10-20,4.150000095367432
2023-10-23,4.059999942779541
2023-10-24,4.019999980926514
2023-10-25,4.130000114440918
2023-10-26,4.059999942779541
2023-10-27,4.150000095367432
2023-10-30,4.090000152587891
2023-10-31,4.150000095367432
2023-11-01,4.119999885559082
2023-11-02,4.300000190734863
2023-11-03,4.21999979019165
2023-11-06,4.010000228881836
2023-11-07,3.809999942779541
2023-11-08,3.75
2023-11-09,3.7300000190734863
2023-11-10,3.75
2023-11-13,3.799999952316284
2023-11-14,3.8499999046325684
2023-11-15,3.75
2023-11-16,3.640000104904175
2023-11-17,3.7100000381469727
2023-11-20,3.619999885559082
2023-11-21,3.4600000381469727
2023-11-22,3.4700000286102295
2023-11-24,3.4100000858306885
2023-11-27,3.299999952316284
2023-11-28,3.309999942779541
2023-11-29,3.430000066757202
2023-11-30,3.3399999141693115
2023-12-01,3.309999942779541
2023-12-04,3.2799999713897705
2023-12-05,3.2100000381469727
2023-12-06,3.259999990463257
2023-12-07,3.1700000762939453
2023-12-08,3.190000057220459
2023-12-11,3.069999933242798
2023-12-12,2.940000057220459
2023-12-13,3.0999999046325684
2023-12-14,3.309999942779541
2023-12-15,3.259999990463257
2023-12-18,3.25
2023-12-19,3.2699999809265137
2023-12-20,3.2100000381469727
2023-12-21,3.309999942779541
2023-12-22,3.309999942779541
2023-12-26,3.4100000858306885
2023-12-27,3.390000104904175
2023-12-28,3.3299999237060547
2023-12-29,3.259999990463257
2024-01-02,3.240000009536743
2024-01-03,3.309999942779541
2024-01-04,3.130000114440918
2024-01-05,3.180000066757202
2024-01-08,3.0799999237060547
2024-01-09,2.9600000381469727
2024-01-10,2.9100000858306885
2024-01-11,2.9200000762939453
2024-01-12,2.950000047683716
2024-01-16,2.759999990463257
2024-01-17,2.5999999046325684
2024-01-18,2.5899999141693115
2024-01-19,2.619999885559082
2024-01-22,2.8299999237060547
2024-01-23,2.9100000858306885
2024-01-24,3.069999933242798
2024-01-25,3.180000066757202
2024-01-26,3.259999990463257
2024-01-29,3.240000009536743
2024-01-30,3.25
2024-01-31,3.0399999618530273
2024-02-01,2.9200000762939453
2024-02-02,2.7899999618530273
2024-02-05,2.759999990463257
2024-02-06,2.799999952316284
2024-02-07,2.799999952316284
2024-02-08,2.869999885559082
2024-02-09,2.859999895095825
2024-02-12,2.9800000190734863
2024-02-13,2.869999885559082
2024-02-14,2.930000066757202
2024-02-15,3.140000104904175
2024-02-16,3.119999885559082
2024-02-20,3.0799999237060547
2024-02-21,3.0799999237060547
2024-02-22,3.009999990463257
2024-02-23,2.9600000381469727
2024-02-26,2.940000057220459
2024-02-27,3.0199999809265137
2024-02-28,2.9800000190734863
2024-02-29,3.0199999809265137
2024-03-01,3.0199999809265137
2024-03-04,2.859999895095825
2024-03-05,2.8499999046325684
2024-03-06,2.619999885559082
2024-03-07,2.609999895095825
2024-03-08,2.5799999237060547
2024-03-11,2.5899999141693115
2024-03-12,2.5
2024-03-13,2.549999952316284
2024-03-14,2.509999990463257
2024-03-15,2.5899999141693115
2024-03-18,2.5899999141693115
2024-03-19,2.5399999618530273
2024-03-20,2.6500000953674316
2024-03-21,2.5999999046325684
2024-03-22,2.5299999713897705
2024-03-25,2.5299999713897705
2024-03-26,2.4600000381469727
2024-03-27,2.549999952316284
2024-03-28,2.6500000953674316
2024-04-01,2.690000057220459
2024-04-02,2.759999990463257
2024-04-03,2.7699999809265137
2024-04-04,2.740000009536743
2024-04-05,2.740000009536743
2024-04-08,2.630000114440918
2024-04-09,2.5899999141693115
2024-04-10,2.5799999237060547
2024-04-11,2.5799999237060547
2024-04-12,2.5999999046325684
2024-04-15,2.569999933242798
2024-04-16,2.5
2024-04-17,2.4100000858306885
2024-04-18,2.380000114440918
2024-04-19,2.4100000858306885
2024-04-22,2.369999885559082
2024-04-23,2.4000000953674316
2024-04-24,2.369999885559082
2024-04-25,2.3299999237060547
2024-04-26,2.3499999046325684
2024-04-29,2.380000114440918
2024-04-30,2.25
2024-05-01,2.2300000190734863
2024-05-02,2.2799999713897705
2024-05-03,2.3299999237060547
2024-05-06,2.4000000953674316
2024-05-07,2.3399999141693115
2024-05-08,2.3299999237060547
2024-05-09,2.380000114440918
2024-05-10,2.3299999237060547
2024-05-13,2.390000104904175
2024-05-14,2.4000000953674316
2024-05-15,2.3299999237060547
2024-05-16,2.309999942779541
2024-05-17,2.3499999046325684
2024-05-20,2.380000114440918
2024-05-21,2.319999933242798
2024-05-22,2.2699999809265137
2024-05-23,2.180000066757202
2024-05-24,2.25
2024-05-28,2.25
2024-05-29,2.130000114440918
2024-05-30,2.2100000381469727
2024-05-31,2.2300000190734863
2024-06-03,2.1700000762939453
2024-06-04,2.130000114440918
2024-06-05,2.140000104904175
2024-06-06,2.119999885559082
2024-06-07,2.109999895095825
2024-06-10,2.0999999046325684
2024-06-11,2.2300000190734863
2024-06-12,2.140000104904175
2024-06-13,2.0799999237060547
2024-06-14,2.0299999713897705
2024-06-17,2.059999942779541
2024-06-18,2.009999990463257
2024-06-20,2.119999885559082
2024-06-21,2.119999885559082
2024-06-24,2.190000057220459
2024-06-25,2.130000114440918
2024-06-26,2.0999999046325684
2024-06-27,2.109999895095825
2024-06-28,2.140000104904175
2024-07-01,2.190000057220459
2024-07-02,2.200000047683716
2024-07-03,2.2699999809265137
2024-07-05,2.2300000190734863
2024-07-08,2.2300000190734863
2024-07-09,2.2300000190734863
2024-07-10,2.2799999713897705
2024-07-11,2.359999895095825
2024-07-12,2.4100000858306885
2024-07-15,2.4800000190734863
2024-07-16,2.5
2024-07-17,2.509999990463257
2024-07-18,2.4200000762939453
2024-07-19,2.390000104904175
2024-07-22,2.369999885559082
2024-07-23,2.3299999237060547
2024-07-24,2.259999990463257
2024-07-25,2.3399999141693115
2024-07-26,2.380000114440918
2024-07-29,2.359999895095825
2024-07-30,2.3299999237060547
2024-07-31,2.4100000858306885
2024-08-01,2.3399999141693115
2024-08-02,2.200000047683716
2024-08-05,2.130000114440918
2024-08-06,2.109999895095825
2024-08-07,2.200000047683716
2024-08-08,2.240000009536743
2024-08-09,2.2100000381469727
2024-08-12,2.240000009536743
2024-08-13,2.259999990463257
2024-08-14,2.2200000286102295
2024-08-15,2.2899999618530273
2024-08-16,2.25
2024-08-19,2.2899999618530273
2024-08-20,2.259999990463257
2024-08-21,2.2699999809265137
2024-08-22,2.240000009536743
2024-08-23,2.3299999237060547
2024-08-26,2.380000114440918
2024-08-27,2.3299999237060547
2024-08-28,2.2699999809265137
2024-08-29,2.3399999141693115
2024-08-30,2.2899999618530273
2024-09-03,2.0999999046325684
2024-09-04,1.9900000095367432
2024-09-05,2.0399999618530273
2024-09-06,2.0199999809265137
2024-09-09,2.0299999713897705
2024-09-10,2.0199999809265137
2024-09-11,1.9700000286102295
2024-09-12,1.940000057220459
2024-09-13,2.0399999618530273
2024-09-16,2.0399999618530273
2024-09-17,2.119999885559082
2024-09-18,2.109999895095825
2024-09-19,2.109999895095825
2024-09-20,2.0799999237060547
2024-09-23,2.0899999141693115
2024-09-24,2.119999885559082
2024-09-25,2.0399999618530273
2024-09-26,2.009999990463257
2024-09-27,2.069999933242798
2024-09-30,2.1500000953674316
2024-10-01,2.319999933242798
2024-10-02,2.430000066757202
2024-10-03,2.700000047683716
2024-10-04,2.680000066757202
2024-10-07,2.7899999618530273
2024-10-08,2.369999885559082
2024-10-09,2.259999990463257
2024-10-10,2.240000009536743
2024-10-11,2.240000009536743
2024-10-14,2.130000114440918
2024-10-15,1.9900000095367432
2024-10-16,2.0399999618530273
2024-10-17,2.0899999141693115
2024-10-18,2.109999895095825
2024-10-21,2.0999999046325684
2024-10-22,2.109999895095825
2024-10-23,2.0899999141693115
2024-10-24,2.119999885559082
2024-10-25,2.1500000953674316
2024-10-28,2.059999942779541
2024-10-29,2.140000104904175
2024-10-30,2.1600000858306885
2024-10-31,2.130000114440918
2024-11-01,2.0899999141693115
2024-11-04,2.140000104904175
2024-11-05,2.25
2024-11-06,2.4200000762939453
2024-11-07,2.4600000381469727
2024-11-08,2.1500000953674316
2024-11-11,2.0799999237060547
2024-11-12,2.049999952316284
2024-11-13,2.049999952316284
2024-11-14,2.0399999618530273
2024-11-15,2.0
2024-11-18,2.009999990463257
2024-11-19,1.9800000190734863
2024-11-20,2.009999990463257
2024-11-21,1.9800000190734863
