Date,GNS
2023-03-10,34.099998474121094
2023-03-13,29.5
2023-03-14,31.600000381469727
2023-03-15,31.5
2023-03-16,28.799999237060547
2023-03-17,24.799999237060547
2023-03-20,20.700000762939453
2023-03-21,22.799999237060547
2023-03-22,22.399999618530273
2023-03-23,21.100000381469727
2023-03-24,21.799999237060547
2023-03-27,21.100000381469727
2023-03-28,19.200000762939453
2023-03-29,17.799999237060547
2023-03-30,15.399999618530273
2023-03-31,13.5
2023-04-03,13.800000190734863
2023-04-04,12.800000190734863
2023-04-05,13.0
2023-04-06,11.899999618530273
2023-04-10,11.5
2023-04-11,11.5
2023-04-12,12.0
2023-04-13,11.600000381469727
2023-04-14,12.0
2023-04-17,12.300000190734863
2023-04-18,14.199999809265137
2023-04-19,14.399999618530273
2023-04-20,11.699999809265137
2023-04-21,10.699999809265137
2023-04-24,10.699999809265137
2023-04-25,9.729999542236328
2023-04-26,8.600000381469727
2023-04-27,8.829999923706055
2023-04-28,8.399999618530273
2023-05-01,10.5
2023-05-02,9.300000190734863
2023-05-03,11.100000381469727
2023-05-04,10.100000381469727
2023-05-05,11.199999809265137
2023-05-08,12.100000381469727
2023-05-09,11.600000381469727
2023-05-10,10.800000190734863
2023-05-11,10.899999618530273
2023-05-12,11.100000381469727
2023-05-15,10.699999809265137
2023-05-16,9.489999771118164
2023-05-17,8.960000038146973
2023-05-18,8.979999542236328
2023-05-19,8.59000015258789
2023-05-22,8.649999618530273
2023-05-23,8.489999771118164
2023-05-24,7.900000095367432
2023-05-25,7.539999961853027
2023-05-26,8.289999961853027
2023-05-30,9.020000457763672
2023-05-31,8.479999542236328
2023-06-01,8.399999618530273
2023-06-02,9.270000457763672
2023-06-05,10.229999542236328
2023-06-06,10.399999618530273
2023-06-07,8.569999694824219
2023-06-08,8.859999656677246
2023-06-09,8.399999618530273
2023-06-12,8.449999809265137
2023-06-13,8.550000190734863
2023-06-14,8.229999542236328
2023-06-15,8.119999885559082
2023-06-16,8.279999732971191
2023-06-20,7.949999809265137
2023-06-21,7.480000019073486
2023-06-22,6.860000133514404
2023-06-23,7.110000133514404
2023-06-26,7.820000171661377
2023-06-27,8.319999694824219
2023-06-28,8.109999656677246
2023-06-29,7.050000190734863
2023-06-30,7.039999961853027
2023-07-03,7.150000095367432
2023-07-05,6.949999809265137
2023-07-06,6.800000190734863
2023-07-07,6.760000228881836
2023-07-10,6.820000171661377
2023-07-11,7.070000171661377
2023-07-12,7.389999866485596
2023-07-13,7.119999885559082
2023-07-14,7.199999809265137
2023-07-17,7.159999847412109
2023-07-18,7.050000190734863
2023-07-19,6.949999809265137
2023-07-20,6.900000095367432
2023-07-21,6.869999885559082
2023-07-24,6.909999847412109
2023-07-25,6.800000190734863
2023-07-26,6.809999942779541
2023-07-27,6.429999828338623
2023-07-28,6.300000190734863
2023-07-31,6.53000020980835
2023-08-01,6.429999828338623
2023-08-02,5.690000057220459
2023-08-03,5.849999904632568
2023-08-04,5.389999866485596
2023-08-07,5.949999809265137
2023-08-08,6.380000114440918
2023-08-09,7.5
2023-08-10,8.149999618530273
2023-08-11,11.899999618530273
2023-08-14,15.899999618530273
2023-08-15,14.199999809265137
2023-08-16,14.300000190734863
2023-08-17,9.899999618530273
2023-08-18,11.800000190734863
2023-08-21,12.300000190734863
2023-08-22,12.199999809265137
2023-08-23,11.300000190734863
2023-08-24,11.300000190734863
2023-08-25,14.600000381469727
2023-08-28,23.0
2023-08-29,16.899999618530273
2023-08-30,13.600000381469727
2023-08-31,11.5
2023-09-01,10.699999809265137
2023-09-05,12.100000381469727
2023-09-06,10.300000190734863
2023-09-07,10.5
2023-09-08,12.0
2023-09-11,11.399999618530273
2023-09-12,11.0
2023-09-13,10.100000381469727
2023-09-14,10.149999618530273
2023-09-15,10.0
2023-09-18,9.600000381469727
2023-09-19,8.800000190734863
2023-09-20,10.300000190734863
2023-09-21,9.850000381469727
2023-09-22,9.970000267028809
2023-09-25,9.930000305175781
2023-09-26,9.149999618530273
2023-09-27,8.600000381469727
2023-09-28,9.359999656677246
2023-09-29,8.270000457763672
2023-10-02,8.100000381469727
2023-10-03,7.599999904632568
2023-10-04,8.5
2023-10-05,8.859999656677246
2023-10-06,10.399999618530273
2023-10-09,10.699999809265137
2023-10-10,10.699999809265137
2023-10-11,9.899999618530273
2023-10-12,11.5
2023-10-13,9.899999618530273
2023-10-16,9.800000190734863
2023-10-17,9.050000190734863
2023-10-18,8.5
2023-10-19,8.470000267028809
2023-10-20,8.5
2023-10-23,8.0600004196167
2023-10-24,8.210000038146973
2023-10-25,8.350000381469727
2023-10-26,8.199999809265137
2023-10-27,6.900000095367432
2023-10-30,6.449999809265137
2023-10-31,6.800000190734863
2023-11-01,6.179999828338623
2023-11-02,6.400000095367432
2023-11-03,6.400000095367432
2023-11-06,6.059999942779541
2023-11-07,5.699999809265137
2023-11-08,5.559999942779541
2023-11-09,5.329999923706055
2023-11-10,5.909999847412109
2023-11-13,6.099999904632568
2023-11-14,6.239999771118164
2023-11-15,7.139999866485596
2023-11-16,7.079999923706055
2023-11-17,7.099999904632568
2023-11-20,7.0
2023-11-21,6.590000152587891
2023-11-22,6.599999904632568
2023-11-24,6.809999942779541
2023-11-27,6.699999809265137
2023-11-28,6.449999809265137
2023-11-29,6.010000228881836
2023-11-30,5.800000190734863
2023-12-01,6.190000057220459
2023-12-04,5.840000152587891
2023-12-05,5.510000228881836
2023-12-06,5.900000095367432
2023-12-07,5.610000133514404
2023-12-08,5.960000038146973
2023-12-11,6.059999942779541
2023-12-12,6.050000190734863
2023-12-13,5.840000152587891
2023-12-14,5.900000095367432
2023-12-15,7.570000171661377
2023-12-18,7.199999809265137
2023-12-19,7.889999866485596
2023-12-20,8.0
2023-12-21,7.849999904632568
2023-12-22,7.150000095367432
2023-12-26,7.210000038146973
2023-12-27,7.019999980926514
2023-12-28,6.900000095367432
2023-12-29,6.630000114440918
2024-01-02,6.21999979019165
2024-01-03,5.519999980926514
2024-01-04,5.349999904632568
2024-01-05,5.800000190734863
2024-01-08,5.75
2024-01-09,5.5
2024-01-10,5.53000020980835
2024-01-11,5.130000114440918
2024-01-12,2.5999999046325684
2024-01-16,2.640000104904175
2024-01-17,2.7100000381469727
2024-01-18,2.6700000762939453
2024-01-19,2.9200000762939453
2024-01-22,3.700000047683716
2024-01-23,3.6500000953674316
2024-01-24,4.699999809265137
2024-01-25,4.300000190734863
2024-01-26,3.799999952316284
2024-01-29,4.21999979019165
2024-01-30,4.0
2024-01-31,3.8299999237060547
2024-02-01,3.6500000953674316
2024-02-02,3.950000047683716
2024-02-05,3.630000114440918
2024-02-06,3.740000009536743
2024-02-07,4.099999904632568
2024-02-08,3.880000114440918
2024-02-09,3.7200000286102295
2024-02-12,3.7200000286102295
2024-02-13,3.5
2024-02-14,3.5299999713897705
2024-02-15,3.700000047683716
2024-02-16,3.9000000953674316
2024-02-20,3.569999933242798
2024-02-21,3.680000066757202
2024-02-22,3.450000047683716
2024-02-23,3.5299999713897705
2024-02-26,3.4800000190734863
2024-02-27,3.5199999809265137
2024-02-28,3.359999895095825
2024-02-29,3.309999942779541
2024-03-01,3.3499999046325684
2024-03-04,3.130000114440918
2024-03-05,3.049999952316284
2024-03-06,2.930000066757202
2024-03-07,3.259999990463257
2024-03-08,3.3499999046325684
2024-03-11,3.200000047683716
2024-03-12,3.0299999713897705
2024-03-13,2.9000000953674316
2024-03-14,3.9700000286102295
2024-03-15,4.199999809265137
2024-03-18,5.880000114440918
2024-03-19,5.260000228881836
2024-03-20,5.699999809265137
2024-03-21,5.21999979019165
2024-03-22,4.150000095367432
2024-03-25,3.880000114440918
2024-03-26,4.230000019073486
2024-03-27,4.639999866485596
2024-03-28,4.769999980926514
2024-04-01,4.139999866485596
2024-04-02,4.210000038146973
2024-04-03,4.150000095367432
2024-04-04,4.309999942779541
2024-04-05,4.639999866485596
2024-04-08,4.440000057220459
2024-04-09,4.400000095367432
2024-04-10,4.300000190734863
2024-04-11,4.690000057220459
2024-04-12,4.480000019073486
2024-04-15,4.119999885559082
2024-04-16,4.199999809265137
2024-04-17,3.940000057220459
2024-04-18,3.930000066757202
2024-04-19,4.119999885559082
2024-04-22,3.9700000286102295
2024-04-23,4.139999866485596
2024-04-24,4.190000057220459
2024-04-25,4.099999904632568
2024-04-26,3.9200000762939453
2024-04-29,3.950000047683716
2024-04-30,3.7799999713897705
2024-05-01,3.8299999237060547
2024-05-02,4.03000020980835
2024-05-03,3.990000009536743
2024-05-06,3.8399999141693115
2024-05-07,3.890000104904175
2024-05-08,3.8299999237060547
2024-05-09,3.7899999618530273
2024-05-10,3.940000057220459
2024-05-13,4.28000020980835
2024-05-14,4.119999885559082
2024-05-15,4.570000171661377
2024-05-16,4.190000057220459
2024-05-17,3.940000057220459
2024-05-20,3.359999895095825
2024-05-21,3.130000114440918
2024-05-22,3.299999952316284
2024-05-23,3.190000057220459
2024-05-24,3.200000047683716
2024-05-28,3.0799999237060547
2024-05-29,3.0
2024-05-30,3.140000104904175
2024-05-31,3.0799999237060547
2024-06-03,2.9200000762939453
2024-06-04,2.9100000858306885
2024-06-05,2.7899999618530273
2024-06-06,2.759999990463257
2024-06-07,2.8499999046325684
2024-06-10,2.7799999713897705
2024-06-11,2.859999895095825
2024-06-12,2.809999942779541
2024-06-13,2.690000057220459
2024-06-14,2.609999895095825
2024-06-17,2.799999952316284
2024-06-18,2.690000057220459
2024-06-20,2.6600000858306885
2024-06-21,2.5799999237060547
2024-06-24,2.5799999237060547
2024-06-25,2.640000104904175
2024-06-26,2.75
2024-06-27,2.7300000190734863
2024-06-28,2.7799999713897705
2024-07-01,2.5799999237060547
2024-07-02,2.549999952316284
2024-07-03,2.490000009536743
2024-07-05,2.359999895095825
2024-07-08,2.5399999618530273
2024-07-09,2.4200000762939453
2024-07-10,2.390000104904175
2024-07-11,2.4100000858306885
2024-07-12,2.4800000190734863
2024-07-15,2.430000066757202
2024-07-16,2.4200000762939453
2024-07-17,2.450000047683716
2024-07-18,2.2799999713897705
2024-07-19,2.190000057220459
2024-07-22,2.3499999046325684
2024-07-23,2.319999933242798
2024-07-24,2.299999952316284
2024-07-25,2.1500000953674316
2024-07-26,2.0399999618530273
2024-07-29,2.0899999141693115
2024-07-30,1.9900000095367432
2024-07-31,1.8200000524520874
2024-08-01,1.7999999523162842
2024-08-02,1.7400000095367432
2024-08-05,1.649999976158142
2024-08-06,1.149999976158142
2024-08-07,1.2599999904632568
2024-08-08,1.2599999904632568
2024-08-09,1.350000023841858
2024-08-12,1.4299999475479126
2024-08-13,1.399999976158142
2024-08-14,1.350000023841858
2024-08-15,1.3700000047683716
2024-08-16,1.3700000047683716
2024-08-19,1.2000000476837158
2024-08-20,1.2100000381469727
2024-08-21,1.2200000286102295
2024-08-22,1.0700000524520874
2024-08-23,1.159999966621399
2024-08-26,1.149999976158142
2024-08-27,1.059999942779541
2024-08-28,1.0399999618530273
2024-08-29,0.9900000095367432
2024-08-30,0.9649999737739563
2024-09-03,0.8569999933242798
2024-09-04,0.8510000109672546
2024-09-05,0.800000011920929
2024-09-06,0.7400000095367432
2024-09-09,0.6949999928474426
2024-09-10,0.8999999761581421
2024-09-11,0.7099999785423279
2024-09-12,0.7590000033378601
2024-09-13,0.8029999732971191
2024-09-16,0.8859999775886536
2024-09-17,0.8939999938011169
2024-09-18,0.8399999737739563
2024-09-19,0.8199999928474426
2024-09-20,0.7720000147819519
2024-09-23,0.7099999785423279
2024-09-24,0.8659999966621399
2024-09-25,1.0499999523162842
2024-09-26,0.9309999942779541
2024-09-27,0.949999988079071
2024-09-30,0.9079999923706055
2024-10-01,0.8700000047683716
2024-10-02,0.9350000023841858
2024-10-03,0.9599999785423279
2024-10-04,0.8220000267028809
2024-10-07,0.8090000152587891
2024-10-08,0.7599999904632568
2024-10-09,0.75
2024-10-10,0.7590000033378601
2024-10-11,0.7900000214576721
2024-10-14,0.8330000042915344
2024-10-15,0.7860000133514404
2024-10-16,0.7360000014305115
2024-10-17,0.7269999980926514
2024-10-18,0.7369999885559082
2024-10-21,0.7099999785423279
2024-10-22,0.699999988079071
2024-10-23,0.6800000071525574
2024-10-24,0.6679999828338623
2024-10-25,0.699999988079071
2024-10-28,0.7200000286102295
2024-10-29,0.7379999756813049
2024-10-30,0.7080000042915344
2024-10-31,0.6269999742507935
2024-11-01,0.6050000190734863
2024-11-04,0.5759999752044678
2024-11-05,0.5889999866485596
2024-11-06,0.5799999833106995
2024-11-07,0.5619999766349792
2024-11-08,0.5329999923706055
2024-11-11,0.6309999823570251
2024-11-12,1.0499999523162842
2024-11-13,0.9490000009536743
2024-11-14,0.8730000257492065
2024-11-15,0.871999979019165
2024-11-18,0.9100000262260437
2024-11-19,1.0299999713897705
2024-11-20,0.949999988079071
2024-11-21,0.921999990940094
