Date,ENSC
2022-07-22,143.75999450683594
2022-07-25,143.52000427246094
2022-07-26,144.47999572753906
2022-07-27,132.47999572753906
2022-07-28,124.80000305175781
2022-07-29,123.5999984741211
2022-08-01,110.87999725341797
2022-08-02,111.83999633789062
2022-08-03,115.19999694824219
2022-08-04,114.0
2022-08-05,103.91999816894531
2022-08-08,110.16000366210938
2022-08-09,127.91999816894531
2022-08-10,128.16000366210938
2022-08-11,120.72000122070312
2022-08-12,116.4000015258789
2022-08-15,117.12000274658203
2022-08-16,115.44000244140625
2022-08-17,131.0399932861328
2022-08-18,108.0
2022-08-19,99.83999633789062
2022-08-22,100.80000305175781
2022-08-23,98.16000366210938
2022-08-24,106.80000305175781
2022-08-25,104.4000015258789
2022-08-26,98.63999938964844
2022-08-29,96.95999908447266
2022-08-30,97.19999694824219
2022-08-31,101.27999877929688
2022-09-01,98.4000015258789
2022-09-02,98.4000015258789
2022-09-06,102.72000122070312
2022-09-07,96.72000122070312
2022-09-08,79.44000244140625
2022-09-09,82.31999969482422
2022-09-12,81.12000274658203
2022-09-13,99.12000274658203
2022-09-14,86.4000015258789
2022-09-15,82.80000305175781
2022-09-16,75.12000274658203
2022-09-19,65.76000213623047
2022-09-20,60.0
2022-09-21,57.119998931884766
2022-09-22,53.7599983215332
2022-09-23,52.79999923706055
2022-09-26,53.7599983215332
2022-09-27,60.959999084472656
2022-09-28,57.599998474121094
2022-09-29,56.400001525878906
2022-09-30,51.599998474121094
2022-10-03,55.439998626708984
2022-10-04,54.0
2022-10-05,53.52000045776367
2022-10-06,54.2400016784668
2022-10-07,52.79999923706055
2022-10-10,51.599998474121094
2022-10-11,52.79999923706055
2022-10-12,51.36000061035156
2022-10-13,49.68000030517578
2022-10-14,49.68000030517578
2022-10-17,52.79999923706055
2022-10-18,56.880001068115234
2022-10-19,49.91999816894531
2022-10-20,46.08000183105469
2022-10-21,47.52000045776367
2022-10-24,44.400001525878906
2022-10-25,50.15999984741211
2022-10-26,47.52000045776367
2022-10-27,52.31999969482422
2022-10-28,46.560001373291016
2022-10-31,38.7599983215332
2022-11-01,40.08000183105469
2022-11-02,34.08000183105469
2022-11-03,33.0
2022-11-04,32.7599983215332
2022-11-07,28.559999465942383
2022-11-08,26.040000915527344
2022-11-09,24.719999313354492
2022-11-10,24.84000015258789
2022-11-11,23.15999984741211
2022-11-14,28.440000534057617
2022-11-15,25.920000076293945
2022-11-16,33.47999954223633
2022-11-17,30.479999542236328
2022-11-18,24.600000381469727
2022-11-21,29.040000915527344
2022-11-22,31.68000030517578
2022-11-23,37.79999923706055
2022-11-25,41.040000915527344
2022-11-28,35.15999984741211
2022-11-29,33.84000015258789
2022-11-30,34.79999923706055
2022-12-01,29.639999389648438
2022-12-02,25.799999237060547
2022-12-05,27.239999771118164
2022-12-06,26.760000228881836
2022-12-07,12.479999542236328
2022-12-08,11.880000114440918
2022-12-09,14.399999618530273
2022-12-12,12.359999656677246
2022-12-13,10.920000076293945
2022-12-14,10.619999885559082
2022-12-15,10.991999626159668
2022-12-16,11.411999702453613
2022-12-19,10.800000190734863
2022-12-20,9.479999542236328
2022-12-21,9.251999855041504
2022-12-22,8.699999809265137
2022-12-23,8.640000343322754
2022-12-27,8.687999725341797
2022-12-28,7.392000198364258
2022-12-29,7.440000057220459
2022-12-30,9.0
2023-01-03,9.600000381469727
2023-01-04,9.720000267028809
2023-01-05,9.119999885559082
2023-01-06,8.711999893188477
2023-01-09,9.0600004196167
2023-01-10,8.880000114440918
2023-01-11,9.119999885559082
2023-01-12,11.279999732971191
2023-01-13,9.251999855041504
2023-01-17,8.640000343322754
2023-01-18,8.039999961853027
2023-01-19,7.980000019073486
2023-01-20,8.13599967956543
2023-01-23,8.508000373840332
2023-01-24,8.12399959564209
2023-01-25,9.63599967956543
2023-01-26,9.227999687194824
2023-01-27,8.399999618530273
2023-01-30,8.520000457763672
2023-01-31,8.399999618530273
2023-02-01,8.567999839782715
2023-02-02,9.383999824523926
2023-02-03,8.579999923706055
2023-02-06,8.616000175476074
2023-02-07,8.447999954223633
2023-02-08,8.039999961853027
2023-02-09,7.679999828338623
2023-02-10,7.331999778747559
2023-02-13,7.199999809265137
2023-02-14,7.320000171661377
2023-02-15,7.320000171661377
2023-02-16,7.440000057220459
2023-02-17,7.019999980926514
2023-02-21,6.76800012588501
2023-02-22,6.443999767303467
2023-02-23,6.420000076293945
2023-02-24,6.156000137329102
2023-02-27,5.760000228881836
2023-02-28,5.868000030517578
2023-03-01,5.760000228881836
2023-03-02,6.360000133514404
2023-03-03,6.395999908447266
2023-03-06,7.007999897003174
2023-03-07,7.920000076293945
2023-03-08,7.440000057220459
2023-03-09,7.139999866485596
2023-03-10,6.78000020980835
2023-03-13,6.76800012588501
2023-03-14,7.1519999504089355
2023-03-15,7.271999835968018
2023-03-16,8.579999923706055
2023-03-17,7.320000171661377
2023-03-20,6.73199987411499
2023-03-21,6.599999904632568
2023-03-22,6.02400016784668
2023-03-23,5.760000228881836
2023-03-24,6.4679999351501465
2023-03-27,6.480000019073486
2023-03-28,6.947999954223633
2023-03-29,6.840000152587891
2023-03-30,6.791999816894531
2023-03-31,4.860000133514404
2023-04-03,4.699999809265137
2023-04-04,3.609999895095825
2023-04-05,3.4000000953674316
2023-04-06,3.5399999618530273
2023-04-10,3.5799999237060547
2023-04-11,3.619999885559082
2023-04-12,3.742000102996826
2023-04-13,3.8299999237060547
2023-04-14,3.990999937057495
2023-04-17,4.679999828338623
2023-04-18,4.269999980926514
2023-04-19,4.63700008392334
2023-04-20,4.099999904632568
2023-04-21,3.6700000762939453
2023-04-24,3.5309998989105225
2023-04-25,3.6700000762939453
2023-04-26,3.8299999237060547
2023-04-27,3.9000000953674316
2023-04-28,3.75
2023-05-01,3.680000066757202
2023-05-02,3.5899999141693115
2023-05-03,3.7200000286102295
2023-05-04,3.5
2023-05-05,3.390000104904175
2023-05-08,3.440000057220459
2023-05-09,4.110000133514404
2023-05-10,3.5299999713897705
2023-05-11,3.200000047683716
2023-05-12,3.1500000953674316
2023-05-15,3.0799999237060547
2023-05-16,2.9700000286102295
2023-05-17,2.9000000953674316
2023-05-18,2.740000009536743
2023-05-19,2.7200000286102295
2023-05-22,2.6500000953674316
2023-05-23,2.569999933242798
2023-05-24,2.430000066757202
2023-05-25,2.369999885559082
2023-05-26,2.319999933242798
2023-05-30,2.359999895095825
2023-05-31,2.369999885559082
2023-06-01,2.4100000858306885
2023-06-02,2.359999895095825
2023-06-05,2.3499999046325684
2023-06-06,2.3299999237060547
2023-06-07,2.369999885559082
2023-06-08,2.319999933242798
2023-06-09,2.299999952316284
2023-06-12,2.3299999237060547
2023-06-13,2.319999933242798
2023-06-14,2.3499999046325684
2023-06-15,2.380000114440918
2023-06-16,2.369999885559082
2023-06-20,2.2899999618530273
2023-06-21,2.180000066757202
2023-06-22,2.109999895095825
2023-06-23,2.0199999809265137
2023-06-26,1.940000057220459
2023-06-27,1.940000057220459
2023-06-28,1.809999942779541
2023-06-29,1.7699999809265137
2023-06-30,1.7999999523162842
2023-07-03,2.359999895095825
2023-07-05,2.299999952316284
2023-07-06,2.1500000953674316
2023-07-07,2.0399999618530273
2023-07-10,1.9299999475479126
2023-07-11,2.0
2023-07-12,1.909999966621399
2023-07-13,1.8899999856948853
2023-07-14,1.9600000381469727
2023-07-17,1.9800000190734863
2023-07-18,2.0799999237060547
2023-07-19,2.140000104904175
2023-07-20,2.0999999046325684
2023-07-21,2.0999999046325684
2023-07-24,2.140000104904175
2023-07-25,2.140000104904175
2023-07-26,2.1600000858306885
2023-07-27,2.109999895095825
2023-07-28,2.0199999809265137
2023-07-31,2.0250000953674316
2023-08-01,2.069999933242798
2023-08-02,1.9500000476837158
2023-08-03,1.9500000476837158
2023-08-04,1.899999976158142
2023-08-07,1.875
2023-08-08,1.8899999856948853
2023-08-09,1.909999966621399
2023-08-10,1.9600000381469727
2023-08-11,1.899999976158142
2023-08-14,1.9800000190734863
2023-08-15,1.9500000476837158
2023-08-16,1.9600000381469727
2023-08-17,1.9600000381469727
2023-08-18,1.9800000190734863
2023-08-21,1.9500000476837158
2023-08-22,1.909999966621399
2023-08-23,1.909999966621399
2023-08-24,1.940000057220459
2023-08-25,1.8799999952316284
2023-08-28,1.8600000143051147
2023-08-29,1.840000033378601
2023-08-30,1.840000033378601
2023-08-31,1.850000023841858
2023-09-01,1.7999999523162842
2023-09-05,1.8300000429153442
2023-09-06,1.8200000524520874
2023-09-07,1.8899999856948853
2023-09-08,1.8200000524520874
2023-09-11,1.8600000143051147
2023-09-12,1.850000023841858
2023-09-13,1.840000033378601
2023-09-14,1.7599999904632568
2023-09-15,1.75
2023-09-18,1.7200000286102295
2023-09-19,1.6399999856948853
2023-09-20,1.6699999570846558
2023-09-21,1.590000033378601
2023-09-22,1.5199999809265137
2023-09-25,1.4500000476837158
2023-09-26,1.4900000095367432
2023-09-27,1.4299999475479126
2023-09-28,1.3600000143051147
2023-09-29,1.3799999952316284
2023-10-02,1.3300000429153442
2023-10-03,1.2599999904632568
2023-10-04,1.2109999656677246
2023-10-05,1.100000023841858
2023-10-06,1.0800000429153442
2023-10-09,1.1299999952316284
2023-10-10,1.1649999618530273
2023-10-11,1.2100000381469727
2023-10-12,1.340000033378601
2023-10-13,1.440000057220459
2023-10-16,1.8350000381469727
2023-10-17,1.6200000047683716
2023-10-18,1.725000023841858
2023-10-19,1.5499999523162842
2023-10-20,1.25
2023-10-23,1.2699999809265137
2023-10-24,1.1799999475479126
2023-10-25,1.1299999952316284
2023-10-26,1.0700000524520874
2023-10-27,1.0199999809265137
2023-10-30,0.8999999761581421
2023-10-31,0.9210000038146973
2023-11-01,0.8840000033378601
2023-11-02,0.9240000247955322
2023-11-03,0.9900000095367432
2023-11-06,1.059999942779541
2023-11-07,0.949999988079071
2023-11-08,0.9100000262260437
2023-11-09,0.8500000238418579
2023-11-10,0.800000011920929
2023-11-13,0.8339999914169312
2023-11-14,0.8550000190734863
2023-11-15,0.8820000290870667
2023-11-16,0.9399999976158142
2023-11-17,0.9049999713897705
2023-11-20,0.8999999761581421
2023-11-21,0.8600000143051147
2023-11-22,0.871999979019165
2023-11-24,0.8799999952316284
2023-11-27,0.8410000205039978
2023-11-28,0.8190000057220459
2023-11-29,0.8140000104904175
2023-11-30,1.1399999856948853
2023-12-01,0.9110000133514404
2023-12-04,0.9559999704360962
2023-12-05,0.9449999928474426
2023-12-06,0.9789999723434448
2023-12-07,0.9829999804496765
2023-12-08,1.090000033378601
2023-12-11,1.090000033378601
2023-12-12,1.0800000429153442
2023-12-13,1.090000033378601
2023-12-14,1.0299999713897705
2023-12-15,1.1100000143051147
2023-12-18,1.2000000476837158
2023-12-19,1.1100000143051147
2023-12-20,1.1100000143051147
2023-12-21,1.059999942779541
2023-12-22,1.0399999618530273
2023-12-26,1.059999942779541
2023-12-27,1.0399999618530273
2023-12-28,1.0299999713897705
2023-12-29,1.059999942779541
2024-01-02,1.1100000143051147
2024-01-03,1.1100000143051147
2024-01-04,1.149999976158142
2024-01-05,1.093999981880188
2024-01-08,1.1200000047683716
2024-01-09,1.3300000429153442
2024-01-10,1.3049999475479126
2024-01-11,1.409999966621399
2024-01-12,1.3700000047683716
2024-01-16,1.1299999952316284
2024-01-17,1.149999976158142
2024-01-18,1.190000057220459
2024-01-19,1.1399999856948853
2024-01-22,1.1399999856948853
2024-01-23,1.3899999856948853
2024-01-24,1.3300000429153442
2024-01-25,1.5
2024-01-26,1.5700000524520874
2024-01-29,1.6299999952316284
2024-01-30,1.440000057220459
2024-01-31,1.6200000047683716
2024-02-01,1.4800000190734863
2024-02-02,1.5399999618530273
2024-02-05,1.5
2024-02-06,1.409999966621399
2024-02-07,1.2599999904632568
2024-02-08,1.1799999475479126
2024-02-09,1.059999942779541
2024-02-12,1.1399999856948853
2024-02-13,0.8600000143051147
2024-02-14,0.8999999761581421
2024-02-15,0.8899999856948853
2024-02-16,0.9290000200271606
2024-02-20,0.949999988079071
2024-02-21,0.9300000071525574
2024-02-22,0.8949999809265137
2024-02-23,0.8899999856948853
2024-02-26,0.8809999823570251
2024-02-27,0.8799999952316284
2024-02-28,0.9160000085830688
2024-02-29,0.9319999814033508
2024-03-01,0.921999990940094
2024-03-04,0.7459999918937683
2024-03-05,0.8040000200271606
2024-03-06,0.7950000166893005
2024-03-07,0.7860000133514404
2024-03-08,0.7850000262260437
2024-03-11,0.7670000195503235
2024-03-12,0.7329999804496765
2024-03-13,0.75
2024-03-14,0.75
2024-03-15,0.7940000295639038
2024-03-18,0.8100000023841858
2024-03-19,0.8299999833106995
2024-03-20,0.8050000071525574
2024-03-21,0.781000018119812
2024-03-22,0.7990000247955322
2024-03-25,0.7990000247955322
2024-03-26,0.8190000057220459
2024-03-27,0.800000011920929
2024-03-28,0.7900000214576721
2024-04-01,0.7799999713897705
2024-04-02,0.8100000023841858
2024-04-03,0.8029999732971191
2024-04-04,0.8429999947547913
2024-04-05,0.8050000071525574
2024-04-08,0.7799999713897705
2024-04-09,0.7799999713897705
2024-04-10,0.7820000052452087
2024-04-11,0.7540000081062317
2024-04-12,0.7450000047683716
2024-04-15,0.6800000071525574
2024-04-16,0.6460000276565552
2024-04-17,0.6299999952316284
2024-04-18,0.5799999833106995
2024-04-19,0.5709999799728394
2024-04-22,0.5410000085830688
2024-04-23,0.5580000281333923
2024-04-24,0.5590000152587891
2024-04-25,0.546999990940094
2024-04-26,0.5839999914169312
2024-04-29,0.5929999947547913
2024-04-30,0.5920000076293945
2024-05-01,0.6079999804496765
2024-05-02,0.5690000057220459
2024-05-03,0.5609999895095825
2024-05-06,0.5659999847412109
2024-05-07,0.5730000138282776
2024-05-08,0.5609999895095825
2024-05-09,0.5419999957084656
2024-05-10,0.5239999890327454
2024-05-13,0.5849999785423279
2024-05-14,0.5550000071525574
2024-05-15,0.6119999885559082
2024-05-16,0.6299999952316284
2024-05-17,0.6240000128746033
2024-05-20,0.7390000224113464
2024-05-21,0.6800000071525574
2024-05-22,0.6370000243186951
2024-05-23,0.5889999866485596
2024-05-24,0.5699999928474426
2024-05-28,0.574999988079071
2024-05-29,0.6000000238418579
2024-05-30,0.5849999785423279
2024-05-31,0.574999988079071
2024-06-03,0.5920000076293945
2024-06-04,0.5720000267028809
2024-06-05,0.5590000152587891
2024-06-06,0.546999990940094
2024-06-07,0.5460000038146973
2024-06-10,0.5690000057220459
2024-06-11,0.550000011920929
2024-06-12,0.5360000133514404
2024-06-13,0.5299999713897705
2024-06-14,0.5199999809265137
2024-06-17,0.5270000100135803
2024-06-18,0.5519999861717224
2024-06-20,0.5450000166893005
2024-06-21,0.5
2024-06-24,0.5249999761581421
2024-06-25,0.5040000081062317
2024-06-26,0.5370000004768372
2024-06-27,0.5360000133514404
2024-06-28,0.5059999823570251
2024-07-01,0.5
2024-07-02,0.4749999940395355
2024-07-03,0.44999998807907104
2024-07-05,0.46000000834465027
2024-07-08,0.46299999952316284
2024-07-09,0.48899999260902405
2024-07-10,0.460999995470047
2024-07-11,0.4690000116825104
2024-07-12,0.460999995470047
2024-07-15,0.4620000123977661
2024-07-16,0.47099998593330383
2024-07-17,0.46799999475479126
2024-07-18,0.4620000123977661
2024-07-19,0.4350000023841858
2024-07-22,0.4050000011920929
2024-07-23,0.39899998903274536
2024-07-24,0.39800000190734863
2024-07-25,0.4129999876022339
2024-07-26,0.42800000309944153
2024-07-29,0.44999998807907104
2024-07-30,0.4399999976158142
2024-07-31,0.44999998807907104
2024-08-01,0.46299999952316284
2024-08-02,0.4519999921321869
2024-08-05,0.4269999861717224
2024-08-06,0.41499999165534973
2024-08-07,0.3840000033378601
2024-08-08,0.36800000071525574
2024-08-09,0.375
2024-08-12,0.3889999985694885
2024-08-13,0.4099999964237213
2024-08-14,0.38999998569488525
2024-08-15,0.3930000066757202
2024-08-16,0.40400001406669617
2024-08-19,0.4000000059604645
2024-08-20,0.40799999237060547
2024-08-21,0.4059999883174896
2024-08-22,0.4099999964237213
2024-08-23,0.4410000145435333
2024-08-26,0.43799999356269836
2024-08-27,0.6439999938011169
2024-08-28,0.6259999871253967
2024-08-29,0.4090000092983246
2024-08-30,0.39500001072883606
2024-09-03,0.36500000953674316
2024-09-04,0.37400001287460327
2024-09-05,0.375
2024-09-06,0.37400001287460327
2024-09-09,0.35899999737739563
2024-09-10,0.3400000035762787
2024-09-11,0.33500000834465027
2024-09-12,0.3149999976158142
2024-09-13,0.32600000500679016
2024-09-16,0.3449999988079071
2024-09-17,0.3490000069141388
2024-09-18,0.33000001311302185
2024-09-19,0.33000001311302185
2024-09-20,0.32199999690055847
2024-09-23,0.2939999997615814
2024-09-24,0.29899999499320984
2024-09-25,0.2980000078678131
2024-09-26,0.27300000190734863
2024-09-27,0.2879999876022339
2024-09-30,0.23999999463558197
2024-10-01,0.2280000001192093
2024-10-02,0.23399999737739563
2024-10-03,0.23199999332427979
2024-10-04,0.2240000069141388
2024-10-07,0.2199999988079071
2024-10-08,0.18700000643730164
2024-10-09,0.18000000715255737
2024-10-10,0.1860000044107437
2024-10-11,0.17800000309944153
2024-10-14,0.17000000178813934
2024-10-15,0.1679999977350235
2024-10-16,0.17299999296665192
2024-10-17,0.17900000512599945
2024-10-18,0.17800000309944153
2024-10-21,0.20600000023841858
2024-10-22,0.5389999747276306
2024-10-23,0.4009999930858612
2024-10-24,0.3149999976158142
2024-10-25,0.3540000021457672
2024-10-28,0.3330000042915344
2024-10-29,0.41499999165534973
2024-10-30,0.6380000114440918
2024-10-31,0.5759999752044678
2024-11-01,0.6499999761581421
2024-11-04,0.5789999961853027
2024-11-05,0.5220000147819519
2024-11-06,0.550000011920929
2024-11-07,0.6959999799728394
2024-11-08,0.7300000190734863
2024-11-11,0.6909999847412109
2024-11-12,0.675000011920929
2024-11-13,0.7089999914169312
2024-11-14,0.6359999775886536
2024-11-15,0.6700000166893005
2024-11-18,0.6800000071525574
2024-11-19,0.6779999732971191
2024-11-20,0.656000018119812
2024-11-21,0.5920000076293945
