Date,VRCA
2022-12-30,2.75
2023-01-03,2.880000114440918
2023-01-04,3.309999942779541
2023-01-05,3.549999952316284
2023-01-06,3.880000114440918
2023-01-09,4.340000152587891
2023-01-10,4.320000171661377
2023-01-11,4.760000228881836
2023-01-12,4.920000076293945
2023-01-13,4.849999904632568
2023-01-17,4.579999923706055
2023-01-18,4.300000190734863
2023-01-19,4.260000228881836
2023-01-20,4.150000095367432
2023-01-23,4.610000133514404
2023-01-24,4.510000228881836
2023-01-25,4.670000076293945
2023-01-26,4.760000228881836
2023-01-27,4.710000038146973
2023-01-30,4.579999923706055
2023-01-31,4.619999885559082
2023-02-01,4.980000019073486
2023-02-02,5.349999904632568
2023-02-03,5.239999771118164
2023-02-06,5.320000171661377
2023-02-07,5.71999979019165
2023-02-08,6.340000152587891
2023-02-09,7.070000171661377
2023-02-10,7.099999904632568
2023-02-13,7.230000019073486
2023-02-14,7.190000057220459
2023-02-15,7.539999961853027
2023-02-16,7.309999942779541
2023-02-17,7.920000076293945
2023-02-21,8.359999656677246
2023-02-22,8.09000015258789
2023-02-23,8.510000228881836
2023-02-24,8.039999961853027
2023-02-27,7.599999904632568
2023-02-28,7.75
2023-03-01,7.579999923706055
2023-03-02,7.360000133514404
2023-03-03,7.210000038146973
2023-03-06,7.269999980926514
2023-03-07,6.710000038146973
2023-03-08,6.820000171661377
2023-03-09,6.610000133514404
2023-03-10,6.559999942779541
2023-03-13,6.46999979019165
2023-03-14,6.78000020980835
2023-03-15,6.650000095367432
2023-03-16,7.110000133514404
2023-03-17,7.019999980926514
2023-03-20,6.739999771118164
2023-03-21,7.119999885559082
2023-03-22,6.369999885559082
2023-03-23,6.210000038146973
2023-03-24,6.53000020980835
2023-03-27,6.449999809265137
2023-03-28,6.46999979019165
2023-03-29,6.619999885559082
2023-03-30,6.639999866485596
2023-03-31,6.5
2023-04-03,6.789999961853027
2023-04-04,6.300000190734863
2023-04-05,6.050000190734863
2023-04-06,6.039999961853027
2023-04-10,6.019999980926514
2023-04-11,6.289999961853027
2023-04-12,6.179999828338623
2023-04-13,6.300000190734863
2023-04-14,6.199999809265137
2023-04-17,6.320000171661377
2023-04-18,6.239999771118164
2023-04-19,6.309999942779541
2023-04-20,6.159999847412109
2023-04-21,6.510000228881836
2023-04-24,6.559999942779541
2023-04-25,6.199999809265137
2023-04-26,6.179999828338623
2023-04-27,5.929999828338623
2023-04-28,6.170000076293945
2023-05-01,6.489999771118164
2023-05-02,6.190000057220459
2023-05-03,6.53000020980835
2023-05-04,6.409999847412109
2023-05-05,6.550000190734863
2023-05-08,6.619999885559082
2023-05-09,6.539999961853027
2023-05-10,6.53000020980835
2023-05-11,6.349999904632568
2023-05-12,6.150000095367432
2023-05-15,6.099999904632568
2023-05-16,5.949999809265137
2023-05-17,5.889999866485596
2023-05-18,5.929999828338623
2023-05-19,5.940000057220459
2023-05-22,5.760000228881836
2023-05-23,6.039999961853027
2023-05-24,6.0
2023-05-25,5.860000133514404
2023-05-26,5.75
2023-05-30,5.320000171661377
2023-05-31,5.670000076293945
2023-06-01,5.699999809265137
2023-06-02,5.710000038146973
2023-06-05,5.829999923706055
2023-06-06,5.71999979019165
2023-06-07,5.53000020980835
2023-06-08,5.699999809265137
2023-06-09,5.940000057220459
2023-06-12,5.960000038146973
2023-06-13,6.190000057220459
2023-06-14,6.340000152587891
2023-06-15,6.269999980926514
2023-06-16,5.940000057220459
2023-06-20,6.010000228881836
2023-06-21,6.050000190734863
2023-06-22,6.130000114440918
2023-06-23,5.989999771118164
2023-06-26,5.5
2023-06-27,5.349999904632568
2023-06-28,5.75
2023-06-29,5.760000228881836
2023-06-30,5.769999980926514
2023-07-03,6.0
2023-07-05,5.920000076293945
2023-07-06,5.829999923706055
2023-07-07,6.179999828338623
2023-07-10,6.960000038146973
2023-07-11,6.920000076293945
2023-07-12,6.800000190734863
2023-07-13,6.909999847412109
2023-07-14,6.690000057220459
2023-07-17,7.119999885559082
2023-07-18,7.059999942779541
2023-07-19,7.079999923706055
2023-07-20,7.179999828338623
2023-07-21,7.454999923706055
2023-07-24,5.110000133514404
2023-07-25,5.320000171661377
2023-07-26,5.304999828338623
2023-07-27,5.179999828338623
2023-07-28,5.78000020980835
2023-07-31,5.840000152587891
2023-08-01,5.610000133514404
2023-08-02,5.380000114440918
2023-08-03,5.320000171661377
2023-08-04,5.25
2023-08-07,5.130000114440918
2023-08-08,5.289999961853027
2023-08-09,5.519999980926514
2023-08-10,5.349999904632568
2023-08-11,5.210000038146973
2023-08-14,5.059999942779541
2023-08-15,4.989999771118164
2023-08-16,4.860000133514404
2023-08-17,4.590000152587891
2023-08-18,4.489999771118164
2023-08-21,4.369999885559082
2023-08-22,4.369999885559082
2023-08-23,4.429999828338623
2023-08-24,4.360000133514404
2023-08-25,4.489999771118164
2023-08-28,4.514999866485596
2023-08-29,4.5
2023-08-30,4.489999771118164
2023-08-31,4.550000190734863
2023-09-01,4.630000114440918
2023-09-05,4.349999904632568
2023-09-06,4.21999979019165
2023-09-07,4.179999828338623
2023-09-08,4.269999980926514
2023-09-11,4.190000057220459
2023-09-12,4.300000190734863
2023-09-13,4.139999866485596
2023-09-14,4.210000038146973
2023-09-15,4.050000190734863
2023-09-18,3.9200000762939453
2023-09-19,4.019999980926514
2023-09-20,4.0
2023-09-21,3.75
2023-09-22,3.7899999618530273
2023-09-25,3.9100000858306885
2023-09-26,3.940000057220459
2023-09-27,3.819999933242798
2023-09-28,3.799999952316284
2023-09-29,3.884999990463257
2023-10-02,4.010000228881836
2023-10-03,3.7799999713897705
2023-10-04,3.8399999141693115
2023-10-05,3.940000057220459
2023-10-06,4.0
2023-10-09,4.010000228881836
2023-10-10,3.8399999141693115
2023-10-11,3.740000009536743
2023-10-12,3.6500000953674316
2023-10-13,3.6500000953674316
2023-10-16,3.640000104904175
2023-10-17,3.619999885559082
2023-10-18,3.5899999141693115
2023-10-19,3.5399999618530273
2023-10-20,3.5299999713897705
2023-10-23,3.5399999618530273
2023-10-24,3.680000066757202
2023-10-25,3.759999990463257
2023-10-26,3.509999990463257
2023-10-27,3.369999885559082
2023-10-30,3.509999990463257
2023-10-31,3.680000066757202
2023-11-01,3.6500000953674316
2023-11-02,3.9600000381469727
2023-11-03,4.0
2023-11-06,3.7799999713897705
2023-11-07,3.7100000381469727
2023-11-08,3.559999942779541
2023-11-09,3.2100000381469727
2023-11-10,3.075000047683716
2023-11-13,3.009999990463257
2023-11-14,2.930000066757202
2023-11-15,3.1700000762939453
2023-11-16,3.4700000286102295
2023-11-17,3.509999990463257
2023-11-20,3.7100000381469727
2023-11-21,3.690000057220459
2023-11-22,3.6500000953674316
2023-11-24,3.7799999713897705
2023-11-27,3.7300000190734863
2023-11-28,3.740000009536743
2023-11-29,3.9100000858306885
2023-11-30,3.680000066757202
2023-12-01,3.819999933242798
2023-12-04,3.930000066757202
2023-12-05,3.7699999809265137
2023-12-06,3.859999895095825
2023-12-07,4.010000228881836
2023-12-08,3.8299999237060547
2023-12-11,3.640000104904175
2023-12-12,3.7100000381469727
2023-12-13,3.8399999141693115
2023-12-14,3.759999990463257
2023-12-15,6.090000152587891
2023-12-18,5.559999942779541
2023-12-19,5.559999942779541
2023-12-20,5.630000114440918
2023-12-21,6.409999847412109
2023-12-22,6.820000171661377
2023-12-26,6.5
2023-12-27,7.150000095367432
2023-12-28,7.289999961853027
2023-12-29,7.320000171661377
2024-01-02,6.809999942779541
2024-01-03,6.789999961853027
2024-01-04,6.699999809265137
2024-01-05,6.71999979019165
2024-01-08,6.320000171661377
2024-01-09,6.119999885559082
2024-01-10,5.929999828338623
2024-01-11,5.949999809265137
2024-01-12,5.71999979019165
2024-01-16,5.630000114440918
2024-01-17,6.079999923706055
2024-01-18,5.760000228881836
2024-01-19,5.909999847412109
2024-01-22,5.829999923706055
2024-01-23,5.800000190734863
2024-01-24,5.449999809265137
2024-01-25,5.659999847412109
2024-01-26,5.789999961853027
2024-01-29,5.989999771118164
2024-01-30,5.650000095367432
2024-01-31,5.650000095367432
2024-02-01,5.75
2024-02-02,5.670000076293945
2024-02-05,5.239999771118164
2024-02-06,5.360000133514404
2024-02-07,5.170000076293945
2024-02-08,5.239999771118164
2024-02-09,5.510000228881836
2024-02-12,5.75
2024-02-13,5.170000076293945
2024-02-14,5.28000020980835
2024-02-15,5.559999942779541
2024-02-16,5.445000171661377
2024-02-20,5.190000057220459
2024-02-21,4.989999771118164
2024-02-22,5.110000133514404
2024-02-23,5.179999828338623
2024-02-26,5.400000095367432
2024-02-27,5.670000076293945
2024-02-28,5.71999979019165
2024-02-29,5.269999980926514
2024-03-01,5.550000190734863
2024-03-04,5.550000190734863
2024-03-05,5.139999866485596
2024-03-06,4.96999979019165
2024-03-07,4.860000133514404
2024-03-08,5.010000228881836
2024-03-11,5.210000038146973
2024-03-12,5.199999809265137
2024-03-13,5.159999847412109
2024-03-14,4.900000095367432
2024-03-15,4.800000190734863
2024-03-18,4.75
2024-03-19,4.739999771118164
2024-03-20,4.960000038146973
2024-03-21,5.050000190734863
2024-03-22,5.010000228881836
2024-03-25,5.059999942779541
2024-03-26,5.320000171661377
2024-03-27,5.650000095367432
2024-03-28,5.920000076293945
2024-04-01,5.920000076293945
2024-04-02,5.889999866485596
2024-04-03,6.159999847412109
2024-04-04,6.420000076293945
2024-04-05,6.730000019073486
2024-04-08,7.0
2024-04-09,7.050000190734863
2024-04-10,7.190000057220459
2024-04-11,7.070000171661377
2024-04-12,6.869999885559082
2024-04-15,6.920000076293945
2024-04-16,7.0
2024-04-17,7.059999942779541
2024-04-18,6.900000095367432
2024-04-19,6.980000019073486
2024-04-22,6.789999961853027
2024-04-23,6.849999904632568
2024-04-24,6.789999961853027
2024-04-25,6.650000095367432
2024-04-26,6.869999885559082
2024-04-29,7.150000095367432
2024-04-30,6.965000152587891
2024-05-01,6.849999904632568
2024-05-02,6.760000228881836
2024-05-03,7.260000228881836
2024-05-06,7.309999942779541
2024-05-07,7.650000095367432
2024-05-08,7.610000133514404
2024-05-09,7.840000152587891
2024-05-10,8.0
2024-05-13,9.5600004196167
2024-05-14,9.489999771118164
2024-05-15,9.100000381469727
2024-05-16,9.149999618530273
2024-05-17,8.670000076293945
2024-05-20,8.699999809265137
2024-05-21,8.770000457763672
2024-05-22,9.050000190734863
2024-05-23,8.350000381469727
2024-05-24,8.5600004196167
2024-05-28,8.420000076293945
2024-05-29,8.430000305175781
2024-05-30,8.329999923706055
2024-05-31,8.510000228881836
2024-06-03,8.579999923706055
2024-06-04,8.3100004196167
2024-06-05,9.149999618530273
2024-06-06,8.779999732971191
2024-06-07,8.180000305175781
2024-06-10,8.5600004196167
2024-06-11,8.930000305175781
2024-06-12,8.579999923706055
2024-06-13,8.5600004196167
2024-06-14,8.119999885559082
2024-06-17,8.15999984741211
2024-06-18,8.0
2024-06-20,7.210000038146973
2024-06-21,7.449999809265137
2024-06-24,7.110000133514404
2024-06-25,7.039999961853027
2024-06-26,7.050000190734863
2024-06-27,7.21999979019165
2024-06-28,7.289999961853027
2024-07-01,7.949999809265137
2024-07-02,7.46999979019165
2024-07-03,7.5
2024-07-05,7.630000114440918
2024-07-08,7.699999809265137
2024-07-09,7.989999771118164
2024-07-10,7.670000076293945
2024-07-11,8.479999542236328
2024-07-12,8.520000457763672
2024-07-15,8.369999885559082
2024-07-16,8.8100004196167
2024-07-17,7.940000057220459
2024-07-18,7.440000057220459
2024-07-19,7.039999961853027
2024-07-22,7.059999942779541
2024-07-23,7.5
2024-07-24,7.110000133514404
2024-07-25,7.25
2024-07-26,7.239999771118164
2024-07-29,7.050000190734863
2024-07-30,6.690000057220459
2024-07-31,6.590000152587891
2024-08-01,6.329999923706055
2024-08-02,5.809999942779541
2024-08-05,5.5
2024-08-06,5.199999809265137
2024-08-07,5.199999809265137
2024-08-08,5.139999866485596
2024-08-09,4.96999979019165
2024-08-12,5.110000133514404
2024-08-13,5.269999980926514
2024-08-14,3.119999885559082
2024-08-15,2.9100000858306885
2024-08-16,2.799999952316284
2024-08-19,2.9600000381469727
2024-08-20,2.8299999237060547
2024-08-21,2.9100000858306885
2024-08-22,2.7899999618530273
2024-08-23,2.819999933242798
2024-08-26,2.569999933242798
2024-08-27,2.4600000381469727
2024-08-28,2.3299999237060547
2024-08-29,2.440000057220459
2024-08-30,2.3499999046325684
2024-09-03,2.180000066757202
2024-09-04,2.299999952316284
2024-09-05,2.0799999237060547
2024-09-06,1.909999966621399
2024-09-09,1.909999966621399
2024-09-10,1.9500000476837158
2024-09-11,1.9299999475479126
2024-09-12,1.940000057220459
2024-09-13,1.9700000286102295
2024-09-16,1.8899999856948853
2024-09-17,1.7699999809265137
2024-09-18,1.850000023841858
2024-09-19,1.940000057220459
2024-09-20,1.809999942779541
2024-09-23,1.75
2024-09-24,1.7599999904632568
2024-09-25,1.659999966621399
2024-09-26,1.6799999475479126
2024-09-27,1.690000057220459
2024-09-30,1.4500000476837158
2024-10-01,1.3700000047683716
2024-10-02,1.1100000143051147
2024-10-03,1.4500000476837158
2024-10-04,1.309999942779541
2024-10-07,1.340000033378601
2024-10-08,1.2799999713897705
2024-10-09,1.2799999713897705
2024-10-10,1.2899999618530273
2024-10-11,1.340000033378601
2024-10-14,1.4199999570846558
2024-10-15,1.3899999856948853
2024-10-16,1.5099999904632568
2024-10-17,1.4600000381469727
2024-10-18,1.600000023841858
2024-10-21,1.5700000524520874
2024-10-22,1.590000033378601
2024-10-23,1.5099999904632568
2024-10-24,1.5
2024-10-25,1.5099999904632568
2024-10-28,1.559999942779541
2024-10-29,1.6799999475479126
2024-10-30,1.600000023841858
2024-10-31,1.399999976158142
2024-11-01,1.5299999713897705
2024-11-04,1.4299999475479126
2024-11-05,0.7979999780654907
2024-11-06,0.7459999918937683
2024-11-07,0.7039999961853027
2024-11-08,0.8299999833106995
2024-11-11,0.9620000123977661
2024-11-12,0.9200000166893005
2024-11-13,0.8460000157356262
2024-11-14,0.8629999756813049
2024-11-15,0.8339999914169312
2024-11-18,0.8880000114440918
2024-11-19,0.8899999856948853
2024-11-20,0.8870000243186951
2024-11-21,0.9900000095367432
