Date,FULC
2023-01-06,9.319999694824219
2023-01-09,10.199999809265137
2023-01-10,12.300000190734863
2023-01-11,13.140000343322754
2023-01-12,13.970000267028809
2023-01-13,13.699999809265137
2023-01-17,13.989999771118164
2023-01-18,12.430000305175781
2023-01-19,12.149999618530273
2023-01-20,12.630000114440918
2023-01-23,12.630000114440918
2023-01-24,12.800000190734863
2023-01-25,12.859999656677246
2023-01-26,12.569999694824219
2023-01-27,12.869999885559082
2023-01-30,12.819999694824219
2023-01-31,12.609999656677246
2023-02-01,12.619999885559082
2023-02-02,12.930000305175781
2023-02-03,12.630000114440918
2023-02-06,12.40999984741211
2023-02-07,12.75
2023-02-08,12.600000381469727
2023-02-09,12.59000015258789
2023-02-10,12.739999771118164
2023-02-13,12.569999694824219
2023-02-14,12.8100004196167
2023-02-15,12.949999809265137
2023-02-16,12.720000267028809
2023-02-17,12.170000076293945
2023-02-21,12.069999694824219
2023-02-22,12.850000381469727
2023-02-23,12.890000343322754
2023-02-24,5.659999847412109
2023-02-27,5.800000190734863
2023-02-28,6.039999961853027
2023-03-01,6.289999961853027
2023-03-02,6.050000190734863
2023-03-03,5.989999771118164
2023-03-06,5.96999979019165
2023-03-07,6.329999923706055
2023-03-08,6.260000228881836
2023-03-09,4.820000171661377
2023-03-10,4.510000228881836
2023-03-13,4.5
2023-03-14,3.9700000286102295
2023-03-15,3.799999952316284
2023-03-16,3.680000066757202
2023-03-17,3.450000047683716
2023-03-20,3.450000047683716
2023-03-21,3.700000047683716
2023-03-22,3.3399999141693115
2023-03-23,3.140000104904175
2023-03-24,3.1500000953674316
2023-03-27,3.119999885559082
2023-03-28,3.049999952316284
2023-03-29,3.140000104904175
2023-03-30,2.8299999237060547
2023-03-31,2.8499999046325684
2023-04-03,2.7699999809265137
2023-04-04,2.619999885559082
2023-04-05,2.4200000762939453
2023-04-06,2.380000114440918
2023-04-10,2.430000066757202
2023-04-11,2.5
2023-04-12,2.259999990463257
2023-04-13,2.505000114440918
2023-04-14,2.4100000858306885
2023-04-17,2.5999999046325684
2023-04-18,2.4600000381469727
2023-04-19,2.5
2023-04-20,2.4800000190734863
2023-04-21,2.7300000190734863
2023-04-24,2.6500000953674316
2023-04-25,2.5999999046325684
2023-04-26,2.5799999237060547
2023-04-27,2.5
2023-04-28,2.5
2023-05-01,2.7200000286102295
2023-05-02,2.759999990463257
2023-05-03,2.930000066757202
2023-05-04,2.740000009536743
2023-05-05,2.8350000381469727
2023-05-08,3.0799999237060547
2023-05-09,3.2699999809265137
2023-05-10,3.2699999809265137
2023-05-11,3.180000066757202
2023-05-12,3.2699999809265137
2023-05-15,3.640000104904175
2023-05-16,3.799999952316284
2023-05-17,3.6600000858306885
2023-05-18,3.2799999713897705
2023-05-19,3.25
2023-05-22,3.069999933242798
2023-05-23,3.4200000762939453
2023-05-24,3.259999990463257
2023-05-25,2.9800000190734863
2023-05-26,2.9100000858306885
2023-05-30,2.890000104904175
2023-05-31,2.7200000286102295
2023-06-01,2.890000104904175
2023-06-02,3.069999933242798
2023-06-05,3.069999933242798
2023-06-06,3.1500000953674316
2023-06-07,3.1500000953674316
2023-06-08,3.180000066757202
2023-06-09,3.0899999141693115
2023-06-12,2.990000009536743
2023-06-13,3.1500000953674316
2023-06-14,3.0199999809265137
2023-06-15,3.0399999618530273
2023-06-16,3.0
2023-06-20,3.180000066757202
2023-06-21,3.109999895095825
2023-06-22,3.200000047683716
2023-06-23,3.140000104904175
2023-06-26,3.0999999046325684
2023-06-27,3.1600000858306885
2023-06-28,3.130000114440918
2023-06-29,3.200000047683716
2023-06-30,3.299999952316284
2023-07-03,3.25
2023-07-05,3.369999885559082
2023-07-06,3.369999885559082
2023-07-07,3.559999942779541
2023-07-10,3.680000066757202
2023-07-11,3.509999990463257
2023-07-12,3.7100000381469727
2023-07-13,3.7200000286102295
2023-07-14,3.680000066757202
2023-07-17,3.9600000381469727
2023-07-18,4.010000228881836
2023-07-19,4.400000095367432
2023-07-20,3.880000114440918
2023-07-21,3.8499999046325684
2023-07-24,3.740000009536743
2023-07-25,3.6700000762939453
2023-07-26,3.7200000286102295
2023-07-27,3.5399999618530273
2023-07-28,3.8499999046325684
2023-07-31,3.819999933242798
2023-08-01,3.7100000381469727
2023-08-02,3.819999933242798
2023-08-03,3.8499999046325684
2023-08-04,3.950000047683716
2023-08-07,4.010000228881836
2023-08-08,4.03000020980835
2023-08-09,3.9700000286102295
2023-08-10,4.28000020980835
2023-08-11,4.340000152587891
2023-08-14,4.190000057220459
2023-08-15,4.230000019073486
2023-08-16,4.079999923706055
2023-08-17,3.9600000381469727
2023-08-18,3.9100000858306885
2023-08-21,3.9200000762939453
2023-08-22,5.429999828338623
2023-08-23,6.079999923706055
2023-08-24,5.409999847412109
2023-08-25,5.494999885559082
2023-08-28,5.78000020980835
2023-08-29,5.590000152587891
2023-08-30,5.650000095367432
2023-08-31,5.53000020980835
2023-09-01,5.71999979019165
2023-09-05,5.71999979019165
2023-09-06,5.610000133514404
2023-09-07,5.550000190734863
2023-09-08,5.199999809265137
2023-09-11,5.329999923706055
2023-09-12,5.21999979019165
2023-09-13,4.75
2023-09-14,4.78000020980835
2023-09-15,4.489999771118164
2023-09-18,4.360000133514404
2023-09-19,4.309999942779541
2023-09-20,4.429999828338623
2023-09-21,4.090000152587891
2023-09-22,4.170000076293945
2023-09-25,4.199999809265137
2023-09-26,4.409999847412109
2023-09-27,4.599999904632568
2023-09-28,4.46999979019165
2023-09-29,4.440000057220459
2023-10-02,4.090000152587891
2023-10-03,3.9700000286102295
2023-10-04,3.890000104904175
2023-10-05,4.239999771118164
2023-10-06,4.179999828338623
2023-10-09,3.9200000762939453
2023-10-10,3.990000009536743
2023-10-11,3.9000000953674316
2023-10-12,3.8399999141693115
2023-10-13,3.890000104904175
2023-10-16,3.9000000953674316
2023-10-17,3.859999895095825
2023-10-18,3.6700000762939453
2023-10-19,3.5799999237060547
2023-10-20,3.640000104904175
2023-10-23,3.5299999713897705
2023-10-24,3.609999895095825
2023-10-25,3.2699999809265137
2023-10-26,3.259999990463257
2023-10-27,3.180000066757202
2023-10-30,3.3499999046325684
2023-10-31,3.640000104904175
2023-11-01,3.75
2023-11-02,3.759999990463257
2023-11-03,3.890000104904175
2023-11-06,3.5899999141693115
2023-11-07,4.289999961853027
2023-11-08,4.170000076293945
2023-11-09,3.390000104904175
2023-11-10,3.5
2023-11-13,3.4700000286102295
2023-11-14,3.930000066757202
2023-11-15,4.179999828338623
2023-11-16,3.869999885559082
2023-11-17,4.150000095367432
2023-11-20,4.650000095367432
2023-11-21,4.389999866485596
2023-11-22,4.550000190734863
2023-11-24,4.78000020980835
2023-11-27,4.840000152587891
2023-11-28,4.559999942779541
2023-11-29,4.800000190734863
2023-11-30,4.800000190734863
2023-12-01,4.989999771118164
2023-12-04,5.199999809265137
2023-12-05,4.949999809265137
2023-12-06,4.630000114440918
2023-12-07,4.960000038146973
2023-12-08,4.949999809265137
2023-12-11,4.440000057220459
2023-12-12,4.449999809265137
2023-12-13,4.940000057220459
2023-12-14,4.869999885559082
2023-12-15,5.389999866485596
2023-12-18,5.5
2023-12-19,5.920000076293945
2023-12-20,5.619999885559082
2023-12-21,5.769999980926514
2023-12-22,6.28000020980835
2023-12-26,6.610000133514404
2023-12-27,6.75
2023-12-28,6.860000133514404
2023-12-29,6.75
2024-01-02,7.210000038146973
2024-01-03,7.260000228881836
2024-01-04,7.409999847412109
2024-01-05,7.53000020980835
2024-01-08,7.849999904632568
2024-01-09,7.78000020980835
2024-01-10,7.5
2024-01-11,7.25
2024-01-12,7.099999904632568
2024-01-16,7.489999771118164
2024-01-17,7.28000020980835
2024-01-18,7.070000171661377
2024-01-19,6.920000076293945
2024-01-22,6.949999809265137
2024-01-23,6.71999979019165
2024-01-24,6.699999809265137
2024-01-25,7.0
2024-01-26,6.949999809265137
2024-01-29,7.489999771118164
2024-01-30,7.239999771118164
2024-01-31,7.21999979019165
2024-02-01,8.020000457763672
2024-02-02,7.75
2024-02-05,7.949999809265137
2024-02-06,8.300000190734863
2024-02-07,7.989999771118164
2024-02-08,8.149999618530273
2024-02-09,8.850000381469727
2024-02-12,9.25
2024-02-13,8.949999809265137
2024-02-14,9.09000015258789
2024-02-15,9.399999618530273
2024-02-16,9.640000343322754
2024-02-20,9.489999771118164
2024-02-21,9.550000190734863
2024-02-22,9.550000190734863
2024-02-23,9.600000381469727
2024-02-26,9.729999542236328
2024-02-27,10.180000305175781
2024-02-28,10.319999694824219
2024-02-29,10.210000038146973
2024-03-01,10.989999771118164
2024-03-04,11.329999923706055
2024-03-05,10.960000038146973
2024-03-06,12.0
2024-03-07,11.3100004196167
2024-03-08,11.079999923706055
2024-03-11,11.279999732971191
2024-03-12,10.90999984741211
2024-03-13,11.359999656677246
2024-03-14,11.180000305175781
2024-03-15,11.359999656677246
2024-03-18,10.119999885559082
2024-03-19,10.100000381469727
2024-03-20,9.739999771118164
2024-03-21,9.789999961853027
2024-03-22,9.670000076293945
2024-03-25,9.430000305175781
2024-03-26,9.130000114440918
2024-03-27,9.460000038146973
2024-03-28,9.4399995803833
2024-04-01,9.3100004196167
2024-04-02,9.069999694824219
2024-04-03,9.130000114440918
2024-04-04,9.010000228881836
2024-04-05,8.520000457763672
2024-04-08,8.449999809265137
2024-04-09,8.449999809265137
2024-04-10,7.909999847412109
2024-04-11,7.809999942779541
2024-04-12,7.5
2024-04-15,7.360000133514404
2024-04-16,7.409999847412109
2024-04-17,7.150000095367432
2024-04-18,7.059999942779541
2024-04-19,6.840000152587891
2024-04-22,7.25
2024-04-23,7.440000057220459
2024-04-24,7.28000020980835
2024-04-25,7.130000114440918
2024-04-26,7.139999866485596
2024-04-29,7.079999923706055
2024-04-30,7.130000114440918
2024-05-01,7.329999923706055
2024-05-02,7.650000095367432
2024-05-03,7.75
2024-05-06,7.75
2024-05-07,7.539999961853027
2024-05-08,7.590000152587891
2024-05-09,7.5
2024-05-10,7.46999979019165
2024-05-13,7.349999904632568
2024-05-14,7.909999847412109
2024-05-15,8.25
2024-05-16,7.795000076293945
2024-05-17,7.550000190734863
2024-05-20,7.699999809265137
2024-05-21,7.639999866485596
2024-05-22,7.710000038146973
2024-05-23,7.420000076293945
2024-05-24,7.210000038146973
2024-05-28,7.739999771118164
2024-05-29,7.769999980926514
2024-05-30,7.650000095367432
2024-05-31,7.849999904632568
2024-06-03,8.180000305175781
2024-06-04,8.140000343322754
2024-06-05,8.649999618530273
2024-06-06,8.369999885559082
2024-06-07,8.289999961853027
2024-06-10,8.15999984741211
2024-06-11,7.400000095367432
2024-06-12,7.710000038146973
2024-06-13,7.800000190734863
2024-06-14,7.449999809265137
2024-06-17,7.0
2024-06-18,6.489999771118164
2024-06-20,6.380000114440918
2024-06-21,6.679999828338623
2024-06-24,6.340000152587891
2024-06-25,5.980000019073486
2024-06-26,6.170000076293945
2024-06-27,6.28000020980835
2024-06-28,6.199999809265137
2024-07-01,6.309999942779541
2024-07-02,6.099999904632568
2024-07-03,6.15500020980835
2024-07-05,6.190000057220459
2024-07-08,6.050000190734863
2024-07-09,6.53000020980835
2024-07-10,7.090000152587891
2024-07-11,7.800000190734863
2024-07-12,8.010000228881836
2024-07-15,8.449999809265137
2024-07-16,8.65999984741211
2024-07-17,8.359999656677246
2024-07-18,8.119999885559082
2024-07-19,8.0
2024-07-22,8.600000381469727
2024-07-23,8.84000015258789
2024-07-24,8.5600004196167
2024-07-25,8.640000343322754
2024-07-26,8.880000114440918
2024-07-29,8.430000305175781
2024-07-30,8.40999984741211
2024-07-31,9.279999732971191
2024-08-01,9.010000228881836
2024-08-02,9.550000190734863
2024-08-05,8.460000038146973
2024-08-06,8.869999885559082
2024-08-07,8.289999961853027
2024-08-08,8.949999809265137
2024-08-09,8.859999656677246
2024-08-12,9.010000228881836
2024-08-13,9.170000076293945
2024-08-14,9.020000457763672
2024-08-15,9.6899995803833
2024-08-16,9.239999771118164
2024-08-19,9.34000015258789
2024-08-20,9.420000076293945
2024-08-21,9.539999961853027
2024-08-22,8.789999961853027
2024-08-23,9.170000076293945
2024-08-26,9.739999771118164
2024-08-27,8.854999542236328
2024-08-28,8.869999885559082
2024-08-29,8.739999771118164
2024-08-30,8.550000190734863
2024-09-03,8.100000381469727
2024-09-04,8.25
2024-09-05,8.630000114440918
2024-09-06,8.539999961853027
2024-09-09,8.630000114440918
2024-09-10,8.430000305175781
2024-09-11,8.850000381469727
2024-09-12,3.440000057220459
2024-09-13,3.180000066757202
2024-09-16,3.180000066757202
2024-09-17,3.490000009536743
2024-09-18,3.440000057220459
2024-09-19,3.450000047683716
2024-09-20,3.359999895095825
2024-09-23,3.200000047683716
2024-09-24,3.2100000381469727
2024-09-25,3.4700000286102295
2024-09-26,4.0
2024-09-27,3.7699999809265137
2024-09-30,3.569999933242798
2024-10-01,3.5999999046325684
2024-10-02,3.869999885559082
2024-10-03,3.6649999618530273
2024-10-04,3.819999933242798
2024-10-07,3.569999933242798
2024-10-08,3.5399999618530273
2024-10-09,3.4100000858306885
2024-10-10,3.2699999809265137
2024-10-11,3.4800000190734863
2024-10-14,3.569999933242798
2024-10-15,3.6600000858306885
2024-10-16,3.619999885559082
2024-10-17,3.549999952316284
2024-10-18,3.509999990463257
2024-10-21,3.509999990463257
2024-10-22,3.390000104904175
2024-10-23,3.25
2024-10-24,3.240000009536743
2024-10-25,3.190000057220459
2024-10-28,3.240000009536743
2024-10-29,3.240000009536743
2024-10-30,3.240000009536743
2024-10-31,3.1600000858306885
2024-11-01,3.2100000381469727
2024-11-04,3.259999990463257
2024-11-05,3.319999933242798
2024-11-06,3.430000066757202
2024-11-07,3.4800000190734863
2024-11-08,3.490000009536743
2024-11-11,3.640000104904175
2024-11-12,3.640000104904175
2024-11-13,3.559999942779541
2024-11-14,3.319999933242798
2024-11-15,3.005000114440918
2024-11-18,3.0299999713897705
2024-11-19,3.009999990463257
2024-11-20,2.990000009536743
2024-11-21,2.9700000286102295
