Date,BCOV
2022-07-27,6.130000114440918
2022-07-28,6.130000114440918
2022-07-29,5.949999809265137
2022-08-01,6.199999809265137
2022-08-02,6.230000019073486
2022-08-03,6.400000095367432
2022-08-04,6.420000076293945
2022-08-05,6.420000076293945
2022-08-08,6.739999771118164
2022-08-09,6.820000171661377
2022-08-10,7.019999980926514
2022-08-11,6.739999771118164
2022-08-12,6.829999923706055
2022-08-15,6.809999942779541
2022-08-16,6.809999942779541
2022-08-17,6.679999828338623
2022-08-18,6.71999979019165
2022-08-19,6.679999828338623
2022-08-22,6.670000076293945
2022-08-23,6.550000190734863
2022-08-24,6.559999942779541
2022-08-25,6.599999904632568
2022-08-26,6.550000190734863
2022-08-29,6.46999979019165
2022-08-30,6.670000076293945
2022-08-31,6.639999866485596
2022-09-01,6.699999809265137
2022-09-02,6.590000152587891
2022-09-06,6.610000133514404
2022-09-07,6.659999847412109
2022-09-08,6.75
2022-09-09,6.849999904632568
2022-09-12,6.96999979019165
2022-09-13,6.699999809265137
2022-09-14,6.650000095367432
2022-09-15,6.599999904632568
2022-09-16,6.610000133514404
2022-09-19,6.730000019073486
2022-09-20,6.619999885559082
2022-09-21,6.5
2022-09-22,6.5
2022-09-23,6.429999828338623
2022-09-26,6.429999828338623
2022-09-27,6.400000095367432
2022-09-28,6.460000038146973
2022-09-29,6.400000095367432
2022-09-30,6.300000190734863
2022-10-03,6.440000057220459
2022-10-04,6.610000133514404
2022-10-05,6.739999771118164
2022-10-06,6.670000076293945
2022-10-07,6.400000095367432
2022-10-10,6.349999904632568
2022-10-11,6.309999942779541
2022-10-12,6.260000228881836
2022-10-13,6.550000190734863
2022-10-14,6.559999942779541
2022-10-17,6.590000152587891
2022-10-18,6.639999866485596
2022-10-19,6.579999923706055
2022-10-20,6.5
2022-10-21,6.539999961853027
2022-10-24,6.610000133514404
2022-10-25,6.710000038146973
2022-10-26,6.570000171661377
2022-10-27,6.550000190734863
2022-10-28,6.730000019073486
2022-10-31,6.699999809265137
2022-11-01,6.769999980926514
2022-11-02,6.5
2022-11-03,6.059999942779541
2022-11-04,5.929999828338623
2022-11-07,5.519999980926514
2022-11-08,5.289999961853027
2022-11-09,5.199999809265137
2022-11-10,5.420000076293945
2022-11-11,5.829999923706055
2022-11-14,5.5
2022-11-15,5.659999847412109
2022-11-16,5.53000020980835
2022-11-17,5.46999979019165
2022-11-18,5.570000171661377
2022-11-21,5.630000114440918
2022-11-22,5.599999904632568
2022-11-23,5.570000171661377
2022-11-25,5.570000171661377
2022-11-28,5.320000171661377
2022-11-29,5.349999904632568
2022-11-30,5.53000020980835
2022-12-01,5.639999866485596
2022-12-02,5.590000152587891
2022-12-05,5.289999961853027
2022-12-06,5.199999809265137
2022-12-07,5.139999866485596
2022-12-08,5.25
2022-12-09,5.150000095367432
2022-12-12,5.190000057220459
2022-12-13,5.269999980926514
2022-12-14,5.340000152587891
2022-12-15,5.340000152587891
2022-12-16,5.309999942779541
2022-12-19,5.239999771118164
2022-12-20,5.239999771118164
2022-12-21,5.25
2022-12-22,5.199999809265137
2022-12-23,5.199999809265137
2022-12-27,5.199999809265137
2022-12-28,5.199999809265137
2022-12-29,5.269999980926514
2022-12-30,5.230000019073486
2023-01-03,5.21999979019165
2023-01-04,5.300000190734863
2023-01-05,5.269999980926514
2023-01-06,5.519999980926514
2023-01-09,5.46999979019165
2023-01-10,5.579999923706055
2023-01-11,5.739999771118164
2023-01-12,5.860000133514404
2023-01-13,5.889999866485596
2023-01-17,5.929999828338623
2023-01-18,5.849999904632568
2023-01-19,5.849999904632568
2023-01-20,5.920000076293945
2023-01-23,6.210000038146973
2023-01-24,6.199999809265137
2023-01-25,6.130000114440918
2023-01-26,6.25
2023-01-27,6.320000171661377
2023-01-30,6.130000114440918
2023-01-31,6.340000152587891
2023-02-01,6.420000076293945
2023-02-02,6.650000095367432
2023-02-03,6.53000020980835
2023-02-06,6.449999809265137
2023-02-07,6.440000057220459
2023-02-08,6.260000228881836
2023-02-09,6.369999885559082
2023-02-10,6.260000228881836
2023-02-13,6.96999979019165
2023-02-14,7.050000190734863
2023-02-15,7.199999809265137
2023-02-16,7.070000171661377
2023-02-17,7.070000171661377
2023-02-21,6.420000076293945
2023-02-22,6.510000228881836
2023-02-23,6.28000020980835
2023-02-24,5.25
2023-02-27,5.300000190734863
2023-02-28,5.369999885559082
2023-03-01,5.110000133514404
2023-03-02,4.980000019073486
2023-03-03,5.130000114440918
2023-03-06,4.800000190734863
2023-03-07,4.96999979019165
2023-03-08,5.010000228881836
2023-03-09,4.940000057220459
2023-03-10,4.829999923706055
2023-03-13,4.619999885559082
2023-03-14,4.679999828338623
2023-03-15,4.610000133514404
2023-03-16,4.559999942779541
2023-03-17,4.369999885559082
2023-03-20,4.429999828338623
2023-03-21,4.710000038146973
2023-03-22,4.53000020980835
2023-03-23,4.380000114440918
2023-03-24,4.320000171661377
2023-03-27,4.46999979019165
2023-03-28,4.409999847412109
2023-03-29,4.480000019073486
2023-03-30,4.460000038146973
2023-03-31,4.449999809265137
2023-04-03,4.380000114440918
2023-04-04,4.369999885559082
2023-04-05,4.369999885559082
2023-04-06,4.489999771118164
2023-04-10,4.570000171661377
2023-04-11,4.53000020980835
2023-04-12,4.340000152587891
2023-04-13,4.329999923706055
2023-04-14,4.210000038146973
2023-04-17,4.230000019073486
2023-04-18,4.170000076293945
2023-04-19,4.150000095367432
2023-04-20,3.9800000190734863
2023-04-21,3.950000047683716
2023-04-24,3.8399999141693115
2023-04-25,3.8499999046325684
2023-04-26,3.8499999046325684
2023-04-27,3.9800000190734863
2023-04-28,4.139999866485596
2023-05-01,4.019999980926514
2023-05-02,3.9600000381469727
2023-05-03,3.990000009536743
2023-05-04,3.4800000190734863
2023-05-05,3.7699999809265137
2023-05-08,3.6500000953674316
2023-05-09,3.5799999237060547
2023-05-10,3.450000047683716
2023-05-11,3.359999895095825
2023-05-12,3.3499999046325684
2023-05-15,3.450000047683716
2023-05-16,3.4200000762939453
2023-05-17,3.5199999809265137
2023-05-18,3.5799999237060547
2023-05-19,4.010000228881836
2023-05-22,4.230000019073486
2023-05-23,4.28000020980835
2023-05-24,4.159999847412109
2023-05-25,4.039999961853027
2023-05-26,4.059999942779541
2023-05-30,4.110000133514404
2023-05-31,4.179999828338623
2023-06-01,4.190000057220459
2023-06-02,4.409999847412109
2023-06-05,4.239999771118164
2023-06-06,4.360000133514404
2023-06-07,4.380000114440918
2023-06-08,4.320000171661377
2023-06-09,4.269999980926514
2023-06-12,4.400000095367432
2023-06-13,4.389999866485596
2023-06-14,4.03000020980835
2023-06-15,4.190000057220459
2023-06-16,4.119999885559082
2023-06-20,4.110000133514404
2023-06-21,4.070000171661377
2023-06-22,4.039999961853027
2023-06-23,3.930000066757202
2023-06-26,3.859999895095825
2023-06-27,4.019999980926514
2023-06-28,3.940000057220459
2023-06-29,3.9600000381469727
2023-06-30,4.010000228881836
2023-07-03,4.059999942779541
2023-07-05,4.119999885559082
2023-07-06,4.130000114440918
2023-07-07,4.300000190734863
2023-07-10,4.150000095367432
2023-07-11,4.0
2023-07-12,4.0
2023-07-13,4.0
2023-07-14,3.9800000190734863
2023-07-17,4.03000020980835
2023-07-18,4.010000228881836
2023-07-19,3.940000057220459
2023-07-20,3.9800000190734863
2023-07-21,3.9100000858306885
2023-07-24,3.869999885559082
2023-07-25,3.890000104904175
2023-07-26,3.9100000858306885
2023-07-27,3.940000057220459
2023-07-28,3.940000057220459
2023-07-31,4.489999771118164
2023-08-01,4.360000133514404
2023-08-02,4.239999771118164
2023-08-03,4.190000057220459
2023-08-04,4.369999885559082
2023-08-07,4.269999980926514
2023-08-08,4.059999942779541
2023-08-09,3.9000000953674316
2023-08-10,3.9100000858306885
2023-08-11,4.0
2023-08-14,3.930000066757202
2023-08-15,3.9100000858306885
2023-08-16,3.869999885559082
2023-08-17,3.819999933242798
2023-08-18,3.950000047683716
2023-08-21,3.819999933242798
2023-08-22,3.75
2023-08-23,3.809999942779541
2023-08-24,3.759999990463257
2023-08-25,3.799999952316284
2023-08-28,3.819999933242798
2023-08-29,3.9000000953674316
2023-08-30,3.890000104904175
2023-08-31,3.8499999046325684
2023-09-01,3.7799999713897705
2023-09-05,3.7899999618530273
2023-09-06,3.759999990463257
2023-09-07,3.7300000190734863
2023-09-08,3.690000057220459
2023-09-11,3.7200000286102295
2023-09-12,3.799999952316284
2023-09-13,3.680000066757202
2023-09-14,3.75
2023-09-15,3.700000047683716
2023-09-18,3.5999999046325684
2023-09-19,3.559999942779541
2023-09-20,3.4100000858306885
2023-09-21,3.319999933242798
2023-09-22,3.299999952316284
2023-09-25,3.3499999046325684
2023-09-26,3.2799999713897705
2023-09-27,3.2899999618530273
2023-09-28,3.2699999809265137
2023-09-29,3.2899999618530273
2023-10-02,3.140000104904175
2023-10-03,3.059999942779541
2023-10-04,3.069999933242798
2023-10-05,2.990000009536743
2023-10-06,3.059999942779541
2023-10-09,3.049999952316284
2023-10-10,3.119999885559082
2023-10-11,3.0199999809265137
2023-10-12,2.9700000286102295
2023-10-13,3.0299999713897705
2023-10-16,3.0399999618530273
2023-10-17,3.049999952316284
2023-10-18,3.009999990463257
2023-10-19,2.9700000286102295
2023-10-20,2.940000057220459
2023-10-23,2.9000000953674316
2023-10-24,2.9800000190734863
2023-10-25,2.9100000858306885
2023-10-26,2.9100000858306885
2023-10-27,2.890000104904175
2023-10-30,2.990000009536743
2023-10-31,3.0799999237060547
2023-11-01,2.8399999141693115
2023-11-02,2.609999895095825
2023-11-03,2.549999952316284
2023-11-06,2.549999952316284
2023-11-07,2.509999990463257
2023-11-08,2.4100000858306885
2023-11-09,2.5
2023-11-10,2.4600000381469727
2023-11-13,2.4700000286102295
2023-11-14,2.569999933242798
2023-11-15,2.619999885559082
2023-11-16,2.619999885559082
2023-11-17,2.609999895095825
2023-11-20,2.609999895095825
2023-11-21,2.5199999809265137
2023-11-22,2.5399999618530273
2023-11-24,2.5
2023-11-27,2.4800000190734863
2023-11-28,2.450000047683716
2023-11-29,2.5
2023-11-30,2.450000047683716
2023-12-01,2.5
2023-12-04,2.5
2023-12-05,2.4700000286102295
2023-12-06,2.440000057220459
2023-12-07,2.430000066757202
2023-12-08,2.4000000953674316
2023-12-11,2.309999942779541
2023-12-12,2.299999952316284
2023-12-13,2.240000009536743
2023-12-14,2.3299999237060547
2023-12-15,2.490000009536743
2023-12-18,2.5199999809265137
2023-12-19,2.5999999046325684
2023-12-20,2.619999885559082
2023-12-21,2.5199999809265137
2023-12-22,2.5399999618530273
2023-12-26,2.5799999237060547
2023-12-27,2.6500000953674316
2023-12-28,2.5
2023-12-29,2.5899999141693115
2024-01-02,2.490000009536743
2024-01-03,2.380000114440918
2024-01-04,2.4000000953674316
2024-01-05,2.319999933242798
2024-01-08,2.4200000762939453
2024-01-09,2.380000114440918
2024-01-10,2.380000114440918
2024-01-11,2.3499999046325684
2024-01-12,2.380000114440918
2024-01-16,2.450000047683716
2024-01-17,2.430000066757202
2024-01-18,2.509999990463257
2024-01-19,2.559999942779541
2024-01-22,2.450000047683716
2024-01-23,2.4800000190734863
2024-01-24,2.440000057220459
2024-01-25,2.430000066757202
2024-01-26,2.4000000953674316
2024-01-29,2.4100000858306885
2024-01-30,2.3499999046325684
2024-01-31,2.2899999618530273
2024-02-01,2.259999990463257
2024-02-02,2.259999990463257
2024-02-05,2.180000066757202
2024-02-06,2.2200000286102295
2024-02-07,2.2699999809265137
2024-02-08,2.319999933242798
2024-02-09,2.259999990463257
2024-02-12,2.2799999713897705
2024-02-13,2.119999885559082
2024-02-14,2.2699999809265137
2024-02-15,2.380000114440918
2024-02-16,2.2100000381469727
2024-02-20,2.180000066757202
2024-02-21,2.2100000381469727
2024-02-22,2.200000047683716
2024-02-23,1.8600000143051147
2024-02-26,1.940000057220459
2024-02-27,2.0199999809265137
2024-02-28,2.2200000286102295
2024-02-29,2.2200000286102295
2024-03-01,2.2200000286102295
2024-03-04,2.130000114440918
2024-03-05,2.009999990463257
2024-03-06,2.0399999618530273
2024-03-07,2.009999990463257
2024-03-08,1.9500000476837158
2024-03-11,1.8899999856948853
2024-03-12,2.0
2024-03-13,1.9500000476837158
2024-03-14,1.8899999856948853
2024-03-15,1.8899999856948853
2024-03-18,1.8700000047683716
2024-03-19,1.8899999856948853
2024-03-20,1.909999966621399
2024-03-21,1.909999966621399
2024-03-22,1.899999976158142
2024-03-25,1.9500000476837158
2024-03-26,1.9500000476837158
2024-03-27,1.9900000095367432
2024-03-28,1.940000057220459
2024-04-01,1.899999976158142
2024-04-02,1.8700000047683716
2024-04-03,1.9299999475479126
2024-04-04,1.8899999856948853
2024-04-05,1.840000033378601
2024-04-08,1.840000033378601
2024-04-09,1.840000033378601
2024-04-10,1.7899999618530273
2024-04-11,1.7799999713897705
2024-04-12,1.7000000476837158
2024-04-15,1.6699999570846558
2024-04-16,1.75
2024-04-17,1.7000000476837158
2024-04-18,1.7200000286102295
2024-04-19,1.7400000095367432
2024-04-22,1.690000057220459
2024-04-23,1.6799999475479126
2024-04-24,1.649999976158142
2024-04-25,1.6299999952316284
2024-04-26,1.6299999952316284
2024-04-29,1.6399999856948853
2024-04-30,1.7799999713897705
2024-05-01,1.8200000524520874
2024-05-02,1.8200000524520874
2024-05-03,1.899999976158142
2024-05-06,1.8799999952316284
2024-05-07,1.9800000190734863
2024-05-08,1.8899999856948853
2024-05-09,1.9299999475479126
2024-05-10,1.8899999856948853
2024-05-13,1.9199999570846558
2024-05-14,2.0
2024-05-15,2.0799999237060547
2024-05-16,2.140000104904175
2024-05-17,2.180000066757202
2024-05-20,2.109999895095825
2024-05-21,2.190000057220459
2024-05-22,2.130000114440918
2024-05-23,2.0799999237060547
2024-05-24,2.130000114440918
2024-05-28,2.0999999046325684
2024-05-29,2.109999895095825
2024-05-30,2.109999895095825
2024-05-31,2.0899999141693115
2024-06-03,2.1700000762939453
2024-06-04,2.109999895095825
2024-06-05,2.069999933242798
2024-06-06,2.130000114440918
2024-06-07,2.049999952316284
2024-06-10,2.0799999237060547
2024-06-11,2.140000104904175
2024-06-12,2.130000114440918
2024-06-13,2.049999952316284
2024-06-14,2.0
2024-06-17,2.059999942779541
2024-06-18,2.0
2024-06-20,2.0
2024-06-21,2.0199999809265137
2024-06-24,2.1600000858306885
2024-06-25,2.390000104904175
2024-06-26,2.2799999713897705
2024-06-27,2.299999952316284
2024-06-28,2.369999885559082
2024-07-01,2.430000066757202
2024-07-02,2.4100000858306885
2024-07-03,2.319999933242798
2024-07-05,2.4200000762939453
2024-07-08,2.390000104904175
2024-07-09,2.319999933242798
2024-07-10,2.3399999141693115
2024-07-11,2.5199999809265137
2024-07-12,2.609999895095825
2024-07-15,2.4600000381469727
2024-07-16,2.6600000858306885
2024-07-17,2.5399999618530273
2024-07-18,2.5199999809265137
2024-07-19,2.509999990463257
2024-07-22,2.5999999046325684
2024-07-23,2.5299999713897705
2024-07-24,2.430000066757202
2024-07-25,2.430000066757202
2024-07-26,2.440000057220459
2024-07-29,2.509999990463257
2024-07-30,2.359999895095825
2024-07-31,2.380000114440918
2024-08-01,2.319999933242798
2024-08-02,2.2200000286102295
2024-08-05,2.140000104904175
2024-08-06,2.130000114440918
2024-08-07,2.130000114440918
2024-08-08,2.1500000953674316
2024-08-09,2.0
2024-08-12,2.009999990463257
2024-08-13,2.0299999713897705
2024-08-14,2.0199999809265137
2024-08-15,2.140000104904175
2024-08-16,2.0999999046325684
2024-08-19,2.2699999809265137
2024-08-20,2.299999952316284
2024-08-21,2.2100000381469727
2024-08-22,2.0799999237060547
2024-08-23,2.0899999141693115
2024-08-26,2.2200000286102295
2024-08-27,2.3299999237060547
2024-08-28,2.259999990463257
2024-08-29,2.25
2024-08-30,2.2300000190734863
2024-09-03,2.130000114440918
2024-09-04,2.0899999141693115
2024-09-05,2.069999933242798
2024-09-06,2.059999942779541
2024-09-09,2.0999999046325684
2024-09-10,2.059999942779541
2024-09-11,2.0399999618530273
2024-09-12,2.0199999809265137
2024-09-13,2.059999942779541
2024-09-16,2.059999942779541
2024-09-17,2.0199999809265137
2024-09-18,2.0
2024-09-19,2.049999952316284
2024-09-20,1.9900000095367432
2024-09-23,2.009999990463257
2024-09-24,2.0
2024-09-25,2.059999942779541
2024-09-26,2.109999895095825
2024-09-27,2.1500000953674316
2024-09-30,2.1600000858306885
2024-10-01,2.369999885559082
2024-10-02,2.3399999141693115
2024-10-03,2.390000104904175
2024-10-04,2.4000000953674316
2024-10-07,2.4200000762939453
2024-10-08,2.3299999237060547
2024-10-09,2.319999933242798
2024-10-10,2.2300000190734863
2024-10-11,2.3299999237060547
2024-10-14,2.2899999618530273
2024-10-15,2.2200000286102295
2024-10-16,2.2200000286102295
2024-10-17,2.130000114440918
2024-10-18,2.0899999141693115
2024-10-21,2.140000104904175
2024-10-22,2.0799999237060547
2024-10-23,2.0999999046325684
2024-10-24,2.240000009536743
2024-10-25,2.259999990463257
2024-10-28,2.25
2024-10-29,2.2300000190734863
2024-10-30,2.130000114440918
2024-10-31,2.1600000858306885
2024-11-01,2.069999933242798
2024-11-04,2.140000104904175
2024-11-05,2.549999952316284
2024-11-06,2.640000104904175
2024-11-07,2.740000009536743
2024-11-08,2.75
2024-11-11,2.990000009536743
2024-11-12,3.0199999809265137
2024-11-13,2.9800000190734863
2024-11-14,3.0
2024-11-15,3.0399999618530273
2024-11-18,3.049999952316284
2024-11-19,2.950000047683716
2024-11-20,2.990000009536743
2024-11-21,3.009999990463257
