Date,PLBY
2022-08-22,4.494999885559082
2022-08-23,4.440000057220459
2022-08-24,4.46999979019165
2022-08-25,4.880000114440918
2022-08-26,4.519999980926514
2022-08-29,4.449999809265137
2022-08-30,4.670000076293945
2022-08-31,4.5
2022-09-01,4.400000095367432
2022-09-02,4.309999942779541
2022-09-06,4.019999980926514
2022-09-07,4.210000038146973
2022-09-08,4.289999961853027
2022-09-09,4.550000190734863
2022-09-12,4.519999980926514
2022-09-13,4.389999866485596
2022-09-14,4.25
2022-09-15,4.210000038146973
2022-09-16,4.059999942779541
2022-09-19,4.110000133514404
2022-09-20,4.090000152587891
2022-09-21,4.119999885559082
2022-09-22,4.130000114440918
2022-09-23,4.019999980926514
2022-09-26,3.9000000953674316
2022-09-27,4.010000228881836
2022-09-28,4.019999980926514
2022-09-29,3.8499999046325684
2022-09-30,4.03000020980835
2022-10-03,4.019999980926514
2022-10-04,4.039999961853027
2022-10-05,3.9800000190734863
2022-10-06,3.9000000953674316
2022-10-07,3.7899999618530273
2022-10-10,3.8399999141693115
2022-10-11,3.859999895095825
2022-10-12,3.880000114440918
2022-10-13,3.75
2022-10-14,3.549999952316284
2022-10-17,3.559999942779541
2022-10-18,3.490000009536743
2022-10-19,3.299999952316284
2022-10-20,3.430000066757202
2022-10-21,3.359999895095825
2022-10-24,3.3399999141693115
2022-10-25,3.4800000190734863
2022-10-26,3.5999999046325684
2022-10-27,3.430000066757202
2022-10-28,3.4600000381469727
2022-10-31,3.619999885559082
2022-11-01,3.630000114440918
2022-11-02,3.5
2022-11-03,3.5199999809265137
2022-11-04,3.5999999046325684
2022-11-07,3.5
2022-11-08,3.240000009536743
2022-11-09,3.119999885559082
2022-11-10,3.5199999809265137
2022-11-11,3.880000114440918
2022-11-14,3.8399999141693115
2022-11-15,4.090000152587891
2022-11-16,3.7300000190734863
2022-11-17,3.8399999141693115
2022-11-18,3.4800000190734863
2022-11-21,3.6600000858306885
2022-11-22,3.75
2022-11-23,3.630000114440918
2022-11-25,3.690000057220459
2022-11-28,3.5
2022-11-29,3.490000009536743
2022-11-30,3.619999885559082
2022-12-01,3.7100000381469727
2022-12-02,4.260000228881836
2022-12-05,4.119999885559082
2022-12-06,4.300000190734863
2022-12-07,3.8499999046325684
2022-12-08,3.8499999046325684
2022-12-09,3.9100000858306885
2022-12-12,4.010000228881836
2022-12-13,3.9700000286102295
2022-12-14,4.050000190734863
2022-12-15,3.555000066757202
2022-12-16,3.5399999618530273
2022-12-19,3.2249999046325684
2022-12-20,3.180000066757202
2022-12-21,3.0299999713897705
2022-12-22,2.75
2022-12-23,2.9100000858306885
2022-12-27,2.6500000953674316
2022-12-28,2.549999952316284
2022-12-29,2.6500000953674316
2022-12-30,2.75
2023-01-03,2.680000066757202
2023-01-04,2.819999933242798
2023-01-05,2.759999990463257
2023-01-06,2.700000047683716
2023-01-09,2.5799999237060547
2023-01-10,2.5
2023-01-11,2.5399999618530273
2023-01-12,2.759999990463257
2023-01-13,2.7799999713897705
2023-01-17,3.049999952316284
2023-01-18,3.3399999141693115
2023-01-19,3.490000009536743
2023-01-20,3.690000057220459
2023-01-23,3.0350000858306885
2023-01-24,3.0299999713897705
2023-01-25,3.259999990463257
2023-01-26,3.25
2023-01-27,3.259999990463257
2023-01-30,2.9200000762939453
2023-01-31,2.9200000762939453
2023-02-01,3.009999990463257
2023-02-02,3.5
2023-02-03,3.2100000381469727
2023-02-06,2.9800000190734863
2023-02-07,2.9200000762939453
2023-02-08,2.819999933242798
2023-02-09,2.6700000762939453
2023-02-10,2.5199999809265137
2023-02-13,2.5999999046325684
2023-02-14,2.5799999237060547
2023-02-15,2.569999933242798
2023-02-16,2.440000057220459
2023-02-17,2.3499999046325684
2023-02-21,2.2100000381469727
2023-02-22,2.180000066757202
2023-02-23,2.140000104904175
2023-02-24,2.0999999046325684
2023-02-27,2.109999895095825
2023-02-28,2.130000114440918
2023-03-01,2.0299999713897705
2023-03-02,2.059999942779541
2023-03-03,2.0999999046325684
2023-03-06,2.009999990463257
2023-03-07,2.0199999809265137
2023-03-08,2.0399999618530273
2023-03-09,1.9900000095367432
2023-03-10,1.9900000095367432
2023-03-13,2.0899999141693115
2023-03-14,2.059999942779541
2023-03-15,2.009999990463257
2023-03-16,1.9600000381469727
2023-03-17,1.7450000047683716
2023-03-20,1.850000023841858
2023-03-21,2.0199999809265137
2023-03-22,1.9500000476837158
2023-03-23,2.0299999713897705
2023-03-24,2.0999999046325684
2023-03-27,1.9550000429153442
2023-03-28,1.9299999475479126
2023-03-29,1.940000057220459
2023-03-30,1.9199999570846558
2023-03-31,1.9800000190734863
2023-04-03,1.9600000381469727
2023-04-04,1.8899999856948853
2023-04-05,1.7300000190734863
2023-04-06,1.6399999856948853
2023-04-10,1.6100000143051147
2023-04-11,1.7000000476837158
2023-04-12,1.6799999475479126
2023-04-13,1.7599999904632568
2023-04-14,1.690000057220459
2023-04-17,1.7000000476837158
2023-04-18,1.649999976158142
2023-04-19,1.6699999570846558
2023-04-20,1.6699999570846558
2023-04-21,1.690000057220459
2023-04-24,1.7000000476837158
2023-04-25,1.6349999904632568
2023-04-26,1.5700000524520874
2023-04-27,1.6399999856948853
2023-04-28,1.6699999570846558
2023-05-01,1.7599999904632568
2023-05-02,1.7799999713897705
2023-05-03,1.7999999523162842
2023-05-04,1.8200000524520874
2023-05-05,1.9299999475479126
2023-05-08,1.8300000429153442
2023-05-09,1.809999942779541
2023-05-10,1.8600000143051147
2023-05-11,1.590000033378601
2023-05-12,1.559999942779541
2023-05-15,1.690000057220459
2023-05-16,1.6100000143051147
2023-05-17,1.6399999856948853
2023-05-18,1.659999966621399
2023-05-19,1.659999966621399
2023-05-22,1.7300000190734863
2023-05-23,1.6699999570846558
2023-05-24,1.6699999570846558
2023-05-25,1.5800000429153442
2023-05-26,1.600000023841858
2023-05-30,1.559999942779541
2023-05-31,1.5099999904632568
2023-06-01,1.4500000476837158
2023-06-02,1.4700000286102295
2023-06-05,1.4900000095367432
2023-06-06,1.6200000047683716
2023-06-07,1.7000000476837158
2023-06-08,1.7699999809265137
2023-06-09,1.690000057220459
2023-06-12,1.7400000095367432
2023-06-13,1.7899999618530273
2023-06-14,1.7200000286102295
2023-06-15,1.840000033378601
2023-06-16,1.8600000143051147
2023-06-20,1.7599999904632568
2023-06-21,1.659999966621399
2023-06-22,1.6399999856948853
2023-06-23,1.5299999713897705
2023-06-26,1.5399999618530273
2023-06-27,1.6399999856948853
2023-06-28,1.75
2023-06-29,1.7999999523162842
2023-06-30,1.6799999475479126
2023-07-03,1.8200000524520874
2023-07-05,1.7400000095367432
2023-07-06,1.6100000143051147
2023-07-07,1.7000000476837158
2023-07-10,1.7300000190734863
2023-07-11,1.7799999713897705
2023-07-12,1.7699999809265137
2023-07-13,1.8200000524520874
2023-07-14,1.659999966621399
2023-07-17,1.6699999570846558
2023-07-18,1.649999976158142
2023-07-19,1.7350000143051147
2023-07-20,1.7000000476837158
2023-07-21,1.7100000381469727
2023-07-24,1.7999999523162842
2023-07-25,1.7999999523162842
2023-07-26,1.9900000095367432
2023-07-27,1.7599999904632568
2023-07-28,1.850000023841858
2023-07-31,1.9299999475479126
2023-08-01,1.8899999856948853
2023-08-02,1.7999999523162842
2023-08-03,1.7599999904632568
2023-08-04,1.809999942779541
2023-08-07,1.7899999618530273
2023-08-08,1.7100000381469727
2023-08-09,1.659999966621399
2023-08-10,1.565000057220459
2023-08-11,1.5700000524520874
2023-08-14,1.5
2023-08-15,1.4299999475479126
2023-08-16,1.4199999570846558
2023-08-17,1.3700000047683716
2023-08-18,1.3600000143051147
2023-08-21,1.409999966621399
2023-08-22,1.409999966621399
2023-08-23,1.3899999856948853
2023-08-24,1.2999999523162842
2023-08-25,1.3300000429153442
2023-08-28,1.2799999713897705
2023-08-29,1.2999999523162842
2023-08-30,1.309999942779541
2023-08-31,1.2999999523162842
2023-09-01,1.309999942779541
2023-09-05,1.2799999713897705
2023-09-06,1.2400000095367432
2023-09-07,1.1399999856948853
2023-09-08,1.0700000524520874
2023-09-11,1.090000033378601
2023-09-12,1.0499999523162842
2023-09-13,1.0399999618530273
2023-09-14,1.0499999523162842
2023-09-15,1.0700000524520874
2023-09-18,1.024999976158142
2023-09-19,1.0499999523162842
2023-09-20,1.0399999618530273
2023-09-21,1.0199999809265137
2023-09-22,0.8669999837875366
2023-09-25,0.8799999952316284
2023-09-26,0.8500000238418579
2023-09-27,0.8169999718666077
2023-09-28,0.8029999732971191
2023-09-29,0.8009999990463257
2023-10-02,0.7749999761581421
2023-10-03,0.7279999852180481
2023-10-04,0.6980000138282776
2023-10-05,0.6499999761581421
2023-10-06,0.6499999761581421
2023-10-09,0.6600000262260437
2023-10-10,0.7009999752044678
2023-10-11,0.6499999761581421
2023-10-12,0.6200000047683716
2023-10-13,0.6000000238418579
2023-10-16,0.6010000109672546
2023-10-17,0.640999972820282
2023-10-18,0.6000000238418579
2023-10-19,0.597000002861023
2023-10-20,0.6050000190734863
2023-10-23,0.6050000190734863
2023-10-24,0.6150000095367432
2023-10-25,0.6290000081062317
2023-10-26,0.6110000014305115
2023-10-27,0.6000000238418579
2023-10-30,0.621999979019165
2023-10-31,0.640999972820282
2023-11-01,0.609000027179718
2023-11-02,0.6489999890327454
2023-11-03,0.6800000071525574
2023-11-06,0.6899999976158142
2023-11-07,0.7440000176429749
2023-11-08,0.7129999995231628
2023-11-09,0.6840000152587891
2023-11-10,0.5099999904632568
2023-11-13,0.45899999141693115
2023-11-14,0.4390000104904175
2023-11-15,0.4970000088214874
2023-11-16,0.4490000009536743
2023-11-17,0.4699999988079071
2023-11-20,0.45899999141693115
2023-11-21,0.4699999988079071
2023-11-22,0.48100000619888306
2023-11-24,0.47099998593330383
2023-11-27,0.46000000834465027
2023-11-28,0.5410000085830688
2023-11-29,0.531000018119812
2023-11-30,0.5249999761581421
2023-12-01,0.6110000014305115
2023-12-04,0.6949999928474426
2023-12-05,0.6420000195503235
2023-12-06,0.6230000257492065
2023-12-07,0.6420000195503235
2023-12-08,0.6700000166893005
2023-12-11,0.6539999842643738
2023-12-12,0.7490000128746033
2023-12-13,0.7400000095367432
2023-12-14,0.824999988079071
2023-12-15,0.8769999742507935
2023-12-18,0.7149999737739563
2023-12-19,0.753000020980835
2023-12-20,0.8190000057220459
2023-12-21,0.7950000166893005
2023-12-22,0.8709999918937683
2023-12-26,1.0
2023-12-27,1.0700000524520874
2023-12-28,1.059999942779541
2023-12-29,1.0
2024-01-02,1.190000057220459
2024-01-03,1.1399999856948853
2024-01-04,1.1200000047683716
2024-01-05,1.1399999856948853
2024-01-08,1.2599999904632568
2024-01-09,1.3799999952316284
2024-01-10,1.3300000429153442
2024-01-11,1.3200000524520874
2024-01-12,1.2400000095367432
2024-01-16,1.1799999475479126
2024-01-17,1.100000023841858
2024-01-18,0.9670000076293945
2024-01-19,1.0800000429153442
2024-01-22,1.190000057220459
2024-01-23,1.2200000286102295
2024-01-24,1.1799999475479126
2024-01-25,1.100000023841858
2024-01-26,1.1299999952316284
2024-01-29,1.190000057220459
2024-01-30,1.2200000286102295
2024-01-31,1.1399999856948853
2024-02-01,1.159999966621399
2024-02-02,1.159999966621399
2024-02-05,1.1699999570846558
2024-02-06,1.2000000476837158
2024-02-07,1.2400000095367432
2024-02-08,1.2100000381469727
2024-02-09,1.2100000381469727
2024-02-12,1.309999942779541
2024-02-13,1.1299999952316284
2024-02-14,1.159999966621399
2024-02-15,1.1399999856948853
2024-02-16,1.1399999856948853
2024-02-20,1.0700000524520874
2024-02-21,1.0199999809265137
2024-02-22,1.0099999904632568
2024-02-23,1.0199999809265137
2024-02-26,0.9860000014305115
2024-02-27,1.0199999809265137
2024-02-28,0.9649999737739563
2024-02-29,0.9869999885559082
2024-03-01,0.9800000190734863
2024-03-04,0.9369999766349792
2024-03-05,0.9039999842643738
2024-03-06,0.8980000019073486
2024-03-07,0.8339999914169312
2024-03-08,0.8309999704360962
2024-03-11,0.8199999928474426
2024-03-12,0.800000011920929
2024-03-13,0.8100000023841858
2024-03-14,0.7799999713897705
2024-03-15,0.8080000281333923
2024-03-18,0.878000020980835
2024-03-19,0.9200000166893005
2024-03-20,0.9990000128746033
2024-03-21,1.0
2024-03-22,0.925000011920929
2024-03-25,0.949999988079071
2024-03-26,0.9200000166893005
2024-03-27,0.972000002861023
2024-03-28,1.0499999523162842
2024-04-01,0.9580000042915344
2024-04-02,0.9470000267028809
2024-04-03,0.9800000190734863
2024-04-04,1.0499999523162842
2024-04-05,1.100000023841858
2024-04-08,1.149999976158142
2024-04-09,1.0700000524520874
2024-04-10,1.059999942779541
2024-04-11,0.9789999723434448
2024-04-12,0.8980000019073486
2024-04-15,0.9049999713897705
2024-04-16,0.9150000214576721
2024-04-17,0.9089999794960022
2024-04-18,0.9300000071525574
2024-04-19,0.8939999938011169
2024-04-22,0.9520000219345093
2024-04-23,1.0
2024-04-24,1.0
2024-04-25,1.0199999809265137
2024-04-26,1.0199999809265137
2024-04-29,1.0399999618530273
2024-04-30,0.9800000190734863
2024-05-01,0.9279999732971191
2024-05-02,1.0199999809265137
2024-05-03,1.0399999618530273
2024-05-06,1.0399999618530273
2024-05-07,1.0099999904632568
2024-05-08,1.0399999618530273
2024-05-09,1.0299999713897705
2024-05-10,0.9100000262260437
2024-05-13,0.9399999976158142
2024-05-14,0.9440000057220459
2024-05-15,0.9160000085830688
2024-05-16,0.9229999780654907
2024-05-17,0.902999997138977
2024-05-20,0.9279999732971191
2024-05-21,0.9480000138282776
2024-05-22,0.9330000281333923
2024-05-23,0.9089999794960022
2024-05-24,0.8960000276565552
2024-05-28,0.8769999742507935
2024-05-29,0.8899999856948853
2024-05-30,0.8999999761581421
2024-05-31,0.9160000085830688
2024-06-03,0.9359999895095825
2024-06-04,0.9300000071525574
2024-06-05,0.9200000166893005
2024-06-06,0.9100000262260437
2024-06-07,0.8970000147819519
2024-06-10,0.8809999823570251
2024-06-11,0.8999999761581421
2024-06-12,0.8370000123977661
2024-06-13,0.8199999928474426
2024-06-14,0.8100000023841858
2024-06-17,0.7870000004768372
2024-06-18,0.75
2024-06-20,0.8090000152587891
2024-06-21,0.7789999842643738
2024-06-24,0.800000011920929
2024-06-25,0.800000011920929
2024-06-26,0.8149999976158142
2024-06-27,0.8019999861717224
2024-06-28,0.7770000100135803
2024-07-01,0.7950000166893005
2024-07-02,0.7829999923706055
2024-07-03,0.7519999742507935
2024-07-05,0.800000011920929
2024-07-08,0.7910000085830688
2024-07-09,0.7490000128746033
2024-07-10,0.7519999742507935
2024-07-11,0.7639999985694885
2024-07-12,0.7789999842643738
2024-07-15,0.8999999761581421
2024-07-16,0.906000018119812
2024-07-17,0.9390000104904175
2024-07-18,0.8650000095367432
2024-07-19,0.8999999761581421
2024-07-22,0.8970000147819519
2024-07-23,0.859000027179718
2024-07-24,0.8299999833106995
2024-07-25,0.8209999799728394
2024-07-26,0.8619999885559082
2024-07-29,0.8460000157356262
2024-07-30,0.8330000042915344
2024-07-31,0.8100000023841858
2024-08-01,0.8180000185966492
2024-08-02,0.7900000214576721
2024-08-05,0.7350000143051147
2024-08-06,0.7400000095367432
2024-08-07,0.7760000228881836
2024-08-08,0.7919999957084656
2024-08-09,0.6079999804496765
2024-08-12,0.5889999866485596
2024-08-13,0.7099999785423279
2024-08-14,0.6060000061988831
2024-08-15,0.6570000052452087
2024-08-16,0.6660000085830688
2024-08-19,0.6079999804496765
2024-08-20,0.5479999780654907
2024-08-21,0.5929999947547913
2024-08-22,0.574999988079071
2024-08-23,0.5889999866485596
2024-08-26,0.5609999895095825
2024-08-27,0.550000011920929
2024-08-28,0.5479999780654907
2024-08-29,0.5249999761581421
2024-08-30,0.5350000262260437
2024-09-03,0.5440000295639038
2024-09-04,0.550000011920929
2024-09-05,0.5550000071525574
2024-09-06,0.5509999990463257
2024-09-09,0.5699999928474426
2024-09-10,0.578000009059906
2024-09-11,0.5759999752044678
2024-09-12,0.6100000143051147
2024-09-13,0.699999988079071
2024-09-16,0.7210000157356262
2024-09-17,0.7599999904632568
2024-09-18,0.7570000290870667
2024-09-19,0.7739999890327454
2024-09-20,0.7400000095367432
2024-09-23,0.7409999966621399
2024-09-24,0.7200000286102295
2024-09-25,0.7419999837875366
2024-09-26,0.7099999785423279
2024-09-27,0.7450000047683716
2024-09-30,0.7580000162124634
2024-10-01,0.7360000014305115
2024-10-02,0.7210000157356262
2024-10-03,0.6759999990463257
2024-10-04,0.7179999947547913
2024-10-07,0.7149999737739563
2024-10-08,0.7139999866485596
2024-10-09,0.7149999737739563
2024-10-10,0.7070000171661377
2024-10-11,0.75
2024-10-14,0.7149999737739563
2024-10-15,0.7099999785423279
2024-10-16,0.7289999723434448
2024-10-17,0.7300000190734863
2024-10-18,0.7239999771118164
2024-10-21,0.8349999785423279
2024-10-22,0.8489999771118164
2024-10-23,0.8339999914169312
2024-10-24,0.7910000085830688
2024-10-25,0.7770000100135803
2024-10-28,0.824999988079071
2024-10-29,0.8410000205039978
2024-10-30,0.828000009059906
2024-10-31,1.1699999570846558
2024-11-01,1.309999942779541
2024-11-04,1.2400000095367432
2024-11-05,1.2100000381469727
2024-11-06,1.1299999952316284
2024-11-07,1.100000023841858
2024-11-08,1.1299999952316284
2024-11-11,0.8999999761581421
2024-11-12,1.0800000429153442
2024-11-13,0.9480000138282776
2024-11-14,1.1100000143051147
2024-11-15,1.159999966621399
2024-11-18,1.1100000143051147
2024-11-19,1.1299999952316284
2024-11-20,1.1299999952316284
2024-11-21,1.149999976158142
