Date,BCTX
2022-10-28,5.429999828338623
2022-10-31,5.5
2022-11-01,5.329999923706055
2022-11-02,5.349999904632568
2022-11-03,5.639999866485596
2022-11-04,5.739999771118164
2022-11-07,6.150000095367432
2022-11-08,6.099999904632568
2022-11-09,5.570000171661377
2022-11-10,5.869999885559082
2022-11-11,5.75
2022-11-14,5.579999923706055
2022-11-15,5.489999771118164
2022-11-16,5.670000076293945
2022-11-17,5.690000057220459
2022-11-18,5.639999866485596
2022-11-21,5.670000076293945
2022-11-22,5.550000190734863
2022-11-23,5.679999828338623
2022-11-25,5.809999942779541
2022-11-28,5.659999847412109
2022-11-29,5.619999885559082
2022-11-30,5.369999885559082
2022-12-01,5.590000152587891
2022-12-02,5.53000020980835
2022-12-05,5.809999942779541
2022-12-06,5.900000095367432
2022-12-07,5.639999866485596
2022-12-08,5.769999980926514
2022-12-09,5.699999809265137
2022-12-12,5.849999904632568
2022-12-13,5.889999866485596
2022-12-14,5.809999942779541
2022-12-15,5.619999885559082
2022-12-16,5.75
2022-12-19,5.440000057220459
2022-12-20,5.269999980926514
2022-12-21,5.099999904632568
2022-12-22,4.75
2022-12-23,4.599999904632568
2022-12-27,4.28000020980835
2022-12-28,4.550000190734863
2022-12-29,4.5
2022-12-30,4.369999885559082
2023-01-03,4.590000152587891
2023-01-04,5.230000019073486
2023-01-05,5.320000171661377
2023-01-06,5.369999885559082
2023-01-09,5.510000228881836
2023-01-10,6.039999961853027
2023-01-11,6.5
2023-01-12,6.570000171661377
2023-01-13,6.650000095367432
2023-01-17,6.940000057220459
2023-01-18,6.449999809265137
2023-01-19,7.050000190734863
2023-01-20,7.039999961853027
2023-01-23,7.440000057220459
2023-01-24,7.420000076293945
2023-01-25,7.179999828338623
2023-01-26,7.53000020980835
2023-01-27,7.550000190734863
2023-01-30,7.369999885559082
2023-01-31,7.480000019073486
2023-02-01,7.46999979019165
2023-02-02,6.829999923706055
2023-02-03,7.070000171661377
2023-02-06,7.230000019073486
2023-02-07,6.960000038146973
2023-02-08,7.0
2023-02-09,7.179999828338623
2023-02-10,6.829999923706055
2023-02-13,6.800000190734863
2023-02-14,7.630000114440918
2023-02-15,7.989999771118164
2023-02-16,7.570000171661377
2023-02-17,7.369999885559082
2023-02-21,6.860000133514404
2023-02-22,7.360000133514404
2023-02-23,7.210000038146973
2023-02-24,7.159999847412109
2023-02-27,6.949999809265137
2023-02-28,7.079999923706055
2023-03-01,7.170000076293945
2023-03-02,7.150000095367432
2023-03-03,7.440000057220459
2023-03-06,7.329999923706055
2023-03-07,7.190000057220459
2023-03-08,6.980000019073486
2023-03-09,6.269999980926514
2023-03-10,6.119999885559082
2023-03-13,6.78000020980835
2023-03-14,7.0
2023-03-15,7.0
2023-03-16,7.170000076293945
2023-03-17,7.019999980926514
2023-03-20,6.989999771118164
2023-03-21,6.78000020980835
2023-03-22,6.75
2023-03-23,6.840000152587891
2023-03-24,6.940000057220459
2023-03-27,7.170000076293945
2023-03-28,6.920000076293945
2023-03-29,7.119999885559082
2023-03-30,7.170000076293945
2023-03-31,7.449999809265137
2023-04-03,7.210000038146973
2023-04-04,7.059999942779541
2023-04-05,7.170000076293945
2023-04-06,7.050000190734863
2023-04-10,7.300000190734863
2023-04-11,7.050000190734863
2023-04-12,7.139999866485596
2023-04-13,7.090000152587891
2023-04-14,7.199999809265137
2023-04-17,7.579999923706055
2023-04-18,7.239999771118164
2023-04-19,7.199999809265137
2023-04-20,7.25
2023-04-21,7.349999904632568
2023-04-24,7.139999866485596
2023-04-25,6.909999847412109
2023-04-26,6.989999771118164
2023-04-27,7.110000133514404
2023-04-28,7.440000057220459
2023-05-01,7.099999904632568
2023-05-02,6.940000057220459
2023-05-03,7.059999942779541
2023-05-04,7.0
2023-05-05,7.0
2023-05-08,7.21999979019165
2023-05-09,7.289999961853027
2023-05-10,7.119999885559082
2023-05-11,6.960000038146973
2023-05-12,6.5
2023-05-15,6.570000171661377
2023-05-16,6.309999942779541
2023-05-17,6.170000076293945
2023-05-18,5.900000095367432
2023-05-19,6.230000019073486
2023-05-22,6.21999979019165
2023-05-23,6.320000171661377
2023-05-24,6.03000020980835
2023-05-25,6.050000190734863
2023-05-26,5.869999885559082
2023-05-30,5.800000190734863
2023-05-31,5.929999828338623
2023-06-01,6.269999980926514
2023-06-02,6.170000076293945
2023-06-05,6.340000152587891
2023-06-06,6.119999885559082
2023-06-07,6.150000095367432
2023-06-08,6.289999961853027
2023-06-09,6.210000038146973
2023-06-12,5.909999847412109
2023-06-13,5.75
2023-06-14,5.929999828338623
2023-06-15,6.059999942779541
2023-06-16,6.03000020980835
2023-06-20,5.75
2023-06-21,5.71999979019165
2023-06-22,5.949999809265137
2023-06-23,6.139999866485596
2023-06-26,6.510000228881836
2023-06-27,5.989999771118164
2023-06-28,6.039999961853027
2023-06-29,6.269999980926514
2023-06-30,6.420000076293945
2023-07-03,6.670000076293945
2023-07-05,6.380000114440918
2023-07-06,6.210000038146973
2023-07-07,6.440000057220459
2023-07-10,6.489999771118164
2023-07-11,6.519999980926514
2023-07-12,6.5
2023-07-13,6.559999942779541
2023-07-14,6.449999809265137
2023-07-17,6.480000019073486
2023-07-18,6.519999980926514
2023-07-19,6.400000095367432
2023-07-20,6.440000057220459
2023-07-21,6.400000095367432
2023-07-24,6.309999942779541
2023-07-25,6.179999828338623
2023-07-26,6.050000190734863
2023-07-27,6.0
2023-07-28,6.269999980926514
2023-07-31,6.690000057220459
2023-08-01,6.800000190734863
2023-08-02,6.909999847412109
2023-08-03,6.829999923706055
2023-08-04,6.659999847412109
2023-08-07,6.599999904632568
2023-08-08,6.630000114440918
2023-08-09,6.739999771118164
2023-08-10,6.929999828338623
2023-08-11,6.96999979019165
2023-08-14,7.0
2023-08-15,6.920000076293945
2023-08-16,7.010000228881836
2023-08-17,7.019999980926514
2023-08-18,7.0
2023-08-21,6.940000057220459
2023-08-22,7.039999961853027
2023-08-23,7.139999866485596
2023-08-24,7.360000133514404
2023-08-25,7.53000020980835
2023-08-28,7.489999771118164
2023-08-29,7.039999961853027
2023-08-30,7.070000171661377
2023-08-31,7.190000057220459
2023-09-01,6.900000095367432
2023-09-05,6.829999923706055
2023-09-06,6.639999866485596
2023-09-07,6.690000057220459
2023-09-08,6.480000019073486
2023-09-11,6.349999904632568
2023-09-12,6.260000228881836
2023-09-13,6.070000171661377
2023-09-14,6.269999980926514
2023-09-15,6.079999923706055
2023-09-18,5.869999885559082
2023-09-19,5.820000171661377
2023-09-20,5.860000133514404
2023-09-21,5.769999980926514
2023-09-22,5.420000076293945
2023-09-25,5.510000228881836
2023-09-26,5.559999942779541
2023-09-27,5.840000152587891
2023-09-28,5.840000152587891
2023-09-29,6.25
2023-10-02,5.960000038146973
2023-10-03,5.949999809265137
2023-10-04,5.800000190734863
2023-10-05,5.900000095367432
2023-10-06,5.800000190734863
2023-10-09,5.610000133514404
2023-10-10,5.599999904632568
2023-10-11,5.539999961853027
2023-10-12,5.199999809265137
2023-10-13,4.900000095367432
2023-10-16,5.670000076293945
2023-10-17,5.699999809265137
2023-10-18,5.400000095367432
2023-10-19,5.440000057220459
2023-10-20,5.139999866485596
2023-10-23,5.099999904632568
2023-10-24,4.940000057220459
2023-10-25,4.860000133514404
2023-10-26,4.340000152587891
2023-10-27,3.7899999618530273
2023-10-30,4.0
2023-10-31,4.25
2023-11-01,3.930000066757202
2023-11-02,3.930000066757202
2023-11-03,4.300000190734863
2023-11-06,4.300000190734863
2023-11-07,4.21999979019165
2023-11-08,4.059999942779541
2023-11-09,3.9700000286102295
2023-11-10,3.940000057220459
2023-11-13,3.940000057220459
2023-11-14,4.150000095367432
2023-11-15,4.400000095367432
2023-11-16,4.110000133514404
2023-11-17,4.349999904632568
2023-11-20,4.440000057220459
2023-11-21,4.449999809265137
2023-11-22,4.570000171661377
2023-11-24,4.989999771118164
2023-11-27,4.929999828338623
2023-11-28,4.980000019073486
2023-11-29,5.119999885559082
2023-11-30,5.289999961853027
2023-12-01,5.380000114440918
2023-12-04,5.349999904632568
2023-12-05,5.260000228881836
2023-12-06,5.059999942779541
2023-12-07,4.900000095367432
2023-12-08,4.71999979019165
2023-12-11,4.570000171661377
2023-12-12,4.130000114440918
2023-12-13,4.090000152587891
2023-12-14,4.199999809265137
2023-12-15,4.130000114440918
2023-12-18,4.130000114440918
2023-12-19,3.940000057220459
2023-12-20,4.079999923706055
2023-12-21,4.010000228881836
2023-12-22,4.380000114440918
2023-12-26,5.190000057220459
2023-12-27,5.25
2023-12-28,5.46999979019165
2023-12-29,5.849999904632568
2024-01-02,5.340000152587891
2024-01-03,5.0
2024-01-04,5.329999923706055
2024-01-05,5.389999866485596
2024-01-08,5.369999885559082
2024-01-09,4.840000152587891
2024-01-10,4.449999809265137
2024-01-11,4.25
2024-01-12,4.389999866485596
2024-01-16,4.159999847412109
2024-01-17,4.440000057220459
2024-01-18,4.400000095367432
2024-01-19,4.150000095367432
2024-01-22,4.210000038146973
2024-01-23,4.019999980926514
2024-01-24,3.930000066757202
2024-01-25,3.9600000381469727
2024-01-26,4.0
2024-01-29,4.28000020980835
2024-01-30,4.300000190734863
2024-01-31,4.119999885559082
2024-02-01,3.890000104904175
2024-02-02,3.890000104904175
2024-02-05,3.930000066757202
2024-02-06,4.139999866485596
2024-02-07,3.940000057220459
2024-02-08,3.9200000762939453
2024-02-09,3.9200000762939453
2024-02-12,3.75
2024-02-13,3.430000066757202
2024-02-14,3.319999933242798
2024-02-15,3.2300000190734863
2024-02-16,3.2300000190734863
2024-02-20,3.4200000762939453
2024-02-21,3.569999933242798
2024-02-22,3.569999933242798
2024-02-23,3.4800000190734863
2024-02-26,3.2799999713897705
2024-02-27,3.430000066757202
2024-02-28,3.4000000953674316
2024-02-29,3.4600000381469727
2024-03-01,3.4700000286102295
2024-03-04,3.380000114440918
2024-03-05,3.4000000953674316
2024-03-06,3.119999885559082
2024-03-07,2.9000000953674316
2024-03-08,2.950000047683716
2024-03-11,3.0
2024-03-12,2.9700000286102295
2024-03-13,2.950000047683716
2024-03-14,2.9800000190734863
2024-03-15,2.950000047683716
2024-03-18,2.9000000953674316
2024-03-19,2.7100000381469727
2024-03-20,2.240000009536743
2024-03-21,2.2799999713897705
2024-03-22,2.5199999809265137
2024-03-25,2.8499999046325684
2024-03-26,2.5399999618530273
2024-03-27,2.6700000762939453
2024-03-28,2.859999895095825
2024-04-01,2.8299999237060547
2024-04-02,2.75
2024-04-03,2.880000114440918
2024-04-04,2.7899999618530273
2024-04-05,2.7200000286102295
2024-04-08,2.930000066757202
2024-04-09,2.8499999046325684
2024-04-10,2.7300000190734863
2024-04-11,2.680000066757202
2024-04-12,2.490000009536743
2024-04-15,2.319999933242798
2024-04-16,2.2799999713897705
2024-04-17,2.1600000858306885
2024-04-18,2.1500000953674316
2024-04-19,2.0199999809265137
2024-04-22,2.200000047683716
2024-04-23,2.319999933242798
2024-04-24,2.190000057220459
2024-04-25,2.240000009536743
2024-04-26,2.1700000762939453
2024-04-29,2.1600000858306885
2024-04-30,2.1700000762939453
2024-05-01,2.109999895095825
2024-05-02,2.240000009536743
2024-05-03,2.259999990463257
2024-05-06,2.2699999809265137
2024-05-07,2.190000057220459
2024-05-08,2.240000009536743
2024-05-09,2.259999990463257
2024-05-10,2.25
2024-05-13,2.2300000190734863
2024-05-14,2.109999895095825
2024-05-15,1.6299999952316284
2024-05-16,1.3799999952316284
2024-05-17,1.3899999856948853
2024-05-20,1.4900000095367432
2024-05-21,1.4900000095367432
2024-05-22,1.5
2024-05-23,1.4299999475479126
2024-05-24,1.440000057220459
2024-05-28,1.3700000047683716
2024-05-29,1.5399999618530273
2024-05-30,1.590000033378601
2024-05-31,1.690000057220459
2024-06-03,1.5299999713897705
2024-06-04,1.399999976158142
2024-06-05,1.4600000381469727
2024-06-06,1.440000057220459
2024-06-07,1.3899999856948853
2024-06-10,1.3899999856948853
2024-06-11,1.340000033378601
2024-06-12,1.309999942779541
2024-06-13,1.3600000143051147
2024-06-14,1.4199999570846558
2024-06-17,1.4800000190734863
2024-06-18,1.340000033378601
2024-06-20,1.2799999713897705
2024-06-21,1.2000000476837158
2024-06-24,1.1200000047683716
2024-06-25,0.9599999785423279
2024-06-26,1.1100000143051147
2024-06-27,1.0399999618530273
2024-06-28,1.1399999856948853
2024-07-01,1.090000033378601
2024-07-02,1.0099999904632568
2024-07-03,1.0
2024-07-05,1.0099999904632568
2024-07-08,1.059999942779541
2024-07-09,1.0299999713897705
2024-07-10,1.0099999904632568
2024-07-11,0.9100000262260437
2024-07-12,0.8799999952316284
2024-07-15,0.9300000071525574
2024-07-16,0.9800000190734863
2024-07-17,0.9200000166893005
2024-07-18,0.7599999904632568
2024-07-19,0.7900000214576721
2024-07-22,0.6899999976158142
2024-07-23,0.699999988079071
2024-07-24,0.7699999809265137
2024-07-25,0.7699999809265137
2024-07-26,0.7599999904632568
2024-07-29,0.7400000095367432
2024-07-30,0.7400000095367432
2024-07-31,0.75
2024-08-01,0.7300000190734863
2024-08-02,0.699999988079071
2024-08-05,0.6299999952316284
2024-08-06,0.6100000143051147
2024-08-07,0.6000000238418579
2024-08-08,0.6000000238418579
2024-08-09,0.6000000238418579
2024-08-12,0.6100000143051147
2024-08-13,0.5799999833106995
2024-08-14,0.550000011920929
2024-08-15,0.5600000023841858
2024-08-16,0.5600000023841858
2024-08-19,0.6100000143051147
2024-08-20,0.6600000262260437
2024-08-21,0.75
2024-08-22,0.8199999928474426
2024-08-23,0.8600000143051147
2024-08-26,0.8199999928474426
2024-08-27,0.8100000023841858
2024-08-28,0.800000011920929
2024-08-29,0.7400000095367432
2024-08-30,0.7900000214576721
2024-09-03,0.7099999785423279
2024-09-04,0.7200000286102295
2024-09-05,0.699999988079071
2024-09-06,0.7300000190734863
2024-09-09,0.6800000071525574
2024-09-10,0.6200000047683716
2024-09-11,0.6399999856948853
2024-09-12,0.6299999952316284
2024-09-13,0.5600000023841858
2024-09-16,0.49000000953674316
2024-09-17,0.4699999988079071
2024-09-18,0.5199999809265137
2024-09-19,0.6000000238418579
2024-09-20,0.6499999761581421
2024-09-23,0.6800000071525574
2024-09-24,0.6299999952316284
2024-09-25,0.7599999904632568
2024-09-26,0.7099999785423279
2024-09-27,0.8799999952316284
2024-09-30,1.2400000095367432
2024-10-01,0.8100000023841858
2024-10-02,1.0099999904632568
2024-10-03,0.9599999785423279
2024-10-04,0.9800000190734863
2024-10-07,1.0700000524520874
2024-10-08,1.0800000429153442
2024-10-09,0.9300000071525574
2024-10-10,1.0099999904632568
2024-10-11,0.9900000095367432
2024-10-14,0.8999999761581421
2024-10-15,0.8999999761581421
2024-10-16,0.8399999737739563
2024-10-17,0.8500000238418579
2024-10-18,0.8399999737739563
2024-10-21,0.800000011920929
2024-10-22,0.8700000047683716
2024-10-23,0.9200000166893005
2024-10-24,0.8899999856948853
2024-10-25,0.8700000047683716
2024-10-28,0.8899999856948853
2024-10-29,0.8299999833106995
2024-10-30,0.7699999809265137
2024-10-31,0.8100000023841858
2024-11-01,0.7900000214576721
2024-11-04,0.7699999809265137
2024-11-05,0.7300000190734863
2024-11-06,0.7099999785423279
2024-11-07,0.7099999785423279
2024-11-08,0.699999988079071
2024-11-11,0.6800000071525574
2024-11-12,0.6499999761581421
2024-11-13,0.6000000238418579
2024-11-14,0.6000000238418579
2024-11-15,0.6000000238418579
2024-11-18,0.6000000238418579
2024-11-19,0.5699999928474426
2024-11-20,0.6000000238418579
2024-11-21,0.7900000214576721
