Date,INVZ
2022-12-29,3.7699999809265137
2022-12-30,3.930000066757202
2023-01-03,3.8499999046325684
2023-01-04,3.9700000286102295
2023-01-05,3.9700000286102295
2023-01-06,4.119999885559082
2023-01-09,4.239999771118164
2023-01-10,4.460000038146973
2023-01-11,4.670000076293945
2023-01-12,4.809999942779541
2023-01-13,5.090000152587891
2023-01-17,5.269999980926514
2023-01-18,5.25
2023-01-19,5.130000114440918
2023-01-20,5.260000228881836
2023-01-23,5.369999885559082
2023-01-24,5.28000020980835
2023-01-25,5.239999771118164
2023-01-26,5.119999885559082
2023-01-27,5.329999923706055
2023-01-30,5.079999923706055
2023-01-31,5.579999923706055
2023-02-01,5.590000152587891
2023-02-02,5.800000190734863
2023-02-03,5.639999866485596
2023-02-06,5.449999809265137
2023-02-07,5.21999979019165
2023-02-08,5.079999923706055
2023-02-09,4.829999923706055
2023-02-10,4.679999828338623
2023-02-13,4.539999961853027
2023-02-14,4.570000171661377
2023-02-15,4.599999904632568
2023-02-16,4.429999828338623
2023-02-17,4.409999847412109
2023-02-21,4.21999979019165
2023-02-22,4.309999942779541
2023-02-23,4.260000228881836
2023-02-24,4.320000171661377
2023-02-27,4.570000171661377
2023-02-28,4.75
2023-03-01,4.039999961853027
2023-03-02,3.9649999141693115
2023-03-03,4.309999942779541
2023-03-06,4.150000095367432
2023-03-07,3.990000009536743
2023-03-08,4.119999885559082
2023-03-09,3.9800000190734863
2023-03-10,3.9700000286102295
2023-03-13,3.940000057220459
2023-03-14,3.859999895095825
2023-03-15,3.819999933242798
2023-03-16,3.9000000953674316
2023-03-17,3.869999885559082
2023-03-20,3.700000047683716
2023-03-21,3.7799999713897705
2023-03-22,3.5999999046325684
2023-03-23,3.549999952316284
2023-03-24,3.4000000953674316
2023-03-27,3.25
2023-03-28,3.1700000762939453
2023-03-29,3.2799999713897705
2023-03-30,3.2799999713897705
2023-03-31,3.5
2023-04-03,3.3299999237060547
2023-04-04,3.109999895095825
2023-04-05,3.0899999141693115
2023-04-06,3.0299999713897705
2023-04-10,3.0799999237060547
2023-04-11,3.049999952316284
2023-04-12,2.930000066757202
2023-04-13,3.009999990463257
2023-04-14,2.890000104904175
2023-04-17,2.890000104904175
2023-04-18,2.9100000858306885
2023-04-19,2.799999952316284
2023-04-20,2.609999895095825
2023-04-21,2.619999885559082
2023-04-24,2.700000047683716
2023-04-25,2.5899999141693115
2023-04-26,2.5799999237060547
2023-04-27,2.609999895095825
2023-04-28,2.5
2023-05-01,2.3399999141693115
2023-05-02,2.180000066757202
2023-05-03,2.25
2023-05-04,2.180000066757202
2023-05-05,2.3499999046325684
2023-05-08,2.549999952316284
2023-05-09,2.509999990463257
2023-05-10,2.4700000286102295
2023-05-11,2.4000000953674316
2023-05-12,2.509999990463257
2023-05-15,2.7100000381469727
2023-05-16,2.7200000286102295
2023-05-17,2.9100000858306885
2023-05-18,2.9049999713897705
2023-05-19,2.619999885559082
2023-05-22,2.8399999141693115
2023-05-23,2.8399999141693115
2023-05-24,2.7200000286102295
2023-05-25,2.6700000762939453
2023-05-26,2.809999942779541
2023-05-30,3.059999942779541
2023-05-31,2.940000057220459
2023-06-01,2.930000066757202
2023-06-02,3.0399999618530273
2023-06-05,2.819999933242798
2023-06-06,2.950000047683716
2023-06-07,2.9100000858306885
2023-06-08,2.890000104904175
2023-06-09,2.799999952316284
2023-06-12,2.8499999046325684
2023-06-13,2.990000009536743
2023-06-14,2.8399999141693115
2023-06-15,3.0
2023-06-16,3.0999999046325684
2023-06-20,2.7899999618530273
2023-06-21,2.6600000858306885
2023-06-22,2.640000104904175
2023-06-23,2.5999999046325684
2023-06-26,2.5299999713897705
2023-06-27,2.6500000953674316
2023-06-28,2.630000114440918
2023-06-29,2.8299999237060547
2023-06-30,2.8399999141693115
2023-07-03,2.950000047683716
2023-07-05,2.799999952316284
2023-07-06,2.9100000858306885
2023-07-07,3.1500000953674316
2023-07-10,3.450000047683716
2023-07-11,3.369999885559082
2023-07-12,3.4700000286102295
2023-07-13,3.369999885559082
2023-07-14,3.1700000762939453
2023-07-17,3.2899999618530273
2023-07-18,3.390000104904175
2023-07-19,3.380000114440918
2023-07-20,3.240000009536743
2023-07-21,3.2100000381469727
2023-07-24,3.25
2023-07-25,3.259999990463257
2023-07-26,3.259999990463257
2023-07-27,3.130000114440918
2023-07-28,3.4100000858306885
2023-07-31,4.099999904632568
2023-08-01,4.03000020980835
2023-08-02,4.070000171661377
2023-08-03,3.890000104904175
2023-08-04,3.7100000381469727
2023-08-07,3.5299999713897705
2023-08-08,3.4100000858306885
2023-08-09,3.140000104904175
2023-08-10,2.259999990463257
2023-08-11,2.319999933242798
2023-08-14,2.299999952316284
2023-08-15,2.2100000381469727
2023-08-16,2.2300000190734863
2023-08-17,2.1500000953674316
2023-08-18,2.1500000953674316
2023-08-21,2.1600000858306885
2023-08-22,2.0999999046325684
2023-08-23,2.2899999618530273
2023-08-24,2.075000047683716
2023-08-25,2.1500000953674316
2023-08-28,2.2200000286102295
2023-08-29,2.390000104904175
2023-08-30,2.359999895095825
2023-08-31,2.2899999618530273
2023-09-01,2.359999895095825
2023-09-05,2.440000057220459
2023-09-06,2.359999895095825
2023-09-07,2.3499999046325684
2023-09-08,2.240000009536743
2023-09-11,2.259999990463257
2023-09-12,2.2200000286102295
2023-09-13,2.1700000762939453
2023-09-14,2.2100000381469727
2023-09-15,2.2200000286102295
2023-09-18,2.1500000953674316
2023-09-19,2.0899999141693115
2023-09-20,2.049999952316284
2023-09-21,1.9299999475479126
2023-09-22,1.9600000381469727
2023-09-25,1.9500000476837158
2023-09-26,1.7400000095367432
2023-09-27,1.7899999618530273
2023-09-28,1.909999966621399
2023-09-29,1.9500000476837158
2023-10-02,1.940000057220459
2023-10-03,1.8899999856948853
2023-10-04,1.8799999952316284
2023-10-05,1.7799999713897705
2023-10-06,1.7300000190734863
2023-10-09,1.690000057220459
2023-10-10,1.7949999570846558
2023-10-11,1.6799999475479126
2023-10-12,1.5800000429153442
2023-10-13,1.5700000524520874
2023-10-16,1.6299999952316284
2023-10-17,1.6200000047683716
2023-10-18,1.5
2023-10-19,1.4199999570846558
2023-10-20,1.399999976158142
2023-10-23,1.3700000047683716
2023-10-24,1.440000057220459
2023-10-25,1.4299999475479126
2023-10-26,1.3799999952316284
2023-10-27,1.350000023841858
2023-10-30,1.350000023841858
2023-10-31,1.5
2023-11-01,1.4199999570846558
2023-11-02,1.590000033378601
2023-11-03,1.600000023841858
2023-11-06,1.690000057220459
2023-11-07,1.659999966621399
2023-11-08,1.840000033378601
2023-11-09,1.7400000095367432
2023-11-10,1.850000023841858
2023-11-13,1.9600000381469727
2023-11-14,2.140000104904175
2023-11-15,2.069999933242798
2023-11-16,1.850000023841858
2023-11-17,2.190000057220459
2023-11-20,2.059999942779541
2023-11-21,1.9199999570846558
2023-11-22,1.9199999570846558
2023-11-24,1.9900000095367432
2023-11-27,1.8799999952316284
2023-11-28,1.809999942779541
2023-11-29,1.7799999713897705
2023-11-30,1.7100000381469727
2023-12-01,1.7799999713897705
2023-12-04,1.7899999618530273
2023-12-05,1.75
2023-12-06,1.7899999618530273
2023-12-07,1.7899999618530273
2023-12-08,1.7999999523162842
2023-12-11,2.299999952316284
2023-12-12,2.5999999046325684
2023-12-13,2.5199999809265137
2023-12-14,2.880000114440918
2023-12-15,2.6600000858306885
2023-12-18,2.549999952316284
2023-12-19,2.6500000953674316
2023-12-20,2.549999952316284
2023-12-21,2.5899999141693115
2023-12-22,2.5999999046325684
2023-12-26,2.549999952316284
2023-12-27,2.740000009536743
2023-12-28,2.680000066757202
2023-12-29,2.5299999713897705
2024-01-02,2.5799999237060547
2024-01-03,2.450000047683716
2024-01-04,2.4100000858306885
2024-01-05,2.3299999237060547
2024-01-08,2.2799999713897705
2024-01-09,2.2200000286102295
2024-01-10,2.1700000762939453
2024-01-11,2.140000104904175
2024-01-12,1.9500000476837158
2024-01-16,1.8600000143051147
2024-01-17,1.7899999618530273
2024-01-18,1.7599999904632568
2024-01-19,1.7699999809265137
2024-01-22,1.850000023841858
2024-01-23,1.9199999570846558
2024-01-24,1.7200000286102295
2024-01-25,1.7200000286102295
2024-01-26,1.690000057220459
2024-01-29,1.7599999904632568
2024-01-30,1.649999976158142
2024-01-31,1.7100000381469727
2024-02-01,1.7000000476837158
2024-02-02,1.659999966621399
2024-02-05,1.5399999618530273
2024-02-06,1.600000023841858
2024-02-07,1.5800000429153442
2024-02-08,1.6399999856948853
2024-02-09,1.6699999570846558
2024-02-12,1.7400000095367432
2024-02-13,1.5800000429153442
2024-02-14,1.659999966621399
2024-02-15,1.6799999475479126
2024-02-16,1.6699999570846558
2024-02-20,1.649999976158142
2024-02-21,1.6299999952316284
2024-02-22,1.6200000047683716
2024-02-23,1.4600000381469727
2024-02-26,1.6200000047683716
2024-02-27,1.6799999475479126
2024-02-28,1.6100000143051147
2024-02-29,1.590000033378601
2024-03-01,1.6200000047683716
2024-03-04,1.600000023841858
2024-03-05,1.559999942779541
2024-03-06,1.5299999713897705
2024-03-07,1.5099999904632568
2024-03-08,1.4600000381469727
2024-03-11,1.399999976158142
2024-03-12,1.399999976158142
2024-03-13,1.3700000047683716
2024-03-14,1.2999999523162842
2024-03-15,1.309999942779541
2024-03-18,1.309999942779541
2024-03-19,1.309999942779541
2024-03-20,1.3700000047683716
2024-03-21,1.4299999475479126
2024-03-22,1.3200000524520874
2024-03-25,1.309999942779541
2024-03-26,1.3300000429153442
2024-03-27,1.3300000429153442
2024-03-28,1.350000023841858
2024-04-01,1.4700000286102295
2024-04-02,1.3700000047683716
2024-04-03,1.4700000286102295
2024-04-04,1.4800000190734863
2024-04-05,1.4600000381469727
2024-04-08,1.409999966621399
2024-04-09,1.3899999856948853
2024-04-10,1.3300000429153442
2024-04-11,1.3200000524520874
2024-04-12,1.2000000476837158
2024-04-15,1.149999976158142
2024-04-16,1.0700000524520874
2024-04-17,1.0700000524520874
2024-04-18,1.059999942779541
2024-04-19,1.0099999904632568
2024-04-22,0.949999988079071
2024-04-23,0.9620000123977661
2024-04-24,1.0099999904632568
2024-04-25,1.0199999809265137
2024-04-26,1.1799999475479126
2024-04-29,1.1699999570846558
2024-04-30,1.149999976158142
2024-05-01,1.1399999856948853
2024-05-02,1.1200000047683716
2024-05-03,1.2100000381469727
2024-05-06,1.25
2024-05-07,1.1200000047683716
2024-05-08,1.2999999523162842
2024-05-09,1.2699999809265137
2024-05-10,1.1799999475479126
2024-05-13,1.2000000476837158
2024-05-14,1.2699999809265137
2024-05-15,1.2200000286102295
2024-05-16,1.159999966621399
2024-05-17,1.2200000286102295
2024-05-20,1.1699999570846558
2024-05-21,1.149999976158142
2024-05-22,1.1100000143051147
2024-05-23,1.0800000429153442
2024-05-24,1.1100000143051147
2024-05-28,1.149999976158142
2024-05-29,1.090000033378601
2024-05-30,1.1100000143051147
2024-05-31,1.0499999523162842
2024-06-03,1.0299999713897705
2024-06-04,1.0099999904632568
2024-06-05,1.0199999809265137
2024-06-06,1.0
2024-06-07,1.059999942779541
2024-06-10,1.0199999809265137
2024-06-11,1.0099999904632568
2024-06-12,1.0099999904632568
2024-06-13,0.9900000095367432
2024-06-14,0.9789999723434448
2024-06-17,0.9559999704360962
2024-06-18,0.9110000133514404
2024-06-20,0.8640000224113464
2024-06-21,0.8669999837875366
2024-06-24,0.8930000066757202
2024-06-25,0.8600000143051147
2024-06-26,0.9300000071525574
2024-06-27,0.9570000171661377
2024-06-28,0.9279999732971191
2024-07-01,0.9169999957084656
2024-07-02,0.8999999761581421
2024-07-03,0.9110000133514404
2024-07-05,0.9269999861717224
2024-07-08,0.949999988079071
2024-07-09,0.9039999842643738
2024-07-10,0.9549999833106995
2024-07-11,0.8899999856948853
2024-07-12,0.9259999990463257
2024-07-15,0.8949999809265137
2024-07-16,0.9929999709129333
2024-07-17,0.9399999976158142
2024-07-18,0.8999999761581421
2024-07-19,0.8370000123977661
2024-07-22,0.8190000057220459
2024-07-23,0.8199999928474426
2024-07-24,0.777999997138977
2024-07-25,0.800000011920929
2024-07-26,0.8529999852180481
2024-07-29,0.8080000281333923
2024-07-30,0.7940000295639038
2024-07-31,0.7990000247955322
2024-08-01,0.7480000257492065
2024-08-02,0.7049999833106995
2024-08-05,0.722000002861023
2024-08-06,0.7350000143051147
2024-08-07,0.6930000185966492
2024-08-08,0.734000027179718
2024-08-09,0.7139999866485596
2024-08-12,0.7080000042915344
2024-08-13,0.734000027179718
2024-08-14,0.718999981880188
2024-08-15,0.7379999756813049
2024-08-16,0.7300000190734863
2024-08-19,0.7699999809265137
2024-08-20,0.746999979019165
2024-08-21,0.7200000286102295
2024-08-22,0.6990000009536743
2024-08-23,0.699999988079071
2024-08-26,0.6899999976158142
2024-08-27,0.6549999713897705
2024-08-28,0.6299999952316284
2024-08-29,0.6629999876022339
2024-08-30,0.6589999794960022
2024-09-03,0.6119999885559082
2024-09-04,0.5849999785423279
2024-09-05,0.5630000233650208
2024-09-06,0.5299999713897705
2024-09-09,0.5550000071525574
2024-09-10,0.5450000166893005
2024-09-11,0.5659999847412109
2024-09-12,0.6779999732971191
2024-09-13,0.7860000133514404
2024-09-16,0.7549999952316284
2024-09-17,0.7390000224113464
2024-09-18,0.7379999756813049
2024-09-19,0.7630000114440918
2024-09-20,0.7260000109672546
2024-09-23,0.7179999947547913
2024-09-24,0.722000002861023
2024-09-25,0.7379999756813049
2024-09-26,0.7799999713897705
2024-09-27,0.7900000214576721
2024-09-30,0.828000009059906
2024-10-01,0.8230000138282776
2024-10-02,0.8059999942779541
2024-10-03,0.8209999799728394
2024-10-04,0.8190000057220459
2024-10-07,0.8309999704360962
2024-10-08,0.8119999766349792
2024-10-09,0.7990000247955322
2024-10-10,0.7760000228881836
2024-10-11,0.800000011920929
2024-10-14,0.7720000147819519
2024-10-15,0.7459999918937683
2024-10-16,0.7590000033378601
2024-10-17,0.7900000214576721
2024-10-18,0.7710000276565552
2024-10-21,0.7739999890327454
2024-10-22,0.7799999713897705
2024-10-23,0.7490000128746033
2024-10-24,0.7480000257492065
2024-10-25,0.6899999976158142
2024-10-28,0.7080000042915344
2024-10-29,0.6740000247955322
2024-10-30,0.6309999823570251
2024-10-31,0.6000000238418579
2024-11-01,0.6700000166893005
2024-11-04,0.6420000195503235
2024-11-05,0.6399999856948853
2024-11-06,0.6430000066757202
2024-11-07,0.6510000228881836
2024-11-08,0.6420000195503235
2024-11-11,0.6000000238418579
2024-11-12,0.5759999752044678
2024-11-13,0.5149999856948853
2024-11-14,0.5
2024-11-15,0.4869999885559082
2024-11-18,0.5450000166893005
2024-11-19,0.5400000214576721
2024-11-20,0.5230000019073486
2024-11-21,0.5299999713897705
