Date,VSTM
2022-08-26,15.239999771118164
2022-08-29,14.399999618530273
2022-08-30,14.15999984741211
2022-08-31,13.920000076293945
2022-09-01,13.800000190734863
2022-09-02,14.15999984741211
2022-09-06,13.800000190734863
2022-09-07,14.640000343322754
2022-09-08,15.960000038146973
2022-09-09,14.880000114440918
2022-09-12,15.479999542236328
2022-09-13,14.640000343322754
2022-09-14,14.279999732971191
2022-09-15,14.520000457763672
2022-09-16,14.15999984741211
2022-09-19,13.5600004196167
2022-09-20,13.4399995803833
2022-09-21,12.720000267028809
2022-09-22,12.119999885559082
2022-09-23,11.039999961853027
2022-09-26,11.039999961853027
2022-09-27,11.039999961853027
2022-09-28,11.15999984741211
2022-09-29,10.4399995803833
2022-09-30,10.199999809265137
2022-10-03,10.4399995803833
2022-10-04,6.840000152587891
2022-10-05,6.360000133514404
2022-10-06,6.360000133514404
2022-10-07,5.880000114440918
2022-10-10,5.760000228881836
2022-10-11,5.400000095367432
2022-10-12,4.920000076293945
2022-10-13,4.679999828338623
2022-10-14,4.320000171661377
2022-10-17,4.440000057220459
2022-10-18,4.199999809265137
2022-10-19,3.7200000286102295
2022-10-20,3.5999999046325684
2022-10-21,3.7200000286102295
2022-10-24,3.5999999046325684
2022-10-25,4.559999942779541
2022-10-26,4.199999809265137
2022-10-27,4.199999809265137
2022-10-28,4.920000076293945
2022-10-31,5.039999961853027
2022-11-01,5.159999847412109
2022-11-02,4.679999828338623
2022-11-03,4.800000190734863
2022-11-04,4.679999828338623
2022-11-07,4.679999828338623
2022-11-08,4.800000190734863
2022-11-09,4.559999942779541
2022-11-10,4.920000076293945
2022-11-11,5.039999961853027
2022-11-14,4.800000190734863
2022-11-15,5.039999961853027
2022-11-16,4.800000190734863
2022-11-17,4.800000190734863
2022-11-18,4.920000076293945
2022-11-21,4.800000190734863
2022-11-22,4.559999942779541
2022-11-23,4.679999828338623
2022-11-25,4.679999828338623
2022-11-28,4.679999828338623
2022-11-29,4.920000076293945
2022-11-30,5.519999980926514
2022-12-01,5.28000020980835
2022-12-02,5.28000020980835
2022-12-05,5.039999961853027
2022-12-06,4.800000190734863
2022-12-07,4.800000190734863
2022-12-08,4.920000076293945
2022-12-09,5.400000095367432
2022-12-12,5.760000228881836
2022-12-13,5.400000095367432
2022-12-14,5.28000020980835
2022-12-15,5.039999961853027
2022-12-16,4.679999828338623
2022-12-19,4.559999942779541
2022-12-20,4.440000057220459
2022-12-21,4.440000057220459
2022-12-22,4.440000057220459
2022-12-23,4.079999923706055
2022-12-27,3.9600000381469727
2022-12-28,4.079999923706055
2022-12-29,4.440000057220459
2022-12-30,4.800000190734863
2023-01-03,5.039999961853027
2023-01-04,5.28000020980835
2023-01-05,5.400000095367432
2023-01-06,5.639999866485596
2023-01-09,5.28000020980835
2023-01-10,6.0
2023-01-11,6.71999979019165
2023-01-12,6.480000019073486
2023-01-13,7.320000171661377
2023-01-17,7.079999923706055
2023-01-18,6.960000038146973
2023-01-19,6.71999979019165
2023-01-20,7.079999923706055
2023-01-23,7.079999923706055
2023-01-24,7.320000171661377
2023-01-25,7.559999942779541
2023-01-26,8.279999732971191
2023-01-27,7.920000076293945
2023-01-30,7.559999942779541
2023-01-31,7.800000190734863
2023-02-01,7.679999828338623
2023-02-02,8.399999618530273
2023-02-03,8.520000457763672
2023-02-06,8.279999732971191
2023-02-07,8.279999732971191
2023-02-08,8.15999984741211
2023-02-09,7.440000057220459
2023-02-10,7.800000190734863
2023-02-13,7.559999942779541
2023-02-14,7.079999923706055
2023-02-15,7.079999923706055
2023-02-16,6.840000152587891
2023-02-17,6.960000038146973
2023-02-21,6.360000133514404
2023-02-22,6.0
2023-02-23,5.760000228881836
2023-02-24,5.400000095367432
2023-02-27,5.880000114440918
2023-02-28,6.239999771118164
2023-03-01,6.0
2023-03-02,5.880000114440918
2023-03-03,5.880000114440918
2023-03-06,5.639999866485596
2023-03-07,5.400000095367432
2023-03-08,5.400000095367432
2023-03-09,5.159999847412109
2023-03-10,4.679999828338623
2023-03-13,5.400000095367432
2023-03-14,5.159999847412109
2023-03-15,5.159999847412109
2023-03-16,5.400000095367432
2023-03-17,5.519999980926514
2023-03-20,5.400000095367432
2023-03-21,5.400000095367432
2023-03-22,5.159999847412109
2023-03-23,5.28000020980835
2023-03-24,5.28000020980835
2023-03-27,5.039999961853027
2023-03-28,5.039999961853027
2023-03-29,5.400000095367432
2023-03-30,4.800000190734863
2023-03-31,5.039999961853027
2023-04-03,4.679999828338623
2023-04-04,4.199999809265137
2023-04-05,5.039999961853027
2023-04-06,4.800000190734863
2023-04-10,4.800000190734863
2023-04-11,4.679999828338623
2023-04-12,4.559999942779541
2023-04-13,4.679999828338623
2023-04-14,4.679999828338623
2023-04-17,4.679999828338623
2023-04-18,4.559999942779541
2023-04-19,4.800000190734863
2023-04-20,4.679999828338623
2023-04-21,4.440000057220459
2023-04-24,4.559999942779541
2023-04-25,4.440000057220459
2023-04-26,4.440000057220459
2023-04-27,4.679999828338623
2023-04-28,4.679999828338623
2023-05-01,5.28000020980835
2023-05-02,5.28000020980835
2023-05-03,5.28000020980835
2023-05-04,5.400000095367432
2023-05-05,5.159999847412109
2023-05-08,5.039999961853027
2023-05-09,5.159999847412109
2023-05-10,5.159999847412109
2023-05-11,4.920000076293945
2023-05-12,4.800000190734863
2023-05-15,5.039999961853027
2023-05-16,5.039999961853027
2023-05-17,4.800000190734863
2023-05-18,5.159999847412109
2023-05-19,5.400000095367432
2023-05-22,5.639999866485596
2023-05-23,5.519999980926514
2023-05-24,5.28000020980835
2023-05-25,5.400000095367432
2023-05-26,12.119999885559082
2023-05-30,12.479999542236328
2023-05-31,12.239999771118164
2023-06-01,12.0600004196167
2023-06-02,11.960000038146973
2023-06-05,12.050000190734863
2023-06-06,11.550000190734863
2023-06-07,11.199999809265137
2023-06-08,11.15999984741211
2023-06-09,10.550000190734863
2023-06-12,9.890000343322754
2023-06-13,9.529999732971191
2023-06-14,9.319999694824219
2023-06-15,10.819999694824219
2023-06-16,10.279999732971191
2023-06-20,9.8100004196167
2023-06-21,9.720000267028809
2023-06-22,9.25
2023-06-23,8.770000457763672
2023-06-26,8.550000190734863
2023-06-27,8.0600004196167
2023-06-28,7.099999904632568
2023-06-29,7.590000152587891
2023-06-30,7.440000057220459
2023-07-03,7.75
2023-07-05,7.880000114440918
2023-07-06,7.960000038146973
2023-07-07,8.0
2023-07-10,8.760000228881836
2023-07-11,9.15999984741211
2023-07-12,9.050000190734863
2023-07-13,9.039999961853027
2023-07-14,9.079999923706055
2023-07-17,9.050000190734863
2023-07-18,9.09000015258789
2023-07-19,8.979999542236328
2023-07-20,9.0600004196167
2023-07-21,9.899999618530273
2023-07-24,9.65999984741211
2023-07-25,9.460000038146973
2023-07-26,9.5600004196167
2023-07-27,9.640000343322754
2023-07-28,10.300000190734863
2023-07-31,11.0600004196167
2023-08-01,10.979999542236328
2023-08-02,10.4399995803833
2023-08-03,10.789999961853027
2023-08-04,11.15999984741211
2023-08-07,10.220000267028809
2023-08-08,10.029999732971191
2023-08-09,10.0
2023-08-10,9.819999694824219
2023-08-11,9.8100004196167
2023-08-14,9.529999732971191
2023-08-15,9.550000190734863
2023-08-16,9.59000015258789
2023-08-17,9.789999961853027
2023-08-18,10.25
2023-08-21,10.619999885559082
2023-08-22,9.770000457763672
2023-08-23,10.569999694824219
2023-08-24,10.319999694824219
2023-08-25,10.359999656677246
2023-08-28,9.979999542236328
2023-08-29,9.800000190734863
2023-08-30,9.979999542236328
2023-08-31,9.760000228881836
2023-09-01,9.859999656677246
2023-09-05,9.800000190734863
2023-09-06,9.960000038146973
2023-09-07,9.829999923706055
2023-09-08,9.720000267028809
2023-09-11,9.789999961853027
2023-09-12,9.8100004196167
2023-09-13,9.520000457763672
2023-09-14,9.6899995803833
2023-09-15,9.899999618530273
2023-09-18,9.899999618530273
2023-09-19,9.5
2023-09-20,9.5
2023-09-21,9.5
2023-09-22,9.699999809265137
2023-09-25,9.369999885559082
2023-09-26,8.949999809265137
2023-09-27,8.770000457763672
2023-09-28,8.319999694824219
2023-09-29,8.130000114440918
2023-10-02,7.840000152587891
2023-10-03,7.900000095367432
2023-10-04,7.400000095367432
2023-10-05,7.75
2023-10-06,8.010000228881836
2023-10-09,7.599999904632568
2023-10-10,8.0600004196167
2023-10-11,8.220000267028809
2023-10-12,7.650000095367432
2023-10-13,7.909999847412109
2023-10-16,7.860000133514404
2023-10-17,7.929999828338623
2023-10-18,7.590000152587891
2023-10-19,7.25
2023-10-20,7.340000152587891
2023-10-23,6.619999885559082
2023-10-24,6.889999866485596
2023-10-25,6.610000133514404
2023-10-26,6.75
2023-10-27,6.21999979019165
2023-10-30,6.21999979019165
2023-10-31,6.28000020980835
2023-11-01,6.309999942779541
2023-11-02,6.440000057220459
2023-11-03,6.849999904632568
2023-11-06,6.619999885559082
2023-11-07,7.059999942779541
2023-11-08,7.070000171661377
2023-11-09,6.670000076293945
2023-11-10,6.380000114440918
2023-11-13,6.380000114440918
2023-11-14,6.230000019073486
2023-11-15,6.139999866485596
2023-11-16,6.050000190734863
2023-11-17,6.329999923706055
2023-11-20,6.449999809265137
2023-11-21,6.28000020980835
2023-11-22,6.429999828338623
2023-11-24,6.769999980926514
2023-11-27,6.550000190734863
2023-11-28,6.320000171661377
2023-11-29,6.400000095367432
2023-11-30,6.889999866485596
2023-12-01,7.010000228881836
2023-12-04,7.489999771118164
2023-12-05,7.239999771118164
2023-12-06,7.409999847412109
2023-12-07,7.590000152587891
2023-12-08,7.360000133514404
2023-12-11,7.170000076293945
2023-12-12,7.03000020980835
2023-12-13,7.78000020980835
2023-12-14,7.670000076293945
2023-12-15,7.610000133514404
2023-12-18,7.809999942779541
2023-12-19,8.010000228881836
2023-12-20,7.769999980926514
2023-12-21,8.039999961853027
2023-12-22,8.260000228881836
2023-12-26,8.039999961853027
2023-12-27,8.300000190734863
2023-12-28,8.270000457763672
2023-12-29,8.140000343322754
2024-01-02,8.300000190734863
2024-01-03,8.180000305175781
2024-01-04,8.460000038146973
2024-01-05,8.479999542236328
2024-01-08,9.270000457763672
2024-01-09,10.0
2024-01-10,10.430000305175781
2024-01-11,10.640000343322754
2024-01-12,10.989999771118164
2024-01-16,11.029999732971191
2024-01-17,11.109999656677246
2024-01-18,10.390000343322754
2024-01-19,11.170000076293945
2024-01-22,10.630000114440918
2024-01-23,10.739999771118164
2024-01-24,10.770000457763672
2024-01-25,11.890000343322754
2024-01-26,11.520000457763672
2024-01-29,12.34000015258789
2024-01-30,11.710000038146973
2024-01-31,11.75
2024-02-01,12.25
2024-02-02,12.25
2024-02-05,12.300000190734863
2024-02-06,14.069999694824219
2024-02-07,13.449999809265137
2024-02-08,13.449999809265137
2024-02-09,13.220000267028809
2024-02-12,11.859999656677246
2024-02-13,11.739999771118164
2024-02-14,11.859999656677246
2024-02-15,11.739999771118164
2024-02-16,12.449999809265137
2024-02-20,12.670000076293945
2024-02-21,12.329999923706055
2024-02-22,12.039999961853027
2024-02-23,12.699999809265137
2024-02-26,13.09000015258789
2024-02-27,13.119999885559082
2024-02-28,12.8100004196167
2024-02-29,12.460000038146973
2024-03-01,13.020000457763672
2024-03-04,12.6899995803833
2024-03-05,12.399999618530273
2024-03-06,12.6899995803833
2024-03-07,11.789999961853027
2024-03-08,11.569999694824219
2024-03-11,11.4399995803833
2024-03-12,10.84000015258789
2024-03-13,10.739999771118164
2024-03-14,10.5
2024-03-15,11.0
2024-03-18,10.619999885559082
2024-03-19,11.3100004196167
2024-03-20,11.789999961853027
2024-03-21,11.930000305175781
2024-03-22,12.039999961853027
2024-03-25,11.529999732971191
2024-03-26,11.59000015258789
2024-03-27,11.819999694824219
2024-03-28,11.800000190734863
2024-04-01,11.729999542236328
2024-04-02,11.520000457763672
2024-04-03,11.979999542236328
2024-04-04,11.329999923706055
2024-04-05,11.4399995803833
2024-04-08,11.859999656677246
2024-04-09,11.739999771118164
2024-04-10,11.300000190734863
2024-04-11,11.8100004196167
2024-04-12,11.300000190734863
2024-04-15,11.069999694824219
2024-04-16,10.930000305175781
2024-04-17,10.84000015258789
2024-04-18,10.229999542236328
2024-04-19,9.84000015258789
2024-04-22,9.739999771118164
2024-04-23,9.609999656677246
2024-04-24,9.3100004196167
2024-04-25,9.220000267028809
2024-04-26,9.380000114440918
2024-04-29,9.630000114440918
2024-04-30,9.979999542236328
2024-05-01,9.979999542236328
2024-05-02,10.359999656677246
2024-05-03,10.899999618530273
2024-05-06,11.84000015258789
2024-05-07,11.420000076293945
2024-05-08,11.399999618530273
2024-05-09,11.920000076293945
2024-05-10,11.850000381469727
2024-05-13,12.020000457763672
2024-05-14,13.15999984741211
2024-05-15,13.119999885559082
2024-05-16,12.130000114440918
2024-05-17,11.5
2024-05-20,11.609999656677246
2024-05-21,12.0600004196167
2024-05-22,11.880000114440918
2024-05-23,12.180000305175781
2024-05-24,4.119999885559082
2024-05-28,4.019999980926514
2024-05-29,4.0
2024-05-30,3.990000009536743
2024-05-31,3.9600000381469727
2024-06-03,3.940000057220459
2024-06-04,3.680000066757202
2024-06-05,3.7899999618530273
2024-06-06,3.640000104904175
2024-06-07,3.4000000953674316
2024-06-10,3.319999933242798
2024-06-11,3.4700000286102295
2024-06-12,3.559999942779541
2024-06-13,3.6600000858306885
2024-06-14,3.4700000286102295
2024-06-17,3.4700000286102295
2024-06-18,3.2699999809265137
2024-06-20,3.25
2024-06-21,3.1600000858306885
2024-06-24,3.0999999046325684
2024-06-25,2.940000057220459
2024-06-26,3.069999933242798
2024-06-27,2.9000000953674316
2024-06-28,2.9800000190734863
2024-07-01,3.25
2024-07-02,2.940000057220459
2024-07-03,2.940000057220459
2024-07-05,2.740000009536743
2024-07-08,2.609999895095825
2024-07-09,2.7899999618530273
2024-07-10,2.7300000190734863
2024-07-11,2.9800000190734863
2024-07-12,3.359999895095825
2024-07-15,3.369999885559082
2024-07-16,3.680000066757202
2024-07-17,3.4200000762939453
2024-07-18,3.2899999618530273
2024-07-19,3.319999933242798
2024-07-22,3.4200000762939453
2024-07-23,3.5899999141693115
2024-07-24,2.9600000381469727
2024-07-25,2.9700000286102295
2024-07-26,2.9600000381469727
2024-07-29,2.740000009536743
2024-07-30,2.6700000762939453
2024-07-31,2.5999999046325684
2024-08-01,2.430000066757202
2024-08-02,2.509999990463257
2024-08-05,2.200000047683716
2024-08-06,2.3399999141693115
2024-08-07,2.2200000286102295
2024-08-08,2.240000009536743
2024-08-09,2.3499999046325684
2024-08-12,2.319999933242798
2024-08-13,2.490000009536743
2024-08-14,2.2699999809265137
2024-08-15,2.3299999237060547
2024-08-16,2.299999952316284
2024-08-19,2.490000009536743
2024-08-20,2.450000047683716
2024-08-21,2.5
2024-08-22,2.4000000953674316
2024-08-23,2.4600000381469727
2024-08-26,2.609999895095825
2024-08-27,2.4700000286102295
2024-08-28,2.430000066757202
2024-08-29,2.4600000381469727
2024-08-30,2.5
2024-09-03,2.4200000762939453
2024-09-04,2.440000057220459
2024-09-05,2.4000000953674316
2024-09-06,2.4000000953674316
2024-09-09,2.509999990463257
2024-09-10,2.7300000190734863
2024-09-11,2.799999952316284
2024-09-12,2.7699999809265137
2024-09-13,2.809999942779541
2024-09-16,2.7300000190734863
2024-09-17,2.7799999713897705
2024-09-18,2.7100000381469727
2024-09-19,2.8299999237060547
2024-09-20,2.880000114440918
2024-09-23,2.740000009536743
2024-09-24,2.680000066757202
2024-09-25,2.630000114440918
2024-09-26,2.609999895095825
2024-09-27,2.690000057220459
2024-09-30,2.990000009536743
2024-10-01,2.819999933242798
2024-10-02,2.9100000858306885
2024-10-03,2.7699999809265137
2024-10-04,2.869999885559082
2024-10-07,2.859999895095825
2024-10-08,2.9200000762939453
2024-10-09,3.0
2024-10-10,2.9800000190734863
2024-10-11,2.9700000286102295
2024-10-14,3.0
2024-10-15,3.130000114440918
2024-10-16,3.3299999237060547
2024-10-17,2.6600000858306885
2024-10-18,2.9600000381469727
2024-10-21,3.569999933242798
2024-10-22,3.4200000762939453
2024-10-23,3.2799999713897705
2024-10-24,3.2899999618530273
2024-10-25,3.180000066757202
2024-10-28,3.390000104904175
2024-10-29,3.5999999046325684
2024-10-30,3.740000009536743
2024-10-31,3.759999990463257
2024-11-01,3.9200000762939453
2024-11-04,3.9000000953674316
2024-11-05,3.740000009536743
2024-11-06,3.869999885559082
2024-11-07,3.5999999046325684
2024-11-08,3.950000047683716
2024-11-11,4.460000038146973
2024-11-12,4.400000095367432
2024-11-13,4.099999904632568
2024-11-14,4.130000114440918
2024-11-15,3.990000009536743
2024-11-18,3.819999933242798
2024-11-19,3.9600000381469727
2024-11-20,3.7899999618530273
2024-11-21,3.930000066757202
