Date,CHGG
2022-10-04,21.8799991607666
2022-10-05,21.479999542236328
2022-10-06,22.040000915527344
2022-10-07,21.100000381469727
2022-10-10,21.239999771118164
2022-10-11,20.920000076293945
2022-10-12,21.559999465942383
2022-10-13,21.75
2022-10-14,20.020000457763672
2022-10-17,21.760000228881836
2022-10-18,21.8700008392334
2022-10-19,21.110000610351562
2022-10-20,21.31999969482422
2022-10-21,21.5
2022-10-24,21.0
2022-10-25,22.190000534057617
2022-10-26,21.700000762939453
2022-10-27,22.059999465942383
2022-10-28,22.809999465942383
2022-10-31,21.56999969482422
2022-11-01,21.110000610351562
2022-11-02,25.75
2022-11-03,25.549999237060547
2022-11-04,25.889999389648438
2022-11-07,25.75
2022-11-08,26.280000686645508
2022-11-09,27.229999542236328
2022-11-10,28.489999771118164
2022-11-11,28.209999084472656
2022-11-14,26.959999084472656
2022-11-15,28.899999618530273
2022-11-16,28.520000457763672
2022-11-17,28.760000228881836
2022-11-18,28.290000915527344
2022-11-21,28.610000610351562
2022-11-22,28.329999923706055
2022-11-23,28.559999465942383
2022-11-25,28.559999465942383
2022-11-28,28.40999984741211
2022-11-29,28.110000610351562
2022-11-30,29.84000015258789
2022-12-01,29.59000015258789
2022-12-02,29.690000534057617
2022-12-05,28.59000015258789
2022-12-06,28.190000534057617
2022-12-07,27.59000015258789
2022-12-08,28.079999923706055
2022-12-09,27.190000534057617
2022-12-12,27.649999618530273
2022-12-13,27.950000762939453
2022-12-14,28.729999542236328
2022-12-15,27.6200008392334
2022-12-16,27.719999313354492
2022-12-19,27.270000457763672
2022-12-20,26.760000228881836
2022-12-21,26.8700008392334
2022-12-22,26.059999465942383
2022-12-23,26.0
2022-12-27,25.40999984741211
2022-12-28,25.260000228881836
2022-12-29,25.530000686645508
2022-12-30,25.270000457763672
2023-01-03,25.40999984741211
2023-01-04,25.459999084472656
2023-01-05,26.450000762939453
2023-01-06,25.68000030517578
2023-01-09,25.040000915527344
2023-01-10,25.700000762939453
2023-01-11,24.530000686645508
2023-01-12,24.299999237060547
2023-01-13,24.6200008392334
2023-01-17,24.440000534057617
2023-01-18,20.3799991607666
2023-01-19,20.579999923706055
2023-01-20,20.559999465942383
2023-01-23,20.989999771118164
2023-01-24,20.6299991607666
2023-01-25,19.799999237060547
2023-01-26,20.309999465942383
2023-01-27,20.59000015258789
2023-01-30,21.1299991607666
2023-01-31,20.760000228881836
2023-02-01,20.950000762939453
2023-02-02,20.889999389648438
2023-02-03,21.34000015258789
2023-02-06,21.030000686645508
2023-02-07,17.43000030517578
2023-02-08,17.56999969482422
2023-02-09,17.100000381469727
2023-02-10,16.950000762939453
2023-02-13,16.850000381469727
2023-02-14,16.950000762939453
2023-02-15,17.190000534057617
2023-02-16,16.639999389648438
2023-02-17,16.360000610351562
2023-02-21,15.65999984741211
2023-02-22,15.729999542236328
2023-02-23,15.789999961853027
2023-02-24,15.989999771118164
2023-02-27,15.8100004196167
2023-02-28,15.890000343322754
2023-03-01,15.510000228881836
2023-03-02,16.040000915527344
2023-03-03,16.600000381469727
2023-03-06,16.8700008392334
2023-03-07,17.079999923706055
2023-03-08,16.559999465942383
2023-03-09,16.149999618530273
2023-03-10,15.890000343322754
2023-03-13,15.550000190734863
2023-03-14,16.0
2023-03-15,16.1299991607666
2023-03-16,16.440000534057617
2023-03-17,16.280000686645508
2023-03-20,15.859999656677246
2023-03-21,15.970000267028809
2023-03-22,15.489999771118164
2023-03-23,15.430000305175781
2023-03-24,15.680000305175781
2023-03-27,15.890000343322754
2023-03-28,16.100000381469727
2023-03-29,16.170000076293945
2023-03-30,16.239999771118164
2023-03-31,16.299999237060547
2023-04-03,16.190000534057617
2023-04-04,16.40999984741211
2023-04-05,16.170000076293945
2023-04-06,16.229999542236328
2023-04-10,16.3700008392334
2023-04-11,17.030000686645508
2023-04-12,16.770000457763672
2023-04-13,17.989999771118164
2023-04-14,18.280000686645508
2023-04-17,17.940000534057617
2023-04-18,17.299999237060547
2023-04-19,17.6299991607666
2023-04-20,18.600000381469727
2023-04-21,18.479999542236328
2023-04-24,18.440000534057617
2023-04-25,18.059999465942383
2023-04-26,18.34000015258789
2023-04-27,18.1299991607666
2023-04-28,17.979999542236328
2023-05-01,17.600000381469727
2023-05-02,9.079999923706055
2023-05-03,10.170000076293945
2023-05-04,9.4399995803833
2023-05-05,10.140000343322754
2023-05-08,10.100000381469727
2023-05-09,9.979999542236328
2023-05-10,9.800000190734863
2023-05-11,9.470000267028809
2023-05-12,9.710000038146973
2023-05-15,9.65999984741211
2023-05-16,9.220000267028809
2023-05-17,9.149999618530273
2023-05-18,9.430000305175781
2023-05-19,9.220000267028809
2023-05-22,9.449999809265137
2023-05-23,9.470000267028809
2023-05-24,9.6899995803833
2023-05-25,9.319999694824219
2023-05-26,9.199999809265137
2023-05-30,9.109999656677246
2023-05-31,8.979999542236328
2023-06-01,9.020000457763672
2023-06-02,9.609999656677246
2023-06-05,9.479999542236328
2023-06-06,10.069999694824219
2023-06-07,10.140000343322754
2023-06-08,10.359999656677246
2023-06-09,10.5
2023-06-12,10.930000305175781
2023-06-13,10.609999656677246
2023-06-14,10.1899995803833
2023-06-15,10.220000267028809
2023-06-16,9.800000190734863
2023-06-20,9.619999885559082
2023-06-21,9.520000457763672
2023-06-22,9.239999771118164
2023-06-23,8.869999885559082
2023-06-26,8.739999771118164
2023-06-27,8.699999809265137
2023-06-28,8.829999923706055
2023-06-29,8.829999923706055
2023-06-30,8.880000114440918
2023-07-03,9.420000076293945
2023-07-05,8.970000267028809
2023-07-06,8.65999984741211
2023-07-07,8.989999771118164
2023-07-10,8.899999618530273
2023-07-11,9.170000076293945
2023-07-12,9.390000343322754
2023-07-13,9.479999542236328
2023-07-14,9.180000305175781
2023-07-17,9.119999885559082
2023-07-18,9.359999656677246
2023-07-19,9.59000015258789
2023-07-20,9.579999923706055
2023-07-21,9.600000381469727
2023-07-24,9.869999885559082
2023-07-25,10.09000015258789
2023-07-26,10.100000381469727
2023-07-27,9.890000343322754
2023-07-28,10.1899995803833
2023-07-31,10.130000114440918
2023-08-01,10.34000015258789
2023-08-02,10.15999984741211
2023-08-03,10.4399995803833
2023-08-04,10.489999771118164
2023-08-07,10.029999732971191
2023-08-08,10.460000038146973
2023-08-09,10.130000114440918
2023-08-10,10.289999961853027
2023-08-11,10.149999618530273
2023-08-14,10.149999618530273
2023-08-15,9.800000190734863
2023-08-16,9.529999732971191
2023-08-17,10.609999656677246
2023-08-18,10.0
2023-08-21,10.050000190734863
2023-08-22,9.739999771118164
2023-08-23,9.899999618530273
2023-08-24,9.59000015258789
2023-08-25,9.569999694824219
2023-08-28,9.970000267028809
2023-08-29,9.899999618530273
2023-08-30,10.079999923706055
2023-08-31,10.210000038146973
2023-09-01,10.640000343322754
2023-09-05,10.479999542236328
2023-09-06,10.220000267028809
2023-09-07,10.149999618530273
2023-09-08,10.1899995803833
2023-09-11,10.399999618530273
2023-09-12,10.0600004196167
2023-09-13,9.930000305175781
2023-09-14,10.020000457763672
2023-09-15,9.819999694824219
2023-09-18,9.75
2023-09-19,9.5
2023-09-20,9.449999809265137
2023-09-21,8.970000267028809
2023-09-22,8.9399995803833
2023-09-25,8.970000267028809
2023-09-26,8.84000015258789
2023-09-27,8.729999542236328
2023-09-28,8.9399995803833
2023-09-29,8.920000076293945
2023-10-02,8.75
2023-10-03,8.670000076293945
2023-10-04,8.470000267028809
2023-10-05,8.40999984741211
2023-10-06,8.359999656677246
2023-10-09,8.289999961853027
2023-10-10,8.680000305175781
2023-10-11,8.449999809265137
2023-10-12,8.199999809265137
2023-10-13,8.260000228881836
2023-10-16,8.489999771118164
2023-10-17,8.4399995803833
2023-10-18,8.420000076293945
2023-10-19,8.239999771118164
2023-10-20,8.390000343322754
2023-10-23,8.319999694824219
2023-10-24,8.279999732971191
2023-10-25,8.34000015258789
2023-10-26,8.479999542236328
2023-10-27,8.479999542236328
2023-10-30,8.869999885559082
2023-10-31,7.53000020980835
2023-11-01,7.5
2023-11-02,7.989999771118164
2023-11-03,8.350000381469727
2023-11-06,8.020000457763672
2023-11-07,8.619999885559082
2023-11-08,8.90999984741211
2023-11-09,8.600000381469727
2023-11-10,8.4399995803833
2023-11-13,8.520000457763672
2023-11-14,8.890000343322754
2023-11-15,10.489999771118164
2023-11-16,10.359999656677246
2023-11-17,10.460000038146973
2023-11-20,9.8100004196167
2023-11-21,10.130000114440918
2023-11-22,10.329999923706055
2023-11-24,10.149999618530273
2023-11-27,10.010000228881836
2023-11-28,10.279999732971191
2023-11-29,10.199999809265137
2023-11-30,9.930000305175781
2023-12-01,10.229999542236328
2023-12-04,10.270000457763672
2023-12-05,10.0
2023-12-06,10.510000228881836
2023-12-07,10.850000381469727
2023-12-08,10.680000305175781
2023-12-11,10.670000076293945
2023-12-12,10.550000190734863
2023-12-13,10.979999542236328
2023-12-14,11.069999694824219
2023-12-15,10.670000076293945
2023-12-18,11.029999732971191
2023-12-19,11.140000343322754
2023-12-20,11.0
2023-12-21,11.170000076293945
2023-12-22,11.0600004196167
2023-12-26,11.119999885559082
2023-12-27,11.289999961853027
2023-12-28,11.40999984741211
2023-12-29,11.359999656677246
2024-01-02,11.229999542236328
2024-01-03,11.069999694824219
2024-01-04,10.680000305175781
2024-01-05,10.779999732971191
2024-01-08,10.869999885559082
2024-01-09,10.989999771118164
2024-01-10,10.800000190734863
2024-01-11,10.869999885559082
2024-01-12,11.100000381469727
2024-01-16,10.869999885559082
2024-01-17,10.75
2024-01-18,10.0600004196167
2024-01-19,9.84000015258789
2024-01-22,10.0
2024-01-23,10.010000228881836
2024-01-24,9.979999542236328
2024-01-25,10.140000343322754
2024-01-26,10.329999923706055
2024-01-29,10.15999984741211
2024-01-30,9.779999732971191
2024-01-31,9.850000381469727
2024-02-01,9.850000381469727
2024-02-02,9.569999694824219
2024-02-05,9.300000190734863
2024-02-06,8.729999542236328
2024-02-07,8.600000381469727
2024-02-08,8.600000381469727
2024-02-09,8.729999542236328
2024-02-12,8.829999923706055
2024-02-13,8.6899995803833
2024-02-14,9.050000190734863
2024-02-15,9.3100004196167
2024-02-16,9.09000015258789
2024-02-20,8.739999771118164
2024-02-21,8.720000267028809
2024-02-22,8.760000228881836
2024-02-23,8.920000076293945
2024-02-26,8.710000038146973
2024-02-27,8.84000015258789
2024-02-28,8.550000190734863
2024-02-29,8.9399995803833
2024-03-01,9.039999961853027
2024-03-04,8.859999656677246
2024-03-05,8.239999771118164
2024-03-06,7.949999809265137
2024-03-07,8.239999771118164
2024-03-08,8.180000305175781
2024-03-11,8.199999809265137
2024-03-12,8.020000457763672
2024-03-13,8.029999732971191
2024-03-14,7.869999885559082
2024-03-15,7.96999979019165
2024-03-18,7.829999923706055
2024-03-19,7.829999923706055
2024-03-20,8.0
2024-03-21,8.020000457763672
2024-03-22,7.809999942779541
2024-03-25,7.489999771118164
2024-03-26,7.369999885559082
2024-03-27,7.579999923706055
2024-03-28,7.570000171661377
2024-04-01,7.21999979019165
2024-04-02,7.130000114440918
2024-04-03,7.190000057220459
2024-04-04,7.059999942779541
2024-04-05,7.130000114440918
2024-04-08,7.21999979019165
2024-04-09,7.590000152587891
2024-04-10,7.5
2024-04-11,7.449999809265137
2024-04-12,7.150000095367432
2024-04-15,6.869999885559082
2024-04-16,6.809999942779541
2024-04-17,6.900000095367432
2024-04-18,7.03000020980835
2024-04-19,7.090000152587891
2024-04-22,6.820000171661377
2024-04-23,6.829999923706055
2024-04-24,6.809999942779541
2024-04-25,6.880000114440918
2024-04-26,7.099999904632568
2024-04-29,7.170000076293945
2024-04-30,5.170000076293945
2024-05-01,5.380000114440918
2024-05-02,5.210000038146973
2024-05-03,5.239999771118164
2024-05-06,5.159999847412109
2024-05-07,5.059999942779541
2024-05-08,4.960000038146973
2024-05-09,4.929999828338623
2024-05-10,4.679999828338623
2024-05-13,4.570000171661377
2024-05-14,4.679999828338623
2024-05-15,4.610000133514404
2024-05-16,4.599999904632568
2024-05-17,4.380000114440918
2024-05-20,4.070000171661377
2024-05-21,4.099999904632568
2024-05-22,3.940000057220459
2024-05-23,3.7699999809265137
2024-05-24,3.690000057220459
2024-05-28,3.630000114440918
2024-05-29,3.6700000762939453
2024-05-30,3.7699999809265137
2024-05-31,3.8299999237060547
2024-06-03,3.6600000858306885
2024-06-04,3.619999885559082
2024-06-05,3.680000066757202
2024-06-06,3.75
2024-06-07,3.700000047683716
2024-06-10,3.6700000762939453
2024-06-11,3.5999999046325684
2024-06-12,3.430000066757202
2024-06-13,3.0399999618530273
2024-06-14,2.7899999618530273
2024-06-17,2.609999895095825
2024-06-18,2.700000047683716
2024-06-20,2.819999933242798
2024-06-21,2.8499999046325684
2024-06-24,3.0299999713897705
2024-06-25,2.9800000190734863
2024-06-26,2.9100000858306885
2024-06-27,2.9600000381469727
2024-06-28,3.1600000858306885
2024-07-01,2.990000009536743
2024-07-02,2.890000104904175
2024-07-03,2.880000114440918
2024-07-05,2.7699999809265137
2024-07-08,2.9100000858306885
2024-07-09,2.799999952316284
2024-07-10,2.690000057220459
2024-07-11,2.930000066757202
2024-07-12,2.9800000190734863
2024-07-15,3.1700000762939453
2024-07-16,3.7200000286102295
2024-07-17,3.5399999618530273
2024-07-18,3.2699999809265137
2024-07-19,3.2699999809265137
2024-07-22,3.25
2024-07-23,3.3399999141693115
2024-07-24,3.299999952316284
2024-07-25,3.5199999809265137
2024-07-26,3.509999990463257
2024-07-29,3.440000057220459
2024-07-30,3.4000000953674316
2024-07-31,3.4100000858306885
2024-08-01,3.180000066757202
2024-08-02,3.0
2024-08-05,2.930000066757202
2024-08-06,2.2799999713897705
2024-08-07,2.2100000381469727
2024-08-08,2.259999990463257
2024-08-09,2.0999999046325684
2024-08-12,2.049999952316284
2024-08-13,2.0999999046325684
2024-08-14,1.9800000190734863
2024-08-15,1.9700000286102295
2024-08-16,2.049999952316284
2024-08-19,2.2899999618530273
2024-08-20,2.109999895095825
2024-08-21,2.2899999618530273
2024-08-22,2.140000104904175
2024-08-23,2.2200000286102295
2024-08-26,2.2799999713897705
2024-08-27,2.2799999713897705
2024-08-28,2.1500000953674316
2024-08-29,2.190000057220459
2024-08-30,2.1600000858306885
2024-09-03,2.109999895095825
2024-09-04,2.0799999237060547
2024-09-05,2.069999933242798
2024-09-06,1.899999976158142
2024-09-09,1.7999999523162842
2024-09-10,1.8899999856948853
2024-09-11,1.9199999570846558
2024-09-12,1.850000023841858
2024-09-13,1.840000033378601
2024-09-16,1.809999942779541
2024-09-17,1.809999942779541
2024-09-18,1.75
2024-09-19,1.840000033378601
2024-09-20,1.7400000095367432
2024-09-23,1.6399999856948853
2024-09-24,1.7200000286102295
2024-09-25,1.6299999952316284
2024-09-26,1.6299999952316284
2024-09-27,1.7699999809265137
2024-09-30,1.7699999809265137
2024-10-01,1.8200000524520874
2024-10-02,1.6799999475479126
2024-10-03,1.6299999952316284
2024-10-04,1.6799999475479126
2024-10-07,1.659999966621399
2024-10-08,1.6100000143051147
2024-10-09,1.5399999618530273
2024-10-10,1.5299999713897705
2024-10-11,1.5399999618530273
2024-10-14,1.5
2024-10-15,1.6299999952316284
2024-10-16,1.559999942779541
2024-10-17,1.5299999713897705
2024-10-18,1.6100000143051147
2024-10-21,1.5199999809265137
2024-10-22,1.7100000381469727
2024-10-23,1.6399999856948853
2024-10-24,1.6200000047683716
2024-10-25,1.600000023841858
2024-10-28,1.7100000381469727
2024-10-29,1.7999999523162842
2024-10-30,1.659999966621399
2024-10-31,1.600000023841858
2024-11-01,1.6299999952316284
2024-11-04,1.6699999570846558
2024-11-05,1.7899999618530273
2024-11-06,1.7599999904632568
2024-11-07,1.7200000286102295
2024-11-08,1.7200000286102295
2024-11-11,1.8600000143051147
2024-11-12,1.7699999809265137
2024-11-13,1.5800000429153442
2024-11-14,1.7100000381469727
2024-11-15,1.7200000286102295
2024-11-18,1.7300000190734863
2024-11-19,1.6799999475479126
2024-11-20,1.7300000190734863
2024-11-21,1.7999999523162842
