Date,ACET
2023-01-06,8.380000114440918
2023-01-09,7.630000114440918
2023-01-10,7.679999828338623
2023-01-11,7.739999771118164
2023-01-12,8.600000381469727
2023-01-13,8.6899995803833
2023-01-17,8.729999542236328
2023-01-18,8.380000114440918
2023-01-19,8.300000190734863
2023-01-20,8.84000015258789
2023-01-23,8.850000381469727
2023-01-24,9.050000190734863
2023-01-25,9.210000038146973
2023-01-26,8.890000343322754
2023-01-27,8.960000038146973
2023-01-30,8.6899995803833
2023-01-31,9.149999618530273
2023-02-01,9.130000114440918
2023-02-02,9.229999542236328
2023-02-03,8.760000228881836
2023-02-06,8.569999694824219
2023-02-07,8.489999771118164
2023-02-08,8.210000038146973
2023-02-09,8.050000190734863
2023-02-10,8.109999656677246
2023-02-13,8.3100004196167
2023-02-14,7.630000114440918
2023-02-15,8.140000343322754
2023-02-16,7.889999866485596
2023-02-17,8.4399995803833
2023-02-21,7.849999904632568
2023-02-22,8.0600004196167
2023-02-23,8.079999923706055
2023-02-24,7.659999847412109
2023-02-27,7.929999828338623
2023-02-28,7.880000114440918
2023-03-01,7.639999866485596
2023-03-02,7.550000190734863
2023-03-03,7.78000020980835
2023-03-06,7.659999847412109
2023-03-07,7.730000019073486
2023-03-08,7.610000133514404
2023-03-09,7.440000057220459
2023-03-10,7.139999866485596
2023-03-13,7.730000019073486
2023-03-14,7.960000038146973
2023-03-15,7.710000038146973
2023-03-16,7.710000038146973
2023-03-17,7.429999828338623
2023-03-20,6.409999847412109
2023-03-21,6.570000171661377
2023-03-22,5.980000019073486
2023-03-23,5.789999961853027
2023-03-24,5.889999866485596
2023-03-27,5.920000076293945
2023-03-28,5.519999980926514
2023-03-29,6.050000190734863
2023-03-30,5.840000152587891
2023-03-31,5.760000228881836
2023-04-03,5.699999809265137
2023-04-04,5.349999904632568
2023-04-05,5.480000019073486
2023-04-06,5.619999885559082
2023-04-10,5.639999866485596
2023-04-11,5.559999942779541
2023-04-12,5.269999980926514
2023-04-13,5.78000020980835
2023-04-14,5.610000133514404
2023-04-17,6.139999866485596
2023-04-18,5.980000019073486
2023-04-19,6.130000114440918
2023-04-20,6.050000190734863
2023-04-21,6.179999828338623
2023-04-24,6.110000133514404
2023-04-25,6.079999923706055
2023-04-26,5.900000095367432
2023-04-27,5.78000020980835
2023-04-28,5.840000152587891
2023-05-01,6.110000133514404
2023-05-02,6.079999923706055
2023-05-03,6.340000152587891
2023-05-04,6.380000114440918
2023-05-05,6.449999809265137
2023-05-08,6.659999847412109
2023-05-09,6.730000019073486
2023-05-10,6.929999828338623
2023-05-11,6.659999847412109
2023-05-12,6.360000133514404
2023-05-15,7.130000114440918
2023-05-16,6.829999923706055
2023-05-17,6.670000076293945
2023-05-18,6.460000038146973
2023-05-19,6.28000020980835
2023-05-22,6.320000171661377
2023-05-23,6.170000076293945
2023-05-24,5.710000038146973
2023-05-25,5.53000020980835
2023-05-26,5.619999885559082
2023-05-30,5.610000133514404
2023-05-31,5.480000019073486
2023-06-01,5.195000171661377
2023-06-02,5.349999904632568
2023-06-05,5.260000228881836
2023-06-06,5.320000171661377
2023-06-07,5.710000038146973
2023-06-08,5.670000076293945
2023-06-09,5.349999904632568
2023-06-12,4.949999809265137
2023-06-13,4.820000171661377
2023-06-14,4.53000020980835
2023-06-15,4.53000020980835
2023-06-16,4.400000095367432
2023-06-20,4.320000171661377
2023-06-21,4.619999885559082
2023-06-22,4.369999885559082
2023-06-23,4.730000019073486
2023-06-26,4.659999847412109
2023-06-27,2.130000114440918
2023-06-28,2.640000104904175
2023-06-29,2.309999942779541
2023-06-30,2.430000066757202
2023-07-03,2.7300000190734863
2023-07-05,3.1600000858306885
2023-07-06,3.140000104904175
2023-07-07,3.2200000286102295
2023-07-10,3.380000114440918
2023-07-11,3.2799999713897705
2023-07-12,3.4000000953674316
2023-07-13,3.2300000190734863
2023-07-14,3.0799999237060547
2023-07-17,3.2100000381469727
2023-07-18,3.140000104904175
2023-07-19,3.2200000286102295
2023-07-20,2.9600000381469727
2023-07-21,2.940000057220459
2023-07-24,2.509999990463257
2023-07-25,2.4149999618530273
2023-07-26,2.5199999809265137
2023-07-27,2.5
2023-07-28,2.5999999046325684
2023-07-31,2.6700000762939453
2023-08-01,2.5299999713897705
2023-08-02,2.4800000190734863
2023-08-03,2.369999885559082
2023-08-04,2.3499999046325684
2023-08-07,2.240000009536743
2023-08-08,2.200000047683716
2023-08-09,2.0999999046325684
2023-08-10,2.3499999046325684
2023-08-11,2.299999952316284
2023-08-14,2.140000104904175
2023-08-15,2.130000114440918
2023-08-16,2.059999942779541
2023-08-17,1.9700000286102295
2023-08-18,1.8700000047683716
2023-08-21,1.8899999856948853
2023-08-22,1.7799999713897705
2023-08-23,1.7400000095367432
2023-08-24,1.75
2023-08-25,1.6699999570846558
2023-08-28,1.6799999475479126
2023-08-29,1.7400000095367432
2023-08-30,1.7999999523162842
2023-08-31,2.0
2023-09-01,1.9800000190734863
2023-09-05,1.8600000143051147
2023-09-06,1.809999942779541
2023-09-07,1.7799999713897705
2023-09-08,1.690000057220459
2023-09-11,1.7000000476837158
2023-09-12,1.600000023841858
2023-09-13,1.659999966621399
2023-09-14,1.7899999618530273
2023-09-15,1.7100000381469727
2023-09-18,1.690000057220459
2023-09-19,1.7000000476837158
2023-09-20,1.600000023841858
2023-09-21,1.5299999713897705
2023-09-22,1.4600000381469727
2023-09-25,1.399999976158142
2023-09-26,1.4299999475479126
2023-09-27,1.440000057220459
2023-09-28,1.4199999570846558
2023-09-29,1.3700000047683716
2023-10-02,1.309999942779541
2023-10-03,1.2999999523162842
2023-10-04,1.2899999618530273
2023-10-05,1.3200000524520874
2023-10-06,1.2899999618530273
2023-10-09,1.25
2023-10-10,1.4299999475479126
2023-10-11,1.5
2023-10-12,1.350000023841858
2023-10-13,1.3799999952316284
2023-10-16,1.4299999475479126
2023-10-17,1.5
2023-10-18,1.440000057220459
2023-10-19,1.4600000381469727
2023-10-20,1.5
2023-10-23,1.3799999952316284
2023-10-24,1.309999942779541
2023-10-25,1.2200000286102295
2023-10-26,1.2799999713897705
2023-10-27,1.2599999904632568
2023-10-30,1.309999942779541
2023-10-31,1.3200000524520874
2023-11-01,1.2999999523162842
2023-11-02,1.4800000190734863
2023-11-03,1.649999976158142
2023-11-06,1.4299999475479126
2023-11-07,1.315000057220459
2023-11-08,1.3300000429153442
2023-11-09,1.25
2023-11-10,1.2000000476837158
2023-11-13,1.1799999475479126
2023-11-14,1.1799999475479126
2023-11-15,1.2100000381469727
2023-11-16,1.1699999570846558
2023-11-17,1.2000000476837158
2023-11-20,1.1699999570846558
2023-11-21,1.149999976158142
2023-11-22,1.149999976158142
2023-11-24,1.190000057220459
2023-11-27,1.1799999475479126
2023-11-28,1.1100000143051147
2023-11-29,1.1299999952316284
2023-11-30,1.1799999475479126
2023-12-01,1.2300000190734863
2023-12-04,1.2400000095367432
2023-12-05,1.2100000381469727
2023-12-06,1.309999942779541
2023-12-07,1.3700000047683716
2023-12-08,1.3799999952316284
2023-12-11,1.3200000524520874
2023-12-12,1.3700000047683716
2023-12-13,1.5199999809265137
2023-12-14,1.649999976158142
2023-12-15,1.590000033378601
2023-12-18,1.4450000524520874
2023-12-19,1.5850000381469727
2023-12-20,1.4600000381469727
2023-12-21,1.4800000190734863
2023-12-22,1.6399999856948853
2023-12-26,1.659999966621399
2023-12-27,1.7599999904632568
2023-12-28,1.7400000095367432
2023-12-29,1.8899999856948853
2024-01-02,2.009999990463257
2024-01-03,1.7599999904632568
2024-01-04,2.1600000858306885
2024-01-05,2.4200000762939453
2024-01-08,2.4600000381469727
2024-01-09,3.450000047683716
2024-01-10,3.3499999046325684
2024-01-11,3.0399999618530273
2024-01-12,3.3299999237060547
2024-01-16,3.0
2024-01-17,2.740000009536743
2024-01-18,2.444999933242798
2024-01-19,2.440000057220459
2024-01-22,2.4800000190734863
2024-01-23,2.509999990463257
2024-01-24,2.4000000953674316
2024-01-25,2.4700000286102295
2024-01-26,2.5299999713897705
2024-01-29,3.0
2024-01-30,2.890000104904175
2024-01-31,2.990000009536743
2024-02-01,3.0899999141693115
2024-02-02,3.0
2024-02-05,3.119999885559082
2024-02-06,3.190000057220459
2024-02-07,3.2100000381469727
2024-02-08,3.380000114440918
2024-02-09,3.2699999809265137
2024-02-12,3.119999885559082
2024-02-13,2.7699999809265137
2024-02-14,2.9000000953674316
2024-02-15,3.0
2024-02-16,2.940000057220459
2024-02-20,2.8499999046325684
2024-02-21,2.690000057220459
2024-02-22,2.440000057220459
2024-02-23,2.4700000286102295
2024-02-26,2.4200000762939453
2024-02-27,2.390000104904175
2024-02-28,2.3299999237060547
2024-02-29,2.3499999046325684
2024-03-01,2.4000000953674316
2024-03-04,2.380000114440918
2024-03-05,2.319999933242798
2024-03-06,2.4000000953674316
2024-03-07,2.390000104904175
2024-03-08,2.430000066757202
2024-03-11,2.4600000381469727
2024-03-12,2.359999895095825
2024-03-13,2.25
2024-03-14,2.049999952316284
2024-03-15,2.0
2024-03-18,1.9500000476837158
2024-03-19,2.0299999713897705
2024-03-20,2.140000104904175
2024-03-21,2.0399999618530273
2024-03-22,2.190000057220459
2024-03-25,2.200000047683716
2024-03-26,2.240000009536743
2024-03-27,2.3299999237060547
2024-03-28,2.3499999046325684
2024-04-01,2.4000000953674316
2024-04-02,2.359999895095825
2024-04-03,2.259999990463257
2024-04-04,2.2799999713897705
2024-04-05,2.25
2024-04-08,2.180000066757202
2024-04-09,2.2899999618530273
2024-04-10,2.1500000953674316
2024-04-11,2.240000009536743
2024-04-12,2.1600000858306885
2024-04-15,2.200000047683716
2024-04-16,2.190000057220459
2024-04-17,2.2699999809265137
2024-04-18,2.0250000953674316
2024-04-19,1.9500000476837158
2024-04-22,2.0
2024-04-23,2.0999999046325684
2024-04-24,1.875
2024-04-25,1.809999942779541
2024-04-26,1.6799999475479126
2024-04-29,1.590000033378601
2024-04-30,1.4900000095367432
2024-05-01,1.5199999809265137
2024-05-02,1.409999966621399
2024-05-03,1.4500000476837158
2024-05-06,1.690000057220459
2024-05-07,1.7300000190734863
2024-05-08,1.649999976158142
2024-05-09,1.6299999952316284
2024-05-10,1.4700000286102295
2024-05-13,1.440000057220459
2024-05-14,1.3300000429153442
2024-05-15,1.399999976158142
2024-05-16,1.5700000524520874
2024-05-17,1.600000023841858
2024-05-20,1.6200000047683716
2024-05-21,1.6100000143051147
2024-05-22,1.6299999952316284
2024-05-23,1.5299999713897705
2024-05-24,1.4900000095367432
2024-05-28,1.559999942779541
2024-05-29,1.4500000476837158
2024-05-30,1.4800000190734863
2024-05-31,1.4500000476837158
2024-06-03,1.440000057220459
2024-06-04,1.3600000143051147
2024-06-05,1.440000057220459
2024-06-06,1.399999976158142
2024-06-07,1.350000023841858
2024-06-10,1.309999942779541
2024-06-11,1.2899999618530273
2024-06-12,1.399999976158142
2024-06-13,1.4500000476837158
2024-06-14,1.350000023841858
2024-06-17,1.3200000524520874
2024-06-18,1.340000033378601
2024-06-20,1.3600000143051147
2024-06-21,1.3700000047683716
2024-06-24,1.5
2024-06-25,1.4700000286102295
2024-06-26,1.340000033378601
2024-06-27,1.340000033378601
2024-06-28,1.2100000381469727
2024-07-01,1.149999976158142
2024-07-02,1.100000023841858
2024-07-03,1.090000033378601
2024-07-05,1.0700000524520874
2024-07-08,1.1699999570846558
2024-07-09,1.2100000381469727
2024-07-10,1.2699999809265137
2024-07-11,1.2599999904632568
2024-07-12,1.2100000381469727
2024-07-15,1.2300000190734863
2024-07-16,1.2799999713897705
2024-07-17,1.309999942779541
2024-07-18,1.2300000190734863
2024-07-19,1.2400000095367432
2024-07-22,1.3700000047683716
2024-07-23,1.440000057220459
2024-07-24,1.4500000476837158
2024-07-25,1.5099999904632568
2024-07-26,1.590000033378601
2024-07-29,1.6299999952316284
2024-07-30,1.5499999523162842
2024-07-31,1.5099999904632568
2024-08-01,1.5099999904632568
2024-08-02,1.440000057220459
2024-08-05,1.2999999523162842
2024-08-06,1.3300000429153442
2024-08-07,1.340000033378601
2024-08-08,1.3300000429153442
2024-08-09,1.340000033378601
2024-08-12,1.2699999809265137
2024-08-13,1.2999999523162842
2024-08-14,1.3700000047683716
2024-08-15,1.4299999475479126
2024-08-16,1.5299999713897705
2024-08-19,1.5499999523162842
2024-08-20,1.4700000286102295
2024-08-21,1.5700000524520874
2024-08-22,1.5399999618530273
2024-08-23,1.4900000095367432
2024-08-26,1.5299999713897705
2024-08-27,1.409999966621399
2024-08-28,1.4600000381469727
2024-08-29,1.4800000190734863
2024-08-30,1.4600000381469727
2024-09-03,1.4900000095367432
2024-09-04,1.5099999904632568
2024-09-05,1.440000057220459
2024-09-06,1.4800000190734863
2024-09-09,1.4800000190734863
2024-09-10,1.4299999475479126
2024-09-11,1.4299999475479126
2024-09-12,1.5299999713897705
2024-09-13,1.4900000095367432
2024-09-16,1.5
2024-09-17,1.5
2024-09-18,1.4600000381469727
2024-09-19,1.5199999809265137
2024-09-20,1.5299999713897705
2024-09-23,1.4299999475479126
2024-09-24,1.3899999856948853
2024-09-25,1.340000033378601
2024-09-26,1.399999976158142
2024-09-27,1.4299999475479126
2024-09-30,1.440000057220459
2024-10-01,1.4199999570846558
2024-10-02,1.4900000095367432
2024-10-03,1.4199999570846558
2024-10-04,1.4199999570846558
2024-10-07,1.409999966621399
2024-10-08,1.4299999475479126
2024-10-09,1.4199999570846558
2024-10-10,1.399999976158142
2024-10-11,1.3899999856948853
2024-10-14,1.3799999952316284
2024-10-15,1.399999976158142
2024-10-16,1.4900000095367432
2024-10-17,1.4800000190734863
2024-10-18,1.4500000476837158
2024-10-21,1.4900000095367432
2024-10-22,1.5199999809265137
2024-10-23,1.440000057220459
2024-10-24,1.4199999570846558
2024-10-25,1.399999976158142
2024-10-28,1.4299999475479126
2024-10-29,1.409999966621399
2024-10-30,1.3600000143051147
2024-10-31,1.2799999713897705
2024-11-01,1.25
2024-11-04,1.2599999904632568
2024-11-05,1.309999942779541
2024-11-06,1.2999999523162842
2024-11-07,1.3300000429153442
2024-11-08,1.309999942779541
2024-11-11,1.2599999904632568
2024-11-12,1.2000000476837158
2024-11-13,1.1399999856948853
2024-11-14,1.0499999523162842
2024-11-15,0.9470000267028809
2024-11-18,0.9679999947547913
2024-11-19,1.0299999713897705
2024-11-20,0.9670000076293945
2024-11-21,0.9139999747276306
