Date,MRNS
2022-07-27,5.849999904632568
2022-07-28,5.789999961853027
2022-07-29,5.570000171661377
2022-08-01,5.170000076293945
2022-08-02,5.28000020980835
2022-08-03,5.380000114440918
2022-08-04,5.489999771118164
2022-08-05,5.559999942779541
2022-08-08,5.690000057220459
2022-08-09,5.46999979019165
2022-08-10,5.929999828338623
2022-08-11,5.769999980926514
2022-08-12,5.800000190734863
2022-08-15,5.679999828338623
2022-08-16,6.03000020980835
2022-08-17,6.320000171661377
2022-08-18,6.679999828338623
2022-08-19,6.610000133514404
2022-08-22,6.849999904632568
2022-08-23,6.920000076293945
2022-08-24,7.510000228881836
2022-08-25,7.389999866485596
2022-08-26,6.960000038146973
2022-08-29,6.690000057220459
2022-08-30,6.610000133514404
2022-08-31,6.960000038146973
2022-09-01,6.519999980926514
2022-09-02,6.559999942779541
2022-09-06,6.300000190734863
2022-09-07,6.349999904632568
2022-09-08,6.610000133514404
2022-09-09,6.679999828338623
2022-09-12,6.75
2022-09-13,6.800000190734863
2022-09-14,6.78000020980835
2022-09-15,6.679999828338623
2022-09-16,6.800000190734863
2022-09-19,6.920000076293945
2022-09-20,6.989999771118164
2022-09-21,6.670000076293945
2022-09-22,6.809999942779541
2022-09-23,7.059999942779541
2022-09-26,6.389999866485596
2022-09-27,6.53000020980835
2022-09-28,6.985000133514404
2022-09-29,7.019999980926514
2022-09-30,6.650000095367432
2022-10-03,6.75
2022-10-04,6.940000057220459
2022-10-05,7.010000228881836
2022-10-06,6.840000152587891
2022-10-07,6.840000152587891
2022-10-10,6.730000019073486
2022-10-11,6.239999771118164
2022-10-12,5.940000057220459
2022-10-13,5.78000020980835
2022-10-14,5.360000133514404
2022-10-17,5.53000020980835
2022-10-18,5.710000038146973
2022-10-19,4.869999885559082
2022-10-20,4.869999885559082
2022-10-21,5.0
2022-10-24,4.699999809265137
2022-10-25,4.849999904632568
2022-10-26,5.010000228881836
2022-10-27,5.130000114440918
2022-10-28,5.619999885559082
2022-10-31,5.75
2022-11-01,5.78000020980835
2022-11-02,5.800000190734863
2022-11-03,5.880000114440918
2022-11-04,5.659999847412109
2022-11-07,5.610000133514404
2022-11-08,4.650000095367432
2022-11-09,4.699999809265137
2022-11-10,4.760000228881836
2022-11-11,4.809999942779541
2022-11-14,4.980000019073486
2022-11-15,4.789999961853027
2022-11-16,4.599999904632568
2022-11-17,4.5
2022-11-18,4.460000038146973
2022-11-21,4.460000038146973
2022-11-22,4.210000038146973
2022-11-23,4.510000228881836
2022-11-25,4.570000171661377
2022-11-28,4.650000095367432
2022-11-29,4.800000190734863
2022-11-30,4.789999961853027
2022-12-01,4.760000228881836
2022-12-02,4.690000057220459
2022-12-05,4.630000114440918
2022-12-06,4.179999828338623
2022-12-07,4.019999980926514
2022-12-08,4.230000019073486
2022-12-09,4.21999979019165
2022-12-12,4.199999809265137
2022-12-13,4.420000076293945
2022-12-14,4.170000076293945
2022-12-15,4.099999904632568
2022-12-16,4.079999923706055
2022-12-19,3.75
2022-12-20,3.9100000858306885
2022-12-21,3.7100000381469727
2022-12-22,3.7699999809265137
2022-12-23,3.5
2022-12-27,3.559999942779541
2022-12-28,3.569999933242798
2022-12-29,3.799999952316284
2022-12-30,3.9800000190734863
2023-01-03,4.25
2023-01-04,4.789999961853027
2023-01-05,4.599999904632568
2023-01-06,4.639999866485596
2023-01-09,4.340000152587891
2023-01-10,4.760000228881836
2023-01-11,4.619999885559082
2023-01-12,4.869999885559082
2023-01-13,4.940000057220459
2023-01-17,5.070000171661377
2023-01-18,5.099999904632568
2023-01-19,5.210000038146973
2023-01-20,5.650000095367432
2023-01-23,5.650000095367432
2023-01-24,5.699999809265137
2023-01-25,5.960000038146973
2023-01-26,5.940000057220459
2023-01-27,6.260000228881836
2023-01-30,6.5
2023-01-31,6.349999904632568
2023-02-01,6.630000114440918
2023-02-02,6.65500020980835
2023-02-03,6.53000020980835
2023-02-06,6.489999771118164
2023-02-07,6.710000038146973
2023-02-08,7.25
2023-02-09,7.159999847412109
2023-02-10,6.860000133514404
2023-02-13,6.730000019073486
2023-02-14,6.869999885559082
2023-02-15,6.78000020980835
2023-02-16,7.190000057220459
2023-02-17,7.320000171661377
2023-02-21,6.590000152587891
2023-02-22,6.690000057220459
2023-02-23,6.699999809265137
2023-02-24,6.400000095367432
2023-02-27,6.965000152587891
2023-02-28,6.900000095367432
2023-03-01,7.019999980926514
2023-03-02,6.730000019073486
2023-03-03,6.670000076293945
2023-03-06,7.079999923706055
2023-03-07,7.039999961853027
2023-03-08,7.414999961853027
2023-03-09,7.199999809265137
2023-03-10,6.360000133514404
2023-03-13,6.519999980926514
2023-03-14,6.980000019073486
2023-03-15,6.619999885559082
2023-03-16,6.900000095367432
2023-03-17,6.789999961853027
2023-03-20,6.829999923706055
2023-03-21,6.239999771118164
2023-03-22,6.0
2023-03-23,6.179999828338623
2023-03-24,6.199999809265137
2023-03-27,6.260000228881836
2023-03-28,6.239999771118164
2023-03-29,6.96999979019165
2023-03-30,6.989999771118164
2023-03-31,6.900000095367432
2023-04-03,7.0
2023-04-04,6.699999809265137
2023-04-05,6.409999847412109
2023-04-06,6.590000152587891
2023-04-10,7.019999980926514
2023-04-11,7.019999980926514
2023-04-12,7.050000190734863
2023-04-13,7.275000095367432
2023-04-14,7.389999866485596
2023-04-17,8.010000228881836
2023-04-18,8.210000038146973
2023-04-19,8.079999923706055
2023-04-20,7.929999828338623
2023-04-21,8.100000381469727
2023-04-24,8.369999885559082
2023-04-25,8.1899995803833
2023-04-26,8.279999732971191
2023-04-27,8.34000015258789
2023-04-28,9.100000381469727
2023-05-01,9.125
2023-05-02,8.8100004196167
2023-05-03,9.0
2023-05-04,8.890000343322754
2023-05-05,8.930000305175781
2023-05-08,9.15999984741211
2023-05-09,9.279999732971191
2023-05-10,9.579999923706055
2023-05-11,9.260000228881836
2023-05-12,8.779999732971191
2023-05-15,8.619999885559082
2023-05-16,8.510000228881836
2023-05-17,8.3100004196167
2023-05-18,8.130000114440918
2023-05-19,8.119999885559082
2023-05-22,7.760000228881836
2023-05-23,7.739999771118164
2023-05-24,7.679999828338623
2023-05-25,7.03000020980835
2023-05-26,7.059999942779541
2023-05-30,7.25
2023-05-31,7.110000133514404
2023-06-01,7.21999979019165
2023-06-02,7.389999866485596
2023-06-05,7.46999979019165
2023-06-06,7.659999847412109
2023-06-07,8.140000343322754
2023-06-08,9.130000114440918
2023-06-09,10.420000076293945
2023-06-12,10.600000381469727
2023-06-13,10.770000457763672
2023-06-14,10.020000457763672
2023-06-15,9.800000190734863
2023-06-16,9.649999618530273
2023-06-20,10.229999542236328
2023-06-21,10.369999885559082
2023-06-22,10.59000015258789
2023-06-23,10.020000457763672
2023-06-26,10.109999656677246
2023-06-27,10.010000228881836
2023-06-28,10.96500015258789
2023-06-29,10.300000190734863
2023-06-30,10.859999656677246
2023-07-03,10.640000343322754
2023-07-05,10.140000343322754
2023-07-06,10.180000305175781
2023-07-07,10.4399995803833
2023-07-10,10.609999656677246
2023-07-11,10.279999732971191
2023-07-12,9.670000076293945
2023-07-13,9.859999656677246
2023-07-14,9.859999656677246
2023-07-17,10.010000228881836
2023-07-18,9.890000343322754
2023-07-19,9.779999732971191
2023-07-20,9.920000076293945
2023-07-21,9.9399995803833
2023-07-24,9.859999656677246
2023-07-25,9.630000114440918
2023-07-26,9.619999885559082
2023-07-27,9.640000343322754
2023-07-28,10.130000114440918
2023-07-31,10.640000343322754
2023-08-01,10.890000343322754
2023-08-02,10.460000038146973
2023-08-03,10.770000457763672
2023-08-04,10.5
2023-08-07,9.130000114440918
2023-08-08,8.90999984741211
2023-08-09,8.680000305175781
2023-08-10,7.889999866485596
2023-08-11,6.820000171661377
2023-08-14,6.610000133514404
2023-08-15,6.130000114440918
2023-08-16,6.46999979019165
2023-08-17,6.550000190734863
2023-08-18,7.050000190734863
2023-08-21,7.539999961853027
2023-08-22,7.590000152587891
2023-08-23,7.400000095367432
2023-08-24,6.989999771118164
2023-08-25,7.050000190734863
2023-08-28,7.340000152587891
2023-08-29,7.289999961853027
2023-08-30,7.010000228881836
2023-08-31,7.110000133514404
2023-09-01,7.519999980926514
2023-09-05,7.400000095367432
2023-09-06,7.269999980926514
2023-09-07,6.65500020980835
2023-09-08,6.585000038146973
2023-09-11,6.820000171661377
2023-09-12,6.980000019073486
2023-09-13,6.619999885559082
2023-09-14,6.460000038146973
2023-09-15,6.099999904632568
2023-09-18,5.860000133514404
2023-09-19,7.025000095367432
2023-09-20,7.195000171661377
2023-09-21,6.75
2023-09-22,6.599999904632568
2023-09-25,7.150000095367432
2023-09-26,7.835000038146973
2023-09-27,8.0
2023-09-28,8.239999771118164
2023-09-29,8.050000190734863
2023-10-02,7.539999961853027
2023-10-03,7.519999980926514
2023-10-04,7.610000133514404
2023-10-05,7.929999828338623
2023-10-06,7.920000076293945
2023-10-09,7.489999771118164
2023-10-10,7.5
2023-10-11,7.340000152587891
2023-10-12,6.75
2023-10-13,6.880000114440918
2023-10-16,6.800000190734863
2023-10-17,7.199999809265137
2023-10-18,6.800000190734863
2023-10-19,6.760000228881836
2023-10-20,6.860000133514404
2023-10-23,6.550000190734863
2023-10-24,6.71999979019165
2023-10-25,6.539999961853027
2023-10-26,6.670000076293945
2023-10-27,6.579999923706055
2023-10-30,7.0
2023-10-31,6.940000057220459
2023-11-01,6.630000114440918
2023-11-02,6.300000190734863
2023-11-03,6.980000019073486
2023-11-06,6.599999904632568
2023-11-07,6.510000228881836
2023-11-08,6.894999980926514
2023-11-09,5.925000190734863
2023-11-10,5.960000038146973
2023-11-13,6.25
2023-11-14,6.514999866485596
2023-11-15,6.159999847412109
2023-11-16,6.099999904632568
2023-11-17,6.170000076293945
2023-11-20,6.130000114440918
2023-11-21,5.940000057220459
2023-11-22,6.079999923706055
2023-11-24,6.460000038146973
2023-11-27,6.300000190734863
2023-11-28,6.309999942779541
2023-11-29,6.75
2023-11-30,6.730000019073486
2023-12-01,7.315000057220459
2023-12-04,7.5
2023-12-05,7.96999979019165
2023-12-06,8.229999542236328
2023-12-07,8.470000267028809
2023-12-08,8.5
2023-12-11,8.420000076293945
2023-12-12,8.539999961853027
2023-12-13,8.8100004196167
2023-12-14,8.699999809265137
2023-12-15,8.59000015258789
2023-12-18,8.970000267028809
2023-12-19,9.4399995803833
2023-12-20,9.289999961853027
2023-12-21,9.710000038146973
2023-12-22,10.4399995803833
2023-12-26,10.800000190734863
2023-12-27,10.970000267028809
2023-12-28,10.989999771118164
2023-12-29,10.869999885559082
2024-01-02,10.399999618530273
2024-01-03,10.420000076293945
2024-01-04,10.520000457763672
2024-01-05,10.84000015258789
2024-01-08,11.210000038146973
2024-01-09,10.989999771118164
2024-01-10,10.5
2024-01-11,10.260000228881836
2024-01-12,9.800000190734863
2024-01-16,9.529999732971191
2024-01-17,9.619999885559082
2024-01-18,9.739999771118164
2024-01-19,9.609999656677246
2024-01-22,10.119999885559082
2024-01-23,9.949999809265137
2024-01-24,9.859999656677246
2024-01-25,10.0
2024-01-26,10.020000457763672
2024-01-29,10.15999984741211
2024-01-30,9.989999771118164
2024-01-31,9.739999771118164
2024-02-01,9.989999771118164
2024-02-02,9.979999542236328
2024-02-05,9.9399995803833
2024-02-06,10.0
2024-02-07,9.90999984741211
2024-02-08,9.989999771118164
2024-02-09,10.100000381469727
2024-02-12,10.210000038146973
2024-02-13,9.899999618530273
2024-02-14,10.010000228881836
2024-02-15,10.0
2024-02-16,9.960000038146973
2024-02-20,9.539999961853027
2024-02-21,9.75
2024-02-22,9.619999885559082
2024-02-23,9.770000457763672
2024-02-26,9.989999771118164
2024-02-27,10.0
2024-02-28,9.859999656677246
2024-02-29,9.5
2024-03-01,9.920000076293945
2024-03-04,9.539999961853027
2024-03-05,9.239999771118164
2024-03-06,9.029999732971191
2024-03-07,8.75
2024-03-08,8.850000381469727
2024-03-11,8.479999542236328
2024-03-12,9.279999732971191
2024-03-13,9.4399995803833
2024-03-14,8.949999809265137
2024-03-15,9.390000343322754
2024-03-18,9.020000457763672
2024-03-19,9.300000190734863
2024-03-20,9.039999961853027
2024-03-21,9.010000228881836
2024-03-22,8.8100004196167
2024-03-25,8.930000305175781
2024-03-26,8.789999961853027
2024-03-27,8.850000381469727
2024-03-28,9.039999961853027
2024-04-01,8.970000267028809
2024-04-02,8.869999885559082
2024-04-03,8.699999809265137
2024-04-04,8.680000305175781
2024-04-05,7.800000190734863
2024-04-08,8.199999809265137
2024-04-09,8.380000114440918
2024-04-10,8.09000015258789
2024-04-11,7.920000076293945
2024-04-12,7.519999980926514
2024-04-15,1.2999999523162842
2024-04-16,1.2000000476837158
2024-04-17,1.440000057220459
2024-04-18,1.409999966621399
2024-04-19,1.3799999952316284
2024-04-22,1.475000023841858
2024-04-23,1.440000057220459
2024-04-24,1.440000057220459
2024-04-25,1.4199999570846558
2024-04-26,1.4049999713897705
2024-04-29,1.399999976158142
2024-04-30,1.409999966621399
2024-05-01,1.4700000286102295
2024-05-02,1.4500000476837158
2024-05-03,1.5099999904632568
2024-05-06,1.4800000190734863
2024-05-07,1.5700000524520874
2024-05-08,1.4299999475479126
2024-05-09,1.3849999904632568
2024-05-10,1.3300000429153442
2024-05-13,1.350000023841858
2024-05-14,1.340000033378601
2024-05-15,1.3300000429153442
2024-05-16,1.2999999523162842
2024-05-17,1.3300000429153442
2024-05-20,1.350000023841858
2024-05-21,1.3300000429153442
2024-05-22,1.2899999618530273
2024-05-23,1.2999999523162842
2024-05-24,1.3799999952316284
2024-05-28,1.5
2024-05-29,1.5399999618530273
2024-05-30,1.4600000381469727
2024-05-31,1.4199999570846558
2024-06-03,1.4800000190734863
2024-06-04,1.440000057220459
2024-06-05,1.5399999618530273
2024-06-06,1.5
2024-06-07,1.5199999809265137
2024-06-10,1.5399999618530273
2024-06-11,1.559999942779541
2024-06-12,1.4900000095367432
2024-06-13,1.4600000381469727
2024-06-14,1.465000033378601
2024-06-17,1.4500000476837158
2024-06-18,1.3949999809265137
2024-06-20,1.350000023841858
2024-06-21,1.3300000429153442
2024-06-24,1.3700000047683716
2024-06-25,1.3600000143051147
2024-06-26,1.2599999904632568
2024-06-27,1.2300000190734863
2024-06-28,1.1699999570846558
2024-07-01,1.2799999713897705
2024-07-02,1.190000057220459
2024-07-03,1.2100000381469727
2024-07-05,1.2000000476837158
2024-07-08,1.2000000476837158
2024-07-09,1.25
2024-07-10,1.2300000190734863
2024-07-11,1.3300000429153442
2024-07-12,1.3700000047683716
2024-07-15,1.409999966621399
2024-07-16,1.475000023841858
2024-07-17,1.3899999856948853
2024-07-18,1.3899999856948853
2024-07-19,1.4299999475479126
2024-07-22,1.5
2024-07-23,1.4800000190734863
2024-07-24,1.4149999618530273
2024-07-25,1.4149999618530273
2024-07-26,1.4299999475479126
2024-07-29,1.399999976158142
2024-07-30,1.3899999856948853
2024-07-31,1.399999976158142
2024-08-01,1.399999976158142
2024-08-02,1.2999999523162842
2024-08-05,1.100000023841858
2024-08-06,1.149999976158142
2024-08-07,1.159999966621399
2024-08-08,1.25
2024-08-09,1.2200000286102295
2024-08-12,1.2300000190734863
2024-08-13,1.1799999475479126
2024-08-14,1.100000023841858
2024-08-15,1.2200000286102295
2024-08-16,1.2599999904632568
2024-08-19,1.3300000429153442
2024-08-20,1.340000033378601
2024-08-21,1.3700000047683716
2024-08-22,1.3200000524520874
2024-08-23,1.2999999523162842
2024-08-26,1.4700000286102295
2024-08-27,1.4700000286102295
2024-08-28,1.3899999856948853
2024-08-29,1.399999976158142
2024-08-30,1.399999976158142
2024-09-03,1.4299999475479126
2024-09-04,1.4199999570846558
2024-09-05,1.3899999856948853
2024-09-06,1.399999976158142
2024-09-09,1.3899999856948853
2024-09-10,1.399999976158142
2024-09-11,1.3899999856948853
2024-09-12,1.3899999856948853
2024-09-13,1.5
2024-09-16,1.5499999523162842
2024-09-17,1.5499999523162842
2024-09-18,1.5099999904632568
2024-09-19,1.600000023841858
2024-09-20,1.659999966621399
2024-09-23,1.6299999952316284
2024-09-24,1.899999976158142
2024-09-25,1.7400000095367432
2024-09-26,1.7300000190734863
2024-09-27,1.840000033378601
2024-09-30,1.7599999904632568
2024-10-01,1.6699999570846558
2024-10-02,1.7000000476837158
2024-10-03,1.7300000190734863
2024-10-04,1.7799999713897705
2024-10-07,1.850000023841858
2024-10-08,1.7400000095367432
2024-10-09,1.7000000476837158
2024-10-10,1.649999976158142
2024-10-11,1.75
2024-10-14,1.7999999523162842
2024-10-15,1.7400000095367432
2024-10-16,1.7999999523162842
2024-10-17,1.7400000095367432
2024-10-18,1.850000023841858
2024-10-21,1.8200000524520874
2024-10-22,1.75
2024-10-23,1.690000057220459
2024-10-24,0.29600000381469727
2024-10-25,0.4050000011920929
2024-10-28,0.37400001287460327
2024-10-29,0.28999999165534973
2024-10-30,0.3190000057220459
2024-10-31,0.30300000309944153
2024-11-01,0.328000009059906
2024-11-04,0.3330000042915344
2024-11-05,0.3240000009536743
2024-11-06,0.33500000834465027
2024-11-07,0.35899999737739563
2024-11-08,0.3449999988079071
2024-11-11,0.33500000834465027
2024-11-12,0.3449999988079071
2024-11-13,0.3019999861717224
2024-11-14,0.3089999854564667
2024-11-15,0.3019999861717224
2024-11-18,0.30799999833106995
2024-11-19,0.30799999833106995
2024-11-20,0.3089999854564667
2024-11-21,0.32199999690055847
