Date,GOEV
2022-08-30,71.30000305175781
2022-08-31,73.37000274658203
2022-09-01,69.2300033569336
2022-09-02,66.47000122070312
2022-09-06,63.709999084472656
2022-09-07,62.33000183105469
2022-09-08,61.63999938964844
2022-09-09,62.099998474121094
2022-09-12,62.33000183105469
2022-09-13,58.650001525878906
2022-09-14,59.79999923706055
2022-09-15,64.4000015258789
2022-09-16,57.6150016784668
2022-09-19,57.5
2022-09-20,53.59000015258789
2022-09-21,55.20000076293945
2022-09-22,51.75
2022-09-23,51.060001373291016
2022-09-26,46.91999816894531
2022-09-27,46.689998626708984
2022-09-28,48.529998779296875
2022-09-29,45.540000915527344
2022-09-30,43.125
2022-10-03,42.31999969482422
2022-10-04,43.0099983215332
2022-10-05,39.790000915527344
2022-10-06,37.2599983215332
2022-10-07,34.5
2022-10-10,31.510000228881836
2022-10-11,31.280000686645508
2022-10-12,31.969999313354492
2022-10-13,31.510000228881836
2022-10-14,29.670000076293945
2022-10-17,33.349998474121094
2022-10-18,33.58000183105469
2022-10-19,32.65999984741211
2022-10-20,31.739999771118164
2022-10-21,31.854999542236328
2022-10-24,31.280000686645508
2022-10-25,32.43000030517578
2022-10-26,32.43000030517578
2022-10-27,31.739999771118164
2022-10-28,31.739999771118164
2022-10-31,31.510000228881836
2022-11-01,31.510000228881836
2022-11-02,30.360000610351562
2022-11-03,30.59000015258789
2022-11-04,30.360000610351562
2022-11-07,30.360000610351562
2022-11-08,30.014999389648438
2022-11-09,26.90999984741211
2022-11-10,27.829999923706055
2022-11-11,36.34000015258789
2022-11-14,35.07500076293945
2022-11-15,33.810001373291016
2022-11-16,30.59000015258789
2022-11-17,28.75
2022-11-18,28.520000457763672
2022-11-21,26.68000030517578
2022-11-22,24.264999389648438
2022-11-23,24.84000015258789
2022-11-25,25.989999771118164
2022-11-28,27.139999389648438
2022-11-29,28.520000457763672
2022-11-30,30.81999969482422
2022-12-01,31.739999771118164
2022-12-02,33.119998931884766
2022-12-05,32.20000076293945
2022-12-06,31.049999237060547
2022-12-07,31.510000228881836
2022-12-08,30.81999969482422
2022-12-09,29.440000534057617
2022-12-12,29.440000534057617
2022-12-13,29.440000534057617
2022-12-14,27.829999923706055
2022-12-15,28.979999542236328
2022-12-16,28.290000915527344
2022-12-19,28.059999465942383
2022-12-20,26.90999984741211
2022-12-21,27.829999923706055
2022-12-22,25.760000228881836
2022-12-23,26.68000030517578
2022-12-27,24.3799991607666
2022-12-28,24.610000610351562
2022-12-29,28.059999465942383
2022-12-30,28.290000915527344
2023-01-03,28.75
2023-01-04,28.520000457763672
2023-01-05,26.90999984741211
2023-01-06,25.06999969482422
2023-01-09,24.84000015258789
2023-01-10,25.299999237060547
2023-01-11,27.3700008392334
2023-01-12,29.899999618530273
2023-01-13,30.81999969482422
2023-01-17,30.59000015258789
2023-01-18,30.360000610351562
2023-01-19,29.209999084472656
2023-01-20,28.520000457763672
2023-01-23,30.59000015258789
2023-01-24,29.209999084472656
2023-01-25,28.75
2023-01-26,27.3700008392334
2023-01-27,31.739999771118164
2023-01-30,28.059999465942383
2023-01-31,27.600000381469727
2023-02-01,27.829999923706055
2023-02-02,27.829999923706055
2023-02-03,28.75
2023-02-06,25.184999465942383
2023-02-07,23.690000534057617
2023-02-08,24.149999618530273
2023-02-09,22.079999923706055
2023-02-10,22.885000228881836
2023-02-13,20.79199981689453
2023-02-14,21.551000595092773
2023-02-15,21.711999893188477
2023-02-16,20.584999084472656
2023-02-17,20.239999771118164
2023-02-21,19.895000457763672
2023-02-22,18.9060001373291
2023-02-23,18.031999588012695
2023-02-24,16.790000915527344
2023-02-27,16.100000381469727
2023-02-28,17.226999282836914
2023-03-01,16.39900016784668
2023-03-02,15.916000366210938
2023-03-03,17.06599998474121
2023-03-06,16.100000381469727
2023-03-07,14.996000289916992
2023-03-08,14.260000228881836
2023-03-09,13.800000190734863
2023-03-10,13.38599967956543
2023-03-13,13.54699993133545
2023-03-14,13.432000160217285
2023-03-15,13.017999649047852
2023-03-16,13.569999694824219
2023-03-17,13.477999687194824
2023-03-20,14.743000030517578
2023-03-21,16.054000854492188
2023-03-22,13.409000396728516
2023-03-23,12.902999877929688
2023-03-24,13.50100040435791
2023-03-27,13.36299991607666
2023-03-28,13.409000396728516
2023-03-29,14.168000221252441
2023-03-30,14.329000473022461
2023-03-31,15.019000053405762
2023-04-03,14.260000228881836
2023-04-04,13.6850004196167
2023-04-05,12.626999855041504
2023-04-06,11.960000038146973
2023-04-10,12.213000297546387
2023-04-11,13.017999649047852
2023-04-12,14.559000015258789
2023-04-13,14.835000038146973
2023-04-14,15.593999862670898
2023-04-17,17.180999755859375
2023-04-18,16.513999938964844
2023-04-19,16.996999740600586
2023-04-20,17.825000762939453
2023-04-21,17.503000259399414
2023-04-24,16.191999435424805
2023-04-25,17.25
2023-04-26,17.135000228881836
2023-04-27,17.43400001525879
2023-04-28,17.364999771118164
2023-05-01,17.663999557495117
2023-05-02,17.618000030517578
2023-05-03,18.492000579833984
2023-05-04,16.490999221801758
2023-05-05,16.26099967956543
2023-05-08,16.812999725341797
2023-05-09,15.571000099182129
2023-05-10,15.295000076293945
2023-05-11,14.35200023651123
2023-05-12,13.54699993133545
2023-05-15,13.800000190734863
2023-05-16,14.260000228881836
2023-05-17,15.111000061035156
2023-05-18,14.835000038146973
2023-05-19,15.40999984741211
2023-05-22,14.949999809265137
2023-05-23,14.765999794006348
2023-05-24,14.168000221252441
2023-05-25,13.156000137329102
2023-05-26,13.616000175476074
2023-05-30,13.20199966430664
2023-05-31,12.788000106811523
2023-06-01,12.604000091552734
2023-06-02,12.649999618530273
2023-06-05,12.833999633789062
2023-06-06,12.972000122070312
2023-06-07,13.38599967956543
2023-06-08,12.37399959564209
2023-06-09,12.052000045776367
2023-06-12,12.37399959564209
2023-06-13,12.902999877929688
2023-06-14,12.949000358581543
2023-06-15,15.22599983215332
2023-06-16,15.180000305175781
2023-06-20,12.902999877929688
2023-06-21,12.166999816894531
2023-06-22,11.913999557495117
2023-06-23,11.5
2023-06-26,10.395999908447266
2023-06-27,9.774999618530273
2023-06-28,9.982000350952148
2023-06-29,10.786999702453613
2023-06-30,11.017000198364258
2023-07-03,12.420000076293945
2023-07-05,12.649999618530273
2023-07-06,11.868000030517578
2023-07-07,12.718999862670898
2023-07-10,11.5
2023-07-11,11.890999794006348
2023-07-12,12.649999618530273
2023-07-13,12.765000343322754
2023-07-14,16.26099967956543
2023-07-17,15.984999656677246
2023-07-18,16.100000381469727
2023-07-19,16.513999938964844
2023-07-20,15.295000076293945
2023-07-21,14.812000274658203
2023-07-24,14.006999969482422
2023-07-25,12.581000328063965
2023-07-26,13.293999671936035
2023-07-27,12.005999565124512
2023-07-28,12.465999603271484
2023-07-31,14.835000038146973
2023-08-01,15.088000297546387
2023-08-02,14.467000007629395
2023-08-03,14.904000282287598
2023-08-04,13.869000434875488
2023-08-07,13.086999893188477
2023-08-08,12.810999870300293
2023-08-09,12.213000297546387
2023-08-10,11.982999801635742
2023-08-11,11.845000267028809
2023-08-14,11.706999778747559
2023-08-15,11.131999969482422
2023-08-16,10.050999641418457
2023-08-17,10.166000366210938
2023-08-18,10.166000366210938
2023-08-21,10.970999717712402
2023-08-22,11.845000267028809
2023-08-23,12.281999588012695
2023-08-24,11.821999549865723
2023-08-25,12.144000053405762
2023-08-28,14.812000274658203
2023-08-29,14.673999786376953
2023-08-30,15.479000091552734
2023-08-31,13.638999938964844
2023-09-01,13.593000411987305
2023-09-05,13.708000183105469
2023-09-06,12.788000106811523
2023-09-07,12.35099983215332
2023-09-08,11.430999755859375
2023-09-11,11.960000038146973
2023-09-12,12.074999809265137
2023-09-13,11.729999542236328
2023-09-14,11.729999542236328
2023-09-15,11.086000442504883
2023-09-18,10.62600040435791
2023-09-19,10.970999717712402
2023-09-20,10.418999671936035
2023-09-21,10.189000129699707
2023-09-22,10.350000381469727
2023-09-25,10.534000396728516
2023-09-26,10.8100004196167
2023-09-27,11.270000457763672
2023-09-28,11.154999732971191
2023-09-29,11.270000457763672
2023-10-02,10.258000373840332
2023-10-03,10.234999656677246
2023-10-04,9.890000343322754
2023-10-05,10.211999893188477
2023-10-06,9.590999603271484
2023-10-09,8.831999778747559
2023-10-10,8.970000267028809
2023-10-11,8.46399974822998
2023-10-12,7.750999927520752
2023-10-13,7.682000160217285
2023-10-16,7.406000137329102
2023-10-17,7.704999923706055
2023-10-18,7.198999881744385
2023-10-19,6.440000057220459
2023-10-20,6.026000022888184
2023-10-23,6.416999816894531
2023-10-24,6.854000091552734
2023-10-25,6.232999801635742
2023-10-26,6.210000038146973
2023-10-27,6.09499979019165
2023-10-30,6.026000022888184
2023-10-31,6.302000045776367
2023-11-01,5.910999774932861
2023-11-02,6.324999809265137
2023-11-03,6.2789998054504395
2023-11-06,6.026000022888184
2023-11-07,5.934000015258789
2023-11-08,5.381999969482422
2023-11-09,5.197999954223633
2023-11-10,5.635000228881836
2023-11-13,5.818999767303467
2023-11-14,6.210000038146973
2023-11-15,6.25600004196167
2023-11-16,5.980000019073486
2023-11-17,6.946000099182129
2023-11-20,8.371999740600586
2023-11-21,7.9120001792907715
2023-11-22,7.566999912261963
2023-11-24,7.406000137329102
2023-11-27,7.636000156402588
2023-11-28,7.934999942779541
2023-11-29,7.130000114440918
2023-11-30,7.130000114440918
2023-12-01,6.670000076293945
2023-12-04,6.210000038146973
2023-12-05,5.888000011444092
2023-12-06,6.210000038146973
2023-12-07,5.75
2023-12-08,5.703999996185303
2023-12-11,5.7270002365112305
2023-12-12,5.565999984741211
2023-12-13,5.589000225067139
2023-12-14,5.864999771118164
2023-12-15,5.888000011444092
2023-12-18,5.980000019073486
2023-12-19,5.864999771118164
2023-12-20,5.796000003814697
2023-12-21,5.565999984741211
2023-12-22,5.451000213623047
2023-12-26,5.381999969482422
2023-12-27,5.681000232696533
2023-12-28,6.048999786376953
2023-12-29,5.910999774932861
2024-01-02,5.289999961853027
2024-01-03,5.335999965667725
2024-01-04,4.89900016784668
2024-01-05,5.473999977111816
2024-01-08,5.796000003814697
2024-01-09,4.89900016784668
2024-01-10,5.0370001792907715
2024-01-11,4.853000164031982
2024-01-12,4.669000148773193
2024-01-16,4.255000114440918
2024-01-17,4.139999866485596
2024-01-18,4.047999858856201
2024-01-19,3.7950000762939453
2024-01-22,4.255000114440918
2024-01-23,3.9790000915527344
2024-01-24,3.864000082015991
2024-01-25,3.749000072479248
2024-01-26,3.565000057220459
2024-01-29,4.301000118255615
2024-01-30,4.139999866485596
2024-01-31,4.691999912261963
2024-02-01,4.139999866485596
2024-02-02,3.9100000858306885
2024-02-05,3.5880000591278076
2024-02-06,3.703000068664551
2024-02-07,3.7950000762939453
2024-02-08,3.7720000743865967
2024-02-09,3.565000057220459
2024-02-12,3.496000051498413
2024-02-13,3.3350000381469727
2024-02-14,3.2660000324249268
2024-02-15,3.3580000400543213
2024-02-16,3.243000030517578
2024-02-20,2.944000005722046
2024-02-21,2.875
2024-02-22,2.6679999828338623
2024-02-23,2.6679999828338623
2024-02-26,2.4149999618530273
2024-02-27,2.621999979019165
2024-02-28,2.4149999618530273
2024-02-29,2.4149999618530273
2024-03-01,2.4149999618530273
2024-03-04,2.2079999446868896
2024-03-05,2.184999942779541
2024-03-06,2.000999927520752
2024-03-07,2.2769999504089355
2024-03-08,2.130000114440918
2024-03-11,1.7949999570846558
2024-03-12,1.3600000143051147
2024-03-13,1.3600000143051147
2024-03-14,1.309999942779541
2024-03-15,1.940000057220459
2024-03-18,2.9000000953674316
2024-03-19,2.7799999713897705
2024-03-20,3.4100000858306885
2024-03-21,4.340000152587891
2024-03-22,4.28000020980835
2024-03-25,4.199999809265137
2024-03-26,3.440000057220459
2024-03-27,3.25
2024-03-28,3.569999933242798
2024-04-01,3.869999885559082
2024-04-02,2.799999952316284
2024-04-03,2.4700000286102295
2024-04-04,2.240000009536743
2024-04-05,2.130000114440918
2024-04-08,2.4100000858306885
2024-04-09,2.4200000762939453
2024-04-10,2.369999885559082
2024-04-11,2.2799999713897705
2024-04-12,2.4000000953674316
2024-04-15,2.4800000190734863
2024-04-16,2.930000066757202
2024-04-17,2.859999895095825
2024-04-18,3.0
2024-04-19,2.8499999046325684
2024-04-22,3.4000000953674316
2024-04-23,3.1700000762939453
2024-04-24,2.9000000953674316
2024-04-25,2.700000047683716
2024-04-26,2.7699999809265137
2024-04-29,2.819999933242798
2024-04-30,2.880000114440918
2024-05-01,2.7899999618530273
2024-05-02,2.8299999237060547
2024-05-03,2.7699999809265137
2024-05-06,2.630000114440918
2024-05-07,2.5799999237060547
2024-05-08,2.5399999618530273
2024-05-09,2.5299999713897705
2024-05-10,2.559999942779541
2024-05-13,2.7200000286102295
2024-05-14,2.7899999618530273
2024-05-15,2.6500000953674316
2024-05-16,2.869999885559082
2024-05-17,2.7799999713897705
2024-05-20,2.7300000190734863
2024-05-21,2.5899999141693115
2024-05-22,2.559999942779541
2024-05-23,2.359999895095825
2024-05-24,2.4600000381469727
2024-05-28,2.4000000953674316
2024-05-29,2.180000066757202
2024-05-30,2.0899999141693115
2024-05-31,2.25
2024-06-03,2.0999999046325684
2024-06-04,2.059999942779541
2024-06-05,2.109999895095825
2024-06-06,2.119999885559082
2024-06-07,2.0399999618530273
2024-06-10,2.0399999618530273
2024-06-11,2.0199999809265137
2024-06-12,2.0299999713897705
2024-06-13,2.180000066757202
2024-06-14,1.7999999523162842
2024-06-17,1.9800000190734863
2024-06-18,1.809999942779541
2024-06-20,1.809999942779541
2024-06-21,1.8799999952316284
2024-06-24,1.7000000476837158
2024-06-25,1.6200000047683716
2024-06-26,1.9600000381469727
2024-06-27,1.9900000095367432
2024-06-28,2.130000114440918
2024-07-01,2.0199999809265137
2024-07-02,2.3299999237060547
2024-07-03,2.2300000190734863
2024-07-05,2.119999885559082
2024-07-08,2.259999990463257
2024-07-09,2.440000057220459
2024-07-10,2.440000057220459
2024-07-11,2.380000114440918
2024-07-12,2.5199999809265137
2024-07-15,2.680000066757202
2024-07-16,2.7799999713897705
2024-07-17,2.640000104904175
2024-07-18,2.359999895095825
2024-07-19,2.299999952316284
2024-07-22,2.1500000953674316
2024-07-23,2.119999885559082
2024-07-24,1.9299999475479126
2024-07-25,2.059999942779541
2024-07-26,2.069999933242798
2024-07-29,1.9500000476837158
2024-07-30,2.059999942779541
2024-07-31,2.009999990463257
2024-08-01,1.8700000047683716
2024-08-02,1.7999999523162842
2024-08-05,1.7100000381469727
2024-08-06,1.6699999570846558
2024-08-07,1.6799999475479126
2024-08-08,1.7599999904632568
2024-08-09,1.7799999713897705
2024-08-12,1.5499999523162842
2024-08-13,1.5
2024-08-14,1.409999966621399
2024-08-15,1.5399999618530273
2024-08-16,1.5
2024-08-19,1.399999976158142
2024-08-20,1.3799999952316284
2024-08-21,1.4299999475479126
2024-08-22,1.409999966621399
2024-08-23,1.4700000286102295
2024-08-26,1.4900000095367432
2024-08-27,1.4700000286102295
2024-08-28,1.440000057220459
2024-08-29,1.4299999475479126
2024-08-30,1.5199999809265137
2024-09-03,1.559999942779541
2024-09-04,1.5499999523162842
2024-09-05,1.4700000286102295
2024-09-06,1.440000057220459
2024-09-09,1.309999942779541
2024-09-10,1.2300000190734863
2024-09-11,1.2200000286102295
2024-09-12,1.2400000095367432
2024-09-13,1.25
2024-09-16,1.0299999713897705
2024-09-17,1.0399999618530273
2024-09-18,1.0499999523162842
2024-09-19,1.0499999523162842
2024-09-20,1.0099999904632568
2024-09-23,0.9800000190734863
2024-09-24,0.9449999928474426
2024-09-25,0.9459999799728394
2024-09-26,0.9819999933242798
2024-09-27,1.0700000524520874
2024-09-30,0.984000027179718
2024-10-01,0.9089999794960022
2024-10-02,0.9229999780654907
2024-10-03,0.9570000171661377
2024-10-04,0.9879999756813049
2024-10-07,0.9869999885559082
2024-10-08,0.9900000095367432
2024-10-09,0.953000009059906
2024-10-10,0.9269999861717224
2024-10-11,0.9629999995231628
2024-10-14,0.9800000190734863
2024-10-15,0.9490000009536743
2024-10-16,0.9919999837875366
2024-10-17,0.9779999852180481
2024-10-18,1.0099999904632568
2024-10-21,0.9520000219345093
2024-10-22,0.9570000171661377
2024-10-23,0.9309999942779541
2024-10-24,0.9430000185966492
2024-10-25,0.9120000004768372
2024-10-28,0.9179999828338623
2024-10-29,0.8840000033378601
2024-10-30,0.8180000185966492
2024-10-31,0.7570000290870667
2024-11-01,0.550000011920929
2024-11-04,0.3889999985694885
2024-11-05,0.4300000071525574
2024-11-06,0.39800000190734863
2024-11-07,0.4099999964237213
2024-11-08,0.5180000066757202
2024-11-11,0.6899999976158142
2024-11-12,0.7350000143051147
2024-11-13,0.6240000128746033
2024-11-14,0.5360000133514404
2024-11-15,0.503000020980835
2024-11-18,0.4860000014305115
2024-11-19,0.4690000116825104
2024-11-20,0.47999998927116394
2024-11-21,0.4519999921321869
