Date,DOUG
2022-09-21,4.085713863372803
2022-09-22,3.99047589302063
2022-09-23,3.942857027053833
2022-09-26,3.857142925262451
2022-09-27,3.904762029647827
2022-09-28,4.047618865966797
2022-09-29,3.914285898208618
2022-09-30,3.904762029647827
2022-10-03,3.876189947128296
2022-10-04,4.01904821395874
2022-10-05,3.961905002593994
2022-10-06,3.952380895614624
2022-10-07,3.7523810863494873
2022-10-10,3.8190479278564453
2022-10-11,4.180952072143555
2022-10-12,4.266666889190674
2022-10-13,4.4380950927734375
2022-10-14,4.390476226806641
2022-10-17,4.590476036071777
2022-10-18,4.638094902038574
2022-10-19,4.638094902038574
2022-10-20,4.5523810386657715
2022-10-21,4.514286041259766
2022-10-24,4.4285712242126465
2022-10-25,4.495237827301025
2022-10-26,4.419047832489014
2022-10-27,4.400000095367432
2022-10-28,4.4380950927734375
2022-10-31,4.400000095367432
2022-11-01,4.4285712242126465
2022-11-02,4.314286231994629
2022-11-03,4.266666889190674
2022-11-04,3.885714054107666
2022-11-07,3.7047619819641113
2022-11-08,3.5523810386657715
2022-11-09,3.3809518814086914
2022-11-10,3.7238099575042725
2022-11-11,4.161904811859131
2022-11-14,3.895237922668457
2022-11-15,3.961905002593994
2022-11-16,3.7714290618896484
2022-11-17,3.7238099575042725
2022-11-18,3.885714054107666
2022-11-21,3.7523810863494873
2022-11-22,3.8095240592956543
2022-11-23,3.780951976776123
2022-11-25,3.876189947128296
2022-11-28,3.8190479278564453
2022-11-29,3.7523810863494873
2022-11-30,3.9238100051879883
2022-12-01,3.933332920074463
2022-12-02,4.0
2022-12-05,3.828571081161499
2022-12-06,3.8190479278564453
2022-12-07,3.790476083755493
2022-12-08,3.8666670322418213
2022-12-09,3.7523810863494873
2022-12-12,3.885714054107666
2022-12-13,3.857142925262451
2022-12-14,3.904762029647827
2022-12-15,3.7523810863494873
2022-12-16,3.67618989944458
2022-12-19,3.628571033477783
2022-12-20,3.6095240116119385
2022-12-21,3.7142860889434814
2022-12-22,3.790476083755493
2022-12-23,3.742856979370117
2022-12-27,3.742856979370117
2022-12-28,3.742856979370117
2022-12-29,3.857142925262451
2022-12-30,3.876189947128296
2023-01-03,4.028571128845215
2023-01-04,3.933332920074463
2023-01-05,3.895237922668457
2023-01-06,4.076189994812012
2023-01-09,4.047618865966797
2023-01-10,3.895237922668457
2023-01-11,4.038094997406006
2023-01-12,4.133333206176758
2023-01-13,4.180952072143555
2023-01-17,4.3428568840026855
2023-01-18,4.400000095367432
2023-01-19,4.3333330154418945
2023-01-20,4.380951881408691
2023-01-23,4.371428966522217
2023-01-24,4.32381010055542
2023-01-25,4.419047832489014
2023-01-26,4.495237827301025
2023-01-27,4.419047832489014
2023-01-30,4.419047832489014
2023-01-31,4.4380950927734375
2023-02-01,4.6666669845581055
2023-02-02,4.933332920074463
2023-02-03,4.82857084274292
2023-02-06,4.838095188140869
2023-02-07,4.742856979370117
2023-02-08,4.704761981964111
2023-02-09,4.628571033477783
2023-02-10,4.780951976776123
2023-02-13,4.84761905670166
2023-02-14,4.857142925262451
2023-02-15,4.904761791229248
2023-02-16,4.876190185546875
2023-02-17,4.809524059295654
2023-02-21,4.590476036071777
2023-02-22,4.314286231994629
2023-02-23,4.228570938110352
2023-02-24,4.104762077331543
2023-02-27,4.085713863372803
2023-02-28,4.01904821395874
2023-03-01,4.0
2023-03-02,4.028571128845215
2023-03-03,4.133333206176758
2023-03-06,3.9238100051879883
2023-03-07,3.933332920074463
2023-03-08,4.009523868560791
2023-03-09,3.84761905670166
2023-03-10,3.2476189136505127
2023-03-13,3.057142972946167
2023-03-14,2.9714291095733643
2023-03-15,3.038094997406006
2023-03-16,2.914285898208618
2023-03-17,2.828571081161499
2023-03-20,2.8095240592956543
2023-03-21,2.904762029647827
2023-03-22,2.857142925262451
2023-03-23,2.857142925262451
2023-03-24,2.8666670322418213
2023-03-27,2.980952024459839
2023-03-28,2.895237922668457
2023-03-29,2.904762029647827
2023-03-30,2.895237922668457
2023-03-31,2.961905002593994
2023-04-03,2.895237922668457
2023-04-04,2.952380895614624
2023-04-05,2.885714054107666
2023-04-06,2.876189947128296
2023-04-10,2.876189947128296
2023-04-11,2.980952024459839
2023-04-12,2.857142925262451
2023-04-13,2.961905002593994
2023-04-14,2.980952024459839
2023-04-17,3.1333329677581787
2023-04-18,3.066667079925537
2023-04-19,3.0761899948120117
2023-04-20,3.038094997406006
2023-04-21,2.933332920074463
2023-04-24,2.9238100051879883
2023-04-25,2.876189947128296
2023-04-26,2.8666670322418213
2023-04-27,3.0
2023-04-28,3.038094997406006
2023-05-01,2.885714054107666
2023-05-02,2.7619049549102783
2023-05-03,2.628571033477783
2023-05-04,2.4857139587402344
2023-05-05,2.742856979370117
2023-05-08,2.6952381134033203
2023-05-09,2.638094902038574
2023-05-10,2.8190479278564453
2023-05-11,2.84761905670166
2023-05-12,2.780951976776123
2023-05-15,2.885714054107666
2023-05-16,2.904762029647827
2023-05-17,3.038094997406006
2023-05-18,3.1333329677581787
2023-05-19,3.1333329677581787
2023-05-22,3.104762077331543
2023-05-23,3.171428918838501
2023-05-24,3.057142972946167
2023-05-25,3.019047975540161
2023-05-26,3.095237970352173
2023-05-30,3.066667079925537
2023-05-31,2.7714290618896484
2023-06-01,2.7238099575042725
2023-06-02,2.799999952316284
2023-06-05,2.5523810386657715
2023-06-06,2.5428569316864014
2023-06-07,2.628571033477783
2023-06-08,2.5904760360717773
2023-06-09,2.5523810386657715
2023-06-12,2.4857139587402344
2023-06-13,2.5047619342803955
2023-06-14,2.5142860412597656
2023-06-15,2.4666669368743896
2023-06-16,2.32381010055542
2023-06-20,2.200000047683716
2023-06-21,2.190000057220459
2023-06-22,2.2100000381469727
2023-06-23,2.1500000953674316
2023-06-26,2.190000057220459
2023-06-27,2.1600000858306885
2023-06-28,2.0999999046325684
2023-06-29,2.2100000381469727
2023-06-30,2.2200000286102295
2023-07-03,2.2200000286102295
2023-07-05,2.190000057220459
2023-07-06,2.0999999046325684
2023-07-07,2.0999999046325684
2023-07-10,2.2100000381469727
2023-07-11,2.4000000953674316
2023-07-12,2.5
2023-07-13,2.559999942779541
2023-07-14,2.4700000286102295
2023-07-17,2.4800000190734863
2023-07-18,2.4100000858306885
2023-07-19,2.2799999713897705
2023-07-20,2.190000057220459
2023-07-21,2.2200000286102295
2023-07-24,2.3499999046325684
2023-07-25,2.309999942779541
2023-07-26,2.3499999046325684
2023-07-27,2.1600000858306885
2023-07-28,2.140000104904175
2023-07-31,2.2100000381469727
2023-08-01,2.2100000381469727
2023-08-02,2.1700000762939453
2023-08-03,2.119999885559082
2023-08-04,2.0899999141693115
2023-08-07,2.140000104904175
2023-08-08,2.319999933242798
2023-08-09,2.119999885559082
2023-08-10,2.2100000381469727
2023-08-11,2.3499999046325684
2023-08-14,2.2899999618530273
2023-08-15,2.190000057220459
2023-08-16,2.109999895095825
2023-08-17,2.119999885559082
2023-08-18,2.0399999618530273
2023-08-21,2.0299999713897705
2023-08-22,2.1700000762939453
2023-08-23,2.4000000953674316
2023-08-24,2.390000104904175
2023-08-25,2.4600000381469727
2023-08-28,2.450000047683716
2023-08-29,2.4600000381469727
2023-08-30,2.4700000286102295
2023-08-31,2.509999990463257
2023-09-01,2.640000104904175
2023-09-05,2.369999885559082
2023-09-06,2.490000009536743
2023-09-07,2.4600000381469727
2023-09-08,2.5
2023-09-11,2.4700000286102295
2023-09-12,2.4000000953674316
2023-09-13,2.2699999809265137
2023-09-14,2.3299999237060547
2023-09-15,2.2699999809265137
2023-09-18,2.3299999237060547
2023-09-19,2.3299999237060547
2023-09-20,2.319999933242798
2023-09-21,2.2899999618530273
2023-09-22,2.2899999618530273
2023-09-25,2.319999933242798
2023-09-26,2.2899999618530273
2023-09-27,2.2300000190734863
2023-09-28,2.180000066757202
2023-09-29,2.259999990463257
2023-10-02,2.180000066757202
2023-10-03,2.0899999141693115
2023-10-04,2.109999895095825
2023-10-05,2.140000104904175
2023-10-06,2.190000057220459
2023-10-09,2.200000047683716
2023-10-10,2.200000047683716
2023-10-11,2.180000066757202
2023-10-12,2.1700000762939453
2023-10-13,2.0899999141693115
2023-10-16,2.0999999046325684
2023-10-17,2.1500000953674316
2023-10-18,2.059999942779541
2023-10-19,2.009999990463257
2023-10-20,1.9700000286102295
2023-10-23,1.8899999856948853
2023-10-24,1.899999976158142
2023-10-25,1.809999942779541
2023-10-26,1.8700000047683716
2023-10-27,1.7699999809265137
2023-10-30,1.7400000095367432
2023-10-31,1.7699999809265137
2023-11-01,1.6399999856948853
2023-11-02,1.7000000476837158
2023-11-03,1.840000033378601
2023-11-06,1.7799999713897705
2023-11-07,1.850000023841858
2023-11-08,1.7899999618530273
2023-11-09,1.7200000286102295
2023-11-10,1.600000023841858
2023-11-13,1.809999942779541
2023-11-14,2.0299999713897705
2023-11-15,1.899999976158142
2023-11-16,1.7400000095367432
2023-11-17,1.659999966621399
2023-11-20,1.7200000286102295
2023-11-21,1.6200000047683716
2023-11-22,1.6399999856948853
2023-11-24,1.6299999952316284
2023-11-27,1.6299999952316284
2023-11-28,1.6799999475479126
2023-11-29,1.8799999952316284
2023-11-30,1.9500000476837158
2023-12-01,2.1700000762939453
2023-12-04,2.190000057220459
2023-12-05,2.059999942779541
2023-12-06,2.180000066757202
2023-12-07,2.309999942779541
2023-12-08,2.319999933242798
2023-12-11,2.319999933242798
2023-12-12,2.299999952316284
2023-12-13,2.450000047683716
2023-12-14,2.4800000190734863
2023-12-15,2.569999933242798
2023-12-18,2.5799999237060547
2023-12-19,2.5999999046325684
2023-12-20,2.5999999046325684
2023-12-21,2.7200000286102295
2023-12-22,2.7899999618530273
2023-12-26,2.940000057220459
2023-12-27,3.0999999046325684
2023-12-28,3.0
2023-12-29,2.950000047683716
2024-01-02,2.9100000858306885
2024-01-03,2.859999895095825
2024-01-04,2.859999895095825
2024-01-05,2.880000114440918
2024-01-08,2.9000000953674316
2024-01-09,2.6600000858306885
2024-01-10,2.5
2024-01-11,2.430000066757202
2024-01-12,2.4100000858306885
2024-01-16,2.1700000762939453
2024-01-17,2.1600000858306885
2024-01-18,2.119999885559082
2024-01-19,2.2300000190734863
2024-01-22,2.359999895095825
2024-01-23,2.2899999618530273
2024-01-24,2.299999952316284
2024-01-25,2.369999885559082
2024-01-26,2.309999942779541
2024-01-29,2.2899999618530273
2024-01-30,2.190000057220459
2024-01-31,2.1600000858306885
2024-02-01,2.1600000858306885
2024-02-02,2.140000104904175
2024-02-05,2.119999885559082
2024-02-06,2.049999952316284
2024-02-07,1.8899999856948853
2024-02-08,1.7999999523162842
2024-02-09,1.840000033378601
2024-02-12,1.8799999952316284
2024-02-13,1.7999999523162842
2024-02-14,1.9199999570846558
2024-02-15,2.1500000953674316
2024-02-16,2.049999952316284
2024-02-20,1.9500000476837158
2024-02-21,1.899999976158142
2024-02-22,1.8799999952316284
2024-02-23,1.8300000429153442
2024-02-26,1.809999942779541
2024-02-27,1.7699999809265137
2024-02-28,1.7799999713897705
2024-02-29,1.840000033378601
2024-03-01,1.8300000429153442
2024-03-04,1.809999942779541
2024-03-05,1.7100000381469727
2024-03-06,1.7400000095367432
2024-03-07,1.7799999713897705
2024-03-08,1.8799999952316284
2024-03-11,1.9199999570846558
2024-03-12,2.0
2024-03-13,1.9500000476837158
2024-03-14,1.9700000286102295
2024-03-15,1.7000000476837158
2024-03-18,1.6399999856948853
2024-03-19,1.649999976158142
2024-03-20,1.7300000190734863
2024-03-21,1.7100000381469727
2024-03-22,1.6699999570846558
2024-03-25,1.5800000429153442
2024-03-26,1.559999942779541
2024-03-27,1.5800000429153442
2024-03-28,1.5800000429153442
2024-04-01,1.4299999475479126
2024-04-02,1.409999966621399
2024-04-03,1.5399999618530273
2024-04-04,1.6200000047683716
2024-04-05,1.600000023841858
2024-04-08,1.5299999713897705
2024-04-09,1.590000033378601
2024-04-10,1.4700000286102295
2024-04-11,1.3899999856948853
2024-04-12,1.409999966621399
2024-04-15,1.3600000143051147
2024-04-16,1.309999942779541
2024-04-17,1.2799999713897705
2024-04-18,1.25
2024-04-19,1.2200000286102295
2024-04-22,1.2599999904632568
2024-04-23,1.2599999904632568
2024-04-24,1.2899999618530273
2024-04-25,1.1799999475479126
2024-04-26,1.190000057220459
2024-04-29,1.3200000524520874
2024-04-30,1.3600000143051147
2024-05-01,1.350000023841858
2024-05-02,1.3899999856948853
2024-05-03,1.409999966621399
2024-05-06,1.3899999856948853
2024-05-07,1.399999976158142
2024-05-08,1.409999966621399
2024-05-09,1.440000057220459
2024-05-10,1.1799999475479126
2024-05-13,1.1200000047683716
2024-05-14,1.1200000047683716
2024-05-15,1.2899999618530273
2024-05-16,1.409999966621399
2024-05-17,1.340000033378601
2024-05-20,1.2799999713897705
2024-05-21,1.2899999618530273
2024-05-22,1.25
2024-05-23,1.1799999475479126
2024-05-24,1.2000000476837158
2024-05-28,1.190000057220459
2024-05-29,1.1399999856948853
2024-05-30,1.1200000047683716
2024-05-31,1.1399999856948853
2024-06-03,1.0700000524520874
2024-06-04,1.059999942779541
2024-06-05,1.0800000429153442
2024-06-06,1.100000023841858
2024-06-07,1.100000023841858
2024-06-10,1.100000023841858
2024-06-11,1.100000023841858
2024-06-12,1.100000023841858
2024-06-13,1.100000023841858
2024-06-14,1.1100000143051147
2024-06-17,1.0399999618530273
2024-06-18,1.059999942779541
2024-06-20,1.149999976158142
2024-06-21,1.100000023841858
2024-06-24,1.1100000143051147
2024-06-25,1.159999966621399
2024-06-26,1.149999976158142
2024-06-27,1.1699999570846558
2024-06-28,1.159999966621399
2024-07-01,1.2599999904632568
2024-07-02,1.0399999618530273
2024-07-03,1.0700000524520874
2024-07-05,1.0499999523162842
2024-07-08,1.1299999952316284
2024-07-09,1.1699999570846558
2024-07-10,1.2300000190734863
2024-07-11,1.2200000286102295
2024-07-12,1.25
2024-07-15,1.2699999809265137
2024-07-16,1.399999976158142
2024-07-17,1.4299999475479126
2024-07-18,1.3200000524520874
2024-07-19,1.3300000429153442
2024-07-22,1.3700000047683716
2024-07-23,1.3600000143051147
2024-07-24,1.3300000429153442
2024-07-25,1.350000023841858
2024-07-26,1.7400000095367432
2024-07-29,1.8200000524520874
2024-07-30,1.9500000476837158
2024-07-31,2.059999942779541
2024-08-01,1.9600000381469727
2024-08-02,2.0
2024-08-05,2.0199999809265137
2024-08-06,2.1500000953674316
2024-08-07,1.8700000047683716
2024-08-08,1.850000023841858
2024-08-09,1.8600000143051147
2024-08-12,1.899999976158142
2024-08-13,1.940000057220459
2024-08-14,2.240000009536743
2024-08-15,2.1700000762939453
2024-08-16,2.069999933242798
2024-08-19,2.0899999141693115
2024-08-20,1.940000057220459
2024-08-21,1.8600000143051147
2024-08-22,1.809999942779541
2024-08-23,1.940000057220459
2024-08-26,2.1700000762939453
2024-08-27,2.049999952316284
2024-08-28,1.850000023841858
2024-08-29,1.8200000524520874
2024-08-30,1.7799999713897705
2024-09-03,1.659999966621399
2024-09-04,1.7300000190734863
2024-09-05,1.7799999713897705
2024-09-06,1.6299999952316284
2024-09-09,1.649999976158142
2024-09-10,1.659999966621399
2024-09-11,1.75
2024-09-12,1.909999966621399
2024-09-13,1.840000033378601
2024-09-16,1.899999976158142
2024-09-17,1.8600000143051147
2024-09-18,1.909999966621399
2024-09-19,1.840000033378601
2024-09-20,1.8300000429153442
2024-09-23,1.809999942779541
2024-09-24,1.840000033378601
2024-09-25,1.9299999475479126
2024-09-26,1.9800000190734863
2024-09-27,1.8799999952316284
2024-09-30,1.8300000429153442
2024-10-01,1.8300000429153442
2024-10-02,1.7899999618530273
2024-10-03,1.7300000190734863
2024-10-04,1.659999966621399
2024-10-07,1.6399999856948853
2024-10-08,1.5700000524520874
2024-10-09,1.5700000524520874
2024-10-10,1.559999942779541
2024-10-11,1.5800000429153442
2024-10-14,1.4900000095367432
2024-10-15,1.590000033378601
2024-10-16,1.600000023841858
2024-10-17,1.5399999618530273
2024-10-18,1.5499999523162842
2024-10-21,1.4500000476837158
2024-10-22,1.4299999475479126
2024-10-23,1.590000033378601
2024-10-24,1.8200000524520874
2024-10-25,1.809999942779541
2024-10-28,1.9900000095367432
2024-10-29,2.0299999713897705
2024-10-30,2.0999999046325684
2024-10-31,2.009999990463257
2024-11-01,2.0199999809265137
2024-11-04,2.0399999618530273
2024-11-05,2.069999933242798
2024-11-06,1.9299999475479126
2024-11-07,2.009999990463257
2024-11-08,1.9500000476837158
2024-11-11,1.940000057220459
2024-11-12,1.8799999952316284
2024-11-13,1.7999999523162842
2024-11-14,1.840000033378601
2024-11-15,1.8700000047683716
2024-11-18,1.9700000286102295
2024-11-19,2.2699999809265137
2024-11-20,2.390000104904175
2024-11-21,2.5
