Date,MRSN
2022-09-09,7.800000190734863
2022-09-12,7.480000019073486
2022-09-13,7.309999942779541
2022-09-14,7.769999980926514
2022-09-15,7.639999866485596
2022-09-16,7.360000133514404
2022-09-19,7.099999904632568
2022-09-20,7.210000038146973
2022-09-21,6.789999961853027
2022-09-22,6.630000114440918
2022-09-23,6.150000095367432
2022-09-26,6.159999847412109
2022-09-27,6.420000076293945
2022-09-28,6.599999904632568
2022-09-29,6.420000076293945
2022-09-30,6.760000228881836
2022-10-03,6.420000076293945
2022-10-04,7.090000152587891
2022-10-05,7.769999980926514
2022-10-06,7.449999809265137
2022-10-07,7.539999961853027
2022-10-10,6.829999923706055
2022-10-11,6.710000038146973
2022-10-12,6.829999923706055
2022-10-13,6.909999847412109
2022-10-14,6.579999923706055
2022-10-17,7.139999866485596
2022-10-18,7.289999961853027
2022-10-19,6.710000038146973
2022-10-20,6.820000171661377
2022-10-21,7.190000057220459
2022-10-24,7.110000133514404
2022-10-25,7.170000076293945
2022-10-26,7.019999980926514
2022-10-27,6.980000019073486
2022-10-28,7.179999828338623
2022-10-31,7.860000133514404
2022-11-01,7.760000228881836
2022-11-02,7.440000057220459
2022-11-03,7.630000114440918
2022-11-04,7.539999961853027
2022-11-07,6.639999866485596
2022-11-08,6.710000038146973
2022-11-09,6.130000114440918
2022-11-10,6.940000057220459
2022-11-11,6.940000057220459
2022-11-14,7.03000020980835
2022-11-15,6.920000076293945
2022-11-16,6.75
2022-11-17,6.519999980926514
2022-11-18,6.369999885559082
2022-11-21,6.360000133514404
2022-11-22,6.409999847412109
2022-11-23,6.539999961853027
2022-11-25,6.53000020980835
2022-11-28,6.5
2022-11-29,6.619999885559082
2022-11-30,6.659999847412109
2022-12-01,6.769999980926514
2022-12-02,7.25
2022-12-05,7.050000190734863
2022-12-06,6.710000038146973
2022-12-07,6.699999809265137
2022-12-08,6.599999904632568
2022-12-09,6.460000038146973
2022-12-12,6.75
2022-12-13,7.03000020980835
2022-12-14,7.139999866485596
2022-12-15,6.900000095367432
2022-12-16,6.510000228881836
2022-12-19,5.690000057220459
2022-12-20,5.989999771118164
2022-12-21,6.050000190734863
2022-12-22,5.980000019073486
2022-12-23,5.789999961853027
2022-12-27,5.710000038146973
2022-12-28,5.650000095367432
2022-12-29,5.760000228881836
2022-12-30,5.860000133514404
2023-01-03,5.730000019073486
2023-01-04,5.409999847412109
2023-01-05,5.269999980926514
2023-01-06,5.550000190734863
2023-01-09,5.510000228881836
2023-01-10,5.639999866485596
2023-01-11,5.809999942779541
2023-01-12,6.349999904632568
2023-01-13,6.059999942779541
2023-01-17,5.75
2023-01-18,5.639999866485596
2023-01-19,5.820000171661377
2023-01-20,6.400000095367432
2023-01-23,6.53000020980835
2023-01-24,6.630000114440918
2023-01-25,6.559999942779541
2023-01-26,6.46999979019165
2023-01-27,6.670000076293945
2023-01-30,6.5
2023-01-31,6.579999923706055
2023-02-01,6.71999979019165
2023-02-02,6.889999866485596
2023-02-03,7.019999980926514
2023-02-06,6.699999809265137
2023-02-07,6.639999866485596
2023-02-08,6.5
2023-02-09,6.480000019073486
2023-02-10,6.5
2023-02-13,6.5
2023-02-14,6.639999866485596
2023-02-15,6.360000133514404
2023-02-16,6.039999961853027
2023-02-17,6.090000152587891
2023-02-21,5.840000152587891
2023-02-22,5.809999942779541
2023-02-23,5.53000020980835
2023-02-24,5.190000057220459
2023-02-27,5.429999828338623
2023-02-28,6.059999942779541
2023-03-01,5.809999942779541
2023-03-02,5.679999828338623
2023-03-03,5.670000076293945
2023-03-06,5.300000190734863
2023-03-07,5.300000190734863
2023-03-08,5.289999961853027
2023-03-09,5.25
2023-03-10,4.619999885559082
2023-03-13,4.579999923706055
2023-03-14,4.659999847412109
2023-03-15,4.550000190734863
2023-03-16,4.840000152587891
2023-03-17,4.670000076293945
2023-03-20,4.400000095367432
2023-03-21,4.489999771118164
2023-03-22,4.179999828338623
2023-03-23,4.190000057220459
2023-03-24,4.130000114440918
2023-03-27,4.190000057220459
2023-03-28,4.099999904632568
2023-03-29,4.260000228881836
2023-03-30,4.0
2023-03-31,4.110000133514404
2023-04-03,4.25
2023-04-04,4.099999904632568
2023-04-05,4.28000020980835
2023-04-06,4.480000019073486
2023-04-10,4.159999847412109
2023-04-11,4.130000114440918
2023-04-12,4.03000020980835
2023-04-13,4.349999904632568
2023-04-14,4.150000095367432
2023-04-17,4.380000114440918
2023-04-18,4.260000228881836
2023-04-19,4.25
2023-04-20,4.239999771118164
2023-04-21,4.260000228881836
2023-04-24,4.150000095367432
2023-04-25,4.079999923706055
2023-04-26,3.890000104904175
2023-04-27,3.7200000286102295
2023-04-28,4.380000114440918
2023-05-01,4.710000038146973
2023-05-02,4.380000114440918
2023-05-03,6.400000095367432
2023-05-04,7.039999961853027
2023-05-05,7.179999828338623
2023-05-08,7.420000076293945
2023-05-09,8.0
2023-05-10,8.079999923706055
2023-05-11,7.989999771118164
2023-05-12,8.029999732971191
2023-05-15,7.949999809265137
2023-05-16,7.639999866485596
2023-05-17,7.75
2023-05-18,7.389999866485596
2023-05-19,7.730000019073486
2023-05-22,7.659999847412109
2023-05-23,7.550000190734863
2023-05-24,7.409999847412109
2023-05-25,7.440000057220459
2023-05-26,7.570000171661377
2023-05-30,7.070000171661377
2023-05-31,7.519999980926514
2023-06-01,7.570000171661377
2023-06-02,7.760000228881836
2023-06-05,8.600000381469727
2023-06-06,8.829999923706055
2023-06-07,8.5600004196167
2023-06-08,8.640000343322754
2023-06-09,8.550000190734863
2023-06-12,8.8100004196167
2023-06-13,9.289999961853027
2023-06-14,9.550000190734863
2023-06-15,3.890000104904175
2023-06-16,3.4700000286102295
2023-06-20,3.440000057220459
2023-06-21,3.2799999713897705
2023-06-22,3.240000009536743
2023-06-23,3.0799999237060547
2023-06-26,3.25
2023-06-27,3.5899999141693115
2023-06-28,3.4800000190734863
2023-06-29,3.200000047683716
2023-06-30,3.2899999618530273
2023-07-03,3.4200000762939453
2023-07-05,3.440000057220459
2023-07-06,3.5
2023-07-07,3.6500000953674316
2023-07-10,3.819999933242798
2023-07-11,3.7100000381469727
2023-07-12,3.7899999618530273
2023-07-13,3.690000057220459
2023-07-14,3.6500000953674316
2023-07-17,3.5899999141693115
2023-07-18,3.569999933242798
2023-07-19,3.759999990463257
2023-07-20,3.740000009536743
2023-07-21,3.75
2023-07-24,3.690000057220459
2023-07-25,3.859999895095825
2023-07-26,3.9100000858306885
2023-07-27,1.0700000524520874
2023-07-28,1.2599999904632568
2023-07-31,1.225000023841858
2023-08-01,1.1699999570846558
2023-08-02,1.059999942779541
2023-08-03,1.0950000286102295
2023-08-04,1.2400000095367432
2023-08-07,1.2000000476837158
2023-08-08,1.2300000190734863
2023-08-09,1.2000000476837158
2023-08-10,1.2000000476837158
2023-08-11,1.25
2023-08-14,1.309999942779541
2023-08-15,1.2599999904632568
2023-08-16,1.1799999475479126
2023-08-17,1.190000057220459
2023-08-18,1.2300000190734863
2023-08-21,1.2100000381469727
2023-08-22,1.2300000190734863
2023-08-23,1.2100000381469727
2023-08-24,1.2300000190734863
2023-08-25,1.2100000381469727
2023-08-28,1.2300000190734863
2023-08-29,1.190000057220459
2023-08-30,1.2200000286102295
2023-08-31,1.1100000143051147
2023-09-01,1.2000000476837158
2023-09-05,1.1399999856948853
2023-09-06,1.2300000190734863
2023-09-07,1.2799999713897705
2023-09-08,1.3300000429153442
2023-09-11,1.3200000524520874
2023-09-12,1.3200000524520874
2023-09-13,1.4299999475479126
2023-09-14,1.4800000190734863
2023-09-15,1.4199999570846558
2023-09-18,1.4199999570846558
2023-09-19,1.350000023841858
2023-09-20,1.2699999809265137
2023-09-21,1.2599999904632568
2023-09-22,1.2699999809265137
2023-09-25,1.2549999952316284
2023-09-26,1.25
2023-09-27,1.25
2023-09-28,1.2699999809265137
2023-09-29,1.2699999809265137
2023-10-02,1.2599999904632568
2023-10-03,1.2699999809265137
2023-10-04,1.2699999809265137
2023-10-05,1.3899999856948853
2023-10-06,1.2649999856948853
2023-10-09,1.3200000524520874
2023-10-10,1.350000023841858
2023-10-11,1.4700000286102295
2023-10-12,1.440000057220459
2023-10-13,1.5499999523162842
2023-10-16,1.659999966621399
2023-10-17,1.5199999809265137
2023-10-18,1.475000023841858
2023-10-19,1.399999976158142
2023-10-20,1.5199999809265137
2023-10-23,1.4500000476837158
2023-10-24,1.3250000476837158
2023-10-25,1.1100000143051147
2023-10-26,1.2050000429153442
2023-10-27,1.159999966621399
2023-10-30,1.1100000143051147
2023-10-31,1.190000057220459
2023-11-01,1.2050000429153442
2023-11-02,1.2799999713897705
2023-11-03,1.4199999570846558
2023-11-06,1.3899999856948853
2023-11-07,1.340000033378601
2023-11-08,1.2999999523162842
2023-11-09,1.2000000476837158
2023-11-10,1.2100000381469727
2023-11-13,1.25
2023-11-14,1.409999966621399
2023-11-15,1.5399999618530273
2023-11-16,1.5399999618530273
2023-11-17,1.5499999523162842
2023-11-20,1.600000023841858
2023-11-21,1.5800000429153442
2023-11-22,1.4950000047683716
2023-11-24,1.590000033378601
2023-11-27,1.5299999713897705
2023-11-28,1.5299999713897705
2023-11-29,1.590000033378601
2023-11-30,1.649999976158142
2023-12-01,1.899999976158142
2023-12-04,2.0399999618530273
2023-12-05,2.130000114440918
2023-12-06,2.180000066757202
2023-12-07,2.0399999618530273
2023-12-08,2.049999952316284
2023-12-11,1.9800000190734863
2023-12-12,2.0199999809265137
2023-12-13,2.049999952316284
2023-12-14,2.0
2023-12-15,2.049999952316284
2023-12-18,1.9700000286102295
2023-12-19,2.0299999713897705
2023-12-20,1.909999966621399
2023-12-21,1.940000057220459
2023-12-22,2.0199999809265137
2023-12-26,2.180000066757202
2023-12-27,2.2799999713897705
2023-12-28,2.3399999141693115
2023-12-29,2.319999933242798
2024-01-02,2.2699999809265137
2024-01-03,2.1600000858306885
2024-01-04,2.309999942779541
2024-01-05,2.2699999809265137
2024-01-08,2.690000057220459
2024-01-09,3.2300000190734863
2024-01-10,3.25
2024-01-11,3.240000009536743
2024-01-12,3.0199999809265137
2024-01-16,2.7100000381469727
2024-01-17,2.890000104904175
2024-01-18,2.625
2024-01-19,2.7100000381469727
2024-01-22,2.819999933242798
2024-01-23,3.0999999046325684
2024-01-24,3.130000114440918
2024-01-25,3.1700000762939453
2024-01-26,3.2200000286102295
2024-01-29,3.4800000190734863
2024-01-30,3.0999999046325684
2024-01-31,3.1600000858306885
2024-02-01,3.380000114440918
2024-02-02,3.359999895095825
2024-02-05,3.5299999713897705
2024-02-06,3.6649999618530273
2024-02-07,3.5899999141693115
2024-02-08,4.230000019073486
2024-02-09,3.880000114440918
2024-02-12,3.930000066757202
2024-02-13,3.8299999237060547
2024-02-14,3.7899999618530273
2024-02-15,3.8399999141693115
2024-02-16,3.799999952316284
2024-02-20,3.630000114440918
2024-02-21,3.690000057220459
2024-02-22,3.7799999713897705
2024-02-23,3.7899999618530273
2024-02-26,4.059999942779541
2024-02-27,4.269999980926514
2024-02-28,4.849999904632568
2024-02-29,5.440000057220459
2024-03-01,5.940000057220459
2024-03-04,5.75
2024-03-05,5.769999980926514
2024-03-06,5.739999771118164
2024-03-07,5.849999904632568
2024-03-08,5.78000020980835
2024-03-11,5.690000057220459
2024-03-12,5.639999866485596
2024-03-13,5.739999771118164
2024-03-14,5.005000114440918
2024-03-15,5.039999961853027
2024-03-18,4.860000133514404
2024-03-19,4.960000038146973
2024-03-20,4.840000152587891
2024-03-21,4.809999942779541
2024-03-22,4.699999809265137
2024-03-25,4.269999980926514
2024-03-26,4.300000190734863
2024-03-27,4.489999771118164
2024-03-28,4.480000019073486
2024-04-01,4.420000076293945
2024-04-02,4.21999979019165
2024-04-03,4.449999809265137
2024-04-04,4.25
2024-04-05,4.28000020980835
2024-04-08,4.159999847412109
2024-04-09,4.099999904632568
2024-04-10,3.7049999237060547
2024-04-11,3.7200000286102295
2024-04-12,3.809999942779541
2024-04-15,3.7899999618530273
2024-04-16,3.759999990463257
2024-04-17,3.5199999809265137
2024-04-18,3.3399999141693115
2024-04-19,3.25
2024-04-22,3.1500000953674316
2024-04-23,3.2100000381469727
2024-04-24,2.880000114440918
2024-04-25,2.8499999046325684
2024-04-26,2.940000057220459
2024-04-29,3.1600000858306885
2024-04-30,3.1700000762939453
2024-05-01,3.369999885559082
2024-05-02,3.359999895095825
2024-05-03,3.4600000381469727
2024-05-06,3.5
2024-05-07,3.5250000953674316
2024-05-08,3.4000000953674316
2024-05-09,2.4649999141693115
2024-05-10,2.7100000381469727
2024-05-13,2.619999885559082
2024-05-14,2.609999895095825
2024-05-15,2.569999933242798
2024-05-16,2.5799999237060547
2024-05-17,2.7300000190734863
2024-05-20,2.7699999809265137
2024-05-21,2.619999885559082
2024-05-22,2.569999933242798
2024-05-23,2.4700000286102295
2024-05-24,2.380000114440918
2024-05-28,2.4000000953674316
2024-05-29,2.3499999046325684
2024-05-30,2.4000000953674316
2024-05-31,2.3299999237060547
2024-06-03,2.3499999046325684
2024-06-04,2.200000047683716
2024-06-05,2.309999942779541
2024-06-06,2.2149999141693115
2024-06-07,2.140000104904175
2024-06-10,2.2200000286102295
2024-06-11,2.259999990463257
2024-06-12,2.2750000953674316
2024-06-13,2.2200000286102295
2024-06-14,2.069999933242798
2024-06-17,2.0399999618530273
2024-06-18,2.0399999618530273
2024-06-20,2.0399999618530273
2024-06-21,2.130000114440918
2024-06-24,2.2100000381469727
2024-06-25,2.0999999046325684
2024-06-26,2.0199999809265137
2024-06-27,1.9950000047683716
2024-06-28,2.009999990463257
2024-07-01,1.9700000286102295
2024-07-02,1.8600000143051147
2024-07-03,1.840000033378601
2024-07-05,1.8300000429153442
2024-07-08,1.8799999952316284
2024-07-09,1.909999966621399
2024-07-10,1.9600000381469727
2024-07-11,2.0299999713897705
2024-07-12,2.0799999237060547
2024-07-15,2.0799999237060547
2024-07-16,2.25
2024-07-17,2.1600000858306885
2024-07-18,2.1500000953674316
2024-07-19,1.9700000286102295
2024-07-22,2.0
2024-07-23,2.190000057220459
2024-07-24,2.140000104904175
2024-07-25,1.9800000190734863
2024-07-26,2.0999999046325684
2024-07-29,2.0299999713897705
2024-07-30,1.9900000095367432
2024-07-31,2.0
2024-08-01,1.7999999523162842
2024-08-02,1.6100000143051147
2024-08-05,1.559999942779541
2024-08-06,1.5099999904632568
2024-08-07,1.4600000381469727
2024-08-08,1.4600000381469727
2024-08-09,1.4450000524520874
2024-08-12,1.4199999570846558
2024-08-13,1.350000023841858
2024-08-14,1.2300000190734863
2024-08-15,1.4900000095367432
2024-08-16,1.309999942779541
2024-08-19,1.3450000286102295
2024-08-20,1.309999942779541
2024-08-21,1.3899999856948853
2024-08-22,1.409999966621399
2024-08-23,1.559999942779541
2024-08-26,1.6299999952316284
2024-08-27,1.559999942779541
2024-08-28,1.4900000095367432
2024-08-29,1.5199999809265137
2024-08-30,1.5800000429153442
2024-09-03,1.4500000476837158
2024-09-04,1.440000057220459
2024-09-05,1.4199999570846558
2024-09-06,1.350000023841858
2024-09-09,1.5
2024-09-10,1.5800000429153442
2024-09-11,1.7699999809265137
2024-09-12,1.7699999809265137
2024-09-13,2.109999895095825
2024-09-16,1.9700000286102295
2024-09-17,2.0399999618530273
2024-09-18,2.119999885559082
2024-09-19,2.190000057220459
2024-09-20,2.1600000858306885
2024-09-23,1.9450000524520874
2024-09-24,1.8849999904632568
2024-09-25,1.7999999523162842
2024-09-26,1.850000023841858
2024-09-27,1.850000023841858
2024-09-30,1.8899999856948853
2024-10-01,1.8300000429153442
2024-10-02,2.0399999618530273
2024-10-03,2.0199999809265137
2024-10-04,2.119999885559082
2024-10-07,1.9600000381469727
2024-10-08,1.9900000095367432
2024-10-09,1.8799999952316284
2024-10-10,1.899999976158142
2024-10-11,1.9700000286102295
2024-10-14,2.059999942779541
2024-10-15,2.130000114440918
2024-10-16,2.109999895095825
2024-10-17,2.109999895095825
2024-10-18,2.0999999046325684
2024-10-21,2.0999999046325684
2024-10-22,2.049999952316284
2024-10-23,2.059999942779541
2024-10-24,2.009999990463257
2024-10-25,1.899999976158142
2024-10-28,2.0399999618530273
2024-10-29,1.940000057220459
2024-10-30,1.8700000047683716
2024-10-31,1.809999942779541
2024-11-01,1.8200000524520874
2024-11-04,1.840000033378601
2024-11-05,2.009999990463257
2024-11-06,2.3399999141693115
2024-11-07,2.549999952316284
2024-11-08,2.569999933242798
2024-11-11,2.5299999713897705
2024-11-12,2.200000047683716
2024-11-13,2.630000114440918
2024-11-14,2.5199999809265137
2024-11-15,2.2100000381469727
2024-11-18,2.109999895095825
2024-11-19,2.2200000286102295
2024-11-20,2.2200000286102295
2024-11-21,1.9800000190734863
