Date,ACRS
2023-01-09,16.309999465942383
2023-01-10,17.25
2023-01-11,16.540000915527344
2023-01-12,17.6299991607666
2023-01-13,17.950000762939453
2023-01-17,17.899999618530273
2023-01-18,17.229999542236328
2023-01-19,16.68000030517578
2023-01-20,16.649999618530273
2023-01-23,16.59000015258789
2023-01-24,16.399999618530273
2023-01-25,16.770000457763672
2023-01-26,16.81999969482422
2023-01-27,17.479999542236328
2023-01-30,16.850000381469727
2023-01-31,16.899999618530273
2023-02-01,16.969999313354492
2023-02-02,14.329999923706055
2023-02-03,14.050000190734863
2023-02-06,13.729999542236328
2023-02-07,14.079999923706055
2023-02-08,13.720000267028809
2023-02-09,13.859999656677246
2023-02-10,14.289999961853027
2023-02-13,13.529999732971191
2023-02-14,13.25
2023-02-15,13.09000015258789
2023-02-16,13.079999923706055
2023-02-17,13.130000114440918
2023-02-21,12.829999923706055
2023-02-22,12.6899995803833
2023-02-23,12.770000457763672
2023-02-24,12.069999694824219
2023-02-27,12.119999885559082
2023-02-28,12.460000038146973
2023-03-01,12.239999771118164
2023-03-02,12.619999885559082
2023-03-03,12.779999732971191
2023-03-06,7.070000171661377
2023-03-07,7.409999847412109
2023-03-08,7.880000114440918
2023-03-09,7.659999847412109
2023-03-10,7.889999866485596
2023-03-13,8.260000228881836
2023-03-14,8.140000343322754
2023-03-15,7.989999771118164
2023-03-16,8.119999885559082
2023-03-17,7.889999866485596
2023-03-20,7.949999809265137
2023-03-21,8.239999771118164
2023-03-22,7.900000095367432
2023-03-23,8.149999618530273
2023-03-24,8.010000228881836
2023-03-27,8.140000343322754
2023-03-28,8.039999961853027
2023-03-29,8.25
2023-03-30,8.329999923706055
2023-03-31,8.09000015258789
2023-04-03,8.630000114440918
2023-04-04,8.670000076293945
2023-04-05,8.65999984741211
2023-04-06,9.119999885559082
2023-04-10,9.15999984741211
2023-04-11,8.609999656677246
2023-04-12,8.859999656677246
2023-04-13,9.130000114440918
2023-04-14,8.84000015258789
2023-04-17,9.569999694824219
2023-04-18,9.270000457763672
2023-04-19,9.430000305175781
2023-04-20,9.180000305175781
2023-04-21,9.149999618530273
2023-04-24,9.079999923706055
2023-04-25,8.949999809265137
2023-04-26,8.890000343322754
2023-04-27,8.630000114440918
2023-04-28,8.890000343322754
2023-05-01,9.25
2023-05-02,8.949999809265137
2023-05-03,9.0
2023-05-04,8.850000381469727
2023-05-05,8.979999542236328
2023-05-08,8.399999618530273
2023-05-09,8.279999732971191
2023-05-10,8.289999961853027
2023-05-11,8.020000457763672
2023-05-12,7.889999866485596
2023-05-15,8.319999694824219
2023-05-16,8.180000305175781
2023-05-17,8.3100004196167
2023-05-18,8.119999885559082
2023-05-19,8.180000305175781
2023-05-22,8.380000114440918
2023-05-23,8.539999961853027
2023-05-24,8.449999809265137
2023-05-25,8.329999923706055
2023-05-26,8.289999961853027
2023-05-30,8.1899995803833
2023-05-31,8.350000381469727
2023-06-01,8.699999809265137
2023-06-02,8.789999961853027
2023-06-05,9.170000076293945
2023-06-06,9.5
2023-06-07,9.380000114440918
2023-06-08,9.279999732971191
2023-06-09,9.390000343322754
2023-06-12,9.229999542236328
2023-06-13,9.460000038146973
2023-06-14,9.529999732971191
2023-06-15,9.90999984741211
2023-06-16,10.220000267028809
2023-06-20,10.619999885559082
2023-06-21,10.640000343322754
2023-06-22,10.229999542236328
2023-06-23,10.25
2023-06-26,9.789999961853027
2023-06-27,9.739999771118164
2023-06-28,10.25
2023-06-29,10.270000457763672
2023-06-30,10.369999885559082
2023-07-03,10.470000267028809
2023-07-05,10.670000076293945
2023-07-06,10.210000038146973
2023-07-07,10.25
2023-07-10,10.760000228881836
2023-07-11,10.59000015258789
2023-07-12,10.779999732971191
2023-07-13,10.859999656677246
2023-07-14,10.949999809265137
2023-07-17,10.890000343322754
2023-07-18,10.6899995803833
2023-07-19,10.430000305175781
2023-07-20,10.4399995803833
2023-07-21,10.619999885559082
2023-07-24,9.850000381469727
2023-07-25,9.800000190734863
2023-07-26,9.869999885559082
2023-07-27,9.600000381469727
2023-07-28,9.819999694824219
2023-07-31,9.869999885559082
2023-08-01,9.8100004196167
2023-08-02,9.6899995803833
2023-08-03,9.829999923706055
2023-08-04,9.850000381469727
2023-08-07,9.140000343322754
2023-08-08,8.65999984741211
2023-08-09,8.479999542236328
2023-08-10,8.34000015258789
2023-08-11,8.220000267028809
2023-08-14,7.960000038146973
2023-08-15,7.769999980926514
2023-08-16,7.71999979019165
2023-08-17,7.159999847412109
2023-08-18,7.150000095367432
2023-08-21,7.340000152587891
2023-08-22,7.539999961853027
2023-08-23,7.269999980926514
2023-08-24,7.010000228881836
2023-08-25,6.900000095367432
2023-08-28,6.599999904632568
2023-08-29,7.590000152587891
2023-08-30,7.5
2023-08-31,7.480000019073486
2023-09-01,7.900000095367432
2023-09-05,7.920000076293945
2023-09-06,7.550000190734863
2023-09-07,7.570000171661377
2023-09-08,7.789999961853027
2023-09-11,7.829999923706055
2023-09-12,7.679999828338623
2023-09-13,7.579999923706055
2023-09-14,8.0
2023-09-15,7.550000190734863
2023-09-18,7.429999828338623
2023-09-19,7.400000095367432
2023-09-20,6.769999980926514
2023-09-21,6.820000171661377
2023-09-22,6.650000095367432
2023-09-25,6.559999942779541
2023-09-26,6.630000114440918
2023-09-27,6.659999847412109
2023-09-28,6.769999980926514
2023-09-29,6.849999904632568
2023-10-02,6.489999771118164
2023-10-03,6.260000228881836
2023-10-04,6.019999980926514
2023-10-05,5.920000076293945
2023-10-06,6.059999942779541
2023-10-09,5.760000228881836
2023-10-10,6.03000020980835
2023-10-11,5.900000095367432
2023-10-12,5.539999961853027
2023-10-13,5.320000171661377
2023-10-16,5.559999942779541
2023-10-17,5.519999980926514
2023-10-18,5.28000020980835
2023-10-19,5.320000171661377
2023-10-20,5.28000020980835
2023-10-23,4.980000019073486
2023-10-24,4.96999979019165
2023-10-25,4.659999847412109
2023-10-26,4.579999923706055
2023-10-27,4.420000076293945
2023-10-30,4.579999923706055
2023-10-31,4.980000019073486
2023-11-01,5.090000152587891
2023-11-02,5.070000171661377
2023-11-03,5.369999885559082
2023-11-06,5.480000019073486
2023-11-07,5.420000076293945
2023-11-08,5.449999809265137
2023-11-09,4.920000076293945
2023-11-10,4.755000114440918
2023-11-13,0.6449999809265137
2023-11-14,0.6800000071525574
2023-11-15,0.8019999861717224
2023-11-16,0.8849999904632568
2023-11-17,0.9539999961853027
2023-11-20,0.9399999976158142
2023-11-21,0.8899999856948853
2023-11-22,0.8140000104904175
2023-11-24,0.8389999866485596
2023-11-27,0.8700000047683716
2023-11-28,0.8899999856948853
2023-11-29,0.878000020980835
2023-11-30,0.875
2023-12-01,0.9039999842643738
2023-12-04,0.9829999804496765
2023-12-05,0.9860000014305115
2023-12-06,1.0199999809265137
2023-12-07,1.0
2023-12-08,1.0099999904632568
2023-12-11,0.9729999899864197
2023-12-12,1.0099999904632568
2023-12-13,1.090000033378601
2023-12-14,1.059999942779541
2023-12-15,1.0099999904632568
2023-12-18,0.9380000233650208
2023-12-19,1.0199999809265137
2023-12-20,0.9350000023841858
2023-12-21,1.0099999904632568
2023-12-22,1.0700000524520874
2023-12-26,1.0499999523162842
2023-12-27,1.059999942779541
2023-12-28,1.0700000524520874
2023-12-29,1.0499999523162842
2024-01-02,1.0499999523162842
2024-01-03,1.1200000047683716
2024-01-04,1.100000023841858
2024-01-05,1.059999942779541
2024-01-08,1.1799999475479126
2024-01-09,1.2799999713897705
2024-01-10,1.0049999952316284
2024-01-11,0.9570000171661377
2024-01-12,0.9240000247955322
2024-01-16,1.159999966621399
2024-01-17,1.1799999475479126
2024-01-18,1.1799999475479126
2024-01-19,1.1399999856948853
2024-01-22,1.2599999904632568
2024-01-23,1.2799999713897705
2024-01-24,1.2599999904632568
2024-01-25,1.25
2024-01-26,1.2300000190734863
2024-01-29,1.2200000286102295
2024-01-30,1.2100000381469727
2024-01-31,1.159999966621399
2024-02-01,1.2000000476837158
2024-02-02,1.2100000381469727
2024-02-05,1.149999976158142
2024-02-06,1.1399999856948853
2024-02-07,1.059999942779541
2024-02-08,1.1799999475479126
2024-02-09,1.2300000190734863
2024-02-12,1.2300000190734863
2024-02-13,1.1699999570846558
2024-02-14,1.2200000286102295
2024-02-15,1.2300000190734863
2024-02-16,1.190000057220459
2024-02-20,1.2100000381469727
2024-02-21,1.2000000476837158
2024-02-22,1.2100000381469727
2024-02-23,1.190000057220459
2024-02-26,1.2100000381469727
2024-02-27,1.2000000476837158
2024-02-28,1.190000057220459
2024-02-29,1.190000057220459
2024-03-01,1.2400000095367432
2024-03-04,1.25
2024-03-05,1.2699999809265137
2024-03-06,1.440000057220459
2024-03-07,1.350000023841858
2024-03-08,1.409999966621399
2024-03-11,1.2899999618530273
2024-03-12,1.2200000286102295
2024-03-13,1.25
2024-03-14,1.149999976158142
2024-03-15,1.1699999570846558
2024-03-18,1.149999976158142
2024-03-19,1.149999976158142
2024-03-20,1.190000057220459
2024-03-21,1.2000000476837158
2024-03-22,1.149999976158142
2024-03-25,1.159999966621399
2024-03-26,1.1799999475479126
2024-03-27,1.2599999904632568
2024-03-28,1.2400000095367432
2024-04-01,1.2599999904632568
2024-04-02,1.2200000286102295
2024-04-03,1.25
2024-04-04,1.2300000190734863
2024-04-05,1.190000057220459
2024-04-08,1.190000057220459
2024-04-09,1.190000057220459
2024-04-10,1.159999966621399
2024-04-11,1.2200000286102295
2024-04-12,1.2100000381469727
2024-04-15,1.2100000381469727
2024-04-16,1.2200000286102295
2024-04-17,1.2300000190734863
2024-04-18,1.2300000190734863
2024-04-19,1.2400000095367432
2024-04-22,1.2200000286102295
2024-04-23,1.2200000286102295
2024-04-24,1.1699999570846558
2024-04-25,1.190000057220459
2024-04-26,1.2000000476837158
2024-04-29,1.2200000286102295
2024-04-30,1.2100000381469727
2024-05-01,1.2599999904632568
2024-05-02,1.309999942779541
2024-05-03,1.3600000143051147
2024-05-06,1.309999942779541
2024-05-07,1.340000033378601
2024-05-08,1.2200000286102295
2024-05-09,1.225000023841858
2024-05-10,1.1699999570846558
2024-05-13,1.1799999475479126
2024-05-14,1.1799999475479126
2024-05-15,1.1799999475479126
2024-05-16,1.1799999475479126
2024-05-17,1.190000057220459
2024-05-20,1.190000057220459
2024-05-21,1.1799999475479126
2024-05-22,1.149999976158142
2024-05-23,1.1799999475479126
2024-05-24,1.1100000143051147
2024-05-28,1.0499999523162842
2024-05-29,1.0099999904632568
2024-05-30,1.0499999523162842
2024-05-31,1.0299999713897705
2024-06-03,1.0399999618530273
2024-06-04,1.0099999904632568
2024-06-05,1.0499999523162842
2024-06-06,1.0299999713897705
2024-06-07,1.0099999904632568
2024-06-10,1.059999942779541
2024-06-11,1.1200000047683716
2024-06-12,1.149999976158142
2024-06-13,1.190000057220459
2024-06-14,1.1799999475479126
2024-06-17,1.1299999952316284
2024-06-18,1.1299999952316284
2024-06-20,1.1299999952316284
2024-06-21,1.149999976158142
2024-06-24,1.2899999618530273
2024-06-25,1.2899999618530273
2024-06-26,1.1150000095367432
2024-06-27,1.1100000143051147
2024-06-28,1.100000023841858
2024-07-01,1.149999976158142
2024-07-02,1.1399999856948853
2024-07-03,1.149999976158142
2024-07-05,1.2000000476837158
2024-07-08,1.2699999809265137
2024-07-09,1.2599999904632568
2024-07-10,1.2699999809265137
2024-07-11,1.2599999904632568
2024-07-12,1.3200000524520874
2024-07-15,1.350000023841858
2024-07-16,1.340000033378601
2024-07-17,1.3200000524520874
2024-07-18,1.309999942779541
2024-07-19,1.3200000524520874
2024-07-22,1.3300000429153442
2024-07-23,1.399999976158142
2024-07-24,1.3799999952316284
2024-07-25,1.350000023841858
2024-07-26,1.3899999856948853
2024-07-29,1.3300000429153442
2024-07-30,1.309999942779541
2024-07-31,1.340000033378601
2024-08-01,1.3200000524520874
2024-08-02,1.2799999713897705
2024-08-05,1.2400000095367432
2024-08-06,1.2200000286102295
2024-08-07,1.190000057220459
2024-08-08,1.1699999570846558
2024-08-09,1.159999966621399
2024-08-12,1.1399999856948853
2024-08-13,1.190000057220459
2024-08-14,1.1699999570846558
2024-08-15,1.1799999475479126
2024-08-16,1.190000057220459
2024-08-19,1.2799999713897705
2024-08-20,1.25
2024-08-21,1.2699999809265137
2024-08-22,1.2000000476837158
2024-08-23,1.2100000381469727
2024-08-26,1.2200000286102295
2024-08-27,1.190000057220459
2024-08-28,1.2000000476837158
2024-08-29,1.1699999570846558
2024-08-30,1.1799999475479126
2024-09-03,1.149999976158142
2024-09-04,1.1699999570846558
2024-09-05,1.1799999475479126
2024-09-06,1.1699999570846558
2024-09-09,1.1799999475479126
2024-09-10,1.1699999570846558
2024-09-11,1.1799999475479126
2024-09-12,1.1699999570846558
2024-09-13,1.1799999475479126
2024-09-16,1.190000057220459
2024-09-17,1.1699999570846558
2024-09-18,1.1699999570846558
2024-09-19,1.2100000381469727
2024-09-20,1.149999976158142
2024-09-23,1.159999966621399
2024-09-24,1.159999966621399
2024-09-25,1.1200000047683716
2024-09-26,1.1799999475479126
2024-09-27,1.1699999570846558
2024-09-30,1.149999976158142
2024-10-01,1.1799999475479126
2024-10-02,1.1699999570846558
2024-10-03,1.190000057220459
2024-10-04,1.190000057220459
2024-10-07,1.149999976158142
2024-10-08,1.159999966621399
2024-10-09,1.1699999570846558
2024-10-10,1.159999966621399
2024-10-11,1.1799999475479126
2024-10-14,1.2000000476837158
2024-10-15,1.1799999475479126
2024-10-16,1.159999966621399
2024-10-17,1.1699999570846558
2024-10-18,1.190000057220459
2024-10-21,1.2100000381469727
2024-10-22,1.2699999809265137
2024-10-23,1.2599999904632568
2024-10-24,1.2899999618530273
2024-10-25,1.690000057220459
2024-10-28,1.6100000143051147
2024-10-29,1.7100000381469727
2024-10-30,1.7999999523162842
2024-10-31,1.809999942779541
2024-11-01,2.0899999141693115
2024-11-04,2.1700000762939453
2024-11-05,2.2200000286102295
2024-11-06,2.259999990463257
2024-11-07,2.450000047683716
2024-11-08,2.640000104904175
2024-11-11,2.630000114440918
2024-11-12,2.559999942779541
2024-11-13,2.440000057220459
2024-11-14,2.180000066757202
2024-11-15,2.049999952316284
2024-11-18,3.140000104904175
2024-11-19,4.590000152587891
2024-11-20,3.9600000381469727
2024-11-21,4.320000171661377
