Date,SVMH
2023-06-16,2.3075239658355713
2023-06-20,2.303149938583374
2023-06-21,2.311898946762085
2023-06-22,2.30971097946167
2023-06-23,2.30971097946167
2023-06-26,2.30971097946167
2023-06-27,2.3140859603881836
2023-06-28,2.316054105758667
2023-06-29,2.3162729740142822
2023-06-30,2.3129920959472656
2023-07-03,2.3140859603881836
2023-07-05,2.3140859603881836
2023-07-06,2.3162729740142822
2023-07-07,2.3162729740142822
2023-07-10,2.3162729740142822
2023-07-11,2.3140859603881836
2023-07-12,2.3140859603881836
2023-07-13,2.318459987640381
2023-07-14,2.3162729740142822
2023-07-17,2.3206470012664795
2023-07-18,2.3228349685668945
2023-07-19,2.3228349685668945
2023-07-20,2.3228349685668945
2023-07-21,2.3228349685668945
2023-07-24,2.3228349685668945
2023-07-25,2.318459987640381
2023-07-26,2.318459987640381
2023-07-27,2.3228349685668945
2023-07-28,2.3228349685668945
2023-07-31,2.3228349685668945
2023-08-01,2.3228349685668945
2023-08-02,2.3228349685668945
2023-08-03,2.325021982192993
2023-08-04,2.325021982192993
2023-08-07,2.3228349685668945
2023-08-08,2.325021982192993
2023-08-09,2.3293960094451904
2023-08-10,2.3304901123046875
2023-08-11,2.3304901123046875
2023-08-14,2.327208995819092
2023-08-15,2.3276469707489014
2023-08-16,2.328303098678589
2023-08-17,2.3304901123046875
2023-08-18,2.3304901123046875
2023-08-21,2.333770990371704
2023-08-22,2.333770990371704
2023-08-23,2.3370521068573
2023-08-24,2.3359580039978027
2023-08-25,2.3359580039978027
2023-08-28,2.327208995819092
2023-08-29,2.3293960094451904
2023-08-30,2.3359580039978027
2023-08-31,2.3359580039978027
2023-09-01,2.333770990371704
2023-09-05,2.333770990371704
2023-09-06,2.3436129093170166
2023-09-07,2.3381450176239014
2023-09-08,2.3293960094451904
2023-09-11,2.3370521068573
2023-09-12,2.3359580039978027
2023-09-13,2.3370521068573
2023-09-14,2.3359580039978027
2023-09-15,2.3359580039978027
2023-09-18,2.3381450176239014
2023-09-19,2.34033203125
2023-09-20,2.3381450176239014
2023-09-21,2.342519998550415
2023-09-22,2.34033203125
2023-09-25,2.3075239658355713
2023-09-26,2.443131923675537
2023-09-27,2.282589912414551
2023-09-28,2.2419068813323975
2023-09-29,2.2112860679626465
2023-10-02,2.270340919494629
2023-10-03,2.1806650161743164
2023-10-04,2.1719160079956055
2023-10-05,2.1894140243530273
2023-10-06,2.086613893508911
2023-10-09,2.1894140243530273
2023-10-10,2.143481969833374
2023-10-11,2.143481969833374
2023-10-12,2.1194229125976562
2023-10-13,2.080051898956299
2023-10-16,2.0625550746917725
2023-10-17,1.9685039520263672
2023-10-18,2.1937880516052246
2023-10-19,2.2659668922424316
2023-10-20,2.0778648853302
2023-10-23,2.0778648853302
2023-10-24,2.1325459480285645
2023-10-25,2.213473081588745
2023-10-26,2.001312017440796
2023-10-27,2.001312017440796
2023-10-30,1.9138230085372925
2023-10-31,2.165354013442993
2023-11-01,2.165354013442993
2023-11-02,2.143481969833374
2023-11-03,2.0669291019439697
2023-11-06,2.0122480392456055
2023-11-07,1.926946997642517
2023-11-08,0.9886260032653809
2023-11-09,1.170166015625
2023-11-10,1.1154860258102417
2023-11-13,0.9744089841842651
2023-11-14,1.1811020374298096
2023-11-15,0.9951879978179932
2023-11-16,0.8530179858207703
2023-11-17,0.7217850089073181
2023-11-20,0.8792650103569031
2023-11-21,0.9251970052719116
2023-11-22,0.9076989889144897
2023-11-24,1.003937005996704
2023-11-27,1.0936130285263062
2023-11-28,1.0835520029067993
2023-11-29,1.0739279985427856
2023-11-30,1.0279970169067383
2023-12-01,1.0813649892807007
2023-12-04,1.0498689413070679
2023-12-05,1.1028000116348267
2023-12-06,1.0958009958267212
2023-12-07,1.030184030532837
2023-12-08,1.0936130285263062
2023-12-11,0.7200000286102295
2023-12-12,0.4099999964237213
2023-12-13,0.382999986410141
2023-12-14,0.5680000185966492
2023-12-15,0.44999998807907104
2023-12-18,0.4650000035762787
2023-12-19,0.4350000023841858
2023-12-20,0.4449999928474426
2023-12-21,0.4020000100135803
2023-12-22,0.39800000190734863
2023-12-26,0.3700000047683716
2023-12-27,0.37299999594688416
2023-12-28,0.367000013589859
2023-12-29,0.3580000102519989
2024-01-02,0.37700000405311584
2024-01-03,0.3449999988079071
2024-01-04,0.33000001311302185
2024-01-05,0.25999999046325684
2024-01-08,0.26899999380111694
2024-01-09,0.23000000417232513
2024-01-10,0.19900000095367432
2024-01-11,0.2240000069141388
2024-01-12,0.328000009059906
2024-01-16,0.24899999797344208
2024-01-17,0.2409999966621399
2024-01-18,0.2409999966621399
2024-01-19,0.2460000067949295
2024-01-22,0.24500000476837158
2024-01-23,0.2460000067949295
2024-01-24,0.2549999952316284
2024-01-25,0.23499999940395355
2024-01-26,0.23199999332427979
2024-01-29,0.23600000143051147
2024-01-30,0.23000000417232513
2024-01-31,0.21199999749660492
2024-02-01,0.2029999941587448
2024-02-02,0.20000000298023224
2024-02-05,0.20499999821186066
2024-02-06,0.18199999630451202
2024-02-07,0.18000000715255737
2024-02-08,0.18000000715255737
2024-02-09,0.1850000023841858
2024-02-12,0.23399999737739563
2024-02-13,0.2199999988079071
2024-02-14,0.1850000023841858
2024-02-15,0.22699999809265137
2024-02-16,0.22499999403953552
2024-02-20,0.2199999988079071
2024-02-21,0.19599999487400055
2024-02-22,0.18799999356269836
2024-02-23,0.19699999690055847
2024-02-26,0.20000000298023224
2024-02-27,0.20800000429153442
2024-02-28,0.19699999690055847
2024-02-29,0.21299999952316284
2024-03-01,0.22100000083446503
2024-03-04,0.23899999260902405
2024-03-05,0.2639999985694885
2024-03-06,0.2549999952316284
2024-03-07,0.24699999392032623
2024-03-08,0.23399999737739563
2024-03-11,0.22699999809265137
2024-03-12,0.2409999966621399
2024-03-13,0.20999999344348907
2024-03-14,0.21299999952316284
2024-03-15,0.21799999475479126
2024-03-18,0.2160000056028366
2024-03-19,0.20499999821186066
2024-03-20,0.21400000154972076
2024-03-21,0.2150000035762787
2024-03-22,0.20200000703334808
2024-03-25,0.20000000298023224
2024-03-26,0.21899999678134918
2024-03-27,0.26499998569488525
2024-03-28,0.2199999988079071
2024-04-01,0.20800000429153442
2024-04-02,0.21400000154972076
2024-04-03,0.21400000154972076
2024-04-04,0.20399999618530273
2024-04-05,0.20000000298023224
2024-04-08,0.20999999344348907
2024-04-09,0.21400000154972076
2024-04-10,0.2199999988079071
2024-04-11,0.23199999332427979
2024-04-12,0.21299999952316284
2024-04-15,0.19900000095367432
2024-04-16,0.20999999344348907
2024-04-17,0.2160000056028366
2024-04-18,0.20000000298023224
2024-04-19,0.1979999989271164
2024-04-22,0.2199999988079071
2024-04-23,0.21299999952316284
2024-04-24,0.1889999955892563
2024-04-25,0.18000000715255737
2024-04-26,0.20000000298023224
2024-04-29,0.19699999690055847
2024-04-30,0.17599999904632568
2024-05-01,0.16899999976158142
2024-05-02,0.14399999380111694
2024-05-03,0.12700000405311584
2024-05-06,0.1340000033378601
2024-05-07,0.13199999928474426
2024-05-08,0.13099999725818634
2024-05-09,0.12300000339746475
2024-05-10,0.12300000339746475
2024-05-13,0.11999999731779099
2024-05-14,0.12999999523162842
2024-05-15,0.12200000137090683
2024-05-16,0.16099999845027924
2024-05-17,0.1550000011920929
2024-05-20,0.15299999713897705
2024-05-21,0.14800000190734863
2024-05-22,0.13199999928474426
2024-05-23,0.20200000703334808
2024-05-24,0.2150000035762787
2024-05-28,0.1940000057220459
2024-05-29,0.19900000095367432
2024-05-30,0.18000000715255737
2024-05-31,0.17499999701976776
2024-06-03,0.1720000058412552
2024-06-04,0.17299999296665192
2024-06-05,0.16599999368190765
2024-06-06,0.17399999499320984
2024-06-07,0.1770000010728836
2024-06-10,0.18700000643730164
2024-06-11,0.18400000035762787
2024-06-12,0.17000000178813934
2024-06-13,0.15299999713897705
2024-06-14,0.2280000001192093
2024-06-17,0.23999999463558197
2024-06-18,0.24899999797344208
2024-06-20,0.2150000035762787
2024-06-21,0.2290000021457672
2024-06-24,0.2759999930858612
2024-06-25,0.24500000476837158
2024-06-26,0.19900000095367432
2024-06-27,0.18199999630451202
2024-06-28,0.17800000309944153
2024-07-01,0.17000000178813934
2024-07-02,0.16099999845027924
2024-07-03,0.15700000524520874
2024-07-05,0.1589999943971634
2024-07-08,0.1899999976158142
2024-07-09,0.21799999475479126
2024-07-10,0.20800000429153442
2024-07-11,0.22100000083446503
2024-07-12,0.21299999952316284
2024-07-15,0.20100000500679016
2024-07-16,0.2070000022649765
2024-07-17,0.21899999678134918
2024-07-18,0.21899999678134918
2024-07-19,0.2029999941587448
2024-07-22,0.19699999690055847
2024-07-23,0.18000000715255737
2024-07-24,0.1720000058412552
2024-07-25,0.17299999296665192
2024-07-26,0.14000000059604645
2024-07-29,0.14000000059604645
2024-07-30,0.12800000607967377
2024-07-31,0.125
2024-08-01,0.12300000339746475
2024-08-02,0.11400000005960464
2024-08-05,0.09700000286102295
2024-08-06,0.10599999874830246
2024-08-07,0.09399999678134918
2024-08-08,0.0949999988079071
2024-08-09,0.07999999821186066
2024-08-12,0.08500000089406967
2024-08-13,0.0949999988079071
2024-08-14,0.08900000154972076
2024-08-15,0.10499999672174454
2024-08-16,0.09700000286102295
2024-08-19,0.10300000011920929
2024-08-20,0.11800000071525574
2024-08-21,0.11800000071525574
2024-08-22,0.15800000727176666
2024-08-23,0.1599999964237213
2024-08-26,0.1459999978542328
2024-08-27,0.1340000033378601
2024-08-28,0.1289999932050705
2024-08-29,0.1289999932050705
2024-08-30,0.11999999731779099
2024-09-03,0.1120000034570694
2024-09-04,0.11999999731779099
2024-09-05,0.11500000208616257
2024-09-06,0.11500000208616257
2024-09-09,0.10899999737739563
2024-09-10,0.10700000077486038
2024-09-11,0.11400000005960464
2024-09-12,0.11500000208616257
2024-09-13,0.12200000137090683
2024-09-16,0.11599999666213989
2024-09-17,0.10499999672174454
2024-09-18,0.11100000143051147
2024-09-19,0.12399999797344208
2024-09-20,0.10100000351667404
2024-09-23,0.09799999743700027
2024-09-24,0.0949999988079071
2024-09-25,0.0860000029206276
2024-09-26,0.0860000029206276
2024-09-27,0.08500000089406967
2024-09-30,0.08100000023841858
2024-10-01,0.08100000023841858
2024-10-02,0.0820000022649765
2024-10-03,0.0820000022649765
2024-10-04,0.07500000298023224
2024-10-07,0.07400000095367432
2024-10-08,0.07699999958276749
2024-10-09,0.07999999821186066
2024-10-10,0.07699999958276749
2024-10-11,0.07800000160932541
2024-10-14,0.08299999684095383
2024-10-15,0.07999999821186066
2024-10-16,0.07999999821186066
2024-10-17,0.07900000363588333
2024-10-18,0.07599999755620956
2024-10-21,0.07699999958276749
2024-10-22,0.07800000160932541
2024-10-23,0.08299999684095383
2024-10-24,0.07599999755620956
2024-10-25,0.07400000095367432
2024-10-28,0.06800000369548798
2024-10-29,0.06800000369548798
2024-10-30,0.029999999329447746
2024-10-31,0.03099999949336052
2024-11-01,0.02500000037252903
2024-11-04,0.02500000037252903
2024-11-05,0.027000000700354576
2024-11-06,0.02500000037252903
2024-11-07,0.02500000037252903
2024-11-08,0.02500000037252903
2024-11-11,0.023000000044703484
2024-11-12,0.02500000037252903
2024-11-13,0.024000000208616257
2024-11-14,0.02800000086426735
2024-11-15,0.023000000044703484
2024-11-18,0.027000000700354576
2024-11-19,0.024000000208616257
2024-11-20,0.02500000037252903
2024-11-21,0.024000000208616257
