Date,SLXN
2022-08-16,9.869999885559082
2022-08-17,9.869999885559082
2022-08-18,9.890000343322754
2022-08-19,9.890000343322754
2022-08-22,9.890000343322754
2022-08-23,9.890000343322754
2022-08-24,9.890000343322754
2022-08-25,9.875
2022-08-26,9.875
2022-08-29,9.875
2022-08-30,9.890000343322754
2022-08-31,9.890000343322754
2022-09-01,9.890000343322754
2022-09-02,9.880000114440918
2022-09-06,9.899999618530273
2022-09-07,9.90999984741211
2022-09-08,9.90999984741211
2022-09-09,9.920000076293945
2022-09-12,9.920000076293945
2022-09-13,9.899999618530273
2022-09-14,9.899999618530273
2022-09-15,9.90999984741211
2022-09-16,9.90999984741211
2022-09-19,9.90999984741211
2022-09-20,9.90999984741211
2022-09-21,9.920000076293945
2022-09-22,9.920000076293945
2022-09-23,9.920000076293945
2022-09-26,9.90999984741211
2022-09-27,9.90999984741211
2022-09-28,9.920000076293945
2022-09-29,9.920000076293945
2022-09-30,9.930000305175781
2022-10-03,9.930000305175781
2022-10-04,9.930000305175781
2022-10-05,9.920000076293945
2022-10-06,9.944000244140625
2022-10-07,9.944000244140625
2022-10-10,9.930000305175781
2022-10-11,9.930000305175781
2022-10-12,9.949999809265137
2022-10-13,9.949999809265137
2022-10-14,9.949999809265137
2022-10-17,9.949999809265137
2022-10-18,9.949999809265137
2022-10-19,9.970000267028809
2022-10-20,9.970000267028809
2022-10-21,9.970000267028809
2022-10-24,9.979999542236328
2022-10-25,9.970000267028809
2022-10-26,9.970000267028809
2022-10-27,9.970000267028809
2022-10-28,9.979999542236328
2022-10-31,9.979999542236328
2022-11-01,9.989999771118164
2022-11-02,9.989999771118164
2022-11-03,9.989999771118164
2022-11-04,10.0
2022-11-07,10.0
2022-11-08,10.0
2022-11-09,10.010000228881836
2022-11-10,10.010000228881836
2022-11-11,10.010000228881836
2022-11-14,10.010000228881836
2022-11-15,10.020000457763672
2022-11-16,10.020000457763672
2022-11-17,10.020000457763672
2022-11-18,10.020000457763672
2022-11-21,10.020000457763672
2022-11-22,10.02400016784668
2022-11-23,10.020000457763672
2022-11-25,10.020000457763672
2022-11-28,10.020000457763672
2022-11-29,10.020000457763672
2022-11-30,10.020000457763672
2022-12-01,10.020000457763672
2022-12-02,10.020000457763672
2022-12-05,10.020000457763672
2022-12-06,10.020000457763672
2022-12-07,10.020000457763672
2022-12-08,10.020000457763672
2022-12-09,10.020000457763672
2022-12-12,10.020000457763672
2022-12-13,10.020000457763672
2022-12-14,10.020000457763672
2022-12-15,10.050000190734863
2022-12-16,10.050000190734863
2022-12-19,10.0600004196167
2022-12-20,10.069999694824219
2022-12-21,10.069999694824219
2022-12-22,10.069999694824219
2022-12-23,10.069999694824219
2022-12-27,10.069999694824219
2022-12-28,10.109999656677246
2022-12-29,10.109999656677246
2022-12-30,10.069999694824219
2023-01-03,10.109999656677246
2023-01-04,10.109999656677246
2023-01-05,10.109999656677246
2023-01-06,10.109999656677246
2023-01-09,10.109999656677246
2023-01-10,10.109999656677246
2023-01-11,10.109999656677246
2023-01-12,10.109999656677246
2023-01-13,10.11299991607666
2023-01-17,10.125
2023-01-18,10.125
2023-01-19,10.125
2023-01-20,10.119999885559082
2023-01-23,10.119999885559082
2023-01-24,10.119999885559082
2023-01-25,10.119999885559082
2023-01-26,10.149999618530273
2023-01-27,10.15999984741211
2023-01-30,10.157999992370605
2023-01-31,10.149999618530273
2023-02-01,10.180000305175781
2023-02-02,10.170000076293945
2023-02-03,10.163000106811523
2023-02-06,10.180000305175781
2023-02-07,10.180000305175781
2023-02-08,10.15999984741211
2023-02-09,10.15999984741211
2023-02-10,10.15999984741211
2023-02-13,10.199999809265137
2023-02-14,10.199999809265137
2023-02-15,10.1899995803833
2023-02-16,10.15999984741211
2023-02-17,10.149999618530273
2023-02-21,10.164999961853027
2023-02-22,10.164999961853027
2023-02-23,10.164999961853027
2023-02-24,10.164999961853027
2023-02-27,10.15999984741211
2023-02-28,10.15999984741211
2023-03-01,10.15999984741211
2023-03-02,10.15999984741211
2023-03-03,10.15999984741211
2023-03-06,10.180000305175781
2023-03-07,10.180000305175781
2023-03-08,10.1899995803833
2023-03-09,10.210000038146973
2023-03-10,10.210000038146973
2023-03-13,10.210000038146973
2023-03-14,10.210000038146973
2023-03-15,10.210000038146973
2023-03-16,10.210000038146973
2023-03-17,10.180000305175781
2023-03-20,10.180000305175781
2023-03-21,10.260000228881836
2023-03-22,10.260000228881836
2023-03-23,10.260000228881836
2023-03-24,10.260000228881836
2023-03-27,10.260000228881836
2023-03-28,10.289999961853027
2023-03-29,10.289999961853027
2023-03-30,10.279999732971191
2023-03-31,10.279999732971191
2023-04-03,10.300000190734863
2023-04-04,10.3100004196167
2023-04-05,10.3100004196167
2023-04-06,10.539999961853027
2023-04-10,10.539999961853027
2023-04-11,10.539999961853027
2023-04-12,10.539999961853027
2023-04-13,10.539999961853027
2023-04-14,10.539999961853027
2023-04-17,10.539999961853027
2023-04-18,10.539999961853027
2023-04-19,10.300000190734863
2023-04-20,10.300000190734863
2023-04-21,10.300000190734863
2023-04-24,10.289999961853027
2023-04-25,10.289999961853027
2023-04-26,10.289999961853027
2023-04-27,10.289999961853027
2023-04-28,10.289999961853027
2023-05-01,10.289999961853027
2023-05-02,10.319999694824219
2023-05-03,10.319999694824219
2023-05-04,10.319999694824219
2023-05-05,10.319999694824219
2023-05-08,10.34000015258789
2023-05-09,10.34000015258789
2023-05-10,10.34000015258789
2023-05-11,10.329999923706055
2023-05-12,10.329999923706055
2023-05-15,10.329999923706055
2023-05-16,10.329999923706055
2023-05-17,10.329999923706055
2023-05-18,10.329999923706055
2023-05-19,10.329999923706055
2023-05-22,10.329999923706055
2023-05-23,10.329999923706055
2023-05-24,10.329999923706055
2023-05-25,10.34000015258789
2023-05-26,10.34000015258789
2023-05-30,10.34000015258789
2023-05-31,10.34000015258789
2023-06-01,10.34000015258789
2023-06-02,10.34000015258789
2023-06-05,10.34000015258789
2023-06-06,10.34000015258789
2023-06-07,10.34000015258789
2023-06-08,10.34000015258789
2023-06-09,10.34000015258789
2023-06-12,10.34000015258789
2023-06-13,10.34000015258789
2023-06-14,10.34000015258789
2023-06-15,10.34000015258789
2023-06-16,10.34000015258789
2023-06-20,10.390000343322754
2023-06-21,10.390000343322754
2023-06-22,10.4399995803833
2023-06-23,10.449999809265137
2023-06-26,10.449999809265137
2023-06-27,10.489999771118164
2023-06-28,10.489999771118164
2023-06-29,10.489999771118164
2023-06-30,10.529999732971191
2023-07-03,10.529999732971191
2023-07-05,10.550000190734863
2023-07-06,10.600000381469727
2023-07-07,10.61299991607666
2023-07-10,10.649999618530273
2023-07-11,10.65999984741211
2023-07-12,10.609999656677246
2023-07-13,10.609999656677246
2023-07-14,10.609999656677246
2023-07-17,10.609999656677246
2023-07-18,10.609999656677246
2023-07-19,10.609999656677246
2023-07-20,10.579999923706055
2023-07-21,10.579999923706055
2023-07-24,10.579999923706055
2023-07-25,10.630000114440918
2023-07-26,10.640000343322754
2023-07-27,10.630000114440918
2023-07-28,10.630000114440918
2023-07-31,10.645000457763672
2023-08-01,10.640000343322754
2023-08-02,10.680000305175781
2023-08-03,10.6899995803833
2023-08-04,10.6899995803833
2023-08-07,10.670000076293945
2023-08-08,10.680000305175781
2023-08-09,10.6899995803833
2023-08-10,10.640000343322754
2023-08-11,10.640000343322754
2023-08-14,11.399999618530273
2023-08-15,11.399999618530273
2023-08-16,10.8100004196167
2023-08-17,10.699999809265137
2023-08-18,10.710000038146973
2023-08-21,10.770000457763672
2023-08-22,10.770000457763672
2023-08-23,10.6899995803833
2023-08-24,10.6899995803833
2023-08-25,10.6899995803833
2023-08-28,10.6899995803833
2023-08-29,10.6899995803833
2023-08-30,10.75
2023-08-31,10.75
2023-09-01,10.800000190734863
2023-09-05,10.760000228881836
2023-09-06,10.760000228881836
2023-09-07,10.760000228881836
2023-09-08,10.760000228881836
2023-09-11,10.829999923706055
2023-09-12,10.850000381469727
2023-09-13,10.859999656677246
2023-09-14,10.859999656677246
2023-09-15,10.859999656677246
2023-09-18,10.869999885559082
2023-09-19,10.869999885559082
2023-09-20,10.869999885559082
2023-09-21,10.869999885559082
2023-09-22,10.869999885559082
2023-09-25,10.869999885559082
2023-09-26,10.869999885559082
2023-09-27,10.869999885559082
2023-09-28,10.869999885559082
2023-09-29,10.869999885559082
2023-10-02,10.869999885559082
2023-10-03,10.869999885559082
2023-10-04,10.869999885559082
2023-10-05,10.869999885559082
2023-10-06,10.869999885559082
2023-10-09,10.869999885559082
2023-10-10,10.869999885559082
2023-10-11,10.869999885559082
2023-10-12,10.869999885559082
2023-10-13,10.869999885559082
2023-10-16,10.869999885559082
2023-10-17,10.869999885559082
2023-10-18,10.850000381469727
2023-10-19,10.869999885559082
2023-10-20,10.869999885559082
2023-10-23,10.869999885559082
2023-10-24,10.869999885559082
2023-10-25,10.869999885559082
2023-10-26,10.869999885559082
2023-10-27,10.850000381469727
2023-10-30,10.869999885559082
2023-10-31,10.850000381469727
2023-11-01,10.850000381469727
2023-11-02,10.850000381469727
2023-11-03,10.850000381469727
2023-11-06,10.850000381469727
2023-11-07,10.850000381469727
2023-11-08,10.850000381469727
2023-11-09,10.850000381469727
2023-11-10,10.850000381469727
2023-11-13,10.850000381469727
2023-11-14,10.850000381469727
2023-11-15,10.850000381469727
2023-11-16,10.850000381469727
2023-11-17,10.850000381469727
2023-11-20,10.850000381469727
2023-11-21,10.850000381469727
2023-11-22,10.850000381469727
2023-11-24,10.850000381469727
2023-11-27,10.850000381469727
2023-11-28,10.850000381469727
2023-11-29,10.850000381469727
2023-11-30,10.850000381469727
2023-12-01,10.850000381469727
2023-12-04,10.850000381469727
2023-12-05,10.850000381469727
2023-12-06,10.850000381469727
2023-12-07,10.850000381469727
2023-12-08,10.850000381469727
2023-12-11,10.850000381469727
2023-12-12,10.899999618530273
2023-12-13,10.899999618530273
2023-12-14,10.899999618530273
2023-12-15,10.899999618530273
2023-12-18,10.899999618530273
2023-12-19,10.899999618530273
2023-12-20,10.899999618530273
2023-12-21,10.850000381469727
2023-12-22,10.850000381469727
2023-12-26,10.850000381469727
2023-12-27,10.850000381469727
2023-12-28,10.850000381469727
2023-12-29,10.850000381469727
2024-01-02,10.899999618530273
2024-01-03,10.899999618530273
2024-01-04,10.899999618530273
2024-01-05,10.899999618530273
2024-01-08,10.920000076293945
2024-01-09,10.920000076293945
2024-01-10,11.020000457763672
2024-01-11,11.020000457763672
2024-01-12,11.020000457763672
2024-01-16,11.020000457763672
2024-01-17,11.020000457763672
2024-01-18,11.020000457763672
2024-01-19,11.020000457763672
2024-01-22,11.020000457763672
2024-01-23,11.020000457763672
2024-01-24,10.979999542236328
2024-01-25,10.979999542236328
2024-01-26,10.979999542236328
2024-01-29,10.979999542236328
2024-01-30,10.979999542236328
2024-01-31,10.979999542236328
2024-02-01,10.979999542236328
2024-02-02,10.979999542236328
2024-02-05,10.979999542236328
2024-02-06,10.979999542236328
2024-02-07,11.005000114440918
2024-02-08,11.005000114440918
2024-02-09,11.005000114440918
2024-02-12,11.039999961853027
2024-02-13,11.050000190734863
2024-02-14,11.050000190734863
2024-02-15,11.050000190734863
2024-02-16,11.050000190734863
2024-02-20,11.050000190734863
2024-02-21,11.029999732971191
2024-02-22,11.050000190734863
2024-02-23,11.050000190734863
2024-02-26,11.050000190734863
2024-02-27,11.050000190734863
2024-02-28,11.050000190734863
2024-02-29,11.050000190734863
2024-03-01,11.050000190734863
2024-03-04,11.10099983215332
2024-03-05,11.10099983215332
2024-03-06,11.399999618530273
2024-03-07,11.390000343322754
2024-03-08,11.390000343322754
2024-03-11,11.109999656677246
2024-03-12,11.109999656677246
2024-03-13,11.109999656677246
2024-03-14,11.109999656677246
2024-03-15,11.109999656677246
2024-03-18,11.109999656677246
2024-03-19,11.109999656677246
2024-03-20,11.109999656677246
2024-03-21,11.109999656677246
2024-03-22,11.109999656677246
2024-03-25,11.109999656677246
2024-03-26,11.220000267028809
2024-03-27,11.220000267028809
2024-03-28,11.220000267028809
2024-04-01,11.220000267028809
2024-04-02,11.220000267028809
2024-04-03,11.220000267028809
2024-04-04,11.220000267028809
2024-04-05,11.15999984741211
2024-04-08,11.15999984741211
2024-04-09,11.15999984741211
2024-04-10,11.15999984741211
2024-04-11,11.15999984741211
2024-04-12,11.15999984741211
2024-04-15,11.220000267028809
2024-04-16,11.109999656677246
2024-04-17,11.220000267028809
2024-04-18,11.220000267028809
2024-04-19,11.220000267028809
2024-04-22,11.220000267028809
2024-04-23,11.220000267028809
2024-04-24,11.220000267028809
2024-04-25,11.220000267028809
2024-04-26,11.220000267028809
2024-04-29,11.329999923706055
2024-04-30,11.329999923706055
2024-05-01,11.329999923706055
2024-05-02,11.15999984741211
2024-05-03,11.15999984741211
2024-05-06,11.15999984741211
2024-05-07,11.15999984741211
2024-05-08,11.15999984741211
2024-05-09,11.15999984741211
2024-05-10,11.140000343322754
2024-05-13,11.399999618530273
2024-05-14,11.399999618530273
2024-05-15,11.399999618530273
2024-05-16,11.399999618530273
2024-05-17,11.399999618530273
2024-05-20,11.399999618530273
2024-05-21,11.399999618530273
2024-05-22,11.25
2024-05-23,11.25
2024-05-24,11.25
2024-05-28,11.25
2024-05-29,11.25
2024-05-30,11.25
2024-05-31,11.449999809265137
2024-06-03,11.449999809265137
2024-06-04,11.449999809265137
2024-06-05,11.449999809265137
2024-06-06,11.449999809265137
2024-06-07,11.449999809265137
2024-06-10,11.449999809265137
2024-06-11,11.449999809265137
2024-06-12,11.449999809265137
2024-06-13,11.449999809265137
2024-06-14,11.449999809265137
2024-06-17,11.449999809265137
2024-06-18,11.449999809265137
2024-06-20,12.210000038146973
2024-06-21,11.75
2024-06-24,11.75
2024-06-25,11.75
2024-06-26,11.75
2024-06-27,11.75
2024-06-28,11.75
2024-07-01,11.319999694824219
2024-07-02,11.319999694824219
2024-07-03,11.319999694824219
2024-07-05,11.319999694824219
2024-07-08,12.199999809265137
2024-07-09,12.199999809265137
2024-07-10,12.199999809265137
2024-07-11,12.199999809265137
2024-07-12,12.199999809265137
2024-07-15,12.199999809265137
2024-07-16,12.199999809265137
2024-07-17,12.199999809265137
2024-07-18,12.199999809265137
2024-07-19,12.119999885559082
2024-07-22,11.880000114440918
2024-07-23,11.789999961853027
2024-07-24,11.720000267028809
2024-07-25,11.720000267028809
2024-07-26,11.6899995803833
2024-07-29,11.8100004196167
2024-07-30,11.829999923706055
2024-07-31,12.0
2024-08-01,11.699999809265137
2024-08-02,11.3100004196167
2024-08-05,11.800000190734863
2024-08-06,12.199999809265137
2024-08-07,11.84000015258789
2024-08-08,12.300000190734863
2024-08-09,11.597999572753906
2024-08-12,11.770000457763672
2024-08-13,10.350000381469727
2024-08-14,10.899999618530273
2024-08-15,9.460000038146973
2024-08-16,1.9500000476837158
2024-08-19,2.259999990463257
2024-08-20,1.7000000476837158
2024-08-21,1.8300000429153442
2024-08-22,1.7400000095367432
2024-08-23,1.409999966621399
2024-08-26,1.649999976158142
2024-08-27,1.440000057220459
2024-08-28,1.4700000286102295
2024-08-29,1.559999942779541
2024-08-30,1.4600000381469727
2024-09-03,1.100000023841858
2024-09-04,0.9789999723434448
2024-09-05,0.8700000047683716
2024-09-06,0.878000020980835
2024-09-09,0.9800000190734863
2024-09-10,1.2400000095367432
2024-09-11,1.2300000190734863
2024-09-12,1.100000023841858
2024-09-13,1.0099999904632568
2024-09-16,0.9240000247955322
2024-09-17,0.9589999914169312
2024-09-18,0.8529999852180481
2024-09-19,0.800000011920929
2024-09-20,0.8700000047683716
2024-09-23,0.7699999809265137
2024-09-24,0.6449999809265137
2024-09-25,0.6690000295639038
2024-09-26,0.6129999756813049
2024-09-27,0.5799999833106995
2024-09-30,0.5249999761581421
2024-10-01,0.5559999942779541
2024-10-02,0.5419999957084656
2024-10-03,0.5339999794960022
2024-10-04,0.460999995470047
2024-10-07,0.4059999883174896
2024-10-08,0.3779999911785126
2024-10-09,0.3330000042915344
2024-10-10,0.31299999356269836
2024-10-11,0.2849999964237213
2024-10-14,0.29600000381469727
2024-10-15,0.30399999022483826
2024-10-16,0.30799999833106995
2024-10-17,0.3499999940395355
2024-10-18,0.36899998784065247
2024-10-21,0.335999995470047
2024-10-22,0.44999998807907104
2024-10-23,0.3059999942779541
2024-10-24,0.328000009059906
2024-10-25,0.3070000112056732
2024-10-28,0.29499998688697815
2024-10-29,0.29600000381469727
2024-10-30,0.2939999997615814
2024-10-31,0.29499998688697815
2024-11-01,0.24199999868869781
2024-11-04,0.25200000405311584
2024-11-05,0.2639999985694885
2024-11-06,0.25600001215934753
2024-11-07,0.2770000100135803
2024-11-08,0.2619999945163727
2024-11-11,0.26899999380111694
2024-11-12,0.2639999985694885
2024-11-13,0.24500000476837158
2024-11-14,0.2240000069141388
2024-11-15,0.21199999749660492
2024-11-18,0.2240000069141388
2024-11-19,0.22599999606609344
2024-11-20,0.3330000042915344
2024-11-21,0.3199999928474426
