Date,SNOA
2022-07-06,59.0
2022-07-07,60.0
2022-07-08,59.400001525878906
2022-07-11,59.20000076293945
2022-07-12,57.79999923706055
2022-07-13,58.400001525878906
2022-07-14,57.20000076293945
2022-07-15,58.0
2022-07-18,57.20000076293945
2022-07-19,59.20000076293945
2022-07-20,58.400001525878906
2022-07-21,57.20000076293945
2022-07-22,56.599998474121094
2022-07-25,61.599998474121094
2022-07-26,65.5999984741211
2022-07-27,66.0
2022-07-28,68.4000015258789
2022-07-29,58.599998474121094
2022-08-01,67.4000015258789
2022-08-02,67.80000305175781
2022-08-03,73.19999694824219
2022-08-04,71.4000015258789
2022-08-05,69.5999984741211
2022-08-08,67.0
2022-08-09,64.19999694824219
2022-08-10,64.80000305175781
2022-08-11,66.19999694824219
2022-08-12,65.5999984741211
2022-08-15,65.4000015258789
2022-08-16,62.0
2022-08-17,60.20000076293945
2022-08-18,61.0
2022-08-19,59.79999923706055
2022-08-22,61.599998474121094
2022-08-23,59.599998474121094
2022-08-24,59.79999923706055
2022-08-25,59.79999923706055
2022-08-26,58.0
2022-08-29,58.0
2022-08-30,58.400001525878906
2022-08-31,55.599998474121094
2022-09-01,54.79999923706055
2022-09-02,56.20000076293945
2022-09-06,55.400001525878906
2022-09-07,56.599998474121094
2022-09-08,57.599998474121094
2022-09-09,57.0
2022-09-12,58.20000076293945
2022-09-13,58.0
2022-09-14,57.599998474121094
2022-09-15,59.79999923706055
2022-09-16,59.0
2022-09-19,54.79999923706055
2022-09-20,54.20000076293945
2022-09-21,52.20000076293945
2022-09-22,50.20000076293945
2022-09-23,43.599998474121094
2022-09-26,42.0
2022-09-27,43.400001525878906
2022-09-28,43.400001525878906
2022-09-29,42.599998474121094
2022-09-30,42.599998474121094
2022-10-03,44.20000076293945
2022-10-04,45.79999923706055
2022-10-05,46.0
2022-10-06,45.400001525878906
2022-10-07,41.400001525878906
2022-10-10,39.400001525878906
2022-10-11,38.20000076293945
2022-10-12,39.400001525878906
2022-10-13,38.79999923706055
2022-10-14,38.0
2022-10-17,43.400001525878906
2022-10-18,42.79999923706055
2022-10-19,42.400001525878906
2022-10-20,40.599998474121094
2022-10-21,41.0
2022-10-24,38.20000076293945
2022-10-25,39.20000076293945
2022-10-26,39.0
2022-10-27,38.599998474121094
2022-10-28,38.599998474121094
2022-10-31,39.79999923706055
2022-11-01,49.79999923706055
2022-11-02,53.79999923706055
2022-11-03,41.0
2022-11-04,33.79999923706055
2022-11-07,34.79999923706055
2022-11-08,35.0
2022-11-09,32.599998474121094
2022-11-10,38.79999923706055
2022-11-11,40.79999923706055
2022-11-14,41.599998474121094
2022-11-15,44.599998474121094
2022-11-16,42.79999923706055
2022-11-17,42.599998474121094
2022-11-18,43.0
2022-11-21,37.0
2022-11-22,34.0
2022-11-23,33.79999923706055
2022-11-25,36.0
2022-11-28,34.20000076293945
2022-11-29,32.599998474121094
2022-11-30,34.20000076293945
2022-12-01,33.400001525878906
2022-12-02,35.400001525878906
2022-12-05,34.599998474121094
2022-12-06,32.400001525878906
2022-12-07,32.20000076293945
2022-12-08,30.200000762939453
2022-12-09,29.200000762939453
2022-12-12,29.399999618530273
2022-12-13,29.0
2022-12-14,28.200000762939453
2022-12-15,27.799999237060547
2022-12-16,22.0
2022-12-19,24.200000762939453
2022-12-20,23.799999237060547
2022-12-21,22.600000381469727
2022-12-22,23.799999237060547
2022-12-23,23.0
2022-12-27,20.200000762939453
2022-12-28,20.200000762939453
2022-12-29,21.200000762939453
2022-12-30,22.399999618530273
2023-01-03,25.399999618530273
2023-01-04,23.799999237060547
2023-01-05,22.600000381469727
2023-01-06,22.799999237060547
2023-01-09,23.0
2023-01-10,23.399999618530273
2023-01-11,24.399999618530273
2023-01-12,23.799999237060547
2023-01-13,25.0
2023-01-17,27.0
2023-01-18,25.200000762939453
2023-01-19,23.799999237060547
2023-01-20,24.600000381469727
2023-01-23,24.600000381469727
2023-01-24,24.0
2023-01-25,33.79999923706055
2023-01-26,38.599998474121094
2023-01-27,40.400001525878906
2023-01-30,33.79999923706055
2023-01-31,33.20000076293945
2023-02-01,33.0
2023-02-02,32.599998474121094
2023-02-03,32.79999923706055
2023-02-06,33.0
2023-02-07,31.799999237060547
2023-02-08,31.399999618530273
2023-02-09,30.799999237060547
2023-02-10,30.799999237060547
2023-02-13,30.200000762939453
2023-02-14,30.200000762939453
2023-02-15,30.600000381469727
2023-02-16,31.200000762939453
2023-02-17,30.200000762939453
2023-02-21,29.0
2023-02-22,28.799999237060547
2023-02-23,28.200000762939453
2023-02-24,27.0
2023-02-27,26.600000381469727
2023-02-28,24.399999618530273
2023-03-01,23.399999618530273
2023-03-02,24.399999618530273
2023-03-03,22.600000381469727
2023-03-06,22.200000762939453
2023-03-07,21.600000381469727
2023-03-08,21.399999618530273
2023-03-09,20.200000762939453
2023-03-10,19.200000762939453
2023-03-13,18.799999237060547
2023-03-14,19.600000381469727
2023-03-15,19.799999237060547
2023-03-16,21.0
2023-03-17,21.0
2023-03-20,20.799999237060547
2023-03-21,21.799999237060547
2023-03-22,21.0
2023-03-23,20.799999237060547
2023-03-24,20.200000762939453
2023-03-27,20.0
2023-03-28,23.0
2023-03-29,18.799999237060547
2023-03-30,21.200000762939453
2023-03-31,19.600000381469727
2023-04-03,19.0
2023-04-04,19.799999237060547
2023-04-05,18.799999237060547
2023-04-06,18.799999237060547
2023-04-10,18.799999237060547
2023-04-11,19.200000762939453
2023-04-12,19.200000762939453
2023-04-13,19.799999237060547
2023-04-14,19.399999618530273
2023-04-17,19.799999237060547
2023-04-18,19.600000381469727
2023-04-19,20.399999618530273
2023-04-20,21.0
2023-04-21,20.200000762939453
2023-04-24,20.399999618530273
2023-04-25,20.200000762939453
2023-04-26,19.799999237060547
2023-04-27,19.0
2023-04-28,19.0
2023-05-01,19.399999618530273
2023-05-02,19.0
2023-05-03,18.799999237060547
2023-05-04,19.600000381469727
2023-05-05,19.399999618530273
2023-05-08,19.799999237060547
2023-05-09,20.399999618530273
2023-05-10,20.399999618530273
2023-05-11,20.600000381469727
2023-05-12,19.399999618530273
2023-05-15,20.0
2023-05-16,19.399999618530273
2023-05-17,20.399999618530273
2023-05-18,19.399999618530273
2023-05-19,19.0
2023-05-22,19.600000381469727
2023-05-23,19.799999237060547
2023-05-24,19.600000381469727
2023-05-25,18.799999237060547
2023-05-26,19.0
2023-05-30,19.0
2023-05-31,19.399999618530273
2023-06-01,19.200000762939453
2023-06-02,19.399999618530273
2023-06-05,18.600000381469727
2023-06-06,19.399999618530273
2023-06-07,18.399999618530273
2023-06-08,19.399999618530273
2023-06-09,28.0
2023-06-12,24.799999237060547
2023-06-13,26.0
2023-06-14,26.399999618530273
2023-06-15,26.200000762939453
2023-06-16,25.200000762939453
2023-06-20,23.799999237060547
2023-06-21,22.600000381469727
2023-06-22,23.399999618530273
2023-06-23,23.399999618530273
2023-06-26,22.600000381469727
2023-06-27,21.799999237060547
2023-06-28,21.399999618530273
2023-06-29,21.600000381469727
2023-06-30,21.399999618530273
2023-07-03,21.799999237060547
2023-07-05,22.0
2023-07-06,21.200000762939453
2023-07-07,20.799999237060547
2023-07-10,21.600000381469727
2023-07-11,21.600000381469727
2023-07-12,22.200000762939453
2023-07-13,23.200000762939453
2023-07-14,23.0
2023-07-17,23.0
2023-07-18,22.600000381469727
2023-07-19,23.200000762939453
2023-07-20,22.799999237060547
2023-07-21,22.799999237060547
2023-07-24,22.600000381469727
2023-07-25,22.399999618530273
2023-07-26,23.200000762939453
2023-07-27,22.399999618530273
2023-07-28,22.200000762939453
2023-07-31,21.600000381469727
2023-08-01,21.200000762939453
2023-08-02,20.0
2023-08-03,20.0
2023-08-04,20.799999237060547
2023-08-07,20.600000381469727
2023-08-08,20.399999618530273
2023-08-09,20.200000762939453
2023-08-10,20.0
2023-08-11,19.399999618530273
2023-08-14,18.399999618530273
2023-08-15,18.399999618530273
2023-08-16,18.600000381469727
2023-08-17,17.399999618530273
2023-08-18,17.0
2023-08-21,17.0
2023-08-22,17.600000381469727
2023-08-23,17.200000762939453
2023-08-24,17.399999618530273
2023-08-25,17.0
2023-08-28,18.0
2023-08-29,17.600000381469727
2023-08-30,18.0
2023-08-31,17.399999618530273
2023-09-01,18.399999618530273
2023-09-05,19.399999618530273
2023-09-06,19.600000381469727
2023-09-07,19.600000381469727
2023-09-08,19.0
2023-09-11,19.600000381469727
2023-09-12,20.399999618530273
2023-09-13,20.0
2023-09-14,19.799999237060547
2023-09-15,19.0
2023-09-18,18.200000762939453
2023-09-19,17.600000381469727
2023-09-20,15.199999809265137
2023-09-21,15.199999809265137
2023-09-22,15.600000381469727
2023-09-25,15.399999618530273
2023-09-26,15.800000190734863
2023-09-27,15.800000190734863
2023-09-28,15.600000381469727
2023-09-29,15.399999618530273
2023-10-02,15.399999618530273
2023-10-03,15.0
2023-10-04,15.0
2023-10-05,15.0
2023-10-06,14.600000381469727
2023-10-09,15.0
2023-10-10,14.399999618530273
2023-10-11,14.0
2023-10-12,15.199999809265137
2023-10-13,15.399999618530273
2023-10-16,14.800000190734863
2023-10-17,15.0
2023-10-18,15.399999618530273
2023-10-19,14.600000381469727
2023-10-20,12.199999809265137
2023-10-23,10.399999618530273
2023-10-24,7.599999904632568
2023-10-25,7.400000095367432
2023-10-26,3.799999952316284
2023-10-27,3.5999999046325684
2023-10-30,3.5999999046325684
2023-10-31,3.200000047683716
2023-11-01,3.200000047683716
2023-11-02,3.4000000953674316
2023-11-03,3.799999952316284
2023-11-06,3.4000000953674316
2023-11-07,3.4000000953674316
2023-11-08,3.4000000953674316
2023-11-09,3.4000000953674316
2023-11-10,2.799999952316284
2023-11-13,3.200000047683716
2023-11-14,3.200000047683716
2023-11-15,3.4000000953674316
2023-11-16,3.200000047683716
2023-11-17,3.200000047683716
2023-11-20,3.799999952316284
2023-11-21,3.5999999046325684
2023-11-22,3.4000000953674316
2023-11-24,3.4000000953674316
2023-11-27,3.4000000953674316
2023-11-28,3.200000047683716
2023-11-29,3.200000047683716
2023-11-30,3.5999999046325684
2023-12-01,3.5999999046325684
2023-12-04,3.799999952316284
2023-12-05,4.599999904632568
2023-12-06,4.199999809265137
2023-12-07,4.0
2023-12-08,3.5999999046325684
2023-12-11,3.4000000953674316
2023-12-12,3.4000000953674316
2023-12-13,3.4000000953674316
2023-12-14,3.200000047683716
2023-12-15,2.799999952316284
2023-12-18,3.0
2023-12-19,3.0
2023-12-20,3.0
2023-12-21,3.0
2023-12-22,3.4000000953674316
2023-12-26,4.0
2023-12-27,3.799999952316284
2023-12-28,4.0
2023-12-29,3.5999999046325684
2024-01-02,3.5999999046325684
2024-01-03,3.799999952316284
2024-01-04,3.799999952316284
2024-01-05,3.5999999046325684
2024-01-08,3.5999999046325684
2024-01-09,3.5999999046325684
2024-01-10,4.199999809265137
2024-01-11,4.599999904632568
2024-01-12,3.5999999046325684
2024-01-16,3.5999999046325684
2024-01-17,3.5999999046325684
2024-01-18,3.4000000953674316
2024-01-19,3.4000000953674316
2024-01-22,3.200000047683716
2024-01-23,3.4000000953674316
2024-01-24,3.4000000953674316
2024-01-25,3.4000000953674316
2024-01-26,3.200000047683716
2024-01-29,3.4000000953674316
2024-01-30,3.200000047683716
2024-01-31,3.799999952316284
2024-02-01,3.4000000953674316
2024-02-02,3.200000047683716
2024-02-05,3.200000047683716
2024-02-06,3.200000047683716
2024-02-07,3.200000047683716
2024-02-08,3.200000047683716
2024-02-09,3.200000047683716
2024-02-12,3.4000000953674316
2024-02-13,3.200000047683716
2024-02-14,3.0
2024-02-15,3.200000047683716
2024-02-16,3.200000047683716
2024-02-20,3.200000047683716
2024-02-21,3.0
2024-02-22,3.0
2024-02-23,3.0
2024-02-26,3.0
2024-02-27,3.0
2024-02-28,2.799999952316284
2024-02-29,3.0
2024-03-01,3.200000047683716
2024-03-04,3.0
2024-03-05,3.200000047683716
2024-03-06,3.0
2024-03-07,3.0
2024-03-08,3.0
2024-03-11,3.0
2024-03-12,2.799999952316284
2024-03-13,2.799999952316284
2024-03-14,2.5999999046325684
2024-03-15,2.799999952316284
2024-03-18,2.799999952316284
2024-03-19,2.799999952316284
2024-03-20,2.799999952316284
2024-03-21,2.5999999046325684
2024-03-22,2.799999952316284
2024-03-25,2.799999952316284
2024-03-26,3.200000047683716
2024-03-27,3.4000000953674316
2024-03-28,3.4000000953674316
2024-04-01,3.0
2024-04-02,2.799999952316284
2024-04-03,3.200000047683716
2024-04-04,3.200000047683716
2024-04-05,3.0
2024-04-08,3.0
2024-04-09,3.200000047683716
2024-04-10,3.4000000953674316
2024-04-11,3.4000000953674316
2024-04-12,3.5999999046325684
2024-04-15,3.200000047683716
2024-04-16,3.4000000953674316
2024-04-17,3.4000000953674316
2024-04-18,3.200000047683716
2024-04-19,3.0
2024-04-22,3.200000047683716
2024-04-23,3.200000047683716
2024-04-24,3.200000047683716
2024-04-25,3.200000047683716
2024-04-26,3.200000047683716
2024-04-29,3.200000047683716
2024-04-30,3.200000047683716
2024-05-01,3.0
2024-05-02,3.0
2024-05-03,3.200000047683716
2024-05-06,3.0
2024-05-07,3.0
2024-05-08,3.0
2024-05-09,3.0
2024-05-10,3.0
2024-05-13,3.0
2024-05-14,3.0
2024-05-15,3.0
2024-05-16,5.0
2024-05-17,4.800000190734863
2024-05-20,4.599999904632568
2024-05-21,4.0
2024-05-22,3.5999999046325684
2024-05-23,3.799999952316284
2024-05-24,4.0
2024-05-28,4.0
2024-05-29,5.199999809265137
2024-05-30,4.199999809265137
2024-05-31,4.0
2024-06-03,4.0
2024-06-04,3.799999952316284
2024-06-05,3.799999952316284
2024-06-06,3.799999952316284
2024-06-07,4.199999809265137
2024-06-10,4.199999809265137
2024-06-11,4.0
2024-06-12,3.799999952316284
2024-06-13,3.5999999046325684
2024-06-14,3.5999999046325684
2024-06-17,3.4000000953674316
2024-06-18,3.799999952316284
2024-06-20,4.0
2024-06-21,4.0
2024-06-24,3.799999952316284
2024-06-25,3.799999952316284
2024-06-26,3.5999999046325684
2024-06-27,4.199999809265137
2024-06-28,4.199999809265137
2024-07-01,4.599999904632568
2024-07-02,4.599999904632568
2024-07-03,5.599999904632568
2024-07-05,7.199999809265137
2024-07-08,6.0
2024-07-09,5.599999904632568
2024-07-10,5.199999809265137
2024-07-11,7.0
2024-07-12,7.400000095367432
2024-07-15,7.800000190734863
2024-07-16,8.0
2024-07-17,8.600000381469727
2024-07-18,6.800000190734863
2024-07-19,6.199999809265137
2024-07-22,8.399999618530273
2024-07-23,7.400000095367432
2024-07-24,7.199999809265137
2024-07-25,7.599999904632568
2024-07-26,7.0
2024-07-29,6.199999809265137
2024-07-30,7.599999904632568
2024-07-31,7.400000095367432
2024-08-01,7.0
2024-08-02,6.400000095367432
2024-08-05,6.0
2024-08-06,6.0
2024-08-07,5.400000095367432
2024-08-08,6.199999809265137
2024-08-09,5.0
2024-08-12,4.400000095367432
2024-08-13,4.800000190734863
2024-08-14,4.800000190734863
2024-08-15,4.599999904632568
2024-08-16,5.0
2024-08-19,5.199999809265137
2024-08-20,4.800000190734863
2024-08-21,4.400000095367432
2024-08-22,4.599999904632568
2024-08-23,4.800000190734863
2024-08-26,4.599999904632568
2024-08-27,4.400000095367432
2024-08-28,3.200000047683716
2024-08-29,3.200000047683716
2024-08-30,3.299999952316284
2024-09-03,2.809999942779541
2024-09-04,3.200000047683716
2024-09-05,3.1600000858306885
2024-09-06,3.2799999713897705
2024-09-09,3.1500000953674316
2024-09-10,3.1500000953674316
2024-09-11,3.2699999809265137
2024-09-12,3.1700000762939453
2024-09-13,3.5
2024-09-16,4.210000038146973
2024-09-17,5.199999809265137
2024-09-18,4.300000190734863
2024-09-19,3.8299999237060547
2024-09-20,3.4600000381469727
2024-09-23,3.180000066757202
2024-09-24,3.309999942779541
2024-09-25,3.2200000286102295
2024-09-26,3.2100000381469727
2024-09-27,3.2100000381469727
2024-09-30,3.069999933242798
2024-10-01,2.9600000381469727
2024-10-02,2.940000057220459
2024-10-03,2.8499999046325684
2024-10-04,2.7799999713897705
2024-10-07,2.5899999141693115
2024-10-08,2.6700000762939453
2024-10-09,2.859999895095825
2024-10-10,3.0
2024-10-11,3.109999895095825
2024-10-14,3.0799999237060547
2024-10-15,2.940000057220459
2024-10-16,2.940000057220459
2024-10-17,2.930000066757202
2024-10-18,3.1600000858306885
2024-10-21,2.9700000286102295
2024-10-22,2.8499999046325684
2024-10-23,2.799999952316284
2024-10-24,2.9000000953674316
2024-10-25,2.990000009536743
2024-10-28,3.0
2024-10-29,2.9000000953674316
2024-10-30,2.9000000953674316
2024-10-31,2.680000066757202
2024-11-01,2.7899999618530273
2024-11-04,2.75
2024-11-05,2.8399999141693115
2024-11-06,2.859999895095825
2024-11-07,2.9200000762939453
2024-11-08,2.799999952316284
2024-11-11,3.0999999046325684
2024-11-12,2.690000057220459
2024-11-13,2.609999895095825
2024-11-14,2.5799999237060547
2024-11-15,2.559999942779541
2024-11-18,2.5799999237060547
2024-11-19,3.1600000858306885
2024-11-20,2.8399999141693115
2024-11-21,2.9100000858306885
