Date,SGMO
2023-01-04,3.3299999237060547
2023-01-05,3.380000114440918
2023-01-06,3.309999942779541
2023-01-09,3.1500000953674316
2023-01-10,3.369999885559082
2023-01-11,3.440000057220459
2023-01-12,3.630000114440918
2023-01-13,3.640000104904175
2023-01-17,3.569999933242798
2023-01-18,3.4200000762939453
2023-01-19,3.3499999046325684
2023-01-20,3.440000057220459
2023-01-23,3.440000057220459
2023-01-24,3.450000047683716
2023-01-25,3.4800000190734863
2023-01-26,3.450000047683716
2023-01-27,3.5799999237060547
2023-01-30,3.4000000953674316
2023-01-31,3.490000009536743
2023-02-01,3.559999942779541
2023-02-02,3.6700000762939453
2023-02-03,3.509999990463257
2023-02-06,3.4600000381469727
2023-02-07,3.3399999141693115
2023-02-08,3.140000104904175
2023-02-09,3.0299999713897705
2023-02-10,3.049999952316284
2023-02-13,3.109999895095825
2023-02-14,3.0899999141693115
2023-02-15,3.0
2023-02-16,2.9700000286102295
2023-02-17,3.069999933242798
2023-02-21,2.8399999141693115
2023-02-22,2.9100000858306885
2023-02-23,2.9200000762939453
2023-02-24,2.6600000858306885
2023-02-27,2.9600000381469727
2023-02-28,3.049999952316284
2023-03-01,2.950000047683716
2023-03-02,2.9600000381469727
2023-03-03,2.8499999046325684
2023-03-06,2.549999952316284
2023-03-07,2.490000009536743
2023-03-08,2.4600000381469727
2023-03-09,2.299999952316284
2023-03-10,2.259999990463257
2023-03-13,2.25
2023-03-14,2.1600000858306885
2023-03-15,2.1600000858306885
2023-03-16,2.130000114440918
2023-03-17,2.009999990463257
2023-03-20,1.9299999475479126
2023-03-21,1.899999976158142
2023-03-22,1.7599999904632568
2023-03-23,1.7000000476837158
2023-03-24,1.659999966621399
2023-03-27,1.7400000095367432
2023-03-28,1.7000000476837158
2023-03-29,1.7599999904632568
2023-03-30,1.7000000476837158
2023-03-31,1.7599999904632568
2023-04-03,1.7300000190734863
2023-04-04,1.6399999856948853
2023-04-05,1.6699999570846558
2023-04-06,1.6299999952316284
2023-04-10,1.4900000095367432
2023-04-11,1.4600000381469727
2023-04-12,1.3600000143051147
2023-04-13,1.6399999856948853
2023-04-14,1.649999976158142
2023-04-17,1.7400000095367432
2023-04-18,1.590000033378601
2023-04-19,1.6399999856948853
2023-04-20,1.6299999952316284
2023-04-21,1.659999966621399
2023-04-24,1.649999976158142
2023-04-25,1.6100000143051147
2023-04-26,1.6100000143051147
2023-04-27,1.600000023841858
2023-04-28,1.4700000286102295
2023-05-01,1.5099999904632568
2023-05-02,1.3700000047683716
2023-05-03,1.3300000429153442
2023-05-04,1.3600000143051147
2023-05-05,1.340000033378601
2023-05-08,1.2699999809265137
2023-05-09,1.2799999713897705
2023-05-10,1.2699999809265137
2023-05-11,1.2999999523162842
2023-05-12,1.309999942779541
2023-05-15,1.340000033378601
2023-05-16,1.2999999523162842
2023-05-17,1.350000023841858
2023-05-18,1.2899999618530273
2023-05-19,1.2899999618530273
2023-05-22,1.3600000143051147
2023-05-23,1.5099999904632568
2023-05-24,1.4299999475479126
2023-05-25,1.3300000429153442
2023-05-26,1.2599999904632568
2023-05-30,1.149999976158142
2023-05-31,1.1200000047683716
2023-06-01,1.1100000143051147
2023-06-02,1.149999976158142
2023-06-05,1.159999966621399
2023-06-06,1.2599999904632568
2023-06-07,1.2999999523162842
2023-06-08,1.25
2023-06-09,1.190000057220459
2023-06-12,1.1399999856948853
2023-06-13,1.2300000190734863
2023-06-14,1.190000057220459
2023-06-15,1.159999966621399
2023-06-16,1.1299999952316284
2023-06-20,1.190000057220459
2023-06-21,1.2300000190734863
2023-06-22,1.1799999475479126
2023-06-23,1.190000057220459
2023-06-26,1.1799999475479126
2023-06-27,1.1799999475479126
2023-06-28,1.2000000476837158
2023-06-29,1.25
2023-06-30,1.2999999523162842
2023-07-03,1.350000023841858
2023-07-05,1.309999942779541
2023-07-06,1.2599999904632568
2023-07-07,1.350000023841858
2023-07-10,1.399999976158142
2023-07-11,1.3899999856948853
2023-07-12,1.4299999475479126
2023-07-13,1.440000057220459
2023-07-14,1.2899999618530273
2023-07-17,1.3200000524520874
2023-07-18,1.440000057220459
2023-07-19,1.4700000286102295
2023-07-20,1.4299999475479126
2023-07-21,1.3899999856948853
2023-07-24,1.3200000524520874
2023-07-25,1.350000023841858
2023-07-26,1.340000033378601
2023-07-27,1.2100000381469727
2023-07-28,1.3200000524520874
2023-07-31,1.3200000524520874
2023-08-01,1.2799999713897705
2023-08-02,1.2400000095367432
2023-08-03,1.2000000476837158
2023-08-04,1.1799999475479126
2023-08-07,1.1699999570846558
2023-08-08,1.1399999856948853
2023-08-09,1.0499999523162842
2023-08-10,1.0800000429153442
2023-08-11,1.0800000429153442
2023-08-14,1.0199999809265137
2023-08-15,1.0099999904632568
2023-08-16,0.9300000071525574
2023-08-17,0.9200000166893005
2023-08-18,0.9200000166893005
2023-08-21,0.9200000166893005
2023-08-22,0.9100000262260437
2023-08-23,0.9100000262260437
2023-08-24,0.8799999952316284
2023-08-25,0.7699999809265137
2023-08-28,0.8299999833106995
2023-08-29,0.9200000166893005
2023-08-30,0.949999988079071
2023-08-31,0.9700000286102295
2023-09-01,0.9800000190734863
2023-09-05,0.9599999785423279
2023-09-06,1.0
2023-09-07,0.949999988079071
2023-09-08,0.8799999952316284
2023-09-11,0.9300000071525574
2023-09-12,0.9900000095367432
2023-09-13,1.059999942779541
2023-09-14,1.0
2023-09-15,1.0
2023-09-18,0.8700000047683716
2023-09-19,0.8500000238418579
2023-09-20,0.8399999737739563
2023-09-21,0.8100000023841858
2023-09-22,0.7699999809265137
2023-09-25,0.6899999976158142
2023-09-26,0.6800000071525574
2023-09-27,0.6000000238418579
2023-09-28,0.5799999833106995
2023-09-29,0.6000000238418579
2023-10-02,0.6000000238418579
2023-10-03,0.5699999928474426
2023-10-04,0.5400000214576721
2023-10-05,0.5099999904632568
2023-10-06,0.550000011920929
2023-10-09,0.5199999809265137
2023-10-10,0.550000011920929
2023-10-11,0.5699999928474426
2023-10-12,0.5
2023-10-13,0.5600000023841858
2023-10-16,0.5600000023841858
2023-10-17,0.5799999833106995
2023-10-18,0.5400000214576721
2023-10-19,0.5299999713897705
2023-10-20,0.5199999809265137
2023-10-23,0.49000000953674316
2023-10-24,0.49000000953674316
2023-10-25,0.47999998927116394
2023-10-26,0.4699999988079071
2023-10-27,0.4699999988079071
2023-10-30,0.5299999713897705
2023-10-31,0.6299999952316284
2023-11-01,0.5899999737739563
2023-11-02,0.46000000834465027
2023-11-03,0.46000000834465027
2023-11-06,0.4399999976158142
2023-11-07,0.41999998688697815
2023-11-08,0.3799999952316284
2023-11-09,0.33000001311302185
2023-11-10,0.30000001192092896
2023-11-13,0.30000001192092896
2023-11-14,0.3400000035762787
2023-11-15,0.3700000047683716
2023-11-16,0.3499999940395355
2023-11-17,0.3799999952316284
2023-11-20,0.41999998688697815
2023-11-21,0.3700000047683716
2023-11-22,0.36000001430511475
2023-11-24,0.3799999952316284
2023-11-27,0.3700000047683716
2023-11-28,0.38999998569488525
2023-11-29,0.4099999964237213
2023-11-30,0.4300000071525574
2023-12-01,0.44999998807907104
2023-12-04,0.47999998927116394
2023-12-05,0.44999998807907104
2023-12-06,0.44999998807907104
2023-12-07,0.46000000834465027
2023-12-08,0.49000000953674316
2023-12-11,0.44999998807907104
2023-12-12,0.4399999976158142
2023-12-13,0.4399999976158142
2023-12-14,0.4300000071525574
2023-12-15,0.41999998688697815
2023-12-18,0.3799999952316284
2023-12-19,0.4000000059604645
2023-12-20,0.36000001430511475
2023-12-21,0.38999998569488525
2023-12-22,0.41999998688697815
2023-12-26,0.47999998927116394
2023-12-27,0.5400000214576721
2023-12-28,0.6000000238418579
2023-12-29,0.5400000214576721
2024-01-02,0.5600000023841858
2024-01-03,0.5299999713897705
2024-01-04,0.49000000953674316
2024-01-05,0.44999998807907104
2024-01-08,0.5099999904632568
2024-01-09,0.5699999928474426
2024-01-10,0.550000011920929
2024-01-11,0.5
2024-01-12,0.5199999809265137
2024-01-16,0.4699999988079071
2024-01-17,0.4399999976158142
2024-01-18,0.41999998688697815
2024-01-19,0.4300000071525574
2024-01-22,0.44999998807907104
2024-01-23,0.44999998807907104
2024-01-24,0.4399999976158142
2024-01-25,0.44999998807907104
2024-01-26,0.41999998688697815
2024-01-29,0.44999998807907104
2024-01-30,0.46000000834465027
2024-01-31,0.46000000834465027
2024-02-01,0.5
2024-02-02,0.49000000953674316
2024-02-05,0.5600000023841858
2024-02-06,0.5199999809265137
2024-02-07,0.47999998927116394
2024-02-08,0.550000011920929
2024-02-09,0.5699999928474426
2024-02-12,0.8100000023841858
2024-02-13,0.6700000166893005
2024-02-14,0.75
2024-02-15,1.0499999523162842
2024-02-16,1.3799999952316284
2024-02-20,1.1799999475479126
2024-02-21,1.2400000095367432
2024-02-22,1.100000023841858
2024-02-23,1.1299999952316284
2024-02-26,1.1200000047683716
2024-02-27,1.1299999952316284
2024-02-28,1.0700000524520874
2024-02-29,1.159999966621399
2024-03-01,1.1100000143051147
2024-03-04,1.0199999809265137
2024-03-05,1.0299999713897705
2024-03-06,1.0099999904632568
2024-03-07,0.9200000166893005
2024-03-08,0.9100000262260437
2024-03-11,0.8799999952316284
2024-03-12,0.8600000143051147
2024-03-13,0.7900000214576721
2024-03-14,0.7799999713897705
2024-03-15,0.7799999713897705
2024-03-18,0.8500000238418579
2024-03-19,0.7699999809265137
2024-03-20,0.8199999928474426
2024-03-21,0.9700000286102295
2024-03-22,0.699999988079071
2024-03-25,0.6399999856948853
2024-03-26,0.6000000238418579
2024-03-27,0.6200000047683716
2024-03-28,0.6700000166893005
2024-04-01,0.6100000143051147
2024-04-02,0.5799999833106995
2024-04-03,0.6100000143051147
2024-04-04,0.5699999928474426
2024-04-05,0.5600000023841858
2024-04-08,0.5699999928474426
2024-04-09,0.5600000023841858
2024-04-10,0.5199999809265137
2024-04-11,0.550000011920929
2024-04-12,0.5400000214576721
2024-04-15,0.5600000023841858
2024-04-16,0.5400000214576721
2024-04-17,0.5199999809265137
2024-04-18,0.49000000953674316
2024-04-19,0.5099999904632568
2024-04-22,0.5099999904632568
2024-04-23,0.5199999809265137
2024-04-24,0.49000000953674316
2024-04-25,0.5
2024-04-26,0.5199999809265137
2024-04-29,0.5199999809265137
2024-04-30,0.5099999904632568
2024-05-01,0.5400000214576721
2024-05-02,0.5199999809265137
2024-05-03,0.5600000023841858
2024-05-06,0.5299999713897705
2024-05-07,0.5400000214576721
2024-05-08,0.5
2024-05-09,0.5199999809265137
2024-05-10,0.5600000023841858
2024-05-13,0.550000011920929
2024-05-14,0.5699999928474426
2024-05-15,0.5799999833106995
2024-05-16,0.6100000143051147
2024-05-17,0.6499999761581421
2024-05-20,0.6100000143051147
2024-05-21,0.6000000238418579
2024-05-22,0.6399999856948853
2024-05-23,0.6200000047683716
2024-05-24,0.6000000238418579
2024-05-28,0.6200000047683716
2024-05-29,0.5699999928474426
2024-05-30,0.550000011920929
2024-05-31,0.5600000023841858
2024-06-03,0.5799999833106995
2024-06-04,0.5699999928474426
2024-06-05,0.5899999737739563
2024-06-06,0.5899999737739563
2024-06-07,0.5699999928474426
2024-06-10,0.5799999833106995
2024-06-11,0.6100000143051147
2024-06-12,0.6000000238418579
2024-06-13,0.5600000023841858
2024-06-14,0.5
2024-06-17,0.4099999964237213
2024-06-18,0.41999998688697815
2024-06-20,0.44999998807907104
2024-06-21,0.4399999976158142
2024-06-24,0.4699999988079071
2024-06-25,0.44999998807907104
2024-06-26,0.41999998688697815
2024-06-27,0.4000000059604645
2024-06-28,0.36000001430511475
2024-07-01,0.33000001311302185
2024-07-02,0.3199999928474426
2024-07-03,0.3199999928474426
2024-07-05,0.3199999928474426
2024-07-08,0.3199999928474426
2024-07-09,0.3499999940395355
2024-07-10,0.4000000059604645
2024-07-11,0.4399999976158142
2024-07-12,0.44999998807907104
2024-07-15,0.4300000071525574
2024-07-16,0.46000000834465027
2024-07-17,0.4399999976158142
2024-07-18,0.4000000059604645
2024-07-19,0.4000000059604645
2024-07-22,0.4000000059604645
2024-07-23,0.4000000059604645
2024-07-24,0.5600000023841858
2024-07-25,0.6700000166893005
2024-07-26,0.8600000143051147
2024-07-29,0.9200000166893005
2024-07-30,0.699999988079071
2024-07-31,0.7799999713897705
2024-08-01,0.699999988079071
2024-08-02,0.8700000047683716
2024-08-05,0.7699999809265137
2024-08-06,0.9900000095367432
2024-08-07,0.8600000143051147
2024-08-08,0.9200000166893005
2024-08-09,1.0199999809265137
2024-08-12,1.100000023841858
2024-08-13,0.9800000190734863
2024-08-14,0.9100000262260437
2024-08-15,0.8899999856948853
2024-08-16,0.8799999952316284
2024-08-19,0.8600000143051147
2024-08-20,0.8199999928474426
2024-08-21,0.8799999952316284
2024-08-22,0.8600000143051147
2024-08-23,0.8600000143051147
2024-08-26,0.8100000023841858
2024-08-27,0.8199999928474426
2024-08-28,0.7900000214576721
2024-08-29,0.8299999833106995
2024-08-30,0.8500000238418579
2024-09-03,0.8100000023841858
2024-09-04,0.800000011920929
2024-09-05,0.75
2024-09-06,0.7200000286102295
2024-09-09,0.8799999952316284
2024-09-10,0.8600000143051147
2024-09-11,0.8399999737739563
2024-09-12,0.8100000023841858
2024-09-13,0.8500000238418579
2024-09-16,0.8399999737739563
2024-09-17,0.8299999833106995
2024-09-18,0.8399999737739563
2024-09-19,0.8999999761581421
2024-09-20,0.9599999785423279
2024-09-23,0.9200000166893005
2024-09-24,0.9300000071525574
2024-09-25,0.8600000143051147
2024-09-26,0.8399999737739563
2024-09-27,0.8700000047683716
2024-09-30,0.8700000047683716
2024-10-01,0.8199999928474426
2024-10-02,0.8199999928474426
2024-10-03,0.7900000214576721
2024-10-04,0.7799999713897705
2024-10-07,0.800000011920929
2024-10-08,0.8100000023841858
2024-10-09,0.7900000214576721
2024-10-10,0.8299999833106995
2024-10-11,0.8399999737739563
2024-10-14,0.9300000071525574
2024-10-15,0.9700000286102295
2024-10-16,0.9900000095367432
2024-10-17,0.9399999976158142
2024-10-18,0.9200000166893005
2024-10-21,0.9100000262260437
2024-10-22,1.2100000381469727
2024-10-23,1.5399999618530273
2024-10-24,1.4900000095367432
2024-10-25,1.5
2024-10-28,2.0399999618530273
2024-10-29,2.0
2024-10-30,1.9900000095367432
2024-10-31,1.7000000476837158
2024-11-01,1.8799999952316284
2024-11-04,1.7400000095367432
2024-11-05,2.1600000858306885
2024-11-06,2.4700000286102295
2024-11-07,2.809999942779541
2024-11-08,2.869999885559082
2024-11-11,2.700000047683716
2024-11-12,2.7100000381469727
2024-11-13,2.440000057220459
2024-11-14,2.1500000953674316
2024-11-15,2.049999952316284
2024-11-18,1.899999976158142
2024-11-19,1.9600000381469727
2024-11-20,1.9500000476837158
2024-11-21,1.9600000381469727
