Date,SOAR
2022-10-26,10.050000190734863
2022-10-27,10.0600004196167
2022-10-28,10.020000457763672
2022-10-31,10.020000457763672
2022-11-01,10.020000457763672
2022-11-02,10.020000457763672
2022-11-03,10.069999694824219
2022-11-04,10.069999694824219
2022-11-07,10.0
2022-11-08,10.0
2022-11-09,10.050000190734863
2022-11-10,10.010000228881836
2022-11-11,10.050000190734863
2022-11-14,10.0
2022-11-15,10.010000228881836
2022-11-16,10.010000228881836
2022-11-17,10.039999961853027
2022-11-18,10.039999961853027
2022-11-21,10.0600004196167
2022-11-22,10.0600004196167
2022-11-23,10.0600004196167
2022-11-25,10.0600004196167
2022-11-28,10.0600004196167
2022-11-29,10.0600004196167
2022-11-30,10.0600004196167
2022-12-01,10.069999694824219
2022-12-02,10.069999694824219
2022-12-05,10.069999694824219
2022-12-06,10.069999694824219
2022-12-07,10.069999694824219
2022-12-08,10.069999694824219
2022-12-09,10.069999694824219
2022-12-12,10.09000015258789
2022-12-13,10.09000015258789
2022-12-14,10.09000015258789
2022-12-15,10.100000381469727
2022-12-16,10.09000015258789
2022-12-19,10.09000015258789
2022-12-20,10.100000381469727
2022-12-21,10.100000381469727
2022-12-22,10.100000381469727
2022-12-23,10.100000381469727
2022-12-27,10.149999618530273
2022-12-28,10.180000305175781
2022-12-29,10.170000076293945
2022-12-30,10.170000076293945
2023-01-03,10.170000076293945
2023-01-04,10.199999809265137
2023-01-05,10.210000038146973
2023-01-06,10.210000038146973
2023-01-09,10.170000076293945
2023-01-10,10.210000038146973
2023-01-11,10.1899995803833
2023-01-12,10.199999809265137
2023-01-13,10.199999809265137
2023-01-17,10.220000267028809
2023-01-18,10.220000267028809
2023-01-19,10.220000267028809
2023-01-20,10.220000267028809
2023-01-23,10.229999542236328
2023-01-24,10.239999771118164
2023-01-25,10.239999771118164
2023-01-26,10.239999771118164
2023-01-27,10.239999771118164
2023-01-30,10.239999771118164
2023-01-31,10.239999771118164
2023-02-01,10.260000228881836
2023-02-02,10.260000228881836
2023-02-03,10.270000457763672
2023-02-06,10.270000457763672
2023-02-07,10.260000228881836
2023-02-08,10.260000228881836
2023-02-09,10.260000228881836
2023-02-10,10.260000228881836
2023-02-13,10.260000228881836
2023-02-14,10.270000457763672
2023-02-15,10.279999732971191
2023-02-16,10.279999732971191
2023-02-17,10.279999732971191
2023-02-21,10.279999732971191
2023-02-22,10.279999732971191
2023-02-23,10.279999732971191
2023-02-24,10.279999732971191
2023-02-27,10.279999732971191
2023-02-28,10.3100004196167
2023-03-01,10.309000015258789
2023-03-02,10.319999694824219
2023-03-03,10.319999694824219
2023-03-06,10.329999923706055
2023-03-07,10.34000015258789
2023-03-08,10.350000381469727
2023-03-09,10.350000381469727
2023-03-10,10.390000343322754
2023-03-13,10.390000343322754
2023-03-14,10.350000381469727
2023-03-15,10.350000381469727
2023-03-16,10.350000381469727
2023-03-17,10.350000381469727
2023-03-20,10.364999771118164
2023-03-21,10.369999885559082
2023-03-22,10.369999885559082
2023-03-23,10.369999885559082
2023-03-24,10.369999885559082
2023-03-27,10.380000114440918
2023-03-28,10.380000114440918
2023-03-29,10.380000114440918
2023-03-30,10.380000114440918
2023-03-31,10.430000305175781
2023-04-03,10.399999618530273
2023-04-04,10.385000228881836
2023-04-05,10.390000343322754
2023-04-06,10.399999618530273
2023-04-10,10.399999618530273
2023-04-11,10.420000076293945
2023-04-12,10.420000076293945
2023-04-13,10.395000457763672
2023-04-14,10.399999618530273
2023-04-17,10.390000343322754
2023-04-18,10.390000343322754
2023-04-19,10.390000343322754
2023-04-20,10.390000343322754
2023-04-21,10.390000343322754
2023-04-24,10.40999984741211
2023-04-25,10.4399995803833
2023-04-26,10.4399995803833
2023-04-27,10.4399995803833
2023-04-28,10.4399995803833
2023-05-01,10.4399995803833
2023-05-02,10.4399995803833
2023-05-03,10.4399995803833
2023-05-04,10.449999809265137
2023-05-05,10.449999809265137
2023-05-08,10.4399995803833
2023-05-09,10.444999694824219
2023-05-10,10.444999694824219
2023-05-11,10.449999809265137
2023-05-12,10.449999809265137
2023-05-15,10.449999809265137
2023-05-16,10.460000038146973
2023-05-17,10.449999809265137
2023-05-18,10.430000305175781
2023-05-19,10.4399995803833
2023-05-22,10.4399995803833
2023-05-23,10.460000038146973
2023-05-24,10.449999809265137
2023-05-25,10.494999885559082
2023-05-26,10.5
2023-05-30,10.524999618530273
2023-05-31,10.524999618530273
2023-06-01,10.5
2023-06-02,10.520000457763672
2023-06-05,10.52299976348877
2023-06-06,10.5
2023-06-07,10.5
2023-06-08,10.5
2023-06-09,10.529999732971191
2023-06-12,10.510000228881836
2023-06-13,10.510000228881836
2023-06-14,10.520000457763672
2023-06-15,10.520000457763672
2023-06-16,10.510000228881836
2023-06-20,10.529999732971191
2023-06-21,10.520000457763672
2023-06-22,10.520000457763672
2023-06-23,10.529999732971191
2023-06-26,10.529999732971191
2023-06-27,10.539999961853027
2023-06-28,10.539999961853027
2023-06-29,10.569999694824219
2023-06-30,10.569999694824219
2023-07-03,10.569999694824219
2023-07-05,10.600000381469727
2023-07-06,10.593999862670898
2023-07-07,10.593999862670898
2023-07-10,10.600000381469727
2023-07-11,10.600000381469727
2023-07-12,10.600000381469727
2023-07-13,10.600000381469727
2023-07-14,10.600000381469727
2023-07-17,10.600000381469727
2023-07-18,10.600000381469727
2023-07-19,10.600000381469727
2023-07-20,10.600000381469727
2023-07-21,10.569999694824219
2023-07-24,10.569999694824219
2023-07-25,10.569999694824219
2023-07-26,10.569999694824219
2023-07-27,10.569999694824219
2023-07-28,10.75
2023-07-31,10.609999656677246
2023-08-01,10.609999656677246
2023-08-02,10.600000381469727
2023-08-03,10.619999885559082
2023-08-04,10.609999656677246
2023-08-07,10.600000381469727
2023-08-08,10.600000381469727
2023-08-09,10.65999984741211
2023-08-10,10.65999984741211
2023-08-11,10.65999984741211
2023-08-14,10.65999984741211
2023-08-15,10.65999984741211
2023-08-16,10.65999984741211
2023-08-17,10.65999984741211
2023-08-18,10.65999984741211
2023-08-21,10.65999984741211
2023-08-22,10.65999984741211
2023-08-23,10.710000038146973
2023-08-24,10.680000305175781
2023-08-25,10.680000305175781
2023-08-28,10.680000305175781
2023-08-29,10.699999809265137
2023-08-30,10.710000038146973
2023-08-31,10.710000038146973
2023-09-01,10.710000038146973
2023-09-05,10.710000038146973
2023-09-06,10.710000038146973
2023-09-07,10.739999771118164
2023-09-08,10.670000076293945
2023-09-11,10.710000038146973
2023-09-12,10.730999946594238
2023-09-13,10.779999732971191
2023-09-14,10.760000228881836
2023-09-15,10.760000228881836
2023-09-18,10.720000267028809
2023-09-19,10.720000267028809
2023-09-20,10.720000267028809
2023-09-21,10.729999542236328
2023-09-22,10.720000267028809
2023-09-25,10.720000267028809
2023-09-26,10.720000267028809
2023-09-27,10.720000267028809
2023-09-28,10.760000228881836
2023-09-29,10.739999771118164
2023-10-02,10.739999771118164
2023-10-03,10.739999771118164
2023-10-04,10.739999771118164
2023-10-05,10.739999771118164
2023-10-06,10.739999771118164
2023-10-09,10.739999771118164
2023-10-10,10.739999771118164
2023-10-11,10.739999771118164
2023-10-12,10.739999771118164
2023-10-13,10.739999771118164
2023-10-16,10.75
2023-10-17,10.75
2023-10-18,10.75
2023-10-19,10.75
2023-10-20,10.826000213623047
2023-10-23,10.8100004196167
2023-10-24,10.8149995803833
2023-10-25,10.779999732971191
2023-10-26,10.829999923706055
2023-10-27,10.829999923706055
2023-10-30,10.770000457763672
2023-10-31,10.770000457763672
2023-11-01,10.779999732971191
2023-11-02,10.779999732971191
2023-11-03,10.779999732971191
2023-11-06,10.779999732971191
2023-11-07,10.789999961853027
2023-11-08,10.789999961853027
2023-11-09,10.789999961853027
2023-11-10,10.789999961853027
2023-11-13,10.800000190734863
2023-11-14,10.800000190734863
2023-11-15,10.8100004196167
2023-11-16,10.800000190734863
2023-11-17,10.800000190734863
2023-11-20,10.819999694824219
2023-11-21,10.819999694824219
2023-11-22,10.491000175476074
2023-11-24,10.350000381469727
2023-11-27,11.449999809265137
2023-11-28,12.890999794006348
2023-11-29,32.0099983215332
2023-11-30,20.0
2023-12-01,14.5
2023-12-04,8.800000190734863
2023-12-05,10.0
2023-12-06,7.130000114440918
2023-12-07,5.650000095367432
2023-12-08,6.980000019073486
2023-12-11,6.0
2023-12-12,5.610000133514404
2023-12-13,5.190000057220459
2023-12-14,5.267000198364258
2023-12-15,4.880000114440918
2023-12-18,4.739999771118164
2023-12-19,4.449999809265137
2023-12-20,3.930000066757202
2023-12-21,3.880000114440918
2023-12-22,3.755000114440918
2023-12-26,3.5299999713897705
2023-12-27,3.680000066757202
2023-12-28,3.5399999618530273
2023-12-29,3.7750000953674316
2024-01-02,3.950000047683716
2024-01-03,3.937999963760376
2024-01-04,3.625
2024-01-05,3.700000047683716
2024-01-08,3.694999933242798
2024-01-09,3.5999999046325684
2024-01-10,3.440000057220459
2024-01-11,3.509999990463257
2024-01-12,3.7300000190734863
2024-01-16,3.690000057220459
2024-01-17,3.2300000190734863
2024-01-18,2.619999885559082
2024-01-19,2.130000114440918
2024-01-22,1.975000023841858
2024-01-23,2.0
2024-01-24,2.0999999046325684
2024-01-25,2.2200000286102295
2024-01-26,2.2200000286102295
2024-01-29,2.200000047683716
2024-01-30,2.2300000190734863
2024-01-31,2.2300000190734863
2024-02-01,2.2799999713897705
2024-02-02,2.259999990463257
2024-02-05,2.240000009536743
2024-02-06,2.2699999809265137
2024-02-07,2.2699999809265137
2024-02-08,2.565000057220459
2024-02-09,2.619999885559082
2024-02-12,3.059999942779541
2024-02-13,3.2300000190734863
2024-02-14,3.0280001163482666
2024-02-15,3.369999885559082
2024-02-16,3.5
2024-02-20,3.8399999141693115
2024-02-21,3.990000009536743
2024-02-22,3.880000114440918
2024-02-23,4.0
2024-02-26,4.090000152587891
2024-02-27,4.090000152587891
2024-02-28,4.050000190734863
2024-02-29,4.0
2024-03-01,4.119999885559082
2024-03-04,4.239999771118164
2024-03-05,4.394999980926514
2024-03-06,4.0
2024-03-07,4.489999771118164
2024-03-08,4.289999961853027
2024-03-11,4.210000038146973
2024-03-12,4.25
2024-03-13,4.170000076293945
2024-03-14,4.239999771118164
2024-03-15,3.4800000190734863
2024-03-18,3.0899999141693115
2024-03-19,3.200000047683716
2024-03-20,3.4700000286102295
2024-03-21,3.4200000762939453
2024-03-22,3.5999999046325684
2024-03-25,3.859999895095825
2024-03-26,3.799999952316284
2024-03-27,3.5999999046325684
2024-03-28,3.549999952316284
2024-04-01,3.450000047683716
2024-04-02,3.240000009536743
2024-04-03,3.2300000190734863
2024-04-04,3.180000066757202
2024-04-05,2.9700000286102295
2024-04-08,2.990000009536743
2024-04-09,2.799999952316284
2024-04-10,2.880000114440918
2024-04-11,2.8499999046325684
2024-04-12,2.75
2024-04-15,2.5
2024-04-16,2.5199999809265137
2024-04-17,2.4000000953674316
2024-04-18,2.25
2024-04-19,2.0299999713897705
2024-04-22,1.8899999856948853
2024-04-23,1.9800000190734863
2024-04-24,1.8799999952316284
2024-04-25,1.840000033378601
2024-04-26,1.809999942779541
2024-04-29,1.8799999952316284
2024-04-30,1.7899999618530273
2024-05-01,1.8200000524520874
2024-05-02,1.7899999618530273
2024-05-03,1.850000023841858
2024-05-06,1.8200000524520874
2024-05-07,1.8300000429153442
2024-05-08,1.7699999809265137
2024-05-09,1.7999999523162842
2024-05-10,1.6100000143051147
2024-05-13,1.5099999904632568
2024-05-14,1.5
2024-05-15,1.5399999618530273
2024-05-16,1.6100000143051147
2024-05-17,1.6200000047683716
2024-05-20,1.6299999952316284
2024-05-21,1.5700000524520874
2024-05-22,1.4600000381469727
2024-05-23,1.3700000047683716
2024-05-24,1.3700000047683716
2024-05-28,1.3799999952316284
2024-05-29,1.340000033378601
2024-05-30,1.2899999618530273
2024-05-31,1.2000000476837158
2024-06-03,1.0
2024-06-04,0.7699999809265137
2024-06-05,0.8100000023841858
2024-06-06,0.800000011920929
2024-06-07,0.75
2024-06-10,0.7120000123977661
2024-06-11,0.7200000286102295
2024-06-12,0.6819999814033508
2024-06-13,0.6700000166893005
2024-06-14,0.6700000166893005
2024-06-17,0.6600000262260437
2024-06-18,0.5659999847412109
2024-06-20,0.5
2024-06-21,0.48399999737739563
2024-06-24,0.5450000166893005
2024-06-25,0.5580000281333923
2024-06-26,0.5659999847412109
2024-06-27,0.5210000276565552
2024-06-28,0.5849999785423279
2024-07-01,0.574999988079071
2024-07-02,0.5630000233650208
2024-07-03,0.5519999861717224
2024-07-05,0.5199999809265137
2024-07-08,0.5350000262260437
2024-07-09,0.5410000085830688
2024-07-10,0.5
2024-07-11,0.550000011920929
2024-07-12,0.5600000023841858
2024-07-15,0.550000011920929
2024-07-16,0.6100000143051147
2024-07-17,0.640999972820282
2024-07-18,0.5899999737739563
2024-07-19,0.4000000059604645
2024-07-22,0.4779999852180481
2024-07-23,0.5899999737739563
2024-07-24,0.5899999737739563
2024-07-25,0.5720000267028809
2024-07-26,0.47999998927116394
2024-07-29,0.43700000643730164
2024-07-30,0.453000009059906
2024-07-31,0.44999998807907104
2024-08-01,0.44999998807907104
2024-08-02,0.5299999713897705
2024-08-05,0.46000000834465027
2024-08-06,0.5099999904632568
2024-08-07,0.4909999966621399
2024-08-08,0.47200000286102295
2024-08-09,0.5
2024-08-12,0.47999998927116394
2024-08-13,0.4909999966621399
2024-08-14,0.42800000309944153
2024-08-15,0.41999998688697815
2024-08-16,0.4359999895095825
2024-08-19,0.4300000071525574
2024-08-20,0.3619999885559082
2024-08-21,0.4000000059604645
2024-08-22,0.4129999876022339
2024-08-23,0.4230000078678131
2024-08-26,0.41999998688697815
2024-08-27,0.4359999895095825
2024-08-28,0.4129999876022339
2024-08-29,0.42500001192092896
2024-08-30,0.4300000071525574
2024-09-03,0.4099999964237213
2024-09-04,0.4180000126361847
2024-09-05,0.5
2024-09-06,0.39100000262260437
2024-09-09,0.4399999976158142
2024-09-10,0.550000011920929
2024-09-11,0.5059999823570251
2024-09-12,0.4880000054836273
2024-09-13,0.48100000619888306
2024-09-16,0.42100000381469727
2024-09-17,0.41999998688697815
2024-09-18,0.4099999964237213
2024-09-19,0.367000013589859
2024-09-20,0.3659999966621399
2024-09-23,0.33899998664855957
2024-09-24,0.32100000977516174
2024-09-25,0.2800000011920929
2024-09-26,0.5130000114440918
2024-09-27,0.3569999933242798
2024-09-30,0.3919999897480011
2024-10-01,0.33500000834465027
2024-10-02,0.33399999141693115
2024-10-03,0.32600000500679016
2024-10-04,0.3230000138282776
2024-10-07,0.296999990940094
2024-10-08,0.2919999957084656
2024-10-09,0.3199999928474426
2024-10-10,0.30799999833106995
2024-10-11,0.29899999499320984
2024-10-14,0.29499998688697815
2024-10-15,0.29499998688697815
2024-10-16,0.289000004529953
2024-10-17,0.3100000023841858
2024-10-18,0.3190000057220459
2024-10-21,0.2980000078678131
2024-10-22,0.2939999997615814
2024-10-23,0.27900001406669617
2024-10-24,0.2759999930858612
2024-10-25,0.28299999237060547
2024-10-28,0.26899999380111694
2024-10-29,0.289000004529953
2024-10-30,0.257999986410141
2024-10-31,0.23999999463558197
2024-11-01,0.21899999678134918
2024-11-04,0.22499999403953552
2024-11-05,0.22499999403953552
2024-11-06,0.24300000071525574
2024-11-07,0.2529999911785126
2024-11-08,0.25099998712539673
2024-11-11,0.24699999392032623
2024-11-12,0.23100000619888306
2024-11-13,0.21699999272823334
2024-11-14,0.1940000057220459
2024-11-15,0.2029999941587448
2024-11-18,0.210999995470047
2024-11-19,0.4699999988079071
2024-11-20,0.34299999475479126
2024-11-21,0.3100000023841858
