Date,VERO
2023-01-11,4.664999961853027
2023-01-12,4.695000171661377
2023-01-13,4.710000038146973
2023-01-17,4.769999980926514
2023-01-18,4.800000190734863
2023-01-19,4.800000190734863
2023-01-20,4.815000057220459
2023-01-23,5.070000171661377
2023-01-24,5.264999866485596
2023-01-25,5.25
2023-01-26,5.264999866485596
2023-01-27,5.340000152587891
2023-01-30,5.340000152587891
2023-01-31,5.369999885559082
2023-02-01,5.324999809265137
2023-02-02,5.59499979019165
2023-02-03,5.744999885559082
2023-02-06,5.550000190734863
2023-02-07,4.724999904632568
2023-02-08,4.110000133514404
2023-02-09,4.065000057220459
2023-02-10,3.674999952316284
2023-02-13,4.349999904632568
2023-02-14,3.884999990463257
2023-02-15,4.230000019073486
2023-02-16,3.8550000190734863
2023-02-17,3.765000104904175
2023-02-21,3.615000009536743
2023-02-22,3.4800000190734863
2023-02-23,3.390000104904175
2023-02-24,3.450000047683716
2023-02-27,3.450000047683716
2023-02-28,3.390000104904175
2023-03-01,3.7799999713897705
2023-03-02,3.5399999618530273
2023-03-03,3.75
2023-03-06,3.450000047683716
2023-03-07,3.390000104904175
2023-03-08,3.255000114440918
2023-03-09,3.075000047683716
2023-03-10,3.180000066757202
2023-03-13,3.299999952316284
2023-03-14,3.0
2023-03-15,2.8499999046325684
2023-03-16,2.8499999046325684
2023-03-17,3.1050000190734863
2023-03-20,3.075000047683716
2023-03-21,3.0299999713897705
2023-03-22,2.9700000286102295
2023-03-23,2.924999952316284
2023-03-24,2.819999933242798
2023-03-27,2.700000047683716
2023-03-28,3.0450000762939453
2023-03-29,3.4649999141693115
2023-03-30,3.134999990463257
2023-03-31,3.2850000858306885
2023-04-03,3.2100000381469727
2023-04-04,3.3299999237060547
2023-04-05,2.8350000381469727
2023-04-06,3.1500000953674316
2023-04-10,2.8350000381469727
2023-04-11,2.924999952316284
2023-04-12,2.8499999046325684
2023-04-13,2.8499999046325684
2023-04-14,2.8499999046325684
2023-04-17,2.8499999046325684
2023-04-18,2.805000066757202
2023-04-19,3.075000047683716
2023-04-20,3.0
2023-04-21,3.0450000762939453
2023-04-24,2.8350000381469727
2023-04-25,3.0
2023-04-26,2.9100000858306885
2023-04-27,2.9100000858306885
2023-04-28,2.8350000381469727
2023-05-01,2.549999952316284
2023-05-02,2.700000047683716
2023-05-03,2.759999990463257
2023-05-04,2.700000047683716
2023-05-05,2.9100000858306885
2023-05-08,2.7750000953674316
2023-05-09,3.8399999141693115
2023-05-10,3.5399999618530273
2023-05-11,3.375
2023-05-12,4.28000020980835
2023-05-15,3.240000009536743
2023-05-16,2.8399999141693115
2023-05-17,2.549999952316284
2023-05-18,2.3499999046325684
2023-05-19,2.369999885559082
2023-05-22,2.4600000381469727
2023-05-23,2.559999942779541
2023-05-24,2.4200000762939453
2023-05-25,2.2799999713897705
2023-05-26,2.180000066757202
2023-05-30,2.200000047683716
2023-05-31,2.1700000762939453
2023-06-01,2.119999885559082
2023-06-02,2.130000114440918
2023-06-05,2.0999999046325684
2023-06-06,2.130000114440918
2023-06-07,2.25
2023-06-08,2.450000047683716
2023-06-09,2.5399999618530273
2023-06-12,2.4000000953674316
2023-06-13,2.549999952316284
2023-06-14,2.390000104904175
2023-06-15,2.369999885559082
2023-06-16,2.319999933242798
2023-06-20,2.180000066757202
2023-06-21,2.0799999237060547
2023-06-22,2.009999990463257
2023-06-23,2.0
2023-06-26,1.9700000286102295
2023-06-27,1.940000057220459
2023-06-28,1.9199999570846558
2023-06-29,2.049999952316284
2023-06-30,2.0999999046325684
2023-07-03,1.9700000286102295
2023-07-05,2.0
2023-07-06,2.069999933242798
2023-07-07,2.0
2023-07-10,2.059999942779541
2023-07-11,2.0899999141693115
2023-07-12,2.1700000762939453
2023-07-13,2.1500000953674316
2023-07-14,2.0199999809265137
2023-07-17,2.055000066757202
2023-07-18,2.1600000858306885
2023-07-19,2.069999933242798
2023-07-20,2.0799999237060547
2023-07-21,1.9900000095367432
2023-07-24,1.909999966621399
2023-07-25,2.059999942779541
2023-07-26,1.9900000095367432
2023-07-27,1.909999966621399
2023-07-28,1.934999942779541
2023-07-31,1.8799999952316284
2023-08-01,1.930999994277954
2023-08-02,1.9800000190734863
2023-08-03,1.9800000190734863
2023-08-04,1.8899999856948853
2023-08-07,1.8600000143051147
2023-08-08,1.850000023841858
2023-08-09,1.840000033378601
2023-08-10,1.9700000286102295
2023-08-11,2.049999952316284
2023-08-14,1.8980000019073486
2023-08-15,1.9800000190734863
2023-08-16,1.9199999570846558
2023-08-17,1.9800000190734863
2023-08-18,1.9199999570846558
2023-08-21,1.8949999809265137
2023-08-22,1.9249999523162842
2023-08-23,1.850000023841858
2023-08-24,1.7200000286102295
2023-08-25,1.7999999523162842
2023-08-28,1.7000000476837158
2023-08-29,1.7100000381469727
2023-08-30,1.690000057220459
2023-08-31,1.690000057220459
2023-09-01,1.75
2023-09-05,1.7280000448226929
2023-09-06,1.7100000381469727
2023-09-07,1.6399999856948853
2023-09-08,1.7170000076293945
2023-09-11,1.7300000190734863
2023-09-12,1.6399999856948853
2023-09-13,1.690000057220459
2023-09-14,1.7200000286102295
2023-09-15,2.0399999618530273
2023-09-18,2.2799999713897705
2023-09-19,2.319999933242798
2023-09-20,2.2109999656677246
2023-09-21,2.0199999809265137
2023-09-22,2.059999942779541
2023-09-25,2.0899999141693115
2023-09-26,2.0
2023-09-27,2.009999990463257
2023-09-28,1.9900000095367432
2023-09-29,1.9600000381469727
2023-10-02,2.009999990463257
2023-10-03,2.009999990463257
2023-10-04,2.009999990463257
2023-10-05,2.069999933242798
2023-10-06,2.109999895095825
2023-10-09,2.059999942779541
2023-10-10,1.9450000524520874
2023-10-11,1.899999976158142
2023-10-12,2.180000066757202
2023-10-13,2.130000114440918
2023-10-16,1.9900000095367432
2023-10-17,2.1500000953674316
2023-10-18,2.115000009536743
2023-10-19,2.200000047683716
2023-10-20,2.1700000762939453
2023-10-23,2.1059999465942383
2023-10-24,2.1500000953674316
2023-10-25,2.1700000762939453
2023-10-26,2.1700000762939453
2023-10-27,2.2899999618530273
2023-10-30,2.194999933242798
2023-10-31,1.9600000381469727
2023-11-01,1.8799999952316284
2023-11-02,1.899999976158142
2023-11-03,1.909999966621399
2023-11-06,2.0399999618530273
2023-11-07,2.0799999237060547
2023-11-08,2.075000047683716
2023-11-09,1.9700000286102295
2023-11-10,1.940000057220459
2023-11-13,1.9579999446868896
2023-11-14,1.8320000171661377
2023-11-15,1.8200000524520874
2023-11-16,1.7599999904632568
2023-11-17,1.8799999952316284
2023-11-20,1.6399999856948853
2023-11-21,1.6699999570846558
2023-11-22,1.7200000286102295
2023-11-24,1.7200000286102295
2023-11-27,1.6399999856948853
2023-11-28,1.5800000429153442
2023-11-29,1.5199999809265137
2023-11-30,1.5199999809265137
2023-12-01,1.4500000476837158
2023-12-04,1.4589999914169312
2023-12-05,1.4299999475479126
2023-12-06,1.4299999475479126
2023-12-07,1.340000033378601
2023-12-08,1.2999999523162842
2023-12-11,1.3240000009536743
2023-12-12,1.2400000095367432
2023-12-13,1.1100000143051147
2023-12-14,0.953000009059906
2023-12-15,0.8999999761581421
2023-12-18,0.9599999785423279
2023-12-19,0.8939999938011169
2023-12-20,0.9259999990463257
2023-12-21,0.9900000095367432
2023-12-22,1.1299999952316284
2023-12-26,1.1970000267028809
2023-12-27,1.2100000381469727
2023-12-28,1.2000000476837158
2023-12-29,1.1799999475479126
2024-01-02,1.1299999952316284
2024-01-03,1.1239999532699585
2024-01-04,1.1239999532699585
2024-01-05,1.149999976158142
2024-01-08,1.4850000143051147
2024-01-09,1.5800000429153442
2024-01-10,1.5499999523162842
2024-01-11,1.3799999952316284
2024-01-12,1.1799999475479126
2024-01-16,1.159999966621399
2024-01-17,1.1549999713897705
2024-01-18,1.350000023841858
2024-01-19,1.340000033378601
2024-01-22,1.309999942779541
2024-01-23,1.2000000476837158
2024-01-24,1.2000000476837158
2024-01-25,1.2100000381469727
2024-01-26,1.2400000095367432
2024-01-29,1.1799999475479126
2024-01-30,1.2000000476837158
2024-01-31,1.25
2024-02-01,1.2100000381469727
2024-02-02,1.25
2024-02-05,1.2000000476837158
2024-02-06,1.2899999618530273
2024-02-07,1.2599999904632568
2024-02-08,1.2599999904632568
2024-02-09,1.2400000095367432
2024-02-12,1.1699999570846558
2024-02-13,1.190000057220459
2024-02-14,1.190000057220459
2024-02-15,1.2200000286102295
2024-02-16,1.1200000047683716
2024-02-20,1.194000005722046
2024-02-21,1.2200000286102295
2024-02-22,1.8600000143051147
2024-02-23,1.2999999523162842
2024-02-26,0.9440000057220459
2024-02-27,0.9399999976158142
2024-02-28,0.8700000047683716
2024-02-29,0.8500000238418579
2024-03-01,0.8600000143051147
2024-03-04,0.8320000171661377
2024-03-05,0.7739999890327454
2024-03-06,0.7699999809265137
2024-03-07,0.800000011920929
2024-03-08,0.8399999737739563
2024-03-11,0.7839999794960022
2024-03-12,0.75
2024-03-13,0.7120000123977661
2024-03-14,0.7200000286102295
2024-03-15,0.699999988079071
2024-03-18,0.671999990940094
2024-03-19,0.6510000228881836
2024-03-20,0.6420000195503235
2024-03-21,0.6449999809265137
2024-03-22,0.6899999976158142
2024-03-25,0.7200000286102295
2024-03-26,0.7049999833106995
2024-03-27,0.7200000286102295
2024-03-28,0.6909999847412109
2024-04-01,0.7099999785423279
2024-04-02,0.6299999952316284
2024-04-03,0.7300000190734863
2024-04-04,0.7009999752044678
2024-04-05,0.7289999723434448
2024-04-08,0.6690000295639038
2024-04-09,0.6890000104904175
2024-04-10,0.6899999976158142
2024-04-11,0.699999988079071
2024-04-12,0.6779999732971191
2024-04-15,0.6100000143051147
2024-04-16,0.8299999833106995
2024-04-17,0.7749999761581421
2024-04-18,0.8399999737739563
2024-04-19,0.8149999976158142
2024-04-22,0.843999981880188
2024-04-23,0.7599999904632568
2024-04-24,0.7210000157356262
2024-04-25,0.7689999938011169
2024-04-26,0.6840000152587891
2024-04-29,0.6499999761581421
2024-04-30,0.6589999794960022
2024-05-01,0.6669999957084656
2024-05-02,0.6949999928474426
2024-05-03,0.6830000281333923
2024-05-06,0.6669999957084656
2024-05-07,0.6859999895095825
2024-05-08,0.6809999942779541
2024-05-09,0.6700000166893005
2024-05-10,0.6800000071525574
2024-05-13,0.6549999713897705
2024-05-14,0.6460000276565552
2024-05-15,0.6769999861717224
2024-05-16,0.6340000033378601
2024-05-17,0.6209999918937683
2024-05-20,0.6299999952316284
2024-05-21,0.6200000047683716
2024-05-22,0.597000002861023
2024-05-23,0.5649999976158142
2024-05-24,0.531000018119812
2024-05-28,0.5410000085830688
2024-05-29,0.5400000214576721
2024-05-30,0.5099999904632568
2024-05-31,0.5299999713897705
2024-06-03,0.5680000185966492
2024-06-04,0.5049999952316284
2024-06-05,0.49000000953674316
2024-06-06,0.5870000123977661
2024-06-07,0.9300000071525574
2024-06-10,1.190000057220459
2024-06-11,1.100000023841858
2024-06-12,0.8999999761581421
2024-06-13,0.8610000014305115
2024-06-14,0.9359999895095825
2024-06-17,0.8410000205039978
2024-06-18,0.9089999794960022
2024-06-20,0.8730000257492065
2024-06-21,0.8330000042915344
2024-06-24,0.8299999833106995
2024-06-25,0.8309999704360962
2024-06-26,0.8190000057220459
2024-06-27,0.8040000200271606
2024-06-28,0.7829999923706055
2024-07-01,0.718999981880188
2024-07-02,0.6570000052452087
2024-07-03,0.6100000143051147
2024-07-05,0.6320000290870667
2024-07-08,0.6470000147819519
2024-07-09,0.6349999904632568
2024-07-10,0.6100000143051147
2024-07-11,0.6399999856948853
2024-07-12,0.6200000047683716
2024-07-15,0.6010000109672546
2024-07-16,0.6100000143051147
2024-07-17,0.6000000238418579
2024-07-18,0.6000000238418579
2024-07-19,0.5899999737739563
2024-07-22,0.5559999942779541
2024-07-23,0.574999988079071
2024-07-24,0.5680000185966492
2024-07-25,0.5299999713897705
2024-07-26,0.6399999856948853
2024-07-29,0.8799999952316284
2024-07-30,0.7699999809265137
2024-07-31,0.699999988079071
2024-08-01,0.6779999732971191
2024-08-02,0.7099999785423279
2024-08-05,0.6100000143051147
2024-08-06,0.6060000061988831
2024-08-07,0.6380000114440918
2024-08-08,0.6510000228881836
2024-08-09,0.6420000195503235
2024-08-12,0.640999972820282
2024-08-13,0.5649999976158142
2024-08-14,0.6060000061988831
2024-08-15,0.6290000081062317
2024-08-16,0.5720000267028809
2024-08-19,0.6200000047683716
2024-08-20,0.6060000061988831
2024-08-21,0.6039999723434448
2024-08-22,0.5849999785423279
2024-08-23,0.5770000219345093
2024-08-26,0.5519999861717224
2024-08-27,0.6000000238418579
2024-08-28,0.578000009059906
2024-08-29,0.5460000038146973
2024-08-30,0.5400000214576721
2024-09-03,0.5199999809265137
2024-09-04,0.5220000147819519
2024-09-05,0.5350000262260437
2024-09-06,0.5389999747276306
2024-09-09,0.5600000023841858
2024-09-10,0.5509999990463257
2024-09-11,0.5400000214576721
2024-09-12,0.5600000023841858
2024-09-13,0.5450000166893005
2024-09-16,0.5
2024-09-17,0.5
2024-09-18,0.5019999742507935
2024-09-19,0.8600000143051147
2024-09-20,0.8270000219345093
2024-09-23,0.8019999861717224
2024-09-24,0.6150000095367432
2024-09-25,0.5799999833106995
2024-09-26,0.5870000123977661
2024-09-27,0.7099999785423279
2024-09-30,0.6100000143051147
2024-10-01,0.5680000185966492
2024-10-02,0.5099999904632568
2024-10-03,0.5
2024-10-04,0.4490000009536743
2024-10-07,0.4560000002384186
2024-10-08,0.4399999976158142
2024-10-09,0.4059999883174896
2024-10-10,0.4300000071525574
2024-10-11,0.47999998927116394
2024-10-14,0.48100000619888306
2024-10-15,0.4880000054836273
2024-10-16,0.4620000123977661
2024-10-17,0.44200000166893005
2024-10-18,0.4790000021457672
2024-10-21,0.46299999952316284
2024-10-22,0.5849999785423279
2024-10-23,0.49900001287460327
2024-10-24,0.4790000021457672
2024-10-25,0.4580000042915344
2024-10-28,0.4300000071525574
2024-10-29,0.3400000035762787
2024-10-30,0.38999998569488525
2024-10-31,0.4099999964237213
2024-11-01,0.4300000071525574
2024-11-04,0.4339999854564667
2024-11-05,0.41200000047683716
2024-11-06,0.414000004529953
2024-11-07,0.40799999237060547
2024-11-08,0.4169999957084656
2024-11-11,0.4020000100135803
2024-11-12,0.3720000088214874
2024-11-13,0.33500000834465027
2024-11-14,0.3490000069141388
2024-11-15,0.3050000071525574
2024-11-18,0.3140000104904175
2024-11-19,0.31200000643730164
2024-11-20,0.30300000309944153
2024-11-21,0.28999999165534973
