Date,TSHA
2022-08-25,3.4600000381469727
2022-08-26,3.2799999713897705
2022-08-29,3.1600000858306885
2022-08-30,3.069999933242798
2022-08-31,3.1600000858306885
2022-09-01,3.2300000190734863
2022-09-02,3.1600000858306885
2022-09-06,3.0799999237060547
2022-09-07,3.059999942779541
2022-09-08,3.069999933242798
2022-09-09,3.4200000762939453
2022-09-12,3.680000066757202
2022-09-13,3.619999885559082
2022-09-14,3.2300000190734863
2022-09-15,3.109999895095825
2022-09-16,2.8299999237060547
2022-09-19,2.640000104904175
2022-09-20,2.5
2022-09-21,2.2699999809265137
2022-09-22,2.049999952316284
2022-09-23,1.8899999856948853
2022-09-26,1.7599999904632568
2022-09-27,1.7999999523162842
2022-09-28,2.0799999237060547
2022-09-29,2.0199999809265137
2022-09-30,1.9299999475479126
2022-10-03,2.130000114440918
2022-10-04,2.0799999237060547
2022-10-05,1.9700000286102295
2022-10-06,1.8799999952316284
2022-10-07,1.7999999523162842
2022-10-10,1.809999942779541
2022-10-11,1.7200000286102295
2022-10-12,1.6799999475479126
2022-10-13,1.659999966621399
2022-10-14,1.590000033378601
2022-10-17,1.600000023841858
2022-10-18,1.5099999904632568
2022-10-19,1.3899999856948853
2022-10-20,1.440000057220459
2022-10-21,1.4600000381469727
2022-10-24,1.5099999904632568
2022-10-25,2.9800000190734863
2022-10-26,2.1600000858306885
2022-10-27,1.7100000381469727
2022-10-28,1.7300000190734863
2022-10-31,1.7200000286102295
2022-11-01,1.8200000524520874
2022-11-02,1.75
2022-11-03,1.9500000476837158
2022-11-04,1.9900000095367432
2022-11-07,2.0
2022-11-08,2.200000047683716
2022-11-09,1.8899999856948853
2022-11-10,1.9500000476837158
2022-11-11,2.180000066757202
2022-11-14,2.319999933242798
2022-11-15,2.200000047683716
2022-11-16,2.440000057220459
2022-11-17,2.3499999046325684
2022-11-18,2.299999952316284
2022-11-21,2.2200000286102295
2022-11-22,2.25
2022-11-23,2.3399999141693115
2022-11-25,2.3299999237060547
2022-11-28,2.190000057220459
2022-11-29,2.1600000858306885
2022-11-30,2.2100000381469727
2022-12-01,2.180000066757202
2022-12-02,2.3499999046325684
2022-12-05,2.2899999618530273
2022-12-06,2.180000066757202
2022-12-07,2.0399999618530273
2022-12-08,2.049999952316284
2022-12-09,2.2100000381469727
2022-12-12,2.3399999141693115
2022-12-13,2.2899999618530273
2022-12-14,2.369999885559082
2022-12-15,2.299999952316284
2022-12-16,2.140000104904175
2022-12-19,1.940000057220459
2022-12-20,1.9700000286102295
2022-12-21,1.9600000381469727
2022-12-22,1.9900000095367432
2022-12-23,2.0799999237060547
2022-12-27,1.909999966621399
2022-12-28,1.940000057220459
2022-12-29,2.200000047683716
2022-12-30,2.259999990463257
2023-01-03,2.200000047683716
2023-01-04,2.119999885559082
2023-01-05,2.0399999618530273
2023-01-06,2.009999990463257
2023-01-09,1.9700000286102295
2023-01-10,2.140000104904175
2023-01-11,2.119999885559082
2023-01-12,2.140000104904175
2023-01-13,2.299999952316284
2023-01-17,2.299999952316284
2023-01-18,2.0799999237060547
2023-01-19,1.9500000476837158
2023-01-20,1.940000057220459
2023-01-23,1.899999976158142
2023-01-24,1.8899999856948853
2023-01-25,1.8899999856948853
2023-01-26,1.850000023841858
2023-01-27,1.7599999904632568
2023-01-30,1.5399999618530273
2023-01-31,1.6399999856948853
2023-02-01,1.2100000381469727
2023-02-02,1.1799999475479126
2023-02-03,1.2100000381469727
2023-02-06,1.2300000190734863
2023-02-07,1.159999966621399
2023-02-08,1.1299999952316284
2023-02-09,1.0499999523162842
2023-02-10,1.0700000524520874
2023-02-13,1.0700000524520874
2023-02-14,1.0499999523162842
2023-02-15,1.0800000429153442
2023-02-16,1.0800000429153442
2023-02-17,1.1299999952316284
2023-02-21,1.1100000143051147
2023-02-22,1.0700000524520874
2023-02-23,1.0099999904632568
2023-02-24,0.9539999961853027
2023-02-27,0.9599999785423279
2023-02-28,1.0099999904632568
2023-03-01,1.0399999618530273
2023-03-02,1.059999942779541
2023-03-03,1.0800000429153442
2023-03-06,1.0199999809265137
2023-03-07,1.0399999618530273
2023-03-08,1.0499999523162842
2023-03-09,1.0199999809265137
2023-03-10,0.9160000085830688
2023-03-13,0.9430000185966492
2023-03-14,0.906000018119812
2023-03-15,0.878000020980835
2023-03-16,0.7889999747276306
2023-03-17,0.7020000219345093
2023-03-20,0.7139999866485596
2023-03-21,0.7599999904632568
2023-03-22,0.7289999723434448
2023-03-23,0.699999988079071
2023-03-24,0.6800000071525574
2023-03-27,0.6949999928474426
2023-03-28,0.6520000100135803
2023-03-29,0.6499999761581421
2023-03-30,0.7239999771118164
2023-03-31,0.7979999780654907
2023-04-03,0.7699999809265137
2023-04-04,0.7089999914169312
2023-04-05,0.6899999976158142
2023-04-06,0.6700000166893005
2023-04-10,0.6650000214576721
2023-04-11,0.6809999942779541
2023-04-12,0.6759999990463257
2023-04-13,0.7400000095367432
2023-04-14,0.8700000047683716
2023-04-17,0.8180000185966492
2023-04-18,0.7770000100135803
2023-04-19,0.7599999904632568
2023-04-20,0.7200000286102295
2023-04-21,0.7070000171661377
2023-04-24,0.6660000085830688
2023-04-25,0.6380000114440918
2023-04-26,0.6570000052452087
2023-04-27,0.6679999828338623
2023-04-28,0.7749999761581421
2023-05-01,0.7099999785423279
2023-05-02,0.7300000190734863
2023-05-03,0.675000011920929
2023-05-04,0.7099999785423279
2023-05-05,0.7059999704360962
2023-05-08,0.7099999785423279
2023-05-09,0.7080000042915344
2023-05-10,0.75
2023-05-11,0.7089999914169312
2023-05-12,0.6710000038146973
2023-05-15,0.6930000185966492
2023-05-16,0.6919999718666077
2023-05-17,0.675000011920929
2023-05-18,0.699999988079071
2023-05-19,0.7400000095367432
2023-05-22,0.7820000052452087
2023-05-23,0.7789999842643738
2023-05-24,0.7450000047683716
2023-05-25,0.7020000219345093
2023-05-26,0.699999988079071
2023-05-30,0.6800000071525574
2023-05-31,0.6990000009536743
2023-06-01,0.75
2023-06-02,0.7900000214576721
2023-06-05,0.8299999833106995
2023-06-06,0.8600000143051147
2023-06-07,0.8500000238418579
2023-06-08,0.8420000076293945
2023-06-09,0.8600000143051147
2023-06-12,0.824999988079071
2023-06-13,0.7889999747276306
2023-06-14,0.7350000143051147
2023-06-15,0.7649999856948853
2023-06-16,0.765999972820282
2023-06-20,0.6949999928474426
2023-06-21,0.699999988079071
2023-06-22,0.7160000205039978
2023-06-23,0.6600000262260437
2023-06-26,0.6050000190734863
2023-06-27,0.6200000047683716
2023-06-28,0.5899999737739563
2023-06-29,0.6650000214576721
2023-06-30,0.6610000133514404
2023-07-03,0.6309999823570251
2023-07-05,0.6460000276565552
2023-07-06,0.6679999828338623
2023-07-07,0.6399999856948853
2023-07-10,0.652999997138977
2023-07-11,0.6690000295639038
2023-07-12,0.7139999866485596
2023-07-13,0.699999988079071
2023-07-14,0.6909999847412109
2023-07-17,0.6959999799728394
2023-07-18,0.699999988079071
2023-07-19,0.703000009059906
2023-07-20,0.6700000166893005
2023-07-21,0.6890000104904175
2023-07-24,0.6700000166893005
2023-07-25,0.6700000166893005
2023-07-26,0.6480000019073486
2023-07-27,0.6269999742507935
2023-07-28,0.6779999732971191
2023-07-31,0.6729999780654907
2023-08-01,0.6779999732971191
2023-08-02,0.6790000200271606
2023-08-03,0.6890000104904175
2023-08-04,0.7300000190734863
2023-08-07,0.7200000286102295
2023-08-08,0.7179999947547913
2023-08-09,0.7480000257492065
2023-08-10,0.703000009059906
2023-08-11,0.7390000224113464
2023-08-14,2.130000114440918
2023-08-15,2.180000066757202
2023-08-16,1.9299999475479126
2023-08-17,1.8799999952316284
2023-08-18,1.9199999570846558
2023-08-21,1.9199999570846558
2023-08-22,1.9900000095367432
2023-08-23,2.2200000286102295
2023-08-24,2.3399999141693115
2023-08-25,2.2200000286102295
2023-08-28,2.380000114440918
2023-08-29,3.380000114440918
2023-08-30,3.2799999713897705
2023-08-31,3.200000047683716
2023-09-01,3.630000114440918
2023-09-05,3.609999895095825
2023-09-06,3.5899999141693115
2023-09-07,3.6600000858306885
2023-09-08,3.640000104904175
2023-09-11,3.5
2023-09-12,3.0199999809265137
2023-09-13,3.049999952316284
2023-09-14,3.380000114440918
2023-09-15,3.2899999618530273
2023-09-18,3.0999999046325684
2023-09-19,3.259999990463257
2023-09-20,3.059999942779541
2023-09-21,3.0299999713897705
2023-09-22,2.930000066757202
2023-09-25,2.9600000381469727
2023-09-26,2.990000009536743
2023-09-27,2.9700000286102295
2023-09-28,3.0299999713897705
2023-09-29,3.1600000858306885
2023-10-02,2.884999990463257
2023-10-03,2.569999933242798
2023-10-04,2.440000057220459
2023-10-05,2.5199999809265137
2023-10-06,2.690000057220459
2023-10-09,2.680000066757202
2023-10-10,2.5199999809265137
2023-10-11,2.4700000286102295
2023-10-12,2.3299999237060547
2023-10-13,2.259999990463257
2023-10-16,2.240000009536743
2023-10-17,2.25
2023-10-18,2.140000104904175
2023-10-19,2.069999933242798
2023-10-20,2.130000114440918
2023-10-23,2.180000066757202
2023-10-24,2.25
2023-10-25,2.5299999713897705
2023-10-26,2.430000066757202
2023-10-27,2.2149999141693115
2023-10-30,2.259999990463257
2023-10-31,2.3399999141693115
2023-11-01,2.384999990463257
2023-11-02,2.4000000953674316
2023-11-03,2.4800000190734863
2023-11-06,2.430000066757202
2023-11-07,2.4200000762939453
2023-11-08,2.2699999809265137
2023-11-09,1.75
2023-11-10,1.5049999952316284
2023-11-13,1.3300000429153442
2023-11-14,1.3300000429153442
2023-11-15,1.6799999475479126
2023-11-16,1.5700000524520874
2023-11-17,1.7000000476837158
2023-11-20,1.7999999523162842
2023-11-21,1.7400000095367432
2023-11-22,1.840000033378601
2023-11-24,1.8899999856948853
2023-11-27,1.7999999523162842
2023-11-28,1.7899999618530273
2023-11-29,1.8200000524520874
2023-11-30,1.7599999904632568
2023-12-01,1.840000033378601
2023-12-04,1.8200000524520874
2023-12-05,1.7799999713897705
2023-12-06,1.7000000476837158
2023-12-07,1.7000000476837158
2023-12-08,1.7899999618530273
2023-12-11,1.6699999570846558
2023-12-12,1.6299999952316284
2023-12-13,1.7999999523162842
2023-12-14,1.5499999523162842
2023-12-15,1.6299999952316284
2023-12-18,1.5399999618530273
2023-12-19,1.5299999713897705
2023-12-20,1.4199999570846558
2023-12-21,1.4800000190734863
2023-12-22,1.6299999952316284
2023-12-26,1.690000057220459
2023-12-27,1.7350000143051147
2023-12-28,1.7799999713897705
2023-12-29,1.7699999809265137
2024-01-02,1.7100000381469727
2024-01-03,1.690000057220459
2024-01-04,1.7599999904632568
2024-01-05,1.7799999713897705
2024-01-08,1.840000033378601
2024-01-09,1.9199999570846558
2024-01-10,1.7799999713897705
2024-01-11,1.6699999570846558
2024-01-12,1.600000023841858
2024-01-16,1.5299999713897705
2024-01-17,1.5850000381469727
2024-01-18,1.4299999475479126
2024-01-19,1.440000057220459
2024-01-22,1.4900000095367432
2024-01-23,1.5
2024-01-24,1.4700000286102295
2024-01-25,1.4700000286102295
2024-01-26,1.4800000190734863
2024-01-29,1.600000023841858
2024-01-30,1.5099999904632568
2024-01-31,1.5199999809265137
2024-02-01,1.559999942779541
2024-02-02,1.5099999904632568
2024-02-05,1.559999942779541
2024-02-06,1.6399999856948853
2024-02-07,1.5399999618530273
2024-02-08,1.559999942779541
2024-02-09,1.6799999475479126
2024-02-12,1.690000057220459
2024-02-13,1.4600000381469727
2024-02-14,1.4600000381469727
2024-02-15,1.590000033378601
2024-02-16,1.909999966621399
2024-02-20,2.1500000953674316
2024-02-21,2.5199999809265137
2024-02-22,2.549999952316284
2024-02-23,2.5
2024-02-26,2.2899999618530273
2024-02-27,2.450000047683716
2024-02-28,2.640000104904175
2024-02-29,3.1600000858306885
2024-03-01,3.2300000190734863
2024-03-04,3.0
2024-03-05,2.799999952316284
2024-03-06,2.7100000381469727
2024-03-07,2.5199999809265137
2024-03-08,2.5199999809265137
2024-03-11,2.3399999141693115
2024-03-12,2.25
2024-03-13,2.259999990463257
2024-03-14,2.140000104904175
2024-03-15,2.299999952316284
2024-03-18,2.130000114440918
2024-03-19,2.25
2024-03-20,2.9600000381469727
2024-03-21,3.0999999046325684
2024-03-22,3.25
2024-03-25,3.059999942779541
2024-03-26,3.059999942779541
2024-03-27,3.1700000762939453
2024-03-28,2.869999885559082
2024-04-01,2.8399999141693115
2024-04-02,2.7100000381469727
2024-04-03,2.7200000286102295
2024-04-04,2.680000066757202
2024-04-05,2.680000066757202
2024-04-08,2.680000066757202
2024-04-09,2.9600000381469727
2024-04-10,3.140000104904175
2024-04-11,3.2200000286102295
2024-04-12,2.940000057220459
2024-04-15,2.6600000858306885
2024-04-16,2.575000047683716
2024-04-17,2.450000047683716
2024-04-18,2.4100000858306885
2024-04-19,2.2699999809265137
2024-04-22,2.4600000381469727
2024-04-23,2.5299999713897705
2024-04-24,2.3499999046325684
2024-04-25,2.299999952316284
2024-04-26,2.390000104904175
2024-04-29,2.450000047683716
2024-04-30,2.430000066757202
2024-05-01,2.4200000762939453
2024-05-02,2.5799999237060547
2024-05-03,2.569999933242798
2024-05-06,2.619999885559082
2024-05-07,2.4800000190734863
2024-05-08,2.380000114440918
2024-05-09,2.5299999713897705
2024-05-10,2.3399999141693115
2024-05-13,2.4000000953674316
2024-05-14,2.569999933242798
2024-05-15,3.109999895095825
2024-05-16,3.140000104904175
2024-05-17,3.0899999141693115
2024-05-20,3.0899999141693115
2024-05-21,2.890000104904175
2024-05-22,2.9700000286102295
2024-05-23,2.9600000381469727
2024-05-24,3.240000009536743
2024-05-28,3.25
2024-05-29,3.1700000762939453
2024-05-30,3.130000114440918
2024-05-31,3.430000066757202
2024-06-03,3.619999885559082
2024-06-04,3.680000066757202
2024-06-05,3.990000009536743
2024-06-06,3.859999895095825
2024-06-07,3.950000047683716
2024-06-10,3.9200000762939453
2024-06-11,3.75
2024-06-12,3.9100000858306885
2024-06-13,4.170000076293945
2024-06-14,3.9700000286102295
2024-06-17,4.03000020980835
2024-06-18,2.9700000286102295
2024-06-20,2.759999990463257
2024-06-21,2.9600000381469727
2024-06-24,2.6600000858306885
2024-06-25,2.4649999141693115
2024-06-26,2.0399999618530273
2024-06-27,2.1649999618530273
2024-06-28,2.240000009536743
2024-07-01,2.259999990463257
2024-07-02,2.1600000858306885
2024-07-03,2.1500000953674316
2024-07-05,2.069999933242798
2024-07-08,2.2200000286102295
2024-07-09,2.240000009536743
2024-07-10,2.259999990463257
2024-07-11,2.4600000381469727
2024-07-12,2.369999885559082
2024-07-15,2.440000057220459
2024-07-16,2.4600000381469727
2024-07-17,2.2899999618530273
2024-07-18,2.259999990463257
2024-07-19,2.140000104904175
2024-07-22,2.180000066757202
2024-07-23,2.2899999618530273
2024-07-24,2.240000009536743
2024-07-25,2.2699999809265137
2024-07-26,2.299999952316284
2024-07-29,2.2899999618530273
2024-07-30,2.25
2024-07-31,2.2100000381469727
2024-08-01,2.1600000858306885
2024-08-02,2.0999999046325684
2024-08-05,2.0199999809265137
2024-08-06,2.1500000953674316
2024-08-07,2.0299999713897705
2024-08-08,2.0999999046325684
2024-08-09,2.0899999141693115
2024-08-12,2.0399999618530273
2024-08-13,2.2799999713897705
2024-08-14,2.309999942779541
2024-08-15,2.2899999618530273
2024-08-16,2.25
2024-08-19,2.240000009536743
2024-08-20,2.2899999618530273
2024-08-21,2.259999990463257
2024-08-22,2.240000009536743
2024-08-23,2.200000047683716
2024-08-26,2.1600000858306885
2024-08-27,2.140000104904175
2024-08-28,2.0899999141693115
2024-08-29,2.1500000953674316
2024-08-30,2.240000009536743
2024-09-03,2.059999942779541
2024-09-04,2.069999933242798
2024-09-05,2.109999895095825
2024-09-06,2.0399999618530273
2024-09-09,2.2899999618530273
2024-09-10,2.2899999618530273
2024-09-11,2.319999933242798
2024-09-12,2.190000057220459
2024-09-13,2.2899999618530273
2024-09-16,2.1700000762939453
2024-09-17,2.180000066757202
2024-09-18,2.1500000953674316
2024-09-19,2.190000057220459
2024-09-20,2.1500000953674316
2024-09-23,2.0299999713897705
2024-09-24,2.059999942779541
2024-09-25,2.009999990463257
2024-09-26,2.0999999046325684
2024-09-27,2.069999933242798
2024-09-30,2.009999990463257
2024-10-01,2.0199999809265137
2024-10-02,2.049999952316284
2024-10-03,2.0199999809265137
2024-10-04,2.009999990463257
2024-10-07,1.9800000190734863
2024-10-08,2.009999990463257
2024-10-09,2.0
2024-10-10,1.9800000190734863
2024-10-11,2.009999990463257
2024-10-14,1.9900000095367432
2024-10-15,1.9500000476837158
2024-10-16,2.0299999713897705
2024-10-17,2.0299999713897705
2024-10-18,2.059999942779541
2024-10-21,2.0199999809265137
2024-10-22,1.9900000095367432
2024-10-23,1.9700000286102295
2024-10-24,1.9700000286102295
2024-10-25,1.9900000095367432
2024-10-28,1.9700000286102295
2024-10-29,1.8799999952316284
2024-10-30,1.8700000047683716
2024-10-31,1.690000057220459
2024-11-01,1.5299999713897705
2024-11-04,1.340000033378601
2024-11-05,1.2699999809265137
2024-11-06,1.3700000047683716
2024-11-07,1.4199999570846558
2024-11-08,1.5
2024-11-11,1.6299999952316284
2024-11-12,2.390000104904175
2024-11-13,2.2100000381469727
2024-11-14,2.2699999809265137
2024-11-15,2.059999942779541
2024-11-18,2.2799999713897705
2024-11-19,2.119999885559082
2024-11-20,2.009999990463257
2024-11-21,2.180000066757202
