Date,SBSW
2022-02-28,19.1200008392334
2022-03-01,19.770000457763672
2022-03-02,19.3700008392334
2022-03-03,19.260000228881836
2022-03-04,20.110000610351562
2022-03-07,20.31999969482422
2022-03-08,18.75
2022-03-09,18.399999618530273
2022-03-10,18.450000762939453
2022-03-11,17.700000762939453
2022-03-14,16.489999771118164
2022-03-15,17.139999389648438
2022-03-16,17.049999237060547
2022-03-17,17.93000030517578
2022-03-18,17.6200008392334
2022-03-21,17.969999313354492
2022-03-22,18.200000762939453
2022-03-23,18.229999542236328
2022-03-24,17.790000915527344
2022-03-25,17.260000228881836
2022-03-28,15.670000076293945
2022-03-29,16.0
2022-03-30,16.639999389648438
2022-03-31,16.229999542236328
2022-04-01,16.600000381469727
2022-04-04,16.579999923706055
2022-04-05,15.710000038146973
2022-04-06,15.6899995803833
2022-04-07,16.0
2022-04-08,17.1200008392334
2022-04-11,17.520000457763672
2022-04-12,16.829999923706055
2022-04-13,17.100000381469727
2022-04-14,16.520000457763672
2022-04-18,16.56999969482422
2022-04-19,16.190000534057617
2022-04-20,16.1299991607666
2022-04-21,14.989999771118164
2022-04-22,14.539999961853027
2022-04-25,13.9399995803833
2022-04-26,13.800000190734863
2022-04-27,13.649999618530273
2022-04-28,13.960000038146973
2022-04-29,13.739999771118164
2022-05-02,13.630000114440918
2022-05-03,14.109999656677246
2022-05-04,14.069999694824219
2022-05-05,12.609999656677246
2022-05-06,12.109999656677246
2022-05-09,11.859999656677246
2022-05-10,11.59000015258789
2022-05-11,11.390000343322754
2022-05-12,10.770000457763672
2022-05-13,11.630000114440918
2022-05-16,11.930000305175781
2022-05-17,12.350000381469727
2022-05-18,11.850000381469727
2022-05-19,12.119999885559082
2022-05-20,11.930000305175781
2022-05-23,12.239999771118164
2022-05-24,12.229999542236328
2022-05-25,12.319999694824219
2022-05-26,12.920000076293945
2022-05-27,13.119999885559082
2022-05-31,12.989999771118164
2022-06-01,12.479999542236328
2022-06-02,13.029999732971191
2022-06-03,12.65999984741211
2022-06-06,12.699999809265137
2022-06-07,12.460000038146973
2022-06-08,12.109999656677246
2022-06-09,11.699999809265137
2022-06-10,11.680000305175781
2022-06-13,11.119999885559082
2022-06-14,10.369999885559082
2022-06-15,10.9399995803833
2022-06-16,11.020000457763672
2022-06-17,10.890000343322754
2022-06-21,10.779999732971191
2022-06-22,10.710000038146973
2022-06-23,10.3100004196167
2022-06-24,10.729999542236328
2022-06-27,10.65999984741211
2022-06-28,10.329999923706055
2022-06-29,10.329999923706055
2022-06-30,9.970000267028809
2022-07-01,10.140000343322754
2022-07-05,9.960000038146973
2022-07-06,10.050000190734863
2022-07-07,10.199999809265137
2022-07-08,10.479999542236328
2022-07-11,10.09000015258789
2022-07-12,10.010000228881836
2022-07-13,10.029999732971191
2022-07-14,8.90999984741211
2022-07-15,8.850000381469727
2022-07-18,9.09000015258789
2022-07-19,9.170000076293945
2022-07-20,9.020000457763672
2022-07-21,9.050000190734863
2022-07-22,9.369999885559082
2022-07-25,9.420000076293945
2022-07-26,9.34000015258789
2022-07-27,9.600000381469727
2022-07-28,9.710000038146973
2022-07-29,9.9399995803833
2022-08-01,9.869999885559082
2022-08-02,9.510000228881836
2022-08-03,9.529999732971191
2022-08-04,9.890000343322754
2022-08-05,10.210000038146973
2022-08-08,10.600000381469727
2022-08-09,10.510000228881836
2022-08-10,10.65999984741211
2022-08-11,10.510000228881836
2022-08-12,10.399999618530273
2022-08-15,10.079999923706055
2022-08-16,10.3100004196167
2022-08-17,9.479999542236328
2022-08-18,9.5600004196167
2022-08-19,9.15999984741211
2022-08-22,9.220000267028809
2022-08-23,9.34000015258789
2022-08-24,9.449999809265137
2022-08-25,9.989999771118164
2022-08-26,9.949999809265137
2022-08-29,9.539999961853027
2022-08-30,9.050000190734863
2022-08-31,8.979999542236328
2022-09-01,8.640000343322754
2022-09-02,8.84000015258789
2022-09-06,8.979999542236328
2022-09-07,9.140000343322754
2022-09-08,9.510000228881836
2022-09-09,9.670000076293945
2022-09-12,10.029999732971191
2022-09-13,9.569999694824219
2022-09-14,9.600000381469727
2022-09-15,8.979999542236328
2022-09-16,8.770000457763672
2022-09-19,9.0
2022-09-20,8.880000114440918
2022-09-21,8.760000228881836
2022-09-22,8.859999656677246
2022-09-23,8.180000305175781
2022-09-26,8.15999984741211
2022-09-27,8.329999923706055
2022-09-28,8.90999984741211
2022-09-29,9.239999771118164
2022-09-30,9.319999694824219
2022-10-03,9.670000076293945
2022-10-04,10.210000038146973
2022-10-05,10.199999809265137
2022-10-06,10.140000343322754
2022-10-07,9.699999809265137
2022-10-10,9.449999809265137
2022-10-11,9.399999618530273
2022-10-12,9.329999923706055
2022-10-13,9.34000015258789
2022-10-14,8.949999809265137
2022-10-17,9.350000381469727
2022-10-18,9.420000076293945
2022-10-19,9.15999984741211
2022-10-20,9.130000114440918
2022-10-21,9.630000114440918
2022-10-24,9.449999809265137
2022-10-25,9.210000038146973
2022-10-26,9.720000267028809
2022-10-27,9.720000267028809
2022-10-28,9.630000114440918
2022-10-31,9.390000343322754
2022-11-01,9.510000228881836
2022-11-02,9.109999656677246
2022-11-03,8.390000343322754
2022-11-04,9.600000381469727
2022-11-07,9.739999771118164
2022-11-08,10.180000305175781
2022-11-09,9.890000343322754
2022-11-10,10.800000190734863
2022-11-11,10.920000076293945
2022-11-14,10.859999656677246
2022-11-15,10.619999885559082
2022-11-16,10.489999771118164
2022-11-17,10.260000228881836
2022-11-18,10.359999656677246
2022-11-21,10.020000457763672
2022-11-22,10.359999656677246
2022-11-23,10.4399995803833
2022-11-25,10.3100004196167
2022-11-28,10.069999694824219
2022-11-29,10.819999694824219
2022-11-30,11.210000038146973
2022-12-01,11.0600004196167
2022-12-02,11.34000015258789
2022-12-05,10.829999923706055
2022-12-06,10.829999923706055
2022-12-07,10.970000267028809
2022-12-08,11.050000190734863
2022-12-09,11.0
2022-12-12,10.850000381469727
2022-12-13,10.9399995803833
2022-12-14,10.710000038146973
2022-12-15,10.15999984741211
2022-12-16,10.0600004196167
2022-12-19,10.100000381469727
2022-12-20,10.380000114440918
2022-12-21,10.720000267028809
2022-12-22,10.680000305175781
2022-12-23,10.680000305175781
2022-12-27,10.960000038146973
2022-12-28,10.670000076293945
2022-12-29,10.729999542236328
2022-12-30,10.65999984741211
2023-01-03,10.84000015258789
2023-01-04,11.34000015258789
2023-01-05,11.300000190734863
2023-01-06,11.65999984741211
2023-01-09,11.84000015258789
2023-01-10,12.1899995803833
2023-01-11,12.180000305175781
2023-01-12,12.289999961853027
2023-01-13,12.3100004196167
2023-01-17,11.640000343322754
2023-01-18,11.4399995803833
2023-01-19,11.420000076293945
2023-01-20,11.609999656677246
2023-01-23,11.449999809265137
2023-01-24,11.210000038146973
2023-01-25,11.170000076293945
2023-01-26,11.050000190734863
2023-01-27,10.779999732971191
2023-01-30,10.680000305175781
2023-01-31,10.760000228881836
2023-02-01,10.859999656677246
2023-02-02,10.869999885559082
2023-02-03,10.470000267028809
2023-02-06,10.229999542236328
2023-02-07,10.479999542236328
2023-02-08,10.34000015258789
2023-02-09,9.989999771118164
2023-02-10,9.779999732971191
2023-02-13,9.880000114440918
2023-02-14,9.770000457763672
2023-02-15,9.449999809265137
2023-02-16,9.520000457763672
2023-02-17,9.319999694824219
2023-02-21,8.710000038146973
2023-02-22,8.600000381469727
2023-02-23,8.680000305175781
2023-02-24,8.4399995803833
2023-02-27,8.329999923706055
2023-02-28,8.100000381469727
2023-03-01,8.09000015258789
2023-03-02,8.130000114440918
2023-03-03,8.460000038146973
2023-03-06,8.130000114440918
2023-03-07,7.909999847412109
2023-03-08,8.029999732971191
2023-03-09,8.109999656677246
2023-03-10,8.3100004196167
2023-03-13,8.65999984741211
2023-03-14,8.449999809265137
2023-03-15,8.220000267028809
2023-03-16,8.15999984741211
2023-03-17,8.289999961853027
2023-03-20,8.399999618530273
2023-03-21,8.430000305175781
2023-03-22,8.539999961853027
2023-03-23,8.300000190734863
2023-03-24,8.199999809265137
2023-03-27,8.079999923706055
2023-03-28,8.390000343322754
2023-03-29,8.34000015258789
2023-03-30,8.529999732971191
2023-03-31,8.319999694824219
2023-04-03,8.270000457763672
2023-04-04,8.460000038146973
2023-04-05,8.390000343322754
2023-04-06,8.239999771118164
2023-04-10,8.270000457763672
2023-04-11,8.5600004196167
2023-04-12,8.510000228881836
2023-04-13,9.140000343322754
2023-04-14,8.630000114440918
2023-04-17,8.600000381469727
2023-04-18,9.40999984741211
2023-04-19,9.15999984741211
2023-04-20,9.130000114440918
2023-04-21,9.039999961853027
2023-04-24,8.880000114440918
2023-04-25,8.789999961853027
2023-04-26,8.6899995803833
2023-04-27,8.770000457763672
2023-04-28,8.949999809265137
2023-05-01,8.850000381469727
2023-05-02,8.779999732971191
2023-05-03,9.020000457763672
2023-05-04,9.319999694824219
2023-05-05,9.609999656677246
2023-05-08,9.670000076293945
2023-05-09,8.380000114440918
2023-05-10,8.270000457763672
2023-05-11,7.860000133514404
2023-05-12,7.840000152587891
2023-05-15,7.960000038146973
2023-05-16,7.840000152587891
2023-05-17,7.71999979019165
2023-05-18,7.690000057220459
2023-05-19,7.650000095367432
2023-05-22,7.75
2023-05-23,7.630000114440918
2023-05-24,7.449999809265137
2023-05-25,7.130000114440918
2023-05-26,7.090000152587891
2023-05-30,7.039999961853027
2023-05-31,7.139999866485596
2023-06-01,7.269999980926514
2023-06-02,7.300000190734863
2023-06-05,7.309999942779541
2023-06-06,7.269999980926514
2023-06-07,7.340000152587891
2023-06-08,7.340000152587891
2023-06-09,7.260000228881836
2023-06-12,7.119999885559082
2023-06-13,7.340000152587891
2023-06-14,7.369999885559082
2023-06-15,7.309999942779541
2023-06-16,7.380000114440918
2023-06-20,7.0
2023-06-21,6.690000057220459
2023-06-22,6.559999942779541
2023-06-23,6.380000114440918
2023-06-26,6.360000133514404
2023-06-27,6.21999979019165
2023-06-28,6.119999885559082
2023-06-29,6.210000038146973
2023-06-30,6.239999771118164
2023-07-03,6.389999866485596
2023-07-05,6.369999885559082
2023-07-06,6.099999904632568
2023-07-07,6.150000095367432
2023-07-10,6.269999980926514
2023-07-11,6.489999771118164
2023-07-12,6.929999828338623
2023-07-13,7.179999828338623
2023-07-14,7.170000076293945
2023-07-17,7.190000057220459
2023-07-18,7.369999885559082
2023-07-19,7.389999866485596
2023-07-20,7.260000228881836
2023-07-21,7.289999961853027
2023-07-24,7.230000019073486
2023-07-25,7.289999961853027
2023-07-26,7.389999866485596
2023-07-27,7.21999979019165
2023-07-28,7.489999771118164
2023-07-31,7.730000019073486
2023-08-01,7.079999923706055
2023-08-02,6.829999923706055
2023-08-03,6.730000019073486
2023-08-04,6.849999904632568
2023-08-07,6.75
2023-08-08,6.539999961853027
2023-08-09,6.550000190734863
2023-08-10,6.900000095367432
2023-08-11,6.789999961853027
2023-08-14,6.380000114440918
2023-08-15,6.289999961853027
2023-08-16,6.210000038146973
2023-08-17,6.179999828338623
2023-08-18,6.239999771118164
2023-08-21,6.25
2023-08-22,6.369999885559082
2023-08-23,6.860000133514404
2023-08-24,6.880000114440918
2023-08-25,6.889999866485596
2023-08-28,6.989999771118164
2023-08-29,6.659999847412109
2023-08-30,6.449999809265137
2023-08-31,6.050000190734863
2023-09-01,6.0
2023-09-05,5.610000133514404
2023-09-06,5.670000076293945
2023-09-07,5.599999904632568
2023-09-08,5.46999979019165
2023-09-11,5.690000057220459
2023-09-12,5.840000152587891
2023-09-13,5.949999809265137
2023-09-14,6.380000114440918
2023-09-15,6.639999866485596
2023-09-18,6.639999866485596
2023-09-19,6.739999771118164
2023-09-20,6.829999923706055
2023-09-21,6.559999942779541
2023-09-22,6.510000228881836
2023-09-25,6.480000019073486
2023-09-26,6.269999980926514
2023-09-27,6.159999847412109
2023-09-28,6.239999771118164
2023-09-29,6.170000076293945
2023-10-02,5.849999904632568
2023-10-03,5.559999942779541
2023-10-04,5.489999771118164
2023-10-05,5.230000019073486
2023-10-06,5.400000095367432
2023-10-09,5.710000038146973
2023-10-10,5.769999980926514
2023-10-11,5.889999866485596
2023-10-12,5.639999866485596
2023-10-13,6.019999980926514
2023-10-16,6.099999904632568
2023-10-17,6.150000095367432
2023-10-18,5.610000133514404
2023-10-19,5.480000019073486
2023-10-20,5.519999980926514
2023-10-23,5.28000020980835
2023-10-24,5.170000076293945
2023-10-25,4.869999885559082
2023-10-26,5.099999904632568
2023-10-27,5.150000095367432
2023-10-30,5.190000057220459
2023-10-31,5.079999923706055
2023-11-01,4.960000038146973
2023-11-02,5.070000171661377
2023-11-03,5.429999828338623
2023-11-06,5.369999885559082
2023-11-07,5.199999809265137
2023-11-08,5.010000228881836
2023-11-09,4.920000076293945
2023-11-10,4.730000019073486
2023-11-13,4.78000020980835
2023-11-14,5.340000152587891
2023-11-15,5.289999961853027
2023-11-16,5.159999847412109
2023-11-17,5.239999771118164
2023-11-20,5.199999809265137
2023-11-21,4.269999980926514
2023-11-22,4.519999980926514
2023-11-24,4.369999885559082
2023-11-27,4.460000038146973
2023-11-28,4.659999847412109
2023-11-29,4.53000020980835
2023-11-30,4.460000038146973
2023-12-01,4.659999847412109
2023-12-04,4.5
2023-12-05,4.389999866485596
2023-12-06,4.599999904632568
2023-12-07,4.71999979019165
