Date,EVO
2023-01-05,8.109999656677246
2023-01-06,8.520000457763672
2023-01-09,8.600000381469727
2023-01-10,8.75
2023-01-11,9.069999694824219
2023-01-12,9.25
2023-01-13,9.649999618530273
2023-01-17,9.779999732971191
2023-01-18,10.15999984741211
2023-01-19,10.319999694824219
2023-01-20,9.90999984741211
2023-01-23,9.880000114440918
2023-01-24,9.539999961853027
2023-01-25,9.619999885559082
2023-01-26,10.34000015258789
2023-01-27,10.15999984741211
2023-01-30,9.850000381469727
2023-01-31,9.75
2023-02-01,9.850000381469727
2023-02-02,10.529999732971191
2023-02-03,10.210000038146973
2023-02-06,9.930000305175781
2023-02-07,9.970000267028809
2023-02-08,10.069999694824219
2023-02-09,9.899999618530273
2023-02-10,9.760000228881836
2023-02-13,9.920000076293945
2023-02-14,10.029999732971191
2023-02-15,9.850000381469727
2023-02-16,9.720000267028809
2023-02-17,9.949999809265137
2023-02-21,9.720000267028809
2023-02-22,9.680000305175781
2023-02-23,9.640000343322754
2023-02-24,9.229999542236328
2023-02-27,9.5
2023-02-28,8.90999984741211
2023-03-01,8.789999961853027
2023-03-02,8.850000381469727
2023-03-03,9.09000015258789
2023-03-06,9.369999885559082
2023-03-07,9.279999732971191
2023-03-08,9.210000038146973
2023-03-09,8.979999542236328
2023-03-10,8.989999771118164
2023-03-13,9.1899995803833
2023-03-14,9.380000114440918
2023-03-15,9.069999694824219
2023-03-16,9.680000305175781
2023-03-17,9.630000114440918
2023-03-20,9.550000190734863
2023-03-21,9.579999923706055
2023-03-22,9.6899995803833
2023-03-23,9.6899995803833
2023-03-24,9.510000228881836
2023-03-27,9.640000343322754
2023-03-28,10.140000343322754
2023-03-29,10.260000228881836
2023-03-30,10.449999809265137
2023-03-31,10.449999809265137
2023-04-03,10.710000038146973
2023-04-04,10.859999656677246
2023-04-05,10.829999923706055
2023-04-06,11.1899995803833
2023-04-10,10.979999542236328
2023-04-11,10.300000190734863
2023-04-12,10.399999618530273
2023-04-13,10.770000457763672
2023-04-14,10.529999732971191
2023-04-17,10.539999961853027
2023-04-18,10.199999809265137
2023-04-19,10.119999885559082
2023-04-20,9.65999984741211
2023-04-21,9.779999732971191
2023-04-24,9.800000190734863
2023-04-25,9.1899995803833
2023-04-26,9.029999732971191
2023-04-27,9.289999961853027
2023-04-28,9.239999771118164
2023-05-01,9.300000190734863
2023-05-02,9.380000114440918
2023-05-03,9.380000114440918
2023-05-04,9.4399995803833
2023-05-05,9.430000305175781
2023-05-08,8.949999809265137
2023-05-09,9.350000381469727
2023-05-10,10.34000015258789
2023-05-11,10.260000228881836
2023-05-12,10.1899995803833
2023-05-15,10.800000190734863
2023-05-16,11.079999923706055
2023-05-17,10.739999771118164
2023-05-18,10.420000076293945
2023-05-19,10.699999809265137
2023-05-22,10.8100004196167
2023-05-23,10.819999694824219
2023-05-24,10.65999984741211
2023-05-25,10.850000381469727
2023-05-26,10.90999984741211
2023-05-30,10.65999984741211
2023-05-31,10.859999656677246
2023-06-01,11.180000305175781
2023-06-02,11.670000076293945
2023-06-05,11.399999618530273
2023-06-06,11.699999809265137
2023-06-07,11.260000228881836
2023-06-08,12.479999542236328
2023-06-09,12.210000038146973
2023-06-12,12.399999618530273
2023-06-13,12.180000305175781
2023-06-14,11.770000457763672
2023-06-15,11.850000381469727
2023-06-16,11.65999984741211
2023-06-20,11.369999885559082
2023-06-21,11.420000076293945
2023-06-22,11.210000038146973
2023-06-23,11.649999618530273
2023-06-26,11.039999961853027
2023-06-27,11.149999618530273
2023-06-28,11.369999885559082
2023-06-29,11.15999984741211
2023-06-30,11.300000190734863
2023-07-03,11.09000015258789
2023-07-05,11.40999984741211
2023-07-06,11.100000381469727
2023-07-07,11.289999961853027
2023-07-10,11.34000015258789
2023-07-11,11.90999984741211
2023-07-12,12.069999694824219
2023-07-13,12.239999771118164
2023-07-14,12.319999694824219
2023-07-17,12.329999923706055
2023-07-18,12.760000228881836
2023-07-19,13.100000381469727
2023-07-20,13.359999656677246
2023-07-21,13.100000381469727
2023-07-24,13.3100004196167
2023-07-25,13.3100004196167
2023-07-26,13.140000343322754
2023-07-27,11.979999542236328
2023-07-28,12.630000114440918
2023-07-31,13.119999885559082
2023-08-01,13.0600004196167
2023-08-02,12.420000076293945
2023-08-03,12.65999984741211
2023-08-04,12.5
2023-08-07,12.279999732971191
2023-08-08,12.079999923706055
2023-08-09,12.039999961853027
2023-08-10,12.149999618530273
2023-08-11,11.9399995803833
2023-08-14,11.850000381469727
2023-08-15,11.550000190734863
2023-08-16,11.319999694824219
2023-08-17,11.270000457763672
2023-08-18,10.979999542236328
2023-08-21,10.8100004196167
2023-08-22,11.069999694824219
2023-08-23,11.489999771118164
2023-08-24,11.3100004196167
2023-08-25,11.319999694824219
2023-08-28,11.4399995803833
2023-08-29,12.09000015258789
2023-08-30,12.020000457763672
2023-08-31,11.84000015258789
2023-09-01,11.8100004196167
2023-09-05,11.470000267028809
2023-09-06,11.600000381469727
2023-09-07,11.449999809265137
2023-09-08,11.460000038146973
2023-09-11,11.65999984741211
2023-09-12,11.59000015258789
2023-09-13,11.819999694824219
2023-09-14,12.260000228881836
2023-09-15,12.199999809265137
2023-09-18,11.729999542236328
2023-09-19,11.529999732971191
2023-09-20,11.5
2023-09-21,10.210000038146973
2023-09-22,10.350000381469727
2023-09-25,10.130000114440918
2023-09-26,9.829999923706055
2023-09-27,9.630000114440918
2023-09-28,9.75
2023-09-29,9.869999885559082
2023-10-02,9.449999809265137
2023-10-03,9.260000228881836
2023-10-04,9.300000190734863
2023-10-05,9.199999809265137
2023-10-06,9.350000381469727
2023-10-09,9.100000381469727
2023-10-10,9.539999961853027
2023-10-11,9.609999656677246
2023-10-12,9.460000038146973
2023-10-13,8.960000038146973
2023-10-16,9.130000114440918
2023-10-17,9.180000305175781
2023-10-18,9.010000228881836
2023-10-19,9.15999984741211
2023-10-20,8.949999809265137
2023-10-23,8.670000076293945
2023-10-24,8.779999732971191
2023-10-25,8.6899995803833
2023-10-26,8.920000076293945
2023-10-27,8.359999656677246
2023-10-30,8.329999923706055
2023-10-31,8.609999656677246
2023-11-01,8.59000015258789
2023-11-02,9.020000457763672
2023-11-03,9.399999618530273
2023-11-06,8.859999656677246
2023-11-07,8.699999809265137
2023-11-08,9.270000457763672
2023-11-09,9.640000343322754
2023-11-10,9.329999923706055
2023-11-13,9.390000343322754
2023-11-14,10.069999694824219
2023-11-15,10.020000457763672
2023-11-16,9.84000015258789
2023-11-17,10.09000015258789
2023-11-20,10.529999732971191
2023-11-21,10.149999618530273
2023-11-22,10.329999923706055
2023-11-24,10.199999809265137
2023-11-27,9.859999656677246
2023-11-28,9.779999732971191
2023-11-29,10.0
2023-11-30,10.010000228881836
2023-12-01,9.960000038146973
2023-12-04,9.829999923706055
2023-12-05,9.819999694824219
2023-12-06,9.989999771118164
2023-12-07,9.829999923706055
2023-12-08,9.720000267028809
2023-12-11,9.890000343322754
2023-12-12,10.130000114440918
2023-12-13,10.09000015258789
2023-12-14,11.329999923706055
2023-12-15,11.020000457763672
2023-12-18,11.1899995803833
2023-12-19,11.329999923706055
2023-12-20,11.3100004196167
2023-12-21,11.640000343322754
2023-12-22,11.579999923706055
2023-12-26,11.699999809265137
2023-12-27,11.890000343322754
2023-12-28,11.84000015258789
2023-12-29,11.729999542236328
2024-01-02,11.399999618530273
2024-01-03,10.510000228881836
2024-01-04,9.600000381469727
2024-01-05,9.739999771118164
2024-01-08,10.050000190734863
2024-01-09,9.779999732971191
2024-01-10,9.479999542236328
2024-01-11,9.210000038146973
2024-01-12,9.09000015258789
2024-01-16,8.329999923706055
2024-01-17,8.0600004196167
2024-01-18,7.96999979019165
2024-01-19,7.840000152587891
2024-01-22,8.3100004196167
2024-01-23,8.239999771118164
2024-01-24,8.170000076293945
2024-01-25,7.829999923706055
2024-01-26,7.900000095367432
2024-01-29,7.849999904632568
2024-01-30,7.829999923706055
2024-01-31,7.739999771118164
2024-02-01,7.519999980926514
2024-02-02,7.21999979019165
2024-02-05,7.21999979019165
2024-02-06,7.650000095367432
2024-02-07,7.829999923706055
2024-02-08,7.679999828338623
2024-02-09,7.539999961853027
2024-02-12,7.710000038146973
2024-02-13,7.239999771118164
2024-02-14,7.260000228881836
2024-02-15,7.369999885559082
2024-02-16,7.360000133514404
2024-02-20,7.380000114440918
2024-02-21,7.340000152587891
2024-02-22,7.440000057220459
2024-02-23,7.559999942779541
2024-02-26,7.630000114440918
2024-02-27,7.650000095367432
2024-02-28,7.489999771118164
2024-02-29,7.400000095367432
2024-03-01,7.53000020980835
2024-03-04,7.199999809265137
2024-03-05,6.909999847412109
2024-03-06,7.070000171661377
2024-03-07,7.150000095367432
2024-03-08,7.099999904632568
2024-03-11,7.139999866485596
2024-03-12,7.320000171661377
2024-03-13,7.070000171661377
2024-03-14,7.070000171661377
2024-03-15,6.889999866485596
2024-03-18,7.130000114440918
2024-03-19,7.329999923706055
2024-03-20,7.510000228881836
2024-03-21,7.25
2024-03-22,7.429999828338623
2024-03-25,7.320000171661377
2024-03-26,7.449999809265137
2024-03-27,7.809999942779541
2024-03-28,7.829999923706055
2024-04-01,7.699999809265137
2024-04-02,7.630000114440918
2024-04-03,7.650000095367432
2024-04-04,7.510000228881836
2024-04-05,7.559999942779541
2024-04-08,7.869999885559082
2024-04-09,7.829999923706055
2024-04-10,7.21999979019165
2024-04-11,7.150000095367432
2024-04-12,7.289999961853027
2024-04-15,7.25
2024-04-16,7.010000228881836
2024-04-17,7.239999771118164
2024-04-18,7.150000095367432
2024-04-19,7.070000171661377
2024-04-22,7.360000133514404
2024-04-23,7.650000095367432
2024-04-24,5.230000019073486
2024-04-25,5.099999904632568
2024-04-26,5.019999980926514
2024-04-29,5.199999809265137
2024-04-30,5.190000057220459
2024-05-01,5.25
2024-05-02,5.369999885559082
2024-05-03,5.269999980926514
2024-05-06,5.199999809265137
2024-05-07,5.139999866485596
2024-05-08,5.190000057220459
2024-05-09,5.269999980926514
2024-05-10,5.150000095367432
2024-05-13,5.349999904632568
2024-05-14,5.550000190734863
2024-05-15,5.670000076293945
2024-05-16,5.489999771118164
2024-05-17,5.25
2024-05-20,5.210000038146973
2024-05-21,5.090000152587891
2024-05-22,5.170000076293945
2024-05-23,4.929999828338623
2024-05-24,4.769999980926514
2024-05-28,4.860000133514404
2024-05-29,4.579999923706055
2024-05-30,4.519999980926514
2024-05-31,4.679999828338623
2024-06-03,4.96999979019165
2024-06-04,4.889999866485596
2024-06-05,4.949999809265137
2024-06-06,4.909999847412109
2024-06-07,4.78000020980835
2024-06-10,4.650000095367432
2024-06-11,4.769999980926514
2024-06-12,4.829999923706055
2024-06-13,4.559999942779541
2024-06-14,4.550000190734863
2024-06-17,4.079999923706055
2024-06-18,4.070000171661377
2024-06-20,4.510000228881836
2024-06-21,4.480000019073486
2024-06-24,4.599999904632568
2024-06-25,4.71999979019165
2024-06-26,4.699999809265137
2024-06-27,4.570000171661377
2024-06-28,4.800000190734863
2024-07-01,4.860000133514404
2024-07-02,4.949999809265137
2024-07-03,5.150000095367432
2024-07-05,5.300000190734863
2024-07-08,5.340000152587891
2024-07-09,5.119999885559082
2024-07-10,5.210000038146973
2024-07-11,5.070000171661377
2024-07-12,4.940000057220459
2024-07-15,4.869999885559082
2024-07-16,4.78000020980835
2024-07-17,4.78000020980835
2024-07-18,4.78000020980835
2024-07-19,4.699999809265137
2024-07-22,4.920000076293945
2024-07-23,4.78000020980835
2024-07-24,4.820000171661377
2024-07-25,4.710000038146973
2024-07-26,4.78000020980835
2024-07-29,4.760000228881836
2024-07-30,4.710000038146973
2024-07-31,4.760000228881836
2024-08-01,4.630000114440918
2024-08-02,4.420000076293945
2024-08-05,4.329999923706055
2024-08-06,3.8399999141693115
2024-08-07,3.059999942779541
2024-08-08,2.9600000381469727
2024-08-09,3.0899999141693115
2024-08-12,2.9700000286102295
2024-08-13,3.319999933242798
2024-08-14,3.309999942779541
2024-08-15,3.190000057220459
2024-08-16,3.259999990463257
2024-08-19,3.2100000381469727
2024-08-20,3.200000047683716
2024-08-21,3.0999999046325684
2024-08-22,3.0899999141693115
2024-08-23,3.3499999046325684
2024-08-26,3.5199999809265137
2024-08-27,3.799999952316284
2024-08-28,3.5999999046325684
2024-08-29,3.7100000381469727
2024-08-30,3.7699999809265137
2024-09-03,3.450000047683716
2024-09-04,3.299999952316284
2024-09-05,3.4200000762939453
2024-09-06,3.359999895095825
2024-09-09,3.3399999141693115
2024-09-10,3.359999895095825
2024-09-11,3.430000066757202
2024-09-12,3.4100000858306885
2024-09-13,3.5399999618530273
2024-09-16,3.5
2024-09-17,3.640000104904175
2024-09-18,3.640000104904175
2024-09-19,3.640000104904175
2024-09-20,3.390000104904175
2024-09-23,3.2699999809265137
2024-09-24,3.3499999046325684
2024-09-25,3.3299999237060547
2024-09-26,3.490000009536743
2024-09-27,3.569999933242798
2024-09-30,3.6500000953674316
2024-10-01,3.509999990463257
2024-10-02,3.4200000762939453
2024-10-03,3.359999895095825
2024-10-04,3.430000066757202
2024-10-07,3.3399999141693115
2024-10-08,3.259999990463257
2024-10-09,3.190000057220459
2024-10-10,3.119999885559082
2024-10-11,3.140000104904175
2024-10-14,2.9600000381469727
2024-10-15,2.9000000953674316
2024-10-16,3.009999990463257
2024-10-17,3.0799999237060547
2024-10-18,3.2200000286102295
2024-10-21,3.1700000762939453
2024-10-22,3.2699999809265137
2024-10-23,3.549999952316284
2024-10-24,3.630000114440918
2024-10-25,3.5199999809265137
2024-10-28,3.859999895095825
2024-10-29,3.9200000762939453
2024-10-30,3.9600000381469727
2024-10-31,3.869999885559082
2024-11-01,3.880000114440918
2024-11-04,4.400000095367432
2024-11-05,4.579999923706055
2024-11-06,3.869999885559082
2024-11-07,4.25
2024-11-08,4.130000114440918
2024-11-11,4.869999885559082
2024-11-12,4.440000057220459
2024-11-13,4.550000190734863
2024-11-14,5.099999904632568
2024-11-15,5.440000057220459
2024-11-18,5.550000190734863
2024-11-19,5.150000095367432
2024-11-20,5.300000190734863
2024-11-21,5.349999904632568
