Date,TV
2022-09-06,6.210000038146973
2022-09-07,6.320000171661377
2022-09-08,6.25
2022-09-09,6.429999828338623
2022-09-12,6.650000095367432
2022-09-13,6.360000133514404
2022-09-14,6.230000019073486
2022-09-15,6.190000057220459
2022-09-16,5.980000019073486
2022-09-19,6.130000114440918
2022-09-20,6.050000190734863
2022-09-21,5.809999942779541
2022-09-22,5.78000020980835
2022-09-23,5.659999847412109
2022-09-26,5.380000114440918
2022-09-27,5.460000038146973
2022-09-28,5.659999847412109
2022-09-29,5.519999980926514
2022-09-30,5.380000114440918
2022-10-03,5.440000057220459
2022-10-04,5.679999828338623
2022-10-05,5.539999961853027
2022-10-06,5.369999885559082
2022-10-07,5.260000228881836
2022-10-10,5.289999961853027
2022-10-11,5.269999980926514
2022-10-12,5.329999923706055
2022-10-13,5.349999904632568
2022-10-14,5.059999942779541
2022-10-17,5.329999923706055
2022-10-18,5.260000228881836
2022-10-19,5.139999866485596
2022-10-20,5.230000019073486
2022-10-21,5.239999771118164
2022-10-24,5.159999847412109
2022-10-25,5.199999809265137
2022-10-26,5.179999828338623
2022-10-27,5.050000190734863
2022-10-28,5.199999809265137
2022-10-31,5.25
2022-11-01,5.369999885559082
2022-11-02,5.260000228881836
2022-11-03,5.239999771118164
2022-11-04,5.159999847412109
2022-11-07,5.199999809265137
2022-11-08,5.289999961853027
2022-11-09,5.099999904632568
2022-11-10,5.320000171661377
2022-11-11,5.730000019073486
2022-11-14,5.699999809265137
2022-11-15,5.690000057220459
2022-11-16,5.659999847412109
2022-11-17,5.429999828338623
2022-11-18,5.400000095367432
2022-11-21,5.309999942779541
2022-11-22,5.480000019073486
2022-11-23,5.340000152587891
2022-11-25,5.539999961853027
2022-11-28,5.599999904632568
2022-11-29,5.329999923706055
2022-11-30,5.460000038146973
2022-12-01,5.480000019073486
2022-12-02,5.25
2022-12-05,5.119999885559082
2022-12-06,5.059999942779541
2022-12-07,5.059999942779541
2022-12-08,5.099999904632568
2022-12-09,4.929999828338623
2022-12-12,4.809999942779541
2022-12-13,5.230000019073486
2022-12-14,5.170000076293945
2022-12-15,4.840000152587891
2022-12-16,4.769999980926514
2022-12-19,4.659999847412109
2022-12-20,4.610000133514404
2022-12-21,4.659999847412109
2022-12-22,4.579999923706055
2022-12-23,4.75
2022-12-27,4.579999923706055
2022-12-28,4.480000019073486
2022-12-29,4.619999885559082
2022-12-30,4.559999942779541
2023-01-03,4.630000114440918
2023-01-04,4.849999904632568
2023-01-05,4.909999847412109
2023-01-06,5.019999980926514
2023-01-09,5.039999961853027
2023-01-10,5.119999885559082
2023-01-11,5.260000228881836
2023-01-12,5.389999866485596
2023-01-13,5.630000114440918
2023-01-17,5.670000076293945
2023-01-18,5.739999771118164
2023-01-19,5.71999979019165
2023-01-20,5.800000190734863
2023-01-23,5.900000095367432
2023-01-24,5.829999923706055
2023-01-25,5.860000133514404
2023-01-26,5.96999979019165
2023-01-27,5.989999771118164
2023-01-30,5.900000095367432
2023-01-31,6.150000095367432
2023-02-01,6.460000038146973
2023-02-02,6.409999847412109
2023-02-03,6.150000095367432
2023-02-06,5.800000190734863
2023-02-07,5.75
2023-02-08,5.739999771118164
2023-02-09,5.659999847412109
2023-02-10,5.699999809265137
2023-02-13,5.900000095367432
2023-02-14,5.800000190734863
2023-02-15,5.800000190734863
2023-02-16,5.860000133514404
2023-02-17,5.869999885559082
2023-02-21,5.579999923706055
2023-02-22,5.699999809265137
2023-02-23,5.760000228881836
2023-02-24,5.110000133514404
2023-02-27,5.21999979019165
2023-02-28,4.960000038146973
2023-03-01,5.079999923706055
2023-03-02,5.239999771118164
2023-03-03,5.400000095367432
2023-03-06,5.449999809265137
2023-03-07,5.28000020980835
2023-03-08,5.269999980926514
2023-03-09,4.989999771118164
2023-03-10,4.820000171661377
2023-03-13,4.650000095367432
2023-03-14,4.690000057220459
2023-03-15,4.610000133514404
2023-03-16,4.599999904632568
2023-03-17,4.539999961853027
2023-03-20,4.489999771118164
2023-03-21,4.650000095367432
2023-03-22,4.579999923706055
2023-03-23,4.579999923706055
2023-03-24,4.690000057220459
2023-03-27,4.78000020980835
2023-03-28,4.889999866485596
2023-03-29,5.150000095367432
2023-03-30,5.309999942779541
2023-03-31,5.289999961853027
2023-04-03,5.190000057220459
2023-04-04,5.329999923706055
2023-04-05,5.150000095367432
2023-04-06,5.260000228881836
2023-04-10,5.46999979019165
2023-04-11,5.599999904632568
2023-04-12,5.349999904632568
2023-04-13,5.480000019073486
2023-04-14,5.369999885559082
2023-04-17,5.360000133514404
2023-04-18,5.119999885559082
2023-04-19,4.960000038146973
2023-04-20,4.909999847412109
2023-04-21,4.869999885559082
2023-04-24,4.860000133514404
2023-04-25,4.670000076293945
2023-04-26,4.659999847412109
2023-04-27,4.909999847412109
2023-04-28,5.059999942779541
2023-05-01,5.010000228881836
2023-05-02,4.929999828338623
2023-05-03,4.809999942779541
2023-05-04,4.730000019073486
2023-05-05,4.840000152587891
2023-05-08,4.849999904632568
2023-05-09,4.860000133514404
2023-05-10,4.860000133514404
2023-05-11,4.809999942779541
2023-05-12,4.820000171661377
2023-05-15,4.849999904632568
2023-05-16,4.869999885559082
2023-05-17,4.980000019073486
2023-05-18,5.0
2023-05-19,4.949999809265137
2023-05-22,4.789999961853027
2023-05-23,4.739999771118164
2023-05-24,4.71999979019165
2023-05-25,4.630000114440918
2023-05-26,4.699999809265137
2023-05-30,4.760000228881836
2023-05-31,4.809999942779541
2023-06-01,4.670000076293945
2023-06-02,4.880000114440918
2023-06-05,4.980000019073486
2023-06-06,5.21999979019165
2023-06-07,5.190000057220459
2023-06-08,5.139999866485596
2023-06-09,5.039999961853027
2023-06-12,5.070000171661377
2023-06-13,5.210000038146973
2023-06-14,5.320000171661377
2023-06-15,5.400000095367432
2023-06-16,5.320000171661377
2023-06-20,5.199999809265137
2023-06-21,5.079999923706055
2023-06-22,5.070000171661377
2023-06-23,5.010000228881836
2023-06-26,5.110000133514404
2023-06-27,5.269999980926514
2023-06-28,5.210000038146973
2023-06-29,5.170000076293945
2023-06-30,5.130000114440918
2023-07-03,5.289999961853027
2023-07-05,5.179999828338623
2023-07-06,4.889999866485596
2023-07-07,4.949999809265137
2023-07-10,4.860000133514404
2023-07-11,4.889999866485596
2023-07-12,4.980000019073486
2023-07-13,5.039999961853027
2023-07-14,4.769999980926514
2023-07-17,4.789999961853027
2023-07-18,4.900000095367432
2023-07-19,5.010000228881836
2023-07-20,4.900000095367432
2023-07-21,4.880000114440918
2023-07-24,4.849999904632568
2023-07-25,4.619999885559082
2023-07-26,4.71999979019165
2023-07-27,4.980000019073486
2023-07-28,5.190000057220459
2023-07-31,5.309999942779541
2023-08-01,5.110000133514404
2023-08-02,4.820000171661377
2023-08-03,4.809999942779541
2023-08-04,4.909999847412109
2023-08-07,4.880000114440918
2023-08-08,4.909999847412109
2023-08-09,4.929999828338623
2023-08-10,4.860000133514404
2023-08-11,4.78000020980835
2023-08-14,4.690000057220459
2023-08-15,4.739999771118164
2023-08-16,4.690000057220459
2023-08-17,4.619999885559082
2023-08-18,4.619999885559082
2023-08-21,4.579999923706055
2023-08-22,4.489999771118164
2023-08-23,4.599999904632568
2023-08-24,4.510000228881836
2023-08-25,4.429999828338623
2023-08-28,4.510000228881836
2023-08-29,4.519999980926514
2023-08-30,4.630000114440918
2023-08-31,4.480000019073486
2023-09-01,4.269999980926514
2023-09-05,4.010000228881836
2023-09-06,4.0
2023-09-07,3.869999885559082
2023-09-08,3.930000066757202
2023-09-11,3.7200000286102295
2023-09-12,3.5799999237060547
2023-09-13,3.490000009536743
2023-09-14,3.4800000190734863
2023-09-15,3.319999933242798
2023-09-18,3.359999895095825
2023-09-19,3.4100000858306885
2023-09-20,3.390000104904175
2023-09-21,3.299999952316284
2023-09-22,3.2300000190734863
2023-09-25,3.049999952316284
2023-09-26,3.0399999618530273
2023-09-27,3.1600000858306885
2023-09-28,3.119999885559082
2023-09-29,3.049999952316284
2023-10-02,3.069999933242798
2023-10-03,2.9200000762939453
2023-10-04,2.9200000762939453
2023-10-05,2.890000104904175
2023-10-06,2.869999885559082
2023-10-09,2.9000000953674316
2023-10-10,3.0399999618530273
2023-10-11,3.049999952316284
2023-10-12,2.859999895095825
2023-10-13,2.759999990463257
2023-10-16,2.880000114440918
2023-10-17,2.5999999046325684
2023-10-18,2.5799999237060547
2023-10-19,2.4200000762939453
2023-10-20,2.4000000953674316
2023-10-23,2.369999885559082
2023-10-24,2.390000104904175
2023-10-25,2.3399999141693115
2023-10-26,2.3299999237060547
2023-10-27,2.3499999046325684
2023-10-30,2.180000066757202
2023-10-31,2.309999942779541
2023-11-01,2.3499999046325684
2023-11-02,2.5999999046325684
2023-11-03,2.559999942779541
2023-11-06,2.569999933242798
2023-11-07,2.5199999809265137
2023-11-08,2.4700000286102295
2023-11-09,2.4100000858306885
2023-11-10,2.390000104904175
2023-11-13,2.369999885559082
2023-11-14,2.490000009536743
2023-11-15,2.450000047683716
2023-11-16,2.4000000953674316
2023-11-17,2.3299999237060547
2023-11-20,2.7899999618530273
2023-11-21,2.680000066757202
2023-11-22,2.549999952316284
2023-11-24,2.5299999713897705
2023-11-27,2.559999942779541
2023-11-28,2.6600000858306885
2023-11-29,2.880000114440918
2023-11-30,3.2200000286102295
2023-12-01,3.2799999713897705
2023-12-04,3.4000000953674316
2023-12-05,3.2899999618530273
2023-12-06,3.25
2023-12-07,3.200000047683716
2023-12-08,3.2200000286102295
2023-12-11,3.1600000858306885
2023-12-12,3.009999990463257
2023-12-13,3.2200000286102295
2023-12-14,3.3399999141693115
2023-12-15,3.319999933242798
2023-12-18,3.25
2023-12-19,3.309999942779541
2023-12-20,3.2899999618530273
2023-12-21,3.430000066757202
2023-12-22,3.430000066757202
2023-12-26,3.369999885559082
2023-12-27,3.359999895095825
2023-12-28,3.380000114440918
2023-12-29,3.3399999141693115
2024-01-02,3.359999895095825
2024-01-03,3.25
2024-01-04,3.1700000762939453
2024-01-05,3.109999895095825
2024-01-08,3.069999933242798
2024-01-09,2.930000066757202
2024-01-10,2.859999895095825
2024-01-11,2.7899999618530273
2024-01-12,2.7799999713897705
2024-01-16,2.690000057220459
2024-01-17,2.5999999046325684
2024-01-18,2.5799999237060547
2024-01-19,2.809999942779541
2024-01-22,2.869999885559082
2024-01-23,2.9000000953674316
2024-01-24,2.880000114440918
2024-01-25,2.940000057220459
2024-01-26,3.180000066757202
2024-01-29,3.200000047683716
2024-01-30,3.130000114440918
2024-01-31,3.009999990463257
2024-02-01,3.0999999046325684
2024-02-02,3.130000114440918
2024-02-05,3.009999990463257
2024-02-06,3.130000114440918
2024-02-07,3.1600000858306885
2024-02-08,3.0299999713897705
2024-02-09,3.009999990463257
2024-02-12,3.0999999046325684
2024-02-13,3.0199999809265137
2024-02-14,3.1500000953674316
2024-02-15,3.1500000953674316
2024-02-16,3.4700000286102295
2024-02-20,3.5899999141693115
2024-02-21,3.5999999046325684
2024-02-22,3.200000047683716
2024-02-23,3.2200000286102295
2024-02-26,3.1600000858306885
2024-02-27,3.1600000858306885
2024-02-28,2.9800000190734863
2024-02-29,2.990000009536743
2024-03-01,2.9800000190734863
2024-03-04,2.9700000286102295
2024-03-05,2.940000057220459
2024-03-06,2.950000047683716
2024-03-07,2.930000066757202
2024-03-08,2.950000047683716
2024-03-11,2.9700000286102295
2024-03-12,2.859999895095825
2024-03-13,2.930000066757202
2024-03-14,2.890000104904175
2024-03-15,2.8399999141693115
2024-03-18,2.859999895095825
2024-03-19,2.8499999046325684
2024-03-20,2.9800000190734863
2024-03-21,2.9200000762939453
2024-03-22,2.990000009536743
2024-03-25,3.0799999237060547
2024-03-26,3.0899999141693115
2024-03-27,3.140000104904175
2024-03-28,3.200000047683716
2024-04-01,3.140000104904175
2024-04-02,3.1500000953674316
2024-04-03,3.319999933242798
2024-04-04,3.259999990463257
2024-04-05,3.2799999713897705
2024-04-08,3.3499999046325684
2024-04-09,3.309999942779541
2024-04-10,3.309999942779541
2024-04-11,3.3399999141693115
2024-04-12,3.2300000190734863
2024-04-15,3.1600000858306885
2024-04-16,3.0399999618530273
2024-04-17,2.9000000953674316
2024-04-18,2.8499999046325684
2024-04-19,2.809999942779541
2024-04-22,2.9000000953674316
2024-04-23,3.0
2024-04-24,2.940000057220459
2024-04-25,2.9800000190734863
2024-04-26,3.1600000858306885
2024-04-29,3.1600000858306885
2024-04-30,2.9200000762939453
2024-05-01,2.9100000858306885
2024-05-02,2.990000009536743
2024-05-03,3.1700000762939453
2024-05-06,3.259999990463257
2024-05-07,3.259999990463257
2024-05-08,3.25
2024-05-09,3.299999952316284
2024-05-10,3.2799999713897705
2024-05-13,3.3399999141693115
2024-05-14,3.2799999713897705
2024-05-15,3.319999933242798
2024-05-16,3.299999952316284
2024-05-17,3.309999942779541
2024-05-20,3.4000000953674316
2024-05-21,3.2699999809265137
2024-05-22,3.200000047683716
2024-05-23,3.1500000953674316
2024-05-24,3.140000104904175
2024-05-28,3.1500000953674316
2024-05-29,3.25
2024-05-30,3.299999952316284
2024-05-31,3.3299999237060547
2024-06-03,3.0299999713897705
2024-06-04,3.0
2024-06-05,3.0399999618530273
2024-06-06,3.0
2024-06-07,2.8499999046325684
2024-06-10,2.8499999046325684
2024-06-11,2.8399999141693115
2024-06-12,2.740000009536743
2024-06-13,2.640000104904175
2024-06-14,2.6600000858306885
2024-06-17,2.680000066757202
2024-06-18,2.799999952316284
2024-06-20,2.890000104904175
2024-06-21,2.759999990463257
2024-06-24,2.809999942779541
2024-06-25,2.690000057220459
2024-06-26,2.759999990463257
2024-06-27,2.7200000286102295
2024-06-28,2.7699999809265137
2024-07-01,2.7200000286102295
2024-07-02,2.619999885559082
2024-07-03,2.7100000381469727
2024-07-05,2.640000104904175
2024-07-08,2.700000047683716
2024-07-09,2.6600000858306885
2024-07-10,2.5999999046325684
2024-07-11,2.569999933242798
2024-07-12,2.619999885559082
2024-07-15,2.559999942779541
2024-07-16,2.609999895095825
2024-07-17,2.4800000190734863
2024-07-18,2.430000066757202
2024-07-19,2.4100000858306885
2024-07-22,2.4100000858306885
2024-07-23,2.3299999237060547
2024-07-24,2.2699999809265137
2024-07-25,2.2300000190734863
2024-07-26,2.2300000190734863
2024-07-29,2.2200000286102295
2024-07-30,2.1700000762939453
2024-07-31,2.180000066757202
2024-08-01,2.0999999046325684
2024-08-02,2.0199999809265137
2024-08-05,1.9500000476837158
2024-08-06,1.9700000286102295
2024-08-07,1.9800000190734863
2024-08-08,2.0799999237060547
2024-08-09,2.0799999237060547
2024-08-12,2.0199999809265137
2024-08-13,2.0299999713897705
2024-08-14,1.9600000381469727
2024-08-15,1.9900000095367432
2024-08-16,1.9500000476837158
2024-08-19,2.0199999809265137
2024-08-20,2.0799999237060547
2024-08-21,2.0199999809265137
2024-08-22,2.0
2024-08-23,2.0299999713897705
2024-08-26,2.0199999809265137
2024-08-27,2.0299999713897705
2024-08-28,2.0199999809265137
2024-08-29,2.0
2024-08-30,1.9900000095367432
2024-09-03,1.7899999618530273
2024-09-04,1.7699999809265137
2024-09-05,1.7699999809265137
2024-09-06,1.8300000429153442
2024-09-09,1.8600000143051147
2024-09-10,1.8700000047683716
2024-09-11,1.9199999570846558
2024-09-12,1.8300000429153442
2024-09-13,1.8600000143051147
2024-09-16,1.9600000381469727
2024-09-17,2.009999990463257
2024-09-18,2.119999885559082
2024-09-19,2.309999942779541
2024-09-20,2.1700000762939453
2024-09-23,2.200000047683716
2024-09-24,2.309999942779541
2024-09-25,2.3299999237060547
2024-09-26,2.4200000762939453
2024-09-27,2.490000009536743
2024-09-30,2.559999942779541
2024-10-01,2.609999895095825
2024-10-02,2.680000066757202
2024-10-03,2.549999952316284
2024-10-04,2.5999999046325684
2024-10-07,2.549999952316284
2024-10-08,2.5799999237060547
2024-10-09,2.509999990463257
2024-10-10,2.430000066757202
2024-10-11,2.440000057220459
2024-10-14,2.2799999713897705
2024-10-15,2.200000047683716
2024-10-16,2.2699999809265137
2024-10-17,2.380000114440918
2024-10-18,2.4200000762939453
2024-10-21,2.359999895095825
2024-10-22,2.369999885559082
2024-10-23,2.2899999618530273
2024-10-24,2.359999895095825
2024-10-25,2.130000114440918
2024-10-28,2.190000057220459
2024-10-29,2.4800000190734863
2024-10-30,2.4800000190734863
2024-10-31,2.5
2024-11-01,2.509999990463257
2024-11-04,2.450000047683716
2024-11-05,2.4600000381469727
2024-11-06,2.4700000286102295
2024-11-07,2.4100000858306885
2024-11-08,2.4000000953674316
2024-11-11,2.2300000190734863
2024-11-12,2.1600000858306885
2024-11-13,2.180000066757202
2024-11-14,2.200000047683716
2024-11-15,2.119999885559082
2024-11-18,2.119999885559082
2024-11-19,2.0
2024-11-20,2.0
2024-11-21,2.059999942779541
