Date,AQMS
2022-09-13,17.600000381469727
2022-09-14,17.0
2022-09-15,17.700000762939453
2022-09-16,18.399999618530273
2022-09-19,18.0
2022-09-20,17.0
2022-09-21,17.15999984741211
2022-09-22,16.899999618530273
2022-09-23,16.200000762939453
2022-09-26,15.699999809265137
2022-09-27,16.0
2022-09-28,16.600000381469727
2022-09-29,15.84000015258789
2022-09-30,15.100000381469727
2022-10-03,15.9399995803833
2022-10-04,16.399999618530273
2022-10-05,16.399999618530273
2022-10-06,16.600000381469727
2022-10-07,16.600000381469727
2022-10-10,16.600000381469727
2022-10-11,15.600000381469727
2022-10-12,15.399999618530273
2022-10-13,15.5600004196167
2022-10-14,15.319999694824219
2022-10-17,15.5
2022-10-18,15.539999961853027
2022-10-19,15.020000457763672
2022-10-20,15.600000381469727
2022-10-21,15.020000457763672
2022-10-24,15.279999732971191
2022-10-25,15.199999809265137
2022-10-26,15.819999694824219
2022-10-27,16.579999923706055
2022-10-28,16.5
2022-10-31,16.700000762939453
2022-11-01,17.200000762939453
2022-11-02,17.0
2022-11-03,17.399999618530273
2022-11-04,16.600000381469727
2022-11-07,15.859999656677246
2022-11-08,15.600000381469727
2022-11-09,15.0
2022-11-10,15.800000190734863
2022-11-11,16.200000762939453
2022-11-14,16.5
2022-11-15,16.200000762939453
2022-11-16,15.479999542236328
2022-11-17,15.579999923706055
2022-11-18,15.5600004196167
2022-11-21,15.119999885559082
2022-11-22,15.220000267028809
2022-11-23,15.359999656677246
2022-11-25,15.960000038146973
2022-11-28,16.15999984741211
2022-11-29,15.600000381469727
2022-11-30,14.84000015258789
2022-12-01,14.760000228881836
2022-12-02,14.880000114440918
2022-12-05,14.420000076293945
2022-12-06,14.0600004196167
2022-12-07,13.600000381469727
2022-12-08,13.600000381469727
2022-12-09,13.600000381469727
2022-12-12,13.0
2022-12-13,12.34000015258789
2022-12-14,12.479999542236328
2022-12-15,11.979999542236328
2022-12-16,10.800000190734863
2022-12-19,11.0
2022-12-20,10.119999885559082
2022-12-21,11.399999618530273
2022-12-22,12.680000305175781
2022-12-23,14.800000190734863
2022-12-27,14.84000015258789
2022-12-28,15.800000190734863
2022-12-29,19.600000381469727
2022-12-30,25.0
2023-01-03,23.0
2023-01-04,22.799999237060547
2023-01-05,22.600000381469727
2023-01-06,21.600000381469727
2023-01-09,21.200000762939453
2023-01-10,22.200000762939453
2023-01-11,24.200000762939453
2023-01-12,25.399999618530273
2023-01-13,28.799999237060547
2023-01-17,27.600000381469727
2023-01-18,30.200000762939453
2023-01-19,28.0
2023-01-20,27.100000381469727
2023-01-23,28.200000762939453
2023-01-24,27.600000381469727
2023-01-25,27.700000762939453
2023-01-26,26.799999237060547
2023-01-27,26.399999618530273
2023-01-30,24.200000762939453
2023-01-31,24.600000381469727
2023-02-01,24.0
2023-02-02,25.0
2023-02-03,25.399999618530273
2023-02-06,24.399999618530273
2023-02-07,24.0
2023-02-08,24.399999618530273
2023-02-09,24.0
2023-02-10,23.399999618530273
2023-02-13,22.0
2023-02-14,23.0
2023-02-15,23.799999237060547
2023-02-16,23.0
2023-02-17,22.600000381469727
2023-02-21,21.600000381469727
2023-02-22,23.200000762939453
2023-02-23,24.600000381469727
2023-02-24,23.200000762939453
2023-02-27,24.0
2023-02-28,23.600000381469727
2023-03-01,22.399999618530273
2023-03-02,22.399999618530273
2023-03-03,24.0
2023-03-06,22.399999618530273
2023-03-07,22.200000762939453
2023-03-08,22.600000381469727
2023-03-09,21.0
2023-03-10,21.399999618530273
2023-03-13,20.799999237060547
2023-03-14,21.200000762939453
2023-03-15,20.799999237060547
2023-03-16,21.399999618530273
2023-03-17,20.600000381469727
2023-03-20,20.200000762939453
2023-03-21,22.0
2023-03-22,20.799999237060547
2023-03-23,20.799999237060547
2023-03-24,20.200000762939453
2023-03-27,19.940000534057617
2023-03-28,20.0
2023-03-29,20.0
2023-03-30,22.0
2023-03-31,20.0
2023-04-03,20.399999618530273
2023-04-04,20.0
2023-04-05,19.399999618530273
2023-04-06,19.459999084472656
2023-04-10,22.200000762939453
2023-04-11,22.0
2023-04-12,21.200000762939453
2023-04-13,22.200000762939453
2023-04-14,22.799999237060547
2023-04-17,23.600000381469727
2023-04-18,23.100000381469727
2023-04-19,23.200000762939453
2023-04-20,23.200000762939453
2023-04-21,20.799999237060547
2023-04-24,23.0
2023-04-25,23.399999618530273
2023-04-26,22.799999237060547
2023-04-27,23.399999618530273
2023-04-28,23.0
2023-05-01,21.399999618530273
2023-05-02,20.600000381469727
2023-05-03,20.799999237060547
2023-05-04,21.399999618530273
2023-05-05,21.0
2023-05-08,22.399999618530273
2023-05-09,22.0
2023-05-10,20.799999237060547
2023-05-11,20.600000381469727
2023-05-12,20.799999237060547
2023-05-15,20.600000381469727
2023-05-16,20.600000381469727
2023-05-17,20.399999618530273
2023-05-18,20.799999237060547
2023-05-19,20.799999237060547
2023-05-22,21.799999237060547
2023-05-23,21.0
2023-05-24,21.200000762939453
2023-05-25,20.0
2023-05-26,20.600000381469727
2023-05-30,20.200000762939453
2023-05-31,20.600000381469727
2023-06-01,21.200000762939453
2023-06-02,20.200000762939453
2023-06-05,21.0
2023-06-06,21.600000381469727
2023-06-07,23.0
2023-06-08,24.0
2023-06-09,23.0
2023-06-12,23.200000762939453
2023-06-13,23.200000762939453
2023-06-14,22.0
2023-06-15,22.0
2023-06-16,22.799999237060547
2023-06-20,22.399999618530273
2023-06-21,22.200000762939453
2023-06-22,21.600000381469727
2023-06-23,22.0
2023-06-26,22.799999237060547
2023-06-27,22.600000381469727
2023-06-28,23.399999618530273
2023-06-29,24.200000762939453
2023-06-30,23.399999618530273
2023-07-03,23.200000762939453
2023-07-05,23.600000381469727
2023-07-06,22.200000762939453
2023-07-07,24.0
2023-07-10,24.799999237060547
2023-07-11,27.0
2023-07-12,30.0
2023-07-13,29.799999237060547
2023-07-14,26.899999618530273
2023-07-17,30.799999237060547
2023-07-18,33.79999923706055
2023-07-19,29.600000381469727
2023-07-20,27.799999237060547
2023-07-21,27.200000762939453
2023-07-24,27.0
2023-07-25,27.799999237060547
2023-07-26,26.200000762939453
2023-07-27,25.399999618530273
2023-07-28,26.200000762939453
2023-07-31,27.200000762939453
2023-08-01,26.799999237060547
2023-08-02,25.799999237060547
2023-08-03,25.0
2023-08-04,25.399999618530273
2023-08-07,24.0
2023-08-08,22.799999237060547
2023-08-09,22.600000381469727
2023-08-10,23.600000381469727
2023-08-11,23.399999618530273
2023-08-14,23.0
2023-08-15,22.0
2023-08-16,22.399999618530273
2023-08-17,21.399999618530273
2023-08-18,21.799999237060547
2023-08-21,21.799999237060547
2023-08-22,21.399999618530273
2023-08-23,22.0
2023-08-24,20.399999618530273
2023-08-25,20.200000762939453
2023-08-28,20.399999618530273
2023-08-29,21.399999618530273
2023-08-30,21.600000381469727
2023-08-31,22.0
2023-09-01,22.600000381469727
2023-09-05,22.0
2023-09-06,21.600000381469727
2023-09-07,21.0
2023-09-08,21.200000762939453
2023-09-11,22.399999618530273
2023-09-12,22.0
2023-09-13,22.200000762939453
2023-09-14,22.399999618530273
2023-09-15,22.200000762939453
2023-09-18,21.600000381469727
2023-09-19,22.799999237060547
2023-09-20,22.799999237060547
2023-09-21,23.0
2023-09-22,22.799999237060547
2023-09-25,23.0
2023-09-26,23.399999618530273
2023-09-27,23.0
2023-09-28,22.200000762939453
2023-09-29,22.600000381469727
2023-10-02,20.399999618530273
2023-10-03,20.0
2023-10-04,20.0
2023-10-05,20.0
2023-10-06,20.600000381469727
2023-10-09,19.299999237060547
2023-10-10,20.600000381469727
2023-10-11,19.559999465942383
2023-10-12,19.459999084472656
2023-10-13,19.399999618530273
2023-10-16,19.399999618530273
2023-10-17,19.600000381469727
2023-10-18,19.020000457763672
2023-10-19,18.440000534057617
2023-10-20,18.459999084472656
2023-10-23,17.799999237060547
2023-10-24,17.1200008392334
2023-10-25,17.18000030517578
2023-10-26,15.979999542236328
2023-10-27,15.199999809265137
2023-10-30,15.5600004196167
2023-10-31,16.459999084472656
2023-11-01,16.799999237060547
2023-11-02,18.079999923706055
2023-11-03,18.700000762939453
2023-11-06,18.520000457763672
2023-11-07,17.719999313354492
2023-11-08,19.0
2023-11-09,19.399999618530273
2023-11-10,18.200000762939453
2023-11-13,17.200000762939453
2023-11-14,17.8799991607666
2023-11-15,19.0
2023-11-16,18.0
2023-11-17,17.399999618530273
2023-11-20,18.0
2023-11-21,18.0
2023-11-22,17.799999237060547
2023-11-24,18.1200008392334
2023-11-27,17.399999618530273
2023-11-28,18.079999923706055
2023-11-29,17.600000381469727
2023-11-30,17.420000076293945
2023-12-01,17.34000015258789
2023-12-04,17.200000762939453
2023-12-05,15.899999618530273
2023-12-06,15.399999618530273
2023-12-07,15.84000015258789
2023-12-08,16.200000762939453
2023-12-11,17.440000534057617
2023-12-12,17.0
2023-12-13,18.020000457763672
2023-12-14,17.799999237060547
2023-12-15,17.739999771118164
2023-12-18,17.15999984741211
2023-12-19,17.219999313354492
2023-12-20,16.399999618530273
2023-12-21,16.079999923706055
2023-12-22,16.15999984741211
2023-12-26,16.420000076293945
2023-12-27,16.600000381469727
2023-12-28,16.399999618530273
2023-12-29,15.199999809265137
2024-01-02,15.180000305175781
2024-01-03,14.239999771118164
2024-01-04,13.819999694824219
2024-01-05,13.020000457763672
2024-01-08,13.0
2024-01-09,13.0
2024-01-10,13.0
2024-01-11,13.0
2024-01-12,12.220000267028809
2024-01-16,11.819999694824219
2024-01-17,11.380000114440918
2024-01-18,11.100000381469727
2024-01-19,11.960000038146973
2024-01-22,13.100000381469727
2024-01-23,12.65999984741211
2024-01-24,11.5600004196167
2024-01-25,11.420000076293945
2024-01-26,11.479999542236328
2024-01-29,11.9399995803833
2024-01-30,12.079999923706055
2024-01-31,12.4399995803833
2024-02-01,12.039999961853027
2024-02-02,11.84000015258789
2024-02-05,11.640000343322754
2024-02-06,12.15999984741211
2024-02-07,11.800000190734863
2024-02-08,11.5600004196167
2024-02-09,11.520000457763672
2024-02-12,11.800000190734863
2024-02-13,11.220000267028809
2024-02-14,11.640000343322754
2024-02-15,11.600000381469727
2024-02-16,11.460000038146973
2024-02-20,10.9399995803833
2024-02-21,10.520000457763672
2024-02-22,10.140000343322754
2024-02-23,9.960000038146973
2024-02-26,9.5600004196167
2024-02-27,9.600000381469727
2024-02-28,9.720000267028809
2024-02-29,9.579999923706055
2024-03-01,9.819999694824219
2024-03-04,9.600000381469727
2024-03-05,10.399999618530273
2024-03-06,10.9399995803833
2024-03-07,10.460000038146973
2024-03-08,10.260000228881836
2024-03-11,9.819999694824219
2024-03-12,9.800000190734863
2024-03-13,9.819999694824219
2024-03-14,9.779999732971191
2024-03-15,9.800000190734863
2024-03-18,9.460000038146973
2024-03-19,9.460000038146973
2024-03-20,9.5
2024-03-21,9.640000343322754
2024-03-22,9.539999961853027
2024-03-25,9.34000015258789
2024-03-26,10.640000343322754
2024-03-27,10.460000038146973
2024-03-28,10.760000228881836
2024-04-01,14.140000343322754
2024-04-02,13.260000228881836
2024-04-03,12.220000267028809
2024-04-04,12.34000015258789
2024-04-05,13.520000457763672
2024-04-08,12.300000190734863
2024-04-09,11.899999618530273
2024-04-10,11.020000457763672
2024-04-11,11.020000457763672
2024-04-12,11.100000381469727
2024-04-15,11.0
2024-04-16,10.199999809265137
2024-04-17,10.039999961853027
2024-04-18,10.020000457763672
2024-04-19,9.800000190734863
2024-04-22,9.779999732971191
2024-04-23,10.359999656677246
2024-04-24,9.640000343322754
2024-04-25,10.140000343322754
2024-04-26,9.960000038146973
2024-04-29,10.0
2024-04-30,9.380000114440918
2024-05-01,9.319999694824219
2024-05-02,9.300000190734863
2024-05-03,9.359999656677246
2024-05-06,10.020000457763672
2024-05-07,9.800000190734863
2024-05-08,9.15999984741211
2024-05-09,9.079999923706055
2024-05-10,9.020000457763672
2024-05-13,9.579999923706055
2024-05-14,9.420000076293945
2024-05-15,8.020000457763672
2024-05-16,8.739999771118164
2024-05-17,8.699999809265137
2024-05-20,8.880000114440918
2024-05-21,8.319999694824219
2024-05-22,8.0
2024-05-23,8.34000015258789
2024-05-24,8.199999809265137
2024-05-28,8.15999984741211
2024-05-29,8.0
2024-05-30,8.039999961853027
2024-05-31,7.920000076293945
2024-06-03,7.760000228881836
2024-06-04,7.599999904632568
2024-06-05,7.599999904632568
2024-06-06,7.900000095367432
2024-06-07,7.71999979019165
2024-06-10,7.679999828338623
2024-06-11,7.880000114440918
2024-06-12,7.920000076293945
2024-06-13,7.800000190734863
2024-06-14,7.619999885559082
2024-06-17,7.400000095367432
2024-06-18,7.139999866485596
2024-06-20,6.860000133514404
2024-06-21,7.0
2024-06-24,7.019999980926514
2024-06-25,6.860000133514404
2024-06-26,6.920000076293945
2024-06-27,7.0
2024-06-28,6.400000095367432
2024-07-01,6.380000114440918
2024-07-02,6.099999904632568
2024-07-03,6.21999979019165
2024-07-05,6.360000133514404
2024-07-08,7.099999904632568
2024-07-09,7.900000095367432
2024-07-10,7.139999866485596
2024-07-11,7.360000133514404
2024-07-12,7.480000019073486
2024-07-15,7.539999961853027
2024-07-16,7.440000057220459
2024-07-17,7.199999809265137
2024-07-18,7.0
2024-07-19,6.920000076293945
2024-07-22,6.920000076293945
2024-07-23,6.539999961853027
2024-07-24,6.400000095367432
2024-07-25,6.340000152587891
2024-07-26,6.360000133514404
2024-07-29,6.380000114440918
2024-07-30,6.28000020980835
2024-07-31,6.21999979019165
2024-08-01,6.21999979019165
2024-08-02,6.179999828338623
2024-08-05,5.960000038146973
2024-08-06,3.7799999713897705
2024-08-07,4.039999961853027
2024-08-08,3.859999895095825
2024-08-09,4.199999809265137
2024-08-12,4.079999923706055
2024-08-13,3.9000000953674316
2024-08-14,4.0
2024-08-15,4.840000152587891
2024-08-16,5.119999885559082
2024-08-19,4.639999866485596
2024-08-20,4.860000133514404
2024-08-21,4.960000038146973
2024-08-22,4.800000190734863
2024-08-23,4.659999847412109
2024-08-26,4.840000152587891
2024-08-27,4.71999979019165
2024-08-28,4.619999885559082
2024-08-29,4.599999904632568
2024-08-30,4.420000076293945
2024-09-03,4.099999904632568
2024-09-04,4.099999904632568
2024-09-05,4.059999942779541
2024-09-06,4.059999942779541
2024-09-09,4.239999771118164
2024-09-10,4.119999885559082
2024-09-11,4.5
2024-09-12,4.420000076293945
2024-09-13,4.460000038146973
2024-09-16,4.21999979019165
2024-09-17,4.28000020980835
2024-09-18,4.079999923706055
2024-09-19,3.9000000953674316
2024-09-20,3.8399999141693115
2024-09-23,3.819999933242798
2024-09-24,3.819999933242798
2024-09-25,3.759999990463257
2024-09-26,3.7799999713897705
2024-09-27,3.940000057220459
2024-09-30,3.740000009536743
2024-10-01,3.4800000190734863
2024-10-02,3.380000114440918
2024-10-03,3.4000000953674316
2024-10-04,3.380000114440918
2024-10-07,3.140000104904175
2024-10-08,2.859999895095825
2024-10-09,2.9200000762939453
2024-10-10,3.200000047683716
2024-10-11,3.299999952316284
2024-10-14,3.180000066757202
2024-10-15,3.0399999618530273
2024-10-16,3.119999885559082
2024-10-17,2.940000057220459
2024-10-18,3.380000114440918
2024-10-21,3.380000114440918
2024-10-22,3.259999990463257
2024-10-23,3.240000009536743
2024-10-24,2.9600000381469727
2024-10-25,3.0999999046325684
2024-10-28,3.2799999713897705
2024-10-29,3.1600000858306885
2024-10-30,2.9600000381469727
2024-10-31,3.0199999809265137
2024-11-01,2.759999990463257
2024-11-04,2.5
2024-11-05,2.4800000190734863
2024-11-06,2.2799999713897705
2024-11-07,2.2799999713897705
2024-11-08,2.309999942779541
2024-11-11,2.1500000953674316
2024-11-12,2.069999933242798
2024-11-13,1.9500000476837158
2024-11-14,1.909999966621399
2024-11-15,1.6699999570846558
2024-11-18,1.5800000429153442
2024-11-19,1.5
2024-11-20,1.440000057220459
2024-11-21,1.809999942779541
