Date,EYEN
2022-12-16,1.7300000190734863
2022-12-19,1.659999966621399
2022-12-20,1.6799999475479126
2022-12-21,1.6299999952316284
2022-12-22,1.600000023841858
2022-12-23,1.6100000143051147
2022-12-27,1.5399999618530273
2022-12-28,1.559999942779541
2022-12-29,1.559999942779541
2022-12-30,1.6299999952316284
2023-01-03,1.715000033378601
2023-01-04,1.909999966621399
2023-01-05,1.7899999618530273
2023-01-06,1.7999999523162842
2023-01-09,1.840000033378601
2023-01-10,1.8899999856948853
2023-01-11,1.8799999952316284
2023-01-12,2.200000047683716
2023-01-13,2.200000047683716
2023-01-17,2.1600000858306885
2023-01-18,2.140000104904175
2023-01-19,2.190000057220459
2023-01-20,2.1500000953674316
2023-01-23,2.130000114440918
2023-01-24,2.130000114440918
2023-01-25,2.130000114440918
2023-01-26,2.0999999046325684
2023-01-27,2.109999895095825
2023-01-30,2.2100000381469727
2023-01-31,2.359999895095825
2023-02-01,2.4600000381469727
2023-02-02,2.8399999141693115
2023-02-03,2.690000057220459
2023-02-06,2.759999990463257
2023-02-07,2.799999952316284
2023-02-08,2.819999933242798
2023-02-09,2.7200000286102295
2023-02-10,2.6500000953674316
2023-02-13,2.6500000953674316
2023-02-14,2.680000066757202
2023-02-15,2.9749999046325684
2023-02-16,2.9000000953674316
2023-02-17,2.880000114440918
2023-02-21,2.9600000381469727
2023-02-22,3.190000057220459
2023-02-23,3.130000114440918
2023-02-24,2.9700000286102295
2023-02-27,2.940000057220459
2023-02-28,2.9100000858306885
2023-03-01,3.0299999713897705
2023-03-02,3.200000047683716
2023-03-03,3.1600000858306885
2023-03-06,3.119999885559082
2023-03-07,3.009999990463257
2023-03-08,2.9700000286102295
2023-03-09,2.859999895095825
2023-03-10,2.6600000858306885
2023-03-13,2.7699999809265137
2023-03-14,2.9200000762939453
2023-03-15,2.9100000858306885
2023-03-16,2.940000057220459
2023-03-17,2.8499999046325684
2023-03-20,2.819999933242798
2023-03-21,2.819999933242798
2023-03-22,2.7300000190734863
2023-03-23,2.9800000190734863
2023-03-24,2.9800000190734863
2023-03-27,3.1500000953674316
2023-03-28,3.2200000286102295
2023-03-29,3.200000047683716
2023-03-30,3.180000066757202
2023-03-31,3.5299999713897705
2023-04-03,3.859999895095825
2023-04-04,3.759999990463257
2023-04-05,3.6500000953674316
2023-04-06,3.7100000381469727
2023-04-10,3.8499999046325684
2023-04-11,4.079999923706055
2023-04-12,4.159999847412109
2023-04-13,4.329999923706055
2023-04-14,4.650000095367432
2023-04-17,4.369999885559082
2023-04-18,4.440000057220459
2023-04-19,4.489999771118164
2023-04-20,4.599999904632568
2023-04-21,4.900000095367432
2023-04-24,4.849999904632568
2023-04-25,4.510000228881836
2023-04-26,4.619999885559082
2023-04-27,5.0
2023-04-28,5.320000171661377
2023-05-01,5.289999961853027
2023-05-02,5.610000133514404
2023-05-03,5.75
2023-05-04,5.010000228881836
2023-05-05,4.599999904632568
2023-05-08,4.420000076293945
2023-05-09,4.25
2023-05-10,4.329999923706055
2023-05-11,4.079999923706055
2023-05-12,3.4600000381469727
2023-05-15,3.2950000762939453
2023-05-16,3.390000104904175
2023-05-17,3.569999933242798
2023-05-18,3.3499999046325684
2023-05-19,3.200000047683716
2023-05-22,3.190000057220459
2023-05-23,3.069999933242798
2023-05-24,2.859999895095825
2023-05-25,2.4700000286102295
2023-05-26,2.5899999141693115
2023-05-30,2.875
2023-05-31,2.8399999141693115
2023-06-01,3.0999999046325684
2023-06-02,2.9800000190734863
2023-06-05,2.869999885559082
2023-06-06,2.8499999046325684
2023-06-07,2.8399999141693115
2023-06-08,2.8299999237060547
2023-06-09,2.809999942779541
2023-06-12,2.859999895095825
2023-06-13,2.869999885559082
2023-06-14,2.809999942779541
2023-06-15,2.640000104904175
2023-06-16,2.5399999618530273
2023-06-20,2.4800000190734863
2023-06-21,2.509999990463257
2023-06-22,2.4700000286102295
2023-06-23,2.369999885559082
2023-06-26,2.2100000381469727
2023-06-27,2.319999933242798
2023-06-28,2.369999885559082
2023-06-29,2.3299999237060547
2023-06-30,2.369999885559082
2023-07-03,2.4000000953674316
2023-07-05,2.490000009536743
2023-07-06,2.4100000858306885
2023-07-07,2.4800000190734863
2023-07-10,2.5399999618530273
2023-07-11,2.380000114440918
2023-07-12,2.4100000858306885
2023-07-13,2.5399999618530273
2023-07-14,2.430000066757202
2023-07-17,2.4800000190734863
2023-07-18,2.430000066757202
2023-07-19,2.3299999237060547
2023-07-20,2.2699999809265137
2023-07-21,2.2300000190734863
2023-07-24,2.119999885559082
2023-07-25,2.0399999618530273
2023-07-26,2.049999952316284
2023-07-27,2.059999942779541
2023-07-28,2.140000104904175
2023-07-31,2.130000114440918
2023-08-01,2.0899999141693115
2023-08-02,2.109999895095825
2023-08-03,2.109999895095825
2023-08-04,2.1500000953674316
2023-08-07,2.069999933242798
2023-08-08,2.059999942779541
2023-08-09,2.049999952316284
2023-08-10,2.0299999713897705
2023-08-11,2.0799999237060547
2023-08-14,2.0399999618530273
2023-08-15,2.0199999809265137
2023-08-16,1.8899999856948853
2023-08-17,1.8300000429153442
2023-08-18,1.8300000429153442
2023-08-21,1.840000033378601
2023-08-22,1.840000033378601
2023-08-23,1.8899999856948853
2023-08-24,1.8600000143051147
2023-08-25,1.909999966621399
2023-08-28,1.8700000047683716
2023-08-29,1.9700000286102295
2023-08-30,1.9299999475479126
2023-08-31,1.8899999856948853
2023-09-01,1.9500000476837158
2023-09-05,1.909999966621399
2023-09-06,1.8700000047683716
2023-09-07,1.850000023841858
2023-09-08,1.7599999904632568
2023-09-11,1.8300000429153442
2023-09-12,1.8300000429153442
2023-09-13,1.7699999809265137
2023-09-14,1.7200000286102295
2023-09-15,1.7400000095367432
2023-09-18,1.6399999856948853
2023-09-19,1.690000057220459
2023-09-20,1.659999966621399
2023-09-21,1.6299999952316284
2023-09-22,1.600000023841858
2023-09-25,1.5700000524520874
2023-09-26,1.6399999856948853
2023-09-27,1.7000000476837158
2023-09-28,1.7200000286102295
2023-09-29,1.659999966621399
2023-10-02,1.559999942779541
2023-10-03,1.5499999523162842
2023-10-04,1.5800000429153442
2023-10-05,1.590000033378601
2023-10-06,1.559999942779541
2023-10-09,1.5199999809265137
2023-10-10,1.5299999713897705
2023-10-11,1.4800000190734863
2023-10-12,1.440000057220459
2023-10-13,1.3799999952316284
2023-10-16,1.3799999952316284
2023-10-17,1.399999976158142
2023-10-18,1.3450000286102295
2023-10-19,1.3300000429153442
2023-10-20,1.2999999523162842
2023-10-23,1.2000000476837158
2023-10-24,1.2000000476837158
2023-10-25,1.159999966621399
2023-10-26,1.1200000047683716
2023-10-27,1.0800000429153442
2023-10-30,1.149999976158142
2023-10-31,1.2999999523162842
2023-11-01,1.409999966621399
2023-11-02,1.440000057220459
2023-11-03,1.4299999475479126
2023-11-06,1.3049999475479126
2023-11-07,1.3450000286102295
2023-11-08,1.2899999618530273
2023-11-09,1.215000033378601
2023-11-10,1.2100000381469727
2023-11-13,1.190000057220459
2023-11-14,1.25
2023-11-15,1.350000023841858
2023-11-16,1.2899999618530273
2023-11-17,1.340000033378601
2023-11-20,1.350000023841858
2023-11-21,1.3300000429153442
2023-11-22,1.350000023841858
2023-11-24,1.350000023841858
2023-11-27,1.4700000286102295
2023-11-28,1.4600000381469727
2023-11-29,1.4199999570846558
2023-11-30,1.4199999570846558
2023-12-01,1.4299999475479126
2023-12-04,1.3700000047683716
2023-12-05,1.309999942779541
2023-12-06,1.3600000143051147
2023-12-07,1.590000033378601
2023-12-08,1.8200000524520874
2023-12-11,1.7949999570846558
2023-12-12,1.7649999856948853
2023-12-13,1.7799999713897705
2023-12-14,1.7699999809265137
2023-12-15,1.7699999809265137
2023-12-18,1.7200000286102295
2023-12-19,1.7599999904632568
2023-12-20,1.6799999475479126
2023-12-21,1.6799999475479126
2023-12-22,1.7200000286102295
2023-12-26,1.9800000190734863
2023-12-27,2.0799999237060547
2023-12-28,2.0799999237060547
2023-12-29,2.0799999237060547
2024-01-02,1.9299999475479126
2024-01-03,1.8700000047683716
2024-01-04,1.8600000143051147
2024-01-05,1.8700000047683716
2024-01-08,2.0
2024-01-09,1.9700000286102295
2024-01-10,1.9299999475479126
2024-01-11,1.815000057220459
2024-01-12,1.7300000190734863
2024-01-16,1.600000023841858
2024-01-17,1.5499999523162842
2024-01-18,1.590000033378601
2024-01-19,1.5399999618530273
2024-01-22,1.6299999952316284
2024-01-23,1.649999976158142
2024-01-24,1.559999942779541
2024-01-25,1.5800000429153442
2024-01-26,1.6100000143051147
2024-01-29,1.9900000095367432
2024-01-30,1.9199999570846558
2024-01-31,1.8200000524520874
2024-02-01,1.899999976158142
2024-02-02,1.809999942779541
2024-02-05,1.75
2024-02-06,1.7899999618530273
2024-02-07,1.7649999856948853
2024-02-08,1.774999976158142
2024-02-09,1.8300000429153442
2024-02-12,1.909999966621399
2024-02-13,1.7999999523162842
2024-02-14,1.7799999713897705
2024-02-15,1.7599999904632568
2024-02-16,1.7000000476837158
2024-02-20,1.6050000190734863
2024-02-21,1.590000033378601
2024-02-22,1.6699999570846558
2024-02-23,1.690000057220459
2024-02-26,1.9800000190734863
2024-02-27,2.1600000858306885
2024-02-28,2.299999952316284
2024-02-29,2.1649999618530273
2024-03-01,2.369999885559082
2024-03-04,2.2799999713897705
2024-03-05,1.7599999904632568
2024-03-06,1.6950000524520874
2024-03-07,1.7200000286102295
2024-03-08,1.5800000429153442
2024-03-11,1.5800000429153442
2024-03-12,1.649999976158142
2024-03-13,1.7000000476837158
2024-03-14,1.6100000143051147
2024-03-15,1.590000033378601
2024-03-18,1.5299999713897705
2024-03-19,1.1749999523162842
2024-03-20,1.2200000286102295
2024-03-21,1.1799999475479126
2024-03-22,1.1399999856948853
2024-03-25,1.1799999475479126
2024-03-26,1.0099999904632568
2024-03-27,0.9860000014305115
2024-03-28,0.9860000014305115
2024-04-01,0.984000027179718
2024-04-02,0.9639999866485596
2024-04-03,0.8999999761581421
2024-04-04,0.8930000066757202
2024-04-05,0.8899999856948853
2024-04-08,0.7300000190734863
2024-04-09,0.6150000095367432
2024-04-10,0.5440000295639038
2024-04-11,0.5920000076293945
2024-04-12,0.5299999713897705
2024-04-15,0.550000011920929
2024-04-16,0.5529999732971191
2024-04-17,0.5389999747276306
2024-04-18,0.531000018119812
2024-04-19,0.5709999799728394
2024-04-22,0.5170000195503235
2024-04-23,0.5429999828338623
2024-04-24,0.5839999914169312
2024-04-25,0.7110000252723694
2024-04-26,0.628000020980835
2024-04-29,0.7120000123977661
2024-04-30,0.7509999871253967
2024-05-01,0.9150000214576721
2024-05-02,0.9369999766349792
2024-05-03,1.0099999904632568
2024-05-06,0.8740000128746033
2024-05-07,0.8140000104904175
2024-05-08,0.8650000095367432
2024-05-09,0.8050000071525574
2024-05-10,0.7710000276565552
2024-05-13,0.8159999847412109
2024-05-14,0.8259999752044678
2024-05-15,1.059999942779541
2024-05-16,0.8209999799728394
2024-05-17,0.75
2024-05-20,0.7400000095367432
2024-05-21,0.7369999885559082
2024-05-22,0.7459999918937683
2024-05-23,0.6899999976158142
2024-05-24,0.7110000252723694
2024-05-28,0.6940000057220459
2024-05-29,0.7360000014305115
2024-05-30,0.7120000123977661
2024-05-31,0.8080000281333923
2024-06-03,0.7599999904632568
2024-06-04,0.7369999885559082
2024-06-05,0.7699999809265137
2024-06-06,0.7799999713897705
2024-06-07,0.7599999904632568
2024-06-10,0.753000020980835
2024-06-11,0.6899999976158142
2024-06-12,0.6510000228881836
2024-06-13,0.621999979019165
2024-06-14,0.6309999823570251
2024-06-17,0.640999972820282
2024-06-18,0.6330000162124634
2024-06-20,0.6499999761581421
2024-06-21,0.6499999761581421
2024-06-24,0.6650000214576721
2024-06-25,0.6499999761581421
2024-06-26,0.6299999952316284
2024-06-27,0.6919999718666077
2024-06-28,0.593999981880188
2024-07-01,0.6790000200271606
2024-07-02,0.7429999709129333
2024-07-03,0.7680000066757202
2024-07-05,0.871999979019165
2024-07-08,0.878000020980835
2024-07-09,0.9139999747276306
2024-07-10,0.9390000104904175
2024-07-11,0.996999979019165
2024-07-12,1.0700000524520874
2024-07-15,1.0700000524520874
2024-07-16,1.1699999570846558
2024-07-17,1.2300000190734863
2024-07-18,1.1699999570846558
2024-07-19,1.1100000143051147
2024-07-22,1.2000000476837158
2024-07-23,1.3700000047683716
2024-07-24,1.409999966621399
2024-07-25,1.440000057220459
2024-07-26,1.440000057220459
2024-07-29,1.3700000047683716
2024-07-30,1.4199999570846558
2024-07-31,1.25
2024-08-01,1.1699999570846558
2024-08-02,1.0700000524520874
2024-08-05,1.059999942779541
2024-08-06,0.9309999942779541
2024-08-07,0.9399999976158142
2024-08-08,0.8820000290870667
2024-08-09,0.8600000143051147
2024-08-12,0.878000020980835
2024-08-13,0.7979999780654907
2024-08-14,0.7639999985694885
2024-08-15,0.7850000262260437
2024-08-16,0.8299999833106995
2024-08-19,0.8199999928474426
2024-08-20,0.6800000071525574
2024-08-21,0.4650000035762787
2024-08-22,0.5460000038146973
2024-08-23,0.5820000171661377
2024-08-26,0.5299999713897705
2024-08-27,0.5699999928474426
2024-08-28,0.5170000195503235
2024-08-29,0.5350000262260437
2024-08-30,0.550000011920929
2024-09-03,0.5230000019073486
2024-09-04,0.5389999747276306
2024-09-05,0.5130000114440918
2024-09-06,0.49399998784065247
2024-09-09,0.5649999976158142
2024-09-10,0.5849999785423279
2024-09-11,0.5630000233650208
2024-09-12,0.5419999957084656
2024-09-13,0.5370000004768372
2024-09-16,0.5339999794960022
2024-09-17,0.5080000162124634
2024-09-18,0.5
2024-09-19,0.5
2024-09-20,0.5
2024-09-23,0.4580000042915344
2024-09-24,0.453000009059906
2024-09-25,0.4659999907016754
2024-09-26,0.46299999952316284
2024-09-27,0.4950000047683716
2024-09-30,0.5170000195503235
2024-10-01,0.5049999952316284
2024-10-02,0.4830000102519989
2024-10-03,0.47099998593330383
2024-10-04,0.4830000102519989
2024-10-07,0.46700000762939453
2024-10-08,0.45100000500679016
2024-10-09,0.44999998807907104
2024-10-10,0.44200000166893005
2024-10-11,0.44600000977516174
2024-10-14,0.4569999873638153
2024-10-15,0.44999998807907104
2024-10-16,0.550000011920929
2024-10-17,0.5080000162124634
2024-10-18,0.5720000267028809
2024-10-21,0.5550000071525574
2024-10-22,0.5429999828338623
2024-10-23,0.5339999794960022
2024-10-24,0.5170000195503235
2024-10-25,0.5389999747276306
2024-10-28,0.550000011920929
2024-10-29,0.5529999732971191
2024-10-30,0.5289999842643738
2024-10-31,0.49000000953674316
2024-11-01,0.5090000033378601
2024-11-04,0.5180000066757202
2024-11-05,0.5080000162124634
2024-11-06,0.5
2024-11-07,0.4869999885559082
2024-11-08,0.48899999260902405
2024-11-11,0.46399998664855957
2024-11-12,0.5049999952316284
2024-11-13,0.40799999237060547
2024-11-14,0.3400000035762787
2024-11-15,0.10199999809265137
2024-11-18,0.11100000143051147
2024-11-19,0.11900000274181366
2024-11-20,0.09200000017881393
2024-11-21,0.10499999672174454
