Date,ALEC
2022-09-14,9.680000305175781
2022-09-15,9.8100004196167
2022-09-16,9.229999542236328
2022-09-19,9.369999885559082
2022-09-20,9.270000457763672
2022-09-21,8.920000076293945
2022-09-22,8.789999961853027
2022-09-23,8.430000305175781
2022-09-26,8.1899995803833
2022-09-27,8.489999771118164
2022-09-28,9.489999771118164
2022-09-29,9.449999809265137
2022-09-30,9.460000038146973
2022-10-03,9.319999694824219
2022-10-04,9.550000190734863
2022-10-05,9.239999771118164
2022-10-06,9.130000114440918
2022-10-07,8.680000305175781
2022-10-10,8.609999656677246
2022-10-11,8.989999771118164
2022-10-12,8.880000114440918
2022-10-13,8.90999984741211
2022-10-14,8.539999961853027
2022-10-17,9.3100004196167
2022-10-18,9.199999809265137
2022-10-19,8.899999618530273
2022-10-20,8.75
2022-10-21,8.880000114440918
2022-10-24,8.739999771118164
2022-10-25,9.029999732971191
2022-10-26,9.109999656677246
2022-10-27,8.970000267028809
2022-10-28,9.520000457763672
2022-10-31,9.199999809265137
2022-11-01,9.289999961853027
2022-11-02,9.020000457763672
2022-11-03,8.609999656677246
2022-11-04,8.279999732971191
2022-11-07,8.430000305175781
2022-11-08,8.579999923706055
2022-11-09,6.880000114440918
2022-11-10,8.229999542236328
2022-11-11,8.6899995803833
2022-11-14,8.569999694824219
2022-11-15,8.649999618530273
2022-11-16,8.489999771118164
2022-11-17,7.860000133514404
2022-11-18,7.769999980926514
2022-11-21,7.619999885559082
2022-11-22,7.849999904632568
2022-11-23,7.769999980926514
2022-11-25,7.75
2022-11-28,7.489999771118164
2022-11-29,7.519999980926514
2022-11-30,8.489999771118164
2022-12-01,8.4399995803833
2022-12-02,9.100000381469727
2022-12-05,8.65999984741211
2022-12-06,9.270000457763672
2022-12-07,9.09000015258789
2022-12-08,8.6899995803833
2022-12-09,8.640000343322754
2022-12-12,9.069999694824219
2022-12-13,9.210000038146973
2022-12-14,9.380000114440918
2022-12-15,8.84000015258789
2022-12-16,9.069999694824219
2022-12-19,8.84000015258789
2022-12-20,8.949999809265137
2022-12-21,8.789999961853027
2022-12-22,8.850000381469727
2022-12-23,8.84000015258789
2022-12-27,8.899999618530273
2022-12-28,8.8100004196167
2022-12-29,9.479999542236328
2022-12-30,9.229999542236328
2023-01-03,9.100000381469727
2023-01-04,9.300000190734863
2023-01-05,8.760000228881836
2023-01-06,8.25
2023-01-09,8.109999656677246
2023-01-10,8.319999694824219
2023-01-11,8.470000267028809
2023-01-12,8.699999809265137
2023-01-13,8.720000267028809
2023-01-17,8.359999656677246
2023-01-18,8.170000076293945
2023-01-19,8.390000343322754
2023-01-20,8.399999618530273
2023-01-23,8.4399995803833
2023-01-24,8.569999694824219
2023-01-25,8.800000190734863
2023-01-26,8.970000267028809
2023-01-27,9.15999984741211
2023-01-30,8.640000343322754
2023-01-31,8.819999694824219
2023-02-01,9.15999984741211
2023-02-02,9.5600004196167
2023-02-03,9.489999771118164
2023-02-06,9.600000381469727
2023-02-07,9.739999771118164
2023-02-08,9.359999656677246
2023-02-09,9.520000457763672
2023-02-10,9.430000305175781
2023-02-13,9.630000114440918
2023-02-14,9.510000228881836
2023-02-15,9.520000457763672
2023-02-16,9.539999961853027
2023-02-17,9.84000015258789
2023-02-21,9.09000015258789
2023-02-22,9.3100004196167
2023-02-23,9.270000457763672
2023-02-24,8.760000228881836
2023-02-27,8.720000267028809
2023-02-28,8.539999961853027
2023-03-01,8.800000190734863
2023-03-02,8.239999771118164
2023-03-03,7.889999866485596
2023-03-06,7.269999980926514
2023-03-07,7.21999979019165
2023-03-08,7.210000038146973
2023-03-09,7.159999847412109
2023-03-10,6.46999979019165
2023-03-13,6.670000076293945
2023-03-14,6.650000095367432
2023-03-15,6.449999809265137
2023-03-16,6.320000171661377
2023-03-17,6.320000171661377
2023-03-20,6.389999866485596
2023-03-21,6.150000095367432
2023-03-22,5.849999904632568
2023-03-23,5.940000057220459
2023-03-24,6.179999828338623
2023-03-27,6.309999942779541
2023-03-28,6.230000019073486
2023-03-29,6.309999942779541
2023-03-30,6.079999923706055
2023-03-31,6.190000057220459
2023-04-03,6.21999979019165
2023-04-04,6.019999980926514
2023-04-05,6.150000095367432
2023-04-06,6.239999771118164
2023-04-10,6.230000019073486
2023-04-11,6.25
2023-04-12,6.300000190734863
2023-04-13,6.590000152587891
2023-04-14,6.460000038146973
2023-04-17,6.769999980926514
2023-04-18,6.525000095367432
2023-04-19,6.539999961853027
2023-04-20,6.570000171661377
2023-04-21,6.650000095367432
2023-04-24,6.449999809265137
2023-04-25,6.46999979019165
2023-04-26,6.5
2023-04-27,6.449999809265137
2023-04-28,6.599999904632568
2023-05-01,6.679999828338623
2023-05-02,6.389999866485596
2023-05-03,6.559999942779541
2023-05-04,6.71999979019165
2023-05-05,7.409999847412109
2023-05-08,7.929999828338623
2023-05-09,7.909999847412109
2023-05-10,7.579999923706055
2023-05-11,7.360000133514404
2023-05-12,7.349999904632568
2023-05-15,7.929999828338623
2023-05-16,7.610000133514404
2023-05-17,7.619999885559082
2023-05-18,7.489999771118164
2023-05-19,7.590000152587891
2023-05-22,7.670000076293945
2023-05-23,7.75
2023-05-24,7.639999866485596
2023-05-25,7.369999885559082
2023-05-26,7.590000152587891
2023-05-30,7.340000152587891
2023-05-31,7.440000057220459
2023-06-01,6.829999923706055
2023-06-02,7.119999885559082
2023-06-05,7.190000057220459
2023-06-06,7.420000076293945
2023-06-07,7.619999885559082
2023-06-08,7.349999904632568
2023-06-09,7.28000020980835
2023-06-12,7.510000228881836
2023-06-13,7.690000057220459
2023-06-14,7.710000038146973
2023-06-15,7.619999885559082
2023-06-16,7.46999979019165
2023-06-20,7.300000190734863
2023-06-21,7.210000038146973
2023-06-22,7.309999942779541
2023-06-23,7.179999828338623
2023-06-26,6.09499979019165
2023-06-27,5.980000019073486
2023-06-28,6.21999979019165
2023-06-29,5.860000133514404
2023-06-30,6.010000228881836
2023-07-03,6.03000020980835
2023-07-05,6.130000114440918
2023-07-06,6.010000228881836
2023-07-07,6.159999847412109
2023-07-10,6.400000095367432
2023-07-11,6.380000114440918
2023-07-12,6.309999942779541
2023-07-13,6.150000095367432
2023-07-14,6.480000019073486
2023-07-17,6.590000152587891
2023-07-18,6.690000057220459
2023-07-19,6.610000133514404
2023-07-20,6.440000057220459
2023-07-21,6.679999828338623
2023-07-24,6.809999942779541
2023-07-25,6.230000019073486
2023-07-26,6.260000228881836
2023-07-27,6.184999942779541
2023-07-28,6.369999885559082
2023-07-31,6.860000133514404
2023-08-01,6.909999847412109
2023-08-02,6.599999904632568
2023-08-03,6.625
2023-08-04,8.770000457763672
2023-08-07,7.360000133514404
2023-08-08,7.420000076293945
2023-08-09,7.489999771118164
2023-08-10,7.630000114440918
2023-08-11,7.460000038146973
2023-08-14,7.5
2023-08-15,7.480000019073486
2023-08-16,7.139999866485596
2023-08-17,7.050000190734863
2023-08-18,7.170000076293945
2023-08-21,7.03000020980835
2023-08-22,6.739999771118164
2023-08-23,6.320000171661377
2023-08-24,5.894999980926514
2023-08-25,5.900000095367432
2023-08-28,5.699999809265137
2023-08-29,5.659999847412109
2023-08-30,5.650000095367432
2023-08-31,5.449999809265137
2023-09-01,5.570000171661377
2023-09-05,5.195000171661377
2023-09-06,5.255000114440918
2023-09-07,5.610000133514404
2023-09-08,5.699999809265137
2023-09-11,5.829999923706055
2023-09-12,6.03000020980835
2023-09-13,6.119999885559082
2023-09-14,6.369999885559082
2023-09-15,6.559999942779541
2023-09-18,6.130000114440918
2023-09-19,6.579999923706055
2023-09-20,6.070000171661377
2023-09-21,6.03000020980835
2023-09-22,6.880000114440918
2023-09-25,6.980000019073486
2023-09-26,6.434999942779541
2023-09-27,6.599999904632568
2023-09-28,6.690000057220459
2023-09-29,6.480000019073486
2023-10-02,6.190000057220459
2023-10-03,6.260000228881836
2023-10-04,6.090000152587891
2023-10-05,6.480000019073486
2023-10-06,6.679999828338623
2023-10-09,6.210000038146973
2023-10-10,6.309999942779541
2023-10-11,6.28000020980835
2023-10-12,5.820000171661377
2023-10-13,6.0
2023-10-16,6.090000152587891
2023-10-17,6.039999961853027
2023-10-18,5.690000057220459
2023-10-19,5.199999809265137
2023-10-20,5.289999961853027
2023-10-23,5.150000095367432
2023-10-24,5.28000020980835
2023-10-25,5.119999885559082
2023-10-26,5.28000020980835
2023-10-27,5.130000114440918
2023-10-30,5.159999847412109
2023-10-31,5.199999809265137
2023-11-01,5.460000038146973
2023-11-02,5.559999942779541
2023-11-03,5.880000114440918
2023-11-06,5.46999979019165
2023-11-07,5.75
2023-11-08,5.329999923706055
2023-11-09,4.84499979019165
2023-11-10,4.5
2023-11-13,3.7699999809265137
2023-11-14,4.300000190734863
2023-11-15,3.9700000286102295
2023-11-16,3.940000057220459
2023-11-17,4.309999942779541
2023-11-20,4.920000076293945
2023-11-21,4.78000020980835
2023-11-22,4.840000152587891
2023-11-24,5.019999980926514
2023-11-27,4.960000038146973
2023-11-28,5.159999847412109
2023-11-29,5.429999828338623
2023-11-30,5.420000076293945
2023-12-01,5.559999942779541
2023-12-04,5.619999885559082
2023-12-05,5.489999771118164
2023-12-06,5.639999866485596
2023-12-07,5.800000190734863
2023-12-08,6.119999885559082
2023-12-11,6.230000019073486
2023-12-12,6.650000095367432
2023-12-13,6.900000095367432
2023-12-14,8.0
2023-12-15,8.279999732971191
2023-12-18,8.15999984741211
2023-12-19,8.390000343322754
2023-12-20,7.880000114440918
2023-12-21,7.989999771118164
2023-12-22,8.010000228881836
2023-12-26,8.0
2023-12-27,7.949999809265137
2023-12-28,8.0
2023-12-29,7.980000019073486
2024-01-02,7.989999771118164
2024-01-03,7.690000057220459
2024-01-04,7.980000019073486
2024-01-05,7.489999771118164
2024-01-08,8.039999961853027
2024-01-09,8.079999923706055
2024-01-10,7.940000057220459
2024-01-11,7.610000133514404
2024-01-12,7.78000020980835
2024-01-16,7.639999866485596
2024-01-17,6.570000171661377
2024-01-18,5.769999980926514
2024-01-19,5.880000114440918
2024-01-22,5.949999809265137
2024-01-23,6.139999866485596
2024-01-24,6.150000095367432
2024-01-25,6.070000171661377
2024-01-26,6.039999961853027
2024-01-29,6.199999809265137
2024-01-30,5.690000057220459
2024-01-31,5.960000038146973
2024-02-01,6.110000133514404
2024-02-02,5.829999923706055
2024-02-05,5.989999771118164
2024-02-06,6.039999961853027
2024-02-07,6.400000095367432
2024-02-08,6.25
2024-02-09,6.449999809265137
2024-02-12,6.519999980926514
2024-02-13,6.039999961853027
2024-02-14,6.269999980926514
2024-02-15,6.489999771118164
2024-02-16,6.369999885559082
2024-02-20,6.340000152587891
2024-02-21,6.210000038146973
2024-02-22,6.46999979019165
2024-02-23,6.409999847412109
2024-02-26,6.480000019073486
2024-02-27,7.010000228881836
2024-02-28,6.989999771118164
2024-02-29,6.96999979019165
2024-03-01,7.409999847412109
2024-03-04,6.974999904632568
2024-03-05,6.735000133514404
2024-03-06,6.849999904632568
2024-03-07,6.579999923706055
2024-03-08,6.639999866485596
2024-03-11,6.420000076293945
2024-03-12,5.889999866485596
2024-03-13,6.210000038146973
2024-03-14,6.050000190734863
2024-03-15,6.119999885559082
2024-03-18,6.0
2024-03-19,6.199999809265137
2024-03-20,6.21999979019165
2024-03-21,6.230000019073486
2024-03-22,5.980000019073486
2024-03-25,5.96999979019165
2024-03-26,5.960000038146973
2024-03-27,6.079999923706055
2024-03-28,6.019999980926514
2024-04-01,6.159999847412109
2024-04-02,5.820000171661377
2024-04-03,5.889999866485596
2024-04-04,5.760000228881836
2024-04-05,5.840000152587891
2024-04-08,5.809999942779541
2024-04-09,6.050000190734863
2024-04-10,5.849999904632568
2024-04-11,6.230000019073486
2024-04-12,6.019999980926514
2024-04-15,5.639999866485596
2024-04-16,5.309999942779541
2024-04-17,5.070000171661377
2024-04-18,5.090000152587891
2024-04-19,5.090000152587891
2024-04-22,5.170000076293945
2024-04-23,5.340000152587891
2024-04-24,5.25
2024-04-25,4.809999942779541
2024-04-26,5.25
2024-04-29,5.260000228881836
2024-04-30,5.079999923706055
2024-05-01,5.28000020980835
2024-05-02,5.340000152587891
2024-05-03,5.389999866485596
2024-05-06,5.320000171661377
2024-05-07,5.300000190734863
2024-05-08,5.190000057220459
2024-05-09,5.199999809265137
2024-05-10,5.25
2024-05-13,5.389999866485596
2024-05-14,5.329999923706055
2024-05-15,5.650000095367432
2024-05-16,5.489999771118164
2024-05-17,5.440000057220459
2024-05-20,5.409999847412109
2024-05-21,5.389999866485596
2024-05-22,5.440000057220459
2024-05-23,5.260000228881836
2024-05-24,4.989999771118164
2024-05-28,5.130000114440918
2024-05-29,5.0
2024-05-30,4.920000076293945
2024-05-31,4.920000076293945
2024-06-03,5.03000020980835
2024-06-04,4.769999980926514
2024-06-05,4.800000190734863
2024-06-06,4.369999885559082
2024-06-07,4.360000133514404
2024-06-10,4.420000076293945
2024-06-11,4.420000076293945
2024-06-12,4.699999809265137
2024-06-13,4.929999828338623
2024-06-14,4.679999828338623
2024-06-17,4.570000171661377
2024-06-18,4.260000228881836
2024-06-20,4.190000057220459
2024-06-21,4.570000171661377
2024-06-24,4.590000152587891
2024-06-25,4.360000133514404
2024-06-26,4.320000171661377
2024-06-27,4.539999961853027
2024-06-28,4.539999961853027
2024-07-01,4.420000076293945
2024-07-02,4.340000152587891
2024-07-03,4.409999847412109
2024-07-05,4.389999866485596
2024-07-08,4.610000133514404
2024-07-09,4.769999980926514
2024-07-10,5.019999980926514
2024-07-11,5.409999847412109
2024-07-12,5.539999961853027
2024-07-15,5.730000019073486
2024-07-16,6.079999923706055
2024-07-17,5.829999923706055
2024-07-18,5.829999923706055
2024-07-19,5.829999923706055
2024-07-22,6.369999885559082
2024-07-23,6.579999923706055
2024-07-24,6.329999923706055
2024-07-25,6.489999771118164
2024-07-26,6.489999771118164
2024-07-29,6.360000133514404
2024-07-30,6.260000228881836
2024-07-31,6.0
2024-08-01,5.71999979019165
2024-08-02,5.284999847412109
2024-08-05,5.059999942779541
2024-08-06,5.059999942779541
2024-08-07,4.909999847412109
2024-08-08,5.099999904632568
2024-08-09,5.079999923706055
2024-08-12,5.105000019073486
2024-08-13,5.070000171661377
2024-08-14,4.860000133514404
2024-08-15,5.260000228881836
2024-08-16,5.139999866485596
2024-08-19,5.239999771118164
2024-08-20,5.210000038146973
2024-08-21,5.289999961853027
2024-08-22,5.070000171661377
2024-08-23,5.309999942779541
2024-08-26,5.349999904632568
2024-08-27,5.289999961853027
2024-08-28,5.210000038146973
2024-08-29,5.21999979019165
2024-08-30,5.28000020980835
2024-09-03,4.71999979019165
2024-09-04,4.619999885559082
2024-09-05,4.519999980926514
2024-09-06,4.849999904632568
2024-09-09,5.269999980926514
2024-09-10,5.769999980926514
2024-09-11,5.809999942779541
2024-09-12,5.610000133514404
2024-09-13,6.03000020980835
2024-09-16,5.679999828338623
2024-09-17,5.639999866485596
2024-09-18,5.639999866485596
2024-09-19,6.139999866485596
2024-09-20,5.75
2024-09-23,5.449999809265137
2024-09-24,5.199999809265137
2024-09-25,4.929999828338623
2024-09-26,4.809999942779541
2024-09-27,4.920000076293945
2024-09-30,4.659999847412109
2024-10-01,4.550000190734863
2024-10-02,4.5
2024-10-03,4.21999979019165
2024-10-04,4.619999885559082
2024-10-07,4.519999980926514
2024-10-08,4.630000114440918
2024-10-09,4.940000057220459
2024-10-10,4.550000190734863
2024-10-11,4.800000190734863
2024-10-14,4.900000095367432
2024-10-15,5.070000171661377
2024-10-16,5.199999809265137
2024-10-17,5.150000095367432
2024-10-18,4.989999771118164
2024-10-21,4.610000133514404
2024-10-22,4.699999809265137
2024-10-23,4.670000076293945
2024-10-24,4.599999904632568
2024-10-25,4.760000228881836
2024-10-28,5.070000171661377
2024-10-29,5.070000171661377
2024-10-30,5.099999904632568
2024-10-31,4.920000076293945
2024-11-01,5.019999980926514
2024-11-04,5.269999980926514
2024-11-05,4.994999885559082
2024-11-06,5.239999771118164
2024-11-07,5.639999866485596
2024-11-08,5.75
2024-11-11,6.059999942779541
2024-11-12,5.550000190734863
2024-11-13,5.125
2024-11-14,4.909999847412109
2024-11-15,4.065000057220459
2024-11-18,3.759999990463257
2024-11-19,3.8499999046325684
2024-11-20,3.634999990463257
2024-11-21,3.759999990463257
