Date,NKTX
2022-07-19,13.869999885559082
2022-07-20,14.4399995803833
2022-07-21,14.25
2022-07-22,13.510000228881836
2022-07-25,13.399999618530273
2022-07-26,13.0600004196167
2022-07-27,12.84000015258789
2022-07-28,13.319999694824219
2022-07-29,13.510000228881836
2022-08-01,12.460000038146973
2022-08-02,12.800000190734863
2022-08-03,13.460000038146973
2022-08-04,13.6899995803833
2022-08-05,14.890000343322754
2022-08-08,16.190000534057617
2022-08-09,15.5
2022-08-10,15.960000038146973
2022-08-11,15.600000381469727
2022-08-12,17.3700008392334
2022-08-15,18.389999389648438
2022-08-16,17.729999542236328
2022-08-17,17.280000686645508
2022-08-18,17.010000228881836
2022-08-19,16.459999084472656
2022-08-22,15.699999809265137
2022-08-23,16.020000457763672
2022-08-24,16.520000457763672
2022-08-25,16.190000534057617
2022-08-26,14.770000457763672
2022-08-29,14.8100004196167
2022-08-30,14.279999732971191
2022-08-31,14.390000343322754
2022-09-01,14.550000190734863
2022-09-02,14.239999771118164
2022-09-06,13.9399995803833
2022-09-07,14.8100004196167
2022-09-08,14.989999771118164
2022-09-09,14.609999656677246
2022-09-12,14.100000381469727
2022-09-13,13.880000114440918
2022-09-14,14.1899995803833
2022-09-15,14.489999771118164
2022-09-16,13.430000305175781
2022-09-19,12.550000190734863
2022-09-20,12.289999961853027
2022-09-21,12.5
2022-09-22,12.520000457763672
2022-09-23,12.34000015258789
2022-09-26,12.270000457763672
2022-09-27,12.619999885559082
2022-09-28,12.9399995803833
2022-09-29,12.630000114440918
2022-09-30,13.15999984741211
2022-10-03,13.149999618530273
2022-10-04,14.350000381469727
2022-10-05,14.149999618530273
2022-10-06,14.199999809265137
2022-10-07,13.319999694824219
2022-10-10,13.520000457763672
2022-10-11,13.15999984741211
2022-10-12,13.09000015258789
2022-10-13,13.579999923706055
2022-10-14,13.289999961853027
2022-10-17,13.329999923706055
2022-10-18,13.359999656677246
2022-10-19,12.619999885559082
2022-10-20,12.510000228881836
2022-10-21,12.770000457763672
2022-10-24,12.579999923706055
2022-10-25,12.550000190734863
2022-10-26,12.359999656677246
2022-10-27,12.279999732971191
2022-10-28,13.0
2022-10-31,12.609999656677246
2022-11-01,12.6899995803833
2022-11-02,12.239999771118164
2022-11-03,12.119999885559082
2022-11-04,12.020000457763672
2022-11-07,11.630000114440918
2022-11-08,11.529999732971191
2022-11-09,10.8100004196167
2022-11-10,10.5600004196167
2022-11-11,11.140000343322754
2022-11-14,11.289999961853027
2022-11-15,10.920000076293945
2022-11-16,9.819999694824219
2022-11-17,9.670000076293945
2022-11-18,9.319999694824219
2022-11-21,9.0600004196167
2022-11-22,9.109999656677246
2022-11-23,8.75
2022-11-25,8.670000076293945
2022-11-28,8.09000015258789
2022-11-29,8.09000015258789
2022-11-30,8.479999542236328
2022-12-01,8.369999885559082
2022-12-02,8.59000015258789
2022-12-05,8.149999618530273
2022-12-06,8.029999732971191
2022-12-07,7.760000228881836
2022-12-08,7.800000190734863
2022-12-09,7.440000057220459
2022-12-12,7.670000076293945
2022-12-13,7.420000076293945
2022-12-14,7.320000171661377
2022-12-15,7.090000152587891
2022-12-16,7.03000020980835
2022-12-19,6.230000019073486
2022-12-20,6.159999847412109
2022-12-21,5.880000114440918
2022-12-22,5.5
2022-12-23,5.539999961853027
2022-12-27,5.139999866485596
2022-12-28,5.260000228881836
2022-12-29,5.630000114440918
2022-12-30,5.989999771118164
2023-01-03,6.03000020980835
2023-01-04,6.300000190734863
2023-01-05,6.25
2023-01-06,5.789999961853027
2023-01-09,5.340000152587891
2023-01-10,5.210000038146973
2023-01-11,5.449999809265137
2023-01-12,5.579999923706055
2023-01-13,5.570000171661377
2023-01-17,5.369999885559082
2023-01-18,5.039999961853027
2023-01-19,4.949999809265137
2023-01-20,5.320000171661377
2023-01-23,5.070000171661377
2023-01-24,5.110000133514404
2023-01-25,5.139999866485596
2023-01-26,5.070000171661377
2023-01-27,5.039999961853027
2023-01-30,4.949999809265137
2023-01-31,5.329999923706055
2023-02-01,5.570000171661377
2023-02-02,5.800000190734863
2023-02-03,5.75
2023-02-06,5.619999885559082
2023-02-07,5.639999866485596
2023-02-08,5.570000171661377
2023-02-09,5.420000076293945
2023-02-10,5.289999961853027
2023-02-13,5.175000190734863
2023-02-14,5.150000095367432
2023-02-15,5.21999979019165
2023-02-16,5.059999942779541
2023-02-17,5.300000190734863
2023-02-21,4.860000133514404
2023-02-22,4.78000020980835
2023-02-23,4.46999979019165
2023-02-24,4.260000228881836
2023-02-27,4.260000228881836
2023-02-28,4.199999809265137
2023-03-01,4.320000171661377
2023-03-02,4.559999942779541
2023-03-03,4.809999942779541
2023-03-06,4.449999809265137
2023-03-07,4.440000057220459
2023-03-08,4.300000190734863
2023-03-09,3.990000009536743
2023-03-10,3.7799999713897705
2023-03-13,3.880000114440918
2023-03-14,3.7100000381469727
2023-03-15,3.7899999618530273
2023-03-16,3.75
2023-03-17,3.8399999141693115
2023-03-20,3.9000000953674316
2023-03-21,3.5199999809265137
2023-03-22,3.369999885559082
2023-03-23,3.369999885559082
2023-03-24,3.369999885559082
2023-03-27,3.490000009536743
2023-03-28,3.4200000762939453
2023-03-29,3.509999990463257
2023-03-30,3.4000000953674316
2023-03-31,3.549999952316284
2023-04-03,3.7699999809265137
2023-04-04,3.359999895095825
2023-04-05,3.2300000190734863
2023-04-06,3.559999942779541
2023-04-10,3.5999999046325684
2023-04-11,3.75
2023-04-12,3.7699999809265137
2023-04-13,4.300000190734863
2023-04-14,4.519999980926514
2023-04-17,4.610000133514404
2023-04-18,4.659999847412109
2023-04-19,4.829999923706055
2023-04-20,4.630000114440918
2023-04-21,4.769999980926514
2023-04-24,4.489999771118164
2023-04-25,4.539999961853027
2023-04-26,4.75
2023-04-27,4.860000133514404
2023-04-28,4.949999809265137
2023-05-01,5.170000076293945
2023-05-02,5.019999980926514
2023-05-03,4.849999904632568
2023-05-04,4.730000019073486
2023-05-05,4.630000114440918
2023-05-08,4.599999904632568
2023-05-09,4.639999866485596
2023-05-10,4.679999828338623
2023-05-11,4.46999979019165
2023-05-12,4.489999771118164
2023-05-15,4.659999847412109
2023-05-16,4.489999771118164
2023-05-17,4.480000019073486
2023-05-18,4.5
2023-05-19,4.550000190734863
2023-05-22,4.409999847412109
2023-05-23,4.510000228881836
2023-05-24,4.550000190734863
2023-05-25,4.5
2023-05-26,4.550000190734863
2023-05-30,4.630000114440918
2023-05-31,4.619999885559082
2023-06-01,4.590000152587891
2023-06-02,4.75
2023-06-05,4.880000114440918
2023-06-06,4.829999923706055
2023-06-07,4.860000133514404
2023-06-08,4.71999979019165
2023-06-09,4.639999866485596
2023-06-12,4.760000228881836
2023-06-13,4.710000038146973
2023-06-14,4.409999847412109
2023-06-15,4.949999809265137
2023-06-16,4.869999885559082
2023-06-20,4.869999885559082
2023-06-21,4.610000133514404
2023-06-22,4.570000171661377
2023-06-23,4.619999885559082
2023-06-26,4.53000020980835
2023-06-27,2.809999942779541
2023-06-28,2.4800000190734863
2023-06-29,2.325000047683716
2023-06-30,2.190000057220459
2023-07-03,2.180000066757202
2023-07-05,2.109999895095825
2023-07-06,1.965000033378601
2023-07-07,2.049999952316284
2023-07-10,2.0799999237060547
2023-07-11,2.059999942779541
2023-07-12,2.069999933242798
2023-07-13,2.065000057220459
2023-07-14,1.9900000095367432
2023-07-17,2.0199999809265137
2023-07-18,2.009999990463257
2023-07-19,2.0899999141693115
2023-07-20,2.0799999237060547
2023-07-21,2.1600000858306885
2023-07-24,2.140000104904175
2023-07-25,2.0899999141693115
2023-07-26,2.109999895095825
2023-07-27,2.0299999713897705
2023-07-28,2.1500000953674316
2023-07-31,2.2899999618530273
2023-08-01,2.259999990463257
2023-08-02,2.200000047683716
2023-08-03,2.2100000381469727
2023-08-04,2.180000066757202
2023-08-07,2.1700000762939453
2023-08-08,2.109999895095825
2023-08-09,2.0
2023-08-10,2.0299999713897705
2023-08-11,1.9900000095367432
2023-08-14,1.9900000095367432
2023-08-15,1.9800000190734863
2023-08-16,1.9600000381469727
2023-08-17,1.8899999856948853
2023-08-18,1.850000023841858
2023-08-21,1.8200000524520874
2023-08-22,1.7699999809265137
2023-08-23,1.850000023841858
2023-08-24,1.7799999713897705
2023-08-25,1.7200000286102295
2023-08-28,1.7599999904632568
2023-08-29,1.7699999809265137
2023-08-30,1.7699999809265137
2023-08-31,1.7200000286102295
2023-09-01,1.7699999809265137
2023-09-05,1.8200000524520874
2023-09-06,1.7400000095367432
2023-09-07,1.7000000476837158
2023-09-08,1.590000033378601
2023-09-11,1.7100000381469727
2023-09-12,1.649999976158142
2023-09-13,1.6299999952316284
2023-09-14,1.6399999856948853
2023-09-15,1.6299999952316284
2023-09-18,1.600000023841858
2023-09-19,1.6200000047683716
2023-09-20,1.690000057220459
2023-09-21,1.7200000286102295
2023-09-22,1.6100000143051147
2023-09-25,1.6200000047683716
2023-09-26,1.6699999570846558
2023-09-27,1.690000057220459
2023-09-28,1.5
2023-09-29,1.3899999856948853
2023-10-02,1.309999942779541
2023-10-03,1.3700000047683716
2023-10-04,1.3300000429153442
2023-10-05,1.3600000143051147
2023-10-06,1.350000023841858
2023-10-09,1.3799999952316284
2023-10-10,1.5700000524520874
2023-10-11,1.6200000047683716
2023-10-12,1.6200000047683716
2023-10-13,1.5399999618530273
2023-10-16,1.4800000190734863
2023-10-17,3.140000104904175
2023-10-18,3.0399999618530273
2023-10-19,2.359999895095825
2023-10-20,2.200000047683716
2023-10-23,1.8350000381469727
2023-10-24,1.9600000381469727
2023-10-25,1.9600000381469727
2023-10-26,2.009999990463257
2023-10-27,2.049999952316284
2023-10-30,2.0299999713897705
2023-10-31,2.0299999713897705
2023-11-01,1.909999966621399
2023-11-02,1.9299999475479126
2023-11-03,2.299999952316284
2023-11-06,2.3299999237060547
2023-11-07,2.299999952316284
2023-11-08,2.1500000953674316
2023-11-09,2.049999952316284
2023-11-10,2.0299999713897705
2023-11-13,1.909999966621399
2023-11-14,2.299999952316284
2023-11-15,2.4800000190734863
2023-11-16,2.3550000190734863
2023-11-17,2.609999895095825
2023-11-20,2.615000009536743
2023-11-21,2.5299999713897705
2023-11-22,2.5899999141693115
2023-11-24,2.619999885559082
2023-11-27,2.5299999713897705
2023-11-28,2.4600000381469727
2023-11-29,2.490000009536743
2023-11-30,2.640000104904175
2023-12-01,2.7200000286102295
2023-12-04,2.75
2023-12-05,2.740000009536743
2023-12-06,2.740000009536743
2023-12-07,2.7699999809265137
2023-12-08,2.7300000190734863
2023-12-11,2.7899999618530273
2023-12-12,2.7699999809265137
2023-12-13,2.7799999713897705
2023-12-14,2.930000066757202
2023-12-15,3.200000047683716
2023-12-18,3.119999885559082
2023-12-19,3.869999885559082
2023-12-20,3.6700000762939453
2023-12-21,3.9100000858306885
2023-12-22,4.630000114440918
2023-12-26,5.230000019073486
2023-12-27,5.369999885559082
2023-12-28,6.21999979019165
2023-12-29,6.599999904632568
2024-01-02,6.369999885559082
2024-01-03,5.590000152587891
2024-01-04,6.005000114440918
2024-01-05,6.059999942779541
2024-01-08,10.729999542236328
2024-01-09,10.199999809265137
2024-01-10,9.899999618530273
2024-01-11,9.710000038146973
2024-01-12,8.90999984741211
2024-01-16,8.6899995803833
2024-01-17,8.979999542236328
2024-01-18,8.510000228881836
2024-01-19,7.420000076293945
2024-01-22,7.880000114440918
2024-01-23,7.909999847412109
2024-01-24,8.300000190734863
2024-01-25,8.899999618530273
2024-01-26,9.170000076293945
2024-01-29,9.5
2024-01-30,9.229999542236328
2024-01-31,9.039999961853027
2024-02-01,10.609999656677246
2024-02-02,9.65999984741211
2024-02-05,9.119999885559082
2024-02-06,10.210000038146973
2024-02-07,10.15999984741211
2024-02-08,10.960000038146973
2024-02-09,11.109999656677246
2024-02-12,11.3100004196167
2024-02-13,10.46500015258789
2024-02-14,10.28499984741211
2024-02-15,10.470000267028809
2024-02-16,10.84000015258789
2024-02-20,10.319999694824219
2024-02-21,9.529999732971191
2024-02-22,9.5
2024-02-23,9.600000381469727
2024-02-26,10.34000015258789
2024-02-27,11.4399995803833
2024-02-28,10.869999885559082
2024-02-29,12.079999923706055
2024-03-01,12.84000015258789
2024-03-04,13.09000015258789
2024-03-05,13.220000267028809
2024-03-06,15.710000038146973
2024-03-07,14.880000114440918
2024-03-08,14.630000114440918
2024-03-11,14.0
2024-03-12,13.100000381469727
2024-03-13,12.899999618530273
2024-03-14,11.380000114440918
2024-03-15,12.164999961853027
2024-03-18,11.399999618530273
2024-03-19,12.220000267028809
2024-03-20,12.789999961853027
2024-03-21,12.979999542236328
2024-03-22,8.920000076293945
2024-03-25,10.489999771118164
2024-03-26,9.869999885559082
2024-03-27,11.085000038146973
2024-03-28,10.8100004196167
2024-04-01,10.819999694824219
2024-04-02,9.890000343322754
2024-04-03,9.484999656677246
2024-04-04,9.399999618530273
2024-04-05,9.390000343322754
2024-04-08,8.859999656677246
2024-04-09,8.75
2024-04-10,8.0600004196167
2024-04-11,8.800000190734863
2024-04-12,8.739999771118164
2024-04-15,8.729999542236328
2024-04-16,7.789999961853027
2024-04-17,7.860000133514404
2024-04-18,7.789999961853027
2024-04-19,7.289999961853027
2024-04-22,7.389999866485596
2024-04-23,7.559999942779541
2024-04-24,7.170000076293945
2024-04-25,6.820000171661377
2024-04-26,6.869999885559082
2024-04-29,6.920000076293945
2024-04-30,6.679999828338623
2024-05-01,7.489999771118164
2024-05-02,7.53000020980835
2024-05-03,7.400000095367432
2024-05-06,7.099999904632568
2024-05-07,6.800000190734863
2024-05-08,6.400000095367432
2024-05-09,6.300000190734863
2024-05-10,6.25
2024-05-13,6.579999923706055
2024-05-14,6.550000190734863
2024-05-15,6.880000114440918
2024-05-16,6.820000171661377
2024-05-17,6.53000020980835
2024-05-20,6.730000019073486
2024-05-21,6.53000020980835
2024-05-22,6.949999809265137
2024-05-23,6.539999961853027
2024-05-24,6.440000057220459
2024-05-28,6.46999979019165
2024-05-29,6.559999942779541
2024-05-30,6.5
2024-05-31,6.789999961853027
2024-06-03,6.829999923706055
2024-06-04,6.590000152587891
2024-06-05,7.0
2024-06-06,6.710000038146973
2024-06-07,6.599999904632568
2024-06-10,6.610000133514404
2024-06-11,6.5
2024-06-12,6.320000171661377
2024-06-13,6.230000019073486
2024-06-14,6.010000228881836
2024-06-17,5.670000076293945
2024-06-18,5.269999980926514
2024-06-20,5.295000076293945
2024-06-21,5.5
2024-06-24,5.599999904632568
2024-06-25,6.130000114440918
2024-06-26,5.96999979019165
2024-06-27,5.860000133514404
2024-06-28,5.909999847412109
2024-07-01,5.849999904632568
2024-07-02,5.260000228881836
2024-07-03,5.355000019073486
2024-07-05,5.179999828338623
2024-07-08,5.300000190734863
2024-07-09,5.71999979019165
2024-07-10,5.480000019073486
2024-07-11,6.465000152587891
2024-07-12,6.510000228881836
2024-07-15,7.019999980926514
2024-07-16,8.0
2024-07-17,7.570000171661377
2024-07-18,6.650000095367432
2024-07-19,6.210000038146973
2024-07-22,6.46999979019165
2024-07-23,6.840000152587891
2024-07-24,6.639999866485596
2024-07-25,6.909999847412109
2024-07-26,7.039999961853027
2024-07-29,6.690000057220459
2024-07-30,6.349999904632568
2024-07-31,6.429999828338623
2024-08-01,6.409999847412109
2024-08-02,5.96999979019165
2024-08-05,5.710000038146973
2024-08-06,5.480000019073486
2024-08-07,5.190000057220459
2024-08-08,5.25
2024-08-09,4.929999828338623
2024-08-12,5.070000171661377
2024-08-13,4.96999979019165
2024-08-14,5.130000114440918
2024-08-15,5.010000228881836
2024-08-16,5.070000171661377
2024-08-19,5.210000038146973
2024-08-20,5.110000133514404
2024-08-21,5.380000114440918
2024-08-22,5.150000095367432
2024-08-23,5.320000171661377
2024-08-26,5.659999847412109
2024-08-27,5.380000114440918
2024-08-28,5.239999771118164
2024-08-29,5.5
2024-08-30,5.309999942779541
2024-09-03,5.150000095367432
2024-09-04,5.389999866485596
2024-09-05,5.429999828338623
2024-09-06,5.320000171661377
2024-09-09,5.909999847412109
2024-09-10,6.510000228881836
2024-09-11,6.420000076293945
2024-09-12,5.590000152587891
2024-09-13,5.710000038146973
2024-09-16,5.650000095367432
2024-09-17,5.389999866485596
2024-09-18,5.269999980926514
2024-09-19,5.380000114440918
2024-09-20,5.210000038146973
2024-09-23,4.860000133514404
2024-09-24,4.75
2024-09-25,4.699999809265137
2024-09-26,4.579999923706055
2024-09-27,4.519999980926514
2024-09-30,4.519999980926514
2024-10-01,4.210000038146973
2024-10-02,4.170000076293945
2024-10-03,3.9000000953674316
2024-10-04,3.9200000762939453
2024-10-07,3.8399999141693115
2024-10-08,3.9000000953674316
2024-10-09,3.940000057220459
2024-10-10,3.7100000381469727
2024-10-11,3.890000104904175
2024-10-14,3.940000057220459
2024-10-15,3.9700000286102295
2024-10-16,4.340000152587891
2024-10-17,4.0
2024-10-18,4.260000228881836
2024-10-21,4.21999979019165
2024-10-22,4.159999847412109
2024-10-23,3.869999885559082
2024-10-24,3.640000104904175
2024-10-25,3.3299999237060547
2024-10-28,3.4600000381469727
2024-10-29,3.4100000858306885
2024-10-30,3.3299999237060547
2024-10-31,3.0799999237060547
2024-11-01,3.190000057220459
2024-11-04,3.2300000190734863
2024-11-05,3.25
2024-11-06,3.3499999046325684
2024-11-07,3.2699999809265137
2024-11-08,3.190000057220459
2024-11-11,3.390000104904175
2024-11-12,3.049999952316284
2024-11-13,2.9100000858306885
2024-11-14,2.700000047683716
2024-11-15,2.5299999713897705
2024-11-18,2.490000009536743
2024-11-19,2.4800000190734863
2024-11-20,2.5
2024-11-21,2.440000057220459
