Date,PIII
2022-07-08,3.8499999046325684
2022-07-11,3.690000057220459
2022-07-12,3.759999990463257
2022-07-13,3.9700000286102295
2022-07-14,4.019999980926514
2022-07-15,4.300000190734863
2022-07-18,4.210000038146973
2022-07-19,4.380000114440918
2022-07-20,4.579999923706055
2022-07-21,4.78000020980835
2022-07-22,4.630000114440918
2022-07-25,4.800000190734863
2022-07-26,4.610000133514404
2022-07-27,4.869999885559082
2022-07-28,4.909999847412109
2022-07-29,4.909999847412109
2022-08-01,5.03000020980835
2022-08-02,5.059999942779541
2022-08-03,5.289999961853027
2022-08-04,5.369999885559082
2022-08-05,5.269999980926514
2022-08-08,5.380000114440918
2022-08-09,5.349999904632568
2022-08-10,4.989999771118164
2022-08-11,5.019999980926514
2022-08-12,5.340000152587891
2022-08-15,5.610000133514404
2022-08-16,5.650000095367432
2022-08-17,5.519999980926514
2022-08-18,5.53000020980835
2022-08-19,5.449999809265137
2022-08-22,5.28000020980835
2022-08-23,5.079999923706055
2022-08-24,5.139999866485596
2022-08-25,5.159999847412109
2022-08-26,4.679999828338623
2022-08-29,4.820000171661377
2022-08-30,4.96999979019165
2022-08-31,4.920000076293945
2022-09-01,4.809999942779541
2022-09-02,4.78000020980835
2022-09-06,5.139999866485596
2022-09-07,5.710000038146973
2022-09-08,5.809999942779541
2022-09-09,5.989999771118164
2022-09-12,6.28000020980835
2022-09-13,6.300000190734863
2022-09-14,6.150000095367432
2022-09-15,5.900000095367432
2022-09-16,5.670000076293945
2022-09-19,5.75
2022-09-20,6.050000190734863
2022-09-21,5.639999866485596
2022-09-22,5.010000228881836
2022-09-23,5.210000038146973
2022-09-26,4.940000057220459
2022-09-27,4.940000057220459
2022-09-28,5.0
2022-09-29,4.739999771118164
2022-09-30,4.619999885559082
2022-10-03,4.920000076293945
2022-10-04,4.699999809265137
2022-10-05,4.960000038146973
2022-10-06,5.070000171661377
2022-10-07,4.829999923706055
2022-10-10,4.590000152587891
2022-10-11,4.619999885559082
2022-10-12,4.539999961853027
2022-10-13,4.949999809265137
2022-10-14,4.71999979019165
2022-10-17,5.119999885559082
2022-10-18,4.789999961853027
2022-10-19,5.070000171661377
2022-10-20,5.239999771118164
2022-10-21,4.860000133514404
2022-10-24,4.929999828338623
2022-10-25,5.099999904632568
2022-10-26,5.349999904632568
2022-10-27,5.099999904632568
2022-10-28,5.059999942779541
2022-10-31,4.949999809265137
2022-11-01,5.230000019073486
2022-11-02,5.099999904632568
2022-11-03,4.96999979019165
2022-11-04,4.960000038146973
2022-11-07,4.78000020980835
2022-11-08,4.789999961853027
2022-11-09,4.380000114440918
2022-11-10,5.119999885559082
2022-11-11,5.429999828338623
2022-11-14,4.929999828338623
2022-11-15,4.789999961853027
2022-11-16,4.670000076293945
2022-11-17,4.539999961853027
2022-11-18,4.360000133514404
2022-11-21,5.110000133514404
2022-11-22,5.090000152587891
2022-11-23,5.349999904632568
2022-11-25,5.400000095367432
2022-11-28,4.619999885559082
2022-11-29,4.690000057220459
2022-11-30,4.78000020980835
2022-12-01,4.860000133514404
2022-12-02,4.675000190734863
2022-12-05,4.46999979019165
2022-12-06,4.349999904632568
2022-12-07,4.210000038146973
2022-12-08,3.8399999141693115
2022-12-09,3.809999942779541
2022-12-12,3.700000047683716
2022-12-13,3.569999933242798
2022-12-14,3.609999895095825
2022-12-15,3.2699999809265137
2022-12-16,3.0399999618530273
2022-12-19,2.9000000953674316
2022-12-20,2.549999952316284
2022-12-21,2.2799999713897705
2022-12-22,2.180000066757202
2022-12-23,2.0299999713897705
2022-12-27,1.7300000190734863
2022-12-28,1.6699999570846558
2022-12-29,1.75
2022-12-30,1.840000033378601
2023-01-03,1.8600000143051147
2023-01-04,1.8300000429153442
2023-01-05,1.7100000381469727
2023-01-06,1.659999966621399
2023-01-09,1.5399999618530273
2023-01-10,1.5199999809265137
2023-01-11,1.4600000381469727
2023-01-12,1.7300000190734863
2023-01-13,1.7000000476837158
2023-01-17,1.6799999475479126
2023-01-18,1.565000057220459
2023-01-19,1.559999942779541
2023-01-20,1.4299999475479126
2023-01-23,1.4299999475479126
2023-01-24,1.350000023841858
2023-01-25,1.3300000429153442
2023-01-26,1.2999999523162842
2023-01-27,1.309999942779541
2023-01-30,1.2699999809265137
2023-01-31,1.2899999618530273
2023-02-01,1.2999999523162842
2023-02-02,1.3200000524520874
2023-02-03,1.2799999713897705
2023-02-06,1.2300000190734863
2023-02-07,1.25
2023-02-08,1.2400000095367432
2023-02-09,1.125
2023-02-10,1.0800000429153442
2023-02-13,1.059999942779541
2023-02-14,1.0199999809265137
2023-02-15,1.0299999713897705
2023-02-16,1.0199999809265137
2023-02-17,1.0399999618530273
2023-02-21,1.0399999618530273
2023-02-22,1.090000033378601
2023-02-23,1.1399999856948853
2023-02-24,1.100000023841858
2023-02-27,1.2100000381469727
2023-02-28,1.2000000476837158
2023-03-01,1.1200000047683716
2023-03-02,1.100000023841858
2023-03-03,1.100000023841858
2023-03-06,1.090000033378601
2023-03-07,1.1200000047683716
2023-03-08,1.0700000524520874
2023-03-09,1.0399999618530273
2023-03-10,0.9789999723434448
2023-03-13,0.9409999847412109
2023-03-14,0.8849999904632568
2023-03-15,0.8299999833106995
2023-03-16,0.7839999794960022
2023-03-17,0.7929999828338623
2023-03-20,0.7110000252723694
2023-03-21,0.7699999809265137
2023-03-22,0.8100000023841858
2023-03-23,0.8460000157356262
2023-03-24,0.8610000014305115
2023-03-27,1.059999942779541
2023-03-28,1.0099999904632568
2023-03-29,1.090000033378601
2023-03-30,1.100000023841858
2023-03-31,1.059999942779541
2023-04-03,1.034999966621399
2023-04-04,0.9850000143051147
2023-04-05,0.9599999785423279
2023-04-06,1.0
2023-04-10,1.0199999809265137
2023-04-11,1.1100000143051147
2023-04-12,1.1399999856948853
2023-04-13,1.2000000476837158
2023-04-14,1.2300000190734863
2023-04-17,1.1299999952316284
2023-04-18,1.159999966621399
2023-04-19,1.2100000381469727
2023-04-20,1.190000057220459
2023-04-21,1.1299999952316284
2023-04-24,1.100000023841858
2023-04-25,1.190000057220459
2023-04-26,1.149999976158142
2023-04-27,1.2300000190734863
2023-04-28,1.2699999809265137
2023-05-01,1.3899999856948853
2023-05-02,1.659999966621399
2023-05-03,2.1500000953674316
2023-05-04,1.690000057220459
2023-05-05,1.8200000524520874
2023-05-08,1.9299999475479126
2023-05-09,2.0399999618530273
2023-05-10,2.2200000286102295
2023-05-11,2.309999942779541
2023-05-12,2.630000114440918
2023-05-15,3.0299999713897705
2023-05-16,3.2100000381469727
2023-05-17,3.390000104904175
2023-05-18,3.190000057220459
2023-05-19,3.8499999046325684
2023-05-22,4.079999923706055
2023-05-23,3.859999895095825
2023-05-24,4.03000020980835
2023-05-25,3.799999952316284
2023-05-26,3.4700000286102295
2023-05-30,4.21999979019165
2023-05-31,4.050000190734863
2023-06-01,4.119999885559082
2023-06-02,4.739999771118164
2023-06-05,5.239999771118164
2023-06-06,5.090000152587891
2023-06-07,5.0
2023-06-08,4.590000152587891
2023-06-09,4.460000038146973
2023-06-12,4.380000114440918
2023-06-13,4.230000019073486
2023-06-14,4.099999904632568
2023-06-15,4.0
2023-06-16,3.9000000953674316
2023-06-20,4.199999809265137
2023-06-21,4.400000095367432
2023-06-22,3.6700000762939453
2023-06-23,3.359999895095825
2023-06-26,3.5299999713897705
2023-06-27,3.369999885559082
2023-06-28,3.299999952316284
2023-06-29,3.2699999809265137
2023-06-30,2.990000009536743
2023-07-03,2.994999885559082
2023-07-05,2.7699999809265137
2023-07-06,2.6500000953674316
2023-07-07,2.7100000381469727
2023-07-10,2.890000104904175
2023-07-11,2.8299999237060547
2023-07-12,2.680000066757202
2023-07-13,2.700000047683716
2023-07-14,2.5999999046325684
2023-07-17,2.5899999141693115
2023-07-18,2.5299999713897705
2023-07-19,2.430000066757202
2023-07-20,2.4000000953674316
2023-07-21,2.369999885559082
2023-07-24,2.3399999141693115
2023-07-25,2.390000104904175
2023-07-26,2.2300000190734863
2023-07-27,2.075000047683716
2023-07-28,2.1649999618530273
2023-07-31,2.2200000286102295
2023-08-01,2.2100000381469727
2023-08-02,2.0899999141693115
2023-08-03,2.1600000858306885
2023-08-04,2.2200000286102295
2023-08-07,2.140000104904175
2023-08-08,2.240000009536743
2023-08-09,2.190000057220459
2023-08-10,2.2200000286102295
2023-08-11,1.9800000190734863
2023-08-14,1.850000023841858
2023-08-15,1.684999942779541
2023-08-16,1.7100000381469727
2023-08-17,1.659999966621399
2023-08-18,1.659999966621399
2023-08-21,1.6100000143051147
2023-08-22,1.559999942779541
2023-08-23,1.559999942779541
2023-08-24,1.4049999713897705
2023-08-25,1.3899999856948853
2023-08-28,1.409999966621399
2023-08-29,1.7400000095367432
2023-08-30,1.9700000286102295
2023-08-31,1.9800000190734863
2023-09-01,2.119999885559082
2023-09-05,1.9700000286102295
2023-09-06,2.109999895095825
2023-09-07,2.0399999618530273
2023-09-08,2.109999895095825
2023-09-11,2.369999885559082
2023-09-12,2.7899999618530273
2023-09-13,2.5199999809265137
2023-09-14,2.4200000762939453
2023-09-15,2.069999933242798
2023-09-18,1.6799999475479126
2023-09-19,1.6799999475479126
2023-09-20,1.590000033378601
2023-09-21,1.5299999713897705
2023-09-22,1.5199999809265137
2023-09-25,1.3049999475479126
2023-09-26,1.440000057220459
2023-09-27,1.4450000524520874
2023-09-28,1.3799999952316284
2023-09-29,1.4700000286102295
2023-10-02,1.7400000095367432
2023-10-03,1.7050000429153442
2023-10-04,1.899999976158142
2023-10-05,1.8700000047683716
2023-10-06,1.8700000047683716
2023-10-09,1.7599999904632568
2023-10-10,1.8250000476837158
2023-10-11,1.6799999475479126
2023-10-12,1.5549999475479126
2023-10-13,1.590000033378601
2023-10-16,1.590000033378601
2023-10-17,1.5800000429153442
2023-10-18,1.5199999809265137
2023-10-19,1.4800000190734863
2023-10-20,1.559999942779541
2023-10-23,1.5700000524520874
2023-10-24,1.5199999809265137
2023-10-25,1.4600000381469727
2023-10-26,1.3899999856948853
2023-10-27,1.440000057220459
2023-10-30,1.4299999475479126
2023-10-31,1.4299999475479126
2023-11-01,1.440000057220459
2023-11-02,1.440000057220459
2023-11-03,1.5299999713897705
2023-11-06,1.5299999713897705
2023-11-07,1.4199999570846558
2023-11-08,1.309999942779541
2023-11-09,1.3899999856948853
2023-11-10,1.350000023841858
2023-11-13,1.2949999570846558
2023-11-14,1.2100000381469727
2023-11-15,1.309999942779541
2023-11-16,1.184999942779541
2023-11-17,1.2100000381469727
2023-11-20,1.190000057220459
2023-11-21,1.1399999856948853
2023-11-22,1.1399999856948853
2023-11-24,1.1699999570846558
2023-11-27,1.190000057220459
2023-11-28,1.2000000476837158
2023-11-29,1.2100000381469727
2023-11-30,1.2000000476837158
2023-12-01,1.1799999475479126
2023-12-04,1.2699999809265137
2023-12-05,1.159999966621399
2023-12-06,1.149999976158142
2023-12-07,1.159999966621399
2023-12-08,1.149999976158142
2023-12-11,1.1200000047683716
2023-12-12,1.1100000143051147
2023-12-13,1.0449999570846558
2023-12-14,1.0700000524520874
2023-12-15,1.0299999713897705
2023-12-18,1.0499999523162842
2023-12-19,1.159999966621399
2023-12-20,1.159999966621399
2023-12-21,1.1799999475479126
2023-12-22,1.190000057220459
2023-12-26,1.4700000286102295
2023-12-27,1.7400000095367432
2023-12-28,1.5299999713897705
2023-12-29,1.409999966621399
2024-01-02,1.309999942779541
2024-01-03,1.274999976158142
2024-01-04,1.2799999713897705
2024-01-05,1.2899999618530273
2024-01-08,1.340000033378601
2024-01-09,1.350000023841858
2024-01-10,1.4049999713897705
2024-01-11,1.309999942779541
2024-01-12,1.309999942779541
2024-01-16,1.2400000095367432
2024-01-17,1.149999976158142
2024-01-18,1.190000057220459
2024-01-19,1.2100000381469727
2024-01-22,1.190000057220459
2024-01-23,1.149999976158142
2024-01-24,1.1200000047683716
2024-01-25,1.1100000143051147
2024-01-26,1.1100000143051147
2024-01-29,1.2100000381469727
2024-01-30,1.2100000381469727
2024-01-31,1.2100000381469727
2024-02-01,1.2100000381469727
2024-02-02,1.1799999475479126
2024-02-05,1.090000033378601
2024-02-06,1.100000023841858
2024-02-07,1.090000033378601
2024-02-08,1.090000033378601
2024-02-09,1.100000023841858
2024-02-12,1.059999942779541
2024-02-13,1.0700000524520874
2024-02-14,1.0750000476837158
2024-02-15,1.0950000286102295
2024-02-16,1.0399999618530273
2024-02-20,1.0499999523162842
2024-02-21,1.0499999523162842
2024-02-22,1.0299999713897705
2024-02-23,1.0299999713897705
2024-02-26,1.0800000429153442
2024-02-27,1.090000033378601
2024-02-28,1.0499999523162842
2024-02-29,1.0399999618530273
2024-03-01,1.0499999523162842
2024-03-04,1.100000023841858
2024-03-05,1.159999966621399
2024-03-06,1.0800000429153442
2024-03-07,1.1399999856948853
2024-03-08,1.100000023841858
2024-03-11,1.0399999618530273
2024-03-12,1.0199999809265137
2024-03-13,0.8100000023841858
2024-03-14,0.7070000171661377
2024-03-15,1.0199999809265137
2024-03-18,0.9670000076293945
2024-03-19,0.9800000190734863
2024-03-20,0.925000011920929
2024-03-21,1.0700000524520874
2024-03-22,0.9890000224113464
2024-03-25,1.0199999809265137
2024-03-26,0.921999990940094
2024-03-27,1.0199999809265137
2024-03-28,1.0299999713897705
2024-04-01,0.8849999904632568
2024-04-02,0.7919999957084656
2024-04-03,0.7900000214576721
2024-04-04,0.8190000057220459
2024-04-05,0.8069999814033508
2024-04-08,0.7860000133514404
2024-04-09,0.7089999914169312
2024-04-10,0.6309999823570251
2024-04-11,0.5950000286102295
2024-04-12,0.5849999785423279
2024-04-15,0.49300000071525574
2024-04-16,0.47200000286102295
2024-04-17,0.5
2024-04-18,0.5009999871253967
2024-04-19,0.5059999823570251
2024-04-22,0.5220000147819519
2024-04-23,0.5130000114440918
2024-04-24,0.5
2024-04-25,0.47999998927116394
2024-04-26,0.44600000977516174
2024-04-29,0.46799999475479126
2024-04-30,0.5370000004768372
2024-05-01,0.578000009059906
2024-05-02,0.6000000238418579
2024-05-03,0.6399999856948853
2024-05-06,0.7250000238418579
2024-05-07,0.7139999866485596
2024-05-08,0.7459999918937683
2024-05-09,0.7319999933242798
2024-05-10,0.671999990940094
2024-05-13,0.6299999952316284
2024-05-14,0.6700000166893005
2024-05-15,0.6140000224113464
2024-05-16,0.6000000238418579
2024-05-17,0.6050000190734863
2024-05-20,0.546999990940094
2024-05-21,0.5320000052452087
2024-05-22,0.5019999742507935
2024-05-23,0.6000000238418579
2024-05-24,0.5899999737739563
2024-05-28,0.5400000214576721
2024-05-29,0.5450000166893005
2024-05-30,0.4869999885559082
2024-05-31,0.5019999742507935
2024-06-03,0.4970000088214874
2024-06-04,0.5199999809265137
2024-06-05,0.5820000171661377
2024-06-06,0.5460000038146973
2024-06-07,0.5600000023841858
2024-06-10,0.6399999856948853
2024-06-11,0.6200000047683716
2024-06-12,0.6359999775886536
2024-06-13,0.6069999933242798
2024-06-14,0.6240000128746033
2024-06-17,0.6399999856948853
2024-06-18,0.6150000095367432
2024-06-20,0.6010000109672546
2024-06-21,0.5619999766349792
2024-06-24,0.5699999928474426
2024-06-25,0.5550000071525574
2024-06-26,0.5299999713897705
2024-06-27,0.5659999847412109
2024-06-28,0.44999998807907104
2024-07-01,0.49000000953674316
2024-07-02,0.48500001430511475
2024-07-03,0.4970000088214874
2024-07-05,0.5
2024-07-08,0.5
2024-07-09,0.5
2024-07-10,0.4950000047683716
2024-07-11,0.5109999775886536
2024-07-12,0.5389999747276306
2024-07-15,0.5550000071525574
2024-07-16,0.578000009059906
2024-07-17,0.5849999785423279
2024-07-18,0.5559999942779541
2024-07-19,0.5519999861717224
2024-07-22,0.5830000042915344
2024-07-23,0.5870000123977661
2024-07-24,0.5899999737739563
2024-07-25,0.6100000143051147
2024-07-26,0.6200000047683716
2024-07-29,0.6259999871253967
2024-07-30,0.6200000047683716
2024-07-31,0.6299999952316284
2024-08-01,0.6100000143051147
2024-08-02,0.6000000238418579
2024-08-05,0.6000000238418579
2024-08-06,0.6060000061988831
2024-08-07,0.6159999966621399
2024-08-08,0.5910000205039978
2024-08-09,0.6069999933242798
2024-08-12,0.5529999732971191
2024-08-13,0.6029999852180481
2024-08-14,0.5899999737739563
2024-08-15,0.5879999995231628
2024-08-16,0.5989999771118164
2024-08-19,0.5550000071525574
2024-08-20,0.5299999713897705
2024-08-21,0.5239999890327454
2024-08-22,0.49300000071525574
2024-08-23,0.4970000088214874
2024-08-26,0.5049999952316284
2024-08-27,0.5049999952316284
2024-08-28,0.4699999988079071
2024-08-29,0.5040000081062317
2024-08-30,0.5049999952316284
2024-09-03,0.46000000834465027
2024-09-04,0.4650000035762787
2024-09-05,0.47600001096725464
2024-09-06,0.46000000834465027
2024-09-09,0.5189999938011169
2024-09-10,0.5019999742507935
2024-09-11,0.5450000166893005
2024-09-12,0.5
2024-09-13,0.49300000071525574
2024-09-16,0.49900001287460327
2024-09-17,0.4860000014305115
2024-09-18,0.46000000834465027
2024-09-19,0.44600000977516174
2024-09-20,0.4300000071525574
2024-09-23,0.3889999985694885
2024-09-24,0.38999998569488525
2024-09-25,0.3869999945163727
2024-09-26,0.38199999928474426
2024-09-27,0.3919999897480011
2024-09-30,0.38600000739097595
2024-10-01,0.3889999985694885
2024-10-02,0.3889999985694885
2024-10-03,0.37599998712539673
2024-10-04,0.3779999911785126
2024-10-07,0.37700000405311584
2024-10-08,0.3619999885559082
2024-10-09,0.32499998807907104
2024-10-10,0.31200000643730164
2024-10-11,0.3100000023841858
2024-10-14,0.3160000145435333
2024-10-15,0.34200000762939453
2024-10-16,0.3700000047683716
2024-10-17,0.4790000021457672
2024-10-18,0.45399999618530273
2024-10-21,0.42800000309944153
2024-10-22,0.4399999976158142
2024-10-23,0.47699999809265137
2024-10-24,0.4390000104904175
2024-10-25,0.4059999883174896
2024-10-28,0.3919999897480011
2024-10-29,0.3869999945163727
2024-10-30,0.375
2024-10-31,0.35899999737739563
2024-11-01,0.36800000071525574
2024-11-04,0.3569999933242798
2024-11-05,0.35100001096725464
2024-11-06,0.3700000047683716
2024-11-07,0.3720000088214874
2024-11-08,0.375
2024-11-11,0.3959999978542328
2024-11-12,0.38999998569488525
2024-11-13,0.25
2024-11-14,0.20900000631809235
2024-11-15,0.2290000021457672
2024-11-18,0.21199999749660492
2024-11-19,0.210999995470047
2024-11-20,0.20399999618530273
2024-11-21,0.2150000035762787
