Date,ACB
2023-04-11,6.539999961853027
2023-04-12,6.510000228881836
2023-04-13,6.579999923706055
2023-04-14,6.409999847412109
2023-04-17,6.489999771118164
2023-04-18,6.409999847412109
2023-04-19,6.380000114440918
2023-04-20,6.110000133514404
2023-04-21,6.179999828338623
2023-04-24,5.96999979019165
2023-04-25,5.639999866485596
2023-04-26,5.699999809265137
2023-04-27,5.949999809265137
2023-04-28,6.0
2023-05-01,6.039999961853027
2023-05-02,5.940000057220459
2023-05-03,6.03000020980835
2023-05-04,6.099999904632568
2023-05-05,6.559999942779541
2023-05-08,6.5
2023-05-09,6.210000038146973
2023-05-10,6.190000057220459
2023-05-11,5.860000133514404
2023-05-12,5.599999904632568
2023-05-15,5.849999904632568
2023-05-16,5.71999979019165
2023-05-17,6.050000190734863
2023-05-18,6.300000190734863
2023-05-19,6.679999828338623
2023-05-22,6.659999847412109
2023-05-23,6.159999847412109
2023-05-24,5.940000057220459
2023-05-25,5.599999904632568
2023-05-26,5.400000095367432
2023-05-30,5.289999961853027
2023-05-31,5.090000152587891
2023-06-01,5.039999961853027
2023-06-02,5.150000095367432
2023-06-05,5.139999866485596
2023-06-06,5.400000095367432
2023-06-07,5.360000133514404
2023-06-08,5.230000019073486
2023-06-09,5.300000190734863
2023-06-12,5.590000152587891
2023-06-13,5.860000133514404
2023-06-14,5.400000095367432
2023-06-15,5.320000171661377
2023-06-16,5.400000095367432
2023-06-20,5.599999904632568
2023-06-21,5.619999885559082
2023-06-22,6.170000076293945
2023-06-23,5.510000228881836
2023-06-26,5.400000095367432
2023-06-27,5.329999923706055
2023-06-28,5.28000020980835
2023-06-29,5.360000133514404
2023-06-30,5.349999904632568
2023-07-03,5.800000190734863
2023-07-05,5.539999961853027
2023-07-06,5.369999885559082
2023-07-07,5.539999961853027
2023-07-10,5.570000171661377
2023-07-11,5.800000190734863
2023-07-12,5.610000133514404
2023-07-13,5.679999828338623
2023-07-14,5.340000152587891
2023-07-17,5.300000190734863
2023-07-18,5.260000228881836
2023-07-19,5.320000171661377
2023-07-20,5.25
2023-07-21,5.050000190734863
2023-07-24,4.989999771118164
2023-07-25,4.929999828338623
2023-07-26,4.929999828338623
2023-07-27,4.929999828338623
2023-07-28,5.320000171661377
2023-07-31,5.630000114440918
2023-08-01,5.769999980926514
2023-08-02,5.510000228881836
2023-08-03,5.599999904632568
2023-08-04,5.46999979019165
2023-08-07,5.429999828338623
2023-08-08,5.539999961853027
2023-08-09,5.28000020980835
2023-08-10,5.300000190734863
2023-08-11,5.320000171661377
2023-08-14,5.380000114440918
2023-08-15,5.230000019073486
2023-08-16,5.0
2023-08-17,5.150000095367432
2023-08-18,5.099999904632568
2023-08-21,4.980000019073486
2023-08-22,4.900000095367432
2023-08-23,4.800000190734863
2023-08-24,4.599999904632568
2023-08-25,4.429999828338623
2023-08-28,4.400000095367432
2023-08-29,4.449999809265137
2023-08-30,4.650000095367432
2023-08-31,4.800000190734863
2023-09-01,4.71999979019165
2023-09-05,4.849999904632568
2023-09-06,4.739999771118164
2023-09-07,4.610000133514404
2023-09-08,5.289999961853027
2023-09-11,9.109999656677246
2023-09-12,9.600000381469727
2023-09-13,8.0
2023-09-14,8.430000305175781
2023-09-15,9.829999923706055
2023-09-18,8.630000114440918
2023-09-19,8.619999885559082
2023-09-20,8.0
2023-09-21,7.380000114440918
2023-09-22,7.510000228881836
2023-09-25,7.429999828338623
2023-09-26,7.03000020980835
2023-09-27,6.670000076293945
2023-09-28,5.96999979019165
2023-09-29,5.849999904632568
2023-10-02,5.599999904632568
2023-10-03,5.369999885559082
2023-10-04,5.53000020980835
2023-10-05,5.670000076293945
2023-10-06,5.670000076293945
2023-10-09,5.349999904632568
2023-10-10,5.46999979019165
2023-10-11,5.300000190734863
2023-10-12,5.019999980926514
2023-10-13,5.039999961853027
2023-10-16,5.159999847412109
2023-10-17,5.190000057220459
2023-10-18,4.800000190734863
2023-10-19,4.599999904632568
2023-10-20,4.460000038146973
2023-10-23,4.239999771118164
2023-10-24,4.699999809265137
2023-10-25,4.260000228881836
2023-10-26,4.210000038146973
2023-10-27,4.360000133514404
2023-10-30,4.380000114440918
2023-10-31,4.409999847412109
2023-11-01,4.53000020980835
2023-11-02,4.659999847412109
2023-11-03,4.900000095367432
2023-11-06,4.71999979019165
2023-11-07,4.75
2023-11-08,4.690000057220459
2023-11-09,4.449999809265137
2023-11-10,4.699999809265137
2023-11-13,4.710000038146973
2023-11-14,4.659999847412109
2023-11-15,4.650000095367432
2023-11-16,4.650000095367432
2023-11-17,4.619999885559082
2023-11-20,4.769999980926514
2023-11-21,4.659999847412109
2023-11-22,4.639999866485596
2023-11-24,4.78000020980835
2023-11-27,4.659999847412109
2023-11-28,4.659999847412109
2023-11-29,4.570000171661377
2023-11-30,4.599999904632568
2023-12-01,4.679999828338623
2023-12-04,5.199999809265137
2023-12-05,4.800000190734863
2023-12-06,4.929999828338623
2023-12-07,4.909999847412109
2023-12-08,5.179999828338623
2023-12-11,4.920000076293945
2023-12-12,4.699999809265137
2023-12-13,4.800000190734863
2023-12-14,4.889999866485596
2023-12-15,4.800000190734863
2023-12-18,4.659999847412109
2023-12-19,4.739999771118164
2023-12-20,4.659999847412109
2023-12-21,4.679999828338623
2023-12-22,4.829999923706055
2023-12-26,5.0
2023-12-27,4.949999809265137
2023-12-28,4.909999847412109
2023-12-29,4.760000228881836
2024-01-02,4.75
2024-01-03,4.760000228881836
2024-01-04,4.75
2024-01-05,4.75
2024-01-08,4.769999980926514
2024-01-09,4.630000114440918
2024-01-10,4.579999923706055
2024-01-11,4.5
2024-01-12,4.579999923706055
2024-01-16,4.550000190734863
2024-01-17,4.440000057220459
2024-01-18,4.099999904632568
2024-01-19,4.110000133514404
2024-01-22,4.199999809265137
2024-01-23,4.119999885559082
2024-01-24,3.859999895095825
2024-01-25,4.050000190734863
2024-01-26,3.990000009536743
2024-01-29,4.090000152587891
2024-01-30,3.9600000381469727
2024-01-31,3.799999952316284
2024-02-01,3.990000009536743
2024-02-02,3.880000114440918
2024-02-05,3.799999952316284
2024-02-06,4.0
2024-02-07,3.9600000381469727
2024-02-08,4.079999923706055
2024-02-09,4.340000152587891
2024-02-12,4.0
2024-02-13,3.9200000762939453
2024-02-14,3.990000009536743
2024-02-15,3.9000000953674316
2024-02-16,3.930000066757202
2024-02-20,3.4700000286102295
2024-02-21,3.4000000953674316
2024-02-22,3.240000009536743
2024-02-23,3.259999990463257
2024-02-26,3.2300000190734863
2024-02-27,3.309999942779541
2024-02-28,3.2300000190734863
2024-02-29,3.140000104904175
2024-03-01,3.1700000762939453
2024-03-04,3.0299999713897705
2024-03-05,2.9000000953674316
2024-03-06,2.9800000190734863
2024-03-07,3.059999942779541
2024-03-08,3.180000066757202
2024-03-11,3.0199999809265137
2024-03-12,2.9200000762939453
2024-03-13,2.9700000286102295
2024-03-14,2.890000104904175
2024-03-15,3.180000066757202
2024-03-18,3.700000047683716
2024-03-19,3.640000104904175
2024-03-20,3.8399999141693115
2024-03-21,3.8399999141693115
2024-03-22,4.860000133514404
2024-03-25,4.139999866485596
2024-03-26,4.210000038146973
2024-03-27,4.75
2024-03-28,4.389999866485596
2024-04-01,4.309999942779541
2024-04-02,5.005000114440918
2024-04-03,7.210000038146973
2024-04-04,7.059999942779541
2024-04-05,6.630000114440918
2024-04-08,7.010000228881836
2024-04-09,6.355000019073486
2024-04-10,6.760000228881836
2024-04-11,6.829999923706055
2024-04-12,6.599999904632568
2024-04-15,6.28000020980835
2024-04-16,5.900000095367432
2024-04-17,5.789999961853027
2024-04-18,6.534999847412109
2024-04-19,6.460000038146973
2024-04-22,6.28000020980835
2024-04-23,7.420000076293945
2024-04-24,7.199999809265137
2024-04-25,6.710000038146973
2024-04-26,6.699999809265137
2024-04-29,6.320000171661377
2024-04-30,9.229999542236328
2024-05-01,7.360000133514404
2024-05-02,6.96999979019165
2024-05-03,6.739999771118164
2024-05-06,6.639999866485596
2024-05-07,6.659999847412109
2024-05-08,6.420000076293945
2024-05-09,6.809999942779541
2024-05-10,6.460000038146973
2024-05-13,6.679999828338623
2024-05-14,7.0
2024-05-15,7.119999885559082
2024-05-16,7.610000133514404
2024-05-17,7.380000114440918
2024-05-20,7.400000095367432
2024-05-21,7.130000114440918
2024-05-22,6.849999904632568
2024-05-23,6.449999809265137
2024-05-24,6.659999847412109
2024-05-28,6.309999942779541
2024-05-29,6.170000076293945
2024-05-30,6.150000095367432
2024-05-31,6.190000057220459
2024-06-03,6.010000228881836
2024-06-04,5.889999866485596
2024-06-05,6.090000152587891
2024-06-06,6.010000228881836
2024-06-07,5.679999828338623
2024-06-10,5.889999866485596
2024-06-11,5.900000095367432
2024-06-12,6.050000190734863
2024-06-13,5.900000095367432
2024-06-14,5.739999771118164
2024-06-17,5.760000228881836
2024-06-18,5.71999979019165
2024-06-20,5.519999980926514
2024-06-21,5.090000152587891
2024-06-24,5.090000152587891
2024-06-25,4.710000038146973
2024-06-26,4.739999771118164
2024-06-27,4.730000019073486
2024-06-28,4.619999885559082
2024-07-01,4.639999866485596
2024-07-02,4.519999980926514
2024-07-03,4.900000095367432
2024-07-05,4.820000171661377
2024-07-08,4.949999809265137
2024-07-09,5.349999904632568
2024-07-10,5.690000057220459
2024-07-11,6.119999885559082
2024-07-12,6.010000228881836
2024-07-15,6.090000152587891
2024-07-16,6.210000038146973
2024-07-17,5.940000057220459
2024-07-18,5.75
2024-07-19,5.75
2024-07-22,6.25
2024-07-23,6.130000114440918
2024-07-24,5.760000228881836
2024-07-25,5.789999961853027
2024-07-26,5.900000095367432
2024-07-29,5.989999771118164
2024-07-30,5.869999885559082
2024-07-31,6.150000095367432
2024-08-01,6.050000190734863
2024-08-02,5.900000095367432
2024-08-05,5.539999961853027
2024-08-06,5.880000114440918
2024-08-07,6.25
2024-08-08,7.050000190734863
2024-08-09,6.460000038146973
2024-08-12,6.440000057220459
2024-08-13,6.690000057220459
2024-08-14,6.869999885559082
2024-08-15,6.96999979019165
2024-08-16,6.980000019073486
2024-08-19,6.800000190734863
2024-08-20,6.340000152587891
2024-08-21,6.389999866485596
2024-08-22,6.170000076293945
2024-08-23,6.510000228881836
2024-08-26,6.480000019073486
2024-08-27,6.170000076293945
2024-08-28,5.909999847412109
2024-08-29,6.010000228881836
2024-08-30,6.079999923706055
2024-09-03,5.840000152587891
2024-09-04,5.670000076293945
2024-09-05,5.599999904632568
2024-09-06,5.409999847412109
2024-09-09,5.760000228881836
2024-09-10,5.670000076293945
2024-09-11,5.610000133514404
2024-09-12,5.650000095367432
2024-09-13,5.800000190734863
2024-09-16,5.900000095367432
2024-09-17,5.960000038146973
2024-09-18,5.849999904632568
2024-09-19,5.769999980926514
2024-09-20,5.71999979019165
2024-09-23,5.610000133514404
2024-09-24,5.739999771118164
2024-09-25,5.590000152587891
2024-09-26,5.75
2024-09-27,5.840000152587891
2024-09-30,5.880000114440918
2024-10-01,5.400000095367432
2024-10-02,5.369999885559082
2024-10-03,5.489999771118164
2024-10-04,5.5
2024-10-07,5.349999904632568
2024-10-08,5.400000095367432
2024-10-09,5.320000171661377
2024-10-10,5.329999923706055
2024-10-11,5.46999979019165
2024-10-14,5.619999885559082
2024-10-15,5.489999771118164
2024-10-16,5.550000190734863
2024-10-17,5.5
2024-10-18,5.590000152587891
2024-10-21,5.510000228881836
2024-10-22,6.099999904632568
2024-10-23,5.909999847412109
2024-10-24,5.670000076293945
2024-10-25,5.929999828338623
2024-10-28,5.949999809265137
2024-10-29,5.900000095367432
2024-10-30,5.679999828338623
2024-10-31,5.420000076293945
2024-11-01,5.539999961853027
2024-11-04,5.980000019073486
2024-11-05,6.110000133514404
2024-11-06,5.119999885559082
2024-11-07,5.090000152587891
2024-11-08,4.820000171661377
2024-11-11,4.78000020980835
2024-11-12,4.730000019073486
2024-11-13,4.539999961853027
2024-11-14,4.340000152587891
2024-11-15,4.199999809265137
2024-11-18,4.230000019073486
2024-11-19,4.179999828338623
2024-11-20,4.239999771118164
2024-11-21,4.300000190734863
