Date,ABAT
2022-08-11,12.390000343322754
2022-08-12,12.300000190734863
2022-08-15,11.850000381469727
2022-08-16,11.699999809265137
2022-08-17,11.550000190734863
2022-08-18,11.295000076293945
2022-08-19,10.649999618530273
2022-08-22,10.5
2022-08-23,10.5
2022-08-24,10.949999809265137
2022-08-25,11.069999694824219
2022-08-26,10.725000381469727
2022-08-29,10.5
2022-08-30,10.125
2022-08-31,10.319999694824219
2022-09-01,10.050000190734863
2022-09-02,10.244999885559082
2022-09-06,10.274999618530273
2022-09-07,10.170000076293945
2022-09-08,10.079999923706055
2022-09-09,9.975000381469727
2022-09-12,10.079999923706055
2022-09-13,10.125
2022-09-14,10.305000305175781
2022-09-15,10.154999732971191
2022-09-16,9.975000381469727
2022-09-19,9.75
2022-09-20,10.0649995803833
2022-09-21,9.899999618530273
2022-09-22,9.600000381469727
2022-09-23,9.029999732971191
2022-09-26,8.670000076293945
2022-09-27,8.505000114440918
2022-09-28,8.550000190734863
2022-09-29,7.53000020980835
2022-09-30,8.175000190734863
2022-10-03,8.640000343322754
2022-10-04,9.449999809265137
2022-10-05,8.850000381469727
2022-10-06,9.0
2022-10-07,8.925000190734863
2022-10-10,8.25
2022-10-11,8.204999923706055
2022-10-12,8.265000343322754
2022-10-13,8.324999809265137
2022-10-14,8.175000190734863
2022-10-17,7.769999980926514
2022-10-18,7.545000076293945
2022-10-19,10.454999923706055
2022-10-20,8.744999885559082
2022-10-21,10.350000381469727
2022-10-24,12.164999961853027
2022-10-25,12.149999618530273
2022-10-26,11.100000381469727
2022-10-27,10.604999542236328
2022-10-28,10.274999618530273
2022-10-31,10.949999809265137
2022-11-01,10.574999809265137
2022-11-02,10.350000381469727
2022-11-03,10.03499984741211
2022-11-04,9.975000381469727
2022-11-07,9.600000381469727
2022-11-08,9.0
2022-11-09,8.399999618530273
2022-11-10,9.149999618530273
2022-11-11,8.850000381469727
2022-11-14,8.970000267028809
2022-11-15,9.225000381469727
2022-11-16,9.225000381469727
2022-11-17,9.149999618530273
2022-11-18,9.300000190734863
2022-11-21,9.0
2022-11-22,9.149999618530273
2022-11-23,9.149999618530273
2022-11-25,8.850000381469727
2022-11-28,8.850000381469727
2022-11-29,8.25
2022-11-30,8.850000381469727
2022-12-01,8.6850004196167
2022-12-02,8.550000190734863
2022-12-05,8.475000381469727
2022-12-06,8.15999984741211
2022-12-07,8.085000038146973
2022-12-08,8.085000038146973
2022-12-09,8.055000305175781
2022-12-12,8.055000305175781
2022-12-13,7.920000076293945
2022-12-14,7.949999809265137
2022-12-15,7.710000038146973
2022-12-16,7.724999904632568
2022-12-19,7.514999866485596
2022-12-20,7.574999809265137
2022-12-21,7.650000095367432
2022-12-22,7.46999979019165
2022-12-23,7.199999809265137
2022-12-27,6.735000133514404
2022-12-28,6.224999904632568
2022-12-29,6.179999828338623
2022-12-30,6.105000019073486
2023-01-03,6.539999961853027
2023-01-04,7.710000038146973
2023-01-05,7.349999904632568
2023-01-06,7.545000076293945
2023-01-09,8.385000228881836
2023-01-10,8.024999618530273
2023-01-11,7.815000057220459
2023-01-12,7.650000095367432
2023-01-13,7.635000228881836
2023-01-17,7.965000152587891
2023-01-18,8.699999809265137
2023-01-19,8.220000267028809
2023-01-20,8.699999809265137
2023-01-23,8.595000267028809
2023-01-24,8.34000015258789
2023-01-25,7.949999809265137
2023-01-26,8.175000190734863
2023-01-27,8.34000015258789
2023-01-30,9.600000381469727
2023-01-31,10.050000190734863
2023-02-01,10.800000190734863
2023-02-02,10.694999694824219
2023-02-03,9.914999961853027
2023-02-06,10.619999885559082
2023-02-07,11.369999885559082
2023-02-08,10.96500015258789
2023-02-09,11.100000381469727
2023-02-10,10.5
2023-02-13,10.260000228881836
2023-02-14,10.454999923706055
2023-02-15,10.5
2023-02-16,9.75
2023-02-17,9.239999771118164
2023-02-21,9.180000305175781
2023-02-22,8.819999694824219
2023-02-23,8.895000457763672
2023-02-24,8.925000190734863
2023-02-27,9.524999618530273
2023-02-28,12.600000381469727
2023-03-01,12.404999732971191
2023-03-02,12.449999809265137
2023-03-03,15.149999618530273
2023-03-06,17.549999237060547
2023-03-07,19.049999237060547
2023-03-08,18.674999237060547
2023-03-09,18.75
2023-03-10,17.700000762939453
2023-03-13,16.350000381469727
2023-03-14,14.760000228881836
2023-03-15,13.770000457763672
2023-03-16,14.25
2023-03-17,13.875
2023-03-20,13.649999618530273
2023-03-21,13.694999694824219
2023-03-22,13.574999809265137
2023-03-23,13.574999809265137
2023-03-24,15.0
2023-03-27,16.950000762939453
2023-03-28,17.100000381469727
2023-03-29,17.774999618530273
2023-03-30,14.625
2023-03-31,14.100000381469727
2023-04-03,13.319999694824219
2023-04-04,12.0
2023-04-05,11.699999809265137
2023-04-06,11.6850004196167
2023-04-10,11.6850004196167
2023-04-11,11.550000190734863
2023-04-12,11.220000267028809
2023-04-13,11.385000228881836
2023-04-14,11.279999732971191
2023-04-17,11.550000190734863
2023-04-18,12.885000228881836
2023-04-19,12.854999542236328
2023-04-20,12.675000190734863
2023-04-21,12.869999885559082
2023-04-24,12.375
2023-04-25,11.850000381469727
2023-04-26,11.850000381469727
2023-04-27,11.579999923706055
2023-04-28,11.819999694824219
2023-05-01,11.414999961853027
2023-05-02,11.399999618530273
2023-05-03,11.835000038146973
2023-05-04,11.760000228881836
2023-05-05,11.609999656677246
2023-05-08,11.505000114440918
2023-05-09,11.475000381469727
2023-05-10,11.579999923706055
2023-05-11,11.460000038146973
2023-05-12,11.385000228881836
2023-05-15,11.055000305175781
2023-05-16,11.234999656677246
2023-05-17,11.100000381469727
2023-05-18,11.220000267028809
2023-05-19,11.204999923706055
2023-05-22,12.899999618530273
2023-05-23,13.050000190734863
2023-05-24,12.0
2023-05-25,11.819999694824219
2023-05-26,11.625
2023-05-30,11.53499984741211
2023-05-31,11.324999809265137
2023-06-01,11.475000381469727
2023-06-02,11.475000381469727
2023-06-05,11.850000381469727
2023-06-06,12.239999771118164
2023-06-07,12.015000343322754
2023-06-08,11.760000228881836
2023-06-09,11.850000381469727
2023-06-12,12.449999809265137
2023-06-13,12.65999984741211
2023-06-14,12.255000114440918
2023-06-15,12.149999618530273
2023-06-16,12.0
2023-06-20,11.850000381469727
2023-06-21,11.729999542236328
2023-06-22,11.699999809265137
2023-06-23,11.699999809265137
2023-06-26,11.864999771118164
2023-06-27,11.414999961853027
2023-06-28,11.085000038146973
2023-06-29,11.25
2023-06-30,11.550000190734863
2023-07-03,11.430000305175781
2023-07-05,11.25
2023-07-06,11.15999984741211
2023-07-07,11.024999618530273
2023-07-10,10.829999923706055
2023-07-11,10.994999885559082
2023-07-12,10.800000190734863
2023-07-13,10.664999961853027
2023-07-14,10.470000267028809
2023-07-17,10.199999809265137
2023-07-18,10.274999618530273
2023-07-19,10.244999885559082
2023-07-20,10.229999542236328
2023-07-21,10.109999656677246
2023-07-24,10.125
2023-07-25,9.930000305175781
2023-07-26,9.960000038146973
2023-07-27,9.914999961853027
2023-07-28,9.675000190734863
2023-07-31,9.6899995803833
2023-08-01,10.350000381469727
2023-08-02,9.75
2023-08-03,10.050000190734863
2023-08-04,9.795000076293945
2023-08-07,9.600000381469727
2023-08-08,9.899999618530273
2023-08-09,10.050000190734863
2023-08-10,9.225000381469727
2023-08-11,8.9399995803833
2023-08-14,9.074999809265137
2023-08-15,9.0
2023-08-16,8.654999732971191
2023-08-17,8.729999542236328
2023-08-18,8.670000076293945
2023-08-21,8.460000038146973
2023-08-22,9.074999809265137
2023-08-23,8.699999809265137
2023-08-24,8.399999618530273
2023-08-25,8.475000381469727
2023-08-28,8.369999885559082
2023-08-29,8.279999732971191
2023-08-30,8.25
2023-08-31,9.225000381469727
2023-09-01,9.75
2023-09-05,9.975000381469727
2023-09-06,9.8100004196167
2023-09-07,10.21500015258789
2023-09-08,9.510000228881836
2023-09-11,9.829999923706055
2023-09-12,9.539999961853027
2023-09-13,8.777999877929688
2023-09-14,8.404999732971191
2023-09-15,9.699999809265137
2023-09-18,10.329999923706055
2023-09-19,9.420000076293945
2023-09-20,9.399999618530273
2023-09-21,11.149999618530273
2023-09-22,10.850000381469727
2023-09-25,9.949999809265137
2023-09-26,9.180000305175781
2023-09-27,8.75
2023-09-28,8.420000076293945
2023-09-29,8.619999885559082
2023-10-02,7.860000133514404
2023-10-03,7.440000057220459
2023-10-04,7.150000095367432
2023-10-05,7.159999847412109
2023-10-06,7.150000095367432
2023-10-09,6.71999979019165
2023-10-10,6.889999866485596
2023-10-11,6.880000114440918
2023-10-12,7.139999866485596
2023-10-13,7.539999961853027
2023-10-16,7.639999866485596
2023-10-17,7.099999904632568
2023-10-18,6.71999979019165
2023-10-19,6.730000019073486
2023-10-20,6.110000133514404
2023-10-23,5.550000190734863
2023-10-24,5.570000171661377
2023-10-25,4.639999866485596
2023-10-26,3.9000000953674316
2023-10-27,4.239999771118164
2023-10-30,5.389999866485596
2023-10-31,4.860000133514404
2023-11-01,4.179999828338623
2023-11-02,4.590000152587891
2023-11-03,4.590000152587891
2023-11-06,4.449999809265137
2023-11-07,4.300000190734863
2023-11-08,4.5
2023-11-09,4.389999866485596
2023-11-10,4.150000095367432
2023-11-13,4.059999942779541
2023-11-14,4.369999885559082
2023-11-15,4.199999809265137
2023-11-16,4.039999961853027
2023-11-17,4.090000152587891
2023-11-20,4.110000133514404
2023-11-21,4.110000133514404
2023-11-22,4.110000133514404
2023-11-24,4.360000133514404
2023-11-27,4.130000114440918
2023-11-28,4.300000190734863
2023-11-29,4.289999961853027
2023-11-30,4.349999904632568
2023-12-01,4.329999923706055
2023-12-04,4.539999961853027
2023-12-05,4.079999923706055
2023-12-06,3.9800000190734863
2023-12-07,4.099999904632568
2023-12-08,4.0
2023-12-11,4.019999980926514
2023-12-12,4.03000020980835
2023-12-13,4.190000057220459
2023-12-14,4.659999847412109
2023-12-15,5.070000171661377
2023-12-18,5.75
2023-12-19,6.309999942779541
2023-12-20,5.309999942779541
2023-12-21,5.619999885559082
2023-12-22,5.559999942779541
2023-12-26,4.989999771118164
2023-12-27,4.925000190734863
2023-12-28,4.96999979019165
2023-12-29,4.690000057220459
2024-01-02,4.40500020980835
2024-01-03,4.230000019073486
2024-01-04,4.25
2024-01-05,4.150000095367432
2024-01-08,4.119999885559082
2024-01-09,4.090000152587891
2024-01-10,3.9000000953674316
2024-01-11,3.619999885559082
2024-01-12,3.559999942779541
2024-01-16,3.2799999713897705
2024-01-17,2.690000057220459
2024-01-18,2.9700000286102295
2024-01-19,2.6050000190734863
2024-01-22,2.8499999046325684
2024-01-23,2.809999942779541
2024-01-24,2.7100000381469727
2024-01-25,2.7799999713897705
2024-01-26,2.8399999141693115
2024-01-29,2.890000104904175
2024-01-30,2.799999952316284
2024-01-31,2.700000047683716
2024-02-01,2.5399999618530273
2024-02-02,2.5999999046325684
2024-02-05,2.569999933242798
2024-02-06,2.7200000286102295
2024-02-07,2.4800000190734863
2024-02-08,2.359999895095825
2024-02-09,2.369999885559082
2024-02-12,2.3299999237060547
2024-02-13,2.140000104904175
2024-02-14,2.1500000953674316
2024-02-15,2.059999942779541
2024-02-16,2.009999990463257
2024-02-20,1.9600000381469727
2024-02-21,1.909999966621399
2024-02-22,2.2699999809265137
2024-02-23,2.180000066757202
2024-02-26,2.240000009536743
2024-02-27,2.190000057220459
2024-02-28,2.0899999141693115
2024-02-29,2.140000104904175
2024-03-01,2.440000057220459
2024-03-04,2.490000009536743
2024-03-05,2.069999933242798
2024-03-06,2.0899999141693115
2024-03-07,2.25
2024-03-08,2.059999942779541
2024-03-11,2.009999990463257
2024-03-12,1.9600000381469727
2024-03-13,1.8899999856948853
2024-03-14,2.180000066757202
2024-03-15,2.009999990463257
2024-03-18,2.1700000762939453
2024-03-19,1.9900000095367432
2024-03-20,2.049999952316284
2024-03-21,1.9800000190734863
2024-03-22,1.899999976158142
2024-03-25,1.7200000286102295
2024-03-26,1.7050000429153442
2024-03-27,1.600000023841858
2024-03-28,1.75
2024-04-01,1.75
2024-04-02,1.6399999856948853
2024-04-03,1.75
2024-04-04,1.7200000286102295
2024-04-05,1.7599999904632568
2024-04-08,1.8799999952316284
2024-04-09,1.850000023841858
2024-04-10,1.8200000524520874
2024-04-11,1.7699999809265137
2024-04-12,1.7100000381469727
2024-04-15,1.6100000143051147
2024-04-16,1.5
2024-04-17,1.4299999475479126
2024-04-18,1.3600000143051147
2024-04-19,1.340000033378601
2024-04-22,1.340000033378601
2024-04-23,1.2799999713897705
2024-04-24,1.3700000047683716
2024-04-25,1.3799999952316284
2024-04-26,1.340000033378601
2024-04-29,1.3250000476837158
2024-04-30,1.2999999523162842
2024-05-01,1.309999942779541
2024-05-02,1.3600000143051147
2024-05-03,1.3700000047683716
2024-05-06,1.3600000143051147
2024-05-07,1.3600000143051147
2024-05-08,1.340000033378601
2024-05-09,1.3600000143051147
2024-05-10,1.350000023841858
2024-05-13,1.350000023841858
2024-05-14,1.309999942779541
2024-05-15,1.309999942779541
2024-05-16,1.3300000429153442
2024-05-17,1.5099999904632568
2024-05-20,1.4199999570846558
2024-05-21,1.4199999570846558
2024-05-22,1.4600000381469727
2024-05-23,1.4299999475479126
2024-05-24,1.440000057220459
2024-05-28,1.3899999856948853
2024-05-29,1.3600000143051147
2024-05-30,1.350000023841858
2024-05-31,1.3799999952316284
2024-06-03,1.399999976158142
2024-06-04,1.4500000476837158
2024-06-05,1.4700000286102295
2024-06-06,1.3700000047683716
2024-06-07,1.2999999523162842
2024-06-10,1.2599999904632568
2024-06-11,1.2200000286102295
2024-06-12,1.2100000381469727
2024-06-13,1.1799999475479126
2024-06-14,1.059999942779541
2024-06-17,1.0299999713897705
2024-06-18,1.0
2024-06-20,1.0399999618530273
2024-06-21,1.0299999713897705
2024-06-24,1.0199999809265137
2024-06-25,1.0499999523162842
2024-06-26,1.1150000095367432
2024-06-27,1.1799999475479126
2024-06-28,1.25
2024-07-01,1.159999966621399
2024-07-02,1.100000023841858
2024-07-03,1.034999966621399
2024-07-05,1.0099999904632568
2024-07-08,1.190000057220459
2024-07-09,1.1200000047683716
2024-07-10,1.0800000429153442
2024-07-11,1.100000023841858
2024-07-12,1.1299999952316284
2024-07-15,1.1200000047683716
2024-07-16,1.1200000047683716
2024-07-17,1.0800000429153442
2024-07-18,1.090000033378601
2024-07-19,1.0399999618530273
2024-07-22,1.0199999809265137
2024-07-23,1.0199999809265137
2024-07-24,0.9750000238418579
2024-07-25,1.0299999713897705
2024-07-26,1.0099999904632568
2024-07-29,1.0099999904632568
2024-07-30,1.0099999904632568
2024-07-31,1.0700000524520874
2024-08-01,1.0199999809265137
2024-08-02,0.9940000176429749
2024-08-05,1.0199999809265137
2024-08-06,0.9980000257492065
2024-08-07,0.9750000238418579
2024-08-08,1.0
2024-08-09,1.0099999904632568
2024-08-12,1.0399999618530273
2024-08-13,1.1100000143051147
2024-08-14,1.0499999523162842
2024-08-15,1.0499999523162842
2024-08-16,1.0299999713897705
2024-08-19,1.059999942779541
2024-08-20,1.0700000524520874
2024-08-21,1.0549999475479126
2024-08-22,1.0399999618530273
2024-08-23,1.0700000524520874
2024-08-26,1.0800000429153442
2024-08-27,1.100000023841858
2024-08-28,1.090000033378601
2024-08-29,1.090000033378601
2024-08-30,1.1050000190734863
2024-09-03,1.059999942779541
2024-09-04,1.0700000524520874
2024-09-05,1.0499999523162842
2024-09-06,1.0399999618530273
2024-09-09,1.0199999809265137
2024-09-10,1.0399999618530273
2024-09-11,1.0499999523162842
2024-09-12,1.0299999713897705
2024-09-13,1.0199999809265137
2024-09-16,0.9990000128746033
2024-09-17,1.0
2024-09-18,0.9900000095367432
2024-09-19,1.0099999904632568
2024-09-20,1.0399999618530273
2024-09-23,0.8899999856948853
2024-09-24,0.8700000047683716
2024-09-25,0.8100000023841858
2024-09-26,0.9399999976158142
2024-09-27,0.9800000190734863
2024-09-30,1.0700000524520874
2024-10-01,0.9950000047683716
2024-10-02,1.0299999713897705
2024-10-03,0.9819999933242798
2024-10-04,1.0299999713897705
2024-10-07,1.059999942779541
2024-10-08,1.0499999523162842
2024-10-09,0.9900000095367432
2024-10-10,1.0
2024-10-11,1.0099999904632568
2024-10-14,1.0
2024-10-15,0.9950000047683716
2024-10-16,1.0399999618530273
2024-10-17,1.0299999713897705
2024-10-18,0.9980000257492065
2024-10-21,1.0099999904632568
2024-10-22,1.0099999904632568
2024-10-23,0.9980000257492065
2024-10-24,1.0099999904632568
2024-10-25,1.0
2024-10-28,0.9980000257492065
2024-10-29,1.0
2024-10-30,1.0
2024-10-31,0.996999979019165
2024-11-01,0.9929999709129333
2024-11-04,1.0
2024-11-05,1.0099999904632568
2024-11-06,0.9900000095367432
2024-11-07,0.9850000143051147
2024-11-08,0.9940000176429749
2024-11-11,0.9539999961853027
2024-11-12,0.9660000205039978
2024-11-13,0.984000027179718
2024-11-14,0.9620000123977661
2024-11-15,0.8500000238418579
2024-11-18,0.800000011920929
2024-11-19,0.800000011920929
2024-11-20,0.7699999809265137
2024-11-21,0.7599999904632568
