Date,TPIC
2022-10-04,12.140000343322754
2022-10-05,11.399999618530273
2022-10-06,10.84000015258789
2022-10-07,10.350000381469727
2022-10-10,10.279999732971191
2022-10-11,10.199999809265137
2022-10-12,9.6899995803833
2022-10-13,9.619999885559082
2022-10-14,9.569999694824219
2022-10-17,9.260000228881836
2022-10-18,9.670000076293945
2022-10-19,9.5600004196167
2022-10-20,9.420000076293945
2022-10-21,9.460000038146973
2022-10-24,8.699999809265137
2022-10-25,9.100000381469727
2022-10-26,9.470000267028809
2022-10-27,9.670000076293945
2022-10-28,9.539999961853027
2022-10-31,9.960000038146973
2022-11-01,10.079999923706055
2022-11-02,9.6899995803833
2022-11-03,10.0
2022-11-04,10.5
2022-11-07,10.09000015258789
2022-11-08,9.850000381469727
2022-11-09,9.9399995803833
2022-11-10,11.84000015258789
2022-11-11,11.770000457763672
2022-11-14,11.279999732971191
2022-11-15,11.850000381469727
2022-11-16,11.430000305175781
2022-11-17,11.279999732971191
2022-11-18,11.260000228881836
2022-11-21,10.6899995803833
2022-11-22,10.9399995803833
2022-11-23,11.789999961853027
2022-11-25,11.8100004196167
2022-11-28,11.300000190734863
2022-11-29,11.300000190734863
2022-11-30,12.079999923706055
2022-12-01,11.539999961853027
2022-12-02,12.229999542236328
2022-12-05,11.609999656677246
2022-12-06,10.859999656677246
2022-12-07,10.420000076293945
2022-12-08,10.109999656677246
2022-12-09,9.979999542236328
2022-12-12,9.989999771118164
2022-12-13,10.380000114440918
2022-12-14,11.1899995803833
2022-12-15,11.130000114440918
2022-12-16,10.680000305175781
2022-12-19,9.9399995803833
2022-12-20,9.420000076293945
2022-12-21,9.75
2022-12-22,9.699999809265137
2022-12-23,9.5600004196167
2022-12-27,9.029999732971191
2022-12-28,8.850000381469727
2022-12-29,9.609999656677246
2022-12-30,10.140000343322754
2023-01-03,9.800000190734863
2023-01-04,10.949999809265137
2023-01-05,10.989999771118164
2023-01-06,11.609999656677246
2023-01-09,12.529999732971191
2023-01-10,12.630000114440918
2023-01-11,13.800000190734863
2023-01-12,13.90999984741211
2023-01-13,14.220000267028809
2023-01-17,14.210000038146973
2023-01-18,13.739999771118164
2023-01-19,13.3100004196167
2023-01-20,13.350000381469727
2023-01-23,13.829999923706055
2023-01-24,13.970000267028809
2023-01-25,13.649999618530273
2023-01-26,13.399999618530273
2023-01-27,13.859999656677246
2023-01-30,12.34000015258789
2023-01-31,13.050000190734863
2023-02-01,13.640000343322754
2023-02-02,13.979999542236328
2023-02-03,13.630000114440918
2023-02-06,13.279999732971191
2023-02-07,13.1899995803833
2023-02-08,12.989999771118164
2023-02-09,12.710000038146973
2023-02-10,13.15999984741211
2023-02-13,13.09000015258789
2023-02-14,12.829999923706055
2023-02-15,13.609999656677246
2023-02-16,13.0
2023-02-17,12.729999542236328
2023-02-21,11.920000076293945
2023-02-22,11.930000305175781
2023-02-23,14.079999923706055
2023-02-24,13.949999809265137
2023-02-27,14.40999984741211
2023-02-28,11.5600004196167
2023-03-01,11.239999771118164
2023-03-02,11.529999732971191
2023-03-03,12.470000267028809
2023-03-06,12.84000015258789
2023-03-07,13.0
2023-03-08,13.479999542236328
2023-03-09,13.199999809265137
2023-03-10,13.25
2023-03-13,12.899999618530273
2023-03-14,13.039999961853027
2023-03-15,12.319999694824219
2023-03-16,12.630000114440918
2023-03-17,11.5
2023-03-20,11.399999618530273
2023-03-21,11.960000038146973
2023-03-22,11.75
2023-03-23,11.720000267028809
2023-03-24,11.479999542236328
2023-03-27,11.300000190734863
2023-03-28,11.15999984741211
2023-03-29,12.079999923706055
2023-03-30,12.4399995803833
2023-03-31,13.050000190734863
2023-04-03,13.149999618530273
2023-04-04,13.0
2023-04-05,12.140000343322754
2023-04-06,11.489999771118164
2023-04-10,12.260000228881836
2023-04-11,12.699999809265137
2023-04-12,12.9399995803833
2023-04-13,13.390000343322754
2023-04-14,12.5
2023-04-17,13.25
2023-04-18,13.210000038146973
2023-04-19,12.84000015258789
2023-04-20,12.670000076293945
2023-04-21,12.930000305175781
2023-04-24,13.029999732971191
2023-04-25,12.399999618530273
2023-04-26,11.720000267028809
2023-04-27,12.149999618530273
2023-04-28,12.359999656677246
2023-05-01,11.579999923706055
2023-05-02,10.850000381469727
2023-05-03,10.899999618530273
2023-05-04,9.1899995803833
2023-05-05,9.510000228881836
2023-05-08,9.0600004196167
2023-05-09,8.989999771118164
2023-05-10,9.180000305175781
2023-05-11,8.720000267028809
2023-05-12,10.020000457763672
2023-05-15,10.949999809265137
2023-05-16,10.399999618530273
2023-05-17,10.6899995803833
2023-05-18,10.640000343322754
2023-05-19,10.479999542236328
2023-05-22,10.670000076293945
2023-05-23,11.119999885559082
2023-05-24,11.449999809265137
2023-05-25,11.489999771118164
2023-05-26,11.359999656677246
2023-05-30,11.15999984741211
2023-05-31,10.65999984741211
2023-06-01,10.8100004196167
2023-06-02,11.420000076293945
2023-06-05,11.460000038146973
2023-06-06,11.75
2023-06-07,11.529999732971191
2023-06-08,11.489999771118164
2023-06-09,11.5600004196167
2023-06-12,11.520000457763672
2023-06-13,11.869999885559082
2023-06-14,10.970000267028809
2023-06-15,11.390000343322754
2023-06-16,10.989999771118164
2023-06-20,10.720000267028809
2023-06-21,10.619999885559082
2023-06-22,10.020000457763672
2023-06-23,9.0
2023-06-26,8.760000228881836
2023-06-27,9.109999656677246
2023-06-28,9.819999694824219
2023-06-29,10.149999618530273
2023-06-30,10.369999885559082
2023-07-03,10.550000190734863
2023-07-05,10.289999961853027
2023-07-06,9.8100004196167
2023-07-07,9.789999961853027
2023-07-10,10.279999732971191
2023-07-11,10.180000305175781
2023-07-12,10.1899995803833
2023-07-13,10.170000076293945
2023-07-14,9.760000228881836
2023-07-17,10.149999618530273
2023-07-18,10.300000190734863
2023-07-19,10.529999732971191
2023-07-20,10.270000457763672
2023-07-21,9.84000015258789
2023-07-24,10.039999961853027
2023-07-25,9.989999771118164
2023-07-26,10.65999984741211
2023-07-27,6.599999904632568
2023-07-28,5.954999923706055
2023-07-31,5.940000057220459
2023-08-01,5.739999771118164
2023-08-02,5.96999979019165
2023-08-03,6.199999809265137
2023-08-04,6.630000114440918
2023-08-07,6.21999979019165
2023-08-08,6.019999980926514
2023-08-09,6.320000171661377
2023-08-10,6.409999847412109
2023-08-11,6.380000114440918
2023-08-14,5.840000152587891
2023-08-15,4.800000190734863
2023-08-16,4.579999923706055
2023-08-17,4.829999923706055
2023-08-18,4.760000228881836
2023-08-21,5.010000228881836
2023-08-22,4.920000076293945
2023-08-23,4.880000114440918
2023-08-24,4.380000114440918
2023-08-25,4.670000076293945
2023-08-28,5.019999980926514
2023-08-29,5.320000171661377
2023-08-30,5.050000190734863
2023-08-31,5.050000190734863
2023-09-01,5.039999961853027
2023-09-05,4.860000133514404
2023-09-06,4.420000076293945
2023-09-07,4.054999828338623
2023-09-08,3.759999990463257
2023-09-11,3.740000009536743
2023-09-12,3.5999999046325684
2023-09-13,3.5999999046325684
2023-09-14,3.640000104904175
2023-09-15,3.5
2023-09-18,3.130000114440918
2023-09-19,3.109999895095825
2023-09-20,3.1600000858306885
2023-09-21,2.924999952316284
2023-09-22,3.0899999141693115
2023-09-25,2.940000057220459
2023-09-26,2.674999952316284
2023-09-27,2.630000114440918
2023-09-28,2.559999942779541
2023-09-29,2.6500000953674316
2023-10-02,2.3550000190734863
2023-10-03,2.4100000858306885
2023-10-04,2.4600000381469727
2023-10-05,2.319999933242798
2023-10-06,2.5199999809265137
2023-10-09,2.609999895095825
2023-10-10,2.890000104904175
2023-10-11,2.7100000381469727
2023-10-12,2.4749999046325684
2023-10-13,2.4149999618530273
2023-10-16,2.940000057220459
2023-10-17,2.684999942779541
2023-10-18,2.134999990463257
2023-10-19,2.174999952316284
2023-10-20,1.9900000095367432
2023-10-23,2.0399999618530273
2023-10-24,2.25
2023-10-25,2.309999942779541
2023-10-26,2.359999895095825
2023-10-27,2.1600000858306885
2023-10-30,2.2300000190734863
2023-10-31,2.309999942779541
2023-11-01,2.240000009536743
2023-11-02,2.4000000953674316
2023-11-03,2.0250000953674316
2023-11-06,1.9600000381469727
2023-11-07,1.909999966621399
2023-11-08,2.005000114440918
2023-11-09,2.069999933242798
2023-11-10,2.119999885559082
2023-11-13,1.9600000381469727
2023-11-14,2.8399999141693115
2023-11-15,2.924999952316284
2023-11-16,2.494999885559082
2023-11-17,2.6449999809265137
2023-11-20,2.5799999237060547
2023-11-21,2.3299999237060547
2023-11-22,2.2850000858306885
2023-11-24,2.3499999046325684
2023-11-27,2.2300000190734863
2023-11-28,2.25
2023-11-29,2.2100000381469727
2023-11-30,2.109999895095825
2023-12-01,2.569999933242798
2023-12-04,2.819999933242798
2023-12-05,2.484999895095825
2023-12-06,2.5350000858306885
2023-12-07,2.3499999046325684
2023-12-08,2.25
2023-12-11,2.065000057220459
2023-12-12,1.9600000381469727
2023-12-13,2.140000104904175
2023-12-14,3.7100000381469727
2023-12-15,3.4100000858306885
2023-12-18,3.109999895095825
2023-12-19,3.690000057220459
2023-12-20,3.200000047683716
2023-12-21,3.369999885559082
2023-12-22,4.119999885559082
2023-12-26,4.210000038146973
2023-12-27,4.619999885559082
2023-12-28,4.389999866485596
2023-12-29,4.139999866485596
2024-01-02,4.150000095367432
2024-01-03,3.8399999141693115
2024-01-04,3.569999933242798
2024-01-05,3.509999990463257
2024-01-08,3.309999942779541
2024-01-09,3.559999942779541
2024-01-10,3.5
2024-01-11,3.2699999809265137
2024-01-12,3.180000066757202
2024-01-16,2.799999952316284
2024-01-17,2.5999999046325684
2024-01-18,2.700000047683716
2024-01-19,2.6600000858306885
2024-01-22,2.9200000762939453
2024-01-23,3.009999990463257
2024-01-24,2.75
2024-01-25,2.819999933242798
2024-01-26,2.765000104904175
2024-01-29,3.0799999237060547
2024-01-30,2.930000066757202
2024-01-31,2.700000047683716
2024-02-01,2.9100000858306885
2024-02-02,2.700000047683716
2024-02-05,2.3499999046325684
2024-02-06,2.559999942779541
2024-02-07,2.5899999141693115
2024-02-08,2.740000009536743
2024-02-09,2.809999942779541
2024-02-12,3.2300000190734863
2024-02-13,2.930000066757202
2024-02-14,3.109999895095825
2024-02-15,3.190000057220459
2024-02-16,2.940000057220459
2024-02-20,2.740000009536743
2024-02-21,2.5899999141693115
2024-02-22,2.509999990463257
2024-02-23,2.990000009536743
2024-02-26,3.049999952316284
2024-02-27,3.109999895095825
2024-02-28,2.880000114440918
2024-02-29,2.7899999618530273
2024-03-01,2.7799999713897705
2024-03-04,3.0299999713897705
2024-03-05,2.880000114440918
2024-03-06,2.7799999713897705
2024-03-07,3.0299999713897705
2024-03-08,3.4200000762939453
2024-03-11,3.1500000953674316
2024-03-12,3.0799999237060547
2024-03-13,2.799999952316284
2024-03-14,2.6600000858306885
2024-03-15,2.680000066757202
2024-03-18,2.6700000762939453
2024-03-19,2.700000047683716
2024-03-20,2.9100000858306885
2024-03-21,2.880000114440918
2024-03-22,2.7100000381469727
2024-03-25,2.7100000381469727
2024-03-26,2.700000047683716
2024-03-27,2.8399999141693115
2024-03-28,2.9100000858306885
2024-04-01,2.8499999046325684
2024-04-02,2.7300000190734863
2024-04-03,2.8299999237060547
2024-04-04,2.809999942779541
2024-04-05,2.7899999618530273
2024-04-08,2.8299999237060547
2024-04-09,2.7799999713897705
2024-04-10,2.5799999237060547
2024-04-11,2.5999999046325684
2024-04-12,2.609999895095825
2024-04-15,2.6600000858306885
2024-04-16,2.694999933242798
2024-04-17,2.740000009536743
2024-04-18,2.690000057220459
2024-04-19,2.680000066757202
2024-04-22,2.559999942779541
2024-04-23,2.5899999141693115
2024-04-24,2.4700000286102295
2024-04-25,2.390000104904175
2024-04-26,2.7799999713897705
2024-04-29,2.9800000190734863
2024-04-30,3.180000066757202
2024-05-01,3.3299999237060547
2024-05-02,3.640000104904175
2024-05-03,3.740000009536743
2024-05-06,3.990000009536743
2024-05-07,4.03000020980835
2024-05-08,3.8450000286102295
2024-05-09,3.869999885559082
2024-05-10,3.700000047683716
2024-05-13,3.880000114440918
2024-05-14,4.130000114440918
2024-05-15,4.239999771118164
2024-05-16,4.349999904632568
2024-05-17,3.950000047683716
2024-05-20,3.950000047683716
2024-05-21,4.119999885559082
2024-05-22,4.480000019073486
2024-05-23,4.230000019073486
2024-05-24,4.739999771118164
2024-05-28,4.840000152587891
2024-05-29,4.949999809265137
2024-05-30,4.889999866485596
2024-05-31,5.480000019073486
2024-06-03,5.150000095367432
2024-06-04,5.385000228881836
2024-06-05,5.710000038146973
2024-06-06,5.199999809265137
2024-06-07,4.760000228881836
2024-06-10,4.610000133514404
2024-06-11,4.769999980926514
2024-06-12,4.800000190734863
2024-06-13,4.53000020980835
2024-06-14,4.46999979019165
2024-06-17,4.880000114440918
2024-06-18,5.070000171661377
2024-06-20,4.849999904632568
2024-06-21,4.59499979019165
2024-06-24,4.260000228881836
2024-06-25,4.260000228881836
2024-06-26,4.340000152587891
2024-06-27,4.340000152587891
2024-06-28,3.990000009536743
2024-07-01,3.740000009536743
2024-07-02,3.549999952316284
2024-07-03,3.5899999141693115
2024-07-05,3.549999952316284
2024-07-08,3.8399999141693115
2024-07-09,4.010000228881836
2024-07-10,3.759999990463257
2024-07-11,4.0
2024-07-12,4.53000020980835
2024-07-15,4.28000020980835
2024-07-16,5.03000020980835
2024-07-17,4.809999942779541
2024-07-18,4.650000095367432
2024-07-19,4.420000076293945
2024-07-22,4.579999923706055
2024-07-23,4.420000076293945
2024-07-24,4.28000020980835
2024-07-25,4.53000020980835
2024-07-26,4.78000020980835
2024-07-29,4.420000076293945
2024-07-30,4.210000038146973
2024-07-31,4.260000228881836
2024-08-01,4.28000020980835
2024-08-02,3.5899999141693115
2024-08-05,3.809999942779541
2024-08-06,3.5199999809265137
2024-08-07,3.265000104904175
2024-08-08,3.4600000381469727
2024-08-09,3.9200000762939453
2024-08-12,3.799999952316284
2024-08-13,3.890000104904175
2024-08-14,3.740000009536743
2024-08-15,3.859999895095825
2024-08-16,3.9700000286102295
2024-08-19,3.990000009536743
2024-08-20,3.75
2024-08-21,3.9200000762939453
2024-08-22,3.799999952316284
2024-08-23,3.9200000762939453
2024-08-26,4.190000057220459
2024-08-27,4.199999809265137
2024-08-28,4.099999904632568
2024-08-29,4.25
2024-08-30,4.329999923706055
2024-09-03,3.9600000381469727
2024-09-04,3.9100000858306885
2024-09-05,3.9000000953674316
2024-09-06,3.609999895095825
2024-09-09,3.484999895095825
2024-09-10,3.4800000190734863
2024-09-11,3.7300000190734863
2024-09-12,3.759999990463257
2024-09-13,4.070000171661377
2024-09-16,4.380000114440918
2024-09-17,4.369999885559082
2024-09-18,4.369999885559082
2024-09-19,4.579999923706055
2024-09-20,4.420000076293945
2024-09-23,4.46999979019165
2024-09-24,4.550000190734863
2024-09-25,4.449999809265137
2024-09-26,4.28000020980835
2024-09-27,4.53000020980835
2024-09-30,4.550000190734863
2024-10-01,4.489999771118164
2024-10-02,4.420000076293945
2024-10-03,4.309999942779541
2024-10-04,4.46999979019165
2024-10-07,4.429999828338623
2024-10-08,4.519999980926514
2024-10-09,4.380000114440918
2024-10-10,4.28000020980835
2024-10-11,4.599999904632568
2024-10-14,4.920000076293945
2024-10-15,4.78000020980835
2024-10-16,4.699999809265137
2024-10-17,4.230000019073486
2024-10-18,4.275000095367432
2024-10-21,3.9200000762939453
2024-10-22,3.5999999046325684
2024-10-23,3.3399999141693115
2024-10-24,3.4000000953674316
2024-10-25,3.4600000381469727
2024-10-28,3.5299999713897705
2024-10-29,3.380000114440918
2024-10-30,3.4200000762939453
2024-10-31,3.4049999713897705
2024-11-01,3.450000047683716
2024-11-04,3.5299999713897705
2024-11-05,3.7300000190734863
2024-11-06,2.9600000381469727
2024-11-07,2.7950000762939453
2024-11-08,2.815000057220459
2024-11-11,2.5999999046325684
2024-11-12,2.2699999809265137
2024-11-13,2.119999885559082
2024-11-14,2.380000114440918
2024-11-15,2.1700000762939453
2024-11-18,2.059999942779541
2024-11-19,2.0199999809265137
2024-11-20,2.0
2024-11-21,1.9500000476837158
