Date,WKHS
2022-07-11,54.79999923706055
2022-07-12,55.0
2022-07-13,55.79999923706055
2022-07-14,57.0
2022-07-15,57.599998474121094
2022-07-18,59.0
2022-07-19,62.599998474121094
2022-07-20,72.5999984741211
2022-07-21,71.19999694824219
2022-07-22,62.400001525878906
2022-07-25,59.599998474121094
2022-07-26,56.79999923706055
2022-07-27,60.400001525878906
2022-07-28,64.19999694824219
2022-07-29,65.4000015258789
2022-08-01,70.0
2022-08-02,77.4000015258789
2022-08-03,81.19999694824219
2022-08-04,89.80000305175781
2022-08-05,85.5999984741211
2022-08-08,89.4000015258789
2022-08-09,67.80000305175781
2022-08-10,77.0
2022-08-11,78.5999984741211
2022-08-12,87.0
2022-08-15,83.5999984741211
2022-08-16,82.80000305175781
2022-08-17,76.4000015258789
2022-08-18,74.4000015258789
2022-08-19,68.5999984741211
2022-08-22,64.4000015258789
2022-08-23,64.0
2022-08-24,67.19999694824219
2022-08-25,69.5999984741211
2022-08-26,65.80000305175781
2022-08-29,63.79999923706055
2022-08-30,62.599998474121094
2022-08-31,62.599998474121094
2022-09-01,62.79999923706055
2022-09-02,59.79999923706055
2022-09-06,58.79999923706055
2022-09-07,61.400001525878906
2022-09-08,61.20000076293945
2022-09-09,62.599998474121094
2022-09-12,63.20000076293945
2022-09-13,61.0
2022-09-14,64.19999694824219
2022-09-15,65.4000015258789
2022-09-16,60.79999923706055
2022-09-19,60.599998474121094
2022-09-20,58.79999923706055
2022-09-21,58.20000076293945
2022-09-22,56.400001525878906
2022-09-23,53.20000076293945
2022-09-26,53.79999923706055
2022-09-27,54.400001525878906
2022-09-28,58.20000076293945
2022-09-29,53.599998474121094
2022-09-30,57.400001525878906
2022-10-03,57.20000076293945
2022-10-04,59.599998474121094
2022-10-05,55.599998474121094
2022-10-06,53.0
2022-10-07,49.400001525878906
2022-10-10,46.20000076293945
2022-10-11,48.0
2022-10-12,48.0
2022-10-13,49.20000076293945
2022-10-14,45.400001525878906
2022-10-17,48.599998474121094
2022-10-18,48.79999923706055
2022-10-19,47.599998474121094
2022-10-20,46.400001525878906
2022-10-21,47.599998474121094
2022-10-24,47.400001525878906
2022-10-25,52.599998474121094
2022-10-26,53.20000076293945
2022-10-27,51.79999923706055
2022-10-28,52.20000076293945
2022-10-31,54.0
2022-11-01,54.20000076293945
2022-11-02,53.0
2022-11-03,52.0
2022-11-04,54.79999923706055
2022-11-07,55.20000076293945
2022-11-08,55.79999923706055
2022-11-09,53.400001525878906
2022-11-10,54.79999923706055
2022-11-11,56.20000076293945
2022-11-14,54.0
2022-11-15,56.599998474121094
2022-11-16,52.400001525878906
2022-11-17,49.599998474121094
2022-11-18,48.599998474121094
2022-11-21,46.79999923706055
2022-11-22,45.0
2022-11-23,43.400001525878906
2022-11-25,43.20000076293945
2022-11-28,41.79999923706055
2022-11-29,41.79999923706055
2022-11-30,46.0
2022-12-01,46.400001525878906
2022-12-02,48.400001525878906
2022-12-05,44.599998474121094
2022-12-06,41.79999923706055
2022-12-07,38.20000076293945
2022-12-08,37.79999923706055
2022-12-09,36.79999923706055
2022-12-12,37.400001525878906
2022-12-13,38.0
2022-12-14,38.0
2022-12-15,38.0
2022-12-16,39.0
2022-12-19,35.400001525878906
2022-12-20,33.79999923706055
2022-12-21,34.599998474121094
2022-12-22,32.599998474121094
2022-12-23,32.79999923706055
2022-12-27,29.600000381469727
2022-12-28,28.799999237060547
2022-12-29,30.0
2022-12-30,30.399999618530273
2023-01-03,32.400001525878906
2023-01-04,33.79999923706055
2023-01-05,32.400001525878906
2023-01-06,32.0
2023-01-09,33.79999923706055
2023-01-10,35.79999923706055
2023-01-11,37.0
2023-01-12,39.400001525878906
2023-01-13,40.599998474121094
2023-01-17,42.599998474121094
2023-01-18,41.20000076293945
2023-01-19,39.20000076293945
2023-01-20,42.400001525878906
2023-01-23,43.400001525878906
2023-01-24,43.20000076293945
2023-01-25,42.0
2023-01-26,41.599998474121094
2023-01-27,44.599998474121094
2023-01-30,41.400001525878906
2023-01-31,44.20000076293945
2023-02-01,46.400001525878906
2023-02-02,49.79999923706055
2023-02-03,47.20000076293945
2023-02-06,44.20000076293945
2023-02-07,43.0
2023-02-08,42.0
2023-02-09,39.599998474121094
2023-02-10,40.20000076293945
2023-02-13,39.79999923706055
2023-02-14,41.0
2023-02-15,44.79999923706055
2023-02-16,43.20000076293945
2023-02-17,42.400001525878906
2023-02-21,40.400001525878906
2023-02-22,40.20000076293945
2023-02-23,39.79999923706055
2023-02-24,38.20000076293945
2023-02-27,39.0
2023-02-28,41.20000076293945
2023-03-01,35.099998474121094
2023-03-02,37.5
2023-03-03,38.20000076293945
2023-03-06,37.79999923706055
2023-03-07,34.79999923706055
2023-03-08,34.20000076293945
2023-03-09,32.599998474121094
2023-03-10,31.799999237060547
2023-03-13,31.0
2023-03-14,31.399999618530273
2023-03-15,30.600000381469727
2023-03-16,30.0
2023-03-17,29.200000762939453
2023-03-20,27.600000381469727
2023-03-21,27.799999237060547
2023-03-22,25.399999618530273
2023-03-23,24.799999237060547
2023-03-24,25.399999618530273
2023-03-27,25.399999618530273
2023-03-28,25.0
2023-03-29,26.200000762939453
2023-03-30,27.200000762939453
2023-03-31,26.600000381469727
2023-04-03,25.399999618530273
2023-04-04,24.600000381469727
2023-04-05,22.200000762939453
2023-04-06,22.299999237060547
2023-04-10,22.200000762939453
2023-04-11,21.399999618530273
2023-04-12,20.799999237060547
2023-04-13,22.600000381469727
2023-04-14,21.399999618530273
2023-04-17,22.399999618530273
2023-04-18,21.600000381469727
2023-04-19,21.0
2023-04-20,20.0
2023-04-21,19.81999969482422
2023-04-24,19.0
2023-04-25,18.280000686645508
2023-04-26,18.079999923706055
2023-04-27,18.780000686645508
2023-04-28,18.84000015258789
2023-05-01,17.860000610351562
2023-05-02,21.799999237060547
2023-05-03,22.799999237060547
2023-05-04,21.200000762939453
2023-05-05,21.600000381469727
2023-05-08,20.799999237060547
2023-05-09,19.65999984741211
2023-05-10,21.399999618530273
2023-05-11,19.100000381469727
2023-05-12,18.139999389648438
2023-05-15,17.760000228881836
2023-05-16,17.479999542236328
2023-05-17,19.579999923706055
2023-05-18,19.139999389648438
2023-05-19,17.920000076293945
2023-05-22,18.459999084472656
2023-05-23,17.920000076293945
2023-05-24,17.219999313354492
2023-05-25,16.760000228881836
2023-05-26,17.219999313354492
2023-05-30,17.760000228881836
2023-05-31,16.81999969482422
2023-06-01,17.280000686645508
2023-06-02,17.540000915527344
2023-06-05,16.860000610351562
2023-06-06,17.600000381469727
2023-06-07,17.860000610351562
2023-06-08,18.020000457763672
2023-06-09,17.100000381469727
2023-06-12,17.579999923706055
2023-06-13,18.600000381469727
2023-06-14,19.700000762939453
2023-06-15,21.600000381469727
2023-06-16,21.399999618530273
2023-06-20,19.020000457763672
2023-06-21,18.540000915527344
2023-06-22,17.520000457763672
2023-06-23,16.040000915527344
2023-06-26,15.84000015258789
2023-06-27,15.9399995803833
2023-06-28,16.079999923706055
2023-06-29,16.0
2023-06-30,17.440000534057617
2023-07-03,19.799999237060547
2023-07-05,19.34000015258789
2023-07-06,17.940000534057617
2023-07-07,18.3799991607666
2023-07-10,18.600000381469727
2023-07-11,20.399999618530273
2023-07-12,21.0
2023-07-13,22.0
2023-07-14,19.780000686645508
2023-07-17,21.600000381469727
2023-07-18,21.399999618530273
2023-07-19,25.200000762939453
2023-07-20,24.399999618530273
2023-07-21,23.200000762939453
2023-07-24,23.700000762939453
2023-07-25,22.399999618530273
2023-07-26,22.700000762939453
2023-07-27,21.600000381469727
2023-07-28,23.399999618530273
2023-07-31,26.600000381469727
2023-08-01,26.0
2023-08-02,24.600000381469727
2023-08-03,25.399999618530273
2023-08-04,23.799999237060547
2023-08-07,23.600000381469727
2023-08-08,22.0
2023-08-09,20.600000381469727
2023-08-10,19.84000015258789
2023-08-11,17.959999084472656
2023-08-14,17.15999984741211
2023-08-15,16.600000381469727
2023-08-16,15.800000190734863
2023-08-17,15.600000381469727
2023-08-18,15.779999732971191
2023-08-21,15.9399995803833
2023-08-22,15.039999961853027
2023-08-23,15.680000305175781
2023-08-24,14.699999809265137
2023-08-25,14.819999694824219
2023-08-28,15.5600004196167
2023-08-29,16.020000457763672
2023-08-30,15.880000114440918
2023-08-31,15.760000228881836
2023-09-01,15.039999961853027
2023-09-05,14.199999809265137
2023-09-06,13.239999771118164
2023-09-07,12.199999809265137
2023-09-08,11.680000305175781
2023-09-11,12.5600004196167
2023-09-12,12.699999809265137
2023-09-13,12.600000381469727
2023-09-14,12.520000457763672
2023-09-15,11.9399995803833
2023-09-18,11.34000015258789
2023-09-19,11.0
2023-09-20,10.300000190734863
2023-09-21,9.5
2023-09-22,8.640000343322754
2023-09-25,9.0600004196167
2023-09-26,8.619999885559082
2023-09-27,8.359999656677246
2023-09-28,8.279999732971191
2023-09-29,8.279999732971191
2023-10-02,7.840000152587891
2023-10-03,7.579999923706055
2023-10-04,8.100000381469727
2023-10-05,7.840000152587891
2023-10-06,8.15999984741211
2023-10-09,8.119999885559082
2023-10-10,8.880000114440918
2023-10-11,9.5600004196167
2023-10-12,9.0
2023-10-13,8.760000228881836
2023-10-16,9.0
2023-10-17,9.65999984741211
2023-10-18,9.180000305175781
2023-10-19,8.34000015258789
2023-10-20,8.079999923706055
2023-10-23,8.15999984741211
2023-10-24,8.079999923706055
2023-10-25,8.140000343322754
2023-10-26,8.039999961853027
2023-10-27,7.800000190734863
2023-10-30,8.399999618530273
2023-10-31,8.34000015258789
2023-11-01,8.199999809265137
2023-11-02,8.260000228881836
2023-11-03,8.539999961853027
2023-11-06,8.279999732971191
2023-11-07,8.65999984741211
2023-11-08,8.039999961853027
2023-11-09,7.559999942779541
2023-11-10,7.639999866485596
2023-11-13,8.0
2023-11-14,8.0
2023-11-15,8.199999809265137
2023-11-16,7.619999885559082
2023-11-17,7.480000019073486
2023-11-20,7.599999904632568
2023-11-21,7.28000020980835
2023-11-22,7.460000038146973
2023-11-24,7.460000038146973
2023-11-27,7.260000228881836
2023-11-28,7.619999885559082
2023-11-29,7.880000114440918
2023-11-30,7.440000057220459
2023-12-01,7.840000152587891
2023-12-04,8.199999809265137
2023-12-05,8.15999984741211
2023-12-06,8.220000267028809
2023-12-07,8.079999923706055
2023-12-08,8.239999771118164
2023-12-11,7.820000171661377
2023-12-12,7.400000095367432
2023-12-13,7.78000020980835
2023-12-14,7.599999904632568
2023-12-15,7.199999809265137
2023-12-18,7.199999809265137
2023-12-19,7.0
2023-12-20,7.400000095367432
2023-12-21,7.5
2023-12-22,7.400000095367432
2023-12-26,7.559999942779541
2023-12-27,7.539999961853027
2023-12-28,7.400000095367432
2023-12-29,7.199999809265137
2024-01-02,7.21999979019165
2024-01-03,7.059999942779541
2024-01-04,7.179999828338623
2024-01-05,7.019999980926514
2024-01-08,7.179999828338623
2024-01-09,6.78000020980835
2024-01-10,6.300000190734863
2024-01-11,6.420000076293945
2024-01-12,6.400000095367432
2024-01-16,6.260000228881836
2024-01-17,6.360000133514404
2024-01-18,5.960000038146973
2024-01-19,5.639999866485596
2024-01-22,6.199999809265137
2024-01-23,6.079999923706055
2024-01-24,5.699999809265137
2024-01-25,5.71999979019165
2024-01-26,5.659999847412109
2024-01-29,5.880000114440918
2024-01-30,5.659999847412109
2024-01-31,5.300000190734863
2024-02-01,5.340000152587891
2024-02-02,5.239999771118164
2024-02-05,5.199999809265137
2024-02-06,5.28000020980835
2024-02-07,4.880000114440918
2024-02-08,4.800000190734863
2024-02-09,4.940000057220459
2024-02-12,5.119999885559082
2024-02-13,4.639999866485596
2024-02-14,4.840000152587891
2024-02-15,5.440000057220459
2024-02-16,5.880000114440918
2024-02-20,7.199999809265137
2024-02-21,6.340000152587891
2024-02-22,5.699999809265137
2024-02-23,5.739999771118164
2024-02-26,6.239999771118164
2024-02-27,6.699999809265137
2024-02-28,6.699999809265137
2024-02-29,6.699999809265137
2024-03-01,6.739999771118164
2024-03-04,6.239999771118164
2024-03-05,5.880000114440918
2024-03-06,6.059999942779541
2024-03-07,6.099999904632568
2024-03-08,6.199999809265137
2024-03-11,6.320000171661377
2024-03-12,5.519999980926514
2024-03-13,5.380000114440918
2024-03-14,5.039999961853027
2024-03-15,5.320000171661377
2024-03-18,4.980000019073486
2024-03-19,4.900000095367432
2024-03-20,4.699999809265137
2024-03-21,4.440000057220459
2024-03-22,4.199999809265137
2024-03-25,4.199999809265137
2024-03-26,4.320000171661377
2024-03-27,4.639999866485596
2024-03-28,4.699999809265137
2024-04-01,4.539999961853027
2024-04-02,4.260000228881836
2024-04-03,4.260000228881836
2024-04-04,4.099999904632568
2024-04-05,4.119999885559082
2024-04-08,4.119999885559082
2024-04-09,4.199999809265137
2024-04-10,4.099999904632568
2024-04-11,4.059999942779541
2024-04-12,3.9000000953674316
2024-04-15,3.680000066757202
2024-04-16,3.5799999237060547
2024-04-17,3.4600000381469727
2024-04-18,3.0399999618530273
2024-04-19,3.2200000286102295
2024-04-22,3.1600000858306885
2024-04-23,3.2200000286102295
2024-04-24,3.2200000286102295
2024-04-25,3.140000104904175
2024-04-26,3.140000104904175
2024-04-29,3.3399999141693115
2024-04-30,3.0199999809265137
2024-05-01,3.299999952316284
2024-05-02,3.2799999713897705
2024-05-03,3.200000047683716
2024-05-06,3.859999895095825
2024-05-07,3.9800000190734863
2024-05-08,3.859999895095825
2024-05-09,4.199999809265137
2024-05-10,3.5999999046325684
2024-05-13,3.640000104904175
2024-05-14,4.179999828338623
2024-05-15,4.539999961853027
2024-05-16,5.059999942779541
2024-05-17,4.800000190734863
2024-05-20,4.699999809265137
2024-05-21,4.260000228881836
2024-05-22,4.239999771118164
2024-05-23,3.9200000762939453
2024-05-24,4.300000190734863
2024-05-28,4.199999809265137
2024-05-29,3.799999952316284
2024-05-30,3.9600000381469727
2024-05-31,3.9000000953674316
2024-06-03,3.819999933242798
2024-06-04,3.5999999046325684
2024-06-05,3.5799999237060547
2024-06-06,3.5999999046325684
2024-06-07,3.5999999046325684
2024-06-10,3.440000057220459
2024-06-11,3.5799999237060547
2024-06-12,3.5399999618530273
2024-06-13,3.0
2024-06-14,3.0
2024-06-17,2.2100000381469727
2024-06-18,1.8799999952316284
2024-06-20,1.7000000476837158
2024-06-21,1.7100000381469727
2024-06-24,1.7599999904632568
2024-06-25,1.7200000286102295
2024-06-26,1.7100000381469727
2024-06-27,1.6100000143051147
2024-06-28,1.5700000524520874
2024-07-01,1.5199999809265137
2024-07-02,1.3600000143051147
2024-07-03,1.3600000143051147
2024-07-05,1.340000033378601
2024-07-08,1.4700000286102295
2024-07-09,1.4900000095367432
2024-07-10,1.4700000286102295
2024-07-11,1.7300000190734863
2024-07-12,1.7200000286102295
2024-07-15,1.649999976158142
2024-07-16,2.0799999237060547
2024-07-17,2.0899999141693115
2024-07-18,1.8899999856948853
2024-07-19,1.6699999570846558
2024-07-22,1.659999966621399
2024-07-23,1.6649999618530273
2024-07-24,1.5099999904632568
2024-07-25,1.5
2024-07-26,1.4900000095367432
2024-07-29,1.4900000095367432
2024-07-30,1.4700000286102295
2024-07-31,1.4600000381469727
2024-08-01,1.340000033378601
2024-08-02,1.2899999618530273
2024-08-05,1.159999966621399
2024-08-06,1.159999966621399
2024-08-07,1.149999976158142
2024-08-08,1.190000057220459
2024-08-09,1.149999976158142
2024-08-12,1.159999966621399
2024-08-13,1.159999966621399
2024-08-14,1.100000023841858
2024-08-15,1.1399999856948853
2024-08-16,1.1799999475479126
2024-08-19,1.2200000286102295
2024-08-20,0.9639999866485596
2024-08-21,0.8799999952316284
2024-08-22,0.7929999828338623
2024-08-23,0.7839999794960022
2024-08-26,0.7860000133514404
2024-08-27,0.777999997138977
2024-08-28,0.7179999947547913
2024-08-29,0.6949999928474426
2024-08-30,0.6800000071525574
2024-09-03,0.6169999837875366
2024-09-04,0.621999979019165
2024-09-05,0.6299999952316284
2024-09-06,0.5789999961853027
2024-09-09,0.75
2024-09-10,0.6949999928474426
2024-09-11,0.656000018119812
2024-09-12,0.6100000143051147
2024-09-13,0.6790000200271606
2024-09-16,0.6859999895095825
2024-09-17,0.7369999885559082
2024-09-18,0.7319999933242798
2024-09-19,0.7820000052452087
2024-09-20,0.7300000190734863
2024-09-23,0.7599999904632568
2024-09-24,0.8899999856948853
2024-09-25,0.8109999895095825
2024-09-26,0.8659999966621399
2024-09-27,0.906000018119812
2024-09-30,0.8690000176429749
2024-10-01,0.75
2024-10-02,0.7289999723434448
2024-10-03,0.703000009059906
2024-10-04,0.7730000019073486
2024-10-07,0.7310000061988831
2024-10-08,0.7120000123977661
2024-10-09,0.7670000195503235
2024-10-10,0.7760000228881836
2024-10-11,0.7919999957084656
2024-10-14,0.8339999914169312
2024-10-15,0.8500000238418579
2024-10-16,0.8600000143051147
2024-10-17,0.7799999713897705
2024-10-18,0.8270000219345093
2024-10-21,0.7990000247955322
2024-10-22,0.8339999914169312
2024-10-23,0.7929999828338623
2024-10-24,0.7879999876022339
2024-10-25,0.8149999976158142
2024-10-28,0.8550000190734863
2024-10-29,0.8040000200271606
2024-10-30,0.777999997138977
2024-10-31,0.7559999823570251
2024-11-01,0.7710000276565552
2024-11-04,0.7360000014305115
2024-11-05,0.7590000033378601
2024-11-06,0.7770000100135803
2024-11-07,0.8420000076293945
2024-11-08,0.7879999876022339
2024-11-11,1.190000057220459
2024-11-12,1.440000057220459
2024-11-13,1.3799999952316284
2024-11-14,1.1799999475479126
2024-11-15,1.25
2024-11-18,1.2000000476837158
2024-11-19,1.2200000286102295
2024-11-20,1.0499999523162842
2024-11-21,0.9610000252723694
