Date,NRGV
2022-06-10,10.100000381469727
2022-06-13,9.0
2022-06-14,8.65999984741211
2022-06-15,9.369999885559082
2022-06-16,9.390000343322754
2022-06-17,10.130000114440918
2022-06-21,10.630000114440918
2022-06-22,10.65999984741211
2022-06-23,10.720000267028809
2022-06-24,9.420000076293945
2022-06-27,9.489999771118164
2022-06-28,9.949999809265137
2022-06-29,9.890000343322754
2022-06-30,10.020000457763672
2022-07-01,8.289999961853027
2022-07-05,7.440000057220459
2022-07-06,7.420000076293945
2022-07-07,8.010000228881836
2022-07-08,8.239999771118164
2022-07-11,7.809999942779541
2022-07-12,7.820000171661377
2022-07-13,7.409999847412109
2022-07-14,6.599999904632568
2022-07-15,7.159999847412109
2022-07-18,6.809999942779541
2022-07-19,6.630000114440918
2022-07-20,6.570000171661377
2022-07-21,6.489999771118164
2022-07-22,5.909999847412109
2022-07-25,5.150000095367432
2022-07-26,4.869999885559082
2022-07-27,4.650000095367432
2022-07-28,4.539999961853027
2022-07-29,4.449999809265137
2022-08-01,4.059999942779541
2022-08-02,4.170000076293945
2022-08-03,4.119999885559082
2022-08-04,4.300000190734863
2022-08-05,4.46999979019165
2022-08-08,4.940000057220459
2022-08-09,4.489999771118164
2022-08-10,5.300000190734863
2022-08-11,5.019999980926514
2022-08-12,5.039999961853027
2022-08-15,5.440000057220459
2022-08-16,5.71999979019165
2022-08-17,5.320000171661377
2022-08-18,5.590000152587891
2022-08-19,5.25
2022-08-22,5.289999961853027
2022-08-23,5.150000095367432
2022-08-24,5.300000190734863
2022-08-25,5.610000133514404
2022-08-26,5.460000038146973
2022-08-29,5.460000038146973
2022-08-30,5.170000076293945
2022-08-31,5.510000228881836
2022-09-01,5.309999942779541
2022-09-02,5.340000152587891
2022-09-06,4.829999923706055
2022-09-07,4.5
2022-09-08,4.130000114440918
2022-09-09,4.429999828338623
2022-09-12,4.380000114440918
2022-09-13,4.210000038146973
2022-09-14,4.489999771118164
2022-09-15,4.349999904632568
2022-09-16,4.46999979019165
2022-09-19,4.5
2022-09-20,4.460000038146973
2022-09-21,4.480000019073486
2022-09-22,4.53000020980835
2022-09-23,4.440000057220459
2022-09-26,4.909999847412109
2022-09-27,5.420000076293945
2022-09-28,5.510000228881836
2022-09-29,5.269999980926514
2022-09-30,5.28000020980835
2022-10-03,6.5
2022-10-04,6.300000190734863
2022-10-05,6.440000057220459
2022-10-06,6.449999809265137
2022-10-07,5.440000057220459
2022-10-10,5.610000133514404
2022-10-11,5.190000057220459
2022-10-12,4.630000114440918
2022-10-13,5.139999866485596
2022-10-14,4.670000076293945
2022-10-17,4.559999942779541
2022-10-18,4.590000152587891
2022-10-19,4.579999923706055
2022-10-20,4.150000095367432
2022-10-21,3.7699999809265137
2022-10-24,3.619999885559082
2022-10-25,4.070000171661377
2022-10-26,3.5299999713897705
2022-10-27,3.3499999046325684
2022-10-28,3.130000114440918
2022-10-31,3.2200000286102295
2022-11-01,2.950000047683716
2022-11-02,2.930000066757202
2022-11-03,3.0299999713897705
2022-11-04,3.0899999141693115
2022-11-07,3.0799999237060547
2022-11-08,3.0799999237060547
2022-11-09,2.819999933242798
2022-11-10,3.0999999046325684
2022-11-11,3.180000066757202
2022-11-14,3.240000009536743
2022-11-15,3.940000057220459
2022-11-16,3.559999942779541
2022-11-17,4.019999980926514
2022-11-18,3.7799999713897705
2022-11-21,3.7300000190734863
2022-11-22,4.170000076293945
2022-11-23,4.889999866485596
2022-11-25,4.949999809265137
2022-11-28,3.890000104904175
2022-11-29,3.4800000190734863
2022-11-30,3.740000009536743
2022-12-01,3.609999895095825
2022-12-02,3.569999933242798
2022-12-05,3.259999990463257
2022-12-06,2.7699999809265137
2022-12-07,2.7300000190734863
2022-12-08,2.7200000286102295
2022-12-09,2.9100000858306885
2022-12-12,2.940000057220459
2022-12-13,3.059999942779541
2022-12-14,3.0799999237060547
2022-12-15,3.0799999237060547
2022-12-16,2.930000066757202
2022-12-19,2.690000057220459
2022-12-20,2.259999990463257
2022-12-21,2.359999895095825
2022-12-22,2.4600000381469727
2022-12-23,2.509999990463257
2022-12-27,2.630000114440918
2022-12-28,2.549999952316284
2022-12-29,2.75
2022-12-30,3.119999885559082
2023-01-03,3.0899999141693115
2023-01-04,3.2300000190734863
2023-01-05,3.0199999809265137
2023-01-06,3.059999942779541
2023-01-09,3.4600000381469727
2023-01-10,3.640000104904175
2023-01-11,4.039999961853027
2023-01-12,3.9700000286102295
2023-01-13,4.0
2023-01-17,3.559999942779541
2023-01-18,4.800000190734863
2023-01-19,4.349999904632568
2023-01-20,4.260000228881836
2023-01-23,4.670000076293945
2023-01-24,4.659999847412109
2023-01-25,4.710000038146973
2023-01-26,4.670000076293945
2023-01-27,5.050000190734863
2023-01-30,4.380000114440918
2023-01-31,4.239999771118164
2023-02-01,4.590000152587891
2023-02-02,4.929999828338623
2023-02-03,4.489999771118164
2023-02-06,4.429999828338623
2023-02-07,4.380000114440918
2023-02-08,4.230000019073486
2023-02-09,4.079999923706055
2023-02-10,4.03000020980835
2023-02-13,3.619999885559082
2023-02-14,3.759999990463257
2023-02-15,3.819999933242798
2023-02-16,3.5999999046325684
2023-02-17,3.5899999141693115
2023-02-21,3.4200000762939453
2023-02-22,3.4000000953674316
2023-02-23,3.430000066757202
2023-02-24,3.299999952316284
2023-02-27,3.4600000381469727
2023-02-28,3.3399999141693115
2023-03-01,3.240000009536743
2023-03-02,3.0999999046325684
2023-03-03,3.259999990463257
2023-03-06,3.1600000858306885
2023-03-07,3.0999999046325684
2023-03-08,2.950000047683716
2023-03-09,2.869999885559082
2023-03-10,2.700000047683716
2023-03-13,2.509999990463257
2023-03-14,2.2699999809265137
2023-03-15,2.200000047683716
2023-03-16,2.3299999237060547
2023-03-17,2.2100000381469727
2023-03-20,2.0999999046325684
2023-03-21,2.2699999809265137
2023-03-22,2.109999895095825
2023-03-23,2.0199999809265137
2023-03-24,2.0
2023-03-27,1.9199999570846558
2023-03-28,2.0799999237060547
2023-03-29,2.0999999046325684
2023-03-30,2.0399999618530273
2023-03-31,2.140000104904175
2023-04-03,1.840000033378601
2023-04-04,1.9500000476837158
2023-04-05,1.8200000524520874
2023-04-06,1.7699999809265137
2023-04-10,1.7899999618530273
2023-04-11,1.9600000381469727
2023-04-12,1.8899999856948853
2023-04-13,1.899999976158142
2023-04-14,1.809999942779541
2023-04-17,1.7999999523162842
2023-04-18,1.6100000143051147
2023-04-19,1.6100000143051147
2023-04-20,1.5
2023-04-21,1.5499999523162842
2023-04-24,1.7300000190734863
2023-04-25,1.6699999570846558
2023-04-26,1.6200000047683716
2023-04-27,1.6200000047683716
2023-04-28,1.690000057220459
2023-05-01,1.7100000381469727
2023-05-02,1.7200000286102295
2023-05-03,1.7599999904632568
2023-05-04,1.690000057220459
2023-05-05,1.7999999523162842
2023-05-08,1.7200000286102295
2023-05-09,1.7599999904632568
2023-05-10,1.8799999952316284
2023-05-11,2.0
2023-05-12,1.9500000476837158
2023-05-15,1.9700000286102295
2023-05-16,1.8300000429153442
2023-05-17,2.130000114440918
2023-05-18,1.8600000143051147
2023-05-19,1.8600000143051147
2023-05-22,2.049999952316284
2023-05-23,2.1500000953674316
2023-05-24,2.0899999141693115
2023-05-25,2.0399999618530273
2023-05-26,2.0999999046325684
2023-05-30,2.2699999809265137
2023-05-31,2.0999999046325684
2023-06-01,2.2300000190734863
2023-06-02,2.390000104904175
2023-06-05,2.509999990463257
2023-06-06,2.759999990463257
2023-06-07,3.049999952316284
2023-06-08,2.740000009536743
2023-06-09,2.6500000953674316
2023-06-12,2.8299999237060547
2023-06-13,2.9600000381469727
2023-06-14,2.819999933242798
2023-06-15,2.869999885559082
2023-06-16,2.7100000381469727
2023-06-20,2.5799999237060547
2023-06-21,2.5399999618530273
2023-06-22,2.4200000762939453
2023-06-23,2.4000000953674316
2023-06-26,2.200000047683716
2023-06-27,2.200000047683716
2023-06-28,2.619999885559082
2023-06-29,2.7899999618530273
2023-06-30,2.7300000190734863
2023-07-03,2.569999933242798
2023-07-05,2.6700000762939453
2023-07-06,2.5299999713897705
2023-07-07,2.6700000762939453
2023-07-10,2.809999942779541
2023-07-11,2.9600000381469727
2023-07-12,3.4000000953674316
2023-07-13,3.299999952316284
2023-07-14,3.0199999809265137
2023-07-17,3.109999895095825
2023-07-18,3.119999885559082
2023-07-19,3.0299999713897705
2023-07-20,3.0899999141693115
2023-07-21,3.0299999713897705
2023-07-24,3.190000057220459
2023-07-25,2.990000009536743
2023-07-26,3.1600000858306885
2023-07-27,2.930000066757202
2023-07-28,2.9800000190734863
2023-07-31,3.3499999046325684
2023-08-01,3.3299999237060547
2023-08-02,3.0999999046325684
2023-08-03,3.380000114440918
2023-08-04,3.0899999141693115
2023-08-07,3.0899999141693115
2023-08-08,3.009999990463257
2023-08-09,3.200000047683716
2023-08-10,3.1500000953674316
2023-08-11,3.1600000858306885
2023-08-14,3.25
2023-08-15,3.1600000858306885
2023-08-16,3.049999952316284
2023-08-17,2.880000114440918
2023-08-18,3.140000104904175
2023-08-21,3.0
2023-08-22,2.940000057220459
2023-08-23,3.0999999046325684
2023-08-24,2.930000066757202
2023-08-25,3.0299999713897705
2023-08-28,3.119999885559082
2023-08-29,3.259999990463257
2023-08-30,3.2300000190734863
2023-08-31,3.190000057220459
2023-09-01,3.240000009536743
2023-09-05,3.069999933242798
2023-09-06,2.9600000381469727
2023-09-07,2.869999885559082
2023-09-08,2.859999895095825
2023-09-11,3.0399999618530273
2023-09-12,3.109999895095825
2023-09-13,2.930000066757202
2023-09-14,3.130000114440918
2023-09-15,2.950000047683716
2023-09-18,2.9100000858306885
2023-09-19,2.930000066757202
2023-09-20,2.880000114440918
2023-09-21,2.7300000190734863
2023-09-22,2.5299999713897705
2023-09-25,2.549999952316284
2023-09-26,2.490000009536743
2023-09-27,2.549999952316284
2023-09-28,2.5199999809265137
2023-09-29,2.549999952316284
2023-10-02,2.430000066757202
2023-10-03,2.180000066757202
2023-10-04,2.2799999713897705
2023-10-05,2.1600000858306885
2023-10-06,2.299999952316284
2023-10-09,2.240000009536743
2023-10-10,2.5799999237060547
2023-10-11,2.5999999046325684
2023-10-12,2.4700000286102295
2023-10-13,2.4700000286102295
2023-10-16,2.5
2023-10-17,2.430000066757202
2023-10-18,2.259999990463257
2023-10-19,2.180000066757202
2023-10-20,2.069999933242798
2023-10-23,1.9700000286102295
2023-10-24,2.049999952316284
2023-10-25,2.109999895095825
2023-10-26,2.0899999141693115
2023-10-27,1.909999966621399
2023-10-30,1.8700000047683716
2023-10-31,2.009999990463257
2023-11-01,2.059999942779541
2023-11-02,2.2300000190734863
2023-11-03,2.2799999713897705
2023-11-06,2.3499999046325684
2023-11-07,2.2899999618530273
2023-11-08,2.930000066757202
2023-11-09,2.559999942779541
2023-11-10,2.309999942779541
2023-11-13,2.440000057220459
2023-11-14,2.619999885559082
2023-11-15,2.7200000286102295
2023-11-16,2.390000104904175
2023-11-17,2.4000000953674316
2023-11-20,2.369999885559082
2023-11-21,2.2699999809265137
2023-11-22,2.2100000381469727
2023-11-24,2.2300000190734863
2023-11-27,2.180000066757202
2023-11-28,2.190000057220459
2023-11-29,2.2899999618530273
2023-11-30,2.299999952316284
2023-12-01,2.4100000858306885
2023-12-04,2.609999895095825
2023-12-05,2.4000000953674316
2023-12-06,2.4100000858306885
2023-12-07,2.380000114440918
2023-12-08,2.390000104904175
2023-12-11,2.1500000953674316
2023-12-12,1.909999966621399
2023-12-13,2.2100000381469727
2023-12-14,2.369999885559082
2023-12-15,2.2799999713897705
2023-12-18,2.130000114440918
2023-12-19,2.1700000762939453
2023-12-20,2.069999933242798
2023-12-21,2.3399999141693115
2023-12-22,2.450000047683716
2023-12-26,2.490000009536743
2023-12-27,2.4800000190734863
2023-12-28,2.549999952316284
2023-12-29,2.3299999237060547
2024-01-02,2.2300000190734863
2024-01-03,2.0199999809265137
2024-01-04,2.0799999237060547
2024-01-05,1.9800000190734863
2024-01-08,2.109999895095825
2024-01-09,2.0
2024-01-10,1.9500000476837158
2024-01-11,1.8700000047683716
2024-01-12,1.8300000429153442
2024-01-16,1.75
2024-01-17,1.7100000381469727
2024-01-18,1.7400000095367432
2024-01-19,1.7400000095367432
2024-01-22,1.7799999713897705
2024-01-23,1.7200000286102295
2024-01-24,1.6200000047683716
2024-01-25,1.659999966621399
2024-01-26,1.6299999952316284
2024-01-29,1.649999976158142
2024-01-30,1.559999942779541
2024-01-31,1.5199999809265137
2024-02-01,1.4900000095367432
2024-02-02,1.4600000381469727
2024-02-05,1.3600000143051147
2024-02-06,1.5399999618530273
2024-02-07,1.5700000524520874
2024-02-08,1.659999966621399
2024-02-09,1.7100000381469727
2024-02-12,1.8200000524520874
2024-02-13,1.649999976158142
2024-02-14,1.7999999523162842
2024-02-15,1.8899999856948853
2024-02-16,1.909999966621399
2024-02-20,1.8200000524520874
2024-02-21,1.75
2024-02-22,1.659999966621399
2024-02-23,1.6100000143051147
2024-02-26,1.6799999475479126
2024-02-27,1.7000000476837158
2024-02-28,1.6699999570846558
2024-02-29,1.6799999475479126
2024-03-01,1.7699999809265137
2024-03-04,1.659999966621399
2024-03-05,1.6200000047683716
2024-03-06,1.7300000190734863
2024-03-07,1.7699999809265137
2024-03-08,1.9900000095367432
2024-03-11,1.9600000381469727
2024-03-12,1.809999942779541
2024-03-13,1.899999976158142
2024-03-14,1.6799999475479126
2024-03-15,1.6399999856948853
2024-03-18,1.6399999856948853
2024-03-19,1.7100000381469727
2024-03-20,1.840000033378601
2024-03-21,1.7999999523162842
2024-03-22,1.659999966621399
2024-03-25,1.7100000381469727
2024-03-26,1.6200000047683716
2024-03-27,1.7300000190734863
2024-03-28,1.7899999618530273
2024-04-01,1.9299999475479126
2024-04-02,1.8600000143051147
2024-04-03,1.75
2024-04-04,1.7599999904632568
2024-04-05,1.7300000190734863
2024-04-08,1.5800000429153442
2024-04-09,1.5099999904632568
2024-04-10,1.2899999618530273
2024-04-11,1.2599999904632568
2024-04-12,1.149999976158142
2024-04-15,1.159999966621399
2024-04-16,1.1799999475479126
2024-04-17,1.1299999952316284
2024-04-18,1.0700000524520874
2024-04-19,1.0800000429153442
2024-04-22,1.2000000476837158
2024-04-23,1.2100000381469727
2024-04-24,1.25
2024-04-25,1.2300000190734863
2024-04-26,1.2599999904632568
2024-04-29,1.2999999523162842
2024-04-30,1.2699999809265137
2024-05-01,1.25
2024-05-02,1.2599999904632568
2024-05-03,1.2699999809265137
2024-05-06,1.4600000381469727
2024-05-07,1.3899999856948853
2024-05-08,1.4299999475479126
2024-05-09,1.2000000476837158
2024-05-10,1.1200000047683716
2024-05-13,1.1100000143051147
2024-05-14,1.2400000095367432
2024-05-15,1.2000000476837158
2024-05-16,1.1699999570846558
2024-05-17,1.159999966621399
2024-05-20,1.1699999570846558
2024-05-21,1.2300000190734863
2024-05-22,1.2699999809265137
2024-05-23,1.1699999570846558
2024-05-24,1.1699999570846558
2024-05-28,1.2799999713897705
2024-05-29,1.2899999618530273
2024-05-30,1.350000023841858
2024-05-31,1.309999942779541
2024-06-03,1.190000057220459
2024-06-04,1.2000000476837158
2024-06-05,1.2899999618530273
2024-06-06,1.190000057220459
2024-06-07,1.149999976158142
2024-06-10,1.159999966621399
2024-06-11,1.159999966621399
2024-06-12,1.159999966621399
2024-06-13,1.1100000143051147
2024-06-14,1.0800000429153442
2024-06-17,1.059999942779541
2024-06-18,1.0499999523162842
2024-06-20,0.9649999737739563
2024-06-21,0.9670000076293945
2024-06-24,0.9470000267028809
2024-06-25,0.9409999847412109
2024-06-26,0.996999979019165
2024-06-27,1.0199999809265137
2024-06-28,0.949999988079071
2024-07-01,0.9509999752044678
2024-07-02,0.9639999866485596
2024-07-03,1.0
2024-07-05,0.9679999947547913
2024-07-08,0.9900000095367432
2024-07-09,0.9819999933242798
2024-07-10,1.0399999618530273
2024-07-11,1.1799999475479126
2024-07-12,1.3300000429153442
2024-07-15,1.309999942779541
2024-07-16,1.4299999475479126
2024-07-17,1.2899999618530273
2024-07-18,1.1399999856948853
2024-07-19,1.1399999856948853
2024-07-22,1.1200000047683716
2024-07-23,1.1299999952316284
2024-07-24,1.0800000429153442
2024-07-25,1.149999976158142
2024-07-26,1.2000000476837158
2024-07-29,1.1200000047683716
2024-07-30,1.0800000429153442
2024-07-31,1.0199999809265137
2024-08-01,1.059999942779541
2024-08-02,1.0299999713897705
2024-08-05,1.0499999523162842
2024-08-06,1.0099999904632568
2024-08-07,0.8700000047683716
2024-08-08,0.9190000295639038
2024-08-09,0.8199999928474426
2024-08-12,0.8320000171661377
2024-08-13,0.8349999785423279
2024-08-14,0.7850000262260437
2024-08-15,0.972000002861023
2024-08-16,0.9760000109672546
2024-08-19,0.9599999785423279
2024-08-20,0.9290000200271606
2024-08-21,1.0499999523162842
2024-08-22,0.9549999833106995
2024-08-23,1.0800000429153442
2024-08-26,1.0099999904632568
2024-08-27,0.996999979019165
2024-08-28,0.9490000009536743
2024-08-29,0.9980000257492065
2024-08-30,1.0099999904632568
2024-09-03,0.9440000057220459
2024-09-04,0.9309999942779541
2024-09-05,0.9139999747276306
2024-09-06,0.8410000205039978
2024-09-09,0.8500000238418579
2024-09-10,0.8999999761581421
2024-09-11,0.8420000076293945
2024-09-12,0.8100000023841858
2024-09-13,0.9200000166893005
2024-09-16,0.7919999957084656
2024-09-17,0.9700000286102295
2024-09-18,0.996999979019165
2024-09-19,1.0700000524520874
2024-09-20,1.059999942779541
2024-09-23,1.0099999904632568
2024-09-24,1.0199999809265137
2024-09-25,0.9399999976158142
2024-09-26,0.9800000190734863
2024-09-27,0.9369999766349792
2024-09-30,0.9599999785423279
2024-10-01,0.949999988079071
2024-10-02,0.9340000152587891
2024-10-03,0.9290000200271606
2024-10-04,0.9269999861717224
2024-10-07,0.9269999861717224
2024-10-08,0.9300000071525574
2024-10-09,0.9629999995231628
2024-10-10,0.949999988079071
2024-10-11,1.100000023841858
2024-10-14,1.0099999904632568
2024-10-15,1.2899999618530273
2024-10-16,1.2300000190734863
2024-10-17,1.2400000095367432
2024-10-18,1.5099999904632568
2024-10-21,1.8799999952316284
2024-10-22,1.8899999856948853
2024-10-23,1.7599999904632568
2024-10-24,1.690000057220459
2024-10-25,1.659999966621399
2024-10-28,1.7200000286102295
2024-10-29,1.6399999856948853
2024-10-30,1.8600000143051147
2024-10-31,1.8700000047683716
2024-11-01,2.0399999618530273
2024-11-04,2.049999952316284
2024-11-05,2.200000047683716
2024-11-06,1.9500000476837158
2024-11-07,1.8799999952316284
2024-11-08,2.109999895095825
2024-11-11,2.059999942779541
2024-11-12,2.009999990463257
2024-11-13,1.4299999475479126
2024-11-14,1.659999966621399
2024-11-15,1.4600000381469727
2024-11-18,1.4500000476837158
2024-11-19,1.6100000143051147
2024-11-20,1.4800000190734863
2024-11-21,1.5399999618530273
