Date,RLAY
2022-07-13,19.3700008392334
2022-07-14,19.280000686645508
2022-07-15,19.399999618530273
2022-07-18,18.229999542236328
2022-07-19,20.559999465942383
2022-07-20,23.139999389648438
2022-07-21,23.34000015258789
2022-07-22,21.149999618530273
2022-07-25,20.459999084472656
2022-07-26,20.68000030517578
2022-07-27,21.639999389648438
2022-07-28,20.399999618530273
2022-07-29,19.020000457763672
2022-08-01,18.06999969482422
2022-08-02,18.950000762939453
2022-08-03,19.0
2022-08-04,19.15999984741211
2022-08-05,19.729999542236328
2022-08-08,19.8700008392334
2022-08-09,18.700000762939453
2022-08-10,20.100000381469727
2022-08-11,19.670000076293945
2022-08-12,20.700000762939453
2022-08-15,20.969999313354492
2022-08-16,20.209999084472656
2022-08-17,19.34000015258789
2022-08-18,19.639999389648438
2022-08-19,19.43000030517578
2022-08-22,21.0
2022-08-23,23.010000228881836
2022-08-24,26.100000381469727
2022-08-25,26.489999771118164
2022-08-26,24.56999969482422
2022-08-29,23.200000762939453
2022-08-30,21.940000534057617
2022-08-31,22.969999313354492
2022-09-01,24.899999618530273
2022-09-02,25.030000686645508
2022-09-06,23.170000076293945
2022-09-07,25.350000381469727
2022-09-08,31.3700008392334
2022-09-09,29.010000228881836
2022-09-12,28.799999237060547
2022-09-13,24.030000686645508
2022-09-14,23.969999313354492
2022-09-15,25.079999923706055
2022-09-16,23.420000076293945
2022-09-19,23.84000015258789
2022-09-20,23.690000534057617
2022-09-21,22.270000457763672
2022-09-22,22.1299991607666
2022-09-23,22.450000762939453
2022-09-26,22.010000228881836
2022-09-27,23.290000915527344
2022-09-28,24.1200008392334
2022-09-29,23.139999389648438
2022-09-30,22.3700008392334
2022-10-03,22.31999969482422
2022-10-04,24.020000457763672
2022-10-05,23.739999771118164
2022-10-06,23.0
2022-10-07,22.239999771118164
2022-10-10,21.940000534057617
2022-10-11,21.93000030517578
2022-10-12,21.459999084472656
2022-10-13,20.479999542236328
2022-10-14,19.510000228881836
2022-10-17,20.469999313354492
2022-10-18,20.920000076293945
2022-10-19,19.65999984741211
2022-10-20,19.81999969482422
2022-10-21,20.6299991607666
2022-10-24,20.200000762939453
2022-10-25,21.1200008392334
2022-10-26,22.0
2022-10-27,21.709999084472656
2022-10-28,22.5
2022-10-31,22.219999313354492
2022-11-01,22.459999084472656
2022-11-02,21.420000076293945
2022-11-03,20.940000534057617
2022-11-04,20.489999771118164
2022-11-07,20.360000610351562
2022-11-08,19.969999313354492
2022-11-09,19.020000457763672
2022-11-10,20.0
2022-11-11,20.489999771118164
2022-11-14,19.770000457763672
2022-11-15,19.799999237060547
2022-11-16,18.200000762939453
2022-11-17,17.940000534057617
2022-11-18,18.90999984741211
2022-11-21,18.639999389648438
2022-11-22,18.709999084472656
2022-11-23,18.709999084472656
2022-11-25,18.6200008392334
2022-11-28,18.40999984741211
2022-11-29,18.270000457763672
2022-11-30,18.579999923706055
2022-12-01,17.780000686645508
2022-12-02,18.770000457763672
2022-12-05,18.360000610351562
2022-12-06,18.06999969482422
2022-12-07,17.440000534057617
2022-12-08,17.350000381469727
2022-12-09,16.299999237060547
2022-12-12,16.799999237060547
2022-12-13,17.280000686645508
2022-12-14,17.5
2022-12-15,17.170000076293945
2022-12-16,17.049999237060547
2022-12-19,15.789999961853027
2022-12-20,15.720000267028809
2022-12-21,14.819999694824219
2022-12-22,15.15999984741211
2022-12-23,14.600000381469727
2022-12-27,14.40999984741211
2022-12-28,14.15999984741211
2022-12-29,14.800000190734863
2022-12-30,14.9399995803833
2023-01-03,15.039999961853027
2023-01-04,15.979999542236328
2023-01-05,15.510000228881836
2023-01-06,15.739999771118164
2023-01-09,15.59000015258789
2023-01-10,16.030000686645508
2023-01-11,16.649999618530273
2023-01-12,20.100000381469727
2023-01-13,20.770000457763672
2023-01-17,20.450000762939453
2023-01-18,20.68000030517578
2023-01-19,20.200000762939453
2023-01-20,20.579999923706055
2023-01-23,20.780000686645508
2023-01-24,20.549999237060547
2023-01-25,20.420000076293945
2023-01-26,20.190000534057617
2023-01-27,21.8799991607666
2023-01-30,20.950000762939453
2023-01-31,21.459999084472656
2023-02-01,21.68000030517578
2023-02-02,22.760000228881836
2023-02-03,22.06999969482422
2023-02-06,21.559999465942383
2023-02-07,21.31999969482422
2023-02-08,20.3700008392334
2023-02-09,20.06999969482422
2023-02-10,19.559999465942383
2023-02-13,18.5
2023-02-14,18.780000686645508
2023-02-15,18.3700008392334
2023-02-16,17.450000762939453
2023-02-17,18.450000762939453
2023-02-21,17.479999542236328
2023-02-22,17.700000762939453
2023-02-23,17.43000030517578
2023-02-24,17.059999465942383
2023-02-27,16.559999465942383
2023-02-28,16.149999618530273
2023-03-01,16.139999389648438
2023-03-02,16.3799991607666
2023-03-03,17.1299991607666
2023-03-06,16.959999084472656
2023-03-07,17.59000015258789
2023-03-08,16.90999984741211
2023-03-09,15.569999694824219
2023-03-10,15.329999923706055
2023-03-13,16.010000228881836
2023-03-14,16.219999313354492
2023-03-15,16.5
2023-03-16,16.280000686645508
2023-03-17,15.770000457763672
2023-03-20,15.630000114440918
2023-03-21,15.579999923706055
2023-03-22,15.210000038146973
2023-03-23,15.479999542236328
2023-03-24,15.3100004196167
2023-03-27,15.479999542236328
2023-03-28,15.0
2023-03-29,16.010000228881836
2023-03-30,15.90999984741211
2023-03-31,16.469999313354492
2023-04-03,16.899999618530273
2023-04-04,16.889999389648438
2023-04-05,17.229999542236328
2023-04-06,17.969999313354492
2023-04-10,18.270000457763672
2023-04-11,18.020000457763672
2023-04-12,16.010000228881836
2023-04-13,18.219999313354492
2023-04-14,17.440000534057617
2023-04-17,18.219999313354492
2023-04-18,11.619999885559082
2023-04-19,12.350000381469727
2023-04-20,12.470000267028809
2023-04-21,12.739999771118164
2023-04-24,12.050000190734863
2023-04-25,11.779999732971191
2023-04-26,11.390000343322754
2023-04-27,11.300000190734863
2023-04-28,11.369999885559082
2023-05-01,11.4399995803833
2023-05-02,10.4399995803833
2023-05-03,11.210000038146973
2023-05-04,11.220000267028809
2023-05-05,11.270000457763672
2023-05-08,10.819999694824219
2023-05-09,10.619999885559082
2023-05-10,10.710000038146973
2023-05-11,10.359999656677246
2023-05-12,10.25
2023-05-15,10.289999961853027
2023-05-16,9.989999771118164
2023-05-17,10.359999656677246
2023-05-18,10.180000305175781
2023-05-19,10.489999771118164
2023-05-22,11.100000381469727
2023-05-23,11.699999809265137
2023-05-24,11.569999694824219
2023-05-25,11.220000267028809
2023-05-26,11.0
2023-05-30,10.9399995803833
2023-05-31,11.140000343322754
2023-06-01,11.0600004196167
2023-06-02,11.470000267028809
2023-06-05,11.460000038146973
2023-06-06,11.760000228881836
2023-06-07,11.640000343322754
2023-06-08,11.15999984741211
2023-06-09,10.75
2023-06-12,11.350000381469727
2023-06-13,11.779999732971191
2023-06-14,11.960000038146973
2023-06-15,12.789999961853027
2023-06-16,12.3100004196167
2023-06-20,12.119999885559082
2023-06-21,12.069999694824219
2023-06-22,11.899999618530273
2023-06-23,11.869999885559082
2023-06-26,12.100000381469727
2023-06-27,12.569999694824219
2023-06-28,13.140000343322754
2023-06-29,12.800000190734863
2023-06-30,12.5600004196167
2023-07-03,12.65999984741211
2023-07-05,12.40999984741211
2023-07-06,11.260000228881836
2023-07-07,11.609999656677246
2023-07-10,12.289999961853027
2023-07-11,12.109999656677246
2023-07-12,12.970000267028809
2023-07-13,12.680000305175781
2023-07-14,12.229999542236328
2023-07-17,12.899999618530273
2023-07-18,12.109999656677246
2023-07-19,12.319999694824219
2023-07-20,12.130000114440918
2023-07-21,12.390000343322754
2023-07-24,12.140000343322754
2023-07-25,11.970000267028809
2023-07-26,12.079999923706055
2023-07-27,11.699999809265137
2023-07-28,12.225000381469727
2023-07-31,12.600000381469727
2023-08-01,11.90999984741211
2023-08-02,11.4399995803833
2023-08-03,11.050000190734863
2023-08-04,11.25
2023-08-07,10.369999885559082
2023-08-08,11.170000076293945
2023-08-09,11.180000305175781
2023-08-10,10.920000076293945
2023-08-11,10.729999542236328
2023-08-14,11.149999618530273
2023-08-15,10.619999885559082
2023-08-16,10.4399995803833
2023-08-17,10.350000381469727
2023-08-18,10.59000015258789
2023-08-21,10.670000076293945
2023-08-22,10.569999694824219
2023-08-23,10.680000305175781
2023-08-24,9.90999984741211
2023-08-25,10.270000457763672
2023-08-28,10.390000343322754
2023-08-29,10.670000076293945
2023-08-30,10.640000343322754
2023-08-31,10.220000267028809
2023-09-01,11.029999732971191
2023-09-05,10.600000381469727
2023-09-06,10.140000343322754
2023-09-07,10.039999961853027
2023-09-08,9.729999542236328
2023-09-11,9.800000190734863
2023-09-12,9.859999656677246
2023-09-13,9.489999771118164
2023-09-14,9.609999656677246
2023-09-15,9.369999885559082
2023-09-18,9.0
2023-09-19,9.1899995803833
2023-09-20,8.8100004196167
2023-09-21,8.59000015258789
2023-09-22,8.619999885559082
2023-09-25,8.40999984741211
2023-09-26,8.319999694824219
2023-09-27,8.260000228881836
2023-09-28,8.239999771118164
2023-09-29,8.40999984741211
2023-10-02,8.140000343322754
2023-10-03,8.739999771118164
2023-10-04,8.59000015258789
2023-10-05,8.930000305175781
2023-10-06,8.289999961853027
2023-10-09,8.539999961853027
2023-10-10,8.960000038146973
2023-10-11,8.890000343322754
2023-10-12,7.909999847412109
2023-10-13,7.739999771118164
2023-10-16,6.934999942779541
2023-10-17,7.46999979019165
2023-10-18,7.079999923706055
2023-10-19,6.789999961853027
2023-10-20,6.769999980926514
2023-10-23,6.420000076293945
2023-10-24,6.300000190734863
2023-10-25,6.010000228881836
2023-10-26,6.329999923706055
2023-10-27,6.059999942779541
2023-10-30,6.230000019073486
2023-10-31,6.599999904632568
2023-11-01,6.829999923706055
2023-11-02,7.400000095367432
2023-11-03,7.519999980926514
2023-11-06,8.130000114440918
2023-11-07,8.149999618530273
2023-11-08,7.840000152587891
2023-11-09,7.570000171661377
2023-11-10,7.659999847412109
2023-11-13,7.710000038146973
2023-11-14,8.260000228881836
2023-11-15,8.550000190734863
2023-11-16,8.0600004196167
2023-11-17,8.619999885559082
2023-11-20,8.399999618530273
2023-11-21,7.960000038146973
2023-11-22,8.069999694824219
2023-11-24,8.09000015258789
2023-11-27,7.829999923706055
2023-11-28,8.15999984741211
2023-11-29,8.0600004196167
2023-11-30,7.909999847412109
2023-12-01,8.699999809265137
2023-12-04,8.319999694824219
2023-12-05,8.510000228881836
2023-12-06,9.020000457763672
2023-12-07,9.319999694824219
2023-12-08,9.369999885559082
2023-12-11,9.489999771118164
2023-12-12,9.529999732971191
2023-12-13,10.079999923706055
2023-12-14,9.960000038146973
2023-12-15,10.140000343322754
2023-12-18,10.1899995803833
2023-12-19,10.739999771118164
2023-12-20,10.510000228881836
2023-12-21,10.760000228881836
2023-12-22,11.239999771118164
2023-12-26,11.479999542236328
2023-12-27,11.399999618530273
2023-12-28,11.329999923706055
2023-12-29,11.010000228881836
2024-01-02,11.854999542236328
2024-01-03,11.539999961853027
2024-01-04,11.630000114440918
2024-01-05,11.5
2024-01-08,12.069999694824219
2024-01-09,11.869999885559082
2024-01-10,11.619999885559082
2024-01-11,11.380000114440918
2024-01-12,11.0
2024-01-16,10.859999656677246
2024-01-17,10.420000076293945
2024-01-18,10.289999961853027
2024-01-19,10.180000305175781
2024-01-22,10.220000267028809
2024-01-23,10.0
2024-01-24,9.850000381469727
2024-01-25,9.850000381469727
2024-01-26,9.720000267028809
2024-01-29,9.9399995803833
2024-01-30,9.539999961853027
2024-01-31,9.25
2024-02-01,9.109999656677246
2024-02-02,9.0
2024-02-05,8.6899995803833
2024-02-06,9.130000114440918
2024-02-07,8.739999771118164
2024-02-08,8.890000343322754
2024-02-09,9.09000015258789
2024-02-12,9.470000267028809
2024-02-13,8.989999771118164
2024-02-14,9.890000343322754
2024-02-15,10.670000076293945
2024-02-16,10.84000015258789
2024-02-20,10.710000038146973
2024-02-21,10.479999542236328
2024-02-22,10.569999694824219
2024-02-23,10.0
2024-02-26,10.15999984741211
2024-02-27,10.289999961853027
2024-02-28,10.079999923706055
2024-02-29,10.020000457763672
2024-03-01,10.079999923706055
2024-03-04,10.149999618530273
2024-03-05,9.899999618530273
2024-03-06,10.319999694824219
2024-03-07,10.149999618530273
2024-03-08,10.319999694824219
2024-03-11,9.5
2024-03-12,9.350000381469727
2024-03-13,9.140000343322754
2024-03-14,8.170000076293945
2024-03-15,7.949999809265137
2024-03-18,7.5
2024-03-19,7.789999961853027
2024-03-20,7.989999771118164
2024-03-21,8.010000228881836
2024-03-22,7.789999961853027
2024-03-25,7.53000020980835
2024-03-26,7.570000171661377
2024-03-27,8.15999984741211
2024-03-28,8.300000190734863
2024-04-01,8.020000457763672
2024-04-02,7.599999904632568
2024-04-03,7.139999866485596
2024-04-04,6.960000038146973
2024-04-05,6.900000095367432
2024-04-08,7.190000057220459
2024-04-09,7.309999942779541
2024-04-10,6.900000095367432
2024-04-11,7.130000114440918
2024-04-12,7.03000020980835
2024-04-15,6.829999923706055
2024-04-16,6.739999771118164
2024-04-17,6.210000038146973
2024-04-18,6.110000133514404
2024-04-19,5.960000038146973
2024-04-22,5.949999809265137
2024-04-23,5.900000095367432
2024-04-24,6.349999904632568
2024-04-25,6.15500020980835
2024-04-26,6.369999885559082
2024-04-29,6.590000152587891
2024-04-30,6.519999980926514
2024-05-01,6.659999847412109
2024-05-02,7.079999923706055
2024-05-03,7.039999961853027
2024-05-06,7.059999942779541
2024-05-07,6.739999771118164
2024-05-08,6.510000228881836
2024-05-09,6.309999942779541
2024-05-10,6.420000076293945
2024-05-13,6.420000076293945
2024-05-14,6.360000133514404
2024-05-15,6.795000076293945
2024-05-16,6.510000228881836
2024-05-17,6.639999866485596
2024-05-20,6.78000020980835
2024-05-21,7.559999942779541
2024-05-22,7.53000020980835
2024-05-23,6.980000019073486
2024-05-24,6.820000171661377
2024-05-28,6.769999980926514
2024-05-29,6.190000057220459
2024-05-30,6.300000190734863
2024-05-31,6.409999847412109
2024-06-03,6.789999961853027
2024-06-04,7.039999961853027
2024-06-05,7.340000152587891
2024-06-06,7.269999980926514
2024-06-07,7.900000095367432
2024-06-10,7.53000020980835
2024-06-11,7.230000019073486
2024-06-12,7.840000152587891
2024-06-13,7.824999809265137
2024-06-14,7.309999942779541
2024-06-17,7.090000152587891
2024-06-18,7.03000020980835
2024-06-20,6.849999904632568
2024-06-21,6.940000057220459
2024-06-24,6.900000095367432
2024-06-25,6.739999771118164
2024-06-26,6.260000228881836
2024-06-27,6.300000190734863
2024-06-28,6.519999980926514
2024-07-01,6.400000095367432
2024-07-02,6.46999979019165
2024-07-03,6.269999980926514
2024-07-05,6.360000133514404
2024-07-08,6.480000019073486
2024-07-09,6.940000057220459
2024-07-10,6.989999771118164
2024-07-11,7.760000228881836
2024-07-12,8.239999771118164
2024-07-15,8.270000457763672
2024-07-16,8.979999542236328
2024-07-17,8.899999618530273
2024-07-18,8.670000076293945
2024-07-19,8.600000381469727
2024-07-22,8.800000190734863
2024-07-23,9.479999542236328
2024-07-24,8.930000305175781
2024-07-25,9.0600004196167
2024-07-26,8.9399995803833
2024-07-29,8.21500015258789
2024-07-30,8.270000457763672
2024-07-31,8.220000267028809
2024-08-01,7.989999771118164
2024-08-02,7.630000114440918
2024-08-05,7.099999904632568
2024-08-06,7.190000057220459
2024-08-07,6.619999885559082
2024-08-08,6.800000190734863
2024-08-09,6.699999809265137
2024-08-12,6.510000228881836
2024-08-13,6.559999942779541
2024-08-14,6.440000057220459
2024-08-15,6.670000076293945
2024-08-16,6.449999809265137
2024-08-19,7.230000019073486
2024-08-20,7.25
2024-08-21,7.420000076293945
2024-08-22,6.940000057220459
2024-08-23,7.199999809265137
2024-08-26,7.260000228881836
2024-08-27,7.139999866485596
2024-08-28,6.829999923706055
2024-08-29,6.760000228881836
2024-08-30,6.789999961853027
2024-09-03,6.46999979019165
2024-09-04,6.349999904632568
2024-09-05,6.489999771118164
2024-09-06,6.239999771118164
2024-09-09,9.510000228881836
2024-09-10,9.0
2024-09-11,7.755000114440918
2024-09-12,7.619999885559082
2024-09-13,7.599999904632568
2024-09-16,8.109999656677246
2024-09-17,7.599999904632568
2024-09-18,7.579999923706055
2024-09-19,7.860000133514404
2024-09-20,7.5
2024-09-23,7.429999828338623
2024-09-24,7.289999961853027
2024-09-25,7.059999942779541
2024-09-26,7.400000095367432
2024-09-27,7.460000038146973
2024-09-30,7.079999923706055
2024-10-01,6.550000190734863
2024-10-02,6.489999771118164
2024-10-03,6.489999771118164
2024-10-04,6.53000020980835
2024-10-07,6.340000152587891
2024-10-08,6.25
2024-10-09,6.409999847412109
2024-10-10,6.579999923706055
2024-10-11,6.800000190734863
2024-10-14,6.75
2024-10-15,6.739999771118164
2024-10-16,6.800000190734863
2024-10-17,6.639999866485596
2024-10-18,6.730000019073486
2024-10-21,6.429999828338623
2024-10-22,6.659999847412109
2024-10-23,6.300000190734863
2024-10-24,6.190000057220459
2024-10-25,6.019999980926514
2024-10-28,6.03000020980835
2024-10-29,5.900000095367432
2024-10-30,5.710000038146973
2024-10-31,5.635000228881836
2024-11-01,5.840000152587891
2024-11-04,5.849999904632568
2024-11-05,5.949999809265137
2024-11-06,6.25
2024-11-07,6.139999866485596
2024-11-08,6.199999809265137
2024-11-11,6.159999847412109
2024-11-12,5.940000057220459
2024-11-13,5.809999942779541
2024-11-14,5.599999904632568
2024-11-15,5.105000019073486
2024-11-18,4.889999866485596
2024-11-19,4.800000190734863
2024-11-20,4.659999847412109
2024-11-21,4.639999866485596
