Date,QNCX
2022-10-10,1.0199999809265137
2022-10-11,1.0499999523162842
2022-10-12,1.0700000524520874
2022-10-13,1.090000033378601
2022-10-14,1.0700000524520874
2022-10-17,1.0800000429153442
2022-10-18,1.100000023841858
2022-10-19,1.0499999523162842
2022-10-20,1.0
2022-10-21,0.9350000023841858
2022-10-24,0.8999999761581421
2022-10-25,0.9190000295639038
2022-10-26,0.9399999976158142
2022-10-27,1.0399999618530273
2022-10-28,1.0099999904632568
2022-10-31,1.0
2022-11-01,0.9800000190734863
2022-11-02,0.9100000262260437
2022-11-03,0.8650000095367432
2022-11-04,0.8500000238418579
2022-11-07,0.8500000238418579
2022-11-08,0.8190000057220459
2022-11-09,0.7450000047683716
2022-11-10,0.7739999890327454
2022-11-11,0.8220000267028809
2022-11-14,0.7160000205039978
2022-11-15,0.7770000100135803
2022-11-16,0.75
2022-11-17,0.7139999866485596
2022-11-18,0.7390000224113464
2022-11-21,0.7110000252723694
2022-11-22,0.7300000190734863
2022-11-23,0.7300000190734863
2022-11-25,0.7260000109672546
2022-11-28,0.7080000042915344
2022-11-29,0.7400000095367432
2022-11-30,0.7369999885559082
2022-12-01,0.746999979019165
2022-12-02,0.7300000190734863
2022-12-05,0.7149999737739563
2022-12-06,0.7239999771118164
2022-12-07,0.6959999799728394
2022-12-08,0.6800000071525574
2022-12-09,0.6809999942779541
2022-12-12,0.6690000295639038
2022-12-13,0.6980000138282776
2022-12-14,0.6769999861717224
2022-12-15,0.6850000023841858
2022-12-16,0.6430000066757202
2022-12-19,0.6399999856948853
2022-12-20,0.6100000143051147
2022-12-21,0.6269999742507935
2022-12-22,0.6240000128746033
2022-12-23,0.6320000290870667
2022-12-27,0.5799999833106995
2022-12-28,0.5669999718666077
2022-12-29,0.5759999752044678
2022-12-30,0.6370000243186951
2023-01-03,0.7200000286102295
2023-01-04,0.7200000286102295
2023-01-05,0.7120000123977661
2023-01-06,0.7009999752044678
2023-01-09,0.7009999752044678
2023-01-10,0.7009999752044678
2023-01-11,0.7480000257492065
2023-01-12,0.7799999713897705
2023-01-13,0.7699999809265137
2023-01-17,0.8029999732971191
2023-01-18,0.7519999742507935
2023-01-19,0.7549999952316284
2023-01-20,0.7630000114440918
2023-01-23,0.765999972820282
2023-01-24,0.7900000214576721
2023-01-25,0.7900000214576721
2023-01-26,0.8080000281333923
2023-01-27,1.0800000429153442
2023-01-30,1.0
2023-01-31,0.9800000190734863
2023-02-01,0.9440000057220459
2023-02-02,0.9449999928474426
2023-02-03,1.0
2023-02-06,1.0299999713897705
2023-02-07,1.0099999904632568
2023-02-08,0.9789999723434448
2023-02-09,0.9800000190734863
2023-02-10,0.9300000071525574
2023-02-13,0.9399999976158142
2023-02-14,0.9399999976158142
2023-02-15,0.9110000133514404
2023-02-16,0.9399999976158142
2023-02-17,0.949999988079071
2023-02-21,1.0299999713897705
2023-02-22,1.0299999713897705
2023-02-23,1.0
2023-02-24,0.9520000219345093
2023-02-27,0.9380000233650208
2023-02-28,0.9279999732971191
2023-03-01,0.9509999752044678
2023-03-02,1.0
2023-03-03,0.9900000095367432
2023-03-06,0.9980000257492065
2023-03-07,0.9900000095367432
2023-03-08,0.9990000128746033
2023-03-09,1.0
2023-03-10,0.9599999785423279
2023-03-13,0.9100000262260437
2023-03-14,0.8830000162124634
2023-03-15,0.8510000109672546
2023-03-16,0.8399999737739563
2023-03-17,0.8299999833106995
2023-03-20,0.8420000076293945
2023-03-21,1.440000057220459
2023-03-22,1.4500000476837158
2023-03-23,1.3700000047683716
2023-03-24,1.4900000095367432
2023-03-27,1.4800000190734863
2023-03-28,1.5099999904632568
2023-03-29,1.5499999523162842
2023-03-30,1.5399999618530273
2023-03-31,1.559999942779541
2023-04-03,1.7699999809265137
2023-04-04,1.7899999618530273
2023-04-05,1.6699999570846558
2023-04-06,1.6399999856948853
2023-04-10,1.5199999809265137
2023-04-11,1.5199999809265137
2023-04-12,1.5499999523162842
2023-04-13,1.534999966621399
2023-04-14,1.5399999618530273
2023-04-17,1.5700000524520874
2023-04-18,1.5299999713897705
2023-04-19,1.4800000190734863
2023-04-20,1.5199999809265137
2023-04-21,1.5800000429153442
2023-04-24,1.5499999523162842
2023-04-25,1.5499999523162842
2023-04-26,1.5499999523162842
2023-04-27,1.600000023841858
2023-04-28,1.5299999713897705
2023-05-01,1.5700000524520874
2023-05-02,1.559999942779541
2023-05-03,1.5800000429153442
2023-05-04,1.5800000429153442
2023-05-05,1.5700000524520874
2023-05-08,1.6299999952316284
2023-05-09,1.6699999570846558
2023-05-10,1.7200000286102295
2023-05-11,1.649999976158142
2023-05-12,1.5399999618530273
2023-05-15,1.5399999618530273
2023-05-16,1.559999942779541
2023-05-17,1.590000033378601
2023-05-18,1.6299999952316284
2023-05-19,1.649999976158142
2023-05-22,1.6299999952316284
2023-05-23,1.590000033378601
2023-05-24,1.5800000429153442
2023-05-25,1.5299999713897705
2023-05-26,1.4600000381469727
2023-05-30,1.5299999713897705
2023-05-31,1.5
2023-06-01,1.4299999475479126
2023-06-02,1.5199999809265137
2023-06-05,1.4600000381469727
2023-06-06,1.5199999809265137
2023-06-07,1.4900000095367432
2023-06-08,1.590000033378601
2023-06-09,1.5800000429153442
2023-06-12,1.600000023841858
2023-06-13,1.5800000429153442
2023-06-14,1.5399999618530273
2023-06-15,1.5
2023-06-16,1.5499999523162842
2023-06-20,1.4900000095367432
2023-06-21,1.399999976158142
2023-06-22,1.4199999570846558
2023-06-23,1.5399999618530273
2023-06-26,1.4299999475479126
2023-06-27,1.4900000095367432
2023-06-28,1.5
2023-06-29,1.5049999952316284
2023-06-30,1.5049999952316284
2023-07-03,1.4700000286102295
2023-07-05,1.4199999570846558
2023-07-06,1.4700000286102295
2023-07-07,1.4500000476837158
2023-07-10,1.5499999523162842
2023-07-11,1.5199999809265137
2023-07-12,1.5299999713897705
2023-07-13,1.649999976158142
2023-07-14,1.6299999952316284
2023-07-17,1.659999966621399
2023-07-18,1.659999966621399
2023-07-19,1.659999966621399
2023-07-20,1.6399999856948853
2023-07-21,1.5800000429153442
2023-07-24,1.149999976158142
2023-07-25,1.1699999570846558
2023-07-26,1.2200000286102295
2023-07-27,1.1399999856948853
2023-07-28,1.1799999475479126
2023-07-31,1.2000000476837158
2023-08-01,1.2100000381469727
2023-08-02,1.2400000095367432
2023-08-03,1.2300000190734863
2023-08-04,1.2100000381469727
2023-08-07,1.2100000381469727
2023-08-08,1.2200000286102295
2023-08-09,1.2100000381469727
2023-08-10,1.2400000095367432
2023-08-11,1.2200000286102295
2023-08-14,1.2400000095367432
2023-08-15,1.2699999809265137
2023-08-16,1.2899999618530273
2023-08-17,1.2699999809265137
2023-08-18,1.2699999809265137
2023-08-21,1.2699999809265137
2023-08-22,1.2400000095367432
2023-08-23,1.2699999809265137
2023-08-24,1.25
2023-08-25,1.2599999904632568
2023-08-28,1.2899999618530273
2023-08-29,1.309999942779541
2023-08-30,1.2899999618530273
2023-08-31,1.309999942779541
2023-09-01,1.2999999523162842
2023-09-05,1.2899999618530273
2023-09-06,1.2899999618530273
2023-09-07,1.2599999904632568
2023-09-08,1.2699999809265137
2023-09-11,1.2699999809265137
2023-09-12,1.2300000190734863
2023-09-13,1.2799999713897705
2023-09-14,1.2699999809265137
2023-09-15,1.25
2023-09-18,1.2599999904632568
2023-09-19,1.2300000190734863
2023-09-20,1.2100000381469727
2023-09-21,1.1699999570846558
2023-09-22,1.149999976158142
2023-09-25,1.149999976158142
2023-09-26,1.190000057220459
2023-09-27,1.1699999570846558
2023-09-28,1.159999966621399
2023-09-29,1.1200000047683716
2023-10-02,1.0700000524520874
2023-10-03,1.1699999570846558
2023-10-04,1.1299999952316284
2023-10-05,1.1699999570846558
2023-10-06,1.0700000524520874
2023-10-09,1.090000033378601
2023-10-10,1.1100000143051147
2023-10-11,1.059999942779541
2023-10-12,1.0099999904632568
2023-10-13,0.9909999966621399
2023-10-16,0.9950000047683716
2023-10-17,1.0099999904632568
2023-10-18,1.0499999523162842
2023-10-19,1.0299999713897705
2023-10-20,0.9890000224113464
2023-10-23,1.0
2023-10-24,0.9919999837875366
2023-10-25,0.9700000286102295
2023-10-26,1.0099999904632568
2023-10-27,0.9700000286102295
2023-10-30,0.9750000238418579
2023-10-31,0.9710000157356262
2023-11-01,0.9660000205039978
2023-11-02,0.949999988079071
2023-11-03,0.9440000057220459
2023-11-06,0.9599999785423279
2023-11-07,0.9110000133514404
2023-11-08,0.949999988079071
2023-11-09,0.9150000214576721
2023-11-10,0.9020000100135803
2023-11-13,0.9070000052452087
2023-11-14,0.8970000147819519
2023-11-15,0.8899999856948853
2023-11-16,0.8939999938011169
2023-11-17,0.8600000143051147
2023-11-20,0.8799999952316284
2023-11-21,0.8709999918937683
2023-11-22,0.8999999761581421
2023-11-24,0.949999988079071
2023-11-27,0.9300000071525574
2023-11-28,0.9169999957084656
2023-11-29,0.9399999976158142
2023-11-30,0.8899999856948853
2023-12-01,0.9599999785423279
2023-12-04,0.9900000095367432
2023-12-05,0.972000002861023
2023-12-06,1.0
2023-12-07,1.0
2023-12-08,0.9649999737739563
2023-12-11,1.0
2023-12-12,0.9990000128746033
2023-12-13,0.9929999709129333
2023-12-14,1.0299999713897705
2023-12-15,1.1799999475479126
2023-12-18,1.0950000286102295
2023-12-19,1.0950000286102295
2023-12-20,1.1100000143051147
2023-12-21,1.090000033378601
2023-12-22,1.1299999952316284
2023-12-26,1.1399999856948853
2023-12-27,1.1200000047683716
2023-12-28,1.100000023841858
2023-12-29,1.0499999523162842
2024-01-02,1.0399999618530273
2024-01-03,1.100000023841858
2024-01-04,1.1299999952316284
2024-01-05,1.149999976158142
2024-01-08,1.1200000047683716
2024-01-09,1.1399999856948853
2024-01-10,1.2050000429153442
2024-01-11,1.2999999523162842
2024-01-12,1.3700000047683716
2024-01-16,1.3700000047683716
2024-01-17,1.399999976158142
2024-01-18,1.3949999809265137
2024-01-19,1.350000023841858
2024-01-22,1.2999999523162842
2024-01-23,1.2699999809265137
2024-01-24,1.3300000429153442
2024-01-25,1.2999999523162842
2024-01-26,1.2599999904632568
2024-01-29,1.25
2024-01-30,1.25
2024-01-31,1.2400000095367432
2024-02-01,1.309999942779541
2024-02-02,1.3300000429153442
2024-02-05,1.340000033378601
2024-02-06,1.2890000343322754
2024-02-07,1.2400000095367432
2024-02-08,1.2999999523162842
2024-02-09,1.2999999523162842
2024-02-12,1.2999999523162842
2024-02-13,1.190000057220459
2024-02-14,1.2799999713897705
2024-02-15,1.2999999523162842
2024-02-16,1.2799999713897705
2024-02-20,1.350000023841858
2024-02-21,1.340000033378601
2024-02-22,1.2999999523162842
2024-02-23,1.3300000429153442
2024-02-26,1.2899999618530273
2024-02-27,1.3200000524520874
2024-02-28,1.340000033378601
2024-02-29,1.2999999523162842
2024-03-01,1.2799999713897705
2024-03-04,1.1699999570846558
2024-03-05,1.2100000381469727
2024-03-06,1.1699999570846558
2024-03-07,1.159999966621399
2024-03-08,1.1649999618530273
2024-03-11,1.1699999570846558
2024-03-12,1.2000000476837158
2024-03-13,1.1799999475479126
2024-03-14,1.159999966621399
2024-03-15,1.159999966621399
2024-03-18,1.190000057220459
2024-03-19,1.2100000381469727
2024-03-20,1.149999976158142
2024-03-21,1.1699999570846558
2024-03-22,1.2000000476837158
2024-03-25,1.2000000476837158
2024-03-26,1.1299999952316284
2024-03-27,1.1299999952316284
2024-03-28,1.059999942779541
2024-04-01,1.090000033378601
2024-04-02,1.0499999523162842
2024-04-03,1.0499999523162842
2024-04-04,1.0399999618530273
2024-04-05,1.024999976158142
2024-04-08,1.0399999618530273
2024-04-09,1.0700000524520874
2024-04-10,0.9900000095367432
2024-04-11,1.0
2024-04-12,0.9430000185966492
2024-04-15,1.0049999952316284
2024-04-16,0.996999979019165
2024-04-17,1.0
2024-04-18,1.059999942779541
2024-04-19,1.0499999523162842
2024-04-22,1.059999942779541
2024-04-23,1.1100000143051147
2024-04-24,1.059999942779541
2024-04-25,1.0299999713897705
2024-04-26,1.059999942779541
2024-04-29,1.0549999475479126
2024-04-30,1.0700000524520874
2024-05-01,0.9929999709129333
2024-05-02,0.9599999785423279
2024-05-03,0.9850000143051147
2024-05-06,0.9599999785423279
2024-05-07,0.9200000166893005
2024-05-08,0.9100000262260437
2024-05-09,0.9200000166893005
2024-05-10,0.949999988079071
2024-05-13,0.9200000166893005
2024-05-14,0.9100000262260437
2024-05-15,0.9079999923706055
2024-05-16,0.9200000166893005
2024-05-17,0.9049999713897705
2024-05-20,0.8999999761581421
2024-05-21,0.8600000143051147
2024-05-22,0.8899999856948853
2024-05-23,0.8700000047683716
2024-05-24,0.8500000238418579
2024-05-28,0.8399999737739563
2024-05-29,0.8600000143051147
2024-05-30,0.8320000171661377
2024-05-31,0.8299999833106995
2024-06-03,0.8769999742507935
2024-06-04,0.8519999980926514
2024-06-05,0.8199999928474426
2024-06-06,0.8399999737739563
2024-06-07,0.7900000214576721
2024-06-10,0.7599999904632568
2024-06-11,0.7879999876022339
2024-06-12,0.7149999737739563
2024-06-13,0.6980000138282776
2024-06-14,0.7099999785423279
2024-06-17,0.7099999785423279
2024-06-18,0.6800000071525574
2024-06-20,0.6499999761581421
2024-06-21,0.699999988079071
2024-06-24,0.7049999833106995
2024-06-25,0.6880000233650208
2024-06-26,0.7020000219345093
2024-06-27,0.7149999737739563
2024-06-28,0.75
2024-07-01,0.7250000238418579
2024-07-02,0.7379999756813049
2024-07-03,0.7009999752044678
2024-07-05,0.7289999723434448
2024-07-08,0.7200000286102295
2024-07-09,0.7099999785423279
2024-07-10,0.7200000286102295
2024-07-11,0.8679999709129333
2024-07-12,0.777999997138977
2024-07-15,0.75
2024-07-16,0.75
2024-07-17,0.7620000243186951
2024-07-18,0.75
2024-07-19,0.75
2024-07-22,0.7549999952316284
2024-07-23,0.7599999904632568
2024-07-24,0.7599999904632568
2024-07-25,0.7799999713897705
2024-07-26,0.7860000133514404
2024-07-29,0.7419999837875366
2024-07-30,0.7409999966621399
2024-07-31,0.75
2024-08-01,0.7440000176429749
2024-08-02,0.699999988079071
2024-08-05,0.699999988079071
2024-08-06,0.6899999976158142
2024-08-07,0.6899999976158142
2024-08-08,0.6899999976158142
2024-08-09,0.6899999976158142
2024-08-12,0.6899999976158142
2024-08-13,0.5759999752044678
2024-08-14,0.550000011920929
2024-08-15,0.5410000085830688
2024-08-16,0.5490000247955322
2024-08-19,0.6100000143051147
2024-08-20,0.6100000143051147
2024-08-21,0.6399999856948853
2024-08-22,0.640999972820282
2024-08-23,0.6600000262260437
2024-08-26,0.6710000038146973
2024-08-27,0.6899999976158142
2024-08-28,0.656000018119812
2024-08-29,0.6930000185966492
2024-08-30,0.6909999847412109
2024-09-03,0.6930000185966492
2024-09-04,0.699999988079071
2024-09-05,0.6959999799728394
2024-09-06,0.6980000138282776
2024-09-09,0.699999988079071
2024-09-10,0.7129999995231628
2024-09-11,0.7350000143051147
2024-09-12,0.7350000143051147
2024-09-13,0.7350000143051147
2024-09-16,0.7350000143051147
2024-09-17,0.7549999952316284
2024-09-18,0.7350000143051147
2024-09-19,0.7599999904632568
2024-09-20,0.8650000095367432
2024-09-23,0.7960000038146973
2024-09-24,0.7549999952316284
2024-09-25,0.7990000247955322
2024-09-26,0.781000018119812
2024-09-27,0.800000011920929
2024-09-30,0.7760000228881836
2024-10-01,0.7749999761581421
2024-10-02,0.7749999761581421
2024-10-03,0.75
2024-10-04,0.7889999747276306
2024-10-07,0.7670000195503235
2024-10-08,0.699999988079071
2024-10-09,0.699999988079071
2024-10-10,0.7200000286102295
2024-10-11,0.6940000057220459
2024-10-14,0.7900000214576721
2024-10-15,0.7730000019073486
2024-10-16,0.8190000057220459
2024-10-17,0.7929999828338623
2024-10-18,0.7950000166893005
2024-10-21,0.8169999718666077
2024-10-22,0.8500000238418579
2024-10-23,0.8700000047683716
2024-10-24,1.190000057220459
2024-10-25,1.0800000429153442
2024-10-28,0.9919999837875366
2024-10-29,1.1799999475479126
2024-10-30,1.309999942779541
2024-10-31,1.6200000047683716
2024-11-01,1.5399999618530273
2024-11-04,1.5299999713897705
2024-11-05,1.399999976158142
2024-11-06,1.4600000381469727
2024-11-07,1.5399999618530273
2024-11-08,1.7000000476837158
2024-11-11,1.659999966621399
2024-11-12,1.6799999475479126
2024-11-13,1.590000033378601
2024-11-14,1.899999976158142
2024-11-15,1.7799999713897705
2024-11-18,1.75
2024-11-19,1.7699999809265137
2024-11-20,1.840000033378601
2024-11-21,2.0799999237060547
